Município;Total
PI-RIO GRANDE DO PIAUI;299
PI-SANTA CRUZ DO PIAUI;336
PI-SANTA CRUZ DOS MILAGRES;223
PI-SANTA FILOMENA;635
PI-SANTA LUZ;308
PI-SANTANA DO PIAUI;215
PI-SANTA ROSA DO PIAUI;236
PI-SANTO ANTONIO DE LISBOA;118
PI-SANTO ANTONIO DOS MILAGRES;118
PI-SANTO INACIO DO PIAUI;199
PI-SAO BRAZ DO PIAUI;197
PI-SAO FELIX DO PIAUI;220
PI-SAO FRANCISCO DE ASSIS DO PIAUI;267
PI-SAO FRANCISCO DO PIAUI;239
PI-SAO GONCALO DO GURGUEIA;191
PI-SAO GONCALO DO PIAUI;207
PI-SAO JOAO DA CANABRAVA;282
PI-SAO JOAO DA FRONTEIRA;404
PI-SAO JOAO DA SERRA;19
PI-SAO JOAO DA VARJOTA;197
PI-SAO JOAO DO ARRAIAL;332
PI-SAO JOAO DO PIAUI;1482
PI-SAO JOSE DO DIVINO;320
PI-SAO JOSE DO PEIXE;245
PI-SAO JOSE DO PIAUI;339
PI-SAO JULIAO;245
PI-SAO LOURENCO DO PIAUI;265
PI-SAO LUIS DO PIAUI;140
PI-SAO MIGUEL DA BAIXA GRANDE;182
PI-SAO MIGUEL DO FIDALGO;143
PI-SAO MIGUEL DO TAPUIO;611
PI-SAO PEDRO DO PIAUI;791
PI-SAO RAIMUNDO NONATO;3215
PI-SEBASTIAO BARROS;226
PI-SEBASTIAO LEAL;563
PI-SIGEFREDO PACHECO;373
PI-SIMOES;670
PI-SIMPLICIO MENDES;689
PI-SOCORRO DO PIAUI;216
PI-SUSSUAPARA;384
PI-TAMBORIL DO PIAUI;213
PI-TANQUE DO PIAUI;202
PI-TERESINA;288912
PI-UNIAO;3435
PI-URUCUI;3767
PI-VALENCA DO PIAUI;1794
PI-VARZEA BRANCA;186
PI-VARZEA GRANDE;176
PI-VERA MENDES;128
PI-VILA NOVA DO PIAUI;155
PI-WALL FERRAZ;201
PI-IGNORADO;0
CE-ABAIARA;738
CE-ACARAPE;2161
CE-ACARAU;4048
CE-ACOPIARA;2704
CE-AIUABA;716
CE-ALCANTARAS;910
CE-ALTANEIRA;520
CE-ALTO SANTO;1568
CE-AMONTADA;2577
CE-ANTONINA DO NORTE;474
CE-APUIARES;1135
CE-AQUIRAZ;16411
CE-ARACATI;10539
CE-ARACOIABA;1808
CE-ARARENDA;630
CE-ARARIPE;1009
CE-ARATUBA;1068
CE-ARNEIROZ;591
CE-ASSARE;1334
CE-AURORA;1396
CE-BAIXIO;383
CE-BANABUIU;1215
CE-BARBALHA;9930
CE-BARREIRA;1155
CE-BARRO;1229
CE-BARROQUINHA;1202
CE-BATURITE;3516
CE-BEBERIBE;4822
CE-BELA CRUZ;1425
CE-BOA VIAGEM;3435
CE-BREJO SANTO;6402
CE-CAMOCIM;6995
CE-CAMPOS SALES;2041
CE-CANINDE;5771
CE-CAPISTRANO;893
CE-CARIDADE;1166
CE-CARIRE;886
CE-CARIRIACU;1725
CE-CARIUS;783
CE-CARNAUBAL;976
CE-CASCAVEL;8327
CE-CATARINA;904
CE-CATUNDA;563
CE-CAUCAIA;42764
CE-CEDRO;1378
CE-CHAVAL;2044
CE-CHORO;609
CE-CHOROZINHO;1595
CE-COREAU;1239
CE-CRATEUS;4923
CE-CRATO;19827
CE-CROATA;779
CE-CRUZ;1321
CE-DEPUTADO IRAPUAN PINHEIRO;509
CE-ERERE;517
CE-EUSEBIO;40880
CE-FARIAS BRITO;1034
CE-FORQUILHA;1591
CE-FORTALEZA;838280
CE-FORTIM;1191
CE-FRECHEIRINHA;2707
CE-GENERAL SAMPAIO;611
CE-GRACA;860
CE-GRANJA;1595
CE-GRANJEIRO;357
CE-GROAIRAS;617
CE-GUAIUBA;2289
CE-GUARACIABA DO NORTE;2713
CE-GUARAMIRANGA;647
CE-HIDROLANDIA;1227
CE-HORIZONTE;18462
CE-IBARETAMA;744
CE-IBIAPINA;1275
CE-IBICUITINGA;904
CE-ICAPUI;3981
CE-ICO;5133
CE-IGUATU;15670
CE-INDEPENDENCIA;1690
CE-IPAPORANGA;594
CE-IPAUMIRIM;763
CE-IPU;2813
CE-IPUEIRAS;1817
CE-IRACEMA;884
CE-IRAUCUBA;1743
CE-ITAICABA;537
CE-ITAITINGA;3758
CE-ITAPAJE;4868
CE-ITAPIPOCA;10825
CE-ITAPIUNA;978
CE-ITAREMA;2360
CE-ITATIRA;925
CE-JAGUARETAMA;1072
CE-JAGUARIBARA;210
CE-JAGUARIBE;2871
CE-JAGUARUANA;3923
CE-JARDIM;1389
CE-JATI;713
CE-JIJOCA DE JERICOACOARA;2476
CE-JUAZEIRO DO NORTE;47966
CE-JUCAS;1777
CE-LAVRAS DA MANGABEIRA;1592
CE-LIMOEIRO DO NORTE;6790
CE-MADALENA;1277
CE-MARACANAU;58653
CE-MARANGUAPE;13342
CE-MARCO;3498
CE-MARTINOPOLE;809
CE-MASSAPE;1260
CE-MAURITI;2423
CE-MERUOCA;974
CE-MILAGRES;1682
CE-MILHA;618
CE-MIRAIMA;612
CE-MISSAO VELHA;3119
CE-MOMBACA;2348
CE-MONSENHOR TABOSA;1198
CE-MORADA NOVA;6049
CE-MORAUJO;584
CE-MORRINHOS;854
CE-MUCAMBO;916
CE-MULUNGU;654
CE-NOVA OLINDA;1618
CE-NOVA RUSSAS;2017
CE-NOVO ORIENTE;1315
CE-OCARA;1632
CE-OROS;910
CE-PACAJUS;9541
CE-PACATUBA;7898
CE-PACOTI;971
CE-PACUJA;431
CE-PALHANO;862
CE-PALMACIA;820
CE-PARACURU;4005
CE-PARAIPABA;3675
CE-PARAMBU;1260
CE-PARAMOTI;716
CE-PEDRA BRANCA;2534
CE-PENAFORTE;837
CE-PENTECOSTE;4278
CE-PEREIRO;1139
CE-PINDORETAMA;1781
CE-PIQUET CARNEIRO;723
CE-PIRES FERREIRA;498
CE-PORANGA;665
CE-PORTEIRAS;995
CE-POTENGI;846
CE-POTIRETAMA;440
CE-QUITERIANOPOLIS;1455
CE-QUIXADA;10119
CE-QUIXELO;966
CE-QUIXERAMOBIM;4842
CE-QUIXERE;2660
CE-REDENCAO;2256
CE-RERIUTABA;904
CE-RUSSAS;12273
CE-SABOEIRO;1092
CE-SALITRE;1738
CE-SANTANA DO ACARAU;1696
CE-SANTANA DO CARIRI;1164
CE-SANTA QUITERIA;3821
CE-SAO BENEDITO;3876
CE-SAO GONCALO DO AMARANTE;12273
CE-SAO JOAO DO JAGUARIBE;506
CE-SAO LUIS DO CURU;575
CE-SENADOR POMPEU;2729
CE-SENADOR SA;449
CE-SOBRAL;50732
CE-SOLONOPOLE;1132
CE-TABULEIRO DO NORTE;2303
CE-TAMBORIL;1226
CE-TARRAFAS;417
CE-TAUA;5157
CE-TEJUCUOCA;1185
CE-TIANGUA;7344
CE-TRAIRI;2965
CE-TURURU;1555
CE-UBAJARA;3311
CE-UMARI;440
CE-UMIRIM;1107
CE-URUBURETAMA;2467
CE-URUOCA;927
CE-VARJOTA;1775
CE-VARZEA ALEGRE;3142
CE-VICOSA DO CEARA;2903
CE-IGNORADO;0
RN-ACARI;1243
RN-ACU;6682
RN-AFONSO BEZERRA;103
RN-AGUA NOVA;223
RN-ALEXANDRIA;989
RN-ALMINO AFONSO;193
RN-ALTO DO RODRIGUES;4349
RN-ANGICOS;762
RN-ANTONIO MARTINS;330
RN-APODI;2570
RN-AREIA BRANCA;4299
RN-ARES;2580
RN-AUGUSTO SEVERO;2249
RN-BAIA FORMOSA;3709
RN-BARAUNA;4147
RN-BARCELONA;297
RN-BENTO FERNANDES;413
RN-BODO;413
RN-BOM JESUS;455
RN-BREJINHO;1010
RN-CAICARA DO NORTE;322
RN-CAICARA DO RIO DO VENTO;264
RN-CAICO;10858
RN-CAMPO REDONDO;597
RN-CANGUARETAMA;4196
RN-CARAUBAS;1307
RN-CARNAUBA DOS DANTAS;1423
RN-CARNAUBAIS;876
RN-CEARA-MIRIM;7049
RN-CERRO CORA;833
RN-CORONEL EZEQUIEL;353
RN-CORONEL JOAO PESSOA;330
RN-CRUZETA;1127
RN-CURRAIS NOVOS;5978
RN-DOUTOR SEVERIANO;418
RN-PARNAMIRIM;39157
RN-ENCANTO;347
RN-EQUADOR;536
RN-ESPIRITO SANTO;499
RN-EXTREMOZ;2379
RN-FELIPE GUERRA;413
RN-FERNANDO PEDROZA;326
RN-FLORANIA;613
RN-FRANCISCO DANTAS;311
RN-FRUTUOSO GOMES;291
RN-GALINHOS;506
RN-GOIANINHA;2403
RN-GOVERNADOR DIX-SEPT ROSADO;982
RN-GROSSOS;957
RN-GUAMARE;3258
RN-IELMO MARINHO;816
RN-IPANGUACU;1995
RN-IPUEIRA;268
RN-ITAJA;1159
RN-ITAU;343
RN-JACANA;407
RN-JANDAIRA;677
RN-JANDUIS;384
RN-JANUARIO CICCO;219
RN-JAPI;293
RN-JARDIM DE ANGICOS;278
RN-JARDIM DE PIRANHAS;1283
RN-JARDIM DO SERIDO;1621
RN-JOAO CAMARA;2254
RN-JOAO DIAS;174
RN-JOSE DA PENHA;258
RN-JUCURUTU;1460
RN-JUNDIA;242
RN-LAGOA D ANTA;383
RN-LAGOA DE PEDRAS;325
RN-LAGOA DE VELHOS;318
RN-LAGOA NOVA;1763
RN-LAGOA SALGADA;300
RN-LAJES;1025
RN-LAJES PINTADAS;388
RN-LUCRECIA;337
RN-LUIS GOMES;469
RN-MACAIBA;12085
RN-MACAU;5422
RN-MAJOR SALES;241
RN-MARCELINO VIEIRA;350
RN-MARTINS;651
RN-MAXARANGUAPE;1118
RN-MESSIAS TARGINO;410
RN-MONTANHAS;536
RN-MONTE ALEGRE;1673
RN-MONTE DAS GAMELEIRAS;246
RN-MOSSORO;65128
RN-NATAL;318710
RN-NISIA FLORESTA;2955
RN-NOVA CRUZ;3170
RN-OLHO-D AGUA DO BORGES;293
RN-OURO BRANCO;452
RN-PARANA;233
RN-PARAU;331
RN-PARAZINHO;323
RN-PARELHAS;3771
RN-RIO DO FOGO;708
RN-PASSA E FICA;998
RN-PASSAGEM;309
RN-PATU;744
RN-SANTA MARIA;361
RN-PAU DOS FERROS;3598
RN-PEDRA GRANDE;292
RN-PEDRA PRETA;245
RN-PEDRO AVELINO;480
RN-PEDRO VELHO;951
RN-PENDENCIAS;2280
RN-PILOES;271
RN-POCO BRANCO;828
RN-PORTALEGRE;471
RN-PORTO DO MANGUE;594
RN-SERRA CAIADA;602
RN-PUREZA;616
RN-RAFAEL FERNANDES;186
RN-RAFAEL GODEIRO;261
RN-RIACHO DA CRUZ;238
RN-RIACHO DE SANTANA;190
RN-RIACHUELO;471
RN-RODOLFO FERNANDES;274
RN-TIBAU;536
RN-RUY BARBOSA;318
RN-SANTA CRUZ;3317
RN-SANTANA DO MATOS;880
RN-SANTANA DO SERIDO;378
RN-SANTO ANTONIO;1436
RN-SAO BENTO DO NORTE;382
RN-SAO BENTO DO TRAIRI;403
RN-SAO FERNANDO;451
RN-SAO FRANCISCO DO OESTE;462
RN-SAO GONCALO DO AMARANTE;15137
RN-SAO JOAO DO SABUGI;358
RN-SAO JOSE DE MIPIBU;5232
RN-SAO JOSE DO CAMPESTRE;624
RN-SAO JOSE DO SERIDO;930
RN-SAO MIGUEL;1131
RN-SAO MIGUEL DO GOSTOSO;1019
RN-SAO PAULO DO POTENGI;1113
RN-SAO PEDRO;323
RN-SAO RAFAEL;414
RN-SAO TOME;795
RN-SAO VICENTE;546
RN-SENADOR ELOI DE SOUZA;207
RN-SENADOR GEORGINO AVELINO;308
RN-SERRA DE SAO BENTO;386
RN-SERRA DO MEL;601
RN-SERRA NEGRA DO NORTE;797
RN-SERRINHA;249
RN-SERRINHA DOS PINTOS;304
RN-SEVERIANO MELO;331
RN-SITIO NOVO;340
RN-TABOLEIRO GRANDE;292
RN-TAIPU;925
RN-TANGARA;1196
RN-TENENTE ANANIAS;389
RN-TENENTE LAURENTINO CRUZ;477
RN-TIBAU DO SUL;3071
RN-TIMBAUBA DOS BATISTAS;332
RN-TOUROS;2565
RN-TRIUNFO POTIGUAR;331
RN-UMARIZAL;892
RN-UPANEMA;685
RN-VARZEA;322
RN-VENHA-VER;193
RN-VERA CRUZ;837
RN-VICOSA;205
RN-VILA FLOR;290
RN-IGNORADO;0
PB-AGUA BRANCA;854
PB-AGUIAR;388
PB-ALAGOA GRANDE;1692
PB-ALAGOA NOVA;1599
PB-ALAGOINHA;631
PB-ALCANTIL;317
PB-ALGODAO DE JANDAIRA;348
PB-ALHANDRA;4248
PB-SAO JOAO DO RIO DO PEIXE;1237
PB-AMPARO;293
PB-APARECIDA;425
PB-ARACAGI;940
PB-ARARA;641
PB-ARARUNA;1207
PB-AREIA;1595
PB-AREIA DE BARAUNAS;238
PB-AREIAL;438
PB-AROEIRAS;1167
PB-ASSUNCAO;324
PB-BAIA DA TRAICAO;541
PB-BANANEIRAS;1282
PB-BARAUNA;288
PB-BARRA DE SANTANA;619
PB-BARRA DE SANTA ROSA;168
PB-BARRA DE SAO MIGUEL;363
PB-BAYEUX;10166
PB-BELEM;1344
PB-BELEM DO BREJO DO CRUZ;400
PB-BERNARDINO BATISTA;326
PB-BOA VENTURA;528
PB-BOA VISTA;1006
PB-BOM JESUS;212
PB-BOM SUCESSO;305
PB-BONITO DE SANTA FE;534
PB-BOQUEIRAO;1172
PB-IGARACY;539
PB-BORBOREMA;420
PB-BREJO DO CRUZ;733
PB-BREJO DOS SANTOS;420
PB-CAAPORA;4527
PB-CABACEIRAS;295
PB-CABEDELO;21228
PB-CACHOEIRA DOS INDIOS;491
PB-CACIMBA DE AREIA;326
PB-CACIMBA DE DENTRO;699
PB-CACIMBAS;569
PB-CAICARA;500
PB-CAJAZEIRAS;7755
PB-CAJAZEIRINHAS;323
PB-CALDAS BRANDAO;604
PB-CAMALAU;313
PB-CAMPINA GRANDE;104834
PB-CAPIM;472
PB-CARAUBAS;274
PB-CARRAPATEIRA;270
PB-CASSERENGUE;471
PB-CATINGUEIRA;395
PB-CATOLE DO ROCHA;3148
PB-CATURITE;608
PB-CONCEICAO;1097
PB-CONDADO;363
PB-CONDE;4300
PB-CONGO;461
PB-COREMAS;849
PB-COXIXOLA;132
PB-CRUZ DO ESPIRITO SANTO;1248
PB-CUBATI;522
PB-CUITE;1430
PB-CUITEGI;548
PB-CUITE DE MAMANGUAPE;479
PB-CURRAL DE CIMA;328
PB-CURRAL VELHO;216
PB-DAMIAO;275
PB-DESTERRO;565
PB-VISTA SERRANA;302
PB-DIAMANTE;338
PB-DONA INES;462
PB-DUAS ESTRADAS;320
PB-EMAS;298
PB-ESPERANCA;4093
PB-FAGUNDES;629
PB-FREI MARTINHO;288
PB-GADO BRAVO;505
PB-GUARABIRA;10040
PB-GURINHEM;1225
PB-GURJAO;368
PB-IBIARA;361
PB-IMACULADA;574
PB-INGA;1696
PB-ITABAIANA;2463
PB-ITAPORANGA;2967
PB-ITAPOROROCA;1146
PB-ITATUBA;728
PB-JACARAU;853
PB-JERICO;484
PB-JOAO PESSOA;302603
PB-JUAREZ TAVORA;523
PB-JUAZEIRINHO;1187
PB-JUNCO DO SERIDO;718
PB-JURIPIRANGA;1188
PB-JURU;512
PB-LAGOA;290
PB-LAGOA DE DENTRO;475
PB-LAGOA SECA;2131
PB-LASTRO;254
PB-LIVRAMENTO;390
PB-LOGRADOURO;231
PB-LUCENA;2116
PB-MAE D AGUA;279
PB-MALTA;445
PB-MAMANGUAPE;6448
PB-MANAIRA;548
PB-MARCACAO;305
PB-MARI;1215
PB-MARIZOPOLIS;564
PB-MASSARANDUBA;898
PB-MATARACA;1479
PB-MATINHAS;483
PB-MATO GROSSO;189
PB-MATUREIA;359
PB-MOGEIRO;1226
PB-MONTADAS;468
PB-MONTE HOREBE;306
PB-MONTEIRO;2236
PB-MULUNGU;640
PB-NATUBA;662
PB-NAZAREZINHO;417
PB-NOVA FLORESTA;561
PB-NOVA OLINDA;360
PB-NOVA PALMEIRA;439
PB-OLHO D AGUA;446
PB-OLIVEDOS;185
PB-OURO VELHO;267
PB-PARARI;193
PB-PASSAGEM;271
PB-PATOS;13896
PB-PAULISTA;611
PB-PEDRA BRANCA;373
PB-PEDRA LAVRADA;746
PB-PEDRAS DE FOGO;5148
PB-PIANCO;989
PB-PICUI;1458
PB-PILAR;1139
PB-PILOES;390
PB-PILOEZINHOS;247
PB-PIRPIRITUBA;597
PB-PITIMBU;973
PB-POCINHOS;1213
PB-POCO DANTAS;364
PB-POCO DE JOSE DE MOURA;449
PB-POMBAL;2598
PB-PRATA;284
PB-PRINCESA ISABEL;1514
PB-PUXINANA;766
PB-QUEIMADAS;3647
PB-QUIXABA;306
PB-REMIGIO;1175
PB-PEDRO REGIS;361
PB-RIACHAO;387
PB-RIACHAO DO BACAMARTE;410
PB-RIACHAO DO POCO;305
PB-RIACHO DE SANTO ANTONIO;168
PB-RIACHO DOS CAVALOS;338
PB-RIO TINTO;4014
PB-SALGADINHO;210
PB-SALGADO DE SAO FELIX;805
PB-SANTA CECILIA;405
PB-SANTA CRUZ;410
PB-SANTA HELENA;387
PB-SANTA INES;354
PB-SANTA LUZIA;1520
PB-SANTANA DE MANGUEIRA;321
PB-SANTANA DOS GARROTES;435
PB-JOCA CLAUDINO;328
PB-SANTA RITA;23037
PB-SANTA TERESINHA;542
PB-SANTO ANDRE;302
PB-SAO BENTO;2454
PB-SAO BENTINHO;426
PB-SAO DOMINGOS DO CARIRI;135
PB-SAO DOMINGOS;233
PB-SAO FRANCISCO;237
PB-SAO JOAO DO CARIRI;771
PB-SAO JOAO DO TIGRE;247
PB-SAO JOSE DA LAGOA TAPADA;440
PB-SAO JOSE DE CAIANA;398
PB-SAO JOSE DE ESPINHARAS;2507
PB-SAO JOSE DOS RAMOS;368
PB-SAO JOSE DE PIRANHAS;1343
PB-SAO JOSE DE PRINCESA;3
PB-SAO JOSE DO BONFIM;136
PB-SAO JOSE DO BREJO DO CRUZ;4
PB-SAO JOSE DO SABUGI;488
PB-SAO JOSE DOS CORDEIROS;256
PB-SAO MAMEDE;622
PB-SAO MIGUEL DE TAIPU;136
PB-SAO SEBASTIAO DE LAGOA DE ROCA;738
PB-SAO SEBASTIAO DO UMBUZEIRO;203
PB-SAPE;4150
PB-SAO VICENTE DO SERIDO;511
PB-SERRA BRANCA;812
PB-SERRA DA RAIZ;376
PB-SERRA GRANDE;253
PB-SERRA REDONDA;683
PB-SERRARIA;333
PB-SERTAOZINHO;472
PB-SOBRADO;613
PB-SOLANEA;1486
PB-SOLEDADE;1372
PB-SOSSEGO;322
PB-SOUSA;8517
PB-SUME;1147
PB-TACIMA;497
PB-TAPEROA;1126
PB-TAVARES;641
PB-TEIXEIRA;977
PB-TENORIO;301
PB-TRIUNFO;483
PB-UIRAUNA;1139
PB-UMBUZEIRO;461
PB-VARZEA;459
PB-VIEIROPOLIS;347
PB-ZABELE;125
PB-IGNORADO;0
PE-ABREU E LIMA;11687
PE-AFOGADOS DA INGAZEIRA;3106
PE-AFRANIO;1497
PE-AGRESTINA;1872
PE-AGUA PRETA;1979
PE-AGUAS BELAS;1744
PE-ALAGOINHA;915
PE-ALIANCA;3322
PE-ALTINHO;1109
PE-AMARAJI;1754
PE-ANGELIM;232
PE-ARACOIABA;1090
PE-ARARIPINA;7876
PE-ARCOVERDE;9008
PE-BARRA DE GUABIRABA;4336
PE-BARREIROS;4299
PE-BELEM DE MARIA;676
PE-BELEM DE SAO FRANCISCO;2039
PE-BELO JARDIM;10037
PE-BETANIA;578
PE-BEZERROS;5461
PE-BODOCO;1827
PE-BOM CONSELHO;2857
PE-BOM JARDIM;2295
PE-BONITO;2843
PE-BREJAO;662
PE-BREJINHO;463
PE-BREJO DA MADRE DE DEUS;2234
PE-BUENOS AIRES;788
PE-BUIQUE;3355
PE-CABO DE SANTO AGOSTINHO;44121
PE-CABROBO;2338
PE-CACHOEIRINHA;1366
PE-CAETES;1108
PE-CALCADO;348
PE-CALUMBI;314
PE-CAMARAGIBE;12034
PE-CAMOCIM DE SAO FELIX;1005
PE-CAMUTANGA;4625
PE-CANHOTINHO;1473
PE-CAPOEIRAS;899
PE-CARNAIBA;1266
PE-CARNAUBEIRA DA PENHA;421
PE-CARPINA;11085
PE-CARUARU;78266
PE-CASINHAS;885
PE-CATENDE;1924
PE-CEDRO;583
PE-CHA DE ALEGRIA;652
PE-CHA GRANDE;1499
PE-CONDADO;1456
PE-CORRENTES;812
PE-CORTES;1854
PE-CUMARU;646
PE-CUPIRA;2444
PE-CUSTODIA;2527
PE-DORMENTES;1595
PE-ESCADA;10357
PE-EXU;1940
PE-FEIRA NOVA;1235
PE-FERNANDO DE NORONHA;1198
PE-FERREIROS;1212
PE-FLORES;923
PE-FLORESTA;3685
PE-FREI MIGUELINHO;647
PE-GAMELEIRA;1427
PE-GARANHUNS;19146
PE-GLORIA DO GOITA;2176
PE-GOIANA;19745
PE-GRANITO;490
PE-GRAVATA;9828
PE-IATI;951
PE-IBIMIRIM;1181
PE-IBIRAJUBA;551
PE-IGARASSU;20789
PE-IGUARACY;465
PE-INAJA;1019
PE-INGAZEIRA;297
PE-IPOJUCA;45644
PE-IPUBI;2280
PE-ITACURUBA;692
PE-ITAIBA;974
PE-ILHA DE ITAMARACA;2042
PE-ITAMBE;4102
PE-ITAPETIM;623
PE-ITAPISSUMA;5360
PE-ITAQUITINGA;1167
PE-JABOATAO DOS GUARARAPES;124730
PE-JAQUEIRA;1053
PE-JATAUBA;851
PE-JATOBA;981
PE-JOAO ALFREDO;1813
PE-JOAQUIM NABUCO;1416
PE-JUCATI;595
PE-JUPI;1093
PE-JUREMA;784
PE-LAGOA DO CARRO;713
PE-LAGOA DO ITAENGA;6969
PE-LAGOA DO OURO;721
PE-LAGOA DOS GATOS;631
PE-LAGOA GRANDE;2554
PE-LAJEDO;3831
PE-LIMOEIRO;6204
PE-MACAPARANA;2180
PE-MACHADOS;1174
PE-MANARI;606
PE-MARAIAL;707
PE-MIRANDIBA;750
PE-MORENO;6688
PE-NAZARE DA MATA;4745
PE-OLINDA;94934
PE-OROBO;1714
PE-OROCO;665
PE-OURICURI;3544
PE-PALMARES;7432
PE-PALMEIRINA;675
PE-PANELAS;1757
PE-PARANATAMA;673
PE-PARNAMIRIM;1404
PE-PASSIRA;1266
PE-PAUDALHO;5842
PE-PAULISTA;38484
PE-PEDRA;1388
PE-PESQUEIRA;5429
PE-PETROLANDIA;4263
PE-PETROLINA;68630
PE-POCAO;809
PE-POMBOS;2763
PE-PRIMAVERA;891
PE-QUIPAPA;1377
PE-QUIXABA;390
PE-RECIFE;756936
PE-RIACHO DAS ALMAS;1820
PE-RIBEIRAO;3813
PE-RIO FORMOSO;7269
PE-SAIRE;1020
PE-SALGADINHO;453
PE-SALGUEIRO;7423
PE-SALOA;915
PE-SANHARO;1214
PE-SANTA CRUZ;1038
PE-SANTA CRUZ DA BAIXA VERDE;566
PE-SANTA CRUZ DO CAPIBARIBE;13725
PE-SANTA FILOMENA;551
PE-SANTA MARIA DA BOA VISTA;2340
PE-SANTA MARIA DO CAMBUCA;777
PE-SANTA TEREZINHA;122
PE-SAO BENEDITO DO SUL;837
PE-SAO BENTO DO UNA;5053
PE-SAO CAITANO;2884
PE-SAO JOAO;1150
PE-SAO JOAQUIM DO MONTE;999
PE-SAO JOSE DA COROA GRANDE;1559
PE-SAO JOSE DO BELMONTE;2387
PE-SAO JOSE DO EGITO;2870
PE-SAO LOURENCO DA MATA;9145
PE-SAO VICENTE FERRER;1350
PE-SERRA TALHADA;10926
PE-SERRITA;1233
PE-SERTANIA;2142
PE-SIRINHAEM;8230
PE-MOREILANDIA;879
PE-SOLIDAO;387
PE-SURUBIM;6030
PE-TABIRA;1874
PE-TACAIMBO;1067
PE-TACARATU;1446
PE-TAMANDARE;3132
PE-TAQUARITINGA DO NORTE;2392
PE-TEREZINHA;276
PE-TERRA NOVA;479
PE-TIMBAUBA;6003
PE-TORITAMA;7001
PE-TRACUNHAEM;735
PE-TRINDADE;3678
PE-TRIUNFO;1328
PE-TUPANATINGA;1256
PE-TUPARETAMA;653
PE-VENTUROSA;943
PE-VERDEJANTE;436
PE-VERTENTE DO LERIO;683
PE-VERTENTES;1091
PE-VICENCIA;4536
PE-VITORIA DE SANTO ANTAO;22420
PE-XEXEU;1319
PE-IGNORADO;0
AL-AGUA BRANCA;1278
AL-ANADIA;1180
AL-ARAPIRACA;36077
AL-ATALAIA;3302
AL-BARRA DE SANTO ANTONIO;989
AL-BARRA DE SAO MIGUEL;1608
AL-BATALHA;1363
AL-BELEM;512
AL-BELO MONTE;314
AL-BOCA DA MATA;5297
AL-BRANQUINHA;551
AL-CACIMBINHAS;724
AL-CAJUEIRO;3226
AL-CAMPESTRE;624
AL-CAMPO ALEGRE;5335
AL-CAMPO GRANDE;613
AL-CANAPI;604
AL-CAPELA;1723
AL-CARNEIROS;431
AL-CHA PRETA;546
AL-COITE DO NOIA;525
AL-COLONIA LEOPOLDINA;2368
AL-COQUEIRO SECO;447
AL-CORURIPE;14465
AL-CRAIBAS;1054
AL-DELMIRO GOUVEIA;4414
AL-DOIS RIACHOS;586
AL-ESTRELA DE ALAGOAS;601
AL-FEIRA GRANDE;734
AL-FELIZ DESERTO;557
AL-FLEXEIRAS;1019
AL-GIRAU DO PONCIANO;1251
AL-IBATEGUARA;858
AL-IGACI;1093
AL-IGREJA NOVA;3385
AL-INHAPI;598
AL-JACARE DOS HOMENS;259
AL-JACUIPE;783
AL-JAPARATINGA;676
AL-JARAMATAIA;439
AL-JEQUIA DA PRAIA;3540
AL-JOAQUIM GOMES;871
AL-JUNDIA;491
AL-JUNQUEIRO;2426
AL-LAGOA DA CANOA;872
AL-LIMOEIRO DE ANADIA;1913
AL-MACEIO;268701
AL-MAJOR ISIDORO;1018
AL-MARAGOGI;4013
AL-MARAVILHA;395
AL-MARECHAL DEODORO;8928
AL-MARIBONDO;920
AL-MAR VERMELHO;341
AL-MATA GRANDE;805
AL-MATRIZ DE CAMARAGIBE;5072
AL-MESSIAS;1428
AL-MINADOR DO NEGRAO;358
AL-MONTEIROPOLIS;449
AL-MURICI;2817
AL-NOVO LINO;1046
AL-OLHO D AGUA DAS FLORES;1678
AL-OLHO D AGUA DO CASADO;539
AL-OLHO D AGUA GRANDE;289
AL-OLIVENCA;558
AL-OURO BRANCO;429
AL-PALESTINA;275
AL-PALMEIRA DOS INDIOS;6959
AL-PAO DE ACUCAR;1181
AL-PARICONHA;530
AL-PARIPUEIRA;1061
AL-PASSO DE CAMARAGIBE;1358
AL-PAULO JACINTO;471
AL-PENEDO;8246
AL-PIACABUCU;1054
AL-PILAR;3916
AL-PINDOBA;43
AL-PIRANHAS;1346
AL-POCO DAS TRINCHEIRAS;713
AL-PORTO CALVO;3160
AL-PORTO DE PEDRAS;774
AL-PORTO REAL DO COLEGIO;870
AL-QUEBRANGULO;632
AL-RIO LARGO;14919
AL-ROTEIRO;659
AL-SANTA LUZIA DO NORTE;850
AL-SANTANA DO IPANEMA;4441
AL-SANTANA DO MUNDAU;865
AL-SAO BRAS;404
AL-SAO JOSE DA LAJE;5786
AL-SAO JOSE DA TAPERA;2564
AL-SAO LUIS DO QUITUNDE;8893
AL-SAO MIGUEL DOS CAMPOS;9494
AL-SAO MIGUEL DOS MILAGRES;830
AL-SAO SEBASTIAO;1993
AL-SATUBA;1417
AL-SENADOR RUI PALMEIRA;630
AL-TANQUE D ARCA;378
AL-TAQUARANA;932
AL-TEOTONIO VILELA;5450
AL-TRAIPU;1283
AL-UNIAO DOS PALMARES;5454
AL-VICOSA;2254
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;351
SE-AQUIDABA;1700
SE-ARACAJU;234200
SE-ARAUA;1059
