Município;Total;
AL-IBATEGUARA;10;
AL-IGACI;19;
AL-IGREJA NOVA;1236;
AL-INHAPI;5;
AL-JACARE DOS HOMENS;87;
AL-JACUIPE;141;
AL-JAPARATINGA;1649;
AL-JARAMATAIA;156;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;1730;
AL-JUNDIA;253;
AL-JUNQUEIRO;1463;
AL-LAGOA DA CANOA;362;
AL-LIMOEIRO DE ANADIA;260;
AL-MACEIO;158421;
AL-MAJOR ISIDORO;242;
AL-MARAGOGI;415;
AL-MARAVILHA;122;
AL-MARECHAL DEODORO;3129;
AL-MARIBONDO;620;
AL-MAR VERMELHO;80;
AL-MATA GRANDE;796;
AL-MATRIZ DE CAMARAGIBE;1191;
AL-MESSIAS;783;
AL-MINADOR DO NEGRAO;144;
AL-MONTEIROPOLIS;11;
AL-MURICI;2142;
AL-NOVO LINO;547;
AL-OLHO D AGUA DAS FLORES;656;
AL-OLHO D AGUA DO CASADO;305;
AL-OLHO D AGUA GRANDE;1;
AL-OLIVENCA;116;
AL-OURO BRANCO;326;
AL-PALESTINA;87;
AL-PALMEIRA DOS INDIOS;2909;
AL-PAO DE ACUCAR;588;
AL-PARICONHA;0;
AL-PARIPUEIRA;0;
AL-PASSO DE CAMARAGIBE;395;
AL-PAULO JACINTO;130;
AL-PENEDO;3148;
AL-PIACABUCU;63;
AL-PILAR;1054;
AL-PINDOBA;2;
AL-PIRANHAS;91;
AL-POCO DAS TRINCHEIRAS;12;
AL-PORTO CALVO;3094;
AL-PORTO DE PEDRAS;256;
AL-PORTO REAL DO COLEGIO;302;
AL-QUEBRANGULO;24;
AL-RIO LARGO;3240;
AL-ROTEIRO;414;
AL-SANTA LUZIA DO NORTE;503;
AL-SANTANA DO IPANEMA;1074;
AL-SANTANA DO MUNDAU;147;
AL-SAO BRAS;79;
AL-SAO JOSE DA LAJE;4220;
AL-SAO JOSE DA TAPERA;348;
AL-SAO LUIS DO QUITUNDE;3996;
AL-SAO MIGUEL DOS CAMPOS;8449;
AL-SAO MIGUEL DOS MILAGRES;163;
AL-SAO SEBASTIAO;417;
AL-SATUBA;626;
AL-SENADOR RUI PALMEIRA;5;
AL-TANQUE D ARCA;211;
AL-TAQUARANA;391;
AL-TEOTONIO VILELA;0;
AL-TRAIPU;428;
AL-UNIAO DOS PALMARES;4747;
AL-VICOSA;643;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;13;
SE-AQUIDABA;323;
SE-ARACAJU;137504;
SE-ARAUA;289;
SE-AREIA BRANCA;202;
SE-BARRA DOS COQUEIROS;793;
SE-BOQUIM;564;
SE-BREJO GRANDE;6;
SE-CAMPO DO BRITO;554;
SE-CANHOBA;7;
SE-CANINDE DE SAO FRANCISCO;660;
SE-CAPELA;453;
SE-CARIRA;232;
SE-CARMOPOLIS;898;
SE-CEDRO DE SAO JOAO;144;
SE-CRISTINAPOLIS;185;
SE-CUMBE;162;
SE-DIVINA PASTORA;128;
SE-ESTANCIA;5477;
SE-FEIRA NOVA;21;
SE-FREI PAULO;194;
SE-GARARU;220;
SE-GENERAL MAYNARD;2;
SE-GRACHO CARDOSO;3;
SE-ILHA DAS FLORES;149;
SE-INDIAROBA;111;
SE-ITABAIANA;2286;
SE-ITABAIANINHA;788;
SE-ITABI;102;
SE-ITAPORANGA D AJUDA;1092;
SE-JAPARATUBA;495;
SE-JAPOATA;36;
SE-LAGARTO;2524;
SE-LARANJEIRAS;3788;
SE-MACAMBIRA;230;
SE-MALHADA DOS BOIS;34;
SE-MALHADOR;203;
SE-MARUIM;919;
SE-MOITA BONITA;145;
SE-MONTE ALEGRE DE SERGIPE;41;
SE-MURIBECA;3;
SE-NEOPOLIS;1557;
SE-NOSSA SENHORA APARECIDA;238;
SE-NOSSA SENHORA DA GLORIA;557;
SE-NOSSA SENHORA DAS DORES;249;
SE-NOSSA SENHORA DE LOURDES;161;
SE-NOSSA SENHORA DO SOCORRO;3833;
SE-PACATUBA;822;
SE-PEDRA MOLE;6;
SE-PEDRINHAS;128;
SE-PINHAO;1;
SE-PIRAMBU;116;
SE-POCO REDONDO;46;
SE-POCO VERDE;110;
SE-PORTO DA FOLHA;519;
SE-PROPRIA;1616;
SE-RIACHAO DO DANTAS;337;
SE-RIACHUELO;900;
SE-RIBEIROPOLIS;318;
SE-ROSARIO DO CATETE;1877;
SE-SALGADO;358;
SE-SANTA LUZIA DO ITANHY;102;
SE-SANTANA DO SAO FRANCISCO;0;
SE-SANTA ROSA DE LIMA;3;
SE-SANTO AMARO DAS BROTAS;504;
SE-SAO CRISTOVAO;2955;
SE-SAO DOMINGOS;275;
SE-SAO FRANCISCO;2;
SE-SAO MIGUEL DO ALEIXO;1;
SE-SIMAO DIAS;1012;
SE-SIRIRI;220;
SE-TELHA;30;
SE-TOBIAS BARRETO;742;
SE-TOMAR DO GERU;179;
SE-UMBAUBA;201;
SE-IGNORADO;0;
BA-ABAIRA;135;
BA-ABARE;1;
BA-ACAJUTIBA;32;
BA-ADUSTINA;0;
BA-AGUA FRIA;23;
BA-ERICO CARDOSO;41;
BA-AIQUARA;262;
BA-ALAGOINHAS;8538;
BA-ALCOBACA;1317;
BA-ALMADINA;127;
BA-AMARGOSA;374;
BA-AMELIA RODRIGUES;2964;
BA-AMERICA DOURADA;34;
BA-ANAGE;320;
BA-ANDARAI;30;
BA-ANDORINHA;1184;
BA-ANGICAL;42;
BA-ANGUERA;45;
BA-ANTAS;174;
BA-ANTONIO CARDOSO;227;
BA-ANTONIO GONCALVES;91;
BA-APORA;15;
BA-APUAREMA;0;
BA-ARACATU;154;
BA-ARACAS;49;
BA-ARACI;718;
BA-ARAMARI;122;
BA-ARATACA;191;
BA-ARATUIPE;141;
BA-AURELINO LEAL;354;
BA-BAIANOPOLIS;12;
BA-BAIXA GRANDE;204;
BA-BANZAE;0;
BA-BARRA;344;
BA-BARRA DA ESTIVA;124;
BA-BARRA DO CHOCA;390;
BA-BARRA DO MENDES;177;
BA-BARRA DO ROCHA;175;
BA-BARREIRAS;4545;
BA-BARRO ALTO;0;
BA-BARROCAS;6;
BA-BARRO PRETO;211;
BA-BELMONTE;0;
BA-BELO CAMPO;245;
BA-BIRITINGA;351;
BA-BOA NOVA;126;
BA-BOA VISTA DO TUPIM;173;
BA-BOM JESUS DA LAPA;2582;
BA-BOM JESUS DA SERRA;0;
BA-BONINAL;62;
BA-BONITO;0;
BA-BOQUIRA;1073;
BA-BOTUPORA;12;
BA-BREJOES;275;
BA-BREJOLANDIA;6;
BA-BROTAS DE MACAUBAS;2;
BA-BRUMADO;4032;
BA-BUERAREMA;590;
BA-BURITIRAMA;2;
BA-CAATIBA;2;
BA-CABACEIRAS DO PARAGUACU;0;
BA-CACHOEIRA;1760;
BA-CACULE;492;
BA-CAEM;134;
BA-CAETANOS;0;
BA-CAETITE;1026;
BA-CAFARNAUM;44;
BA-CAIRU;40;
BA-CALDEIRAO GRANDE;73;
BA-CAMACAN;1805;
BA-CAMACARI;40261;
BA-CAMAMU;3258;
BA-CAMPO ALEGRE DE LOURDES;1;
BA-CAMPO FORMOSO;1901;
BA-CANAPOLIS;18;
BA-CANARANA;24;
BA-CANAVIEIRAS;640;
BA-CANDEAL;14;
BA-CANDEIAS;10450;
BA-CANDIBA;172;
BA-CANDIDO SALES;321;
BA-CANSANCAO;70;
BA-CANUDOS;11;
BA-CAPELA DO ALTO ALEGRE;134;
BA-CAPIM GROSSO;125;
BA-CARAIBAS;0;
BA-CARAVELAS;0;
BA-CARDEAL DA SILVA;85;
BA-CARINHANHA;61;
BA-CASA NOVA;1113;
BA-CASTRO ALVES;717;
BA-CATOLANDIA;1;
BA-CATU;2816;
BA-CATURAMA;0;
BA-CENTRAL;64;
BA-CHORROCHO;1;
BA-CICERO DANTAS;254;
BA-CIPO;58;
BA-COARACI;828;
BA-COCOS;115;
BA-CONCEICAO DA FEIRA;501;
BA-CONCEICAO DO ALMEIDA;646;
BA-CONCEICAO DO COITE;2097;
BA-CONCEICAO DO JACUIPE;882;
BA-CONDE;263;
BA-CONDEUBA;281;
BA-CONTENDAS DO SINCORA;3;
BA-CORACAO DE MARIA;57;
BA-CORDEIROS;1;
BA-CORIBE;132;
BA-CORONEL JOAO SA;33;
BA-CORRENTINA;153;
BA-COTEGIPE;177;
BA-CRAVOLANDIA;204;
BA-CRISOPOLIS;131;
BA-CRISTOPOLIS;11;
BA-CRUZ DAS ALMAS;4497;
BA-CURACA;331;
BA-DARIO MEIRA;73;
BA-DIAS D AVILA;661;
BA-DOM BASILIO;156;
BA-DOM MACEDO COSTA;89;
BA-ELISIO MEDRADO;4;
BA-ENCRUZILHADA;309;
BA-ENTRE RIOS;1286;
BA-ESPLANADA;1258;
BA-EUCLIDES DA CUNHA;1269;
BA-EUNAPOLIS;0;
BA-FATIMA;214;
BA-FEIRA DA MATA;0;
BA-FEIRA DE SANTANA;37635;
BA-FILADELFIA;15;
BA-FIRMINO ALVES;174;
BA-FLORESTA AZUL;530;
BA-FORMOSA DO RIO PRETO;111;
BA-GANDU;621;
BA-GAVIAO;0;
BA-GENTIO DO OURO;63;
BA-GLORIA;121;
BA-GONGOGI;22;
BA-GOVERNADOR MANGABEIRA;736;
BA-GUAJERU;38;
BA-GUANAMBI;2157;
BA-GUARATINGA;78;
BA-HELIOPOLIS;83;
BA-IACU;240;
BA-IBIASSUCE;259;
BA-IBICARAI;1195;
BA-IBICOARA;108;
BA-IBICUI;326;
BA-IBIPEBA;22;
BA-IBIPITANGA;1;
BA-IBIQUERA;6;
BA-IBIRAPITANGA;111;
BA-IBIRAPUA;269;
BA-IBIRATAIA;177;
BA-IBITIARA;173;
BA-IBITITA;113;
BA-IBOTIRAMA;290;
BA-ICHU;3;
BA-IGAPORA;316;
BA-IGRAPIUNA;0;
BA-IGUAI;100;
BA-ILHEUS;16110;
BA-INHAMBUPE;618;
BA-IPECAETA;390;
BA-IPIAU;2223;
BA-IPIRA;1410;
BA-IPUPIARA;10;
BA-IRAJUBA;167;
BA-IRAMAIA;113;
BA-IRAQUARA;30;
BA-IRARA;756;
BA-IRECE;2707;
BA-ITABELA;0;
BA-ITABERABA;1910;
BA-ITABUNA;24772;
BA-ITACARE;364;
BA-ITAETE;6;
BA-ITAGI;39;
BA-ITAGIBA;416;
BA-ITAGIMIRIM;103;
BA-ITAGUACU DA BAHIA;0;
BA-ITAJU DO COLONIA;155;
BA-ITAJUIPE;1208;
BA-ITAMARAJU;2492;
BA-ITAMARI;27;
BA-ITAMBE;735;
BA-ITANAGRA;102;
BA-ITANHEM;443;
BA-ITAPARICA;925;
BA-ITAPE;285;
BA-ITAPEBI;102;
BA-ITAPETINGA;3751;
BA-ITAPICURU;31;
BA-ITAPITANGA;279;
BA-ITAQUARA;186;
BA-ITARANTIM;387;
BA-ITATIM;0;
BA-ITIRUCU;70;
BA-ITIUBA;972;
BA-ITORORO;925;
BA-ITUACU;242;
BA-ITUBERA;1146;
BA-IUIU;0;
BA-JABORANDI;0;
BA-JACARACI;153;
BA-JACOBINA;4479;
BA-JAGUAQUARA;710;
BA-JAGUARARI;1222;
BA-JAGUARIPE;122;
BA-JANDAIRA;1;
BA-JEQUIE;8113;
BA-JEREMOABO;629;
BA-JIQUIRICA;140;
BA-JITAUNA;78;
BA-JOAO DOURADO;29;
BA-JUAZEIRO;13397;
BA-JUCURUCU;0;
BA-JUSSARA;30;
BA-JUSSARI;289;
BA-JUSSIAPE;57;
BA-LAFAIETE COUTINHO;114;
BA-LAGOA REAL;0;
BA-LAJE;52;
BA-LAJEDAO;64;
BA-LAJEDINHO;12;
BA-LAJEDO DO TABOCAL;0;
BA-LAMARAO;49;
BA-LAPAO;0;
BA-LAURO DE FREITAS;10034;
BA-LENCOIS;193;
BA-LICINIO DE ALMEIDA;608;
BA-LIVRAMENTO DE NOSSA SENHORA;278;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;69;
BA-MACARANI;318;
BA-MACAUBAS;273;
BA-MACURURE;1;
BA-MADRE DE DEUS;0;
BA-MAETINGA;2;
BA-MAIQUINIQUE;83;
BA-MAIRI;245;
BA-MALHADA;54;
BA-MALHADA DE PEDRAS;85;
BA-MANOEL VITORINO;257;
BA-MANSIDAO;1;
BA-MARACAS;254;
BA-MARAGOGIPE;461;
BA-MARAU;147;
BA-MARCIONILIO SOUZA;15;
BA-MASCOTE;402;
BA-MATA DE SAO JOAO;1720;
BA-MATINA;0;
BA-MEDEIROS NETO;681;
BA-MIGUEL CALMON;691;
BA-MILAGRES;380;
BA-MIRANGABA;72;
BA-MIRANTE;0;
BA-MONTE SANTO;330;
BA-MORPARA;5;
BA-MORRO DO CHAPEU;150;
BA-MORTUGABA;88;
BA-MUCUGE;95;
BA-MUCURI;2145;
BA-MULUNGU DO MORRO;0;
BA-MUNDO NOVO;97;
BA-MUNIZ FERREIRA;198;
BA-MUQUEM DE SAO FRANCISCO;0;
BA-MURITIBA;849;
BA-MUTUIPE;397;
BA-NAZARE;1286;
BA-NILO PECANHA;131;
BA-NORDESTINA;2;
BA-NOVA CANAA;231;
BA-NOVA FATIMA;0;
BA-NOVA IBIA;0;
BA-NOVA ITARANA;11;
BA-NOVA REDENCAO;0;
BA-NOVA SOURE;436;
BA-NOVA VICOSA;1611;
BA-NOVO HORIZONTE;0;
BA-NOVO TRIUNFO;0;
BA-OLINDINA;367;
BA-OLIVEIRA DOS BREJINHOS;121;
BA-OURICANGAS;55;
BA-OUROLANDIA;0;
BA-PALMAS DE MONTE ALTO;181;
BA-PALMEIRAS;120;
BA-PARAMIRIM;166;
BA-PARATINGA;410;
BA-PARIPIRANGA;160;
BA-PAU BRASIL;74;
BA-PAULO AFONSO;7234;
BA-PE DE SERRA;162;
BA-PEDRAO;164;
BA-PEDRO ALEXANDRE;4;
BA-PIATA;1;
BA-PILAO ARCADO;18;
BA-PINDAI;96;
BA-PINDOBACU;172;
BA-PINTADAS;1;
BA-PIRAI DO NORTE;0;
BA-PIRIPA;48;
BA-PIRITIBA;253;
BA-PLANALTINO;27;
BA-PLANALTO;713;
BA-POCOES;771;
BA-POJUCA;5326;
BA-PONTO NOVO;0;
BA-PORTO SEGURO;1469;
BA-POTIRAGUA;243;
BA-PRADO;1633;
BA-PRESIDENTE DUTRA;28;
BA-PRESIDENTE JANIO QUADROS;1;
BA-PRESIDENTE TANCREDO NEVES;0;
BA-QUEIMADAS;333;
BA-QUIJINGUE;334;
BA-QUIXABEIRA;0;
BA-RAFAEL JAMBEIRO;30;
BA-REMANSO;284;
BA-RETIROLANDIA;266;
BA-RIACHAO DAS NEVES;257;
BA-RIACHAO DO JACUIPE;939;
BA-RIACHO DE SANTANA;61;
BA-RIBEIRA DO AMPARO;16;
BA-RIBEIRA DO POMBAL;622;
BA-RIBEIRAO DO LARGO;0;
BA-RIO DE CONTAS;24;
BA-RIO DO ANTONIO;224;
BA-RIO DO PIRES;71;
BA-RIO REAL;895;
BA-RODELAS;164;
BA-RUY BARBOSA;607;
BA-SALINAS DA MARGARIDA;71;
BA-SALVADOR;534120;
BA-SANTA BARBARA;209;
BA-SANTA BRIGIDA;6;
BA-SANTA CRUZ CABRALIA;326;
BA-SANTA CRUZ DA VITORIA;169;
BA-SANTA INES;94;
BA-SANTALUZ;669;
BA-SANTA LUZIA;51;
BA-SANTA MARIA DA VITORIA;534;
BA-SANTANA;181;
BA-SANTANOPOLIS;104;
BA-SANTA RITA DE CASSIA;78;
BA-SANTA TERESINHA;188;
BA-SANTO AMARO;4864;
BA-SANTO ANTONIO DE JESUS;4681;
BA-SANTO ESTEVAO;387;
BA-SAO DESIDERIO;430;
BA-SAO DOMINGOS;0;
BA-SAO FELIX;714;
BA-SAO FELIX DO CORIBE;0;
BA-SAO FELIPE;484;
BA-SAO FRANCISCO DO CONDE;5509;
BA-SAO GABRIEL;2;
BA-SAO GONCALO DOS CAMPOS;1427;
BA-SAO JOSE DA VITORIA;0;
BA-SAO JOSE DO JACUIPE;0;
BA-SAO MIGUEL DAS MATAS;153;
BA-SAO SEBASTIAO DO PASSE;1197;
BA-SAPEACU;407;
BA-SATIRO DIAS;10;
BA-SAUBARA;0;
BA-SAUDE;92;
BA-SEABRA;256;
BA-SEBASTIAO LARANJEIRAS;16;
BA-SENHOR DO BONFIM;2577;
BA-SERRA DO RAMALHO;0;
BA-SENTO SE;196;
BA-SERRA DOURADA;72;
BA-SERRA PRETA;9;
BA-SERRINHA;1917;
BA-SERROLANDIA;168;
BA-SIMOES FILHO;21074;
BA-SITIO DO MATO;0;
BA-SITIO DO QUINTO;0;
BA-SOBRADINHO;0;
BA-SOUTO SOARES;16;
BA-TABOCAS DO BREJO VELHO;4;
BA-TANHACU;103;
BA-TANQUE NOVO;2;
BA-TANQUINHO;245;
BA-TAPEROA;549;
BA-TAPIRAMUTA;32;
BA-TEIXEIRA DE FREITAS;3137;
BA-TEODORO SAMPAIO;296;
BA-TEOFILANDIA;713;
BA-TEOLANDIA;32;
BA-TERRA NOVA;378;
BA-TREMEDAL;58;
BA-TUCANO;178;
BA-UAUA;485;
BA-UBAIRA;437;
BA-UBAITABA;1262;
BA-UBATA;263;
BA-UIBAI;151;
BA-UMBURANAS;0;
BA-UNA;2667;
BA-URANDI;94;
BA-URUCUCA;683;
BA-UTINGA;389;
BA-VALENCA;4727;
BA-VALENTE;558;
BA-VARZEA DA ROCA;6;
BA-VARZEA DO POCO;75;
BA-VARZEA NOVA;32;
BA-VARZEDO;0;
BA-VERA CRUZ;1248;
BA-VEREDA;0;
BA-VITORIA DA CONQUISTA;17690;
BA-WAGNER;2;
BA-WANDERLEY;23;
BA-WENCESLAU GUIMARAES;71;
BA-XIQUE-XIQUE;519;
BA-IGNORADO;6451;
MG-ABADIA DOS DOURADOS;244;
MG-ABAETE;1721;
MG-ABRE CAMPO;397;
MG-ACAIACA;107;
MG-ACUCENA;839;
MG-AGUA BOA;42;
MG-AGUA COMPRIDA;83;
MG-AGUANIL;47;
MG-AGUAS FORMOSAS;435;
MG-AGUAS VERMELHAS;1222;
MG-AIMORES;23952;
MG-AIURUOCA;244;
MG-ALAGOA;104;
MG-ALBERTINA;75;
MG-ALEM PARAIBA;3189;
MG-ALFENAS;9957;
MG-ALFREDO VASCONCELOS;0;
MG-ALMENARA;1127;
MG-ALPERCATA;119;
MG-ALPINOPOLIS;1331;
MG-ALTEROSA;299;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;272;
MG-ALVARENGA;39;
MG-ALVINOPOLIS;1459;
MG-ALVORADA DE MINAS;69;
MG-AMPARO DO SERRA;152;
MG-ANDRADAS;4107;
MG-CACHOEIRA DE PAJEU;157;
MG-ANDRELANDIA;688;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;1202;
MG-ANTONIO DIAS;259;
MG-ANTONIO PRADO DE MINAS;47;
MG-ARACAI;453;
MG-ARACITABA;64;
MG-ARACUAI;1011;
MG-ARAGUARI;10774;
MG-ARANTINA;67;
MG-ARAPONGA;68;
MG-ARAPORA;0;
MG-ARAPUA;138;
MG-ARAUJOS;263;
MG-ARAXA;9703;
MG-ARCEBURGO;619;
MG-ARCOS;4035;
MG-AREADO;450;
MG-ARGIRITA;274;
MG-ARICANDUVA;0;
MG-ARINOS;240;
MG-ASTOLFO DUTRA;2058;
MG-ATALEIA;389;
MG-AUGUSTO DE LIMA;375;
MG-BAEPENDI;1223;
MG-BALDIM;597;
MG-BAMBUI;1487;
MG-BANDEIRA;4;
MG-BANDEIRA DO SUL;200;
MG-BARAO DE COCAIS;1744;
MG-BARAO DE MONTE ALTO;116;
MG-BARBACENA;16306;
MG-BARRA LONGA;195;
MG-BARROSO;2675;
MG-BELA VISTA DE MINAS;300;
MG-BELMIRO BRAGA;416;
MG-BELO HORIZONTE;856079;
MG-BELO ORIENTE;2467;
MG-BELO VALE;213;
MG-BERILO;225;
MG-BERTOPOLIS;17;
MG-BERIZAL;0;
MG-BETIM;36248;
MG-BIAS FORTES;168;
MG-BICAS;2223;
MG-BIQUINHAS;101;
MG-BOA ESPERANCA;3331;
MG-BOCAINA DE MINAS;139;
MG-BOCAIUVA;6009;
MG-BOM DESPACHO;5711;
MG-BOM JARDIM DE MINAS;408;
MG-BOM JESUS DA PENHA;151;
MG-BOM JESUS DO AMPARO;204;
MG-BOM JESUS DO GALHO;311;
MG-BOM REPOUSO;148;
MG-BOM SUCESSO;978;
MG-BONFIM;54;
MG-BONFINOPOLIS DE MINAS;167;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;817;
MG-BOTELHOS;832;
MG-BOTUMIRIM;89;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;432;
MG-BRAS PIRES;138;
MG-BRAUNAS;59;
MG-BRASOPOLIS;586;
MG-BRUMADINHO;3904;
MG-BUENO BRANDAO;275;
MG-BUENOPOLIS;152;
MG-BUGRE;0;
MG-BURITIS;295;
MG-BURITIZEIRO;1564;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;1397;
MG-CACHOEIRA DA PRATA;1932;
MG-CACHOEIRA DE MINAS;560;
MG-CACHOEIRA DOURADA;74;
MG-CAETANOPOLIS;1330;
MG-CAETE;4101;
MG-CAIANA;107;
MG-CAJURI;60;
MG-CALDAS;1639;
MG-CAMACHO;159;
MG-CAMANDUCAIA;1192;
MG-CAMBUI;2260;
MG-CAMBUQUIRA;1050;
MG-CAMPANARIO;94;
MG-CAMPANHA;1742;
MG-CAMPESTRE;1398;
MG-CAMPINA VERDE;997;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;4476;
MG-CAMPO DO MEIO;1579;
MG-CAMPO FLORIDO;323;
MG-CAMPOS ALTOS;574;
MG-CAMPOS GERAIS;784;
MG-CANAA;47;
MG-CANAPOLIS;702;
MG-CANA VERDE;131;
MG-CANDEIAS;671;
MG-CANTAGALO;0;
MG-CAPARAO;127;
MG-CAPELA NOVA;116;
MG-CAPELINHA;1415;
MG-CAPETINGA;161;
MG-CAPIM BRANCO;368;
MG-CAPINOPOLIS;1445;
MG-CAPITAO ANDRADE;0;
MG-CAPITAO ENEAS;686;
MG-CAPITOLIO;604;
MG-CAPUTIRA;128;
MG-CARAI;215;
MG-CARANAIBA;104;
MG-CARANDAI;1430;
MG-CARANGOLA;2630;
MG-CARATINGA;7351;
MG-CARBONITA;829;
MG-CAREACU;366;
MG-CARLOS CHAGAS;1430;
MG-CARMESIA;102;
MG-CARMO DA CACHOEIRA;668;
MG-CARMO DA MATA;693;
MG-CARMO DE MINAS;908;
MG-CARMO DO CAJURU;1128;
MG-CARMO DO PARANAIBA;1817;
MG-CARMO DO RIO CLARO;858;
MG-CARMOPOLIS DE MINAS;518;
MG-CARNEIRINHO;0;
MG-CARRANCAS;151;
MG-CARVALHOPOLIS;89;
MG-CARVALHOS;179;
MG-CASA GRANDE;74;
MG-CASCALHO RICO;63;
MG-CASSIA;1339;
MG-CONCEICAO DA BARRA DE MINAS;152;
MG-CATAGUASES;12741;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;81;
MG-CATUJI;0;
MG-CATUTI;0;
MG-CAXAMBU;3066;
MG-CEDRO DO ABAETE;40;
MG-CENTRAL DE MINAS;101;
MG-CENTRALINA;466;
MG-CHACARA;160;
MG-CHALE;20;
MG-CHAPADA DO NORTE;41;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;175;
MG-CIPOTANEA;96;
MG-CLARAVAL;252;
MG-CLARO DOS POCOES;193;
MG-CLAUDIO;2337;
MG-COIMBRA;62;
MG-COLUNA;82;
MG-COMENDADOR GOMES;325;
MG-COMERCINHO;30;
MG-CONCEICAO DA APARECIDA;389;
MG-CONCEICAO DAS PEDRAS;89;
MG-CONCEICAO DAS ALAGOAS;712;
MG-CONCEICAO DE IPANEMA;72;
MG-CONCEICAO DO MATO DENTRO;470;
MG-CONCEICAO DO PARA;402;
MG-CONCEICAO DO RIO VERDE;800;
MG-CONCEICAO DOS OUROS;477;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;387;
MG-CONGONHAS;8689;
MG-CONGONHAS DO NORTE;68;
MG-CONQUISTA;662;
MG-CONSELHEIRO LAFAIETE;8134;
MG-CONSELHEIRO PENA;1188;
MG-CONSOLACAO;69;
MG-CONTAGEM;94364;
MG-COQUEIRAL;341;
MG-CORACAO DE JESUS;540;
MG-CORDISBURGO;301;
MG-CORDISLANDIA;117;
MG-CORINTO;1524;
MG-COROACI;104;
MG-COROMANDEL;1518;
MG-CORONEL FABRICIANO;9374;
MG-CORONEL MURTA;264;
MG-CORONEL PACHECO;596;
MG-CORONEL XAVIER CHAVES;112;
MG-CORREGO DANTA;195;
MG-CORREGO DO BOM JESUS;78;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;925;
MG-COUTO DE MAGALHAES DE MINAS;54;
MG-CRISOLITA;0;
MG-CRISTAIS;192;
MG-CRISTALIA;138;
MG-CRISTIANO OTONI;378;
MG-CRISTINA;396;
MG-CRUCILANDIA;110;
MG-CRUZEIRO DA FORTALEZA;195;
MG-CRUZILIA;699;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;7647;
MG-DATAS;135;
MG-DELFIM MOREIRA;630;
MG-DELFINOPOLIS;253;
MG-DELTA;0;
MG-DESCOBERTO;207;
MG-DESTERRO DE ENTRE RIOS;53;
MG-DESTERRO DO MELO;73;
MG-DIAMANTINA;3647;
MG-DIOGO DE VASCONCELOS;2;
MG-DIONISIO;2648;
MG-DIVINESIA;96;
MG-DIVINO;519;
MG-DIVINO DAS LARANJEIRAS;52;
MG-DIVINOLANDIA DE MINAS;97;
MG-DIVINOPOLIS;26569;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;179;
MG-DIVISOPOLIS;0;
MG-DOM BOSCO;0;
MG-DOM CAVATI;116;
MG-DOM JOAQUIM;52;
MG-DOM SILVERIO;414;
MG-DOM VICOSO;74;
MG-DONA EUZEBIA;217;
MG-DORES DE CAMPOS;1185;
MG-DORES DE GUANHAES;89;
MG-DORES DO INDAIA;992;
MG-DORES DO TURVO;110;
MG-DORESOPOLIS;117;
MG-DOURADOQUARA;42;
MG-DURANDE;0;
MG-ELOI MENDES;1828;
MG-ENGENHEIRO CALDAS;276;
MG-ENGENHEIRO NAVARRO;210;
MG-ENTRE FOLHAS;0;
MG-ENTRE RIOS DE MINAS;467;
MG-ERVALIA;317;
MG-ESMERALDAS;1764;
MG-ESPERA FELIZ;685;
MG-ESPINOSA;704;
MG-ESPIRITO SANTO DO DOURADO;82;
MG-ESTIVA;378;
MG-ESTRELA DALVA;133;
MG-ESTRELA DO INDAIA;202;
MG-ESTRELA DO SUL;437;
MG-EUGENOPOLIS;165;
MG-EWBANK DA CAMARA;212;
MG-EXTREMA;2152;
MG-FAMA;110;
MG-FARIA LEMOS;215;
MG-FELICIO DOS SANTOS;154;
MG-SAO GONCALO DO RIO PRETO;109;
MG-FELISBURGO;56;
MG-FELIXLANDIA;910;
MG-FERNANDES TOURINHO;101;
MG-FERROS;326;
MG-FERVEDOURO;0;
MG-FLORESTAL;197;
MG-FORMIGA;6321;
MG-FORMOSO;104;
MG-FORTALEZA DE MINAS;127;
MG-FORTUNA DE MINAS;85;
MG-FRANCISCO BADARO;57;
MG-FRANCISCO DUMONT;78;
MG-FRANCISCO SA;301;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;37;
MG-FREI INOCENCIO;396;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;784;
MG-FRONTEIRA DOS VALES;17;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;3625;
MG-FUNILANDIA;147;
MG-GALILEIA;260;
MG-GAMELEIRAS;0;
