Município;Total
PI-SANTA CRUZ DO PIAUI;89
PI-SANTA CRUZ DOS MILAGRES;235
PI-SANTA FILOMENA;573
PI-SANTA LUZ;284
PI-SANTANA DO PIAUI;190
PI-SANTA ROSA DO PIAUI;262
PI-SANTO ANTONIO DE LISBOA;233
PI-SANTO ANTONIO DOS MILAGRES;2
PI-SANTO INACIO DO PIAUI;151
PI-SAO BRAZ DO PIAUI;195
PI-SAO FELIX DO PIAUI;205
PI-SAO FRANCISCO DE ASSIS DO PIAUI;257
PI-SAO FRANCISCO DO PIAUI;234
PI-SAO GONCALO DO GURGUEIA;194
PI-SAO GONCALO DO PIAUI;273
PI-SAO JOAO DA CANABRAVA;246
PI-SAO JOAO DA FRONTEIRA;264
PI-SAO JOAO DA SERRA;323
PI-SAO JOAO DA VARJOTA;199
PI-SAO JOAO DO ARRAIAL;47
PI-SAO JOAO DO PIAUI;1199
PI-SAO JOSE DO DIVINO;305
PI-SAO JOSE DO PEIXE;255
PI-SAO JOSE DO PIAUI;313
PI-SAO JULIAO;257
PI-SAO LOURENCO DO PIAUI;257
PI-SAO LUIS DO PIAUI;142
PI-SAO MIGUEL DA BAIXA GRANDE;198
PI-SAO MIGUEL DO FIDALGO;224
PI-SAO MIGUEL DO TAPUIO;618
PI-SAO PEDRO DO PIAUI;782
PI-SAO RAIMUNDO NONATO;3197
PI-SEBASTIAO BARROS;243
PI-SEBASTIAO LEAL;511
PI-SIGEFREDO PACHECO;492
PI-SIMOES;644
PI-SIMPLICIO MENDES;625
PI-SOCORRO DO PIAUI;15
PI-SUSSUAPARA;468
PI-TAMBORIL DO PIAUI;212
PI-TANQUE DO PIAUI;212
PI-TERESINA;278682
PI-UNIAO;3377
PI-URUCUI;3510
PI-VALENCA DO PIAUI;1645
PI-VARZEA BRANCA;197
PI-VARZEA GRANDE;170
PI-VERA MENDES;132
PI-VILA NOVA DO PIAUI;135
PI-WALL FERRAZ;92
PI-IGNORADO;0
CE-ABAIARA;629
CE-ACARAPE;2134
CE-ACARAU;4176
CE-ACOPIARA;2624
CE-AIUABA;70
CE-ALCANTARAS;704
CE-ALTANEIRA;581
CE-ALTO SANTO;1584
CE-AMONTADA;2334
CE-ANTONINA DO NORTE;472
CE-APUIARES;1097
CE-AQUIRAZ;16813
CE-ARACATI;9845
CE-ARACOIABA;1725
CE-ARARENDA;729
CE-ARARIPE;1077
CE-ARATUBA;1038
CE-ARNEIROZ;497
CE-ASSARE;1278
CE-AURORA;1465
CE-BAIXIO;324
CE-BANABUIU;1315
CE-BARBALHA;8805
CE-BARREIRA;1230
CE-BARRO;1112
CE-BARROQUINHA;1201
CE-BATURITE;3372
CE-BEBERIBE;4957
CE-BELA CRUZ;1733
CE-BOA VIAGEM;3536
CE-BREJO SANTO;4003
CE-CAMOCIM;6159
CE-CAMPOS SALES;2200
CE-CANINDE;5383
CE-CAPISTRANO;951
CE-CARIDADE;1151
CE-CARIRE;1026
CE-CARIRIACU;1645
CE-CARIUS;964
CE-CARNAUBAL;986
CE-CASCAVEL;8028
CE-CATARINA;927
CE-CATUNDA;581
CE-CAUCAIA;34608
CE-CEDRO;1045
CE-CHAVAL;1996
CE-CHORO;751
CE-CHOROZINHO;1461
CE-COREAU;1317
CE-CRATEUS;4553
CE-CRATO;21602
CE-CROATA;801
CE-CRUZ;1430
CE-DEPUTADO IRAPUAN PINHEIRO;555
CE-ERERE;531
CE-EUSEBIO;35937
CE-FARIAS BRITO;1052
CE-FORQUILHA;1430
CE-FORTALEZA;806143
CE-FORTIM;1150
CE-FRECHEIRINHA;2679
CE-GENERAL SAMPAIO;601
CE-GRACA;894
CE-GRANJA;1571
CE-GRANJEIRO;558
CE-GROAIRAS;605
CE-GUAIUBA;3117
CE-GUARACIABA DO NORTE;2632
CE-GUARAMIRANGA;624
CE-HIDROLANDIA;1104
CE-HORIZONTE;19184
CE-IBARETAMA;772
CE-IBIAPINA;1178
CE-IBICUITINGA;869
CE-ICAPUI;3435
CE-ICO;5136
CE-IGUATU;14220
CE-INDEPENDENCIA;1605
CE-IPAPORANGA;538
CE-IPAUMIRIM;643
CE-IPU;2775
CE-IPUEIRAS;1778
CE-IRACEMA;884
CE-IRAUCUBA;1966
CE-ITAICABA;532
CE-ITAITINGA;4434
CE-ITAPAJE;4791
CE-ITAPIPOCA;9418
CE-ITAPIUNA;1097
CE-ITAREMA;2844
CE-ITATIRA;737
CE-JAGUARETAMA;1230
CE-JAGUARIBARA;910
CE-JAGUARIBE;2873
CE-JAGUARUANA;3596
CE-JARDIM;1608
CE-JATI;734
CE-JIJOCA DE JERICOACOARA;2205
CE-JUAZEIRO DO NORTE;45761
CE-JUCAS;1317
CE-LAVRAS DA MANGABEIRA;2290
CE-LIMOEIRO DO NORTE;7498
CE-MADALENA;1347
CE-MARACANAU;57996
CE-MARANGUAPE;13086
CE-MARCO;3218
CE-MARTINOPOLE;605
CE-MASSAPE;2010
CE-MAURITI;2182
CE-MERUOCA;1001
CE-MILAGRES;1526
CE-MILHA;662
CE-MIRAIMA;703
CE-MISSAO VELHA;2923
CE-MOMBACA;2251
CE-MONSENHOR TABOSA;980
CE-MORADA NOVA;7408
CE-MORAUJO;559
CE-MORRINHOS;956
CE-MUCAMBO;1110
CE-MULUNGU;728
CE-NOVA OLINDA;1584
CE-NOVA RUSSAS;2066
CE-NOVO ORIENTE;1286
CE-OCARA;2327
CE-OROS;991
CE-PACAJUS;9381
CE-PACATUBA;8546
CE-PACOTI;803
CE-PACUJA;511
CE-PALHANO;677
CE-PALMACIA;684
CE-PARACURU;4179
CE-PARAIPABA;3338
CE-PARAMBU;1222
CE-PARAMOTI;822
CE-PEDRA BRANCA;1973
CE-PENAFORTE;818
CE-PENTECOSTE;4189
CE-PEREIRO;1076
CE-PINDORETAMA;1944
CE-PIQUET CARNEIRO;675
CE-PIRES FERREIRA;516
CE-PORANGA;721
CE-PORTEIRAS;444
CE-POTENGI;614
CE-POTIRETAMA;412
CE-QUITERIANOPOLIS;1558
CE-QUIXADA;10222
CE-QUIXELO;1025
CE-QUIXERAMOBIM;3751
CE-QUIXERE;3068
CE-REDENCAO;2381
CE-RERIUTABA;939
CE-RUSSAS;12063
CE-SABOEIRO;1394
CE-SALITRE;1681
CE-SANTANA DO ACARAU;1599
CE-SANTANA DO CARIRI;1311
CE-SANTA QUITERIA;4028
CE-SAO BENEDITO;3397
CE-SAO GONCALO DO AMARANTE;8674
CE-SAO JOAO DO JAGUARIBE;525
CE-SAO LUIS DO CURU;825
CE-SENADOR POMPEU;2597
CE-SENADOR SA;463
CE-SOBRAL;50489
CE-SOLONOPOLE;1073
CE-TABULEIRO DO NORTE;2303
CE-TAMBORIL;1425
CE-TARRAFAS;507
CE-TAUA;4825
CE-TEJUCUOCA;1339
CE-TIANGUA;6749
CE-TRAIRI;2820
CE-TURURU;1541
CE-UBAJARA;3194
CE-UMARI;389
CE-UMIRIM;1056
CE-URUBURETAMA;3288
CE-URUOCA;905
CE-VARJOTA;1674
CE-VARZEA ALEGRE;2974
CE-VICOSA DO CEARA;2755
CE-IGNORADO;0
RN-ACARI;1206
RN-ACU;6783
RN-AFONSO BEZERRA;600
RN-AGUA NOVA;238
RN-ALEXANDRIA;904
RN-ALMINO AFONSO;194
RN-ALTO DO RODRIGUES;4411
RN-ANGICOS;801
RN-ANTONIO MARTINS;349
RN-APODI;2438
RN-AREIA BRANCA;4239
RN-ARES;2574
RN-AUGUSTO SEVERO;1656
RN-BAIA FORMOSA;3775
RN-BARAUNA;3178
RN-BARCELONA;293
RN-BENTO FERNANDES;402
RN-BODO;399
RN-BOM JESUS;469
RN-BREJINHO;766
RN-CAICARA DO NORTE;345
RN-CAICARA DO RIO DO VENTO;280
RN-CAICO;10177
RN-CAMPO REDONDO;1327
RN-CANGUARETAMA;3806
RN-CARAUBAS;1296
RN-CARNAUBA DOS DANTAS;1332
RN-CARNAUBAIS;1099
RN-CEARA-MIRIM;5859
RN-CERRO CORA;794
RN-CORONEL EZEQUIEL;381
RN-CORONEL JOAO PESSOA;270
RN-CRUZETA;1076
RN-CURRAIS NOVOS;5889
RN-DOUTOR SEVERIANO;355
RN-PARNAMIRIM;40777
RN-ENCANTO;317
RN-EQUADOR;488
RN-ESPIRITO SANTO;531
RN-EXTREMOZ;2607
RN-FELIPE GUERRA;446
RN-FERNANDO PEDROZA;332
RN-FLORANIA;664
RN-FRANCISCO DANTAS;300
RN-FRUTUOSO GOMES;270
RN-GALINHOS;433
RN-GOIANINHA;2142
RN-GOVERNADOR DIX-SEPT ROSADO;830
RN-GROSSOS;928
RN-GUAMARE;2567
RN-IELMO MARINHO;900
RN-IPANGUACU;2208
RN-IPUEIRA;267
RN-ITAJA;1161
RN-ITAU;345
RN-JACANA;404
RN-JANDAIRA;586
RN-JANDUIS;443
RN-JANUARIO CICCO;213
RN-JAPI;310
RN-JARDIM DE ANGICOS;264
RN-JARDIM DE PIRANHAS;1388
RN-JARDIM DO SERIDO;1525
RN-JOAO CAMARA;2295
RN-JOAO DIAS;179
RN-JOSE DA PENHA;272
RN-JUCURUTU;1608
RN-JUNDIA;276
RN-LAGOA D ANTA;466
RN-LAGOA DE PEDRAS;291
RN-LAGOA DE VELHOS;381
RN-LAGOA NOVA;1622
RN-LAGOA SALGADA;332
RN-LAJES;1097
RN-LAJES PINTADAS;338
RN-LUCRECIA;329
RN-LUIS GOMES;425
RN-MACAIBA;11726
RN-MACAU;5703
RN-MAJOR SALES;206
RN-MARCELINO VIEIRA;356
RN-MARTINS;636
RN-MAXARANGUAPE;984
RN-MESSIAS TARGINO;332
RN-MONTANHAS;570
RN-MONTE ALEGRE;1615
RN-MONTE DAS GAMELEIRAS;195
RN-MOSSORO;63066
RN-NATAL;314373
RN-NISIA FLORESTA;2237
RN-NOVA CRUZ;2988
RN-OLHO-D AGUA DO BORGES;342
RN-OURO BRANCO;418
RN-PARANA;212
RN-PARAU;359
RN-PARAZINHO;412
RN-PARELHAS;3440
RN-RIO DO FOGO;586
RN-PASSA E FICA;1067
RN-PASSAGEM;298
RN-PATU;708
RN-SANTA MARIA;317
RN-PAU DOS FERROS;3279
RN-PEDRA GRANDE;346
RN-PEDRA PRETA;252
RN-PEDRO AVELINO;484
RN-PEDRO VELHO;918
RN-PENDENCIAS;2462
RN-PILOES;287
RN-POCO BRANCO;722
RN-PORTALEGRE;472
RN-PORTO DO MANGUE;685
RN-SERRA CAIADA;502
RN-PUREZA;715
RN-RAFAEL FERNANDES;197
RN-RAFAEL GODEIRO;237
RN-RIACHO DA CRUZ;244
RN-RIACHO DE SANTANA;226
RN-RIACHUELO;503
RN-RODOLFO FERNANDES;236
RN-TIBAU;509
RN-RUY BARBOSA;322
RN-SANTA CRUZ;3246
RN-SANTANA DO MATOS;846
RN-SANTANA DO SERIDO;410
RN-SANTO ANTONIO;1671
RN-SAO BENTO DO NORTE;515
RN-SAO BENTO DO TRAIRI;407
RN-SAO FERNANDO;455
RN-SAO FRANCISCO DO OESTE;443
RN-SAO GONCALO DO AMARANTE;12232
RN-SAO JOAO DO SABUGI;396
RN-SAO JOSE DE MIPIBU;5124
RN-SAO JOSE DO CAMPESTRE;549
RN-SAO JOSE DO SERIDO;928
RN-SAO MIGUEL;1090
RN-SAO MIGUEL DO GOSTOSO;745
RN-SAO PAULO DO POTENGI;1242
RN-SAO PEDRO;327
RN-SAO RAFAEL;435
RN-SAO TOME;780
RN-SAO VICENTE;471
RN-SENADOR ELOI DE SOUZA;316
RN-SENADOR GEORGINO AVELINO;378
RN-SERRA DE SAO BENTO;353
RN-SERRA DO MEL;620
RN-SERRA NEGRA DO NORTE;911
RN-SERRINHA;233
RN-SERRINHA DOS PINTOS;282
RN-SEVERIANO MELO;377
RN-SITIO NOVO;315
RN-TABOLEIRO GRANDE;331
RN-TAIPU;970
RN-TANGARA;1166
RN-TENENTE ANANIAS;384
RN-TENENTE LAURENTINO CRUZ;473
RN-TIBAU DO SUL;2838
RN-TIMBAUBA DOS BATISTAS;343
RN-TOUROS;1160
RN-TRIUNFO POTIGUAR;339
RN-UMARIZAL;888
RN-UPANEMA;679
RN-VARZEA;322
RN-VENHA-VER;195
RN-VERA CRUZ;771
RN-VICOSA;159
RN-VILA FLOR;268
RN-IGNORADO;0
PB-AGUA BRANCA;643
PB-AGUIAR;404
PB-ALAGOA GRANDE;1817
PB-ALAGOA NOVA;1564
PB-ALAGOINHA;680
PB-ALCANTIL;372
PB-ALGODAO DE JANDAIRA;355
PB-ALHANDRA;4117
PB-SAO JOAO DO RIO DO PEIXE;1099
PB-AMPARO;284
PB-APARECIDA;444
PB-ARACAGI;1030
PB-ARARA;689
PB-ARARUNA;1330
PB-AREIA;1550
PB-AREIA DE BARAUNAS;259
PB-AREIAL;470
PB-AROEIRAS;1233
PB-ASSUNCAO;333
PB-BAIA DA TRAICAO;560
PB-BANANEIRAS;1365
PB-BARAUNA;296
PB-BARRA DE SANTANA;517
PB-BARRA DE SANTA ROSA;982
PB-BARRA DE SAO MIGUEL;348
PB-BAYEUX;10346
PB-BELEM;1410
PB-BELEM DO BREJO DO CRUZ;391
PB-BERNARDINO BATISTA;277
PB-BOA VENTURA;415
PB-BOA VISTA;1026
PB-BOM JESUS;213
PB-BOM SUCESSO;320
PB-BONITO DE SANTA FE;621
PB-BOQUEIRAO;1047
PB-IGARACY;550
PB-BORBOREMA;412
PB-BREJO DO CRUZ;657
PB-BREJO DOS SANTOS;432
PB-CAAPORA;4955
PB-CABACEIRAS;263
PB-CABEDELO;22632
PB-CACHOEIRA DOS INDIOS;488
PB-CACIMBA DE AREIA;270
PB-CACIMBA DE DENTRO;690
PB-CACIMBAS;533
PB-CAICARA;370
PB-CAJAZEIRAS;7811
PB-CAJAZEIRINHAS;354
PB-CALDAS BRANDAO;480
PB-CAMALAU;274
PB-CAMPINA GRANDE;94512
PB-CAPIM;369
PB-CARAUBAS;217
PB-CARRAPATEIRA;299
PB-CASSERENGUE;482
PB-CATINGUEIRA;409
PB-CATOLE DO ROCHA;2817
PB-CATURITE;591
PB-CONCEICAO;1121
PB-CONDADO;359
PB-CONDE;4228
PB-CONGO;616
PB-COREMAS;847
PB-COXIXOLA;150
PB-CRUZ DO ESPIRITO SANTO;1100
PB-CUBATI;571
PB-CUITE;1366
PB-CUITEGI;497
PB-CUITE DE MAMANGUAPE;475
PB-CURRAL DE CIMA;330
PB-CURRAL VELHO;224
PB-DAMIAO;319
PB-DESTERRO;496
PB-VISTA SERRANA;320
PB-DIAMANTE;294
PB-DONA INES;475
PB-DUAS ESTRADAS;228
PB-EMAS;308
PB-ESPERANCA;4016
PB-FAGUNDES;622
PB-FREI MARTINHO;277
PB-GADO BRAVO;530
PB-GUARABIRA;9061
PB-GURINHEM;1110
PB-GURJAO;341
PB-IBIARA;351
PB-IMACULADA;553
PB-INGA;1606
PB-ITABAIANA;1851
PB-ITAPORANGA;2748
PB-ITAPOROROCA;1115
PB-ITATUBA;782
PB-JACARAU;813
PB-JERICO;447
PB-JOAO PESSOA;296124
PB-JUAREZ TAVORA;566
PB-JUAZEIRINHO;1007
PB-JUNCO DO SERIDO;615
PB-JURIPIRANGA;1123
PB-JURU;501
PB-LAGOA;311
PB-LAGOA DE DENTRO;471
PB-LAGOA SECA;2143
PB-LASTRO;261
PB-LIVRAMENTO;385
PB-LOGRADOURO;229
PB-LUCENA;1929
PB-MAE D AGUA;267
PB-MALTA;453
PB-MAMANGUAPE;6342
PB-MANAIRA;452
PB-MARCACAO;456
PB-MARI;1205
PB-MARIZOPOLIS;441
PB-MASSARANDUBA;877
PB-MATARACA;1327
PB-MATINHAS;383
PB-MATO GROSSO;235
PB-MATUREIA;391
PB-MOGEIRO;1255
PB-MONTADAS;477
PB-MONTE HOREBE;324
PB-MONTEIRO;2200
PB-MULUNGU;647
PB-NATUBA;722
PB-NAZAREZINHO;458
PB-NOVA FLORESTA;526
PB-NOVA OLINDA;378
PB-NOVA PALMEIRA;436
PB-OLHO D AGUA;410
PB-OLIVEDOS;184
PB-OURO VELHO;294
PB-PARARI;240
PB-PASSAGEM;257
PB-PATOS;14142
PB-PAULISTA;585
PB-PEDRA BRANCA;360
PB-PEDRA LAVRADA;728
PB-PEDRAS DE FOGO;4917
PB-PIANCO;924
PB-PICUI;1264
PB-PILAR;872
PB-PILOES;364
PB-PILOEZINHOS;267
PB-PIRPIRITUBA;617
PB-PITIMBU;1111
PB-POCINHOS;1229
PB-POCO DANTAS;337
PB-POCO DE JOSE DE MOURA;416
PB-POMBAL;2115
PB-PRATA;225
PB-PRINCESA ISABEL;1484
PB-PUXINANA;736
PB-QUEIMADAS;3638
PB-QUIXABA;271
PB-REMIGIO;1251
PB-PEDRO REGIS;362
PB-RIACHAO;370
PB-RIACHAO DO BACAMARTE;417
PB-RIACHAO DO POCO;303
PB-RIACHO DE SANTO ANTONIO;246
PB-RIACHO DOS CAVALOS;454
PB-RIO TINTO;4052
PB-SALGADINHO;37
PB-SALGADO DE SAO FELIX;795
PB-SANTA CECILIA;401
PB-SANTA CRUZ;362
PB-SANTA HELENA;371
PB-SANTA INES;366
PB-SANTA LUZIA;1561
PB-SANTANA DE MANGUEIRA;445
PB-SANTANA DOS GARROTES;438
PB-JOCA CLAUDINO;318
PB-SANTA RITA;23816
PB-SANTA TERESINHA;469
PB-SANTO ANDRE;377
PB-SAO BENTO;2381
PB-SAO BENTINHO;395
PB-SAO DOMINGOS DO CARIRI;142
PB-SAO DOMINGOS;234
PB-SAO FRANCISCO;230
PB-SAO JOAO DO CARIRI;814
PB-SAO JOAO DO TIGRE;242
PB-SAO JOSE DA LAGOA TAPADA;428
PB-SAO JOSE DE CAIANA;376
PB-SAO JOSE DE ESPINHARAS;704
PB-SAO JOSE DOS RAMOS;165
PB-SAO JOSE DE PIRANHAS;1382
PB-SAO JOSE DE PRINCESA;133
PB-SAO JOSE DO BONFIM;10
PB-SAO JOSE DO BREJO DO CRUZ;188
PB-SAO JOSE DO SABUGI;441
PB-SAO JOSE DOS CORDEIROS;263
PB-SAO MAMEDE;651
PB-SAO MIGUEL DE TAIPU;442
PB-SAO SEBASTIAO DE LAGOA DE ROCA;749
PB-SAO SEBASTIAO DO UMBUZEIRO;196
PB-SAPE;3942
PB-SAO VICENTE DO SERIDO;541
PB-SERRA BRANCA;837
PB-SERRA DA RAIZ;321
PB-SERRA GRANDE;264
PB-SERRA REDONDA;674
PB-SERRARIA;331
PB-SERTAOZINHO;417
PB-SOBRADO;602
PB-SOLANEA;1470
PB-SOLEDADE;1262
PB-SOSSEGO;408
PB-SOUSA;8371
PB-SUME;1130
PB-TACIMA;459
PB-TAPEROA;1127
PB-TAVARES;657
PB-TEIXEIRA;1030
PB-TENORIO;325
PB-TRIUNFO;486
PB-UIRAUNA;1224
PB-UMBUZEIRO;560
PB-VARZEA;436
PB-VIEIROPOLIS;345
PB-ZABELE;121
PB-IGNORADO;0
PE-ABREU E LIMA;13742
PE-AFOGADOS DA INGAZEIRA;2941
PE-AFRANIO;1469
PE-AGRESTINA;1632
PE-AGUA PRETA;1449
PE-AGUAS BELAS;1800
PE-ALAGOINHA;867
PE-ALIANCA;3638
PE-ALTINHO;916
PE-AMARAJI;1736
PE-ANGELIM;778
PE-ARACOIABA;983
PE-ARARIPINA;7599
PE-ARCOVERDE;8874
PE-BARRA DE GUABIRABA;4495
PE-BARREIROS;4014
PE-BELEM DE MARIA;496
PE-BELEM DE SAO FRANCISCO;2104
PE-BELO JARDIM;10416
PE-BETANIA;551
PE-BEZERROS;10860
PE-BODOCO;1888
PE-BOM CONSELHO;2482
PE-BOM JARDIM;2273
PE-BONITO;2840
PE-BREJAO;936
PE-BREJINHO;418
PE-BREJO DA MADRE DE DEUS;2453
PE-BUENOS AIRES;784
PE-BUIQUE;2877
PE-CABO DE SANTO AGOSTINHO;44167
PE-CABROBO;2390
PE-CACHOEIRINHA;1247
PE-CAETES;892
PE-CALCADO;546
PE-CALUMBI;301
PE-CAMARAGIBE;11396
PE-CAMOCIM DE SAO FELIX;1015
PE-CAMUTANGA;5072
PE-CANHOTINHO;1246
PE-CAPOEIRAS;1091
PE-CARNAIBA;1341
PE-CARNAUBEIRA DA PENHA;471
PE-CARPINA;11135
PE-CARUARU;74493
PE-CASINHAS;931
PE-CATENDE;2025
PE-CEDRO;579
PE-CHA DE ALEGRIA;671
PE-CHA GRANDE;1541
PE-CONDADO;1608
PE-CORRENTES;876
PE-CORTES;2933
PE-CUMARU;656
PE-CUPIRA;2293
PE-CUSTODIA;2199
PE-DORMENTES;1419
PE-ESCADA;9938
PE-EXU;1933
PE-FEIRA NOVA;1258
PE-FERNANDO DE NORONHA;1202
PE-FERREIROS;1087
PE-FLORES;1236
PE-FLORESTA;3910
PE-FREI MIGUELINHO;656
PE-GAMELEIRA;1428
PE-GARANHUNS;19931
PE-GLORIA DO GOITA;2046
PE-GOIANA;12549
PE-GRANITO;542
PE-GRAVATA;9859
PE-IATI;917
PE-IBIMIRIM;792
PE-IBIRAJUBA;560
PE-IGARASSU;20629
PE-IGUARACY;480
PE-INAJA;849
PE-INGAZEIRA;262
PE-IPOJUCA;70900
PE-IPUBI;2300
PE-ITACURUBA;637
PE-ITAIBA;1020
PE-ILHA DE ITAMARACA;1946
PE-ITAMBE;3854
PE-ITAPETIM;560
PE-ITAPISSUMA;6143
PE-ITAQUITINGA;1181
PE-JABOATAO DOS GUARARAPES;108265
PE-JAQUEIRA;1322
PE-JATAUBA;867
PE-JATOBA;1156
PE-JOAO ALFREDO;1678
PE-JOAQUIM NABUCO;1038
PE-JUCATI;565
PE-JUPI;924
PE-JUREMA;837
PE-LAGOA DO CARRO;1259
PE-LAGOA DO ITAENGA;7074
PE-LAGOA DO OURO;769
PE-LAGOA DOS GATOS;480
PE-LAGOA GRANDE;2639
PE-LAJEDO;3735
PE-LIMOEIRO;5885
PE-MACAPARANA;1912
PE-MACHADOS;1130
PE-MANARI;663
PE-MARAIAL;629
PE-MIRANDIBA;673
PE-MORENO;5703
PE-NAZARE DA MATA;4568
PE-OLINDA;86903
PE-OROBO;1602
PE-OROCO;736
PE-OURICURI;4339
PE-PALMARES;8556
PE-PALMEIRINA;432
PE-PANELAS;1765
PE-PARANATAMA;691
PE-PARNAMIRIM;1279
PE-PASSIRA;1170
PE-PAUDALHO;5788
PE-PAULISTA;38382
PE-PEDRA;1158
PE-PESQUEIRA;5930
PE-PETROLANDIA;3131
PE-PETROLINA;65250
PE-POCAO;726
PE-POMBOS;2759
PE-PRIMAVERA;728
PE-QUIPAPA;1212
PE-QUIXABA;276
PE-RECIFE;755952
PE-RIACHO DAS ALMAS;1766
PE-RIBEIRAO;3786
PE-RIO FORMOSO;6663
PE-SAIRE;962
PE-SALGADINHO;444
PE-SALGUEIRO;6990
PE-SALOA;819
PE-SANHARO;1194
PE-SANTA CRUZ;885
PE-SANTA CRUZ DA BAIXA VERDE;87
PE-SANTA CRUZ DO CAPIBARIBE;13181
PE-SANTA FILOMENA;556
PE-SANTA MARIA DA BOA VISTA;2075
PE-SANTA MARIA DO CAMBUCA;743
PE-SANTA TEREZINHA;708
PE-SAO BENEDITO DO SUL;819
PE-SAO BENTO DO UNA;4806
PE-SAO CAITANO;2838
PE-SAO JOAO;1237
PE-SAO JOAQUIM DO MONTE;987
PE-SAO JOSE DA COROA GRANDE;1837
PE-SAO JOSE DO BELMONTE;2275
PE-SAO JOSE DO EGITO;2245
PE-SAO LOURENCO DA MATA;9111
PE-SAO VICENTE FERRER;1316
PE-SERRA TALHADA;10892
PE-SERRITA;1174
PE-SERTANIA;2215
PE-SIRINHAEM;8124
PE-MOREILANDIA;234
PE-SOLIDAO;508
PE-SURUBIM;5768
PE-TABIRA;1901
PE-TACAIMBO;996
PE-TACARATU;1401
PE-TAMANDARE;4326
PE-TAQUARITINGA DO NORTE;2247
PE-TEREZINHA;307
PE-TERRA NOVA;489
PE-TIMBAUBA;6393
PE-TORITAMA;7054
PE-TRACUNHAEM;793
PE-TRINDADE;3601
PE-TRIUNFO;1322
PE-TUPANATINGA;1111
PE-TUPARETAMA;674
PE-VENTUROSA;1004
PE-VERDEJANTE;425
PE-VERTENTE DO LERIO;702
PE-VERTENTES;1062
PE-VICENCIA;4699
PE-VITORIA DE SANTO ANTAO;23540
PE-XEXEU;1204
PE-IGNORADO;0
AL-AGUA BRANCA;1043
AL-ANADIA;1130
AL-ARAPIRACA;34544
AL-ATALAIA;5324
AL-BARRA DE SANTO ANTONIO;1125
AL-BARRA DE SAO MIGUEL;1577
AL-BATALHA;1297
AL-BELEM;526
AL-BELO MONTE;320
AL-BOCA DA MATA;5213
AL-BRANQUINHA;439
AL-CACIMBINHAS;690
AL-CAJUEIRO;3175
AL-CAMPESTRE;689
AL-CAMPO ALEGRE;5459
AL-CAMPO GRANDE;619
AL-CANAPI;283
AL-CAPELA;1713
AL-CARNEIROS;424
AL-CHA PRETA;580
AL-COITE DO NOIA;552
AL-COLONIA LEOPOLDINA;3852
AL-COQUEIRO SECO;543
AL-CORURIPE;16454
AL-CRAIBAS;1482
AL-DELMIRO GOUVEIA;4224
AL-DOIS RIACHOS;585
AL-ESTRELA DE ALAGOAS;592
AL-FEIRA GRANDE;735
AL-FELIZ DESERTO;585
AL-FLEXEIRAS;1035
AL-GIRAU DO PONCIANO;1274
AL-IBATEGUARA;924
AL-IGACI;1083
AL-IGREJA NOVA;4214
AL-INHAPI;275
AL-JACARE DOS HOMENS;261
AL-JACUIPE;798
AL-JAPARATINGA;623
AL-JARAMATAIA;387
AL-JEQUIA DA PRAIA;3810
AL-JOAQUIM GOMES;1112
AL-JUNDIA;490
AL-JUNQUEIRO;2304
AL-LAGOA DA CANOA;818
AL-LIMOEIRO DE ANADIA;1221
AL-MACEIO;261525
AL-MAJOR ISIDORO;920
AL-MARAGOGI;3412
AL-MARAVILHA;407
AL-MARECHAL DEODORO;8965
AL-MARIBONDO;897
AL-MAR VERMELHO;347
AL-MATA GRANDE;787
AL-MATRIZ DE CAMARAGIBE;4569
AL-MESSIAS;1425
AL-MINADOR DO NEGRAO;13
AL-MONTEIROPOLIS;461
AL-MURICI;2816
AL-NOVO LINO;1069
AL-OLHO D AGUA DAS FLORES;1466
AL-OLHO D AGUA DO CASADO;563
AL-OLHO D AGUA GRANDE;275
AL-OLIVENCA;597
AL-OURO BRANCO;419
AL-PALESTINA;320
AL-PALMEIRA DOS INDIOS;6425
AL-PAO DE ACUCAR;1080
AL-PARICONHA;507
AL-PARIPUEIRA;850
AL-PASSO DE CAMARAGIBE;1233
AL-PAULO JACINTO;517
AL-PENEDO;8151
AL-PIACABUCU;887
AL-PILAR;3993
AL-PINDOBA;318
AL-PIRANHAS;1251
AL-POCO DAS TRINCHEIRAS;468
AL-PORTO CALVO;3393
AL-PORTO DE PEDRAS;763
AL-PORTO REAL DO COLEGIO;891
AL-QUEBRANGULO;624
AL-RIO LARGO;14823
AL-ROTEIRO;197
AL-SANTA LUZIA DO NORTE;851
AL-SANTANA DO IPANEMA;3605
AL-SANTANA DO MUNDAU;957
AL-SAO BRAS;407
AL-SAO JOSE DA LAJE;6102
AL-SAO JOSE DA TAPERA;2186
AL-SAO LUIS DO QUITUNDE;8622
AL-SAO MIGUEL DOS CAMPOS;9904
AL-SAO MIGUEL DOS MILAGRES;748
AL-SAO SEBASTIAO;2023
AL-SATUBA;1151
AL-SENADOR RUI PALMEIRA;622
AL-TANQUE D ARCA;350
AL-TAQUARANA;940
AL-TEOTONIO VILELA;6414
AL-TRAIPU;1430
AL-UNIAO DOS PALMARES;6599
AL-VICOSA;2187
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;328
SE-AQUIDABA;1623
SE-ARACAJU;224587
SE-ARAUA;891
SE-AREIA BRANCA;1046
