Município;Total;
AL-INHAPI;141;
AL-JACARE DOS HOMENS;121;
AL-JACUIPE;160;
AL-JAPARATINGA;1560;
AL-JARAMATAIA;146;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;1311;
AL-JUNDIA;391;
AL-JUNQUEIRO;2336;
AL-LAGOA DA CANOA;50;
AL-LIMOEIRO DE ANADIA;24;
AL-MACEIO;153803;
AL-MAJOR ISIDORO;43;
AL-MARAGOGI;501;
AL-MARAVILHA;226;
AL-MARECHAL DEODORO;3225;
AL-MARIBONDO;580;
AL-MAR VERMELHO;116;
AL-MATA GRANDE;884;
AL-MATRIZ DE CAMARAGIBE;1367;
AL-MESSIAS;782;
AL-MINADOR DO NEGRAO;157;
AL-MONTEIROPOLIS;99;
AL-MURICI;1604;
AL-NOVO LINO;315;
AL-OLHO D AGUA DAS FLORES;576;
AL-OLHO D AGUA DO CASADO;3;
AL-OLHO D AGUA GRANDE;62;
AL-OLIVENCA;139;
AL-OURO BRANCO;499;
AL-PALESTINA;192;
AL-PALMEIRA DOS INDIOS;2331;
AL-PAO DE ACUCAR;573;
AL-PARICONHA;0;
AL-PARIPUEIRA;0;
AL-PASSO DE CAMARAGIBE;121;
AL-PAULO JACINTO;205;
AL-PENEDO;2515;
AL-PIACABUCU;483;
AL-PILAR;1498;
AL-PINDOBA;2;
AL-PIRANHAS;257;
AL-POCO DAS TRINCHEIRAS;277;
AL-PORTO CALVO;2008;
AL-PORTO DE PEDRAS;30;
AL-PORTO REAL DO COLEGIO;18;
AL-QUEBRANGULO;137;
AL-RIO LARGO;4053;
AL-ROTEIRO;352;
AL-SANTA LUZIA DO NORTE;318;
AL-SANTANA DO IPANEMA;1139;
AL-SANTANA DO MUNDAU;160;
AL-SAO BRAS;76;
AL-SAO JOSE DA LAJE;3943;
AL-SAO JOSE DA TAPERA;454;
AL-SAO LUIS DO QUITUNDE;3553;
AL-SAO MIGUEL DOS CAMPOS;9304;
AL-SAO MIGUEL DOS MILAGRES;272;
AL-SAO SEBASTIAO;404;
AL-SATUBA;674;
AL-SENADOR RUI PALMEIRA;3;
AL-TANQUE D ARCA;252;
AL-TAQUARANA;421;
AL-TEOTONIO VILELA;0;
AL-TRAIPU;504;
AL-UNIAO DOS PALMARES;3959;
AL-VICOSA;798;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;19;
SE-AQUIDABA;386;
SE-ARACAJU;119277;
SE-ARAUA;262;
SE-AREIA BRANCA;254;
SE-BARRA DOS COQUEIROS;639;
SE-BOQUIM;424;
SE-BREJO GRANDE;4;
SE-CAMPO DO BRITO;538;
SE-CANHOBA;13;
SE-CANINDE DE SAO FRANCISCO;6371;
SE-CAPELA;504;
SE-CARIRA;217;
SE-CARMOPOLIS;865;
SE-CEDRO DE SAO JOAO;141;
SE-CRISTINAPOLIS;153;
SE-CUMBE;176;
SE-DIVINA PASTORA;110;
SE-ESTANCIA;4741;
SE-FEIRA NOVA;33;
SE-FREI PAULO;272;
SE-GARARU;9;
SE-GENERAL MAYNARD;56;
SE-GRACHO CARDOSO;10;
SE-ILHA DAS FLORES;263;
SE-INDIAROBA;258;
SE-ITABAIANA;2068;
SE-ITABAIANINHA;791;
SE-ITABI;120;
SE-ITAPORANGA D AJUDA;1067;
SE-JAPARATUBA;684;
SE-JAPOATA;41;
SE-LAGARTO;2539;
SE-LARANJEIRAS;3682;
SE-MACAMBIRA;188;
SE-MALHADA DOS BOIS;9;
SE-MALHADOR;297;
SE-MARUIM;640;
SE-MOITA BONITA;136;
SE-MONTE ALEGRE DE SERGIPE;99;
SE-MURIBECA;15;
SE-NEOPOLIS;1530;
SE-NOSSA SENHORA APARECIDA;20;
SE-NOSSA SENHORA DA GLORIA;431;
SE-NOSSA SENHORA DAS DORES;323;
SE-NOSSA SENHORA DE LOURDES;159;
SE-NOSSA SENHORA DO SOCORRO;6181;
SE-PACATUBA;657;
SE-PEDRA MOLE;7;
SE-PEDRINHAS;164;
SE-PINHAO;7;
SE-PIRAMBU;100;
SE-POCO REDONDO;29;
SE-POCO VERDE;114;
SE-PORTO DA FOLHA;542;
SE-PROPRIA;1291;
SE-RIACHAO DO DANTAS;371;
SE-RIACHUELO;757;
SE-RIBEIROPOLIS;465;
SE-ROSARIO DO CATETE;1154;
SE-SALGADO;81;
SE-SANTA LUZIA DO ITANHY;205;
SE-SANTANA DO SAO FRANCISCO;0;
SE-SANTA ROSA DE LIMA;163;
SE-SANTO AMARO DAS BROTAS;525;
SE-SAO CRISTOVAO;3255;
SE-SAO DOMINGOS;268;
SE-SAO FRANCISCO;7;
SE-SAO MIGUEL DO ALEIXO;5;
SE-SIMAO DIAS;938;
SE-SIRIRI;264;
SE-TELHA;120;
SE-TOBIAS BARRETO;701;
SE-TOMAR DO GERU;30;
SE-UMBAUBA;261;
SE-IGNORADO;0;
BA-ABAIRA;3;
BA-ABARE;140;
BA-ACAJUTIBA;235;
BA-ADUSTINA;0;
BA-AGUA FRIA;12;
BA-ERICO CARDOSO;35;
BA-AIQUARA;18;
BA-ALAGOINHAS;6785;
BA-ALCOBACA;1488;
BA-ALMADINA;217;
BA-AMARGOSA;1031;
BA-AMELIA RODRIGUES;2974;
BA-AMERICA DOURADA;6;
BA-ANAGE;275;
BA-ANDARAI;38;
BA-ANDORINHA;534;
BA-ANGICAL;19;
BA-ANGUERA;15;
BA-ANTAS;207;
BA-ANTONIO CARDOSO;177;
BA-ANTONIO GONCALVES;39;
BA-APORA;182;
BA-APUAREMA;6;
BA-ARACATU;142;
BA-ARACAS;71;
BA-ARACI;169;
BA-ARAMARI;182;
BA-ARATACA;261;
BA-ARATUIPE;19;
BA-AURELINO LEAL;73;
BA-BAIANOPOLIS;10;
BA-BAIXA GRANDE;308;
BA-BANZAE;0;
BA-BARRA;210;
BA-BARRA DA ESTIVA;200;
BA-BARRA DO CHOCA;562;
BA-BARRA DO MENDES;166;
BA-BARRA DO ROCHA;343;
BA-BARREIRAS;5445;
BA-BARRO ALTO;0;
BA-BARROCAS;0;
BA-BARRO PRETO;297;
BA-BELMONTE;0;
BA-BELO CAMPO;259;
BA-BIRITINGA;309;
BA-BOA NOVA;34;
BA-BOA VISTA DO TUPIM;72;
BA-BOM JESUS DA LAPA;1507;
BA-BOM JESUS DA SERRA;0;
BA-BONINAL;13;
BA-BONITO;0;
BA-BOQUIRA;371;
BA-BOTUPORA;30;
BA-BREJOES;228;
BA-BREJOLANDIA;8;
BA-BROTAS DE MACAUBAS;7;
BA-BRUMADO;2934;
BA-BUERAREMA;593;
BA-BURITIRAMA;5;
BA-CAATIBA;109;
BA-CABACEIRAS DO PARAGUACU;273;
BA-CACHOEIRA;1619;
BA-CACULE;601;
BA-CAEM;167;
BA-CAETANOS;125;
BA-CAETITE;1089;
BA-CAFARNAUM;38;
BA-CAIRU;68;
BA-CALDEIRAO GRANDE;6;
BA-CAMACAN;1626;
BA-CAMACARI;29039;
BA-CAMAMU;2472;
BA-CAMPO ALEGRE DE LOURDES;1;
BA-CAMPO FORMOSO;1397;
BA-CANAPOLIS;8;
BA-CANARANA;32;
BA-CANAVIEIRAS;698;
BA-CANDEAL;17;
BA-CANDEIAS;8145;
BA-CANDIBA;183;
BA-CANDIDO SALES;428;
BA-CANSANCAO;396;
BA-CANUDOS;13;
BA-CAPELA DO ALTO ALEGRE;265;
BA-CAPIM GROSSO;134;
BA-CARAIBAS;0;
BA-CARAVELAS;0;
BA-CARDEAL DA SILVA;158;
BA-CARINHANHA;40;
BA-CASA NOVA;214;
BA-CASTRO ALVES;727;
BA-CATOLANDIA;7;
BA-CATU;2513;
BA-CATURAMA;0;
BA-CENTRAL;61;
BA-CHORROCHO;5;
BA-CICERO DANTAS;819;
BA-CIPO;117;
BA-COARACI;768;
BA-COCOS;152;
BA-CONCEICAO DA FEIRA;577;
BA-CONCEICAO DO ALMEIDA;728;
BA-CONCEICAO DO COITE;1977;
BA-CONCEICAO DO JACUIPE;1114;
BA-CONDE;1350;
BA-CONDEUBA;328;
BA-CONTENDAS DO SINCORA;39;
BA-CORACAO DE MARIA;134;
BA-CORDEIROS;6;
BA-CORIBE;86;
BA-CORONEL JOAO SA;38;
BA-CORRENTINA;160;
BA-COTEGIPE;118;
BA-CRAVOLANDIA;252;
BA-CRISOPOLIS;130;
BA-CRISTOPOLIS;26;
BA-CRUZ DAS ALMAS;5315;
BA-CURACA;248;
BA-DARIO MEIRA;65;
BA-DIAS D AVILA;5043;
BA-DOM BASILIO;223;
BA-DOM MACEDO COSTA;86;
BA-ELISIO MEDRADO;20;
BA-ENCRUZILHADA;69;
BA-ENTRE RIOS;914;
BA-ESPLANADA;1115;
BA-EUCLIDES DA CUNHA;1186;
BA-EUNAPOLIS;0;
BA-FATIMA;252;
BA-FEIRA DA MATA;2;
BA-FEIRA DE SANTANA;35022;
BA-FILADELFIA;9;
BA-FIRMINO ALVES;114;
BA-FLORESTA AZUL;663;
BA-FORMOSA DO RIO PRETO;80;
BA-GANDU;834;
BA-GAVIAO;1;
BA-GENTIO DO OURO;10;
BA-GLORIA;141;
BA-GONGOGI;24;
BA-GOVERNADOR MANGABEIRA;521;
BA-GUAJERU;1;
BA-GUANAMBI;2135;
BA-GUARATINGA;71;
BA-HELIOPOLIS;67;
BA-IACU;288;
BA-IBIASSUCE;282;
BA-IBICARAI;1268;
BA-IBICOARA;208;
BA-IBICUI;387;
BA-IBIPEBA;38;
BA-IBIPITANGA;6;
BA-IBIQUERA;62;
BA-IBIRAPITANGA;114;
BA-IBIRAPUA;339;
BA-IBIRATAIA;172;
BA-IBITIARA;57;
BA-IBITITA;26;
BA-IBOTIRAMA;144;
BA-ICHU;15;
BA-IGAPORA;32;
BA-IGRAPIUNA;178;
BA-IGUAI;85;
BA-ILHEUS;16957;
BA-INHAMBUPE;748;
BA-IPECAETA;334;
BA-IPIAU;2089;
BA-IPIRA;1184;
BA-IPUPIARA;31;
BA-IRAJUBA;135;
BA-IRAMAIA;84;
BA-IRAQUARA;24;
BA-IRARA;585;
BA-IRECE;2482;
BA-ITABELA;78;
BA-ITABERABA;1942;
BA-ITABUNA;17713;
BA-ITACARE;476;
BA-ITAETE;20;
BA-ITAGI;341;
BA-ITAGIBA;392;
BA-ITAGIMIRIM;99;
BA-ITAGUACU DA BAHIA;0;
BA-ITAJU DO COLONIA;268;
BA-ITAJUIPE;246;
BA-ITAMARAJU;3117;
BA-ITAMARI;23;
BA-ITAMBE;772;
BA-ITANAGRA;89;
BA-ITANHEM;617;
BA-ITAPARICA;956;
BA-ITAPE;476;
BA-ITAPEBI;111;
BA-ITAPETINGA;2976;
BA-ITAPICURU;141;
BA-ITAPITANGA;281;
BA-ITAQUARA;251;
BA-ITARANTIM;459;
BA-ITATIM;35;
BA-ITIRUCU;100;
BA-ITIUBA;499;
BA-ITORORO;965;
BA-ITUACU;289;
BA-ITUBERA;772;
BA-IUIU;0;
BA-JABORANDI;0;
BA-JACARACI;118;
BA-JACOBINA;3683;
BA-JAGUAQUARA;444;
BA-JAGUARARI;1539;
BA-JAGUARIPE;279;
BA-JANDAIRA;23;
BA-JEQUIE;7161;
BA-JEREMOABO;739;
BA-JIQUIRICA;273;
BA-JITAUNA;97;
BA-JOAO DOURADO;20;
BA-JUAZEIRO;13141;
BA-JUCURUCU;172;
BA-JUSSARA;18;
BA-JUSSARI;65;
BA-JUSSIAPE;86;
BA-LAFAIETE COUTINHO;113;
BA-LAGOA REAL;3;
BA-LAJE;61;
BA-LAJEDAO;115;
BA-LAJEDINHO;15;
BA-LAJEDO DO TABOCAL;31;
BA-LAMARAO;11;
BA-LAPAO;5;
BA-LAURO DE FREITAS;8375;
BA-LENCOIS;245;
BA-LICINIO DE ALMEIDA;640;
BA-LIVRAMENTO DE NOSSA SENHORA;346;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;56;
BA-MACARANI;423;
BA-MACAUBAS;206;
BA-MACURURE;7;
BA-MADRE DE DEUS;18;
BA-MAETINGA;1;
BA-MAIQUINIQUE;174;
BA-MAIRI;120;
BA-MALHADA;24;
BA-MALHADA DE PEDRAS;114;
BA-MANOEL VITORINO;513;
BA-MANSIDAO;1;
BA-MARACAS;350;
BA-MARAGOGIPE;338;
BA-MARAU;271;
BA-MARCIONILIO SOUZA;14;
BA-MASCOTE;370;
BA-MATA DE SAO JOAO;1449;
BA-MATINA;0;
BA-MEDEIROS NETO;1084;
BA-MIGUEL CALMON;572;
BA-MILAGRES;148;
BA-MIRANGABA;72;
BA-MIRANTE;148;
BA-MONTE SANTO;536;
BA-MORPARA;5;
BA-MORRO DO CHAPEU;389;
BA-MORTUGABA;147;
BA-MUCUGE;80;
BA-MUCURI;4177;
BA-MULUNGU DO MORRO;0;
BA-MUNDO NOVO;395;
BA-MUNIZ FERREIRA;153;
BA-MUQUEM DE SAO FRANCISCO;2160;
BA-MURITIBA;768;
BA-MUTUIPE;402;
BA-NAZARE;1461;
BA-NILO PECANHA;21;
BA-NORDESTINA;2;
BA-NOVA CANAA;358;
BA-NOVA FATIMA;602;
BA-NOVA IBIA;0;
BA-NOVA ITARANA;8;
BA-NOVA REDENCAO;0;
BA-NOVA SOURE;447;
BA-NOVA VICOSA;1354;
BA-NOVO HORIZONTE;0;
BA-NOVO TRIUNFO;192;
BA-OLINDINA;365;
BA-OLIVEIRA DOS BREJINHOS;88;
BA-OURICANGAS;7;
BA-OUROLANDIA;17;
BA-PALMAS DE MONTE ALTO;51;
BA-PALMEIRAS;39;
BA-PARAMIRIM;430;
BA-PARATINGA;51;
BA-PARIPIRANGA;104;
BA-PAU BRASIL;173;
BA-PAULO AFONSO;6929;
BA-PE DE SERRA;171;
BA-PEDRAO;150;
BA-PEDRO ALEXANDRE;12;
BA-PIATA;20;
BA-PILAO ARCADO;105;
BA-PINDAI;165;
BA-PINDOBACU;143;
BA-PINTADAS;3;
BA-PIRAI DO NORTE;2;
BA-PIRIPA;7;
BA-PIRITIBA;37;
BA-PLANALTINO;13;
BA-PLANALTO;630;
BA-POCOES;770;
BA-POJUCA;4180;
BA-PONTO NOVO;6;
BA-PORTO SEGURO;2108;
BA-POTIRAGUA;346;
BA-PRADO;1133;
BA-PRESIDENTE DUTRA;17;
BA-PRESIDENTE JANIO QUADROS;3;
BA-PRESIDENTE TANCREDO NEVES;327;
BA-QUEIMADAS;493;
BA-QUIJINGUE;387;
BA-QUIXABEIRA;0;
BA-RAFAEL JAMBEIRO;72;
BA-REMANSO;313;
BA-RETIROLANDIA;355;
BA-RIACHAO DAS NEVES;267;
BA-RIACHAO DO JACUIPE;802;
BA-RIACHO DE SANTANA;114;
BA-RIBEIRA DO AMPARO;4;
BA-RIBEIRA DO POMBAL;281;
BA-RIBEIRAO DO LARGO;0;
BA-RIO DE CONTAS;186;
BA-RIO DO ANTONIO;327;
BA-RIO DO PIRES;71;
BA-RIO REAL;860;
BA-RODELAS;483;
BA-RUY BARBOSA;757;
BA-SALINAS DA MARGARIDA;193;
BA-SALVADOR;433678;
BA-SANTA BARBARA;363;
BA-SANTA BRIGIDA;314;
BA-SANTA CRUZ CABRALIA;261;
BA-SANTA CRUZ DA VITORIA;20;
BA-SANTA INES;181;
BA-SANTALUZ;407;
BA-SANTA LUZIA;56;
BA-SANTA MARIA DA VITORIA;319;
BA-SANTANA;260;
BA-SANTANOPOLIS;15;
BA-SANTA RITA DE CASSIA;88;
BA-SANTA TERESINHA;301;
BA-SANTO AMARO;3994;
BA-SANTO ANTONIO DE JESUS;4146;
BA-SANTO ESTEVAO;615;
BA-SAO DESIDERIO;440;
BA-SAO DOMINGOS;10;
BA-SAO FELIX;638;
BA-SAO FELIX DO CORIBE;48;
BA-SAO FELIPE;509;
BA-SAO FRANCISCO DO CONDE;4914;
BA-SAO GABRIEL;11;
BA-SAO GONCALO DOS CAMPOS;1288;
BA-SAO JOSE DA VITORIA;1;
BA-SAO JOSE DO JACUIPE;0;
BA-SAO MIGUEL DAS MATAS;23;
BA-SAO SEBASTIAO DO PASSE;1771;
BA-SAPEACU;478;
BA-SATIRO DIAS;12;
BA-SAUBARA;91;
BA-SAUDE;112;
BA-SEABRA;750;
BA-SEBASTIAO LARANJEIRAS;1;
BA-SENHOR DO BONFIM;2251;
BA-SERRA DO RAMALHO;220;
BA-SENTO SE;105;
BA-SERRA DOURADA;58;
BA-SERRA PRETA;157;
BA-SERRINHA;2013;
BA-SERROLANDIA;149;
BA-SIMOES FILHO;19058;
BA-SITIO DO MATO;5;
BA-SITIO DO QUINTO;0;
BA-SOBRADINHO;113;
BA-SOUTO SOARES;8;
BA-TABOCAS DO BREJO VELHO;7;
BA-TANHACU;142;
BA-TANQUE NOVO;16;
BA-TANQUINHO;284;
BA-TAPEROA;396;
BA-TAPIRAMUTA;33;
BA-TEIXEIRA DE FREITAS;4794;
BA-TEODORO SAMPAIO;243;
BA-TEOFILANDIA;1099;
BA-TEOLANDIA;26;
BA-TERRA NOVA;381;
BA-TREMEDAL;97;
BA-TUCANO;466;
BA-UAUA;342;
BA-UBAIRA;330;
BA-UBAITABA;1080;
BA-UBATA;361;
BA-UIBAI;22;
BA-UMBURANAS;0;
BA-UNA;1936;
BA-URANDI;203;
BA-URUCUCA;958;
BA-UTINGA;240;
BA-VALENCA;4977;
BA-VALENTE;452;
BA-VARZEA DA ROCA;3;
BA-VARZEA DO POCO;75;
BA-VARZEA NOVA;19;
BA-VARZEDO;158;
BA-VERA CRUZ;1446;
BA-VEREDA;0;
BA-VITORIA DA CONQUISTA;16049;
BA-WAGNER;9;
BA-WANDERLEY;19;
BA-WENCESLAU GUIMARAES;137;
BA-XIQUE-XIQUE;501;
BA-IGNORADO;1597;
MG-ABADIA DOS DOURADOS;243;
MG-ABAETE;1737;
MG-ABRE CAMPO;328;
MG-ACAIACA;123;
MG-ACUCENA;780;
MG-AGUA BOA;43;
MG-AGUA COMPRIDA;112;
MG-AGUANIL;31;
MG-AGUAS FORMOSAS;430;
MG-AGUAS VERMELHAS;244;
MG-AIMORES;1131;
MG-AIURUOCA;227;
MG-ALAGOA;109;
MG-ALBERTINA;100;
MG-ALEM PARAIBA;4005;
MG-ALFENAS;7265;
MG-ALFREDO VASCONCELOS;0;
MG-ALMENARA;950;
MG-ALPERCATA;283;
MG-ALPINOPOLIS;1033;
MG-ALTEROSA;406;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;416;
MG-ALVARENGA;30;
MG-ALVINOPOLIS;1382;
MG-ALVORADA DE MINAS;66;
MG-AMPARO DO SERRA;130;
MG-ANDRADAS;2947;
MG-CACHOEIRA DE PAJEU;113;
MG-ANDRELANDIA;681;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;1188;
MG-ANTONIO DIAS;312;
MG-ANTONIO PRADO DE MINAS;65;
MG-ARACAI;489;
MG-ARACITABA;68;
MG-ARACUAI;930;
MG-ARAGUARI;9588;
MG-ARANTINA;74;
MG-ARAPONGA;4;
MG-ARAPORA;0;
MG-ARAPUA;95;
MG-ARAUJOS;239;
MG-ARAXA;9359;
MG-ARCEBURGO;675;
MG-ARCOS;3627;
MG-AREADO;402;
MG-ARGIRITA;295;
MG-ARICANDUVA;0;
MG-ARINOS;493;
MG-ASTOLFO DUTRA;1470;
MG-ATALEIA;321;
MG-AUGUSTO DE LIMA;566;
MG-BAEPENDI;831;
MG-BALDIM;577;
MG-BAMBUI;1082;
MG-BANDEIRA;12;
MG-BANDEIRA DO SUL;198;
MG-BARAO DE COCAIS;2164;
MG-BARAO DE MONTE ALTO;147;
MG-BARBACENA;14550;
MG-BARRA LONGA;214;
MG-BARROSO;2301;
MG-BELA VISTA DE MINAS;449;
MG-BELMIRO BRAGA;291;
MG-BELO HORIZONTE;773842;
MG-BELO ORIENTE;1767;
MG-BELO VALE;208;
MG-BERILO;204;
MG-BERTOPOLIS;16;
MG-BERIZAL;0;
MG-BETIM;40654;
MG-BIAS FORTES;179;
MG-BICAS;1229;
MG-BIQUINHAS;158;
MG-BOA ESPERANCA;2872;
MG-BOCAINA DE MINAS;175;
MG-BOCAIUVA;4630;
MG-BOM DESPACHO;4696;
MG-BOM JARDIM DE MINAS;400;
MG-BOM JESUS DA PENHA;142;
MG-BOM JESUS DO AMPARO;194;
MG-BOM JESUS DO GALHO;414;
MG-BOM REPOUSO;61;
MG-BOM SUCESSO;802;
MG-BONFIM;81;
MG-BONFINOPOLIS DE MINAS;197;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;721;
MG-BOTELHOS;1130;
MG-BOTUMIRIM;7;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;384;
MG-BRAS PIRES;245;
MG-BRAUNAS;53;
MG-BRASOPOLIS;352;
MG-BRUMADINHO;2407;
MG-BUENO BRANDAO;470;
MG-BUENOPOLIS;321;
MG-BUGRE;0;
MG-BURITIS;206;
MG-BURITIZEIRO;1152;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;905;
MG-CACHOEIRA DA PRATA;1508;
MG-CACHOEIRA DE MINAS;435;
MG-CACHOEIRA DOURADA;118;
MG-CAETANOPOLIS;1150;
MG-CAETE;3452;
MG-CAIANA;135;
MG-CAJURI;19;
MG-CALDAS;1346;
MG-CAMACHO;210;
MG-CAMANDUCAIA;1239;
MG-CAMBUI;1999;
MG-CAMBUQUIRA;1138;
MG-CAMPANARIO;78;
MG-CAMPANHA;1330;
MG-CAMPESTRE;1340;
MG-CAMPINA VERDE;914;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;4101;
MG-CAMPO DO MEIO;943;
MG-CAMPO FLORIDO;282;
MG-CAMPOS ALTOS;569;
MG-CAMPOS GERAIS;960;
MG-CANAA;100;
MG-CANAPOLIS;971;
MG-CANA VERDE;148;
MG-CANDEIAS;978;
MG-CANTAGALO;0;
MG-CAPARAO;111;
MG-CAPELA NOVA;124;
MG-CAPELINHA;1268;
MG-CAPETINGA;318;
MG-CAPIM BRANCO;516;
MG-CAPINOPOLIS;1292;
MG-CAPITAO ANDRADE;0;
MG-CAPITAO ENEAS;676;
MG-CAPITOLIO;601;
MG-CAPUTIRA;10;
MG-CARAI;165;
MG-CARANAIBA;128;
MG-CARANDAI;1364;
MG-CARANGOLA;2596;
MG-CARATINGA;7121;
MG-CARBONITA;694;
MG-CAREACU;462;
MG-CARLOS CHAGAS;1255;
MG-CARMESIA;119;
MG-CARMO DA CACHOEIRA;434;
MG-CARMO DA MATA;726;
MG-CARMO DE MINAS;887;
MG-CARMO DO CAJURU;1102;
MG-CARMO DO PARANAIBA;1498;
MG-CARMO DO RIO CLARO;1041;
MG-CARMOPOLIS DE MINAS;586;
MG-CARNEIRINHO;0;
MG-CARRANCAS;200;
MG-CARVALHOPOLIS;71;
MG-CARVALHOS;194;
MG-CASA GRANDE;7;
MG-CASCALHO RICO;72;
MG-CASSIA;1034;
MG-CONCEICAO DA BARRA DE MINAS;187;
MG-CATAGUASES;10130;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;77;
MG-CATUJI;0;
MG-CATUTI;0;
MG-CAXAMBU;2745;
MG-CEDRO DO ABAETE;60;
MG-CENTRAL DE MINAS;193;
MG-CENTRALINA;489;
MG-CHACARA;168;
MG-CHALE;6;
MG-CHAPADA DO NORTE;29;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;147;
MG-CIPOTANEA;146;
MG-CLARAVAL;258;
MG-CLARO DOS POCOES;125;
MG-CLAUDIO;1787;
MG-COIMBRA;82;
MG-COLUNA;34;
MG-COMENDADOR GOMES;557;
MG-COMERCINHO;7;
MG-CONCEICAO DA APARECIDA;336;
MG-CONCEICAO DAS PEDRAS;127;
MG-CONCEICAO DAS ALAGOAS;620;
MG-CONCEICAO DE IPANEMA;112;
MG-CONCEICAO DO MATO DENTRO;470;
MG-CONCEICAO DO PARA;435;
MG-CONCEICAO DO RIO VERDE;898;
MG-CONCEICAO DOS OUROS;490;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;278;
MG-CONGONHAS;5043;
MG-CONGONHAS DO NORTE;65;
MG-CONQUISTA;842;
MG-CONSELHEIRO LAFAIETE;7400;
MG-CONSELHEIRO PENA;1131;
MG-CONSOLACAO;70;
MG-CONTAGEM;89317;
MG-COQUEIRAL;465;
MG-CORACAO DE JESUS;501;
MG-CORDISBURGO;300;
MG-CORDISLANDIA;164;
MG-CORINTO;1288;
MG-COROACI;185;
MG-COROMANDEL;1428;
MG-CORONEL FABRICIANO;8451;
MG-CORONEL MURTA;213;
MG-CORONEL PACHECO;576;
MG-CORONEL XAVIER CHAVES;127;
MG-CORREGO DANTA;199;
MG-CORREGO DO BOM JESUS;86;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;724;
MG-COUTO DE MAGALHAES DE MINAS;343;
MG-CRISOLITA;0;
MG-CRISTAIS;205;
MG-CRISTALIA;13;
MG-CRISTIANO OTONI;311;
MG-CRISTINA;609;
MG-CRUCILANDIA;79;
MG-CRUZEIRO DA FORTALEZA;165;
MG-CRUZILIA;477;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;5991;
MG-DATAS;15;
MG-DELFIM MOREIRA;540;
MG-DELFINOPOLIS;241;
MG-DELTA;0;
MG-DESCOBERTO;232;
MG-DESTERRO DE ENTRE RIOS;149;
MG-DESTERRO DO MELO;92;
MG-DIAMANTINA;3115;
MG-DIOGO DE VASCONCELOS;4;
MG-DIONISIO;1103;
MG-DIVINESIA;11;
MG-DIVINO;469;
MG-DIVINO DAS LARANJEIRAS;69;
MG-DIVINOLANDIA DE MINAS;44;
MG-DIVINOPOLIS;24135;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;234;
MG-DIVISOPOLIS;0;
MG-DOM BOSCO;0;
MG-DOM CAVATI;49;
MG-DOM JOAQUIM;70;
MG-DOM SILVERIO;412;
MG-DOM VICOSO;41;
MG-DONA EUZEBIA;220;
MG-DORES DE CAMPOS;809;
MG-DORES DE GUANHAES;82;
MG-DORES DO INDAIA;733;
MG-DORES DO TURVO;148;
MG-DORESOPOLIS;69;
MG-DOURADOQUARA;6;
MG-DURANDE;0;
MG-ELOI MENDES;1374;
MG-ENGENHEIRO CALDAS;222;
MG-ENGENHEIRO NAVARRO;223;
MG-ENTRE FOLHAS;0;
MG-ENTRE RIOS DE MINAS;514;
MG-ERVALIA;433;
MG-ESMERALDAS;2182;
MG-ESPERA FELIZ;413;
MG-ESPINOSA;625;
MG-ESPIRITO SANTO DO DOURADO;112;
MG-ESTIVA;366;
MG-ESTRELA DALVA;130;
MG-ESTRELA DO INDAIA;297;
MG-ESTRELA DO SUL;436;
MG-EUGENOPOLIS;226;
MG-EWBANK DA CAMARA;68;
MG-EXTREMA;1779;
MG-FAMA;124;
MG-FARIA LEMOS;233;
MG-FELICIO DOS SANTOS;134;
MG-SAO GONCALO DO RIO PRETO;123;
MG-FELISBURGO;85;
MG-FELIXLANDIA;645;
MG-FERNANDES TOURINHO;117;
MG-FERROS;336;
MG-FERVEDOURO;0;
MG-FLORESTAL;510;
MG-FORMIGA;5779;
MG-FORMOSO;52;
MG-FORTALEZA DE MINAS;87;
MG-FORTUNA DE MINAS;79;
MG-FRANCISCO BADARO;81;
MG-FRANCISCO DUMONT;143;
MG-FRANCISCO SA;661;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;50;
MG-FREI INOCENCIO;448;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;711;
MG-FRONTEIRA DOS VALES;19;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;3361;
MG-FUNILANDIA;163;
MG-GALILEIA;284;
MG-GAMELEIRAS;0;
MG-GLAUCILANDIA;0;
MG-GOIABEIRA;0;
MG-GOIANA;0;
