Município;Total
PI-RIO GRANDE DO PIAUI;355
PI-SANTA CRUZ DO PIAUI;421
PI-SANTA CRUZ DOS MILAGRES;222
PI-SANTA FILOMENA;347
PI-SANTA LUZ;355
PI-SANTANA DO PIAUI;203
PI-SANTA ROSA DO PIAUI;204
PI-SANTO ANTONIO DE LISBOA;436
PI-SANTO ANTONIO DOS MILAGRES;99
PI-SANTO INACIO DO PIAUI;258
PI-SAO BRAZ DO PIAUI;226
PI-SAO FELIX DO PIAUI;220
PI-SAO FRANCISCO DE ASSIS DO PIAUI;251
PI-SAO FRANCISCO DO PIAUI;379
PI-SAO GONCALO DO GURGUEIA;194
PI-SAO GONCALO DO PIAUI;236
PI-SAO JOAO DA CANABRAVA;261
PI-SAO JOAO DA FRONTEIRA;297
PI-SAO JOAO DA SERRA;330
PI-SAO JOAO DA VARJOTA;202
PI-SAO JOAO DO ARRAIAL;333
PI-SAO JOAO DO PIAUI;1920
PI-SAO JOSE DO DIVINO;328
PI-SAO JOSE DO PEIXE;262
PI-SAO JOSE DO PIAUI;309
PI-SAO JULIAO;279
PI-SAO LOURENCO DO PIAUI;326
PI-SAO LUIS DO PIAUI;142
PI-SAO MIGUEL DA BAIXA GRANDE;210
PI-SAO MIGUEL DO FIDALGO;171
PI-SAO MIGUEL DO TAPUIO;610
PI-SAO PEDRO DO PIAUI;718
PI-SAO RAIMUNDO NONATO;3186
PI-SEBASTIAO BARROS;272
PI-SEBASTIAO LEAL;724
PI-SIGEFREDO PACHECO;367
PI-SIMOES;1193
PI-SIMPLICIO MENDES;701
PI-SOCORRO DO PIAUI;215
PI-SUSSUAPARA;468
PI-TAMBORIL DO PIAUI;230
PI-TANQUE DO PIAUI;196
PI-TERESINA;278543
PI-UNIAO;4649
PI-URUCUI;4167
PI-VALENCA DO PIAUI;1758
PI-VARZEA BRANCA;159
PI-VARZEA GRANDE;180
PI-VERA MENDES;122
PI-VILA NOVA DO PIAUI;86
PI-WALL FERRAZ;204
PI-IGNORADO;0
CE-ABAIARA;958
CE-ACARAPE;2062
CE-ACARAU;3647
CE-ACOPIARA;2760
CE-AIUABA;554
CE-ALCANTARAS;594
CE-ALTANEIRA;446
CE-ALTO SANTO;1303
CE-AMONTADA;2623
CE-ANTONINA DO NORTE;566
CE-APUIARES;1292
CE-AQUIRAZ;16608
CE-ARACATI;9989
CE-ARACOIABA;1962
CE-ARARENDA;747
CE-ARARIPE;935
CE-ARATUBA;1046
CE-ARNEIROZ;424
CE-ASSARE;1294
CE-AURORA;1213
CE-BAIXIO;427
CE-BANABUIU;1499
CE-BARBALHA;9708
CE-BARREIRA;1050
CE-BARRO;1199
CE-BARROQUINHA;1073
CE-BATURITE;3059
CE-BEBERIBE;5411
CE-BELA CRUZ;1773
CE-BOA VIAGEM;3213
CE-BREJO SANTO;5717
CE-CAMOCIM;5432
CE-CAMPOS SALES;2122
CE-CANINDE;6245
CE-CAPISTRANO;957
CE-CARIDADE;1007
CE-CARIRE;1028
CE-CARIRIACU;1797
CE-CARIUS;767
CE-CARNAUBAL;996
CE-CASCAVEL;7269
CE-CATARINA;575
CE-CATUNDA;677
CE-CAUCAIA;36741
CE-CEDRO;1370
CE-CHAVAL;1905
CE-CHORO;559
CE-CHOROZINHO;1371
CE-COREAU;1129
CE-CRATEUS;5508
CE-CRATO;18084
CE-CROATA;812
CE-CRUZ;1497
CE-DEPUTADO IRAPUAN PINHEIRO;503
CE-ERERE;583
CE-EUSEBIO;38855
CE-FARIAS BRITO;1161
CE-FORQUILHA;1871
CE-FORTALEZA;773125
CE-FORTIM;917
CE-FRECHEIRINHA;2795
CE-GENERAL SAMPAIO;697
CE-GRACA;754
CE-GRANJA;2052
CE-GRANJEIRO;628
CE-GROAIRAS;603
CE-GUAIUBA;2084
CE-GUARACIABA DO NORTE;2758
CE-GUARAMIRANGA;813
CE-HIDROLANDIA;1171
CE-HORIZONTE;17721
CE-IBARETAMA;881
CE-IBIAPINA;1501
CE-IBICUITINGA;796
CE-ICAPUI;3840
CE-ICO;4221
CE-IGUATU;14509
CE-INDEPENDENCIA;1559
CE-IPAPORANGA;601
CE-IPAUMIRIM;897
CE-IPU;3113
CE-IPUEIRAS;1841
CE-IRACEMA;897
CE-IRAUCUBA;1787
CE-ITAICABA;594
CE-ITAITINGA;4458
CE-ITAPAJE;4593
CE-ITAPIPOCA;11604
CE-ITAPIUNA;745
CE-ITAREMA;2828
CE-ITATIRA;1083
CE-JAGUARETAMA;1110
CE-JAGUARIBARA;764
CE-JAGUARIBE;2873
CE-JAGUARUANA;3970
CE-JARDIM;1681
CE-JATI;777
CE-JIJOCA DE JERICOACOARA;3585
CE-JUAZEIRO DO NORTE;48843
CE-JUCAS;1463
CE-LAVRAS DA MANGABEIRA;1767
CE-LIMOEIRO DO NORTE;6915
CE-MADALENA;1122
CE-MARACANAU;53918
CE-MARANGUAPE;15334
CE-MARCO;2917
CE-MARTINOPOLE;793
CE-MASSAPE;1927
CE-MAURITI;2651
CE-MERUOCA;1058
CE-MILAGRES;1351
CE-MILHA;589
CE-MIRAIMA;943
CE-MISSAO VELHA;3025
CE-MOMBACA;2774
CE-MONSENHOR TABOSA;1337
CE-MORADA NOVA;6419
CE-MORAUJO;550
CE-MORRINHOS;808
CE-MUCAMBO;946
CE-MULUNGU;732
CE-NOVA OLINDA;1413
CE-NOVA RUSSAS;1978
CE-NOVO ORIENTE;1299
CE-OCARA;1129
CE-OROS;873
CE-PACAJUS;8104
CE-PACATUBA;7009
CE-PACOTI;825
CE-PACUJA;451
CE-PALHANO;601
CE-PALMACIA;820
CE-PARACURU;3467
CE-PARAIPABA;3173
CE-PARAMBU;1619
CE-PARAMOTI;788
CE-PEDRA BRANCA;2190
CE-PENAFORTE;801
CE-PENTECOSTE;4128
CE-PEREIRO;2701
CE-PINDORETAMA;1469
CE-PIQUET CARNEIRO;773
CE-PIRES FERREIRA;564
CE-PORANGA;720
CE-PORTEIRAS;1043
CE-POTENGI;787
CE-POTIRETAMA;633
CE-QUITERIANOPOLIS;1315
CE-QUIXADA;7943
CE-QUIXELO;970
CE-QUIXERAMOBIM;5814
CE-QUIXERE;1681
CE-REDENCAO;2796
CE-RERIUTABA;1319
CE-RUSSAS;9729
CE-SABOEIRO;1217
CE-SALITRE;1544
CE-SANTANA DO ACARAU;1598
CE-SANTANA DO CARIRI;1077
CE-SANTA QUITERIA;3702
CE-SAO BENEDITO;3924
CE-SAO GONCALO DO AMARANTE;13243
CE-SAO JOAO DO JAGUARIBE;485
CE-SAO LUIS DO CURU;1035
CE-SENADOR POMPEU;2916
CE-SENADOR SA;440
CE-SOBRAL;46150
CE-SOLONOPOLE;1387
CE-TABULEIRO DO NORTE;2094
CE-TAMBORIL;1437
CE-TARRAFAS;445
CE-TAUA;4574
CE-TEJUCUOCA;1201
CE-TIANGUA;7832
CE-TRAIRI;3258
CE-TURURU;857
CE-UBAJARA;3099
CE-UMARI;381
CE-UMIRIM;1002
CE-URUBURETAMA;2627
CE-URUOCA;1084
CE-VARJOTA;1780
CE-VARZEA ALEGRE;3207
CE-VICOSA DO CEARA;3046
CE-IGNORADO;0
RN-ACARI;974
RN-ACU;5763
RN-AFONSO BEZERRA;577
RN-AGUA NOVA;254
RN-ALEXANDRIA;957
RN-ALMINO AFONSO;194
RN-ALTO DO RODRIGUES;2212
RN-ANGICOS;772
RN-ANTONIO MARTINS;296
RN-APODI;3687
RN-AREIA BRANCA;4255
RN-ARES;2507
RN-AUGUSTO SEVERO;487
RN-BAIA FORMOSA;3378
RN-BARAUNA;3731
RN-BARCELONA;333
RN-BENTO FERNANDES;371
RN-BODO;475
RN-BOM JESUS;461
RN-BREJINHO;828
RN-CAICARA DO NORTE;452
RN-CAICARA DO RIO DO VENTO;270
RN-CAICO;9741
RN-CAMPO REDONDO;644
RN-CANGUARETAMA;3363
RN-CARAUBAS;1251
RN-CARNAUBA DOS DANTAS;1242
RN-CARNAUBAIS;751
RN-CEARA-MIRIM;6035
RN-CERRO CORA;809
RN-CORONEL EZEQUIEL;337
RN-CORONEL JOAO PESSOA;294
RN-CRUZETA;1024
RN-CURRAIS NOVOS;5751
RN-DOUTOR SEVERIANO;405
RN-PARNAMIRIM;41177
RN-ENCANTO;396
RN-EQUADOR;554
RN-ESPIRITO SANTO;554
RN-EXTREMOZ;2465
RN-FELIPE GUERRA;405
RN-FERNANDO PEDROZA;259
RN-FLORANIA;600
RN-FRANCISCO DANTAS;218
RN-FRUTUOSO GOMES;244
RN-GALINHOS;768
RN-GOIANINHA;3074
RN-GOVERNADOR DIX-SEPT ROSADO;1023
RN-GROSSOS;1097
RN-GUAMARE;2559
RN-IELMO MARINHO;645
RN-IPANGUACU;1485
RN-IPUEIRA;282
RN-ITAJA;915
RN-ITAU;359
RN-JACANA;359
RN-JANDAIRA;886
RN-JANDUIS;465
RN-JANUARIO CICCO;362
RN-JAPI;408
RN-JARDIM DE ANGICOS;304
RN-JARDIM DE PIRANHAS;1622
RN-JARDIM DO SERIDO;1459
RN-JOAO CAMARA;2588
RN-JOAO DIAS;191
RN-JOSE DA PENHA;371
RN-JUCURUTU;1719
RN-JUNDIA;320
RN-LAGOA D ANTA;323
RN-LAGOA DE PEDRAS;370
RN-LAGOA DE VELHOS;287
RN-LAGOA NOVA;1068
RN-LAGOA SALGADA;497
RN-LAJES;938
RN-LAJES PINTADAS;370
RN-LUCRECIA;253
RN-LUIS GOMES;471
RN-MACAIBA;10778
RN-MACAU;3359
RN-MAJOR SALES;293
RN-MARCELINO VIEIRA;290
RN-MARTINS;469
RN-MAXARANGUAPE;983
RN-MESSIAS TARGINO;320
RN-MONTANHAS;696
RN-MONTE ALEGRE;1600
RN-MONTE DAS GAMELEIRAS;298
RN-MOSSORO;58213
RN-NATAL;295852
RN-NISIA FLORESTA;2014
RN-NOVA CRUZ;2825
RN-OLHO-D AGUA DO BORGES;236
RN-OURO BRANCO;460
RN-PARANA;217
RN-PARAU;335
RN-PARAZINHO;336
RN-PARELHAS;3058
RN-RIO DO FOGO;641
RN-PASSA E FICA;955
RN-PASSAGEM;301
RN-PATU;718
RN-SANTA MARIA;394
RN-PAU DOS FERROS;3569
RN-PEDRA GRANDE;619
RN-PEDRA PRETA;275
RN-PEDRO AVELINO;534
RN-PEDRO VELHO;945
RN-PENDENCIAS;1778
RN-PILOES;243
RN-POCO BRANCO;797
RN-PORTALEGRE;410
RN-PORTO DO MANGUE;681
RN-SERRA CAIADA;620
RN-PUREZA;802
RN-RAFAEL FERNANDES;171
RN-RAFAEL GODEIRO;301
RN-RIACHO DA CRUZ;201
RN-RIACHO DE SANTANA;175
RN-RIACHUELO;376
RN-RODOLFO FERNANDES;339
RN-TIBAU;701
RN-RUY BARBOSA;242
RN-SANTA CRUZ;3392
RN-SANTANA DO MATOS;731
RN-SANTANA DO SERIDO;444
RN-SANTO ANTONIO;1398
RN-SAO BENTO DO NORTE;718
RN-SAO BENTO DO TRAIRI;383
RN-SAO FERNANDO;455
RN-SAO FRANCISCO DO OESTE;538
RN-SAO GONCALO DO AMARANTE;11995
RN-SAO JOAO DO SABUGI;393
RN-SAO JOSE DE MIPIBU;5447
RN-SAO JOSE DO CAMPESTRE;525
RN-SAO JOSE DO SERIDO;929
RN-SAO MIGUEL;1190
RN-SAO MIGUEL DO GOSTOSO;595
RN-SAO PAULO DO POTENGI;1134
RN-SAO PEDRO;393
RN-SAO RAFAEL;489
RN-SAO TOME;725
RN-SAO VICENTE;615
RN-SENADOR ELOI DE SOUZA;268
RN-SENADOR GEORGINO AVELINO;325
RN-SERRA DE SAO BENTO;364
RN-SERRA DO MEL;701
RN-SERRA NEGRA DO NORTE;858
RN-SERRINHA;233
RN-SERRINHA DOS PINTOS;302
RN-SEVERIANO MELO;299
RN-SITIO NOVO;313
RN-TABOLEIRO GRANDE;291
RN-TAIPU;771
RN-TANGARA;1002
RN-TENENTE ANANIAS;384
RN-TENENTE LAURENTINO CRUZ;467
RN-TIBAU DO SUL;3536
RN-TIMBAUBA DOS BATISTAS;257
RN-TOUROS;2468
RN-TRIUNFO POTIGUAR;275
RN-UMARIZAL;656
RN-UPANEMA;1053
RN-VARZEA;334
RN-VENHA-VER;297
RN-VERA CRUZ;786
RN-VICOSA;261
RN-VILA FLOR;372
RN-IGNORADO;0
PB-AGUA BRANCA;872
PB-AGUIAR;394
PB-ALAGOA GRANDE;1771
PB-ALAGOA NOVA;2286
PB-ALAGOINHA;692
PB-ALCANTIL;432
PB-ALGODAO DE JANDAIRA;323
PB-ALHANDRA;3536
PB-SAO JOAO DO RIO DO PEIXE;1186
PB-AMPARO;335
PB-APARECIDA;412
PB-ARACAGI;861
PB-ARARA;654
PB-ARARUNA;1177
PB-AREIA;1636
PB-AREIA DE BARAUNAS;284
PB-AREIAL;453
PB-AROEIRAS;1195
PB-ASSUNCAO;346
PB-BAIA DA TRAICAO;286
PB-BANANEIRAS;1376
PB-BARAUNA;337
PB-BARRA DE SANTANA;528
PB-BARRA DE SANTA ROSA;719
PB-BARRA DE SAO MIGUEL;371
PB-BAYEUX;9478
PB-BELEM;1519
PB-BELEM DO BREJO DO CRUZ;421
PB-BERNARDINO BATISTA;361
PB-BOA VENTURA;442
PB-BOA VISTA;993
PB-BOM JESUS;218
PB-BOM SUCESSO;345
PB-BONITO DE SANTA FE;587
PB-BOQUEIRAO;1272
PB-IGARACY;424
PB-BORBOREMA;326
PB-BREJO DO CRUZ;747
PB-BREJO DOS SANTOS;318
PB-CAAPORA;4536
PB-CABACEIRAS;294
PB-CABEDELO;18899
PB-CACHOEIRA DOS INDIOS;548
PB-CACIMBA DE AREIA;353
PB-CACIMBA DE DENTRO;758
PB-CACIMBAS;511
PB-CAICARA;418
PB-CAJAZEIRAS;7839
PB-CAJAZEIRINHAS;249
PB-CALDAS BRANDAO;621
PB-CAMALAU;383
PB-CAMPINA GRANDE;101281
PB-CAPIM;530
PB-CARAUBAS;230
PB-CARRAPATEIRA;237
PB-CASSERENGUE;437
PB-CATINGUEIRA;326
PB-CATOLE DO ROCHA;3018
PB-CATURITE;561
PB-CONCEICAO;1161
PB-CONDADO;350
PB-CONDE;4215
PB-CONGO;396
PB-COREMAS;591
PB-COXIXOLA;165
PB-CRUZ DO ESPIRITO SANTO;1267
PB-CUBATI;540
PB-CUITE;1225
PB-CUITEGI;517
PB-CUITE DE MAMANGUAPE;495
PB-CURRAL DE CIMA;354
PB-CURRAL VELHO;190
PB-DAMIAO;307
PB-DESTERRO;455
PB-VISTA SERRANA;437
PB-DIAMANTE;473
PB-DONA INES;502
PB-DUAS ESTRADAS;406
PB-EMAS;324
PB-ESPERANCA;3398
PB-FAGUNDES;567
PB-FREI MARTINHO;288
PB-GADO BRAVO;476
PB-GUARABIRA;9309
PB-GURINHEM;1057
PB-GURJAO;340
PB-IBIARA;365
PB-IMACULADA;523
PB-INGA;1510
PB-ITABAIANA;2032
PB-ITAPORANGA;2734
PB-ITAPOROROCA;1182
PB-ITATUBA;826
PB-JACARAU;1176
PB-JERICO;420
PB-JOAO PESSOA;268291
PB-JUAREZ TAVORA;485
PB-JUAZEIRINHO;1359
PB-JUNCO DO SERIDO;627
PB-JURIPIRANGA;1130
PB-JURU;436
PB-LAGOA;276
PB-LAGOA DE DENTRO;584
PB-LAGOA SECA;1862
PB-LASTRO;253
PB-LIVRAMENTO;484
PB-LOGRADOURO;267
PB-LUCENA;2110
PB-MAE D AGUA;349
PB-MALTA;420
PB-MAMANGUAPE;7183
PB-MANAIRA;485
PB-MARCACAO;557
PB-MARI;1483
PB-MARIZOPOLIS;581
PB-MASSARANDUBA;610
PB-MATARACA;1375
PB-MATINHAS;343
PB-MATO GROSSO;227
PB-MATUREIA;385
PB-MOGEIRO;1510
PB-MONTADAS;511
PB-MONTE HOREBE;179
PB-MONTEIRO;2540
PB-MULUNGU;677
PB-NATUBA;707
PB-NAZAREZINHO;384
PB-NOVA FLORESTA;573
PB-NOVA OLINDA;420
PB-NOVA PALMEIRA;425
PB-OLHO D AGUA;357
PB-OLIVEDOS;262
PB-OURO VELHO;312
PB-PARARI;222
PB-PASSAGEM;240
PB-PATOS;14745
PB-PAULISTA;652
PB-PEDRA BRANCA;307
PB-PEDRA LAVRADA;675
PB-PEDRAS DE FOGO;5308
PB-PIANCO;1481
PB-PICUI;1399
PB-PILAR;1105
PB-PILOES;414
PB-PILOEZINHOS;308
PB-PIRPIRITUBA;594
PB-PITIMBU;1262
PB-POCINHOS;1214
PB-POCO DANTAS;386
PB-POCO DE JOSE DE MOURA;467
PB-POMBAL;2614
PB-PRATA;307
PB-PRINCESA ISABEL;1441
PB-PUXINANA;731
PB-QUEIMADAS;3563
PB-QUIXABA;260
PB-REMIGIO;1183
PB-PEDRO REGIS;371
PB-RIACHAO;407
PB-RIACHAO DO BACAMARTE;433
PB-RIACHAO DO POCO;408
PB-RIACHO DE SANTO ANTONIO;221
PB-RIACHO DOS CAVALOS;434
PB-RIO TINTO;3872
PB-SALGADINHO;237
PB-SALGADO DE SAO FELIX;1176
PB-SANTA CECILIA;457
PB-SANTA CRUZ;357
PB-SANTA HELENA;435
PB-SANTA INES;289
PB-SANTA LUZIA;1392
PB-SANTANA DE MANGUEIRA;379
PB-SANTANA DOS GARROTES;410
PB-JOCA CLAUDINO;341
PB-SANTA RITA;22234
PB-SANTA TERESINHA;494
PB-SANTO ANDRE;270
PB-SAO BENTO;3047
PB-SAO BENTINHO;423
PB-SAO DOMINGOS DO CARIRI;152
PB-SAO DOMINGOS;270
PB-SAO FRANCISCO;246
PB-SAO JOAO DO CARIRI;486
PB-SAO JOAO DO TIGRE;304
PB-SAO JOSE DA LAGOA TAPADA;427
PB-SAO JOSE DE CAIANA;256
PB-SAO JOSE DE ESPINHARAS;406
PB-SAO JOSE DOS RAMOS;437
PB-SAO JOSE DE PIRANHAS;943
PB-SAO JOSE DE PRINCESA;152
PB-SAO JOSE DO BONFIM;154
PB-SAO JOSE DO BREJO DO CRUZ;239
PB-SAO JOSE DO SABUGI;388
PB-SAO JOSE DOS CORDEIROS;247
PB-SAO MAMEDE;569
PB-SAO MIGUEL DE TAIPU;530
PB-SAO SEBASTIAO DE LAGOA DE ROCA;589
PB-SAO SEBASTIAO DO UMBUZEIRO;228
PB-SAPE;4049
PB-SAO VICENTE DO SERIDO;491
PB-SERRA BRANCA;983
PB-SERRA DA RAIZ;324
PB-SERRA GRANDE;267
PB-SERRA REDONDA;636
PB-SERRARIA;315
PB-SERTAOZINHO;554
PB-SOBRADO;560
PB-SOLANEA;1527
PB-SOLEDADE;1280
PB-SOSSEGO;331
PB-SOUSA;9114
PB-SUME;1278
PB-TACIMA;565
PB-TAPEROA;1193
PB-TAVARES;706
PB-TEIXEIRA;960
PB-TENORIO;306
PB-TRIUNFO;516
PB-UIRAUNA;1160
PB-UMBUZEIRO;642
PB-VARZEA;369
PB-VIEIROPOLIS;401
PB-ZABELE;221
PB-IGNORADO;0
PE-ABREU E LIMA;11060
PE-AFOGADOS DA INGAZEIRA;3162
PE-AFRANIO;1617
PE-AGRESTINA;1461
PE-AGUA PRETA;1738
PE-AGUAS BELAS;1693
PE-ALAGOINHA;974
PE-ALIANCA;3500
PE-ALTINHO;1144
PE-AMARAJI;1664
PE-ANGELIM;624
PE-ARACOIABA;1026
PE-ARARIPINA;6297
PE-ARCOVERDE;8484
PE-BARRA DE GUABIRABA;4955
PE-BARREIROS;4275
PE-BELEM DE MARIA;320
PE-BELEM DE SAO FRANCISCO;2580
PE-BELO JARDIM;11997
PE-BETANIA;615
PE-BEZERROS;8477
PE-BODOCO;1579
PE-BOM CONSELHO;2675
PE-BOM JARDIM;2605
PE-BONITO;2713
PE-BREJAO;748
PE-BREJINHO;552
PE-BREJO DA MADRE DE DEUS;2289
PE-BUENOS AIRES;637
PE-BUIQUE;2981
PE-CABO DE SANTO AGOSTINHO;37519
PE-CABROBO;2532
PE-CACHOEIRINHA;1284
PE-CAETES;970
PE-CALCADO;428
PE-CALUMBI;356
PE-CAMARAGIBE;12831
PE-CAMOCIM DE SAO FELIX;1153
PE-CAMUTANGA;4120
PE-CANHOTINHO;1296
PE-CAPOEIRAS;880
PE-CARNAIBA;1028
PE-CARNAUBEIRA DA PENHA;361
PE-CARPINA;11069
PE-CARUARU;72792
PE-CASINHAS;900
PE-CATENDE;2385
PE-CEDRO;594
PE-CHA DE ALEGRIA;726
PE-CHA GRANDE;1433
PE-CONDADO;1715
PE-CORRENTES;914
PE-CORTES;1772
PE-CUMARU;601
PE-CUPIRA;2290
PE-CUSTODIA;2427
PE-DORMENTES;1726
PE-ESCADA;7213
PE-EXU;1977
PE-FEIRA NOVA;1452
PE-FERNANDO DE NORONHA;1741
PE-FERREIROS;988
PE-FLORES;1152
PE-FLORESTA;2996
PE-FREI MIGUELINHO;678
PE-GAMELEIRA;1491
PE-GARANHUNS;19895
PE-GLORIA DO GOITA;2183
PE-GOIANA;18891
PE-GRANITO;440
PE-GRAVATA;8851
PE-IATI;1028
PE-IBIMIRIM;1087
PE-IBIRAJUBA;315
PE-IGARASSU;18783
PE-IGUARACY;446
PE-INAJA;1468
PE-INGAZEIRA;272
PE-IPOJUCA;33579
PE-IPUBI;1948
PE-ITACURUBA;513
PE-ITAIBA;1112
PE-ILHA DE ITAMARACA;1702
PE-ITAMBE;3615
PE-ITAPETIM;598
PE-ITAPISSUMA;3885
PE-ITAQUITINGA;750
PE-JABOATAO DOS GUARARAPES;105575
PE-JAQUEIRA;828
PE-JATAUBA;897
PE-JATOBA;1455
PE-JOAO ALFREDO;1668
PE-JOAQUIM NABUCO;1158
PE-JUCATI;740
PE-JUPI;1058
PE-JUREMA;542
PE-LAGOA DO CARRO;1254
PE-LAGOA DO ITAENGA;5521
PE-LAGOA DO OURO;759
PE-LAGOA DOS GATOS;522
PE-LAGOA GRANDE;2799
PE-LAJEDO;3605
PE-LIMOEIRO;6019
PE-MACAPARANA;2145
PE-MACHADOS;1290
PE-MANARI;677
PE-MARAIAL;1259
PE-MIRANDIBA;609
PE-MORENO;6549
PE-NAZARE DA MATA;4776
PE-OLINDA;77448
PE-OROBO;1703
PE-OROCO;721
PE-OURICURI;4518
PE-PALMARES;6457
PE-PALMEIRINA;317
PE-PANELAS;1761
PE-PARANATAMA;736
PE-PARNAMIRIM;1158
PE-PASSIRA;1316
PE-PAUDALHO;4840
PE-PAULISTA;31634
PE-PEDRA;955
PE-PESQUEIRA;5102
PE-PETROLANDIA;4316
PE-PETROLINA;66063
PE-POCAO;756
PE-POMBOS;2290
PE-PRIMAVERA;921
PE-QUIPAPA;1248
PE-QUIXABA;390
PE-RECIFE;662337
PE-RIACHO DAS ALMAS;1111
PE-RIBEIRAO;3616
PE-RIO FORMOSO;8010
PE-SAIRE;1035
PE-SALGADINHO;532
PE-SALGUEIRO;6192
PE-SALOA;574
PE-SANHARO;1337
PE-SANTA CRUZ;666
PE-SANTA CRUZ DA BAIXA VERDE;606
PE-SANTA CRUZ DO CAPIBARIBE;12177
PE-SANTA FILOMENA;549
PE-SANTA MARIA DA BOA VISTA;2217
PE-SANTA MARIA DO CAMBUCA;707
PE-SANTA TEREZINHA;789
PE-SAO BENEDITO DO SUL;805
PE-SAO BENTO DO UNA;5203
PE-SAO CAITANO;2595
PE-SAO JOAO;1214
PE-SAO JOAQUIM DO MONTE;733
PE-SAO JOSE DA COROA GRANDE;1415
PE-SAO JOSE DO BELMONTE;2169
PE-SAO JOSE DO EGITO;2400
PE-SAO LOURENCO DA MATA;9345
PE-SAO VICENTE FERRER;1164
PE-SERRA TALHADA;10888
PE-SERRITA;969
PE-SERTANIA;1981
PE-SIRINHAEM;8090
PE-MOREILANDIA;642
PE-SOLIDAO;365
PE-SURUBIM;6450
PE-TABIRA;1847
PE-TACAIMBO;1032
PE-TACARATU;1337
PE-TAMANDARE;3481
PE-TAQUARITINGA DO NORTE;2078
PE-TEREZINHA;246
PE-TERRA NOVA;526
PE-TIMBAUBA;5518
PE-TORITAMA;6480
PE-TRACUNHAEM;683
PE-TRINDADE;2307
PE-TRIUNFO;1190
PE-TUPANATINGA;1159
PE-TUPARETAMA;431
PE-VENTUROSA;984
PE-VERDEJANTE;377
PE-VERTENTE DO LERIO;538
PE-VERTENTES;1049
PE-VICENCIA;3224
PE-VITORIA DE SANTO ANTAO;22184
PE-XEXEU;1278
PE-IGNORADO;0
AL-AGUA BRANCA;1424
AL-ANADIA;1196
AL-ARAPIRACA;36517
AL-ATALAIA;4980
AL-BARRA DE SANTO ANTONIO;1048
AL-BARRA DE SAO MIGUEL;1888
AL-BATALHA;1372
AL-BELEM;528
AL-BELO MONTE;293
AL-BOCA DA MATA;2240
AL-BRANQUINHA;604
AL-CACIMBINHAS;735
AL-CAJUEIRO;1611
AL-CAMPESTRE;576
AL-CAMPO ALEGRE;4368
AL-CAMPO GRANDE;603
AL-CANAPI;600
AL-CAPELA;1289
AL-CARNEIROS;443
AL-CHA PRETA;455
AL-COITE DO NOIA;506
AL-COLONIA LEOPOLDINA;2039
AL-COQUEIRO SECO;612
AL-CORURIPE;11675
AL-CRAIBAS;1245
AL-DELMIRO GOUVEIA;3941
AL-DOIS RIACHOS;608
AL-ESTRELA DE ALAGOAS;582
AL-FEIRA GRANDE;891
AL-FELIZ DESERTO;576
AL-FLEXEIRAS;1144
AL-GIRAU DO PONCIANO;1328
AL-IBATEGUARA;779
AL-IGACI;1159
AL-IGREJA NOVA;3770
AL-INHAPI;722
AL-JACARE DOS HOMENS;261
AL-JACUIPE;474
AL-JAPARATINGA;830
AL-JARAMATAIA;533
AL-JEQUIA DA PRAIA;1515
AL-JOAQUIM GOMES;1523
AL-JUNDIA;466
AL-JUNQUEIRO;2200
AL-LAGOA DA CANOA;914
AL-LIMOEIRO DE ANADIA;1841
AL-MACEIO;251800
AL-MAJOR ISIDORO;1116
AL-MARAGOGI;4738
AL-MARAVILHA;345
AL-MARECHAL DEODORO;9209
AL-MARIBONDO;884
AL-MAR VERMELHO;350
AL-MATA GRANDE;779
AL-MATRIZ DE CAMARAGIBE;3903
AL-MESSIAS;1288
AL-MINADOR DO NEGRAO;359
AL-MONTEIROPOLIS;464
AL-MURICI;2739
AL-NOVO LINO;1005
AL-OLHO D AGUA DAS FLORES;1885
AL-OLHO D AGUA DO CASADO;524
AL-OLHO D AGUA GRANDE;278
AL-OLIVENCA;666
AL-OURO BRANCO;473
AL-PALESTINA;288
AL-PALMEIRA DOS INDIOS;6670
AL-PAO DE ACUCAR;1881
AL-PARICONHA;589
AL-PARIPUEIRA;1109
AL-PASSO DE CAMARAGIBE;986
AL-PAULO JACINTO;539
AL-PENEDO;7149
AL-PIACABUCU;1078
AL-PILAR;3997
AL-PINDOBA;339
AL-PIRANHAS;503
AL-POCO DAS TRINCHEIRAS;729
AL-PORTO CALVO;4470
AL-PORTO DE PEDRAS;807
AL-PORTO REAL DO COLEGIO;745
AL-QUEBRANGULO;666
AL-RIO LARGO;14208
AL-ROTEIRO;825
AL-SANTA LUZIA DO NORTE;850
AL-SANTANA DO IPANEMA;4163
AL-SANTANA DO MUNDAU;794
AL-SAO BRAS;417
AL-SAO JOSE DA LAJE;5921
AL-SAO JOSE DA TAPERA;2099
AL-SAO LUIS DO QUITUNDE;8642
AL-SAO MIGUEL DOS CAMPOS;9711
AL-SAO MIGUEL DOS MILAGRES;984
AL-SAO SEBASTIAO;2020
AL-SATUBA;1317
AL-SENADOR RUI PALMEIRA;616
AL-TANQUE D ARCA;384
AL-TAQUARANA;910
AL-TEOTONIO VILELA;3719
AL-TRAIPU;1509
AL-UNIAO DOS PALMARES;5083
AL-VICOSA;2337
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;427
SE-AQUIDABA;1601
SE-ARACAJU;216126
SE-ARAUA;748
