Município;Total
PI-RIBEIRO GONCALVES;505
PI-RIO GRANDE DO PIAUI;332
PI-SANTA CRUZ DO PIAUI;424
PI-SANTA CRUZ DOS MILAGRES;249
PI-SANTA FILOMENA;354
PI-SANTA LUZ;388
PI-SANTANA DO PIAUI;198
PI-SANTA ROSA DO PIAUI;251
PI-SANTO ANTONIO DE LISBOA;385
PI-SANTO ANTONIO DOS MILAGRES;120
PI-SANTO INACIO DO PIAUI;267
PI-SAO BRAZ DO PIAUI;224
PI-SAO FELIX DO PIAUI;245
PI-SAO FRANCISCO DE ASSIS DO PIAUI;298
PI-SAO FRANCISCO DO PIAUI;353
PI-SAO GONCALO DO GURGUEIA;613
PI-SAO GONCALO DO PIAUI;285
PI-SAO JOAO DA CANABRAVA;250
PI-SAO JOAO DA FRONTEIRA;327
PI-SAO JOAO DA SERRA;310
PI-SAO JOAO DA VARJOTA;200
PI-SAO JOAO DO ARRAIAL;327
PI-SAO JOAO DO PIAUI;2729
PI-SAO JOSE DO DIVINO;316
PI-SAO JOSE DO PEIXE;277
PI-SAO JOSE DO PIAUI;302
PI-SAO JULIAO;305
PI-SAO LOURENCO DO PIAUI;261
PI-SAO LUIS DO PIAUI;139
PI-SAO MIGUEL DA BAIXA GRANDE;197
PI-SAO MIGUEL DO FIDALGO;179
PI-SAO MIGUEL DO TAPUIO;630
PI-SAO PEDRO DO PIAUI;649
PI-SAO RAIMUNDO NONATO;3250
PI-SEBASTIAO BARROS;258
PI-SEBASTIAO LEAL;713
PI-SIGEFREDO PACHECO;385
PI-SIMOES;707
PI-SIMPLICIO MENDES;1058
PI-SOCORRO DO PIAUI;222
PI-SUSSUAPARA;450
PI-TAMBORIL DO PIAUI;213
PI-TANQUE DO PIAUI;213
PI-TERESINA;277254
PI-UNIAO;4696
PI-URUCUI;4121
PI-VALENCA DO PIAUI;1783
PI-VARZEA BRANCA;195
PI-VARZEA GRANDE;213
PI-VERA MENDES;121
PI-VILA NOVA DO PIAUI;182
PI-WALL FERRAZ;189
PI-IGNORADO;0
CE-ABAIARA;747
CE-ACARAPE;1892
CE-ACARAU;3778
CE-ACOPIARA;2741
CE-AIUABA;930
CE-ALCANTARAS;957
CE-ALTANEIRA;726
CE-ALTO SANTO;1058
CE-AMONTADA;2982
CE-ANTONINA DO NORTE;641
CE-APUIARES;911
CE-AQUIRAZ;17020
CE-ARACATI;10530
CE-ARACOIABA;1952
CE-ARARENDA;726
CE-ARARIPE;1120
CE-ARATUBA;848
CE-ARNEIROZ;372
CE-ASSARE;1524
CE-AURORA;1592
CE-BAIXIO;695
CE-BANABUIU;1528
CE-BARBALHA;10322
CE-BARREIRA;1090
CE-BARRO;1343
CE-BARROQUINHA;1024
CE-BATURITE;3176
CE-BEBERIBE;4959
CE-BELA CRUZ;1688
CE-BOA VIAGEM;3473
CE-BREJO SANTO;6547
CE-CAMOCIM;5516
CE-CAMPOS SALES;1993
CE-CANINDE;7093
CE-CAPISTRANO;1002
CE-CARIDADE;994
CE-CARIRE;1521
CE-CARIRIACU;1793
CE-CARIUS;779
CE-CARNAUBAL;995
CE-CASCAVEL;7037
CE-CATARINA;523
CE-CATUNDA;657
CE-CAUCAIA;38967
CE-CEDRO;1341
CE-CHAVAL;1841
CE-CHORO;674
CE-CHOROZINHO;1522
CE-COREAU;1203
CE-CRATEUS;5740
CE-CRATO;17851
CE-CROATA;789
CE-CRUZ;1733
CE-DEPUTADO IRAPUAN PINHEIRO;588
CE-ERERE;456
CE-EUSEBIO;37761
CE-FARIAS BRITO;1169
CE-FORQUILHA;2143
CE-FORTALEZA;759294
CE-FORTIM;1251
CE-FRECHEIRINHA;2783
CE-GENERAL SAMPAIO;595
CE-GRACA;770
CE-GRANJA;2367
CE-GRANJEIRO;622
CE-GROAIRAS;643
CE-GUAIUBA;1864
CE-GUARACIABA DO NORTE;2808
CE-GUARAMIRANGA;829
CE-HIDROLANDIA;1122
CE-HORIZONTE;17744
CE-IBARETAMA;846
CE-IBIAPINA;1610
CE-IBICUITINGA;954
CE-ICAPUI;3008
CE-ICO;4344
CE-IGUATU;13795
CE-INDEPENDENCIA;1574
CE-IPAPORANGA;768
CE-IPAUMIRIM;951
CE-IPU;3219
CE-IPUEIRAS;1901
CE-IRACEMA;914
CE-IRAUCUBA;1768
CE-ITAICABA;632
CE-ITAITINGA;5397
CE-ITAPAJE;4605
CE-ITAPIPOCA;11743
CE-ITAPIUNA;815
CE-ITAREMA;2599
CE-ITATIRA;1264
CE-JAGUARETAMA;1122
CE-JAGUARIBARA;813
CE-JAGUARIBE;2857
CE-JAGUARUANA;3506
CE-JARDIM;1571
CE-JATI;668
CE-JIJOCA DE JERICOACOARA;4425
CE-JUAZEIRO DO NORTE;49712
CE-JUCAS;1518
CE-LAVRAS DA MANGABEIRA;1509
CE-LIMOEIRO DO NORTE;6944
CE-MADALENA;1202
CE-MARACANAU;60901
CE-MARANGUAPE;15052
CE-MARCO;3366
CE-MARTINOPOLE;841
CE-MASSAPE;2281
CE-MAURITI;2639
CE-MERUOCA;1121
CE-MILAGRES;1797
CE-MILHA;633
CE-MIRAIMA;865
CE-MISSAO VELHA;2674
CE-MOMBACA;2566
CE-MONSENHOR TABOSA;1267
CE-MORADA NOVA;7777
CE-MORAUJO;587
CE-MORRINHOS;730
CE-MUCAMBO;820
CE-MULUNGU;871
CE-NOVA OLINDA;1463
CE-NOVA RUSSAS;2082
CE-NOVO ORIENTE;1416
CE-OCARA;1167
CE-OROS;817
CE-PACAJUS;7813
CE-PACATUBA;7241
CE-PACOTI;996
CE-PACUJA;388
CE-PALHANO;647
CE-PALMACIA;820
CE-PARACURU;3370
CE-PARAIPABA;3858
CE-PARAMBU;1857
CE-PARAMOTI;670
CE-PEDRA BRANCA;3099
CE-PENAFORTE;755
CE-PENTECOSTE;4390
CE-PEREIRO;3480
CE-PINDORETAMA;1472
CE-PIQUET CARNEIRO;1067
CE-PIRES FERREIRA;459
CE-PORANGA;682
CE-PORTEIRAS;1077
CE-POTENGI;616
CE-POTIRETAMA;606
CE-QUITERIANOPOLIS;1298
CE-QUIXADA;8011
CE-QUIXELO;873
CE-QUIXERAMOBIM;11671
CE-QUIXERE;2882
CE-REDENCAO;3000
CE-RERIUTABA;1395
CE-RUSSAS;10047
CE-SABOEIRO;805
CE-SALITRE;1546
CE-SANTANA DO ACARAU;1515
CE-SANTANA DO CARIRI;1181
CE-SANTA QUITERIA;4051
CE-SAO BENEDITO;3760
CE-SAO GONCALO DO AMARANTE;12635
CE-SAO JOAO DO JAGUARIBE;486
CE-SAO LUIS DO CURU;776
CE-SENADOR POMPEU;2857
CE-SENADOR SA;471
CE-SOBRAL;45128
CE-SOLONOPOLE;1611
CE-TABULEIRO DO NORTE;2308
CE-TAMBORIL;1230
CE-TARRAFAS;818
CE-TAUA;4683
CE-TEJUCUOCA;1315
CE-TIANGUA;8597
CE-TRAIRI;3418
CE-TURURU;880
CE-UBAJARA;2915
CE-UMARI;562
CE-UMIRIM;1252
CE-URUBURETAMA;2516
CE-URUOCA;1199
CE-VARJOTA;1483
CE-VARZEA ALEGRE;3288
CE-VICOSA DO CEARA;3185
CE-IGNORADO;0
RN-ACARI;1002
RN-ACU;5812
RN-AFONSO BEZERRA;618
RN-AGUA NOVA;251
RN-ALEXANDRIA;899
RN-ALMINO AFONSO;175
RN-ALTO DO RODRIGUES;2784
RN-ANGICOS;789
RN-ANTONIO MARTINS;310
RN-APODI;3752
RN-AREIA BRANCA;4403
RN-ARES;2627
RN-AUGUSTO SEVERO;506
RN-BAIA FORMOSA;2918
RN-BARAUNA;4040
RN-BARCELONA;236
RN-BENTO FERNANDES;366
RN-BODO;442
RN-BOM JESUS;407
RN-BREJINHO;851
RN-CAICARA DO NORTE;240
RN-CAICARA DO RIO DO VENTO;190
RN-CAICO;10076
RN-CAMPO REDONDO;581
RN-CANGUARETAMA;3359
RN-CARAUBAS;1972
RN-CARNAUBA DOS DANTAS;1238
RN-CARNAUBAIS;771
RN-CEARA-MIRIM;5659
RN-CERRO CORA;765
RN-CORONEL EZEQUIEL;320
RN-CORONEL JOAO PESSOA;310
RN-CRUZETA;940
RN-CURRAIS NOVOS;5485
RN-DOUTOR SEVERIANO;407
RN-PARNAMIRIM;41891
RN-ENCANTO;354
RN-EQUADOR;543
RN-ESPIRITO SANTO;583
RN-EXTREMOZ;2496
RN-FELIPE GUERRA;443
RN-FERNANDO PEDROZA;244
RN-FLORANIA;604
RN-FRANCISCO DANTAS;289
RN-FRUTUOSO GOMES;197
RN-GALINHOS;696
RN-GOIANINHA;3080
RN-GOVERNADOR DIX-SEPT ROSADO;1313
RN-GROSSOS;1246
RN-GUAMARE;2578
RN-IELMO MARINHO;611
RN-IPANGUACU;1456
RN-IPUEIRA;257
RN-ITAJA;816
RN-ITAU;348
RN-JACANA;414
RN-JANDAIRA;880
RN-JANDUIS;711
RN-JANUARIO CICCO;368
RN-JAPI;323
RN-JARDIM DE ANGICOS;257
RN-JARDIM DE PIRANHAS;1486
RN-JARDIM DO SERIDO;1556
RN-JOAO CAMARA;2763
RN-JOAO DIAS;189
RN-JOSE DA PENHA;367
RN-JUCURUTU;1938
RN-JUNDIA;303
RN-LAGOA D ANTA;341
RN-LAGOA DE PEDRAS;369
RN-LAGOA DE VELHOS;373
RN-LAGOA NOVA;1154
RN-LAGOA SALGADA;683
RN-LAJES;982
RN-LAJES PINTADAS;410
RN-LUCRECIA;306
RN-LUIS GOMES;489
RN-MACAIBA;11161
RN-MACAU;3171
RN-MAJOR SALES;245
RN-MARCELINO VIEIRA;334
RN-MARTINS;736
RN-MAXARANGUAPE;1129
RN-MESSIAS TARGINO;356
RN-MONTANHAS;652
RN-MONTE ALEGRE;1759
RN-MONTE DAS GAMELEIRAS;292
RN-MOSSORO;59382
RN-NATAL;293617
RN-NISIA FLORESTA;2498
RN-NOVA CRUZ;2839
RN-OLHO-D AGUA DO BORGES;268
RN-OURO BRANCO;472
RN-PARANA;210
RN-PARAU;312
RN-PARAZINHO;272
RN-PARELHAS;3363
RN-RIO DO FOGO;660
RN-PASSA E FICA;758
RN-PASSAGEM;220
RN-PATU;1072
RN-SANTA MARIA;441
RN-PAU DOS FERROS;3951
RN-PEDRA GRANDE;912
RN-PEDRA PRETA;227
RN-PEDRO AVELINO;517
RN-PEDRO VELHO;1147
RN-PENDENCIAS;1957
RN-PILOES;231
RN-POCO BRANCO;201
RN-PORTALEGRE;440
RN-PORTO DO MANGUE;742
RN-SERRA CAIADA;598
RN-PUREZA;643
RN-RAFAEL FERNANDES;206
RN-RAFAEL GODEIRO;295
RN-RIACHO DA CRUZ;243
RN-RIACHO DE SANTANA;164
RN-RIACHUELO;376
RN-RODOLFO FERNANDES;345
RN-TIBAU;764
RN-RUY BARBOSA;273
RN-SANTA CRUZ;3456
RN-SANTANA DO MATOS;742
RN-SANTANA DO SERIDO;388
RN-SANTO ANTONIO;1690
RN-SAO BENTO DO NORTE;757
RN-SAO BENTO DO TRAIRI;340
RN-SAO FERNANDO;426
RN-SAO FRANCISCO DO OESTE;461
RN-SAO GONCALO DO AMARANTE;15198
RN-SAO JOAO DO SABUGI;357
RN-SAO JOSE DE MIPIBU;5819
RN-SAO JOSE DO CAMPESTRE;678
RN-SAO JOSE DO SERIDO;943
RN-SAO MIGUEL;1223
RN-SAO MIGUEL DO GOSTOSO;893
RN-SAO PAULO DO POTENGI;1250
RN-SAO PEDRO;313
RN-SAO RAFAEL;460
RN-SAO TOME;694
RN-SAO VICENTE;646
RN-SENADOR ELOI DE SOUZA;245
RN-SENADOR GEORGINO AVELINO;323
RN-SERRA DE SAO BENTO;385
RN-SERRA DO MEL;949
RN-SERRA NEGRA DO NORTE;892
RN-SERRINHA;461
RN-SERRINHA DOS PINTOS;281
RN-SEVERIANO MELO;437
RN-SITIO NOVO;308
RN-TABOLEIRO GRANDE;281
RN-TAIPU;748
RN-TANGARA;1052
RN-TENENTE ANANIAS;486
RN-TENENTE LAURENTINO CRUZ;518
RN-TIBAU DO SUL;3931
RN-TIMBAUBA DOS BATISTAS;294
RN-TOUROS;2440
RN-TRIUNFO POTIGUAR;241
RN-UMARIZAL;740
RN-UPANEMA;1237
RN-VARZEA;358
RN-VENHA-VER;305
RN-VERA CRUZ;681
RN-VICOSA;156
RN-VILA FLOR;310
RN-IGNORADO;0
PB-AGUA BRANCA;593
PB-AGUIAR;379
PB-ALAGOA GRANDE;1998
PB-ALAGOA NOVA;2285
PB-ALAGOINHA;842
PB-ALCANTIL;431
PB-ALGODAO DE JANDAIRA;379
PB-ALHANDRA;4191
PB-SAO JOAO DO RIO DO PEIXE;1329
PB-AMPARO;332
PB-APARECIDA;495
PB-ARACAGI;986
PB-ARARA;698
PB-ARARUNA;1284
PB-AREIA;1645
PB-AREIA DE BARAUNAS;254
PB-AREIAL;484
PB-AROEIRAS;1145
PB-ASSUNCAO;342
PB-BAIA DA TRAICAO;502
PB-BANANEIRAS;1356
PB-BARAUNA;345
PB-BARRA DE SANTANA;593
PB-BARRA DE SANTA ROSA;685
PB-BARRA DE SAO MIGUEL;347
PB-BAYEUX;8569
PB-BELEM;1445
PB-BELEM DO BREJO DO CRUZ;502
PB-BERNARDINO BATISTA;359
PB-BOA VENTURA;336
PB-BOA VISTA;996
PB-BOM JESUS;238
PB-BOM SUCESSO;361
PB-BONITO DE SANTA FE;633
PB-BOQUEIRAO;1234
PB-IGARACY;104
PB-BORBOREMA;299
PB-BREJO DO CRUZ;739
PB-BREJO DOS SANTOS;369
PB-CAAPORA;4209
PB-CABACEIRAS;355
PB-CABEDELO;19386
PB-CACHOEIRA DOS INDIOS;505
PB-CACIMBA DE AREIA;340
PB-CACIMBA DE DENTRO;749
PB-CACIMBAS;451
PB-CAICARA;434
PB-CAJAZEIRAS;8165
PB-CAJAZEIRINHAS;240
PB-CALDAS BRANDAO;585
PB-CAMALAU;424
PB-CAMPINA GRANDE;99350
PB-CAPIM;525
PB-CARAUBAS;236
PB-CARRAPATEIRA;239
PB-CASSERENGUE;422
PB-CATINGUEIRA;413
PB-CATOLE DO ROCHA;3314
PB-CATURITE;421
PB-CONCEICAO;1215
PB-CONDADO;367
PB-CONDE;5688
PB-CONGO;382
PB-COREMAS;617
PB-COXIXOLA;171
PB-CRUZ DO ESPIRITO SANTO;1315
PB-CUBATI;474
PB-CUITE;1316
PB-CUITEGI;597
PB-CUITE DE MAMANGUAPE;498
PB-CURRAL DE CIMA;400
PB-CURRAL VELHO;115
PB-DAMIAO;343
PB-DESTERRO;436
PB-VISTA SERRANA;303
PB-DIAMANTE;443
PB-DONA INES;490
PB-DUAS ESTRADAS;293
PB-EMAS;334
PB-ESPERANCA;3508
PB-FAGUNDES;580
PB-FREI MARTINHO;260
PB-GADO BRAVO;450
PB-GUARABIRA;9710
PB-GURINHEM;976
PB-GURJAO;332
PB-IBIARA;362
PB-IMACULADA;498
PB-INGA;1943
PB-ITABAIANA;1743
PB-ITAPORANGA;2450
PB-ITAPOROROCA;1276
PB-ITATUBA;831
PB-JACARAU;1112
PB-JERICO;562
PB-JOAO PESSOA;269392
PB-JUAREZ TAVORA;439
PB-JUAZEIRINHO;1419
PB-JUNCO DO SERIDO;612
PB-JURIPIRANGA;1240
PB-JURU;485
PB-LAGOA;385
PB-LAGOA DE DENTRO;618
PB-LAGOA SECA;1970
PB-LASTRO;203
PB-LIVRAMENTO;489
PB-LOGRADOURO;276
PB-LUCENA;1967
PB-MAE D AGUA;391
PB-MALTA;418
PB-MAMANGUAPE;7715
PB-MANAIRA;538
PB-MARCACAO;505
PB-MARI;1477
PB-MARIZOPOLIS;451
PB-MASSARANDUBA;727
PB-MATARACA;1377
PB-MATINHAS;327
PB-MATO GROSSO;224
PB-MATUREIA;319
PB-MOGEIRO;1177
PB-MONTADAS;192
PB-MONTE HOREBE;204
PB-MONTEIRO;2769
PB-MULUNGU;582
PB-NATUBA;714
PB-NAZAREZINHO;390
PB-NOVA FLORESTA;559
PB-NOVA OLINDA;470
PB-NOVA PALMEIRA;386
PB-OLHO D AGUA;499
PB-OLIVEDOS;234
PB-OURO VELHO;306
PB-PARARI;220
PB-PASSAGEM;246
PB-PATOS;15733
PB-PAULISTA;700
PB-PEDRA BRANCA;295
PB-PEDRA LAVRADA;681
PB-PEDRAS DE FOGO;5583
PB-PIANCO;1741
PB-PICUI;1398
PB-PILAR;1708
PB-PILOES;430
PB-PILOEZINHOS;261
PB-PIRPIRITUBA;634
PB-PITIMBU;1869
PB-POCINHOS;1265
PB-POCO DANTAS;388
PB-POCO DE JOSE DE MOURA;432
PB-POMBAL;2607
PB-PRATA;382
PB-PRINCESA ISABEL;1591
PB-PUXINANA;778
PB-QUEIMADAS;3766
PB-QUIXABA;284
PB-REMIGIO;1317
PB-PEDRO REGIS;349
PB-RIACHAO;415
PB-RIACHAO DO BACAMARTE;425
PB-RIACHAO DO POCO;437
PB-RIACHO DE SANTO ANTONIO;220
PB-RIACHO DOS CAVALOS;475
PB-RIO TINTO;4285
PB-SALGADINHO;273
PB-SALGADO DE SAO FELIX;985
PB-SANTA CECILIA;424
PB-SANTA CRUZ;383
PB-SANTA HELENA;422
PB-SANTA INES;340
PB-SANTA LUZIA;1624
PB-SANTANA DE MANGUEIRA;389
PB-SANTANA DOS GARROTES;439
PB-JOCA CLAUDINO;309
PB-SANTA RITA;20650
PB-SANTA TERESINHA;507
PB-SANTO ANDRE;272
PB-SAO BENTO;2848
PB-SAO BENTINHO;315
PB-SAO DOMINGOS DO CARIRI;157
PB-SAO DOMINGOS;280
PB-SAO FRANCISCO;263
PB-SAO JOAO DO CARIRI;456
PB-SAO JOAO DO TIGRE;280
PB-SAO JOSE DA LAGOA TAPADA;408
PB-SAO JOSE DE CAIANA;288
PB-SAO JOSE DE ESPINHARAS;296
PB-SAO JOSE DOS RAMOS;419
PB-SAO JOSE DE PIRANHAS;967
PB-SAO JOSE DE PRINCESA;124
PB-SAO JOSE DO BONFIM;165
PB-SAO JOSE DO BREJO DO CRUZ;241
PB-SAO JOSE DO SABUGI;382
PB-SAO JOSE DOS CORDEIROS;264
PB-SAO MAMEDE;476
PB-SAO MIGUEL DE TAIPU;594
PB-SAO SEBASTIAO DE LAGOA DE ROCA;737
PB-SAO SEBASTIAO DO UMBUZEIRO;169
PB-SAPE;4116
PB-SAO VICENTE DO SERIDO;468
PB-SERRA BRANCA;935
PB-SERRA DA RAIZ;336
PB-SERRA GRANDE;267
PB-SERRA REDONDA;831
PB-SERRARIA;384
PB-SERTAOZINHO;501
PB-SOBRADO;552
PB-SOLANEA;1739
PB-SOLEDADE;1408
PB-SOSSEGO;348
PB-SOUSA;10583
PB-SUME;1303
PB-TACIMA;540
PB-TAPEROA;969
PB-TAVARES;641
PB-TEIXEIRA;884
PB-TENORIO;296
PB-TRIUNFO;501
PB-UIRAUNA;1030
PB-UMBUZEIRO;664
PB-VARZEA;290
PB-VIEIROPOLIS;276
PB-ZABELE;174
PB-IGNORADO;0
PE-ABREU E LIMA;11846
PE-AFOGADOS DA INGAZEIRA;3143
PE-AFRANIO;1913
PE-AGRESTINA;1798
PE-AGUA PRETA;2032
PE-AGUAS BELAS;1869
PE-ALAGOINHA;679
PE-ALIANCA;3859
PE-ALTINHO;1210
PE-AMARAJI;2026
PE-ANGELIM;800
PE-ARACOIABA;1227
PE-ARARIPINA;6810
PE-ARCOVERDE;8380
PE-BARRA DE GUABIRABA;1795
PE-BARREIROS;4143
PE-BELEM DE MARIA;381
PE-BELEM DE SAO FRANCISCO;1915
PE-BELO JARDIM;10624
PE-BETANIA;566
PE-BEZERROS;12002
PE-BODOCO;1511
PE-BOM CONSELHO;2812
PE-BOM JARDIM;1680
PE-BONITO;2619
PE-BREJAO;658
PE-BREJINHO;547
PE-BREJO DA MADRE DE DEUS;2220
PE-BUENOS AIRES;797
PE-BUIQUE;3114
PE-CABO DE SANTO AGOSTINHO;39318
PE-CABROBO;2548
PE-CACHOEIRINHA;1265
PE-CAETES;1402
PE-CALCADO;471
PE-CALUMBI;342
PE-CAMARAGIBE;13188
PE-CAMOCIM DE SAO FELIX;443
PE-CAMUTANGA;4122
PE-CANHOTINHO;1301
PE-CAPOEIRAS;866
PE-CARNAIBA;1023
PE-CARNAUBEIRA DA PENHA;379
PE-CARPINA;10783
PE-CARUARU;74459
PE-CASINHAS;892
PE-CATENDE;1931
PE-CEDRO;746
PE-CHA DE ALEGRIA;577
PE-CHA GRANDE;1478
PE-CONDADO;1768
PE-CORRENTES;983
PE-CORTES;1801
PE-CUMARU;686
PE-CUPIRA;2219
PE-CUSTODIA;2390
PE-DORMENTES;1928
PE-ESCADA;6512
PE-EXU;1988
PE-FEIRA NOVA;1532
PE-FERNANDO DE NORONHA;1748
PE-FERREIROS;1127
PE-FLORES;1210
PE-FLORESTA;3310
PE-FREI MIGUELINHO;736
PE-GAMELEIRA;1761
PE-GARANHUNS;19654
PE-GLORIA DO GOITA;2184
PE-GOIANA;22750
PE-GRANITO;419
PE-GRAVATA;9445
PE-IATI;694
PE-IBIMIRIM;1069
PE-IBIRAJUBA;399
PE-IGARASSU;18838
PE-IGUARACY;421
PE-INAJA;1262
PE-INGAZEIRA;345
PE-IPOJUCA;32493
PE-IPUBI;2076
PE-ITACURUBA;386
PE-ITAIBA;952
PE-ILHA DE ITAMARACA;1438
PE-ITAMBE;3873
PE-ITAPETIM;710
PE-ITAPISSUMA;5527
PE-ITAQUITINGA;795
PE-JABOATAO DOS GUARARAPES;96380
PE-JAQUEIRA;325
PE-JATAUBA;933
PE-JATOBA;1240
PE-JOAO ALFREDO;1367
PE-JOAQUIM NABUCO;1399
PE-JUCATI;487
PE-JUPI;948
PE-JUREMA;822
PE-LAGOA DO CARRO;1400
PE-LAGOA DO ITAENGA;5679
PE-LAGOA DO OURO;779
PE-LAGOA DOS GATOS;536
PE-LAGOA GRANDE;2970
PE-LAJEDO;3266
PE-LIMOEIRO;7442
PE-MACAPARANA;2173
PE-MACHADOS;1438
PE-MANARI;667
PE-MARAIAL;669
PE-MIRANDIBA;702
PE-MORENO;6315
PE-NAZARE DA MATA;5535
PE-OLINDA;70919
PE-OROBO;1906
PE-OROCO;717
PE-OURICURI;3952
PE-PALMARES;6563
PE-PALMEIRINA;353
PE-PANELAS;851
PE-PARANATAMA;675
PE-PARNAMIRIM;830
PE-PASSIRA;1328
PE-PAUDALHO;4687
PE-PAULISTA;32481
PE-PEDRA;856
PE-PESQUEIRA;5442
PE-PETROLANDIA;4604
PE-PETROLINA;72338
PE-POCAO;799
PE-POMBOS;2949
PE-PRIMAVERA;4018
PE-QUIPAPA;1183
PE-QUIXABA;404
PE-RECIFE;639967
PE-RIACHO DAS ALMAS;1385
PE-RIBEIRAO;3464
PE-RIO FORMOSO;11055
PE-SAIRE;990
PE-SALGADINHO;361
PE-SALGUEIRO;7329
PE-SALOA;569
PE-SANHARO;1151
PE-SANTA CRUZ;654
PE-SANTA CRUZ DA BAIXA VERDE;623
PE-SANTA CRUZ DO CAPIBARIBE;14315
PE-SANTA FILOMENA;547
PE-SANTA MARIA DA BOA VISTA;2757
PE-SANTA MARIA DO CAMBUCA;672
PE-SANTA TEREZINHA;820
PE-SAO BENEDITO DO SUL;764
PE-SAO BENTO DO UNA;4688
PE-SAO CAITANO;2727
PE-SAO JOAO;1395
PE-SAO JOAQUIM DO MONTE;1009
PE-SAO JOSE DA COROA GRANDE;1763
PE-SAO JOSE DO BELMONTE;2113
PE-SAO JOSE DO EGITO;2945
PE-SAO LOURENCO DA MATA;9566
PE-SAO VICENTE FERRER;1506
PE-SERRA TALHADA;11316
PE-SERRITA;983
PE-SERTANIA;4576
PE-SIRINHAEM;8641
PE-MOREILANDIA;646
PE-SOLIDAO;368
PE-SURUBIM;5835
PE-TABIRA;2055
PE-TACAIMBO;972
PE-TACARATU;872
PE-TAMANDARE;2595
PE-TAQUARITINGA DO NORTE;2490
PE-TEREZINHA;378
PE-TERRA NOVA;520
PE-TIMBAUBA;5534
PE-TORITAMA;5295
PE-TRACUNHAEM;1015
PE-TRINDADE;2188
PE-TRIUNFO;1216
PE-TUPANATINGA;1328
PE-TUPARETAMA;415
PE-VENTUROSA;974
PE-VERDEJANTE;494
PE-VERTENTE DO LERIO;625
PE-VERTENTES;1051
PE-VICENCIA;3778
PE-VITORIA DE SANTO ANTAO;23691
PE-XEXEU;1200
PE-IGNORADO;0
AL-AGUA BRANCA;1258
AL-ANADIA;1215
AL-ARAPIRACA;36803
AL-ATALAIA;4296
AL-BARRA DE SANTO ANTONIO;1147
AL-BARRA DE SAO MIGUEL;1712
AL-BATALHA;1349
AL-BELEM;563
AL-BELO MONTE;342
AL-BOCA DA MATA;2160
AL-BRANQUINHA;557
AL-CACIMBINHAS;904
AL-CAJUEIRO;1304
AL-CAMPESTRE;604
AL-CAMPO ALEGRE;4802
AL-CAMPO GRANDE;560
AL-CANAPI;594
AL-CAPELA;1660
AL-CARNEIROS;433
AL-CHA PRETA;461
AL-COITE DO NOIA;520
AL-COLONIA LEOPOLDINA;2393
AL-COQUEIRO SECO;636
AL-CORURIPE;11290
AL-CRAIBAS;1980
AL-DELMIRO GOUVEIA;5045
AL-DOIS RIACHOS;558
AL-ESTRELA DE ALAGOAS;62
AL-FEIRA GRANDE;877
AL-FELIZ DESERTO;433
AL-FLEXEIRAS;1147
AL-GIRAU DO PONCIANO;1001
AL-IBATEGUARA;709
AL-IGACI;1190
AL-IGREJA NOVA;3592
AL-INHAPI;691
AL-JACARE DOS HOMENS;228
AL-JACUIPE;415
AL-JAPARATINGA;1057
AL-JARAMATAIA;538
AL-JEQUIA DA PRAIA;203
AL-JOAQUIM GOMES;1620
AL-JUNDIA;464
AL-JUNQUEIRO;2606
AL-LAGOA DA CANOA;910
AL-LIMOEIRO DE ANADIA;1878
AL-MACEIO;251076
AL-MAJOR ISIDORO;992
AL-MARAGOGI;4503
AL-MARAVILHA;313
AL-MARECHAL DEODORO;10536
AL-MARIBONDO;1026
AL-MAR VERMELHO;315
AL-MATA GRANDE;811
AL-MATRIZ DE CAMARAGIBE;3646
AL-MESSIAS;1339
AL-MINADOR DO NEGRAO;377
AL-MONTEIROPOLIS;491
AL-MURICI;2907
AL-NOVO LINO;964
AL-OLHO D AGUA DAS FLORES;2123
AL-OLHO D AGUA DO CASADO;655
AL-OLHO D AGUA GRANDE;279
AL-OLIVENCA;691
AL-OURO BRANCO;508
AL-PALESTINA;260
AL-PALMEIRA DOS INDIOS;7822
AL-PAO DE ACUCAR;1605
AL-PARICONHA;673
AL-PARIPUEIRA;1084
AL-PASSO DE CAMARAGIBE;1092
AL-PAULO JACINTO;525
AL-PENEDO;6236
AL-PIACABUCU;730
AL-PILAR;3660
AL-PINDOBA;370
AL-PIRANHAS;2530
AL-POCO DAS TRINCHEIRAS;727
AL-PORTO CALVO;3774
AL-PORTO DE PEDRAS;941
AL-PORTO REAL DO COLEGIO;762
AL-QUEBRANGULO;630
AL-RIO LARGO;10412
AL-ROTEIRO;843
AL-SANTA LUZIA DO NORTE;939
AL-SANTANA DO IPANEMA;4238
AL-SANTANA DO MUNDAU;838
AL-SAO BRAS;399
AL-SAO JOSE DA LAJE;6241
AL-SAO JOSE DA TAPERA;1899
AL-SAO LUIS DO QUITUNDE;7442
AL-SAO MIGUEL DOS CAMPOS;11550
AL-SAO MIGUEL DOS MILAGRES;1199
AL-SAO SEBASTIAO;1798
AL-SATUBA;1381
AL-SENADOR RUI PALMEIRA;640
AL-TANQUE D ARCA;427
AL-TAQUARANA;944
AL-TEOTONIO VILELA;4945
AL-TRAIPU;1622
AL-UNIAO DOS PALMARES;4618
AL-VICOSA;2601
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;360
SE-AQUIDABA;1544
SE-ARACAJU;185122
