Município;Total;
AL-IBATEGUARA;173;
AL-IGACI;245;
AL-IGREJA NOVA;2133;
AL-INHAPI;219;
AL-JACARE DOS HOMENS;117;
AL-JACUIPE;259;
AL-JAPARATINGA;1544;
AL-JARAMATAIA;232;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;620;
AL-JUNDIA;442;
AL-JUNQUEIRO;1037;
AL-LAGOA DA CANOA;535;
AL-LIMOEIRO DE ANADIA;3369;
AL-MACEIO;148381;
AL-MAJOR ISIDORO;272;
AL-MARAGOGI;1030;
AL-MARAVILHA;250;
AL-MARECHAL DEODORO;2791;
AL-MARIBONDO;661;
AL-MAR VERMELHO;182;
AL-MATA GRANDE;542;
AL-MATRIZ DE CAMARAGIBE;1881;
AL-MESSIAS;352;
AL-MINADOR DO NEGRAO;91;
AL-MONTEIROPOLIS;93;
AL-MURICI;667;
AL-NOVO LINO;697;
AL-OLHO D AGUA DAS FLORES;463;
AL-OLHO D AGUA DO CASADO;96;
AL-OLHO D AGUA GRANDE;2;
AL-OLIVENCA;154;
AL-OURO BRANCO;485;
AL-PALESTINA;219;
AL-PALMEIRA DOS INDIOS;2300;
AL-PAO DE ACUCAR;555;
AL-PARICONHA;76;
AL-PARIPUEIRA;80;
AL-PASSO DE CAMARAGIBE;486;
AL-PAULO JACINTO;293;
AL-PENEDO;4404;
AL-PIACABUCU;641;
AL-PILAR;2290;
AL-PINDOBA;8;
AL-PIRANHAS;365;
AL-POCO DAS TRINCHEIRAS;260;
AL-PORTO CALVO;2450;
AL-PORTO DE PEDRAS;361;
AL-PORTO REAL DO COLEGIO;196;
AL-QUEBRANGULO;227;
AL-RIO LARGO;4826;
AL-ROTEIRO;293;
AL-SANTA LUZIA DO NORTE;288;
AL-SANTANA DO IPANEMA;1372;
AL-SANTANA DO MUNDAU;421;
AL-SAO BRAS;118;
AL-SAO JOSE DA LAJE;5051;
AL-SAO JOSE DA TAPERA;697;
AL-SAO LUIS DO QUITUNDE;3835;
AL-SAO MIGUEL DOS CAMPOS;9872;
AL-SAO MIGUEL DOS MILAGRES;250;
AL-SAO SEBASTIAO;414;
AL-SATUBA;231;
AL-SENADOR RUI PALMEIRA;159;
AL-TANQUE D ARCA;286;
AL-TAQUARANA;344;
AL-TEOTONIO VILELA;2736;
AL-TRAIPU;805;
AL-UNIAO DOS PALMARES;5424;
AL-VICOSA;799;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;52;
SE-AQUIDABA;637;
SE-ARACAJU;122927;
SE-ARAUA;429;
SE-AREIA BRANCA;623;
SE-BARRA DOS COQUEIROS;694;
SE-BOQUIM;817;
SE-BREJO GRANDE;85;
SE-CAMPO DO BRITO;742;
SE-CANHOBA;56;
SE-CANINDE DE SAO FRANCISCO;923;
SE-CAPELA;1598;
SE-CARIRA;356;
SE-CARMOPOLIS;1096;
SE-CEDRO DE SAO JOAO;174;
SE-CRISTINAPOLIS;182;
SE-CUMBE;278;
SE-DIVINA PASTORA;352;
SE-ESTANCIA;4259;
SE-FEIRA NOVA;114;
SE-FREI PAULO;266;
SE-GARARU;172;
SE-GENERAL MAYNARD;89;
SE-GRACHO CARDOSO;20;
SE-ILHA DAS FLORES;266;
SE-INDIAROBA;402;
SE-ITABAIANA;2538;
SE-ITABAIANINHA;922;
SE-ITABI;173;
SE-ITAPORANGA D AJUDA;1623;
SE-JAPARATUBA;709;
SE-JAPOATA;58;
SE-LAGARTO;3259;
SE-LARANJEIRAS;4800;
SE-MACAMBIRA;244;
SE-MALHADA DOS BOIS;64;
SE-MALHADOR;402;
SE-MARUIM;810;
SE-MOITA BONITA;145;
SE-MONTE ALEGRE DE SERGIPE;196;
SE-MURIBECA;242;
SE-NEOPOLIS;1313;
SE-NOSSA SENHORA APARECIDA;193;
SE-NOSSA SENHORA DA GLORIA;544;
SE-NOSSA SENHORA DAS DORES;521;
SE-NOSSA SENHORA DE LOURDES;127;
SE-NOSSA SENHORA DO SOCORRO;7490;
SE-PACATUBA;578;
SE-PEDRA MOLE;139;
SE-PEDRINHAS;250;
SE-PINHAO;167;
SE-PIRAMBU;174;
SE-POCO REDONDO;122;
SE-POCO VERDE;45;
SE-PORTO DA FOLHA;561;
SE-PROPRIA;1498;
SE-RIACHAO DO DANTAS;401;
SE-RIACHUELO;610;
SE-RIBEIROPOLIS;486;
SE-ROSARIO DO CATETE;1504;
SE-SALGADO;373;
SE-SANTA LUZIA DO ITANHY;260;
SE-SANTANA DO SAO FRANCISCO;128;
SE-SANTA ROSA DE LIMA;262;
SE-SANTO AMARO DAS BROTAS;310;
SE-SAO CRISTOVAO;2673;
SE-SAO DOMINGOS;667;
SE-SAO FRANCISCO;171;
SE-SAO MIGUEL DO ALEIXO;137;
SE-SIMAO DIAS;1084;
SE-SIRIRI;249;
SE-TELHA;175;
SE-TOBIAS BARRETO;933;
SE-TOMAR DO GERU;231;
SE-UMBAUBA;378;
SE-IGNORADO;0;
BA-ABAIRA;133;
BA-ABARE;222;
BA-ACAJUTIBA;270;
BA-ADUSTINA;56;
BA-AGUA FRIA;228;
BA-ERICO CARDOSO;126;
BA-AIQUARA;198;
BA-ALAGOINHAS;7439;
BA-ALCOBACA;699;
BA-ALMADINA;291;
BA-AMARGOSA;758;
BA-AMELIA RODRIGUES;4306;
BA-AMERICA DOURADA;8;
BA-ANAGE;457;
BA-ANDARAI;89;
BA-ANDORINHA;527;
BA-ANGICAL;41;
BA-ANGUERA;22;
BA-ANTAS;164;
BA-ANTONIO CARDOSO;294;
BA-ANTONIO GONCALVES;41;
BA-APORA;228;
BA-APUAREMA;184;
BA-ARACATU;77;
BA-ARACAS;171;
BA-ARACI;653;
BA-ARAMARI;190;
BA-ARATACA;647;
BA-ARATUIPE;137;
BA-AURELINO LEAL;539;
BA-BAIANOPOLIS;18;
BA-BAIXA GRANDE;344;
BA-BANZAE;235;
BA-BARRA;506;
BA-BARRA DA ESTIVA;238;
BA-BARRA DO CHOCA;511;
BA-BARRA DO MENDES;28;
BA-BARRA DO ROCHA;561;
BA-BARREIRAS;6979;
BA-BARRO ALTO;66;
BA-BARROCAS;0;
BA-BARRO PRETO;529;
BA-BELMONTE;777;
BA-BELO CAMPO;81;
BA-BIRITINGA;317;
BA-BOA NOVA;97;
BA-BOA VISTA DO TUPIM;377;
BA-BOM JESUS DA LAPA;1630;
BA-BOM JESUS DA SERRA;52;
BA-BONINAL;79;
BA-BONITO;178;
BA-BOQUIRA;302;
BA-BOTUPORA;45;
BA-BREJOES;298;
BA-BREJOLANDIA;7;
BA-BROTAS DE MACAUBAS;22;
BA-BRUMADO;4336;
BA-BUERAREMA;788;
BA-BURITIRAMA;232;
BA-CAATIBA;210;
BA-CABACEIRAS DO PARAGUACU;245;
BA-CACHOEIRA;1551;
BA-CACULE;536;
BA-CAEM;248;
BA-CAETANOS;52;
BA-CAETITE;1351;
BA-CAFARNAUM;22;
BA-CAIRU;373;
BA-CALDEIRAO GRANDE;102;
BA-CAMACAN;2183;
BA-CAMACARI;24439;
BA-CAMAMU;1015;
BA-CAMPO ALEGRE DE LOURDES;8;
BA-CAMPO FORMOSO;1192;
BA-CANAPOLIS;15;
BA-CANARANA;32;
BA-CANAVIEIRAS;1067;
BA-CANDEAL;15;
BA-CANDEIAS;6972;
BA-CANDIBA;261;
BA-CANDIDO SALES;354;
BA-CANSANCAO;346;
BA-CANUDOS;16;
BA-CAPELA DO ALTO ALEGRE;233;
BA-CAPIM GROSSO;409;
BA-CARAIBAS;2;
BA-CARAVELAS;1022;
BA-CARDEAL DA SILVA;120;
BA-CARINHANHA;39;
BA-CASA NOVA;1623;
BA-CASTRO ALVES;1004;
BA-CATOLANDIA;110;
BA-CATU;3438;
BA-CATURAMA;1;
BA-CENTRAL;62;
BA-CHORROCHO;18;
BA-CICERO DANTAS;880;
BA-CIPO;80;
BA-COARACI;1579;
BA-COCOS;25;
BA-CONCEICAO DA FEIRA;870;
BA-CONCEICAO DO ALMEIDA;643;
BA-CONCEICAO DO COITE;2693;
BA-CONCEICAO DO JACUIPE;1925;
BA-CONDE;177;
BA-CONDEUBA;280;
BA-CONTENDAS DO SINCORA;177;
BA-CORACAO DE MARIA;137;
BA-CORDEIROS;74;
BA-CORIBE;48;
BA-CORONEL JOAO SA;34;
BA-CORRENTINA;301;
BA-COTEGIPE;28;
BA-CRAVOLANDIA;303;
BA-CRISOPOLIS;111;
BA-CRISTOPOLIS;23;
BA-CRUZ DAS ALMAS;5025;
BA-CURACA;652;
BA-DARIO MEIRA;102;
BA-DIAS D AVILA;4956;
BA-DOM BASILIO;225;
BA-DOM MACEDO COSTA;149;
BA-ELISIO MEDRADO;188;
BA-ENCRUZILHADA;261;
BA-ENTRE RIOS;1306;
BA-ESPLANADA;977;
BA-EUCLIDES DA CUNHA;1148;
BA-EUNAPOLIS;4573;
BA-FATIMA;232;
BA-FEIRA DA MATA;6;
BA-FEIRA DE SANTANA;37777;
BA-FILADELFIA;15;
BA-FIRMINO ALVES;275;
BA-FLORESTA AZUL;746;
BA-FORMOSA DO RIO PRETO;125;
BA-GANDU;1049;
BA-GAVIAO;3;
BA-GENTIO DO OURO;7;
BA-GLORIA;287;
BA-GONGOGI;179;
BA-GOVERNADOR MANGABEIRA;513;
BA-GUAJERU;80;
BA-GUANAMBI;2257;
BA-GUARATINGA;154;
BA-HELIOPOLIS;53;
BA-IACU;455;
BA-IBIASSUCE;293;
BA-IBICARAI;1594;
BA-IBICOARA;313;
BA-IBICUI;506;
BA-IBIPEBA;68;
BA-IBIPITANGA;4;
BA-IBIQUERA;74;
BA-IBIRAPITANGA;404;
BA-IBIRAPUA;418;
BA-IBIRATAIA;940;
BA-IBITIARA;172;
BA-IBITITA;81;
BA-IBOTIRAMA;261;
BA-ICHU;130;
BA-IGAPORA;236;
BA-IGRAPIUNA;1327;
BA-IGUAI;309;
BA-ILHEUS;15781;
BA-INHAMBUPE;834;
BA-IPECAETA;407;
BA-IPIAU;2532;
BA-IPIRA;1106;
BA-IPUPIARA;38;
BA-IRAJUBA;101;
BA-IRAMAIA;290;
BA-IRAQUARA;133;
BA-IRARA;840;
BA-IRECE;2636;
BA-ITABELA;961;
BA-ITABERABA;2116;
BA-ITABUNA;21104;
BA-ITACARE;791;
BA-ITAETE;45;
BA-ITAGI;306;
BA-ITAGIBA;690;
BA-ITAGIMIRIM;228;
BA-ITAGUACU DA BAHIA;12;
BA-ITAJU DO COLONIA;683;
BA-ITAJUIPE;1265;
BA-ITAMARAJU;3887;
BA-ITAMARI;47;
BA-ITAMBE;1023;
BA-ITANAGRA;133;
BA-ITANHEM;680;
BA-ITAPARICA;975;
BA-ITAPE;532;
BA-ITAPEBI;209;
BA-ITAPETINGA;3081;
BA-ITAPICURU;403;
BA-ITAPITANGA;407;
BA-ITAQUARA;230;
BA-ITARANTIM;744;
BA-ITATIM;114;
BA-ITIRUCU;126;
BA-ITIUBA;425;
BA-ITORORO;1041;
BA-ITUACU;377;
BA-ITUBERA;1156;
BA-IUIU;90;
BA-JABORANDI;103;
BA-JACARACI;97;
BA-JACOBINA;4316;
BA-JAGUAQUARA;1082;
BA-JAGUARARI;1722;
BA-JAGUARIPE;239;
BA-JANDAIRA;24;
BA-JEQUIE;7985;
BA-JEREMOABO;559;
BA-JIQUIRICA;254;
BA-JITAUNA;620;
BA-JOAO DOURADO;481;
BA-JUAZEIRO;17068;
BA-JUCURUCU;351;
BA-JUSSARA;22;
BA-JUSSARI;618;
BA-JUSSIAPE;95;
BA-LAFAIETE COUTINHO;178;
BA-LAGOA REAL;6;
BA-LAJE;76;
BA-LAJEDAO;232;
BA-LAJEDINHO;13;
BA-LAJEDO DO TABOCAL;213;
BA-LAMARAO;131;
BA-LAPAO;446;
BA-LAURO DE FREITAS;16054;
BA-LENCOIS;129;
BA-LICINIO DE ALMEIDA;263;
BA-LIVRAMENTO DE NOSSA SENHORA;624;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;208;
BA-MACARANI;487;
BA-MACAUBAS;622;
BA-MACURURE;3;
BA-MADRE DE DEUS;648;
BA-MAETINGA;30;
BA-MAIQUINIQUE;238;
BA-MAIRI;442;
BA-MALHADA;152;
BA-MALHADA DE PEDRAS;121;
BA-MANOEL VITORINO;429;
BA-MANSIDAO;1;
BA-MARACAS;372;
BA-MARAGOGIPE;706;
BA-MARAU;549;
BA-MARCIONILIO SOUZA;115;
BA-MASCOTE;584;
BA-MATA DE SAO JOAO;1383;
BA-MATINA;3;
BA-MEDEIROS NETO;1616;
BA-MIGUEL CALMON;658;
BA-MILAGRES;334;
BA-MIRANGABA;153;
BA-MIRANTE;164;
BA-MONTE SANTO;655;
BA-MORPARA;15;
BA-MORRO DO CHAPEU;460;
BA-MORTUGABA;44;
BA-MUCUGE;350;
BA-MUCURI;2636;
BA-MULUNGU DO MORRO;75;
BA-MUNDO NOVO;318;
BA-MUNIZ FERREIRA;120;
BA-MUQUEM DE SAO FRANCISCO;22;
BA-MURITIBA;867;
BA-MUTUIPE;375;
BA-NAZARE;1748;
BA-NILO PECANHA;159;
BA-NORDESTINA;90;
BA-NOVA CANAA;506;
BA-NOVA FATIMA;249;
BA-NOVA IBIA;32;
BA-NOVA ITARANA;8;
BA-NOVA REDENCAO;44;
BA-NOVA SOURE;443;
BA-NOVA VICOSA;1355;
BA-NOVO HORIZONTE;122;
BA-NOVO TRIUNFO;237;
BA-OLINDINA;517;
BA-OLIVEIRA DOS BREJINHOS;136;
BA-OURICANGAS;183;
BA-OUROLANDIA;361;
BA-PALMAS DE MONTE ALTO;310;
BA-PALMEIRAS;79;
BA-PARAMIRIM;234;
BA-PARATINGA;29;
BA-PARIPIRANGA;315;
BA-PAU BRASIL;728;
BA-PAULO AFONSO;9218;
BA-PE DE SERRA;149;
BA-PEDRAO;219;
BA-PEDRO ALEXANDRE;3;
BA-PIATA;25;
BA-PILAO ARCADO;23;
BA-PINDAI;102;
BA-PINDOBACU;130;
BA-PINTADAS;167;
BA-PIRAI DO NORTE;6;
BA-PIRIPA;70;
BA-PIRITIBA;301;
BA-PLANALTINO;24;
BA-PLANALTO;591;
BA-POCOES;735;
BA-POJUCA;3422;
BA-PONTO NOVO;16;
BA-PORTO SEGURO;4859;
BA-POTIRAGUA;395;
BA-PRADO;1545;
BA-PRESIDENTE DUTRA;87;
BA-PRESIDENTE JANIO QUADROS;50;
BA-PRESIDENTE TANCREDO NEVES;361;
BA-QUEIMADAS;583;
BA-QUIJINGUE;457;
BA-QUIXABEIRA;10;
BA-RAFAEL JAMBEIRO;103;
BA-REMANSO;321;
BA-RETIROLANDIA;396;
BA-RIACHAO DAS NEVES;631;
BA-RIACHAO DO JACUIPE;673;
BA-RIACHO DE SANTANA;75;
BA-RIBEIRA DO AMPARO;7;
BA-RIBEIRA DO POMBAL;952;
BA-RIBEIRAO DO LARGO;38;
BA-RIO DE CONTAS;127;
BA-RIO DO ANTONIO;320;
BA-RIO DO PIRES;280;
BA-RIO REAL;840;
BA-RODELAS;37;
BA-RUY BARBOSA;1261;
BA-SALINAS DA MARGARIDA;312;
BA-SALVADOR;503911;
BA-SANTA BARBARA;1221;
BA-SANTA BRIGIDA;239;
BA-SANTA CRUZ CABRALIA;648;
BA-SANTA CRUZ DA VITORIA;402;
BA-SANTA INES;178;
BA-SANTALUZ;774;
BA-SANTA LUZIA;153;
BA-SANTA MARIA DA VITORIA;660;
BA-SANTANA;433;
BA-SANTANOPOLIS;212;
BA-SANTA RITA DE CASSIA;101;
BA-SANTA TERESINHA;281;
BA-SANTO AMARO;4170;
BA-SANTO ANTONIO DE JESUS;5539;
BA-SANTO ESTEVAO;662;
BA-SAO DESIDERIO;540;
BA-SAO DOMINGOS;85;
BA-SAO FELIX;716;
BA-SAO FELIX DO CORIBE;152;
BA-SAO FELIPE;323;
BA-SAO FRANCISCO DO CONDE;6195;
BA-SAO GABRIEL;33;
BA-SAO GONCALO DOS CAMPOS;1276;
BA-SAO JOSE DA VITORIA;40;
BA-SAO JOSE DO JACUIPE;205;
BA-SAO MIGUEL DAS MATAS;200;
BA-SAO SEBASTIAO DO PASSE;2063;
BA-SAPEACU;533;
BA-SATIRO DIAS;295;
BA-SAUBARA;228;
BA-SAUDE;288;
BA-SEABRA;447;
BA-SEBASTIAO LARANJEIRAS;178;
BA-SENHOR DO BONFIM;2675;
BA-SERRA DO RAMALHO;368;
BA-SENTO SE;550;
BA-SERRA DOURADA;54;
BA-SERRA PRETA;204;
BA-SERRINHA;2398;
BA-SERROLANDIA;169;
BA-SIMOES FILHO;17252;
BA-SITIO DO MATO;461;
BA-SITIO DO QUINTO;192;
BA-SOBRADINHO;730;
BA-SOUTO SOARES;40;
BA-TABOCAS DO BREJO VELHO;177;
BA-TANHACU;269;
BA-TANQUE NOVO;37;
BA-TANQUINHO;235;
BA-TAPEROA;601;
BA-TAPIRAMUTA;151;
BA-TEIXEIRA DE FREITAS;6890;
BA-TEODORO SAMPAIO;762;
BA-TEOFILANDIA;539;
BA-TEOLANDIA;907;
BA-TERRA NOVA;359;
BA-TREMEDAL;77;
BA-TUCANO;825;
BA-UAUA;287;
BA-UBAIRA;511;
BA-UBAITABA;1434;
BA-UBATA;223;
BA-UIBAI;105;
BA-UMBURANAS;2;
BA-UNA;2917;
BA-URANDI;209;
BA-URUCUCA;971;
BA-UTINGA;249;
BA-VALENCA;4601;
BA-VALENTE;477;
BA-VARZEA DA ROCA;30;
BA-VARZEA DO POCO;58;
BA-VARZEA NOVA;72;
BA-VARZEDO;259;
BA-VERA CRUZ;1645;
BA-VEREDA;117;
BA-VITORIA DA CONQUISTA;18914;
BA-WAGNER;26;
BA-WANDERLEY;92;
BA-WENCESLAU GUIMARAES;205;
BA-XIQUE-XIQUE;583;
BA-IGNORADO;0;
MG-ABADIA DOS DOURADOS;428;
MG-ABAETE;2190;
MG-ABRE CAMPO;642;
MG-ACAIACA;121;
MG-ACUCENA;738;
MG-AGUA BOA;184;
MG-AGUA COMPRIDA;233;
MG-AGUANIL;195;
MG-AGUAS FORMOSAS;684;
MG-AGUAS VERMELHAS;439;
MG-AIMORES;1326;
MG-AIURUOCA;386;
MG-ALAGOA;122;
MG-ALBERTINA;140;
MG-ALEM PARAIBA;4279;
MG-ALFENAS;9841;
MG-ALFREDO VASCONCELOS;347;
MG-ALMENARA;1651;
MG-ALPERCATA;386;
MG-ALPINOPOLIS;1495;
MG-ALTEROSA;468;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;303;
MG-ALVARENGA;149;
MG-ALVINOPOLIS;1233;
MG-ALVORADA DE MINAS;110;
MG-AMPARO DO SERRA;214;
MG-ANDRADAS;4406;
MG-CACHOEIRA DE PAJEU;241;
MG-ANDRELANDIA;816;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;773;
MG-ANTONIO DIAS;1389;
MG-ANTONIO PRADO DE MINAS;64;
MG-ARACAI;479;
MG-ARACITABA;58;
MG-ARACUAI;1216;
MG-ARAGUARI;12621;
MG-ARANTINA;122;
MG-ARAPONGA;150;
MG-ARAPORA;1370;
MG-ARAPUA;171;
MG-ARAUJOS;317;
MG-ARAXA;11298;
MG-ARCEBURGO;1138;
MG-ARCOS;3961;
MG-AREADO;547;
MG-ARGIRITA;257;
MG-ARICANDUVA;0;
MG-ARINOS;453;
MG-ASTOLFO DUTRA;1014;
MG-ATALEIA;590;
MG-AUGUSTO DE LIMA;572;
MG-BAEPENDI;1832;
MG-BALDIM;345;
MG-BAMBUI;1323;
MG-BANDEIRA;61;
MG-BANDEIRA DO SUL;310;
MG-BARAO DE COCAIS;2399;
MG-BARAO DE MONTE ALTO;156;
MG-BARBACENA;16688;
MG-BARRA LONGA;170;
MG-BARROSO;2545;
MG-BELA VISTA DE MINAS;703;
MG-BELMIRO BRAGA;788;
MG-BELO HORIZONTE;863475;
MG-BELO ORIENTE;3269;
MG-BELO VALE;298;
MG-BERILO;119;
MG-BERTOPOLIS;34;
MG-BERIZAL;0;
MG-BETIM;53629;
MG-BIAS FORTES;222;
MG-BICAS;1573;
MG-BIQUINHAS;143;
MG-BOA ESPERANCA;4416;
MG-BOCAINA DE MINAS;199;
MG-BOCAIUVA;3774;
MG-BOM DESPACHO;4706;
MG-BOM JARDIM DE MINAS;542;
MG-BOM JESUS DA PENHA;265;
MG-BOM JESUS DO AMPARO;317;
MG-BOM JESUS DO GALHO;359;
MG-BOM REPOUSO;242;
MG-BOM SUCESSO;1357;
MG-BONFIM;215;
MG-BONFINOPOLIS DE MINAS;400;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;1195;
MG-BOTELHOS;1354;
MG-BOTUMIRIM;71;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;372;
MG-BRAS PIRES;234;
MG-BRAUNAS;128;
MG-BRASOPOLIS;930;
MG-BRUMADINHO;3293;
MG-BUENO BRANDAO;439;
MG-BUENOPOLIS;316;
MG-BUGRE;0;
MG-BURITIS;778;
MG-BURITIZEIRO;1826;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;1433;
MG-CACHOEIRA DA PRATA;985;
MG-CACHOEIRA DE MINAS;836;
MG-CACHOEIRA DOURADA;290;
MG-CAETANOPOLIS;887;
MG-CAETE;3019;
MG-CAIANA;169;
MG-CAJURI;145;
MG-CALDAS;950;
MG-CAMACHO;199;
MG-CAMANDUCAIA;1183;
MG-CAMBUI;3029;
MG-CAMBUQUIRA;1536;
MG-CAMPANARIO;155;
MG-CAMPANHA;1786;
MG-CAMPESTRE;1362;
MG-CAMPINA VERDE;1406;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;4981;
MG-CAMPO DO MEIO;576;
MG-CAMPO FLORIDO;448;
MG-CAMPOS ALTOS;1209;
MG-CAMPOS GERAIS;2161;
MG-CANAA;135;
MG-CANAPOLIS;1481;
MG-CANA VERDE;255;
MG-CANDEIAS;1212;
MG-CANTAGALO;0;
MG-CAPARAO;186;
MG-CAPELA NOVA;130;
MG-CAPELINHA;1537;
MG-CAPETINGA;406;
MG-CAPIM BRANCO;535;
MG-CAPINOPOLIS;1518;
MG-CAPITAO ANDRADE;407;
MG-CAPITAO ENEAS;853;
MG-CAPITOLIO;666;
MG-CAPUTIRA;221;
MG-CARAI;259;
MG-CARANAIBA;144;
MG-CARANDAI;1824;
MG-CARANGOLA;2814;
MG-CARATINGA;6773;
MG-CARBONITA;449;
MG-CAREACU;634;
MG-CARLOS CHAGAS;1948;
MG-CARMESIA;161;
MG-CARMO DA CACHOEIRA;1412;
MG-CARMO DA MATA;922;
MG-CARMO DE MINAS;1125;
MG-CARMO DO CAJURU;1162;
MG-CARMO DO PARANAIBA;2248;
MG-CARMO DO RIO CLARO;2115;
MG-CARMOPOLIS DE MINAS;729;
MG-CARNEIRINHO;388;
MG-CARRANCAS;280;
MG-CARVALHOPOLIS;150;
MG-CARVALHOS;238;
MG-CASA GRANDE;105;
MG-CASCALHO RICO;254;
MG-CASSIA;1361;
MG-CONCEICAO DA BARRA DE MINAS;212;
MG-CATAGUASES;10788;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;88;
MG-CATUJI;139;
MG-CATUTI;0;
MG-CAXAMBU;2818;
MG-CEDRO DO ABAETE;96;
MG-CENTRAL DE MINAS;177;
MG-CENTRALINA;575;
MG-CHACARA;300;
MG-CHALE;4;
MG-CHAPADA DO NORTE;31;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;197;
MG-CIPOTANEA;166;
MG-CLARAVAL;242;
MG-CLARO DOS POCOES;282;
MG-CLAUDIO;2332;
MG-COIMBRA;281;
MG-COLUNA;73;
MG-COMENDADOR GOMES;630;
MG-COMERCINHO;12;
MG-CONCEICAO DA APARECIDA;517;
MG-CONCEICAO DAS PEDRAS;161;
MG-CONCEICAO DAS ALAGOAS;1067;
MG-CONCEICAO DE IPANEMA;137;
MG-CONCEICAO DO MATO DENTRO;554;
MG-CONCEICAO DO PARA;397;
MG-CONCEICAO DO RIO VERDE;1358;
MG-CONCEICAO DOS OUROS;576;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;290;
MG-CONGONHAS;5929;
MG-CONGONHAS DO NORTE;125;
MG-CONQUISTA;1012;
MG-CONSELHEIRO LAFAIETE;9288;
MG-CONSELHEIRO PENA;1424;
MG-CONSOLACAO;81;
MG-CONTAGEM;93720;
MG-COQUEIRAL;996;
MG-CORACAO DE JESUS;808;
MG-CORDISBURGO;490;
MG-CORDISLANDIA;358;
MG-CORINTO;1920;
MG-COROACI;305;
MG-COROMANDEL;1971;
MG-CORONEL FABRICIANO;9532;
MG-CORONEL MURTA;251;
MG-CORONEL PACHECO;574;
MG-CORONEL XAVIER CHAVES;200;
MG-CORREGO DANTA;212;
MG-CORREGO DO BOM JESUS;97;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;310;
MG-COUTO DE MAGALHAES DE MINAS;391;
MG-CRISOLITA;0;
MG-CRISTAIS;737;
MG-CRISTALIA;64;
MG-CRISTIANO OTONI;384;
MG-CRISTINA;676;
MG-CRUCILANDIA;212;
MG-CRUZEIRO DA FORTALEZA;199;
MG-CRUZILIA;1139;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;7625;
MG-DATAS;164;
MG-DELFIM MOREIRA;768;
MG-DELFINOPOLIS;408;
MG-DELTA;0;
MG-DESCOBERTO;399;
MG-DESTERRO DE ENTRE RIOS;165;
MG-DESTERRO DO MELO;159;
MG-DIAMANTINA;2918;
MG-DIOGO DE VASCONCELOS;75;
MG-DIONISIO;282;
MG-DIVINESIA;125;
MG-DIVINO;543;
MG-DIVINO DAS LARANJEIRAS;64;
MG-DIVINOLANDIA DE MINAS;160;
MG-DIVINOPOLIS;28473;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;318;
MG-DIVISOPOLIS;303;
MG-DOM BOSCO;0;
MG-DOM CAVATI;171;
MG-DOM JOAQUIM;120;
MG-DOM SILVERIO;533;
MG-DOM VICOSO;188;
MG-DONA EUZEBIA;295;
MG-DORES DE CAMPOS;924;
MG-DORES DE GUANHAES;133;
MG-DORES DO INDAIA;1169;
MG-DORES DO TURVO;149;
MG-DORESOPOLIS;120;
MG-DOURADOQUARA;147;
MG-DURANDE;142;
MG-ELOI MENDES;2006;
MG-ENGENHEIRO CALDAS;272;
MG-ENGENHEIRO NAVARRO;343;
MG-ENTRE FOLHAS;66;
MG-ENTRE RIOS DE MINAS;706;
MG-ERVALIA;523;
MG-ESMERALDAS;3254;
MG-ESPERA FELIZ;745;
MG-ESPINOSA;1116;
MG-ESPIRITO SANTO DO DOURADO;147;
MG-ESTIVA;452;
MG-ESTRELA DALVA;273;
MG-ESTRELA DO INDAIA;703;
MG-ESTRELA DO SUL;378;
MG-EUGENOPOLIS;414;
MG-EWBANK DA CAMARA;549;
MG-EXTREMA;2011;
MG-FAMA;173;
MG-FARIA LEMOS;239;
MG-FELICIO DOS SANTOS;141;
MG-SAO GONCALO DO RIO PRETO;111;
MG-FELISBURGO;114;
MG-FELIXLANDIA;817;
MG-FERNANDES TOURINHO;143;
MG-FERROS;516;
MG-FERVEDOURO;99;
MG-FLORESTAL;481;
MG-FORMIGA;6799;
MG-FORMOSO;149;
MG-FORTALEZA DE MINAS;298;
MG-FORTUNA DE MINAS;212;
MG-FRANCISCO BADARO;321;
MG-FRANCISCO DUMONT;134;
MG-FRANCISCO SA;1207;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;58;
MG-FREI INOCENCIO;428;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;728;
MG-FRONTEIRA DOS VALES;13;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;4417;
MG-FUNILANDIA;215;
