Município;Total
PI-SANTO ANTONIO DE LISBOA;161
PI-SANTO ANTONIO DOS MILAGRES;55
PI-SANTO INACIO DO PIAUI;149
PI-SAO BRAZ DO PIAUI;102
PI-SAO FELIX DO PIAUI;146
PI-SAO FRANCISCO DE ASSIS DO PIAUI;161
PI-SAO FRANCISCO DO PIAUI;99
PI-SAO GONCALO DO GURGUEIA;122
PI-SAO GONCALO DO PIAUI;157
PI-SAO JOAO DA CANABRAVA;107
PI-SAO JOAO DA FRONTEIRA;265
PI-SAO JOAO DA SERRA;108
PI-SAO JOAO DA VARJOTA;147
PI-SAO JOAO DO ARRAIAL;183
PI-SAO JOAO DO PIAUI;687
PI-SAO JOSE DO DIVINO;192
PI-SAO JOSE DO PEIXE;131
PI-SAO JOSE DO PIAUI;223
PI-SAO JULIAO;180
PI-SAO LOURENCO DO PIAUI;130
PI-SAO LUIS DO PIAUI;85
PI-SAO MIGUEL DA BAIXA GRANDE;81
PI-SAO MIGUEL DO FIDALGO;128
PI-SAO MIGUEL DO TAPUIO;356
PI-SAO PEDRO DO PIAUI;629
PI-SAO RAIMUNDO NONATO;1695
PI-SEBASTIAO BARROS;0
PI-SEBASTIAO LEAL;97
PI-SIGEFREDO PACHECO;283
PI-SIMOES;385
PI-SIMPLICIO MENDES;263
PI-SOCORRO DO PIAUI;162
PI-SUSSUAPARA;168
PI-TAMBORIL DO PIAUI;94
PI-TANQUE DO PIAUI;128
PI-TERESINA;188498
PI-UNIAO;2825
PI-URUCUI;1555
PI-VALENCA DO PIAUI;1081
PI-VARZEA BRANCA;0
PI-VARZEA GRANDE;106
PI-VERA MENDES;121
PI-VILA NOVA DO PIAUI;115
PI-WALL FERRAZ;128
PI-IGNORADO;0
CE-ABAIARA;381
CE-ACARAPE;790
CE-ACARAU;2246
CE-ACOPIARA;1655
CE-AIUABA;377
CE-ALCANTARAS;513
CE-ALTANEIRA;237
CE-ALTO SANTO;614
CE-AMONTADA;1772
CE-ANTONINA DO NORTE;468
CE-APUIARES;556
CE-AQUIRAZ;7693
CE-ARACATI;6882
CE-ARACOIABA;1183
CE-ARARENDA;551
CE-ARARIPE;706
CE-ARATUBA;554
CE-ARNEIROZ;434
CE-ASSARE;884
CE-AURORA;1827
CE-BAIXIO;383
CE-BANABUIU;451
CE-BARBALHA;4474
CE-BARREIRA;877
CE-BARRO;645
CE-BARROQUINHA;788
CE-BATURITE;1696
CE-BEBERIBE;3587
CE-BELA CRUZ;1255
CE-BOA VIAGEM;1865
CE-BREJO SANTO;2264
CE-CAMOCIM;5322
CE-CAMPOS SALES;927
CE-CANINDE;3779
CE-CAPISTRANO;593
CE-CARIDADE;586
CE-CARIRE;525
CE-CARIRIACU;1261
CE-CARIUS;654
CE-CARNAUBAL;531
CE-CASCAVEL;6183
CE-CATARINA;512
CE-CATUNDA;420
CE-CAUCAIA;21199
CE-CEDRO;931
CE-CHAVAL;1477
CE-CHORO;360
CE-CHOROZINHO;1442
CE-COREAU;966
CE-CRATEUS;3993
CE-CRATO;12120
CE-CROATA;373
CE-CRUZ;948
CE-DEPUTADO IRAPUAN PINHEIRO;368
CE-ERERE;477
CE-EUSEBIO;24540
CE-FARIAS BRITO;956
CE-FORQUILHA;1222
CE-FORTALEZA;496545
CE-FORTIM;697
CE-FRECHEIRINHA;721
CE-GENERAL SAMPAIO;901
CE-GRACA;907
CE-GRANJA;1911
CE-GRANJEIRO;209
CE-GROAIRAS;405
CE-GUAIUBA;1375
CE-GUARACIABA DO NORTE;1435
CE-GUARAMIRANGA;402
CE-HIDROLANDIA;361
CE-HORIZONTE;12991
CE-IBARETAMA;460
CE-IBIAPINA;867
CE-IBICUITINGA;556
CE-ICAPUI;1900
CE-ICO;2387
CE-IGUATU;9491
CE-INDEPENDENCIA;1275
CE-IPAPORANGA;365
CE-IPAUMIRIM;399
CE-IPU;898
CE-IPUEIRAS;1837
CE-IRACEMA;771
CE-IRAUCUBA;705
CE-ITAICABA;709
CE-ITAITINGA;2112
CE-ITAPAJE;3862
CE-ITAPIPOCA;7900
CE-ITAPIUNA;478
CE-ITAREMA;1828
CE-ITATIRA;633
CE-JAGUARETAMA;722
CE-JAGUARIBARA;629
CE-JAGUARIBE;1681
CE-JAGUARUANA;2407
CE-JARDIM;1254
CE-JATI;573
CE-JIJOCA DE JERICOACOARA;854
CE-JUAZEIRO DO NORTE;22434
CE-JUCAS;942
CE-LAVRAS DA MANGABEIRA;1052
CE-LIMOEIRO DO NORTE;5021
CE-MADALENA;922
CE-MARACANAU;30675
CE-MARANGUAPE;10539
CE-MARCO;1764
CE-MARTINOPOLE;302
CE-MASSAPE;958
CE-MAURITI;1271
CE-MERUOCA;518
CE-MILAGRES;1304
CE-MILHA;405
CE-MIRAIMA;532
CE-MISSAO VELHA;977
CE-MOMBACA;1961
CE-MONSENHOR TABOSA;859
CE-MORADA NOVA;4117
CE-MORAUJO;451
CE-MORRINHOS;953
CE-MUCAMBO;762
CE-MULUNGU;402
CE-NOVA OLINDA;950
CE-NOVA RUSSAS;1227
CE-NOVO ORIENTE;934
CE-OCARA;2338
CE-OROS;884
CE-PACAJUS;5282
CE-PACATUBA;5017
CE-PACOTI;594
CE-PACUJA;523
CE-PALHANO;559
CE-PALMACIA;604
CE-PARACURU;2512
CE-PARAIPABA;1763
CE-PARAMBU;473
CE-PARAMOTI;417
CE-PEDRA BRANCA;1387
CE-PENAFORTE;617
CE-PENTECOSTE;1827
CE-PEREIRO;642
CE-PINDORETAMA;1302
CE-PIQUET CARNEIRO;533
CE-PIRES FERREIRA;261
CE-PORANGA;621
CE-PORTEIRAS;874
CE-POTENGI;631
CE-POTIRETAMA;240
CE-QUITERIANOPOLIS;586
CE-QUIXADA;5033
CE-QUIXELO;831
CE-QUIXERAMOBIM;3212
CE-QUIXERE;4459
CE-REDENCAO;1404
CE-RERIUTABA;546
CE-RUSSAS;7314
CE-SABOEIRO;726
CE-SALITRE;415
CE-SANTANA DO ACARAU;1274
CE-SANTANA DO CARIRI;906
CE-SANTA QUITERIA;2022
CE-SAO BENEDITO;1745
CE-SAO GONCALO DO AMARANTE;2616
CE-SAO JOAO DO JAGUARIBE;421
CE-SAO LUIS DO CURU;519
CE-SENADOR POMPEU;1131
CE-SENADOR SA;522
CE-SOBRAL;31593
CE-SOLONOPOLE;846
CE-TABULEIRO DO NORTE;1489
CE-TAMBORIL;1014
CE-TARRAFAS;141
CE-TAUA;2822
CE-TEJUCUOCA;543
CE-TIANGUA;3847
CE-TRAIRI;1527
CE-TURURU;623
CE-UBAJARA;1878
CE-UMARI;331
CE-UMIRIM;758
CE-URUBURETAMA;2461
CE-URUOCA;384
CE-VARJOTA;1359
CE-VARZEA ALEGRE;1392
CE-VICOSA DO CEARA;1652
CE-IGNORADO;0
RN-ACARI;786
RN-ACU;4193
RN-AFONSO BEZERRA;587
RN-AGUA NOVA;223
RN-ALEXANDRIA;618
RN-ALMINO AFONSO;188
RN-ALTO DO RODRIGUES;2653
RN-ANGICOS;652
RN-ANTONIO MARTINS;235
RN-APODI;1609
RN-AREIA BRANCA;3645
RN-ARES;1825
RN-AUGUSTO SEVERO;438
RN-BAIA FORMOSA;4756
RN-BARAUNA;2244
RN-BARCELONA;198
RN-BENTO FERNANDES;207
RN-BODO;242
RN-BOM JESUS;371
RN-BREJINHO;484
RN-CAICARA DO NORTE;203
RN-CAICARA DO RIO DO VENTO;228
RN-CAICO;6145
RN-CAMPO REDONDO;382
RN-CANGUARETAMA;2904
RN-CARAUBAS;790
RN-CARNAUBA DOS DANTAS;776
RN-CARNAUBAIS;1621
RN-CEARA-MIRIM;4369
RN-CERRO CORA;496
RN-CORONEL EZEQUIEL;232
RN-CORONEL JOAO PESSOA;259
RN-CRUZETA;635
RN-CURRAIS NOVOS;3718
RN-DOUTOR SEVERIANO;240
RN-PARNAMIRIM;18496
RN-ENCANTO;221
RN-EQUADOR;450
RN-ESPIRITO SANTO;378
RN-EXTREMOZ;1254
RN-FELIPE GUERRA;261
RN-FERNANDO PEDROZA;204
RN-FLORANIA;387
RN-FRANCISCO DANTAS;193
RN-FRUTUOSO GOMES;264
RN-GALINHOS;400
RN-GOIANINHA;4014
RN-GOVERNADOR DIX-SEPT ROSADO;769
RN-GROSSOS;510
RN-GUAMARE;2408
RN-IELMO MARINHO;662
RN-IPANGUACU;2515
RN-IPUEIRA;187
RN-ITAJA;832
RN-ITAU;292
RN-JACANA;379
RN-JANDAIRA;514
RN-JANDUIS;267
RN-JANUARIO CICCO;364
RN-JAPI;227
RN-JARDIM DE ANGICOS;229
RN-JARDIM DE PIRANHAS;1082
RN-JARDIM DO SERIDO;1161
RN-JOAO CAMARA;1371
RN-JOAO DIAS;141
RN-JOSE DA PENHA;256
RN-JUCURUTU;1334
RN-JUNDIA;264
RN-LAGOA D ANTA;345
RN-LAGOA DE PEDRAS;339
RN-LAGOA DE VELHOS;174
RN-LAGOA NOVA;1222
RN-LAGOA SALGADA;206
RN-LAJES;647
RN-LAJES PINTADAS;250
RN-LUCRECIA;174
RN-LUIS GOMES;359
RN-MACAIBA;8700
RN-MACAU;3128
RN-MAJOR SALES;136
RN-MARCELINO VIEIRA;382
RN-MARTINS;426
RN-MAXARANGUAPE;8390
RN-MESSIAS TARGINO;237
RN-MONTANHAS;320
RN-MONTE ALEGRE;1928
RN-MONTE DAS GAMELEIRAS;228
RN-MOSSORO;39876
RN-NATAL;238313
RN-NISIA FLORESTA;1481
RN-NOVA CRUZ;1843
RN-OLHO-D AGUA DO BORGES;277
RN-OURO BRANCO;418
RN-PARANA;231
RN-PARAU;369
RN-PARAZINHO;468
RN-PARELHAS;1986
RN-RIO DO FOGO;248
RN-PASSA E FICA;564
RN-PASSAGEM;231
RN-PATU;538
RN-SANTA MARIA;273
RN-PAU DOS FERROS;1741
RN-PEDRA GRANDE;229
RN-PEDRA PRETA;203
RN-PEDRO AVELINO;341
RN-PEDRO VELHO;802
RN-PENDENCIAS;1399
RN-PILOES;190
RN-POCO BRANCO;326
RN-PORTALEGRE;355
RN-PORTO DO MANGUE;858
RN-SERRA CAIADA;378
RN-PUREZA;378
RN-RAFAEL FERNANDES;219
RN-RAFAEL GODEIRO;207
RN-RIACHO DA CRUZ;152
RN-RIACHO DE SANTANA;214
RN-RIACHUELO;329
RN-RODOLFO FERNANDES;200
RN-TIBAU;295
RN-RUY BARBOSA;301
RN-SANTA CRUZ;1715
RN-SANTANA DO MATOS;760
RN-SANTANA DO SERIDO;242
RN-SANTO ANTONIO;934
RN-SAO BENTO DO NORTE;636
RN-SAO BENTO DO TRAIRI;359
RN-SAO FERNANDO;234
RN-SAO FRANCISCO DO OESTE;299
RN-SAO GONCALO DO AMARANTE;8354
RN-SAO JOAO DO SABUGI;376
RN-SAO JOSE DE MIPIBU;3775
RN-SAO JOSE DO CAMPESTRE;563
RN-SAO JOSE DO SERIDO;534
RN-SAO MIGUEL;806
RN-SAO MIGUEL DO GOSTOSO;518
RN-SAO PAULO DO POTENGI;1434
RN-SAO PEDRO;293
RN-SAO RAFAEL;294
RN-SAO TOME;511
RN-SAO VICENTE;270
RN-SENADOR ELOI DE SOUZA;256
RN-SENADOR GEORGINO AVELINO;459
RN-SERRA DE SAO BENTO;355
RN-SERRA DO MEL;436
RN-SERRA NEGRA DO NORTE;565
RN-SERRINHA;262
RN-SERRINHA DOS PINTOS;288
RN-SEVERIANO MELO;394
RN-SITIO NOVO;278
RN-TABOLEIRO GRANDE;225
RN-TAIPU;949
RN-TANGARA;881
RN-TENENTE ANANIAS;234
RN-TENENTE LAURENTINO CRUZ;312
RN-TIBAU DO SUL;1923
RN-TIMBAUBA DOS BATISTAS;203
RN-TOUROS;1920
RN-TRIUNFO POTIGUAR;290
RN-UMARIZAL;561
RN-UPANEMA;571
RN-VARZEA;227
RN-VENHA-VER;216
RN-VERA CRUZ;505
RN-VICOSA;147
RN-VILA FLOR;171
RN-IGNORADO;0
PB-AGUA BRANCA;387
PB-AGUIAR;348
PB-ALAGOA GRANDE;1070
PB-ALAGOA NOVA;888
PB-ALAGOINHA;514
PB-ALCANTIL;226
PB-ALGODAO DE JANDAIRA;283
PB-ALHANDRA;2329
PB-SAO JOAO DO RIO DO PEIXE;568
PB-AMPARO;236
PB-APARECIDA;381
PB-ARACAGI;977
PB-ARARA;528
PB-ARARUNA;804
PB-AREIA;1215
PB-AREIA DE BARAUNAS;134
PB-AREIAL;268
PB-AROEIRAS;642
PB-ASSUNCAO;146
PB-BAIA DA TRAICAO;439
PB-BANANEIRAS;1135
PB-BARAUNA;243
PB-BARRA DE SANTANA;349
PB-BARRA DE SANTA ROSA;533
PB-BARRA DE SAO MIGUEL;134
PB-BAYEUX;7248
PB-BELEM;716
PB-BELEM DO BREJO DO CRUZ;333
PB-BERNARDINO BATISTA;186
PB-BOA VENTURA;253
PB-BOA VISTA;625
PB-BOM JESUS;137
PB-BOM SUCESSO;282
PB-BONITO DE SANTA FE;342
PB-BOQUEIRAO;774
PB-IGARACY;228
PB-BORBOREMA;380
PB-BREJO DO CRUZ;424
PB-BREJO DOS SANTOS;361
PB-CAAPORA;3937
PB-CABACEIRAS;238
PB-CABEDELO;8939
PB-CACHOEIRA DOS INDIOS;357
PB-CACIMBA DE AREIA;130
PB-CACIMBA DE DENTRO;544
PB-CACIMBAS;199
PB-CAICARA;395
PB-CAJAZEIRAS;4549
PB-CAJAZEIRINHAS;202
PB-CALDAS BRANDAO;338
PB-CAMALAU;370
PB-CAMPINA GRANDE;55991
PB-CAPIM;180
PB-CARAUBAS;201
PB-CARRAPATEIRA;133
PB-CASSERENGUE;315
PB-CATINGUEIRA;240
PB-CATOLE DO ROCHA;1709
PB-CATURITE;406
PB-CONCEICAO;701
PB-CONDADO;284
PB-CONDE;1919
PB-CONGO;264
PB-COREMAS;493
PB-COXIXOLA;110
PB-CRUZ DO ESPIRITO SANTO;1315
PB-CUBATI;433
PB-CUITE;866
PB-CUITEGI;374
PB-CUITE DE MAMANGUAPE;419
PB-CURRAL DE CIMA;301
PB-CURRAL VELHO;68
PB-DAMIAO;207
PB-DESTERRO;222
PB-VISTA SERRANA;123
PB-DIAMANTE;325
PB-DONA INES;348
PB-DUAS ESTRADAS;194
PB-EMAS;214
PB-ESPERANCA;2252
PB-FAGUNDES;508
PB-FREI MARTINHO;202
PB-GADO BRAVO;292
PB-GUARABIRA;5253
PB-GURINHEM;725
PB-GURJAO;208
PB-IBIARA;190
PB-IMACULADA;345
PB-INGA;807
PB-ITABAIANA;1619
PB-ITAPORANGA;1129
PB-ITAPOROROCA;726
PB-ITATUBA;372
PB-JACARAU;719
PB-JERICO;361
PB-JOAO PESSOA;195267
PB-JUAREZ TAVORA;397
PB-JUAZEIRINHO;677
PB-JUNCO DO SERIDO;362
PB-JURIPIRANGA;546
PB-JURU;470
PB-LAGOA;252
PB-LAGOA DE DENTRO;351
PB-LAGOA SECA;1214
PB-LASTRO;220
PB-LIVRAMENTO;173
PB-LOGRADOURO;336
PB-LUCENA;1374
PB-MAE D AGUA;217
PB-MALTA;199
PB-MAMANGUAPE;5255
PB-MANAIRA;229
PB-MARCACAO;356
PB-MARI;913
PB-MARIZOPOLIS;345
PB-MASSARANDUBA;676
PB-MATARACA;1392
PB-MATINHAS;127
PB-MATO GROSSO;229
PB-MATUREIA;259
PB-MOGEIRO;772
PB-MONTADAS;180
PB-MONTE HOREBE;151
PB-MONTEIRO;1180
PB-MULUNGU;439
PB-NATUBA;362
PB-NAZAREZINHO;438
PB-NOVA FLORESTA;391
PB-NOVA OLINDA;454
PB-NOVA PALMEIRA;301
PB-OLHO D AGUA;270
PB-OLIVEDOS;221
PB-OURO VELHO;300
PB-PARARI;182
PB-PASSAGEM;161
PB-PATOS;7015
PB-PAULISTA;368
PB-PEDRA BRANCA;173
PB-PEDRA LAVRADA;585
PB-PEDRAS DE FOGO;4396
PB-PIANCO;585
PB-PICUI;1062
PB-PILAR;433
PB-PILOES;266
PB-PILOEZINHOS;316
PB-PIRPIRITUBA;385
PB-PITIMBU;568
PB-POCINHOS;622
PB-POCO DANTAS;291
PB-POCO DE JOSE DE MOURA;164
PB-POMBAL;861
PB-PRATA;272
PB-PRINCESA ISABEL;971
PB-PUXINANA;622
PB-QUEIMADAS;2146
PB-QUIXABA;124
PB-REMIGIO;588
PB-PEDRO REGIS;317
PB-RIACHAO;583
PB-RIACHAO DO BACAMARTE;253
PB-RIACHAO DO POCO;240
PB-RIACHO DE SANTO ANTONIO;143
PB-RIACHO DOS CAVALOS;248
PB-RIO TINTO;2032
PB-SALGADINHO;239
PB-SALGADO DE SAO FELIX;601
PB-SANTA CECILIA;222
PB-SANTA CRUZ;252
PB-SANTA HELENA;224
PB-SANTA INES;228
PB-SANTA LUZIA;1121
PB-SANTANA DE MANGUEIRA;218
PB-SANTANA DOS GARROTES;288
PB-JOCA CLAUDINO;219
PB-SANTA RITA;16423
PB-SANTA TERESINHA;326
PB-SANTO ANDRE;151
PB-SAO BENTO;1104
PB-SAO BENTINHO;188
PB-SAO DOMINGOS DO CARIRI;97
PB-SAO DOMINGOS;233
PB-SAO FRANCISCO;197
PB-SAO JOAO DO CARIRI;671
PB-SAO JOAO DO TIGRE;214
PB-SAO JOSE DA LAGOA TAPADA;360
PB-SAO JOSE DE CAIANA;167
PB-SAO JOSE DE ESPINHARAS;258
PB-SAO JOSE DOS RAMOS;292
PB-SAO JOSE DE PIRANHAS;667
PB-SAO JOSE DE PRINCESA;137
PB-SAO JOSE DO BONFIM;112
PB-SAO JOSE DO BREJO DO CRUZ;0
PB-SAO JOSE DO SABUGI;222
PB-SAO JOSE DOS CORDEIROS;197
PB-SAO MAMEDE;570
PB-SAO MIGUEL DE TAIPU;330
PB-SAO SEBASTIAO DE LAGOA DE ROCA;376
PB-SAO SEBASTIAO DO UMBUZEIRO;134
PB-SAPE;3247
PB-SAO VICENTE DO SERIDO;262
PB-SERRA BRANCA;593
PB-SERRA DA RAIZ;220
PB-SERRA GRANDE;193
PB-SERRA REDONDA;526
PB-SERRARIA;430
PB-SERTAOZINHO;367
PB-SOBRADO;364
PB-SOLANEA;1159
PB-SOLEDADE;785
PB-SOSSEGO;205
PB-SOUSA;4933
PB-SUME;771
PB-TACIMA;408
PB-TAPEROA;447
PB-TAVARES;531
PB-TEIXEIRA;694
PB-TENORIO;189
PB-TRIUNFO;323
PB-UIRAUNA;733
PB-UMBUZEIRO;276
PB-VARZEA;208
PB-VIEIROPOLIS;194
PB-ZABELE;145
PB-IGNORADO;0
PE-ABREU E LIMA;6771
PE-AFOGADOS DA INGAZEIRA;2154
PE-AFRANIO;656
PE-AGRESTINA;1083
PE-AGUA PRETA;1127
PE-AGUAS BELAS;1410
PE-ALAGOINHA;563
PE-ALIANCA;2344
PE-ALTINHO;997
PE-AMARAJI;1463
PE-ANGELIM;498
PE-ARACOIABA;392
PE-ARARIPINA;3675
PE-ARCOVERDE;4751
PE-BARRA DE GUABIRABA;684
PE-BARREIROS;3093
PE-BELEM DE MARIA;531
PE-BELEM DE SAO FRANCISCO;1274
PE-BELO JARDIM;6075
PE-BETANIA;487
PE-BEZERROS;6987
PE-BODOCO;1178
PE-BOM CONSELHO;1778
PE-BOM JARDIM;1573
PE-BONITO;2498
PE-BREJAO;1050
PE-BREJINHO;239
PE-BREJO DA MADRE DE DEUS;1744
PE-BUENOS AIRES;755
PE-BUIQUE;2169
PE-CABO DE SANTO AGOSTINHO;22928
PE-CABROBO;1145
PE-CACHOEIRINHA;754
PE-CAETES;676
PE-CALCADO;361
PE-CALUMBI;382
PE-CAMARAGIBE;6783
PE-CAMOCIM DE SAO FELIX;618
PE-CAMUTANGA;4839
PE-CANHOTINHO;995
PE-CAPOEIRAS;638
PE-CARNAIBA;797
PE-CARNAUBEIRA DA PENHA;363
PE-CARPINA;6344
PE-CARUARU;35083
PE-CASINHAS;630
PE-CATENDE;4255
PE-CEDRO;379
PE-CHA DE ALEGRIA;418
PE-CHA GRANDE;1191
PE-CONDADO;1153
PE-CORRENTES;723
PE-CORTES;818
PE-CUMARU;764
PE-CUPIRA;1205
PE-CUSTODIA;1518
PE-DORMENTES;796
PE-ESCADA;5919
PE-EXU;1474
PE-FEIRA NOVA;707
PE-FERNANDO DE NORONHA;924
PE-FERREIROS;742
PE-FLORES;787
PE-FLORESTA;1915
PE-FREI MIGUELINHO;444
PE-GAMELEIRA;1943
PE-GARANHUNS;11206
PE-GLORIA DO GOITA;1312
PE-GOIANA;10398
PE-GRANITO;418
PE-GRAVATA;5415
PE-IATI;482
PE-IBIMIRIM;1174
PE-IBIRAJUBA;201
PE-IGARASSU;12341
PE-IGUARACY;593
PE-INAJA;597
PE-INGAZEIRA;258
PE-IPOJUCA;17795
PE-IPUBI;677
PE-ITACURUBA;64
PE-ITAIBA;731
PE-ILHA DE ITAMARACA;924
PE-ITAMBE;2591
PE-ITAPETIM;404
PE-ITAPISSUMA;2753
PE-ITAQUITINGA;862
PE-JABOATAO DOS GUARARAPES;70806
PE-JAQUEIRA;836
PE-JATAUBA;523
PE-JATOBA;971
PE-JOAO ALFREDO;1422
PE-JOAQUIM NABUCO;4572
PE-JUCATI;215
PE-JUPI;413
PE-JUREMA;815
PE-LAGOA DO CARRO;1017
PE-LAGOA DO ITAENGA;5582
PE-LAGOA DO OURO;547
PE-LAGOA DOS GATOS;378
PE-LAGOA GRANDE;2388
PE-LAJEDO;2213
PE-LIMOEIRO;4050
PE-MACAPARANA;1502
PE-MACHADOS;652
PE-MANARI;302
PE-MARAIAL;1886
PE-MIRANDIBA;610
PE-MORENO;4143
PE-NAZARE DA MATA;2971
PE-OLINDA;58737
PE-OROBO;1291
PE-OROCO;619
PE-OURICURI;2570
PE-PALMARES;5889
PE-PALMEIRINA;447
PE-PANELAS;1311
PE-PARANATAMA;290
PE-PARNAMIRIM;664
PE-PASSIRA;932
PE-PAUDALHO;4348
PE-PAULISTA;22810
PE-PEDRA;765
PE-PESQUEIRA;3505
PE-PETROLANDIA;1979
PE-PETROLINA;37653
PE-POCAO;687
PE-POMBOS;1299
PE-PRIMAVERA;3145
PE-QUIPAPA;746
PE-QUIXABA;359
PE-RECIFE;487506
PE-RIACHO DAS ALMAS;840
PE-RIBEIRAO;3931
PE-RIO FORMOSO;8129
PE-SAIRE;664
PE-SALGADINHO;304
PE-SALGUEIRO;4122
PE-SALOA;645
PE-SANHARO;935
PE-SANTA CRUZ;497
PE-SANTA CRUZ DA BAIXA VERDE;423
PE-SANTA CRUZ DO CAPIBARIBE;4981
PE-SANTA FILOMENA;448
PE-SANTA MARIA DA BOA VISTA;1987
PE-SANTA MARIA DO CAMBUCA;604
PE-SANTA TEREZINHA;487
PE-SAO BENEDITO DO SUL;549
PE-SAO BENTO DO UNA;2588
PE-SAO CAITANO;1425
PE-SAO JOAO;659
PE-SAO JOAQUIM DO MONTE;751
PE-SAO JOSE DA COROA GRANDE;856
PE-SAO JOSE DO BELMONTE;1709
PE-SAO JOSE DO EGITO;2159
PE-SAO LOURENCO DA MATA;4403
PE-SAO VICENTE FERRER;1114
PE-SERRA TALHADA;6266
PE-SERRITA;487
PE-SERTANIA;1510
PE-SIRINHAEM;6291
PE-MOREILANDIA;633
PE-SOLIDAO;242
PE-SURUBIM;2782
PE-TABIRA;945
PE-TACAIMBO;890
PE-TACARATU;841
PE-TAMANDARE;3302
PE-TAQUARITINGA DO NORTE;1175
PE-TEREZINHA;196
PE-TERRA NOVA;261
PE-TIMBAUBA;9091
PE-TORITAMA;3317
PE-TRACUNHAEM;851
PE-TRINDADE;1336
PE-TRIUNFO;685
PE-TUPANATINGA;905
PE-TUPARETAMA;461
PE-VENTUROSA;820
PE-VERDEJANTE;376
PE-VERTENTE DO LERIO;397
PE-VERTENTES;581
PE-VICENCIA;4318
PE-VITORIA DE SANTO ANTAO;11361
PE-XEXEU;1049
PE-IGNORADO;0
AL-AGUA BRANCA;687
AL-ANADIA;951
AL-ARAPIRACA;17411
AL-ATALAIA;1944
AL-BARRA DE SANTO ANTONIO;862
AL-BARRA DE SAO MIGUEL;576
AL-BATALHA;775
AL-BELEM;249
AL-BELO MONTE;258
AL-BOCA DA MATA;4433
AL-BRANQUINHA;386
AL-CACIMBINHAS;438
AL-CAJUEIRO;2614
AL-CAMPESTRE;266
AL-CAMPO ALEGRE;5346
AL-CAMPO GRANDE;471
AL-CANAPI;175
AL-CAPELA;2476
AL-CARNEIROS;334
AL-CHA PRETA;408
AL-COITE DO NOIA;495
AL-COLONIA LEOPOLDINA;4885
AL-COQUEIRO SECO;251
AL-CORURIPE;14315
AL-CRAIBAS;776
AL-DELMIRO GOUVEIA;2939
AL-DOIS RIACHOS;457
AL-ESTRELA DE ALAGOAS;475
AL-FEIRA GRANDE;749
AL-FELIZ DESERTO;348
AL-FLEXEIRAS;197
AL-GIRAU DO PONCIANO;1183
AL-IBATEGUARA;374
AL-IGACI;866
AL-IGREJA NOVA;3509
AL-INHAPI;285
AL-JACARE DOS HOMENS;266
AL-JACUIPE;537
AL-JAPARATINGA;344
AL-JARAMATAIA;381
AL-JEQUIA DA PRAIA;4531
AL-JOAQUIM GOMES;845
AL-JUNDIA;358
AL-JUNQUEIRO;1083
AL-LAGOA DA CANOA;707
AL-LIMOEIRO DE ANADIA;1015
AL-MACEIO;178208
AL-MAJOR ISIDORO;771
AL-MARAGOGI;1983
AL-MARAVILHA;416
AL-MARECHAL DEODORO;6401
AL-MARIBONDO;588
AL-MAR VERMELHO;350
AL-MATA GRANDE;807
AL-MATRIZ DE CAMARAGIBE;3641
AL-MESSIAS;720
AL-MINADOR DO NEGRAO;264
AL-MONTEIROPOLIS;278
AL-MURICI;2122
AL-NOVO LINO;731
AL-OLHO D AGUA DAS FLORES;1475
AL-OLHO D AGUA DO CASADO;362
AL-OLHO D AGUA GRANDE;165
AL-OLIVENCA;351
AL-OURO BRANCO;431
AL-PALESTINA;287
AL-PALMEIRA DOS INDIOS;4083
AL-PAO DE ACUCAR;1013
AL-PARICONHA;336
AL-PARIPUEIRA;558
AL-PASSO DE CAMARAGIBE;810
AL-PAULO JACINTO;450
AL-PENEDO;8593
AL-PIACABUCU;696
AL-PILAR;2655
AL-PINDOBA;261
AL-PIRANHAS;1058
AL-POCO DAS TRINCHEIRAS;460
AL-PORTO CALVO;4159
AL-PORTO DE PEDRAS;473
AL-PORTO REAL DO COLEGIO;707
AL-QUEBRANGULO;513
AL-RIO LARGO;12537
AL-ROTEIRO;354
AL-SANTA LUZIA DO NORTE;623
AL-SANTANA DO IPANEMA;2085
AL-SANTANA DO MUNDAU;449
AL-SAO BRAS;196
AL-SAO JOSE DA LAJE;5741
AL-SAO JOSE DA TAPERA;1135
AL-SAO LUIS DO QUITUNDE;7104
AL-SAO MIGUEL DOS CAMPOS;12185
AL-SAO MIGUEL DOS MILAGRES;494
AL-SAO SEBASTIAO;1432
AL-SATUBA;948
AL-SENADOR RUI PALMEIRA;480
AL-TANQUE D ARCA;239
AL-TAQUARANA;641
AL-TEOTONIO VILELA;4291
AL-TRAIPU;1062
AL-UNIAO DOS PALMARES;3188
AL-VICOSA;1525
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;267
SE-AQUIDABA;1139
SE-ARACAJU;163190
SE-ARAUA;593
SE-AREIA BRANCA;886
SE-BARRA DOS COQUEIROS;1984
SE-BOQUIM;1382
SE-BREJO GRANDE;352
SE-CAMPO DO BRITO;859
SE-CANHOBA;270
SE-CANINDE DE SAO FRANCISCO;1703
SE-CAPELA;2123
SE-CARIRA;1606
SE-CARMOPOLIS;2934
SE-CEDRO DE SAO JOAO;338
SE-CRISTINAPOLIS;897
SE-CUMBE;286
SE-DIVINA PASTORA;647
SE-ESTANCIA;7143
SE-FEIRA NOVA;327
SE-FREI PAULO;1321
SE-GARARU;530
