Município;Total
PI-SAO FRANCISCO ASSIS DO PIAUI;0
PI-SAO FRANCISCO DO PIAUI;18
PI-SAO GONCALO DO GURGEIA;0
PI-SAO GONCALO DO PIAUI;164
PI-SAO JOAO DA CANABRAVA;0
PI-SAO JOAO DA FRONTEIRA;0
PI-SAO JOAO DA SERRA;26
PI-SAO JOAO DA VARJOTA;0
PI-SAO JOAO DO ARRAIAL;0
PI-SAO JOAO DO PIAUI;187
PI-SAO JOSE DO DIVINO;0
PI-SAO JOSE DO PEIXE;17
PI-SAO JOSE DO PIAUI;140
PI-SAO JULIAO;77
PI-SAO LOURENCO DO PIAUI;0
PI-SAO LUIS DO PIAUI;0
PI-SAO MIGUEL DA BAIXA GRANDE;0
PI-SAO MIGUEL DO FIDALGO;0
PI-SAO MIGUEL DO TAPUIO;103
PI-SAO PEDRO DO PIAUI;269
PI-SAO RAIMUNDO NONATO;271
PI-SEBASTIAO BARROS;0
PI-SEBASTIAO LEAL;0
PI-SIGEFREDO PACHECO;0
PI-SIMOES;117
PI-SIMPLICIO MENDES;124
PI-SOCORRO DO PIAUI;100
PI-SUSSUAPARA;0
PI-TAMBORIL DO PIAUI;0
PI-TANQUE DO PIAUI;0
PI-TERESINA;124224
PI-UNIAO;1004
PI-URUCUI;95
PI-VALENCA DO PIAUI;282
PI-VARZEA BRANCA;0
PI-VARZEA GRANDE;3
PI-VERA MENDES;0
PI-VILA NOVA DO PIAUI;0
PI-WALL FERRAZ;0
PI-IGNORADO;0
CE-ABAIARA;267
CE-ACARAPE;0
CE-ACARAU;310
CE-ACOPIARA;2170
CE-AIUABA;391
CE-ALCANTARAS;344
CE-ALTANEIRA;234
CE-ALTO SANTO;419
CE-AMONTADA;0
CE-ANTONINA DO NORTE;153
CE-APUIARES;159
CE-AQUIRAZ;3326
CE-ARACATI;4468
CE-ARACOIABA;871
CE-ARARENDA;0
CE-ARARIPE;340
CE-ARATUBA;290
CE-ARNEIROZ;137
CE-ASSARE;898
CE-AURORA;229
CE-BAIXIO;315
CE-BANABUIU;0
CE-BARBALHA;2580
CE-BARREIRA;0
CE-BARRO;151
CE-BARROQUINHA;0
CE-BATURITE;858
CE-BEBERIBE;666
CE-BELA CRUZ;1336
CE-BOA VIAGEM;1062
CE-BREJO SANTO;610
CE-CAMOCIM;2749
CE-CAMPOS SALES;724
CE-CANINDE;863
CE-CAPISTRANO;302
CE-CARIDADE;29
CE-CARIRE;147
CE-CARIRIACU;540
CE-CARIUS;621
CE-CARNAUBAL;152
CE-CASCAVEL;2328
CE-CATARINA;242
CE-CATUNDA;0
CE-CAUCAIA;8435
CE-CEDRO;1084
CE-CHAVAL;708
CE-CHORO;0
CE-CHOROZINHO;0
CE-COREAU;329
CE-CRATEUS;1653
CE-CRATO;7044
CE-CROATA;0
CE-CRUZ;0
CE-DEPUTADO IRAPUAN PINHEIRO;0
CE-ERERE;0
CE-EUSEBIO;0
CE-FARIAS BRITO;58
CE-FORQUILHA;0
CE-FORTALEZA;490418
CE-FORTIM;0
CE-FRECHEIRINHA;171
CE-GENERAL SAMPAIO;127
CE-GRACA;0
CE-GRANJA;610
CE-GRANJEIRO;3
CE-GROAIRAS;531
CE-GUAIUBA;0
CE-GUARACIABA DO NORTE;574
CE-GUARAMIRANGA;31
CE-HIDROLANDIA;22
CE-HORIZONTE;0
CE-IBARETAMA;0
CE-IBIAPINA;685
CE-IBICUITINGA;0
CE-ICAPUI;0
CE-ICO;1379
CE-IGUATU;0
CE-INDEPENDENCIA;999
CE-IPAPORANGA;0
CE-IPAUMIRIM;372
CE-IPU;1113
CE-IPUEIRAS;827
CE-IRACEMA;670
CE-IRAUCUBA;559
CE-ITAICABA;139
CE-ITAITINGA;0
CE-ITAPAGE;1205
CE-ITAPIPOCA;2192
CE-ITAPIUNA;225
CE-ITAREMA;0
CE-ITATIRA;12
CE-JAGUARETAMA;341
CE-JAGUARIBARA;226
CE-JAGUARIBE;1008
CE-JAGUARUANA;643
CE-JARDIM;173
CE-JATI;37
CE-JIJOCA DE JERICOACOARA;0
CE-JUAZEIRO DO NORTE;11566
CE-JUCAS;486
CE-LAVRAS DA MANGABEIRA;1024
CE-LIMOEIRO DO NORTE;1532
CE-MADALENA;0
CE-MARACANAU;2523
CE-MARANGUAPE;14436
CE-MARCO;488
CE-MARTINOPOLE;40
CE-MASSAPE;95
CE-MAURITI;106
CE-MERUOCA;361
CE-MILAGRES;972
CE-MILHA;0
CE-MIRAIMA;0
CE-MISSAO VELHA;215
CE-MOMBACA;1284
CE-MONSENHOR TABOSA;512
CE-MORADA NOVA;2680
CE-MORAUJO;320
CE-MORRINHOS;176
CE-MUCAMBO;182
CE-MULUNGU;88
CE-NOVA OLINDA;290
CE-NOVA RUSSAS;826
CE-NOVO ORIENTE;472
CE-OCARA;0
CE-OROS;977
CE-PACAJUS;2081
CE-PACATUBA;1473
CE-PACOTI;266
CE-PACUJA;182
CE-PALHANO;257
CE-PALMACIA;256
CE-PARACURU;1717
CE-PARAIPABA;0
CE-PARAMBU;44
CE-PARAMOTI;87
CE-PEDRA BRANCA;638
CE-PENAFORTE;173
CE-PENTECOSTE;672
CE-PEREIRO;305
CE-PINDORETAMA;0
CE-PIQUET CARNEIRO;285
CE-PIRES FERREIRA;0
CE-PORANGA;272
CE-PORTEIRAS;164
CE-POTENGI;393
CE-POTIRETAMA;0
CE-QUITERIANOPOLIS;0
CE-QUIXADA;2098
CE-QUIXELO;3
CE-QUIXERAMOBIM;1682
CE-QUIXERE;501
CE-REDENCAO;1314
CE-RERIUTABA;545
CE-RUSSAS;1770
CE-SABOEIRO;308
CE-SALITRE;0
CE-SANTANA DO ACARAU;108
CE-SANTANA DO CARIRI;245
CE-SANTA QUITERIA;271
CE-SAO BENEDITO;633
CE-SAO GONCALO DO AMARANTE;746
CE-SAO JOAO DO JAGUARIBE;388
CE-SAO LUIS DO CURU;246
CE-SENADOR POMPEU;403
CE-SENADOR SA;408
CE-SOBRAL;11524
CE-SOLONOPOLE;905
CE-TABULEIRO DO NORTE;711
CE-TAMBORIL;1198
CE-TARRAFAS;0
CE-TAUA;954
CE-TEJUCUOCA;0
CE-TIANGUA;1135
CE-TRAIRI;296
CE-TURURU;0
CE-UBAJARA;663
CE-UMARI;331
CE-UMIRIM;0
CE-URUBURETAMA;931
CE-URUOCA;515
CE-VARJOTA;0
CE-VARZEA ALEGRE;1147
CE-VICOSA DO CEARA;201
CE-IGNORADO;5248
RN-ACARI;349
RN-ACU;1549
RN-AFONSO BEZERRA;351
RN-AGUA NOVA;81
RN-ALEXANDRIA;368
RN-ALMINO AFONSO;56
RN-ALTO DO RODRIGUES;637
RN-ANGICOS;972
RN-ANTONIO MARTINS;9
RN-APODI;730
RN-AREIA BRANCA;2247
RN-ARES;5512
RN-AUGUSTO SEVERO;315
RN-BAIA FORMOSA;1935
RN-BARAUNA;14
RN-BARCELONA;127
RN-BENTO FERNANDES;127
RN-BODO;0
RN-BOM JESUS;101
RN-BREJINHO;74
RN-CAICARA DO NORTE;0
RN-CAICARA DO RIO DO VENTO;91
RN-CAICO;2696
RN-CAMPO REDONDO;120
RN-CANGUARETAMA;463
RN-CARAUBAS;538
RN-CARNAUBA DOS DANTAS;59
RN-CARNAUBAIS;213
RN-CEARA-MIRIM;5142
RN-CERRO CORA;277
RN-CORONEL EZEQUIEL;39
RN-CORONEL JOAO PESSOA;48
RN-CRUZETA;187
RN-CURRAIS NOVOS;4048
RN-DOUTOR SEVERIANO;70
RN-PARNAMIRIM;8301
RN-ENCANTO;72
RN-EQUADOR;79
RN-ESPIRITO SANTO;75
RN-EXTREMOZ;247
RN-FELIPE GUERRA;130
RN-FERNANDO PEDROSA;0
RN-FLORANIA;179
RN-FRANCISCO DANTAS;25
RN-FRUTUOSO GOMES;295
RN-GALINHOS;170
RN-GOIANINHA;399
RN-GOVERNADOR DIX-SEPT ROSADO;176
RN-GROSSOS;226
RN-GUAMARE;178
RN-IELMO MARINHO;133
RN-IPANGUACU;811
RN-IPUEIRA;57
RN-ITAJA;0
RN-ITAU;368
RN-JACANA;110
RN-JANDAIRA;61
RN-JANDUIS;143
RN-BOA SAUDE;65
RN-JAPI;104
RN-JARDIM DE ANGICOS;74
RN-JARDIM DE PIRANHAS;193
RN-JARDIM DO SERIDO;737
RN-JOAO CAMARA;1524
RN-JOAO DIAS;87
RN-JOSE DA PENHA;94
RN-JUCURUTU;178
RN-JUNDIA;0
RN-LAGOA D ANTA;79
RN-LAGOA DE PEDRAS;56
RN-LAGOA DE VELHOS;90
RN-LAGOA NOVA;128
RN-LAGOA SALGADA;37
RN-LAJES;188
RN-LAJES PINTADAS;106
RN-LUCRECIA;66
RN-LUIS GOMES;117
RN-MACAIBA;2233
RN-MACAU;3211
RN-MAJOR SALES;0
RN-MARCELINO VIEIRA;205
RN-MARTINS;123
RN-MAXARANGUAPE;160
RN-MESSIAS TARGINO;77
RN-MONTANHAS;146
RN-MONTE ALEGRE;249
RN-MONTE DAS GAMELEIRAS;102
RN-MOSSORO;19688
RN-NATAL;166594
RN-NISIA FLORESTA;166
RN-NOVA CRUZ;823
RN-OLHO D AGUA DO BORGES;76
RN-OURO BRANCO;78
RN-PARANA;98
RN-PARAU;116
RN-PARAZINHO;164
RN-PARELHAS;362
RN-RIO DO FOGO;0
RN-PASSA E FICA;104
RN-PASSAGEM;0
RN-PATU;186
RN-SANTA MARIA;0
RN-PAU DOS FERROS;581
RN-PEDRA GRANDE;80
RN-PEDRA PRETA;96
RN-PEDRO AVELINO;304
RN-PEDRO VELHO;194
RN-PENDENCIAS;329
RN-PILOES;7
RN-POCO BRANCO;179
RN-PORTALEGRE;36
RN-PORTO DO MANGUE;0
RN-SERRA CAIADA;117
RN-PUREZA;58
RN-RAFAEL FERNANDES;5
RN-RAFAEL GODEIRO;83
RN-RIACHO DA CRUZ;9
RN-RIACHO DE SANTANA;63
RN-RIACHUELO;175
RN-RODOLFO FERNANDES;61
RN-TIBAU;0
RN-RUY BARBOSA;101
RN-SANTA CRUZ;0
RN-SANTANA DO MATOS;404
RN-SANTANA DO SERIDO;66
RN-SANTO ANTONIO;313
RN-SAO BENTO DO NORTE;119
RN-SAO BENTO DO TRAIRI;92
RN-SAO FERNANDO;92
RN-SAO FRANCISCO DO OESTE;14
RN-SAO GONCALO DO AMARANTE;3594
RN-SAO JOAO DO SABUGI;121
RN-SAO JOSE DE MIPIBU;494
RN-SAO JOSE DO CAMPESTRE;160
RN-SAO JOSE DO SERIDO;241
RN-SAO MIGUEL;138
RN-SAO MIGUEL DE TOUROS;0
RN-SAO PAULO DO POTENGI;408
RN-SAO PEDRO;129
RN-SAO RAFAEL;51
RN-SAO TOME;317
RN-SAO VICENTE;70
RN-SENADOR ELOI DE SOUZA;73
RN-SENADOR GEORGINO AVELINO;38
RN-SERRA DE SAO BENTO;70
RN-SERRA DO MEL;0
RN-SERRA NEGRA DO NORTE;88
RN-SERRINHA;125
RN-SERRINHA DOS PINTOS;0
RN-SEVERIANO MELO;83
RN-SITIO NOVO;110
RN-TABOLEIRO GRANDE;1
RN-TAIPU;157
RN-TANGARA;251
RN-TENENTE ANANIAS;278
RN-TENENTE LAURENTINO CRUZ;0
RN-TIBAU DO SUL;6
RN-TIMBAUBA DOS BATISTAS;52
RN-TOUROS;598
RN-TRIUNFO POTIGUAR;0
RN-UMARIZAL;326
RN-UPANEMA;215
RN-VARZEA;86
RN-VENHA-VER;0
RN-VERA CRUZ;65
RN-VICOSA;10
RN-VILA FLOR;55
RN-IGNORADO;512
PB-AGUA BRANCA;76
PB-AGUIAR;61
PB-ALAGOA GRANDE;453
PB-ALAGOA NOVA;571
PB-ALAGOINHA;173
PB-ALCANTIL;0
PB-ALGODAO DE JANDAIRA;0
PB-ALHANDRA;2834
PB-SAO JOAO DO RIO DO PEIXE;960
PB-AMPARO;0
PB-APARECIDA;0
PB-ARACAGI;261
PB-ARARA;161
PB-ARARUNA;626
PB-AREIA;2823
PB-AREIA DE BARAUNAS;0
PB-AREIAL;194
PB-AROEIRAS;813
PB-ASSUNCAO;0
PB-BAIA DA TRAICAO;121
PB-BANANEIRAS;575
PB-BARAUNA;0
PB-BARRA DE SANTANA;0
PB-BARRA DE SANTA ROSA;436
PB-BARRA DE SAO MIGUEL;114
PB-BAYEUX;6962
PB-BELEM;382
PB-BELEM DO BREJO DO CRUZ;76
PB-BERNARDINO BATISTA;0
PB-BOA VENTURA;5
PB-BOA VISTA;0
PB-BOM JESUS;129
PB-BOM SUCESSO;6
PB-BONITO DE SANTA FE;462
PB-BOQUEIRAO;614
PB-IGARACY;330
PB-BORBOREMA;233
PB-BREJO DO CRUZ;393
PB-BREJO DOS SANTOS;187
PB-CAAPORA;1754
PB-CABACEIRAS;234
PB-CABEDELO;4097
PB-CACHOEIRA DOS INDIOS;223
PB-CACIMBA DE AREIA;57
PB-CACIMBA DE DENTRO;254
PB-CACIMBAS;0
PB-CAICARA;445
PB-CAJAZEIRAS;2728
PB-CAJAZEIRINHAS;0
PB-CALDAS BRANDAO;16
PB-CAMALAU;129
PB-CAMPINA GRANDE;37640
PB-CAPIM;0
PB-CARAUBAS;0
PB-CARRAPATEIRA;71
PB-CASSERENGUE;0
PB-CATINGUEIRA;70
PB-CATOLE DO ROCHA;847
PB-CATURITE;0
PB-CONCEICAO;406
PB-CONDADO;73
PB-CONDE;896
PB-CONGO;9
PB-COREMAS;73
PB-COXIXOLA;0
PB-CRUZ DO ESPIRITO SANTO;409
PB-CUBATI;118
PB-CUITE;840
PB-CUITEGI;147
PB-CUITE DE MAMANGUAPE;0
PB-CURRAL DE CIMA;0
PB-CURRAL VELHO;84
PB-DAMIAO;0
PB-DESTERRO;57
PB-VISTA SERRANA;41
PB-DIAMANTE;12
PB-DONA INES;122
PB-DUAS ESTRADAS;145
PB-EMAS;101
PB-ESPERANCA;1058
PB-FAGUNDES;35
PB-FREI MARTINHO;84
PB-GADO BRAVO;0
PB-GUARABIRA;2832
PB-GURINHEM;229
PB-GURJAO;105
PB-IBIARA;49
PB-IMACULADA;7
PB-INGA;373
PB-ITABAIANA;707
PB-ITAPORANGA;612
PB-ITAPOROROCA;350
PB-ITATUBA;68
PB-JACARAU;346
PB-JERICO;377
PB-JOAO PESSOA;153917
PB-JUAREZ TAVORA;254
PB-JUAZEIRINHO;343
PB-JUNCO DO SERIDO;304
PB-JURIPIRANGA;146
PB-JURU;97
PB-LAGOA;161
PB-LAGOA DE DENTRO;235
PB-LAGOA SECA;405
PB-LASTRO;247
PB-LIVRAMENTO;103
PB-LOGRADOURO;0
PB-LUCENA;635
PB-MAE D AGUA;37
PB-MALTA;16
PB-MAMANGUAPE;1466
PB-MANAIRA;39
PB-MARCACAO;0
PB-MARI;535
PB-MARIZOPOLIS;0
PB-MASSARANDUBA;200
PB-MATARACA;199
PB-MATINHAS;0
PB-MATO GROSSO;0
PB-MATUREIA;0
PB-MOGEIRO;234
PB-MONTADAS;134
PB-MONTE HOREBE;287
PB-MONTEIRO;182
PB-MULUNGU;248
PB-NATUBA;216
PB-NAZAREZINHO;253
PB-NOVA FLORESTA;120
PB-NOVA OLINDA;202
PB-NOVA PALMEIRA;164
PB-OLHO D AGUA;196
PB-OLIVEDOS;62
PB-OURO VELHO;123
PB-PARARI;0
PB-PASSAGEM;70
PB-PATOS;4117
PB-PAULISTA;110
PB-PEDRA BRANCA;110
PB-PEDRA LAVRADA;109
PB-PEDRAS DE FOGO;2053
PB-PIANCO;1293
PB-PICUI;306
PB-PILAR;89
PB-PILOES;157
PB-PILOEZINHOS;216
PB-PIRPIRITUBA;259
PB-PITIMBU;16
PB-POCINHOS;420
PB-POCO DANTAS;0
PB-POCO DE JOSE DE MOURA;0
PB-POMBAL;1264
PB-PRATA;10
PB-PRINCESA ISABEL;385
PB-PUXINANA;247
PB-QUEIMADAS;1154
PB-QUIXABA;0
PB-REMIGIO;559
PB-PEDRO REGIO;0
PB-RIACHAO;0
PB-RIACHAO DO BACAMARTE;0
PB-RIACHAO DO POCO;0
PB-RIACHO DE SANTO ANTONIO;0
PB-RIACHO DOS CAVALOS;356
PB-RIO TINTO;2821
PB-SALGADINHO;48
PB-SALGADO DE SAO FELIX;68
PB-SANTA CECILIA;0
PB-SANTA CRUZ;15
PB-SANTA HELENA;195
PB-SANTA INES;0
PB-SANTA LUZIA;333
PB-SANTANA DE MANGUEIRA;5
PB-SANTANA DOS GARROTES;339
PB-SANTAREM;0
PB-SANTA RITA;8175
PB-SANTA TERESINHA;12
PB-SANTO ANDRE;0
PB-SAO BENTO;167
PB-SAO BENTINHO;0
PB-SAO DOMINGOS DO CARIRI;0
PB-SAO DOMINGOS DE POMBAL;0
PB-SAO FRANCISCO;0
PB-SAO JOAO DO CARIRI;177
PB-SAO JOAO DO TIGRE;6
PB-SAO JOSE DA LAGOA TAPADA;192
PB-SAO JOSE DE CAIANA;73
PB-SAO JOSE DE ESPINHARAS;89
PB-SAO JOSE DOS RAMOS;0
PB-SAO JOSE DE PIRANHAS;1224
PB-SAO JOSE DE PRINCESA;0
PB-SAO JOSE DO BONFIM;85
PB-SAO JOSE DO BREJO DO CRUZ;0
PB-SAO JOSE DO SABUGI;24
PB-SAO JOSE DOS CORDEIROS;182
PB-SAO MAMEDE;285
PB-SAO MIGUEL DE TAIPU;22
PB-SAO SEBASTIAO DE LAGOA DE ROCA;251
PB-SAO SEBASTIAO DO UMBUZEIRO;71
PB-SAPE;2388
PB-SERIDO;132
PB-SERRA BRANCA;359
PB-SERRA DA RAIZ;120
PB-SERRA GRANDE;103
PB-SERRA REDONDA;168
PB-SERRARIA;184
PB-SERTAOZINHO;0
PB-SOBRADO;0
PB-SOLANEA;946
PB-SOLEDADE;306
PB-SOSSEGO;0
PB-SOUSA;3859
PB-SUME;298
PB-CAMPO DE SANTANA;229
PB-TAPEROA;311
PB-TAVARES;60
PB-TEIXEIRA;396
PB-TENORIO;0
PB-TRIUNFO;137
PB-UIRAUNA;747
PB-UMBUZEIRO;331
PB-VARZEA;344
PB-VIEIROPOLIS;0
PB-ZABELE;0
PB-IGNORADO;14
PE-ABREU E LIMA;1366
PE-AFOGADOS DA INGAZEIRA;915
PE-AFRANIO;166
PE-AGRESTINA;355
PE-AGUA PRETA;1834
PE-AGUAS BELAS;165
PE-ALAGOINHA;181
PE-ALIANCA;7333
PE-ALTINHO;565
PE-AMARAJI;373
PE-ANGELIM;349
PE-ARACOIABA;0
PE-ARARIPINA;1812
PE-ARCOVERDE;2934
PE-BARRA DE GUABIRABA;77
PE-BARREIROS;7030
PE-BELEM DE MARIA;341
PE-BELEM DE SAO FRANCISCO;308
PE-BELO JARDIM;4842
PE-BETANIA;150
PE-BEZERROS;578
PE-BODOCO;269
PE-BOM CONSELHO;820
PE-BOM JARDIM;335
PE-BONITO;2250
PE-BREJAO;59
PE-BREJINHO;49
PE-BREJO DA MADRE DE DEUS;296
PE-BUENOS AIRES;284
PE-BUIQUE;357
PE-CABO DE SANTO AGOSTINHO;16181
PE-CABROBO;638
PE-CACHOEIRINHA;162
PE-CAETES;113
PE-CALCADO;166
PE-CALUMBI;39
PE-CAMARAGIBE;1907
PE-CAMOCIM DE SAO FELIX;229
PE-CAMUTANGA;3390
PE-CANHOTINHO;524
PE-CAPOEIRAS;89
PE-CARNAIBA;227
PE-CARNAUBEIRA DA PENHA;0
PE-CARPINA;3574
PE-CARUARU;15689
PE-CASINHAS;0
PE-CATENDE;8606
PE-CEDRO;114
PE-CHA DE ALEGRIA;734
PE-CHA GRANDE;213
PE-CONDADO;586
PE-CORRENTES;309
PE-CORTES;3335
PE-CUMARU;367
PE-CUPIRA;273
PE-CUSTODIA;571
PE-DORMENTES;0
PE-ESCADA;12376
PE-EXU;681
PE-FEIRA NOVA;526
PE-FERNANDO DE NORONHA;428
PE-FERREIROS;205
PE-FLORES;166
PE-FLORESTA;328
PE-FREI MIGUELINHO;137
PE-GAMELEIRA;471
PE-GARANHUNS;7380
PE-GLORIA DO GOITA;485
PE-GOIANA;9728
PE-GRANITO;11
PE-GRAVATA;2239
PE-IATI;133
PE-IBIMIRIM;262
PE-IBIRAJUBA;13
PE-IGARASSU;12475
PE-IGUARACI;129
PE-INAJA;193
PE-INGAZEIRA;25
PE-IPOJUCA;9897
PE-IPUBI;301
PE-ITACURUBA;18
PE-ITAIBA;393
PE-ITAMARACA;540
PE-ITAMBE;1043
PE-ITAPETIM;397
PE-ITAPISSUMA;1211
PE-ITAQUITINGA;616
PE-JABOATAO DOS GUARARAPES;47539
PE-JAQUEIRA;0
PE-JATAUBA;258
PE-JATOBA;0
PE-JOAO ALFREDO;112
PE-JOAQUIM NABUCO;4283
PE-JUCATI;0
PE-JUPI;230
PE-JUREMA;25
PE-LAGOA DO CARRO;20
PE-LAGOA DO ITAENGA;1548
PE-LAGOA DO OURO;120
PE-LAGOA DOS GATOS;228
PE-LAGOA GRANDE;0
PE-LAJEDO;491
PE-LIMOEIRO;2910
PE-MACAPARANA;994
PE-MACHADOS;131
PE-MANARI;0
PE-MARAIAL;2744
PE-MIRANDIBA;323
PE-MORENO;2414
PE-NAZARE DA MATA;5338
PE-OLINDA;23013
PE-OROBO;251
PE-OROCO;69
PE-OURICURI;723
PE-PALMARES;4663
PE-PALMEIRINA;218
PE-PANELAS;178
PE-PARANATAMA;21
PE-PARNAMIRIM;146
PE-PASSIRA;399
PE-PAUDALHO;2462
PE-PAULISTA;24243
PE-PEDRA;134
PE-PESQUEIRA;3872
PE-PETROLANDIA;9379
PE-PETROLINA;15837
PE-POCAO;86
PE-POMBOS;1972
PE-PRIMAVERA;204
PE-QUIPAPA;471
PE-QUIXABA;0
PE-RECIFE;518882
PE-RIACHO DAS ALMAS;258
PE-RIBEIRAO;7803
PE-RIO FORMOSO;3801
PE-SAIRE;115
PE-SALGADINHO;58
PE-SALGUEIRO;1543
PE-SALOA;34
PE-SANHARO;754
PE-SANTA CRUZ;0
PE-SANTA CRUZ DA BAIXA VERDE;0
PE-SANTA CRUZ DO CAPIBARIBE;666
PE-SANTA FILOMENA;0
PE-SANTA MARIA DA BOA VISTA;1459
PE-SANTA MARIA DO CAMBUCA;26
PE-SANTA TEREZINHA;0
PE-SAO BENEDITO DO SUL;246
PE-SAO BENTO DO UNA;1147
PE-SAO CAITANO;401
PE-SAO JOAO;216
PE-SAO JOAQUIM DO MONTE;207
PE-SAO JOSE DA COROA GRANDE;503
PE-SAO JOSE DO BELMONTE;833
PE-SAO JOSE DO EGITO;843
PE-SAO LOURENCO DA MATA;10060
PE-SAO VICENTE FERRER;507
PE-SERRA TALHADA;3319
PE-SERRITA;157
PE-SERTANIA;938
PE-SIRINHAEM;5905
PE-MOREILANDIA;13
PE-SOLIDAO;114
PE-SURUBIM;1506
PE-TABIRA;452
PE-TACAIMBO;380
PE-TACARATU;118
PE-TAMANDARE;0
PE-TAQUARITINGA DO NORTE;765
PE-TEREZINHA;85
PE-TERRA NOVA;72
PE-TIMBAUBA;6697
PE-TORITAMA;211
PE-TRACUNHAEM;1023
PE-TRINDADE;374
PE-TRIUNFO;297
PE-TUPANATINGA;158
PE-TUPARETAMA;164
PE-VENTUROSA;188
PE-VERDEJANTE;71
PE-VERTENTE DO LERIO;0
PE-VERTENTES;201
PE-VICENCIA;3087
PE-VITORIA DE SANTO ANTAO;7926
PE-XEXEU;12
PE-IGNORADO;111
AL-AGUA BRANCA;310
AL-ANADIA;296
AL-ARAPIRACA;15417
AL-ATALAIA;4708
AL-BARRA DE SANTO ANTONIO;207
AL-BARRA DE SAO MIGUEL;235
AL-BATALHA;335
AL-BELEM;102
AL-BELO MONTE;67
AL-BOCA DA MATA;4262
AL-BRANQUINHA;141
AL-CACIMBINHAS;228
AL-CAJUEIRO;1482
AL-CAMPESTRE;0
AL-CAMPO ALEGRE;2972
AL-CAMPO GRANDE;83
AL-CANAPI;229
AL-CAPELA;1212
AL-CARNEIROS;8
AL-CHA PRETA;113
AL-COITE DO NOIA;128
AL-COLONIA LEOPOLDINA;2379
AL-COQUEIRO SECO;165
AL-CORURIPE;5752
AL-CRAIBAS;3
AL-DELMIRO GOUVEIA;2143
AL-DOIS RIACHOS;120
AL-ESTRELA DE ALAGOAS;0
AL-FEIRA GRANDE;219
AL-FELIZ DESERTO;90
AL-FLEXEIRAS;1064
AL-GIRAU DO PONCIANO;363
AL-IBATEGUARA;35
AL-IGACI;197
AL-IGREJA NOVA;1303
AL-INHAPI;90
AL-JACARE DOS HOMENS;74
AL-JACUIPE;89
AL-JAPARATINGA;1340
AL-JARAMATAIA;74
AL-JEQUIA DA PRAIA;0
AL-JOAQUIM GOMES;2316
AL-JUNDIA;234
AL-JUNQUEIRO;1596
AL-LAGOA DA CANOA;891
AL-LIMOEIRO DE ANADIA;161
AL-MACEIO;169988
AL-MAJOR ISIDORO;474
AL-MARAGOGI;450
AL-MARAVILHA;157
AL-MARECHAL DEODORO;3585
AL-MARIBONDO;529
AL-MAR VERMELHO;83
AL-MATA GRANDE;459
AL-MATRIZ DE CAMARAGIBE;1179
AL-MESSIAS;953
AL-MINADOR DO NEGRAO;76
AL-MONTEIROPOLIS;72
AL-MURICI;2755
AL-NOVO LINO;839
AL-OLHO D AGUA DAS FLORES;482
AL-OLHO D AGUA DO CASADO;13
AL-OLHO D AGUA GRANDE;5
AL-OLIVENCA;104
AL-OURO BRANCO;175
AL-PALESTINA;92
AL-PALMEIRA DOS INDIOS;2575
AL-PAO DE ACUCAR;556
AL-PARICONHA;0
AL-PARIPUEIRA;30
AL-PASSO DE CAMARAGIBE;266
AL-PAULO JACINTO;171
AL-PENEDO;3914
AL-PIACABUCU;396
AL-PILAR;1324
AL-PINDOBA;8
AL-PIRANHAS;18
AL-POCO DAS TRINCHEIRAS;126
AL-PORTO CALVO;3070
AL-PORTO DE PEDRAS;216
AL-PORTO REAL DO COLEGIO;177
AL-QUEBRANGULO;184
AL-RIO LARGO;5820
AL-ROTEIRO;825
AL-SANTA LUZIA DO NORTE;380
AL-SANTANA DO IPANEMA;1183
AL-SANTANA DO MUNDAU;181
AL-SAO BRAS;65
AL-SAO JOSE DA LAJE;4836
AL-SAO JOSE DA TAPERA;260
AL-SAO LUIS DO QUITUNDE;1158
AL-SAO MIGUEL DOS CAMPOS;11052
AL-SAO MIGUEL DOS MILAGRES;8
AL-SAO SEBASTIAO;278
AL-SATUBA;1096
AL-SENADOR RUI PALMEIRA;1
AL-TANQUE D ARCA;130
AL-TAQUARANA;172
AL-TEOTONIO VILELA;0
AL-TRAIPU;305
AL-UNIAO DOS PALMARES;4780
AL-VICOSA;602
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;7
SE-AQUIDABA;288
SE-ARACAJU;135977
SE-ARAUA;100
SE-AREIA BRANCA;305
SE-BARRA DOS COQUEIROS;152
SE-BOQUIM;833
SE-BREJO GRANDE;28
SE-CAMPO DO BRITO;378
SE-CANHOBA;13
SE-CANINDE DE SAO FRANCISCO;646
SE-CAPELA;609
SE-CARIRA;277
SE-CARMOPOLIS;1651
SE-CEDRO DE SAO JOAO;89
SE-CRISTINAPOLIS;172
SE-CUMBE;70
SE-DIVINA PASTORA;202
SE-ESTANCIA;6353
SE-FEIRA NOVA;37
SE-FREI PAULO;347
SE-GARARU;40
SE-GENERAL MAYNARD;11
SE-GRACHO CARDOSO;11
SE-ILHA DAS FLORES;152
SE-INDIAROBA;80
SE-ITABAIANA;2701
SE-ITABAIANINHA;640
SE-ITABI;57
SE-ITAPORANGA D AJUDA;971
SE-JAPARATUBA;411
SE-JAPOATA;43
SE-LAGARTO;2708
SE-LARANJEIRAS;4602
SE-MACAMBIRA;158
SE-MALHADA DOS BOIS;49
SE-MALHADOR;155
SE-MARUIM;818
SE-MOITA BONITA;143
