Município;Total;
PI-NOSSA SENHORA DOS REMEDIOS;102;
PI-NOVO ORIENTE DO PIAUI;209;
PI-NOVO SANTO ANTONIO;0;
PI-OEIRAS;678;
PI-OLHO D AGUA DO PIAUI;0;
PI-PADRE MARCOS;98;
PI-PAES LANDIM;4;
PI-PAJEU DO PIAUI;0;
PI-PALMEIRA DO PIAUI;49;
PI-PALMEIRAIS;3;
PI-PAQUETA;0;
PI-PARNAGUA;8;
PI-PARNAIBA;6911;
PI-PASSAGEM FRANCA DO PIAUI;35;
PI-PATOS DO PIAUI;17;
PI-PAU D ARCO DO PIAUI;0;
PI-PAULISTANA;101;
PI-PAVUSSU;0;
PI-PEDRO II;464;
PI-PEDRO LAURENTINO;0;
PI-NOVA SANTA RITA;0;
PI-PICOS;3855;
PI-PIMENTEIRAS;121;
PI-PIO IX;313;
PI-PIRACURUCA;469;
PI-PIRIPIRI;1397;
PI-PORTO;249;
PI-PORTO ALEGRE DO PIAUI;0;
PI-PRATA DO PIAUI;96;
PI-QUEIMADA NOVA;24;
PI-REDENCAO DO GURGUEIA;4;
PI-REGENERACAO;327;
PI-RIACHO FRIO;0;
PI-RIBEIRA DO PIAUI;0;
PI-RIBEIRO GONCALVES;513;
PI-RIO GRANDE DO PIAUI;85;
PI-SANTA CRUZ DO PIAUI;73;
PI-SANTA CRUZ DOS MILAGRES;132;
PI-SANTA FILOMENA;3;
PI-SANTA LUZ;98;
PI-SANTANA DO PIAUI;0;
PI-SANTA ROSA DO PIAUI;144;
PI-SANTO ANTONIO DE LISBOA;89;
PI-SANTO ANTONIO DOS MILAGRES;0;
PI-SANTO INACIO DO PIAUI;121;
PI-SAO BRAZ DO PIAUI;26;
PI-SAO FELIX DO PIAUI;329;
PI-SAO FRANCISCO ASSIS DO PIAUI;0;
PI-SAO FRANCISCO DO PIAUI;9;
PI-SAO GONCALO DO GURGEIA;0;
PI-SAO GONCALO DO PIAUI;203;
PI-SAO JOAO DA CANABRAVA;73;
PI-SAO JOAO DA FRONTEIRA;0;
PI-SAO JOAO DA SERRA;8;
PI-SAO JOAO DA VARJOTA;0;
PI-SAO JOAO DO ARRAIAL;0;
PI-SAO JOAO DO PIAUI;575;
PI-SAO JOSE DO DIVINO;0;
PI-SAO JOSE DO PEIXE;183;
PI-SAO JOSE DO PIAUI;69;
PI-SAO JULIAO;98;
PI-SAO LOURENCO DO PIAUI;0;
PI-SAO LUIS DO PIAUI;0;
PI-SAO MIGUEL DA BAIXA GRANDE;0;
PI-SAO MIGUEL DO FIDALGO;0;
PI-SAO MIGUEL DO TAPUIO;59;
PI-SAO PEDRO DO PIAUI;342;
PI-SAO RAIMUNDO NONATO;840;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;0;
PI-SIGEFREDO PACHECO;106;
PI-SIMOES;253;
PI-SIMPLICIO MENDES;130;
PI-SOCORRO DO PIAUI;5;
PI-SUSSUAPARA;0;
PI-TAMBORIL DO PIAUI;0;
PI-TANQUE DO PIAUI;0;
PI-TERESINA;143122;
PI-UNIAO;930;
PI-URUCUI;109;
PI-VALENCA DO PIAUI;497;
PI-VARZEA BRANCA;0;
PI-VARZEA GRANDE;64;
PI-VERA MENDES;0;
PI-VILA NOVA DO PIAUI;0;
PI-WALL FERRAZ;0;
PI-IGNORADO;0;
CE-ABAIARA;336;
CE-ACARAPE;447;
CE-ACARAU;619;
CE-ACOPIARA;2623;
CE-AIUABA;514;
CE-ALCANTARAS;583;
CE-ALTANEIRA;165;
CE-ALTO SANTO;276;
CE-AMONTADA;782;
CE-ANTONINA DO NORTE;102;
CE-APUIARES;138;
CE-AQUIRAZ;3020;
CE-ARACATI;3685;
CE-ARACOIABA;675;
CE-ARARENDA;1;
CE-ARARIPE;406;
CE-ARATUBA;393;
CE-ARNEIROZ;107;
CE-ASSARE;305;
CE-AURORA;922;
CE-BAIXIO;16;
CE-BANABUIU;362;
CE-BARBALHA;2310;
CE-BARREIRA;27;
CE-BARRO;794;
CE-BARROQUINHA;19;
CE-BATURITE;1580;
CE-BEBERIBE;1148;
CE-BELA CRUZ;794;
CE-BOA VIAGEM;1056;
CE-BREJO SANTO;1353;
CE-CAMOCIM;2000;
CE-CAMPOS SALES;868;
CE-CANINDE;1457;
CE-CAPISTRANO;385;
CE-CARIDADE;302;
CE-CARIRE;271;
CE-CARIRIACU;586;
CE-CARIUS;451;
CE-CARNAUBAL;212;
CE-CASCAVEL;3217;
CE-CATARINA;244;
CE-CATUNDA;1;
CE-CAUCAIA;11243;
CE-CEDRO;739;
CE-CHAVAL;764;
CE-CHORO;77;
CE-CHOROZINHO;34;
CE-COREAU;2166;
CE-CRATEUS;1638;
CE-CRATO;5839;
CE-CROATA;144;
CE-CRUZ;220;
CE-DEPUTADO IRAPUAN PINHEIRO;0;
CE-ERERE;1;
CE-EUSEBIO;11421;
CE-FARIAS BRITO;613;
CE-FORQUILHA;1193;
CE-FORTALEZA;379638;
CE-FORTIM;8;
CE-FRECHEIRINHA;275;
CE-GENERAL SAMPAIO;239;
CE-GRACA;234;
CE-GRANJA;836;
CE-GRANJEIRO;86;
CE-GROAIRAS;773;
CE-GUAIUBA;393;
CE-GUARACIABA DO NORTE;489;
CE-GUARAMIRANGA;49;
CE-HIDROLANDIA;429;
CE-HORIZONTE;2236;
CE-IBARETAMA;234;
CE-IBIAPINA;281;
CE-IBICUITINGA;440;
CE-ICAPUI;391;
CE-ICO;1666;
CE-IGUATU;0;
CE-INDEPENDENCIA;1242;
CE-IPAPORANGA;135;
CE-IPAUMIRIM;417;
CE-IPU;587;
CE-IPUEIRAS;628;
CE-IRACEMA;522;
CE-IRAUCUBA;823;
CE-ITAICABA;194;
CE-ITAITINGA;250;
CE-ITAPAGE;706;
CE-ITAPIPOCA;1825;
CE-ITAPIUNA;389;
CE-ITAREMA;314;
CE-ITATIRA;324;
CE-JAGUARETAMA;483;
CE-JAGUARIBARA;124;
CE-JAGUARIBE;973;
CE-JAGUARUANA;1466;
CE-JARDIM;476;
CE-JATI;23;
CE-JIJOCA DE JERICOACOARA;0;
CE-JUAZEIRO DO NORTE;12521;
CE-JUCAS;443;
CE-LAVRAS DA MANGABEIRA;1270;
CE-LIMOEIRO DO NORTE;2075;
CE-MADALENA;282;
CE-MARACANAU;18511;
CE-MARANGUAPE;8894;
CE-MARCO;480;
CE-MARTINOPOLE;166;
CE-MASSAPE;1002;
CE-MAURITI;803;
CE-MERUOCA;490;
CE-MILAGRES;888;
CE-MILHA;263;
CE-MIRAIMA;390;
CE-MISSAO VELHA;348;
CE-MOMBACA;982;
CE-MONSENHOR TABOSA;896;
CE-MORADA NOVA;2567;
CE-MORAUJO;440;
CE-MORRINHOS;410;
CE-MUCAMBO;309;
CE-MULUNGU;278;
CE-NOVA OLINDA;551;
CE-NOVA RUSSAS;657;
CE-NOVO ORIENTE;584;
CE-OCARA;11;
CE-OROS;768;
CE-PACAJUS;4035;
CE-PACATUBA;1225;
CE-PACOTI;334;
CE-PACUJA;376;
CE-PALHANO;352;
CE-PALMACIA;242;
CE-PARACURU;1186;
CE-PARAIPABA;342;
CE-PARAMBU;464;
CE-PARAMOTI;151;
CE-PEDRA BRANCA;901;
CE-PENAFORTE;143;
CE-PENTECOSTE;497;
CE-PEREIRO;493;
CE-PINDORETAMA;221;
CE-PIQUET CARNEIRO;173;
CE-PIRES FERREIRA;201;
CE-PORANGA;357;
CE-PORTEIRAS;188;
CE-POTENGI;415;
CE-POTIRETAMA;0;
CE-QUITERIANOPOLIS;1;
CE-QUIXADA;2596;
CE-QUIXELO;9;
CE-QUIXERAMOBIM;1629;
CE-QUIXERE;639;
CE-REDENCAO;1040;
CE-RERIUTABA;1298;
CE-RUSSAS;1748;
CE-SABOEIRO;7;
CE-SALITRE;1;
CE-SANTANA DO ACARAU;388;
CE-SANTANA DO CARIRI;297;
CE-SANTA QUITERIA;631;
CE-SAO BENEDITO;589;
CE-SAO GONCALO DO AMARANTE;878;
CE-SAO JOAO DO JAGUARIBE;251;
CE-SAO LUIS DO CURU;397;
CE-SENADOR POMPEU;730;
CE-SENADOR SA;450;
CE-SOBRAL;11124;
CE-SOLONOPOLE;530;
CE-TABULEIRO DO NORTE;644;
CE-TAMBORIL;519;
CE-TARRAFAS;247;
CE-TAUA;1389;
CE-TEJUCUOCA;299;
CE-TIANGUA;1470;
CE-TRAIRI;496;
CE-TURURU;5;
CE-UBAJARA;915;
CE-UMARI;259;
CE-UMIRIM;35;
CE-URUBURETAMA;1121;
CE-URUOCA;560;
CE-VARJOTA;2;
CE-VARZEA ALEGRE;1162;
CE-VICOSA DO CEARA;775;
CE-IGNORADO;3387;
RN-ACARI;354;
RN-ACU;2967;
RN-AFONSO BEZERRA;372;
RN-AGUA NOVA;145;
RN-ALEXANDRIA;421;
RN-ALMINO AFONSO;78;
RN-ALTO DO RODRIGUES;618;
RN-ANGICOS;229;
RN-ANTONIO MARTINS;1;
RN-APODI;868;
RN-AREIA BRANCA;1999;
RN-ARES;3212;
RN-AUGUSTO SEVERO;310;
RN-BAIA FORMOSA;2035;
RN-BARAUNA;398;
RN-BARCELONA;109;
RN-BENTO FERNANDES;126;
RN-BODO;0;
RN-BOM JESUS;263;
RN-BREJINHO;13;
RN-CAICARA DO NORTE;0;
RN-CAICARA DO RIO DO VENTO;159;
RN-CAICO;3004;
RN-CAMPO REDONDO;185;
RN-CANGUARETAMA;616;
RN-CARAUBAS;475;
RN-CARNAUBA DOS DANTAS;75;
RN-CARNAUBAIS;410;
RN-CEARA-MIRIM;4144;
RN-CERRO CORA;340;
RN-CORONEL EZEQUIEL;222;
RN-CORONEL JOAO PESSOA;28;
RN-CRUZETA;313;
RN-CURRAIS NOVOS;2044;
RN-DOUTOR SEVERIANO;65;
RN-PARNAMIRIM;12614;
RN-ENCANTO;73;
RN-EQUADOR;105;
RN-ESPIRITO SANTO;134;
RN-EXTREMOZ;490;
RN-FELIPE GUERRA;268;
RN-FERNANDO PEDROSA;0;
RN-FLORANIA;394;
RN-FRANCISCO DANTAS;159;
RN-FRUTUOSO GOMES;147;
RN-GALINHOS;128;
RN-GOIANINHA;470;
RN-GOVERNADOR DIX-SEPT ROSADO;478;
RN-GROSSOS;729;
RN-GUAMARE;397;
RN-IELMO MARINHO;203;
RN-IPANGUACU;944;
RN-IPUEIRA;94;
RN-ITAJA;0;
RN-ITAU;268;
RN-JACANA;178;
RN-JANDAIRA;144;
RN-JANDUIS;235;
RN-BOA SAUDE;115;
RN-JAPI;488;
RN-JARDIM DE ANGICOS;125;
RN-JARDIM DE PIRANHAS;250;
RN-JARDIM DO SERIDO;703;
RN-JOAO CAMARA;924;
RN-JOAO DIAS;153;
RN-JOSE DA PENHA;108;
RN-JUCURUTU;351;
RN-JUNDIA;0;
RN-LAGOA D ANTA;175;
RN-LAGOA DE PEDRAS;104;
RN-LAGOA DE VELHOS;114;
RN-LAGOA NOVA;232;
RN-LAGOA SALGADA;5;
RN-LAJES;485;
RN-LAJES PINTADAS;119;
RN-LUCRECIA;276;
RN-LUIS GOMES;210;
RN-MACAIBA;2136;
RN-MACAU;2879;
RN-MAJOR SALES;0;
RN-MARCELINO VIEIRA;456;
RN-MARTINS;191;
RN-MAXARANGUAPE;211;
RN-MESSIAS TARGINO;261;
RN-MONTANHAS;202;
RN-MONTE ALEGRE;385;
RN-MONTE DAS GAMELEIRAS;247;
RN-MOSSORO;25625;
RN-NATAL;170525;
RN-NISIA FLORESTA;383;
RN-NOVA CRUZ;862;
RN-OLHO D AGUA DO BORGES;238;
RN-OURO BRANCO;180;
RN-PARANA;25;
RN-PARAU;137;
RN-PARAZINHO;212;
RN-PARELHAS;387;
RN-RIO DO FOGO;0;
RN-PASSA E FICA;144;
RN-PASSAGEM;178;
RN-PATU;424;
RN-SANTA MARIA;0;
RN-PAU DOS FERROS;1010;
RN-PEDRA GRANDE;108;
RN-PEDRA PRETA;141;
RN-PEDRO AVELINO;332;
RN-PEDRO VELHO;277;
RN-PENDENCIAS;904;
RN-PILOES;81;
RN-POCO BRANCO;279;
RN-PORTALEGRE;132;
RN-PORTO DO MANGUE;0;
RN-SERRA CAIADA;144;
RN-PUREZA;65;
RN-RAFAEL FERNANDES;111;
RN-RAFAEL GODEIRO;232;
RN-RIACHO DA CRUZ;120;
RN-RIACHO DE SANTANA;245;
RN-RIACHUELO;182;
RN-RODOLFO FERNANDES;180;
RN-TIBAU;0;
RN-RUY BARBOSA;251;
RN-SANTA CRUZ;0;
RN-SANTANA DO MATOS;336;
RN-SANTANA DO SERIDO;133;
RN-SANTO ANTONIO;558;
RN-SAO BENTO DO NORTE;230;
RN-SAO BENTO DO TRAIRI;205;
RN-SAO FERNANDO;156;
RN-SAO FRANCISCO DO OESTE;177;
RN-SAO GONCALO DO AMARANTE;5047;
RN-SAO JOAO DO SABUGI;134;
RN-SAO JOSE DE MIPIBU;894;
RN-SAO JOSE DO CAMPESTRE;218;
RN-SAO JOSE DO SERIDO;126;
RN-SAO MIGUEL;321;
RN-SAO MIGUEL DE TOUROS;0;
RN-SAO PAULO DO POTENGI;650;
RN-SAO PEDRO;134;
RN-SAO RAFAEL;249;
RN-SAO TOME;410;
RN-SAO VICENTE;123;
RN-SENADOR ELOI DE SOUZA;238;
RN-SENADOR GEORGINO AVELINO;113;
RN-SERRA DE SAO BENTO;270;
RN-SERRA DO MEL;49;
RN-SERRA NEGRA DO NORTE;64;
RN-SERRINHA;227;
RN-SERRINHA DOS PINTOS;0;
RN-SEVERIANO MELO;260;
RN-SITIO NOVO;133;
RN-TABOLEIRO GRANDE;127;
RN-TAIPU;199;
RN-TANGARA;243;
RN-TENENTE ANANIAS;375;
RN-TENENTE LAURENTINO CRUZ;0;
RN-TIBAU DO SUL;163;
RN-TIMBAUBA DOS BATISTAS;48;
RN-TOUROS;535;
RN-TRIUNFO POTIGUAR;0;
RN-UMARIZAL;191;
RN-UPANEMA;250;
RN-VARZEA;89;
RN-VENHA-VER;0;
RN-VERA CRUZ;293;
RN-VICOSA;56;
RN-VILA FLOR;69;
RN-IGNORADO;957;
PB-AGUA BRANCA;134;
PB-AGUIAR;425;
PB-ALAGOA GRANDE;1205;
PB-ALAGOA NOVA;561;
PB-ALAGOINHA;223;
PB-ALCANTIL;0;
PB-ALGODAO DE JANDAIRA;0;
PB-ALHANDRA;815;
PB-SAO JOAO DO RIO DO PEIXE;1031;
PB-AMPARO;0;
PB-APARECIDA;0;
PB-ARACAGI;432;
PB-ARARA;352;
PB-ARARUNA;704;
PB-AREIA;834;
PB-AREIA DE BARAUNAS;0;
PB-AREIAL;105;
PB-AROEIRAS;603;
PB-ASSUNCAO;0;
PB-BAIA DA TRAICAO;195;
PB-BANANEIRAS;528;
PB-BARAUNA;0;
PB-BARRA DE SANTANA;0;
PB-BARRA DE SANTA ROSA;425;
PB-BARRA DE SAO MIGUEL;108;
PB-BAYEUX;4861;
PB-BELEM;438;
PB-BELEM DO BREJO DO CRUZ;93;
PB-BERNARDINO BATISTA;0;
PB-BOA VENTURA;169;
PB-BOA VISTA;0;
PB-BOM JESUS;173;
PB-BOM SUCESSO;156;
PB-BONITO DE SANTA FE;733;
PB-BOQUEIRAO;493;
PB-IGARACY;268;
PB-BORBOREMA;312;
PB-BREJO DO CRUZ;311;
PB-BREJO DOS SANTOS;737;
PB-CAAPORA;2689;
PB-CABACEIRAS;294;
PB-CABEDELO;4600;
PB-CACHOEIRA DOS INDIOS;362;
PB-CACIMBA DE AREIA;84;
PB-CACIMBA DE DENTRO;307;
PB-CACIMBAS;0;
PB-CAICARA;565;
PB-CAJAZEIRAS;1851;
PB-CAJAZEIRINHAS;0;
PB-CALDAS BRANDAO;160;
PB-CAMALAU;276;
PB-CAMPINA GRANDE;27598;
PB-CAPIM;0;
PB-CARAUBAS;0;
PB-CARRAPATEIRA;109;
PB-CASSERENGUE;0;
PB-CATINGUEIRA;47;
PB-CATOLE DO ROCHA;845;
PB-CATURITE;0;
PB-CONCEICAO;255;
PB-CONDADO;27;
PB-CONDE;517;
PB-CONGO;105;
PB-COREMAS;1301;
PB-COXIXOLA;0;
PB-CRUZ DO ESPIRITO SANTO;638;
PB-CUBATI;150;
PB-CUITE;869;
PB-CUITEGI;258;
PB-CUITE DE MAMANGUAPE;0;
PB-CURRAL DE CIMA;0;
PB-CURRAL VELHO;95;
PB-DAMIAO;0;
PB-DESTERRO;37;
PB-VISTA SERRANA;78;
PB-DIAMANTE;217;
PB-DONA INES;101;
PB-DUAS ESTRADAS;292;
PB-EMAS;149;
PB-ESPERANCA;960;
PB-FAGUNDES;239;
PB-FREI MARTINHO;102;
PB-GADO BRAVO;0;
PB-GUARABIRA;1944;
PB-GURINHEM;365;
PB-GURJAO;217;
PB-IBIARA;75;
PB-IMACULADA;212;
PB-INGA;679;
PB-ITABAIANA;1124;
PB-ITAPORANGA;685;
PB-ITAPOROROCA;477;
PB-ITATUBA;212;
PB-JACARAU;824;
PB-JERICO;373;
PB-JOAO PESSOA;124127;
PB-JUAREZ TAVORA;321;
PB-JUAZEIRINHO;341;
PB-JUNCO DO SERIDO;287;
PB-JURIPIRANGA;193;
PB-JURU;214;
PB-LAGOA;359;
PB-LAGOA DE DENTRO;311;
PB-LAGOA SECA;745;
PB-LASTRO;1;
PB-LIVRAMENTO;234;
PB-LOGRADOURO;0;
PB-LUCENA;668;
PB-MAE D AGUA;29;
PB-MALTA;9;
PB-MAMANGUAPE;2459;
PB-MANAIRA;124;
PB-MARCACAO;0;
PB-MARI;695;
PB-MARIZOPOLIS;0;
PB-MASSARANDUBA;289;
PB-MATARACA;163;
PB-MATINHAS;0;
PB-MATO GROSSO;0;
PB-MATUREIA;0;
PB-MOGEIRO;218;
PB-MONTADAS;190;
PB-MONTE HOREBE;146;
PB-MONTEIRO;786;
PB-MULUNGU;285;
PB-NATUBA;154;
PB-NAZAREZINHO;292;
PB-NOVA FLORESTA;326;
PB-NOVA OLINDA;285;
PB-NOVA PALMEIRA;243;
PB-OLHO D AGUA;223;
PB-OLIVEDOS;93;
PB-OURO VELHO;125;
PB-PARARI;0;
PB-PASSAGEM;4;
PB-PATOS;2144;
PB-PAULISTA;62;
PB-PEDRA BRANCA;244;
PB-PEDRA LAVRADA;196;
PB-PEDRAS DE FOGO;2839;
PB-PIANCO;1440;
PB-PICUI;518;
PB-PILAR;363;
PB-PILOES;238;
PB-PILOEZINHOS;406;
PB-PIRPIRITUBA;471;
PB-PITIMBU;245;
PB-POCINHOS;401;
PB-POCO DANTAS;0;
PB-POCO DE JOSE DE MOURA;0;
PB-POMBAL;637;
PB-PRATA;2;
PB-PRINCESA ISABEL;335;
PB-PUXINANA;217;
PB-QUEIMADAS;1252;
PB-QUIXABA;0;
PB-REMIGIO;411;
PB-PEDRO REGIO;0;
PB-RIACHAO;0;
PB-RIACHAO DO BACAMARTE;0;
PB-RIACHAO DO POCO;0;
PB-RIACHO DE SANTO ANTONIO;0;
PB-RIACHO DOS CAVALOS;447;
PB-RIO TINTO;1762;
PB-SALGADINHO;35;
PB-SALGADO DE SAO FELIX;1082;
PB-SANTA CECILIA;0;
PB-SANTA CRUZ;1;
PB-SANTA HELENA;364;
PB-SANTA INES;0;
PB-SANTA LUZIA;386;
PB-SANTANA DE MANGUEIRA;52;
PB-SANTANA DOS GARROTES;442;
PB-SANTAREM;0;
PB-SANTA RITA;10670;
PB-SANTA TERESINHA;204;
PB-SANTO ANDRE;0;
PB-SAO BENTO;308;
PB-SAO BENTINHO;0;
PB-SAO DOMINGOS DO CARIRI;0;
PB-SAO DOMINGOS DE POMBAL;0;
PB-SAO FRANCISCO;0;
PB-SAO JOAO DO CARIRI;590;
PB-SAO JOAO DO TIGRE;58;
PB-SAO JOSE DA LAGOA TAPADA;383;
PB-SAO JOSE DE CAIANA;75;
PB-SAO JOSE DE ESPINHARAS;98;
PB-SAO JOSE DOS RAMOS;0;
PB-SAO JOSE DE PIRANHAS;741;
PB-SAO JOSE DE PRINCESA;0;
PB-SAO JOSE DO BONFIM;83;
PB-SAO JOSE DO BREJO DO CRUZ;0;
PB-SAO JOSE DO SABUGI;144;
PB-SAO JOSE DOS CORDEIROS;225;
PB-SAO MAMEDE;406;
PB-SAO MIGUEL DE TAIPU;51;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;337;
PB-SAO SEBASTIAO DO UMBUZEIRO;54;
PB-SAPE;1361;
PB-SERIDO;297;
PB-SERRA BRANCA;364;
PB-SERRA DA RAIZ;191;
PB-SERRA GRANDE;135;
PB-SERRA REDONDA;420;
PB-SERRARIA;303;
PB-SERTAOZINHO;0;
PB-SOBRADO;0;
PB-SOLANEA;761;
PB-SOLEDADE;614;
PB-SOSSEGO;0;
PB-SOUSA;1966;
PB-SUME;444;
PB-CAMPO DE SANTANA;675;
PB-TAPEROA;553;
PB-TAVARES;148;
PB-TEIXEIRA;315;
PB-TENORIO;0;
PB-TRIUNFO;278;
PB-UIRAUNA;690;
PB-UMBUZEIRO;245;
PB-VARZEA;56;
PB-VIEIROPOLIS;0;
PB-ZABELE;0;
PB-IGNORADO;3;
PE-ABREU E LIMA;3199;
PE-AFOGADOS DA INGAZEIRA;1355;
PE-AFRANIO;287;
PE-AGRESTINA;651;
PE-AGUA PRETA;1610;
PE-AGUAS BELAS;580;
PE-ALAGOINHA;383;
PE-ALIANCA;3126;
PE-ALTINHO;451;
PE-AMARAJI;417;
PE-ANGELIM;389;
PE-ARACOIABA;0;
PE-ARARIPINA;3040;
PE-ARCOVERDE;3545;
PE-BARRA DE GUABIRABA;117;
PE-BARREIROS;5383;
PE-BELEM DE MARIA;336;
PE-BELEM DE SAO FRANCISCO;495;
PE-BELO JARDIM;4926;
PE-BETANIA;251;
PE-BEZERROS;1797;
PE-BODOCO;347;
PE-BOM CONSELHO;795;
PE-BOM JARDIM;565;
PE-BONITO;1333;
PE-BREJAO;245;
PE-BREJINHO;133;
PE-BREJO DA MADRE DE DEUS;585;
PE-BUENOS AIRES;451;
PE-BUIQUE;702;
PE-CABO DE SANTO AGOSTINHO;12751;
PE-CABROBO;559;
PE-CACHOEIRINHA;383;
PE-CAETES;446;
PE-CALCADO;219;
PE-CALUMBI;21;
PE-CAMARAGIBE;4638;
PE-CAMOCIM DE SAO FELIX;367;
PE-CAMUTANGA;2239;
PE-CANHOTINHO;501;
PE-CAPOEIRAS;305;
PE-CARNAIBA;168;
PE-CARNAUBEIRA DA PENHA;202;
PE-CARPINA;4045;
PE-CARUARU;16760;
PE-CASINHAS;0;
PE-CATENDE;3268;
PE-CEDRO;369;
PE-CHA DE ALEGRIA;1057;
PE-CHA GRANDE;165;
PE-CONDADO;563;
PE-CORRENTES;410;
PE-CORTES;3242;
PE-CUMARU;453;
PE-CUPIRA;333;
PE-CUSTODIA;687;
PE-DORMENTES;283;
PE-ESCADA;5978;
PE-EXU;801;
PE-FEIRA NOVA;438;
PE-FERNANDO DE NORONHA;128;
PE-FERREIROS;456;
PE-FLORES;117;
PE-FLORESTA;343;
PE-FREI MIGUELINHO;529;
PE-GAMELEIRA;1311;
PE-GARANHUNS;7510;
PE-GLORIA DO GOITA;791;
PE-GOIANA;10997;
PE-GRANITO;130;
PE-GRAVATA;2517;
PE-IATI;260;
PE-IBIMIRIM;391;
PE-IBIRAJUBA;1;
PE-IGARASSU;9185;
PE-IGUARACI;134;
PE-INAJA;585;
PE-INGAZEIRA;84;
PE-IPOJUCA;10714;
PE-IPUBI;414;
PE-ITACURUBA;14;
PE-ITAIBA;67;
PE-ITAMARACA;840;
PE-ITAMBE;2202;
PE-ITAPETIM;475;
PE-ITAPISSUMA;1808;
PE-ITAQUITINGA;442;
PE-JABOATAO DOS GUARARAPES;48442;
PE-JAQUEIRA;0;
PE-JATAUBA;430;
PE-JATOBA;0;
PE-JOAO ALFREDO;463;
PE-JOAQUIM NABUCO;5528;
PE-JUCATI;68;
PE-JUPI;230;
PE-JUREMA;12;
PE-LAGOA DO CARRO;207;
PE-LAGOA DO ITAENGA;3338;
PE-LAGOA DO OURO;155;
PE-LAGOA DOS GATOS;267;
PE-LAGOA GRANDE;0;
PE-LAJEDO;549;
PE-LIMOEIRO;2695;
PE-MACAPARANA;1271;
PE-MACHADOS;299;
PE-MANARI;0;
PE-MARAIAL;2676;
PE-MIRANDIBA;360;
PE-MORENO;3260;
PE-NAZARE DA MATA;4842;
PE-OLINDA;30901;
PE-OROBO;459;
PE-OROCO;305;
PE-OURICURI;1103;
PE-PALMARES;3665;
PE-PALMEIRINA;328;
PE-PANELAS;454;
PE-PARANATAMA;22;
PE-PARNAMIRIM;308;
PE-PASSIRA;624;
PE-PAUDALHO;2751;
PE-PAULISTA;21589;
PE-PEDRA;564;
PE-PESQUEIRA;3230;
PE-PETROLANDIA;1735;
PE-PETROLINA;18326;
PE-POCAO;125;
PE-POMBOS;909;
PE-PRIMAVERA;3705;
PE-QUIPAPA;569;
PE-QUIXABA;235;
PE-RECIFE;416768;
PE-RIACHO DAS ALMAS;661;
PE-RIBEIRAO;3170;
PE-RIO FORMOSO;7086;
PE-SAIRE;266;
PE-SALGADINHO;158;
PE-SALGUEIRO;2526;
PE-SALOA;15;
PE-SANHARO;997;
PE-SANTA CRUZ;0;
PE-SANTA CRUZ DA BAIXA VERDE;230;
PE-SANTA CRUZ DO CAPIBARIBE;1146;
PE-SANTA FILOMENA;0;
PE-SANTA MARIA DA BOA VISTA;3704;
PE-SANTA MARIA DO CAMBUCA;298;
PE-SANTA TEREZINHA;0;
PE-SAO BENEDITO DO SUL;686;
PE-SAO BENTO DO UNA;1022;
PE-SAO CAITANO;838;
PE-SAO JOAO;372;
PE-SAO JOAQUIM DO MONTE;318;
PE-SAO JOSE DA COROA GRANDE;469;
PE-SAO JOSE DO BELMONTE;308;
PE-SAO JOSE DO EGITO;780;
PE-SAO LOURENCO DA MATA;5633;
PE-SAO VICENTE FERRER;425;
PE-SERRA TALHADA;3620;
PE-SERRITA;141;
PE-SERTANIA;834;
PE-SIRINHAEM;5312;
PE-MOREILANDIA;432;
PE-SOLIDAO;190;
PE-SURUBIM;2499;
PE-TABIRA;515;
PE-TACAIMBO;317;
PE-TACARATU;120;
PE-TAMANDARE;0;
PE-TAQUARITINGA DO NORTE;379;
PE-TEREZINHA;142;
PE-TERRA NOVA;169;
PE-TIMBAUBA;7324;
PE-TORITAMA;526;
PE-TRACUNHAEM;614;
PE-TRINDADE;599;
PE-TRIUNFO;425;
PE-TUPANATINGA;522;
PE-TUPARETAMA;251;
PE-VENTUROSA;533;
PE-VERDEJANTE;260;
PE-VERTENTE DO LERIO;249;
PE-VERTENTES;401;
PE-VICENCIA;5768;
PE-VITORIA DE SANTO ANTAO;7319;
PE-XEXEU;248;
PE-IGNORADO;261;
AL-AGUA BRANCA;456;
AL-ANADIA;581;
AL-ARAPIRACA;11665;
AL-ATALAIA;3128;
AL-BARRA DE SANTO ANTONIO;263;
AL-BARRA DE SAO MIGUEL;344;
AL-BATALHA;195;
AL-BELEM;148;
AL-BELO MONTE;160;
AL-BOCA DA MATA;4262;
AL-BRANQUINHA;156;
AL-CACIMBINHAS;214;
AL-CAJUEIRO;1896;
AL-CAMPESTRE;0;
AL-CAMPO ALEGRE;6807;
AL-CAMPO GRANDE;182;
AL-CANAPI;139;
AL-CAPELA;1253;
AL-CARNEIROS;227;
AL-CHA PRETA;174;
AL-COITE DO NOIA;276;
AL-COLONIA LEOPOLDINA;2463;
AL-COQUEIRO SECO;222;
AL-CORURIPE;7903;
AL-CRAIBAS;4;
AL-DELMIRO GOUVEIA;1683;
AL-DOIS RIACHOS;113;
AL-ESTRELA DE ALAGOAS;0;
AL-FEIRA GRANDE;828;
AL-FELIZ DESERTO;161;
AL-FLEXEIRAS;669;
AL-GIRAU DO PONCIANO;779;
