Município;Total
PI-SANTANA DO PIAUI;128
PI-SANTA ROSA DO PIAUI;162
PI-SANTO ANTONIO DE LISBOA;182
PI-SANTO ANTONIO DOS MILAGRES;63
PI-SANTO INACIO DO PIAUI;152
PI-SAO BRAZ DO PIAUI;136
PI-SAO FELIX DO PIAUI;148
PI-SAO FRANCISCO DE ASSIS DO PIAUI;191
PI-SAO FRANCISCO DO PIAUI;149
PI-SAO GONCALO DO GURGUEIA;135
PI-SAO GONCALO DO PIAUI;163
PI-SAO JOAO DA CANABRAVA;125
PI-SAO JOAO DA FRONTEIRA;226
PI-SAO JOAO DA SERRA;98
PI-SAO JOAO DA VARJOTA;167
PI-SAO JOAO DO ARRAIAL;228
PI-SAO JOAO DO PIAUI;775
PI-SAO JOSE DO DIVINO;233
PI-SAO JOSE DO PEIXE;197
PI-SAO JOSE DO PIAUI;254
PI-SAO JULIAO;214
PI-SAO LOURENCO DO PIAUI;5
PI-SAO LUIS DO PIAUI;89
PI-SAO MIGUEL DA BAIXA GRANDE;95
PI-SAO MIGUEL DO FIDALGO;111
PI-SAO MIGUEL DO TAPUIO;386
PI-SAO PEDRO DO PIAUI;663
PI-SAO RAIMUNDO NONATO;1907
PI-SEBASTIAO BARROS;2
PI-SEBASTIAO LEAL;195
PI-SIGEFREDO PACHECO;328
PI-SIMOES;384
PI-SIMPLICIO MENDES;293
PI-SOCORRO DO PIAUI;202
PI-SUSSUAPARA;210
PI-TAMBORIL DO PIAUI;119
PI-TANQUE DO PIAUI;138
PI-TERESINA;194210
PI-UNIAO;2919
PI-URUCUI;1788
PI-VALENCA DO PIAUI;1264
PI-VARZEA BRANCA;72
PI-VARZEA GRANDE;140
PI-VERA MENDES;121
PI-VILA NOVA DO PIAUI;111
PI-WALL FERRAZ;145
PI-IGNORADO;0
CE-ABAIARA;702
CE-ACARAPE;1154
CE-ACARAU;2957
CE-ACOPIARA;1778
CE-AIUABA;386
CE-ALCANTARAS;659
CE-ALTANEIRA;408
CE-ALTO SANTO;703
CE-AMONTADA;2112
CE-ANTONINA DO NORTE;473
CE-APUIARES;633
CE-AQUIRAZ;11848
CE-ARACATI;7039
CE-ARACOIABA;1317
CE-ARARENDA;596
CE-ARARIPE;884
CE-ARATUBA;825
CE-ARNEIROZ;470
CE-ASSARE;1085
CE-AURORA;1728
CE-BAIXIO;397
CE-BANABUIU;915
CE-BARBALHA;5821
CE-BARREIRA;920
CE-BARRO;977
CE-BARROQUINHA;990
CE-BATURITE;2063
CE-BEBERIBE;4437
CE-BELA CRUZ;1419
CE-BOA VIAGEM;2461
CE-BREJO SANTO;2611
CE-CAMOCIM;6379
CE-CAMPOS SALES;1704
CE-CANINDE;4487
CE-CAPISTRANO;834
CE-CARIDADE;882
CE-CARIRE;692
CE-CARIRIACU;1370
CE-CARIUS;939
CE-CARNAUBAL;632
CE-CASCAVEL;6424
CE-CATARINA;580
CE-CATUNDA;488
CE-CAUCAIA;18103
CE-CEDRO;1014
CE-CHAVAL;1741
CE-CHORO;345
CE-CHOROZINHO;1770
CE-COREAU;1229
CE-CRATEUS;4757
CE-CRATO;13175
CE-CROATA;410
CE-CRUZ;1159
CE-DEPUTADO IRAPUAN PINHEIRO;557
CE-ERERE;518
CE-EUSEBIO;25891
CE-FARIAS BRITO;1013
CE-FORQUILHA;1617
CE-FORTALEZA;560475
CE-FORTIM;878
CE-FRECHEIRINHA;913
CE-GENERAL SAMPAIO;778
CE-GRACA;905
CE-GRANJA;2347
CE-GRANJEIRO;182
CE-GROAIRAS;439
CE-GUAIUBA;1702
CE-GUARACIABA DO NORTE;1564
CE-GUARAMIRANGA;417
CE-HIDROLANDIA;1077
CE-HORIZONTE;14829
CE-IBARETAMA;772
CE-IBIAPINA;982
CE-IBICUITINGA;726
CE-ICAPUI;2327
CE-ICO;4019
CE-IGUATU;10984
CE-INDEPENDENCIA;1453
CE-IPAPORANGA;579
CE-IPAUMIRIM;632
CE-IPU;1594
CE-IPUEIRAS;2216
CE-IRACEMA;840
CE-IRAUCUBA;982
CE-ITAICABA;418
CE-ITAITINGA;2367
CE-ITAPAJE;4486
CE-ITAPIPOCA;8543
CE-ITAPIUNA;743
CE-ITAREMA;2470
CE-ITATIRA;664
CE-JAGUARETAMA;927
CE-JAGUARIBARA;496
CE-JAGUARIBE;2208
CE-JAGUARUANA;2693
CE-JARDIM;1484
CE-JATI;603
CE-JIJOCA DE JERICOACOARA;1133
CE-JUAZEIRO DO NORTE;29469
CE-JUCAS;1220
CE-LAVRAS DA MANGABEIRA;1212
CE-LIMOEIRO DO NORTE;6251
CE-MADALENA;943
CE-MARACANAU;35951
CE-MARANGUAPE;12316
CE-MARCO;1929
CE-MARTINOPOLE;753
CE-MASSAPE;1439
CE-MAURITI;1827
CE-MERUOCA;718
CE-MILAGRES;1811
CE-MILHA;533
CE-MIRAIMA;586
CE-MISSAO VELHA;1524
CE-MOMBACA;2068
CE-MONSENHOR TABOSA;972
CE-MORADA NOVA;5510
CE-MORAUJO;509
CE-MORRINHOS;888
CE-MUCAMBO;793
CE-MULUNGU;592
CE-NOVA OLINDA;1224
CE-NOVA RUSSAS;1583
CE-NOVO ORIENTE;1136
CE-OCARA;813
CE-OROS;981
CE-PACAJUS;6461
CE-PACATUBA;6089
CE-PACOTI;614
CE-PACUJA;501
CE-PALHANO;560
CE-PALMACIA;533
CE-PARACURU;2873
CE-PARAIPABA;2325
CE-PARAMBU;489
CE-PARAMOTI;758
CE-PEDRA BRANCA;1931
CE-PENAFORTE;492
CE-PENTECOSTE;1883
CE-PEREIRO;648
CE-PINDORETAMA;1338
CE-PIQUET CARNEIRO;458
CE-PIRES FERREIRA;421
CE-PORANGA;585
CE-PORTEIRAS;1061
CE-POTENGI;677
CE-POTIRETAMA;359
CE-QUITERIANOPOLIS;886
CE-QUIXADA;6015
CE-QUIXELO;917
CE-QUIXERAMOBIM;3385
CE-QUIXERE;4838
CE-REDENCAO;1487
CE-RERIUTABA;1010
CE-RUSSAS;10254
CE-SABOEIRO;839
CE-SALITRE;1154
CE-SANTANA DO ACARAU;1426
CE-SANTANA DO CARIRI;1042
CE-SANTA QUITERIA;2361
CE-SAO BENEDITO;2153
CE-SAO GONCALO DO AMARANTE;3675
CE-SAO JOAO DO JAGUARIBE;457
CE-SAO LUIS DO CURU;884
CE-SENADOR POMPEU;1707
CE-SENADOR SA;561
CE-SOBRAL;35743
CE-SOLONOPOLE;981
CE-TABULEIRO DO NORTE;1607
CE-TAMBORIL;1405
CE-TARRAFAS;538
CE-TAUA;3348
CE-TEJUCUOCA;662
CE-TIANGUA;4234
CE-TRAIRI;2288
CE-TURURU;644
CE-UBAJARA;2605
CE-UMARI;325
CE-UMIRIM;764
CE-URUBURETAMA;2487
CE-URUOCA;879
CE-VARJOTA;1565
CE-VARZEA ALEGRE;2087
CE-VICOSA DO CEARA;2247
CE-IGNORADO;0
RN-ACARI;835
RN-ACU;4284
RN-AFONSO BEZERRA;521
RN-AGUA NOVA;233
RN-ALEXANDRIA;754
RN-ALMINO AFONSO;178
RN-ALTO DO RODRIGUES;3707
RN-ANGICOS;655
RN-ANTONIO MARTINS;239
RN-APODI;1791
RN-AREIA BRANCA;3326
RN-ARES;4054
RN-AUGUSTO SEVERO;548
RN-BAIA FORMOSA;4956
RN-BARAUNA;2891
RN-BARCELONA;190
RN-BENTO FERNANDES;239
RN-BODO;241
RN-BOM JESUS;348
RN-BREJINHO;631
RN-CAICARA DO NORTE;287
RN-CAICARA DO RIO DO VENTO;271
RN-CAICO;7331
RN-CAMPO REDONDO;967
RN-CANGUARETAMA;2422
RN-CARAUBAS;870
RN-CARNAUBA DOS DANTAS;1012
RN-CARNAUBAIS;1575
RN-CEARA-MIRIM;5991
RN-CERRO CORA;553
RN-CORONEL EZEQUIEL;274
RN-CORONEL JOAO PESSOA;265
RN-CRUZETA;693
RN-CURRAIS NOVOS;4286
RN-DOUTOR SEVERIANO;308
RN-PARNAMIRIM;22170
RN-ENCANTO;254
RN-EQUADOR;501
RN-ESPIRITO SANTO;417
RN-EXTREMOZ;1348
RN-FELIPE GUERRA;269
RN-FERNANDO PEDROZA;213
RN-FLORANIA;374
RN-FRANCISCO DANTAS;183
RN-FRUTUOSO GOMES;265
RN-GALINHOS;407
RN-GOIANINHA;2443
RN-GOVERNADOR DIX-SEPT ROSADO;738
RN-GROSSOS;495
RN-GUAMARE;2598
RN-IELMO MARINHO;650
RN-IPANGUACU;2697
RN-IPUEIRA;225
RN-ITAJA;926
RN-ITAU;335
RN-JACANA;382
RN-JANDAIRA;476
RN-JANDUIS;320
RN-JANUARIO CICCO;354
RN-JAPI;285
RN-JARDIM DE ANGICOS;209
RN-JARDIM DE PIRANHAS;1434
RN-JARDIM DO SERIDO;1207
RN-JOAO CAMARA;1650
RN-JOAO DIAS;159
RN-JOSE DA PENHA;293
RN-JUCURUTU;1324
RN-JUNDIA;243
RN-LAGOA D ANTA;311
RN-LAGOA DE PEDRAS;366
RN-LAGOA DE VELHOS;258
RN-LAGOA NOVA;1197
RN-LAGOA SALGADA;212
RN-LAJES;688
RN-LAJES PINTADAS;286
RN-LUCRECIA;204
RN-LUIS GOMES;375
RN-MACAIBA;9905
RN-MACAU;3612
RN-MAJOR SALES;136
RN-MARCELINO VIEIRA;373
RN-MARTINS;515
RN-MAXARANGUAPE;2704
RN-MESSIAS TARGINO;251
RN-MONTANHAS;465
RN-MONTE ALEGRE;1240
RN-MONTE DAS GAMELEIRAS;215
RN-MOSSORO;47307
RN-NATAL;265639
RN-NISIA FLORESTA;1699
RN-NOVA CRUZ;1975
RN-OLHO-D AGUA DO BORGES;275
RN-OURO BRANCO;485
RN-PARANA;216
RN-PARAU;303
RN-PARAZINHO;386
RN-PARELHAS;2303
RN-RIO DO FOGO;649
RN-PASSA E FICA;904
RN-PASSAGEM;281
RN-PATU;457
RN-SANTA MARIA;306
RN-PAU DOS FERROS;2021
RN-PEDRA GRANDE;259
RN-PEDRA PRETA;260
RN-PEDRO AVELINO;475
RN-PEDRO VELHO;781
RN-PENDENCIAS;1705
RN-PILOES;208
RN-POCO BRANCO;427
RN-PORTALEGRE;375
RN-PORTO DO MANGUE;813
RN-SERRA CAIADA;428
RN-PUREZA;532
RN-RAFAEL FERNANDES;214
RN-RAFAEL GODEIRO;173
RN-RIACHO DA CRUZ;187
RN-RIACHO DE SANTANA;270
RN-RIACHUELO;384
RN-RODOLFO FERNANDES;210
RN-TIBAU;145
RN-RUY BARBOSA;274
RN-SANTA CRUZ;2086
RN-SANTANA DO MATOS;800
RN-SANTANA DO SERIDO;260
RN-SANTO ANTONIO;1092
RN-SAO BENTO DO NORTE;353
RN-SAO BENTO DO TRAIRI;497
RN-SAO FERNANDO;314
RN-SAO FRANCISCO DO OESTE;319
RN-SAO GONCALO DO AMARANTE;8550
RN-SAO JOAO DO SABUGI;392
RN-SAO JOSE DE MIPIBU;3869
RN-SAO JOSE DO CAMPESTRE;652
RN-SAO JOSE DO SERIDO;451
RN-SAO MIGUEL;894
RN-SAO MIGUEL DO GOSTOSO;612
RN-SAO PAULO DO POTENGI;1614
RN-SAO PEDRO;330
RN-SAO RAFAEL;338
RN-SAO TOME;618
RN-SAO VICENTE;348
RN-SENADOR ELOI DE SOUZA;225
RN-SENADOR GEORGINO AVELINO;608
RN-SERRA DE SAO BENTO;352
RN-SERRA DO MEL;494
RN-SERRA NEGRA DO NORTE;574
RN-SERRINHA;316
RN-SERRINHA DOS PINTOS;270
RN-SEVERIANO MELO;300
RN-SITIO NOVO;328
RN-TABOLEIRO GRANDE;224
RN-TAIPU;1083
RN-TANGARA;1001
RN-TENENTE ANANIAS;232
RN-TENENTE LAURENTINO CRUZ;383
RN-TIBAU DO SUL;2278
RN-TIMBAUBA DOS BATISTAS;245
RN-TOUROS;2017
RN-TRIUNFO POTIGUAR;294
RN-UMARIZAL;563
RN-UPANEMA;603
RN-VARZEA;298
RN-VENHA-VER;269
RN-VERA CRUZ;598
RN-VICOSA;146
RN-VILA FLOR;168
RN-IGNORADO;0
PB-AGUA BRANCA;405
PB-AGUIAR;316
PB-ALAGOA GRANDE;1070
PB-ALAGOA NOVA;1260
PB-ALAGOINHA;537
PB-ALCANTIL;219
PB-ALGODAO DE JANDAIRA;307
PB-ALHANDRA;2349
PB-SAO JOAO DO RIO DO PEIXE;649
PB-AMPARO;308
PB-APARECIDA;348
PB-ARACAGI;919
PB-ARARA;644
PB-ARARUNA;873
PB-AREIA;1284
PB-AREIA DE BARAUNAS;152
PB-AREIAL;313
PB-AROEIRAS;807
PB-ASSUNCAO;226
PB-BAIA DA TRAICAO;600
PB-BANANEIRAS;1174
PB-BARAUNA;263
PB-BARRA DE SANTANA;400
PB-BARRA DE SANTA ROSA;720
PB-BARRA DE SAO MIGUEL;130
PB-BAYEUX;8607
PB-BELEM;1003
PB-BELEM DO BREJO DO CRUZ;330
PB-BERNARDINO BATISTA;207
PB-BOA VENTURA;317
PB-BOA VISTA;780
PB-BOM JESUS;113
PB-BOM SUCESSO;279
PB-BONITO DE SANTA FE;356
PB-BOQUEIRAO;726
PB-IGARACY;421
PB-BORBOREMA;348
PB-BREJO DO CRUZ;527
PB-BREJO DOS SANTOS;365
PB-CAAPORA;4624
PB-CABACEIRAS;238
PB-CABEDELO;11690
PB-CACHOEIRA DOS INDIOS;295
PB-CACIMBA DE AREIA;165
PB-CACIMBA DE DENTRO;533
PB-CACIMBAS;246
PB-CAICARA;422
PB-CAJAZEIRAS;4845
PB-CAJAZEIRINHAS;209
PB-CALDAS BRANDAO;386
PB-CAMALAU;283
PB-CAMPINA GRANDE;64150
PB-CAPIM;272
PB-CARAUBAS;203
PB-CARRAPATEIRA;156
PB-CASSERENGUE;370
PB-CATINGUEIRA;246
PB-CATOLE DO ROCHA;1987
PB-CATURITE;440
PB-CONCEICAO;748
PB-CONDADO;350
PB-CONDE;2544
PB-CONGO;370
PB-COREMAS;471
PB-COXIXOLA;115
PB-CRUZ DO ESPIRITO SANTO;924
PB-CUBATI;456
PB-CUITE;977
PB-CUITEGI;344
PB-CUITE DE MAMANGUAPE;597
PB-CURRAL DE CIMA;383
PB-CURRAL VELHO;121
PB-DAMIAO;215
PB-DESTERRO;303
PB-VISTA SERRANA;126
PB-DIAMANTE;347
PB-DONA INES;330
PB-DUAS ESTRADAS;200
PB-EMAS;217
PB-ESPERANCA;2814
PB-FAGUNDES;481
PB-FREI MARTINHO;217
PB-GADO BRAVO;302
PB-GUARABIRA;5935
PB-GURINHEM;799
PB-GURJAO;246
PB-IBIARA;192
PB-IMACULADA;354
PB-INGA;778
PB-ITABAIANA;1766
PB-ITAPORANGA;1124
PB-ITAPOROROCA;1069
PB-ITATUBA;469
PB-JACARAU;791
PB-JERICO;374
PB-JOAO PESSOA;220564
PB-JUAREZ TAVORA;431
PB-JUAZEIRINHO;790
PB-JUNCO DO SERIDO;417
PB-JURIPIRANGA;555
PB-JURU;479
PB-LAGOA;329
PB-LAGOA DE DENTRO;340
PB-LAGOA SECA;1144
PB-LASTRO;235
PB-LIVRAMENTO;40
PB-LOGRADOURO;300
PB-LUCENA;1522
PB-MAE D AGUA;233
PB-MALTA;167
PB-MAMANGUAPE;4874
PB-MANAIRA;378
PB-MARCACAO;444
PB-MARI;927
PB-MARIZOPOLIS;330
PB-MASSARANDUBA;663
PB-MATARACA;1061
PB-MATINHAS;213
PB-MATO GROSSO;251
PB-MATUREIA;288
PB-MOGEIRO;672
PB-MONTADAS;173
PB-MONTE HOREBE;159
PB-MONTEIRO;1643
PB-MULUNGU;642
PB-NATUBA;433
PB-NAZAREZINHO;299
PB-NOVA FLORESTA;410
PB-NOVA OLINDA;477
PB-NOVA PALMEIRA;329
PB-OLHO D AGUA;304
PB-OLIVEDOS;180
PB-OURO VELHO;314
PB-PARARI;195
PB-PASSAGEM;305
PB-PATOS;7983
PB-PAULISTA;406
PB-PEDRA BRANCA;186
PB-PEDRA LAVRADA;637
PB-PEDRAS DE FOGO;5180
PB-PIANCO;565
PB-PICUI;960
PB-PILAR;465
PB-PILOES;371
PB-PILOEZINHOS;270
PB-PIRPIRITUBA;426
PB-PITIMBU;678
PB-POCINHOS;728
PB-POCO DANTAS;271
PB-POCO DE JOSE DE MOURA;230
PB-POMBAL;1577
PB-PRATA;258
PB-PRINCESA ISABEL;1129
PB-PUXINANA;714
PB-QUEIMADAS;2484
PB-QUIXABA;178
PB-REMIGIO;668
PB-PEDRO REGIS;325
PB-RIACHAO;309
PB-RIACHAO DO BACAMARTE;261
PB-RIACHAO DO POCO;292
PB-RIACHO DE SANTO ANTONIO;151
PB-RIACHO DOS CAVALOS;332
PB-RIO TINTO;2597
PB-SALGADINHO;214
PB-SALGADO DE SAO FELIX;635
PB-SANTA CECILIA;276
PB-SANTA CRUZ;284
PB-SANTA HELENA;308
PB-SANTA INES;238
PB-SANTA LUZIA;1103
PB-SANTANA DE MANGUEIRA;291
PB-SANTANA DOS GARROTES;278
PB-JOCA CLAUDINO;263
PB-SANTA RITA;17712
PB-SANTA TERESINHA;337
PB-SANTO ANDRE;160
PB-SAO BENTO;1485
PB-SAO BENTINHO;255
PB-SAO DOMINGOS DO CARIRI;103
PB-SAO DOMINGOS;245
PB-SAO FRANCISCO;226
PB-SAO JOAO DO CARIRI;802
PB-SAO JOAO DO TIGRE;211
PB-SAO JOSE DA LAGOA TAPADA;420
PB-SAO JOSE DE CAIANA;184
PB-SAO JOSE DE ESPINHARAS;289
PB-SAO JOSE DOS RAMOS;286
PB-SAO JOSE DE PIRANHAS;646
PB-SAO JOSE DE PRINCESA;123
PB-SAO JOSE DO BONFIM;135
PB-SAO JOSE DO BREJO DO CRUZ;146
PB-SAO JOSE DO SABUGI;312
PB-SAO JOSE DOS CORDEIROS;202
PB-SAO MAMEDE;590
PB-SAO MIGUEL DE TAIPU;378
PB-SAO SEBASTIAO DE LAGOA DE ROCA;532
PB-SAO SEBASTIAO DO UMBUZEIRO;169
PB-SAPE;4567
PB-SAO VICENTE DO SERIDO;371
PB-SERRA BRANCA;632
PB-SERRA DA RAIZ;242
PB-SERRA GRANDE;172
PB-SERRA REDONDA;453
PB-SERRARIA;267
PB-SERTAOZINHO;421
PB-SOBRADO;403
PB-SOLANEA;1527
PB-SOLEDADE;784
PB-SOSSEGO;221
PB-SOUSA;5656
PB-SUME;798
PB-TACIMA;453
PB-TAPEROA;474
PB-TAVARES;568
PB-TEIXEIRA;687
PB-TENORIO;277
PB-TRIUNFO;343
PB-UIRAUNA;733
PB-UMBUZEIRO;413
PB-VARZEA;288
PB-VIEIROPOLIS;334
PB-ZABELE;147
PB-IGNORADO;0
PE-ABREU E LIMA;7673
PE-AFOGADOS DA INGAZEIRA;2731
PE-AFRANIO;731
PE-AGRESTINA;1232
PE-AGUA PRETA;2003
PE-AGUAS BELAS;1235
PE-ALAGOINHA;542
PE-ALIANCA;2287
PE-ALTINHO;966
PE-AMARAJI;1532
PE-ANGELIM;512
PE-ARACOIABA;592
PE-ARARIPINA;4654
PE-ARCOVERDE;5472
PE-BARRA DE GUABIRABA;802
PE-BARREIROS;3933
PE-BELEM DE MARIA;606
PE-BELEM DE SAO FRANCISCO;1640
PE-BELO JARDIM;7343
PE-BETANIA;636
PE-BEZERROS;10475
PE-BODOCO;1166
PE-BOM CONSELHO;1564
PE-BOM JARDIM;1693
PE-BONITO;2472
PE-BREJAO;673
PE-BREJINHO;259
PE-BREJO DA MADRE DE DEUS;2158
PE-BUENOS AIRES;820
PE-BUIQUE;2273
PE-CABO DE SANTO AGOSTINHO;25580
PE-CABROBO;1377
PE-CACHOEIRINHA;892
PE-CAETES;721
PE-CALCADO;388
PE-CALUMBI;286
PE-CAMARAGIBE;8047
PE-CAMOCIM DE SAO FELIX;754
PE-CAMUTANGA;5132
PE-CANHOTINHO;1053
PE-CAPOEIRAS;696
PE-CARNAIBA;588
PE-CARNAUBEIRA DA PENHA;381
PE-CARPINA;6641
PE-CARUARU;46137
PE-CASINHAS;643
PE-CATENDE;3910
PE-CEDRO;506
PE-CHA DE ALEGRIA;396
PE-CHA GRANDE;1765
PE-CONDADO;1272
PE-CORRENTES;884
PE-CORTES;3800
PE-CUMARU;807
PE-CUPIRA;1330
PE-CUSTODIA;1743
PE-DORMENTES;891
PE-ESCADA;7651
PE-EXU;1623
PE-FEIRA NOVA;739
PE-FERNANDO DE NORONHA;859
PE-FERREIROS;838
PE-FLORES;1110
PE-FLORESTA;1932
PE-FREI MIGUELINHO;508
PE-GAMELEIRA;1599
PE-GARANHUNS;13353
PE-GLORIA DO GOITA;1407
PE-GOIANA;11703
PE-GRANITO;371
PE-GRAVATA;6260
PE-IATI;612
PE-IBIMIRIM;1349
PE-IBIRAJUBA;383
PE-IGARASSU;14862
PE-IGUARACY;457
PE-INAJA;638
PE-INGAZEIRA;261
PE-IPOJUCA;24503
PE-IPUBI;1858
PE-ITACURUBA;393
PE-ITAIBA;699
PE-ILHA DE ITAMARACA;988
PE-ITAMBE;2604
PE-ITAPETIM;486
PE-ITAPISSUMA;3002
PE-ITAQUITINGA;1506
PE-JABOATAO DOS GUARARAPES;79197
PE-JAQUEIRA;803
PE-JATAUBA;619
PE-JATOBA;987
PE-JOAO ALFREDO;1794
PE-JOAQUIM NABUCO;5321
PE-JUCATI;245
PE-JUPI;567
PE-JUREMA;795
PE-LAGOA DO CARRO;1076
PE-LAGOA DO ITAENGA;6430
PE-LAGOA DO OURO;602
PE-LAGOA DOS GATOS;368
PE-LAGOA GRANDE;2441
PE-LAJEDO;2625
PE-LIMOEIRO;4374
PE-MACAPARANA;1465
PE-MACHADOS;694
PE-MANARI;415
PE-MARAIAL;2476
PE-MIRANDIBA;602
PE-MORENO;4959
PE-NAZARE DA MATA;3417
PE-OLINDA;65191
PE-OROBO;1245
PE-OROCO;596
PE-OURICURI;2979
PE-PALMARES;6724
PE-PALMEIRINA;421
PE-PANELAS;1523
PE-PARANATAMA;438
PE-PARNAMIRIM;991
PE-PASSIRA;977
PE-PAUDALHO;3914
PE-PAULISTA;23473
PE-PEDRA;767
PE-PESQUEIRA;3919
PE-PETROLANDIA;2401
PE-PETROLINA;41460
PE-POCAO;799
PE-POMBOS;1493
PE-PRIMAVERA;4043
PE-QUIPAPA;856
PE-QUIXABA;372
PE-RECIFE;538622
PE-RIACHO DAS ALMAS;1073
PE-RIBEIRAO;3546
PE-RIO FORMOSO;7516
PE-SAIRE;793
PE-SALGADINHO;281
PE-SALGUEIRO;4618
PE-SALOA;649
PE-SANHARO;1121
PE-SANTA CRUZ;681
PE-SANTA CRUZ DA BAIXA VERDE;411
PE-SANTA CRUZ DO CAPIBARIBE;7339
PE-SANTA FILOMENA;469
PE-SANTA MARIA DA BOA VISTA;1652
PE-SANTA MARIA DO CAMBUCA;432
PE-SANTA TEREZINHA;486
PE-SAO BENEDITO DO SUL;732
PE-SAO BENTO DO UNA;3083
PE-SAO CAITANO;1739
PE-SAO JOAO;815
PE-SAO JOAQUIM DO MONTE;868
PE-SAO JOSE DA COROA GRANDE;992
PE-SAO JOSE DO BELMONTE;1784
PE-SAO JOSE DO EGITO;2372
PE-SAO LOURENCO DA MATA;5832
PE-SAO VICENTE FERRER;1063
PE-SERRA TALHADA;6450
PE-SERRITA;643
PE-SERTANIA;1494
PE-SIRINHAEM;7102
PE-MOREILANDIA;632
PE-SOLIDAO;297
PE-SURUBIM;3762
PE-TABIRA;1245
PE-TACAIMBO;1061
PE-TACARATU;892
PE-TAMANDARE;3828
PE-TAQUARITINGA DO NORTE;1466
PE-TEREZINHA;203
PE-TERRA NOVA;283
PE-TIMBAUBA;10302
PE-TORITAMA;3896
PE-TRACUNHAEM;645
PE-TRINDADE;1590
PE-TRIUNFO;817
PE-TUPANATINGA;959
PE-TUPARETAMA;411
PE-VENTUROSA;958
PE-VERDEJANTE;428
PE-VERTENTE DO LERIO;435
PE-VERTENTES;864
PE-VICENCIA;5077
PE-VITORIA DE SANTO ANTAO;15005
PE-XEXEU;1082
PE-IGNORADO;0
AL-AGUA BRANCA;871
AL-ANADIA;945
AL-ARAPIRACA;20372
AL-ATALAIA;5829
AL-BARRA DE SANTO ANTONIO;885
AL-BARRA DE SAO MIGUEL;723
AL-BATALHA;871
AL-BELEM;358
AL-BELO MONTE;265
AL-BOCA DA MATA;5485
AL-BRANQUINHA;577
AL-CACIMBINHAS;427
AL-CAJUEIRO;3119
AL-CAMPESTRE;357
AL-CAMPO ALEGRE;5402
AL-CAMPO GRANDE;515
AL-CANAPI;425
AL-CAPELA;1343
AL-CARNEIROS;364
AL-CHA PRETA;427
AL-COITE DO NOIA;478
AL-COLONIA LEOPOLDINA;6075
AL-COQUEIRO SECO;285
AL-CORURIPE;15520
AL-CRAIBAS;908
AL-DELMIRO GOUVEIA;4229
AL-DOIS RIACHOS;577
AL-ESTRELA DE ALAGOAS;537
AL-FEIRA GRANDE;762
AL-FELIZ DESERTO;401
AL-FLEXEIRAS;807
AL-GIRAU DO PONCIANO;1164
AL-IBATEGUARA;849
AL-IGACI;861
AL-IGREJA NOVA;3764
AL-INHAPI;464
AL-JACARE DOS HOMENS;275
AL-JACUIPE;520
AL-JAPARATINGA;579
AL-JARAMATAIA;379
AL-JEQUIA DA PRAIA;5355
AL-JOAQUIM GOMES;928
AL-JUNDIA;421
AL-JUNQUEIRO;1473
AL-LAGOA DA CANOA;719
AL-LIMOEIRO DE ANADIA;1234
AL-MACEIO;192260
AL-MAJOR ISIDORO;836
AL-MARAGOGI;2446
AL-MARAVILHA;417
AL-MARECHAL DEODORO;7057
AL-MARIBONDO;660
AL-MAR VERMELHO;384
AL-MATA GRANDE;788
AL-MATRIZ DE CAMARAGIBE;3843
AL-MESSIAS;780
AL-MINADOR DO NEGRAO;355
AL-MONTEIROPOLIS;297
AL-MURICI;2136
AL-NOVO LINO;625
AL-OLHO D AGUA DAS FLORES;1619
AL-OLHO D AGUA DO CASADO;450
AL-OLHO D AGUA GRANDE;209
AL-OLIVENCA;479
AL-OURO BRANCO;441
AL-PALESTINA;292
AL-PALMEIRA DOS INDIOS;4704
AL-PAO DE ACUCAR;1038
AL-PARICONHA;381
AL-PARIPUEIRA;673
AL-PASSO DE CAMARAGIBE;841
AL-PAULO JACINTO;451
AL-PENEDO;6529
AL-PIACABUCU;690
AL-PILAR;3084
AL-PINDOBA;329
AL-PIRANHAS;1166
AL-POCO DAS TRINCHEIRAS;446
AL-PORTO CALVO;4892
AL-PORTO DE PEDRAS;637
AL-PORTO REAL DO COLEGIO;746
AL-QUEBRANGULO;566
AL-RIO LARGO;13197
AL-ROTEIRO;426
AL-SANTA LUZIA DO NORTE;750
AL-SANTANA DO IPANEMA;2240
AL-SANTANA DO MUNDAU;466
AL-SAO BRAS;298
AL-SAO JOSE DA LAJE;6291
AL-SAO JOSE DA TAPERA;1318
AL-SAO LUIS DO QUITUNDE;7893
AL-SAO MIGUEL DOS CAMPOS;12721
AL-SAO MIGUEL DOS MILAGRES;514
AL-SAO SEBASTIAO;1587
AL-SATUBA;971
AL-SENADOR RUI PALMEIRA;549
AL-TANQUE D ARCA;235
AL-TAQUARANA;735
AL-TEOTONIO VILELA;4726
AL-TRAIPU;1075
AL-UNIAO DOS PALMARES;7602
AL-VICOSA;1672
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;278
SE-AQUIDABA;1344
SE-ARACAJU;187886
SE-ARAUA;726
SE-AREIA BRANCA;821
SE-BARRA DOS COQUEIROS;2227
SE-BOQUIM;1470
SE-BREJO GRANDE;357
SE-CAMPO DO BRITO;874
SE-CANHOBA;383
SE-CANINDE DE SAO FRANCISCO;2527
SE-CAPELA;3076
SE-CARIRA;1875
SE-CARMOPOLIS;3286
SE-CEDRO DE SAO JOAO;379
SE-CRISTINAPOLIS;887
