Município;Total
PI-RIO GRANDE DO PIAUI;305
PI-SANTA CRUZ DO PIAUI;399
PI-SANTA CRUZ DOS MILAGRES;216
PI-SANTA FILOMENA;562
PI-SANTA LUZ;307
PI-SANTANA DO PIAUI;210
PI-SANTA ROSA DO PIAUI;221
PI-SANTO ANTONIO DE LISBOA;268
PI-SANTO ANTONIO DOS MILAGRES;74
PI-SANTO INACIO DO PIAUI;199
PI-SAO BRAZ DO PIAUI;193
PI-SAO FELIX DO PIAUI;228
PI-SAO FRANCISCO DE ASSIS DO PIAUI;282
PI-SAO FRANCISCO DO PIAUI;277
PI-SAO GONCALO DO GURGUEIA;190
PI-SAO GONCALO DO PIAUI;217
PI-SAO JOAO DA CANABRAVA;280
PI-SAO JOAO DA FRONTEIRA;345
PI-SAO JOAO DA SERRA;277
PI-SAO JOAO DA VARJOTA;189
PI-SAO JOAO DO ARRAIAL;316
PI-SAO JOAO DO PIAUI;1528
PI-SAO JOSE DO DIVINO;339
PI-SAO JOSE DO PEIXE;294
PI-SAO JOSE DO PIAUI;326
PI-SAO JULIAO;252
PI-SAO LOURENCO DO PIAUI;270
PI-SAO LUIS DO PIAUI;144
PI-SAO MIGUEL DA BAIXA GRANDE;198
PI-SAO MIGUEL DO FIDALGO;11
PI-SAO MIGUEL DO TAPUIO;703
PI-SAO PEDRO DO PIAUI;816
PI-SAO RAIMUNDO NONATO;2927
PI-SEBASTIAO BARROS;217
PI-SEBASTIAO LEAL;620
PI-SIGEFREDO PACHECO;395
PI-SIMOES;677
PI-SIMPLICIO MENDES;680
PI-SOCORRO DO PIAUI;215
PI-SUSSUAPARA;363
PI-TAMBORIL DO PIAUI;230
PI-TANQUE DO PIAUI;229
PI-TERESINA;289440
PI-UNIAO;3459
PI-URUCUI;3968
PI-VALENCA DO PIAUI;1756
PI-VARZEA BRANCA;184
PI-VARZEA GRANDE;185
PI-VERA MENDES;128
PI-VILA NOVA DO PIAUI;155
PI-WALL FERRAZ;224
PI-IGNORADO;0
CE-ABAIARA;671
CE-ACARAPE;2049
CE-ACARAU;3624
CE-ACOPIARA;2856
CE-AIUABA;667
CE-ALCANTARAS;942
CE-ALTANEIRA;493
CE-ALTO SANTO;1461
CE-AMONTADA;2402
CE-ANTONINA DO NORTE;487
CE-APUIARES;1213
CE-AQUIRAZ;17698
CE-ARACATI;10914
CE-ARACOIABA;1805
CE-ARARENDA;681
CE-ARARIPE;1254
CE-ARATUBA;1074
CE-ARNEIROZ;578
CE-ASSARE;1234
CE-AURORA;1544
CE-BAIXIO;491
CE-BANABUIU;1341
CE-BARBALHA;9680
CE-BARREIRA;1164
CE-BARRO;1156
CE-BARROQUINHA;1145
CE-BATURITE;3392
CE-BEBERIBE;4913
CE-BELA CRUZ;1498
CE-BOA VIAGEM;3285
CE-BREJO SANTO;6675
CE-CAMOCIM;5973
CE-CAMPOS SALES;2393
CE-CANINDE;6222
CE-CAPISTRANO;926
CE-CARIDADE;1144
CE-CARIRE;963
CE-CARIRIACU;1684
CE-CARIUS;751
CE-CARNAUBAL;960
CE-CASCAVEL;7965
CE-CATARINA;604
CE-CATUNDA;621
CE-CAUCAIA;44027
CE-CEDRO;1418
CE-CHAVAL;1999
CE-CHORO;673
CE-CHOROZINHO;1547
CE-COREAU;1180
CE-CRATEUS;5131
CE-CRATO;18614
CE-CROATA;699
CE-CRUZ;1391
CE-DEPUTADO IRAPUAN PINHEIRO;497
CE-ERERE;520
CE-EUSEBIO;40411
CE-FARIAS BRITO;1139
CE-FORQUILHA;1531
CE-FORTALEZA;823674
CE-FORTIM;1286
CE-FRECHEIRINHA;2808
CE-GENERAL SAMPAIO;660
CE-GRACA;827
CE-GRANJA;3571
CE-GRANJEIRO;498
CE-GROAIRAS;693
CE-GUAIUBA;2537
CE-GUARACIABA DO NORTE;2691
CE-GUARAMIRANGA;715
CE-HIDROLANDIA;1238
CE-HORIZONTE;16577
CE-IBARETAMA;839
CE-IBIAPINA;1342
CE-IBICUITINGA;831
CE-ICAPUI;4391
CE-ICO;5427
CE-IGUATU;14751
CE-INDEPENDENCIA;1676
CE-IPAPORANGA;610
CE-IPAUMIRIM;797
CE-IPU;2962
CE-IPUEIRAS;1782
CE-IRACEMA;878
CE-IRAUCUBA;1877
CE-ITAICABA;573
CE-ITAITINGA;3970
CE-ITAPAJE;4513
CE-ITAPIPOCA;12805
CE-ITAPIUNA;1048
CE-ITAREMA;3146
CE-ITATIRA;955
CE-JAGUARETAMA;1076
CE-JAGUARIBARA;710
CE-JAGUARIBE;2918
CE-JAGUARUANA;3922
CE-JARDIM;1136
CE-JATI;812
CE-JIJOCA DE JERICOACOARA;2861
CE-JUAZEIRO DO NORTE;49812
CE-JUCAS;1492
CE-LAVRAS DA MANGABEIRA;1680
CE-LIMOEIRO DO NORTE;7014
CE-MADALENA;1311
CE-MARACANAU;61012
CE-MARANGUAPE;13885
CE-MARCO;3595
CE-MARTINOPOLE;586
CE-MASSAPE;1649
CE-MAURITI;2475
CE-MERUOCA;1005
CE-MILAGRES;1699
CE-MILHA;696
CE-MIRAIMA;631
CE-MISSAO VELHA;2340
CE-MOMBACA;2578
CE-MONSENHOR TABOSA;1110
CE-MORADA NOVA;6313
CE-MORAUJO;590
CE-MORRINHOS;814
CE-MUCAMBO;959
CE-MULUNGU;672
CE-NOVA OLINDA;1590
CE-NOVA RUSSAS;2007
CE-NOVO ORIENTE;1255
CE-OCARA;1031
CE-OROS;902
CE-PACAJUS;9211
CE-PACATUBA;7899
CE-PACOTI;706
CE-PACUJA;435
CE-PALHANO;803
CE-PALMACIA;708
CE-PARACURU;3642
CE-PARAIPABA;3460
CE-PARAMBU;1228
CE-PARAMOTI;699
CE-PEDRA BRANCA;2360
CE-PENAFORTE;839
CE-PENTECOSTE;4332
CE-PEREIRO;1534
CE-PINDORETAMA;1400
CE-PIQUET CARNEIRO;807
CE-PIRES FERREIRA;589
CE-PORANGA;656
CE-PORTEIRAS;1036
CE-POTENGI;860
CE-POTIRETAMA;443
CE-QUITERIANOPOLIS;1289
CE-QUIXADA;7809
CE-QUIXELO;950
CE-QUIXERAMOBIM;5263
CE-QUIXERE;3177
CE-REDENCAO;2612
CE-RERIUTABA;1105
CE-RUSSAS;11022
CE-SABOEIRO;971
CE-SALITRE;1883
CE-SANTANA DO ACARAU;1617
CE-SANTANA DO CARIRI;1025
CE-SANTA QUITERIA;3649
CE-SAO BENEDITO;4096
CE-SAO GONCALO DO AMARANTE;14342
CE-SAO JOAO DO JAGUARIBE;507
CE-SAO LUIS DO CURU;604
CE-SENADOR POMPEU;2679
CE-SENADOR SA;442
CE-SOBRAL;46953
CE-SOLONOPOLE;1227
CE-TABULEIRO DO NORTE;2256
CE-TAMBORIL;1363
CE-TARRAFAS;425
CE-TAUA;5239
CE-TEJUCUOCA;1183
CE-TIANGUA;8098
CE-TRAIRI;3118
CE-TURURU;1132
CE-UBAJARA;3063
CE-UMARI;397
CE-UMIRIM;934
CE-URUBURETAMA;2948
CE-URUOCA;1104
CE-VARJOTA;1899
CE-VARZEA ALEGRE;3249
CE-VICOSA DO CEARA;3026
CE-IGNORADO;0
RN-ACARI;1193
RN-ACU;6697
RN-AFONSO BEZERRA;658
RN-AGUA NOVA;247
RN-ALEXANDRIA;907
RN-ALMINO AFONSO;196
RN-ALTO DO RODRIGUES;4135
RN-ANGICOS;793
RN-ANTONIO MARTINS;357
RN-APODI;3104
RN-AREIA BRANCA;4202
RN-ARES;2736
RN-AUGUSTO SEVERO;553
RN-BAIA FORMOSA;3276
RN-BARAUNA;3922
RN-BARCELONA;293
RN-BENTO FERNANDES;356
RN-BODO;427
RN-BOM JESUS;477
RN-BREJINHO;853
RN-CAICARA DO NORTE;355
RN-CAICARA DO RIO DO VENTO;279
RN-CAICO;10271
RN-CAMPO REDONDO;608
RN-CANGUARETAMA;4030
RN-CARAUBAS;1506
RN-CARNAUBA DOS DANTAS;1431
RN-CARNAUBAIS;874
RN-CEARA-MIRIM;7230
RN-CERRO CORA;896
RN-CORONEL EZEQUIEL;364
RN-CORONEL JOAO PESSOA;255
RN-CRUZETA;1133
RN-CURRAIS NOVOS;5946
RN-DOUTOR SEVERIANO;389
RN-PARNAMIRIM;43247
RN-ENCANTO;376
RN-EQUADOR;538
RN-ESPIRITO SANTO;768
RN-EXTREMOZ;2850
RN-FELIPE GUERRA;420
RN-FERNANDO PEDROZA;298
RN-FLORANIA;650
RN-FRANCISCO DANTAS;282
RN-FRUTUOSO GOMES;300
RN-GALINHOS;489
RN-GOIANINHA;2649
RN-GOVERNADOR DIX-SEPT ROSADO;974
RN-GROSSOS;1105
RN-GUAMARE;4039
RN-IELMO MARINHO;806
RN-IPANGUACU;1586
RN-IPUEIRA;259
RN-ITAJA;1113
RN-ITAU;331
RN-JACANA;393
RN-JANDAIRA;747
RN-JANDUIS;438
RN-JANUARIO CICCO;440
RN-JAPI;301
RN-JARDIM DE ANGICOS;281
RN-JARDIM DE PIRANHAS;1291
RN-JARDIM DO SERIDO;1595
RN-JOAO CAMARA;2645
RN-JOAO DIAS;171
RN-JOSE DA PENHA;266
RN-JUCURUTU;1523
RN-JUNDIA;243
RN-LAGOA D ANTA;383
RN-LAGOA DE PEDRAS;520
RN-LAGOA DE VELHOS;315
RN-LAGOA NOVA;1483
RN-LAGOA SALGADA;328
RN-LAJES;981
RN-LAJES PINTADAS;370
RN-LUCRECIA;422
RN-LUIS GOMES;416
RN-MACAIBA;11403
RN-MACAU;3944
RN-MAJOR SALES;283
RN-MARCELINO VIEIRA;366
RN-MARTINS;691
RN-MAXARANGUAPE;1126
RN-MESSIAS TARGINO;391
RN-MONTANHAS;550
RN-MONTE ALEGRE;1669
RN-MONTE DAS GAMELEIRAS;209
RN-MOSSORO;64489
RN-NATAL;291889
RN-NISIA FLORESTA;2578
RN-NOVA CRUZ;3114
RN-OLHO-D AGUA DO BORGES;254
RN-OURO BRANCO;526
RN-PARANA;237
RN-PARAU;282
RN-PARAZINHO;371
RN-PARELHAS;3537
RN-RIO DO FOGO;650
RN-PASSA E FICA;1034
RN-PASSAGEM;271
RN-PATU;731
RN-SANTA MARIA;376
RN-PAU DOS FERROS;3566
RN-PEDRA GRANDE;466
RN-PEDRA PRETA;223
RN-PEDRO AVELINO;460
RN-PEDRO VELHO;1039
RN-PENDENCIAS;1682
RN-PILOES;276
RN-POCO BRANCO;772
RN-PORTALEGRE;461
RN-PORTO DO MANGUE;579
RN-SERRA CAIADA;584
RN-PUREZA;678
RN-RAFAEL FERNANDES;186
RN-RAFAEL GODEIRO;268
RN-RIACHO DA CRUZ;247
RN-RIACHO DE SANTANA;179
RN-RIACHUELO;470
RN-RODOLFO FERNANDES;314
RN-TIBAU;498
RN-RUY BARBOSA;271
RN-SANTA CRUZ;3451
RN-SANTANA DO MATOS;864
RN-SANTANA DO SERIDO;539
RN-SANTO ANTONIO;1782
RN-SAO BENTO DO NORTE;351
RN-SAO BENTO DO TRAIRI;450
RN-SAO FERNANDO;432
RN-SAO FRANCISCO DO OESTE;465
RN-SAO GONCALO DO AMARANTE;17167
RN-SAO JOAO DO SABUGI;372
RN-SAO JOSE DE MIPIBU;5349
RN-SAO JOSE DO CAMPESTRE;638
RN-SAO JOSE DO SERIDO;978
RN-SAO MIGUEL;1145
RN-SAO MIGUEL DO GOSTOSO;1174
RN-SAO PAULO DO POTENGI;1214
RN-SAO PEDRO;387
RN-SAO RAFAEL;102
RN-SAO TOME;664
RN-SAO VICENTE;591
RN-SENADOR ELOI DE SOUZA;304
RN-SENADOR GEORGINO AVELINO;308
RN-SERRA DE SAO BENTO;304
RN-SERRA DO MEL;500
RN-SERRA NEGRA DO NORTE;863
RN-SERRINHA;240
RN-SERRINHA DOS PINTOS;312
RN-SEVERIANO MELO;336
RN-SITIO NOVO;312
RN-TABOLEIRO GRANDE;332
RN-TAIPU;925
RN-TANGARA;1252
RN-TENENTE ANANIAS;345
RN-TENENTE LAURENTINO CRUZ;524
RN-TIBAU DO SUL;3278
RN-TIMBAUBA DOS BATISTAS;329
RN-TOUROS;2679
RN-TRIUNFO POTIGUAR;346
RN-UMARIZAL;827
RN-UPANEMA;806
RN-VARZEA;332
RN-VENHA-VER;231
RN-VERA CRUZ;821
RN-VICOSA;177
RN-VILA FLOR;297
RN-IGNORADO;0
PB-AGUA BRANCA;714
PB-AGUIAR;380
PB-ALAGOA GRANDE;1815
PB-ALAGOA NOVA;1690
PB-ALAGOINHA;643
PB-ALCANTIL;406
PB-ALGODAO DE JANDAIRA;363
PB-ALHANDRA;3942
PB-SAO JOAO DO RIO DO PEIXE;1132
PB-AMPARO;304
PB-APARECIDA;428
PB-ARACAGI;902
PB-ARARA;142
PB-ARARUNA;1316
PB-AREIA;1534
PB-AREIA DE BARAUNAS;233
PB-AREIAL;468
PB-AROEIRAS;1242
PB-ASSUNCAO;330
PB-BAIA DA TRAICAO;456
PB-BANANEIRAS;1377
PB-BARAUNA;304
PB-BARRA DE SANTANA;695
PB-BARRA DE SANTA ROSA;859
PB-BARRA DE SAO MIGUEL;391
PB-BAYEUX;10829
PB-BELEM;1395
PB-BELEM DO BREJO DO CRUZ;396
PB-BERNARDINO BATISTA;304
PB-BOA VENTURA;483
PB-BOA VISTA;992
PB-BOM JESUS;283
PB-BOM SUCESSO;321
PB-BONITO DE SANTA FE;510
PB-BOQUEIRAO;1299
PB-IGARACY;500
PB-BORBOREMA;453
PB-BREJO DO CRUZ;692
PB-BREJO DOS SANTOS;396
PB-CAAPORA;4242
PB-CABACEIRAS;312
PB-CABEDELO;19586
PB-CACHOEIRA DOS INDIOS;515
PB-CACIMBA DE AREIA;285
PB-CACIMBA DE DENTRO;712
PB-CACIMBAS;554
PB-CAICARA;395
PB-CAJAZEIRAS;7948
PB-CAJAZEIRINHAS;343
PB-CALDAS BRANDAO;586
PB-CAMALAU;264
PB-CAMPINA GRANDE;104215
PB-CAPIM;506
PB-CARAUBAS;249
PB-CARRAPATEIRA;238
PB-CASSERENGUE;453
PB-CATINGUEIRA;321
PB-CATOLE DO ROCHA;3180
PB-CATURITE;593
PB-CONCEICAO;1103
PB-CONDADO;401
PB-CONDE;4422
PB-CONGO;453
PB-COREMAS;831
PB-COXIXOLA;140
PB-CRUZ DO ESPIRITO SANTO;1304
PB-CUBATI;479
PB-CUITE;1480
PB-CUITEGI;508
PB-CUITE DE MAMANGUAPE;480
PB-CURRAL DE CIMA;335
PB-CURRAL VELHO;212
PB-DAMIAO;298
PB-DESTERRO;464
PB-VISTA SERRANA;322
PB-DIAMANTE;305
PB-DONA INES;456
PB-DUAS ESTRADAS;337
PB-EMAS;277
PB-ESPERANCA;4008
PB-FAGUNDES;597
PB-FREI MARTINHO;319
PB-GADO BRAVO;495
PB-GUARABIRA;9602
PB-GURINHEM;1219
PB-GURJAO;379
PB-IBIARA;357
PB-IMACULADA;542
PB-INGA;1653
PB-ITABAIANA;2181
PB-ITAPORANGA;2809
PB-ITAPOROROCA;1168
PB-ITATUBA;760
PB-JACARAU;894
PB-JERICO;477
PB-JOAO PESSOA;291292
PB-JUAREZ TAVORA;532
PB-JUAZEIRINHO;1329
PB-JUNCO DO SERIDO;655
PB-JURIPIRANGA;1287
PB-JURU;462
PB-LAGOA;276
PB-LAGOA DE DENTRO;477
PB-LAGOA SECA;2065
PB-LASTRO;258
PB-LIVRAMENTO;399
PB-LOGRADOURO;235
PB-LUCENA;2124
PB-MAE D AGUA;273
PB-MALTA;433
PB-MAMANGUAPE;6417
PB-MANAIRA;512
PB-MARCACAO;460
PB-MARI;1378
PB-MARIZOPOLIS;459
PB-MASSARANDUBA;835
PB-MATARACA;1399
PB-MATINHAS;372
PB-MATO GROSSO;171
PB-MATUREIA;359
PB-MOGEIRO;1188
PB-MONTADAS;484
PB-MONTE HOREBE;238
PB-MONTEIRO;2469
PB-MULUNGU;712
PB-NATUBA;681
PB-NAZAREZINHO;405
PB-NOVA FLORESTA;580
PB-NOVA OLINDA;352
PB-NOVA PALMEIRA;436
PB-OLHO D AGUA;428
PB-OLIVEDOS;290
PB-OURO VELHO;291
PB-PARARI;204
PB-PASSAGEM;268
PB-PATOS;14289
PB-PAULISTA;570
PB-PEDRA BRANCA;351
PB-PEDRA LAVRADA;687
PB-PEDRAS DE FOGO;5248
PB-PIANCO;1027
PB-PICUI;1405
PB-PILAR;1452
PB-PILOES;353
PB-PILOEZINHOS;264
PB-PIRPIRITUBA;603
PB-PITIMBU;1085
PB-POCINHOS;1272
PB-POCO DANTAS;357
PB-POCO DE JOSE DE MOURA;474
PB-POMBAL;3455
PB-PRATA;321
PB-PRINCESA ISABEL;1517
PB-PUXINANA;790
PB-QUEIMADAS;3435
PB-QUIXABA;262
PB-REMIGIO;1241
PB-PEDRO REGIS;352
PB-RIACHAO;377
PB-RIACHAO DO BACAMARTE;389
PB-RIACHAO DO POCO;330
PB-RIACHO DE SANTO ANTONIO;164
PB-RIACHO DOS CAVALOS;359
PB-RIO TINTO;3894
PB-SALGADINHO;205
PB-SALGADO DE SAO FELIX;1135
PB-SANTA CECILIA;440
PB-SANTA CRUZ;410
PB-SANTA HELENA;410
PB-SANTA INES;357
PB-SANTA LUZIA;1580
PB-SANTANA DE MANGUEIRA;389
PB-SANTANA DOS GARROTES;419
PB-JOCA CLAUDINO;295
PB-SANTA RITA;24000
PB-SANTA TERESINHA;515
PB-SANTO ANDRE;303
PB-SAO BENTO;2598
PB-SAO BENTINHO;396
PB-SAO DOMINGOS DO CARIRI;147
PB-SAO DOMINGOS;239
PB-SAO FRANCISCO;229
PB-SAO JOAO DO CARIRI;675
PB-SAO JOAO DO TIGRE;229
PB-SAO JOSE DA LAGOA TAPADA;440
PB-SAO JOSE DE CAIANA;366
PB-SAO JOSE DE ESPINHARAS;349
PB-SAO JOSE DOS RAMOS;395
PB-SAO JOSE DE PIRANHAS;1129
PB-SAO JOSE DE PRINCESA;160
PB-SAO JOSE DO BONFIM;127
PB-SAO JOSE DO BREJO DO CRUZ;204
PB-SAO JOSE DO SABUGI;437
PB-SAO JOSE DOS CORDEIROS;271
PB-SAO MAMEDE;633
PB-SAO MIGUEL DE TAIPU;604
PB-SAO SEBASTIAO DE LAGOA DE ROCA;717
PB-SAO SEBASTIAO DO UMBUZEIRO;253
PB-SAPE;4456
PB-SAO VICENTE DO SERIDO;491
PB-SERRA BRANCA;800
PB-SERRA DA RAIZ;367
PB-SERRA GRANDE;249
PB-SERRA REDONDA;645
PB-SERRARIA;357
PB-SERTAOZINHO;470
PB-SOBRADO;589
PB-SOLANEA;1513
PB-SOLEDADE;1334
PB-SOSSEGO;333
PB-SOUSA;8038
PB-SUME;1261
PB-TACIMA;565
PB-TAPEROA;1189
PB-TAVARES;665
PB-TEIXEIRA;941
PB-TENORIO;288
PB-TRIUNFO;472
PB-UIRAUNA;1145
PB-UMBUZEIRO;555
PB-VARZEA;401
PB-VIEIROPOLIS;349
PB-ZABELE;210
PB-IGNORADO;0
PE-ABREU E LIMA;12751
PE-AFOGADOS DA INGAZEIRA;3109
PE-AFRANIO;1458
PE-AGRESTINA;1866
PE-AGUA PRETA;1990
PE-AGUAS BELAS;1827
PE-ALAGOINHA;966
PE-ALIANCA;3485
PE-ALTINHO;1183
PE-AMARAJI;1309
PE-ANGELIM;664
PE-ARACOIABA;1110
PE-ARARIPINA;8086
PE-ARCOVERDE;8783
PE-BARRA DE GUABIRABA;4746
PE-BARREIROS;4149
PE-BELEM DE MARIA;524
PE-BELEM DE SAO FRANCISCO;2085
PE-BELO JARDIM;10690
PE-BETANIA;534
PE-BEZERROS;5226
PE-BODOCO;2080
PE-BOM CONSELHO;2814
PE-BOM JARDIM;2040
PE-BONITO;2945
PE-BREJAO;714
PE-BREJINHO;528
PE-BREJO DA MADRE DE DEUS;2261
PE-BUENOS AIRES;751
PE-BUIQUE;2582
PE-CABO DE SANTO AGOSTINHO;40457
PE-CABROBO;2181
PE-CACHOEIRINHA;1272
PE-CAETES;1015
PE-CALCADO;393
PE-CALUMBI;332
PE-CAMARAGIBE;11868
PE-CAMOCIM DE SAO FELIX;995
PE-CAMUTANGA;4492
PE-CANHOTINHO;1226
PE-CAPOEIRAS;892
PE-CARNAIBA;1152
PE-CARNAUBEIRA DA PENHA;392
PE-CARPINA;10834
PE-CARUARU;76043
PE-CASINHAS;792
PE-CATENDE;1725
PE-CEDRO;545
PE-CHA DE ALEGRIA;628
PE-CHA GRANDE;1482
PE-CONDADO;1527
PE-CORRENTES;789
PE-CORTES;2068
PE-CUMARU;653
PE-CUPIRA;2302
PE-CUSTODIA;2324
PE-DORMENTES;1549
PE-ESCADA;8503
PE-EXU;1884
PE-FEIRA NOVA;1309
PE-FERNANDO DE NORONHA;1321
PE-FERREIROS;968
PE-FLORES;952
PE-FLORESTA;3733
PE-FREI MIGUELINHO;672
PE-GAMELEIRA;1442
PE-GARANHUNS;19146
PE-GLORIA DO GOITA;2436
PE-GOIANA;20227
PE-GRANITO;473
PE-GRAVATA;9332
PE-IATI;1064
PE-IBIMIRIM;1144
PE-IBIRAJUBA;326
PE-IGARASSU;19073
PE-IGUARACY;498
PE-INAJA;1354
PE-INGAZEIRA;330
PE-IPOJUCA;34864
PE-IPUBI;2226
PE-ITACURUBA;639
PE-ITAIBA;924
PE-ILHA DE ITAMARACA;1978
PE-ITAMBE;3287
PE-ITAPETIM;590
PE-ITAPISSUMA;4875
PE-ITAQUITINGA;1032
PE-JABOATAO DOS GUARARAPES;119564
PE-JAQUEIRA;752
PE-JATAUBA;839
PE-JATOBA;1102
PE-JOAO ALFREDO;1585
PE-JOAQUIM NABUCO;1316
PE-JUCATI;585
PE-JUPI;1109
PE-JUREMA;703
PE-LAGOA DO CARRO;1315
PE-LAGOA DO ITAENGA;5936
PE-LAGOA DO OURO;708
PE-LAGOA DOS GATOS;424
PE-LAGOA GRANDE;2669
PE-LAJEDO;3838
PE-LIMOEIRO;6470
PE-MACAPARANA;2087
PE-MACHADOS;1187
PE-MANARI;673
PE-MARAIAL;696
PE-MIRANDIBA;760
PE-MORENO;7413
PE-NAZARE DA MATA;4759
PE-OLINDA;84441
PE-OROBO;1643
PE-OROCO;500
PE-OURICURI;3756
PE-PALMARES;7414
PE-PALMEIRINA;602
PE-PANELAS;1893
PE-PARANATAMA;701
PE-PARNAMIRIM;1310
PE-PASSIRA;1227
PE-PAUDALHO;5647
PE-PAULISTA;34676
PE-PEDRA;1460
PE-PESQUEIRA;5457
PE-PETROLANDIA;4214
PE-PETROLINA;68216
PE-POCAO;728
PE-POMBOS;2533
PE-PRIMAVERA;923
PE-QUIPAPA;1397
PE-QUIXABA;395
PE-RECIFE;706364
PE-RIACHO DAS ALMAS;1694
PE-RIBEIRAO;3732
PE-RIO FORMOSO;6809
PE-SAIRE;1071
PE-SALGADINHO;488
PE-SALGUEIRO;6138
PE-SALOA;1145
PE-SANHARO;1163
PE-SANTA CRUZ;789
PE-SANTA CRUZ DA BAIXA VERDE;676
PE-SANTA CRUZ DO CAPIBARIBE;13035
PE-SANTA FILOMENA;538
PE-SANTA MARIA DA BOA VISTA;2293
PE-SANTA MARIA DO CAMBUCA;670
PE-SANTA TEREZINHA;660
PE-SAO BENEDITO DO SUL;835
PE-SAO BENTO DO UNA;5078
PE-SAO CAITANO;3053
PE-SAO JOAO;1145
PE-SAO JOAQUIM DO MONTE;972
PE-SAO JOSE DA COROA GRANDE;1498
PE-SAO JOSE DO BELMONTE;2350
PE-SAO JOSE DO EGITO;2748
PE-SAO LOURENCO DA MATA;9317
PE-SAO VICENTE FERRER;1418
PE-SERRA TALHADA;11118
PE-SERRITA;1231
PE-SERTANIA;2150
PE-SIRINHAEM;7731
PE-MOREILANDIA;628
PE-SOLIDAO;359
PE-SURUBIM;6202
PE-TABIRA;1836
PE-TACAIMBO;881
PE-TACARATU;1369
PE-TAMANDARE;3161
PE-TAQUARITINGA DO NORTE;2204
PE-TEREZINHA;296
PE-TERRA NOVA;475
PE-TIMBAUBA;5875
PE-TORITAMA;6370
PE-TRACUNHAEM;818
PE-TRINDADE;2949
PE-TRIUNFO;1131
PE-TUPANATINGA;1175
PE-TUPARETAMA;645
PE-VENTUROSA;936
PE-VERDEJANTE;410
PE-VERTENTE DO LERIO;732
PE-VERTENTES;1500
PE-VICENCIA;2902
PE-VITORIA DE SANTO ANTAO;22940
PE-XEXEU;1223
PE-IGNORADO;0
AL-AGUA BRANCA;1189
AL-ANADIA;1071
AL-ARAPIRACA;37381
AL-ATALAIA;5260
AL-BARRA DE SANTO ANTONIO;1086
AL-BARRA DE SAO MIGUEL;1716
AL-BATALHA;1211
AL-BELEM;542
AL-BELO MONTE;302
AL-BOCA DA MATA;3121
AL-BRANQUINHA;543
AL-CACIMBINHAS;700
AL-CAJUEIRO;2398
AL-CAMPESTRE;581
AL-CAMPO ALEGRE;5451
AL-CAMPO GRANDE;635
AL-CANAPI;590
AL-CAPELA;1457
AL-CARNEIROS;453
AL-CHA PRETA;512
AL-COITE DO NOIA;527
AL-COLONIA LEOPOLDINA;3404
AL-COQUEIRO SECO;362
AL-CORURIPE;13662
AL-CRAIBAS;1000
AL-DELMIRO GOUVEIA;4549
AL-DOIS RIACHOS;551
AL-ESTRELA DE ALAGOAS;568
AL-FEIRA GRANDE;747
AL-FELIZ DESERTO;568
AL-FLEXEIRAS;1033
AL-GIRAU DO PONCIANO;1381
AL-IBATEGUARA;849
AL-IGACI;1128
AL-IGREJA NOVA;3515
AL-INHAPI;579
AL-JACARE DOS HOMENS;261
AL-JACUIPE;688
AL-JAPARATINGA;960
AL-JARAMATAIA;426
AL-JEQUIA DA PRAIA;3426
AL-JOAQUIM GOMES;1301
AL-JUNDIA;502
AL-JUNQUEIRO;2308
AL-LAGOA DA CANOA;916
AL-LIMOEIRO DE ANADIA;1938
AL-MACEIO;264942
AL-MAJOR ISIDORO;1061
AL-MARAGOGI;3990
AL-MARAVILHA;409
AL-MARECHAL DEODORO;9136
AL-MARIBONDO;898
AL-MAR VERMELHO;366
AL-MATA GRANDE;751
AL-MATRIZ DE CAMARAGIBE;4916
AL-MESSIAS;1403
AL-MINADOR DO NEGRAO;336
AL-MONTEIROPOLIS;461
AL-MURICI;2733
AL-NOVO LINO;1072
AL-OLHO D AGUA DAS FLORES;1844
AL-OLHO D AGUA DO CASADO;525
AL-OLHO D AGUA GRANDE;299
AL-OLIVENCA;618
AL-OURO BRANCO;433
AL-PALESTINA;300
AL-PALMEIRA DOS INDIOS;6976
AL-PAO DE ACUCAR;1252
AL-PARICONHA;500
AL-PARIPUEIRA;1007
AL-PASSO DE CAMARAGIBE;1330
AL-PAULO JACINTO;456
AL-PENEDO;7750
AL-PIACABUCU;937
AL-PILAR;4175
AL-PINDOBA;40
AL-PIRANHAS;1291
AL-POCO DAS TRINCHEIRAS;731
AL-PORTO CALVO;2494
AL-PORTO DE PEDRAS;720
AL-PORTO REAL DO COLEGIO;857
AL-QUEBRANGULO;686
AL-RIO LARGO;15316
AL-ROTEIRO;659
AL-SANTA LUZIA DO NORTE;795
AL-SANTANA DO IPANEMA;4275
AL-SANTANA DO MUNDAU;863
AL-SAO BRAS;412
AL-SAO JOSE DA LAJE;5540
AL-SAO JOSE DA TAPERA;2123
AL-SAO LUIS DO QUITUNDE;9045
AL-SAO MIGUEL DOS CAMPOS;9094
AL-SAO MIGUEL DOS MILAGRES;924
AL-SAO SEBASTIAO;1942
AL-SATUBA;1239
AL-SENADOR RUI PALMEIRA;655
AL-TANQUE D ARCA;428
AL-TAQUARANA;985
AL-TEOTONIO VILELA;5092
AL-TRAIPU;1553
AL-UNIAO DOS PALMARES;5208
AL-VICOSA;2084
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;407
SE-AQUIDABA;1981
SE-ARACAJU;219064
SE-ARAUA;861
