Município;Total
PI-RIACHO FRIO;267
PI-RIBEIRA DO PIAUI;298
PI-RIBEIRO GONCALVES;515
PI-RIO GRANDE DO PIAUI;378
PI-SANTA CRUZ DO PIAUI;324
PI-SANTA CRUZ DOS MILAGRES;281
PI-SANTA FILOMENA;605
PI-SANTA LUZ;346
PI-SANTANA DO PIAUI;201
PI-SANTA ROSA DO PIAUI;235
PI-SANTO ANTONIO DE LISBOA;275
PI-SANTO ANTONIO DOS MILAGRES;52
PI-SANTO INACIO DO PIAUI;260
PI-SAO BRAZ DO PIAUI;201
PI-SAO FELIX DO PIAUI;273
PI-SAO FRANCISCO DE ASSIS DO PIAUI;297
PI-SAO FRANCISCO DO PIAUI;365
PI-SAO GONCALO DO GURGUEIA;1301
PI-SAO GONCALO DO PIAUI;274
PI-SAO JOAO DA CANABRAVA;281
PI-SAO JOAO DA FRONTEIRA;374
PI-SAO JOAO DA SERRA;315
PI-SAO JOAO DA VARJOTA;194
PI-SAO JOAO DO ARRAIAL;343
PI-SAO JOAO DO PIAUI;2214
PI-SAO JOSE DO DIVINO;299
PI-SAO JOSE DO PEIXE;279
PI-SAO JOSE DO PIAUI;305
PI-SAO JULIAO;344
PI-SAO LOURENCO DO PIAUI;268
PI-SAO LUIS DO PIAUI;141
PI-SAO MIGUEL DA BAIXA GRANDE;222
PI-SAO MIGUEL DO FIDALGO;194
PI-SAO MIGUEL DO TAPUIO;666
PI-SAO PEDRO DO PIAUI;724
PI-SAO RAIMUNDO NONATO;3533
PI-SEBASTIAO BARROS;256
PI-SEBASTIAO LEAL;866
PI-SIGEFREDO PACHECO;381
PI-SIMOES;759
PI-SIMPLICIO MENDES;998
PI-SOCORRO DO PIAUI;30
PI-SUSSUAPARA;463
PI-TAMBORIL DO PIAUI;231
PI-TANQUE DO PIAUI;198
PI-TERESINA;264071
PI-UNIAO;5224
PI-URUCUI;4565
PI-VALENCA DO PIAUI;2042
PI-VARZEA BRANCA;17
PI-VARZEA GRANDE;206
PI-VERA MENDES;230
PI-VILA NOVA DO PIAUI;226
PI-WALL FERRAZ;170
PI-IGNORADO;0
CE-ABAIARA;807
CE-ACARAPE;1277
CE-ACARAU;4763
CE-ACOPIARA;2976
CE-AIUABA;1149
CE-ALCANTARAS;911
CE-ALTANEIRA;534
CE-ALTO SANTO;965
CE-AMONTADA;3011
CE-ANTONINA DO NORTE;669
CE-APUIARES;974
CE-AQUIRAZ;19071
CE-ARACATI;10339
CE-ARACOIABA;2186
CE-ARARENDA;1144
CE-ARARIPE;1363
CE-ARATUBA;995
CE-ARNEIROZ;492
CE-ASSARE;1093
CE-AURORA;1380
CE-BAIXIO;504
CE-BANABUIU;1517
CE-BARBALHA;11085
CE-BARREIRA;1100
CE-BARRO;1466
CE-BARROQUINHA;1049
CE-BATURITE;3542
CE-BEBERIBE;5623
CE-BELA CRUZ;1755
CE-BOA VIAGEM;3651
CE-BREJO SANTO;7947
CE-CAMOCIM;6600
CE-CAMPOS SALES;2125
CE-CANINDE;6959
CE-CAPISTRANO;1056
CE-CARIDADE;1023
CE-CARIRE;1197
CE-CARIRIACU;1893
CE-CARIUS;876
CE-CARNAUBAL;1232
CE-CASCAVEL;7713
CE-CATARINA;562
CE-CATUNDA;575
CE-CAUCAIA;46040
CE-CEDRO;1440
CE-CHAVAL;1606
CE-CHORO;534
CE-CHOROZINHO;969
CE-COREAU;1292
CE-CRATEUS;6763
CE-CRATO;17655
CE-CROATA;847
CE-CRUZ;2145
CE-DEPUTADO IRAPUAN PINHEIRO;674
CE-ERERE;576
CE-EUSEBIO;38900
CE-FARIAS BRITO;1172
CE-FORQUILHA;2284
CE-FORTALEZA;764290
CE-FORTIM;1459
CE-FRECHEIRINHA;3516
CE-GENERAL SAMPAIO;677
CE-GRACA;714
CE-GRANJA;2081
CE-GRANJEIRO;439
CE-GROAIRAS;791
CE-GUAIUBA;1984
CE-GUARACIABA DO NORTE;3071
CE-GUARAMIRANGA;965
CE-HIDROLANDIA;1128
CE-HORIZONTE;19909
CE-IBARETAMA;959
CE-IBIAPINA;1380
CE-IBICUITINGA;917
CE-ICAPUI;3395
CE-ICO;4263
CE-IGUATU;14443
CE-INDEPENDENCIA;1216
CE-IPAPORANGA;641
CE-IPAUMIRIM;1028
CE-IPU;3485
CE-IPUEIRAS;1998
CE-IRACEMA;970
CE-IRAUCUBA;1959
CE-ITAICABA;685
CE-ITAITINGA;6705
CE-ITAPAJE;4916
CE-ITAPIPOCA;14797
CE-ITAPIUNA;636
CE-ITAREMA;2807
CE-ITATIRA;959
CE-JAGUARETAMA;1222
CE-JAGUARIBARA;941
CE-JAGUARIBE;3579
CE-JAGUARUANA;3790
CE-JARDIM;1674
CE-JATI;556
CE-JIJOCA DE JERICOACOARA;4405
CE-JUAZEIRO DO NORTE;50975
CE-JUCAS;1608
CE-LAVRAS DA MANGABEIRA;1787
CE-LIMOEIRO DO NORTE;8536
CE-MADALENA;1258
CE-MARACANAU;61977
CE-MARANGUAPE;13645
CE-MARCO;3116
CE-MARTINOPOLE;906
CE-MASSAPE;2761
CE-MAURITI;2988
CE-MERUOCA;1107
CE-MILAGRES;1729
CE-MILHA;702
CE-MIRAIMA;1313
CE-MISSAO VELHA;2965
CE-MOMBACA;2947
CE-MONSENHOR TABOSA;1230
CE-MORADA NOVA;9308
CE-MORAUJO;685
CE-MORRINHOS;917
CE-MUCAMBO;612
CE-MULUNGU;928
CE-NOVA OLINDA;1403
CE-NOVA RUSSAS;2225
CE-NOVO ORIENTE;1549
CE-OCARA;969
CE-OROS;1211
CE-PACAJUS;8118
CE-PACATUBA;6715
CE-PACOTI;942
CE-PACUJA;460
CE-PALHANO;871
CE-PALMACIA;610
CE-PARACURU;3703
CE-PARAIPABA;3915
CE-PARAMBU;2023
CE-PARAMOTI;714
CE-PEDRA BRANCA;2254
CE-PENAFORTE;925
CE-PENTECOSTE;4624
CE-PEREIRO;4381
CE-PINDORETAMA;1875
CE-PIQUET CARNEIRO;982
CE-PIRES FERREIRA;784
CE-PORANGA;835
CE-PORTEIRAS;1129
CE-POTENGI;745
CE-POTIRETAMA;406
CE-QUITERIANOPOLIS;1275
CE-QUIXADA;8637
CE-QUIXELO;1081
CE-QUIXERAMOBIM;12570
CE-QUIXERE;3669
CE-REDENCAO;2748
CE-RERIUTABA;1487
CE-RUSSAS;10412
CE-SABOEIRO;793
CE-SALITRE;1313
CE-SANTANA DO ACARAU;1561
CE-SANTANA DO CARIRI;1043
CE-SANTA QUITERIA;4394
CE-SAO BENEDITO;4367
CE-SAO GONCALO DO AMARANTE;14100
CE-SAO JOAO DO JAGUARIBE;486
CE-SAO LUIS DO CURU;607
CE-SENADOR POMPEU;3293
CE-SENADOR SA;340
CE-SOBRAL;48010
CE-SOLONOPOLE;1943
CE-TABULEIRO DO NORTE;2595
CE-TAMBORIL;1123
CE-TARRAFAS;531
CE-TAUA;4191
CE-TEJUCUOCA;1403
CE-TIANGUA;9102
CE-TRAIRI;3776
CE-TURURU;939
CE-UBAJARA;3076
CE-UMARI;324
CE-UMIRIM;1391
CE-URUBURETAMA;2950
CE-URUOCA;1419
CE-VARJOTA;2208
CE-VARZEA ALEGRE;3187
CE-VICOSA DO CEARA;2830
CE-IGNORADO;0
RN-ACARI;1122
RN-ACU;6214
RN-AFONSO BEZERRA;939
RN-AGUA NOVA;246
RN-ALEXANDRIA;756
RN-ALMINO AFONSO;265
RN-ALTO DO RODRIGUES;3591
RN-ANGICOS;877
RN-ANTONIO MARTINS;321
RN-APODI;3943
RN-AREIA BRANCA;4072
RN-ARES;3297
RN-AUGUSTO SEVERO;461
RN-BAIA FORMOSA;3092
RN-BARAUNA;4246
RN-BARCELONA;523
RN-BENTO FERNANDES;460
RN-BODO;378
RN-BOM JESUS;412
RN-BREJINHO;803
RN-CAICARA DO NORTE;694
RN-CAICARA DO RIO DO VENTO;166
RN-CAICO;10663
RN-CAMPO REDONDO;663
RN-CANGUARETAMA;3109
RN-CARAUBAS;2159
RN-CARNAUBA DOS DANTAS;1324
RN-CARNAUBAIS;809
RN-CEARA-MIRIM;6483
RN-CERRO CORA;857
RN-CORONEL EZEQUIEL;283
RN-CORONEL JOAO PESSOA;295
RN-CRUZETA;909
RN-CURRAIS NOVOS;5348
RN-DOUTOR SEVERIANO;434
RN-PARNAMIRIM;43973
RN-ENCANTO;386
RN-EQUADOR;341
RN-ESPIRITO SANTO;1082
RN-EXTREMOZ;3211
RN-FELIPE GUERRA;463
RN-FERNANDO PEDROZA;243
RN-FLORANIA;824
RN-FRANCISCO DANTAS;261
RN-FRUTUOSO GOMES;202
RN-GALINHOS;635
RN-GOIANINHA;3032
RN-GOVERNADOR DIX-SEPT ROSADO;1315
RN-GROSSOS;1357
RN-GUAMARE;2033
RN-IELMO MARINHO;948
RN-IPANGUACU;1569
RN-IPUEIRA;269
RN-ITAJA;910
RN-ITAU;430
RN-JACANA;412
RN-JANDAIRA;977
RN-JANDUIS;631
RN-JANUARIO CICCO;386
RN-JAPI;350
RN-JARDIM DE ANGICOS;267
RN-JARDIM DE PIRANHAS;1271
RN-JARDIM DO SERIDO;1654
RN-JOAO CAMARA;3372
RN-JOAO DIAS;273
RN-JOSE DA PENHA;428
RN-JUCURUTU;2428
RN-JUNDIA;308
RN-LAGOA D ANTA;416
RN-LAGOA DE PEDRAS;450
RN-LAGOA DE VELHOS;468
RN-LAGOA NOVA;1282
RN-LAGOA SALGADA;691
RN-LAJES;879
RN-LAJES PINTADAS;313
RN-LUCRECIA;264
RN-LUIS GOMES;457
RN-MACAIBA;11675
RN-MACAU;3302
RN-MAJOR SALES;235
RN-MARCELINO VIEIRA;275
RN-MARTINS;778
RN-MAXARANGUAPE;1019
RN-MESSIAS TARGINO;330
RN-MONTANHAS;789
RN-MONTE ALEGRE;2052
RN-MONTE DAS GAMELEIRAS;355
RN-MOSSORO;64193
RN-NATAL;291078
RN-NISIA FLORESTA;2705
RN-NOVA CRUZ;2958
RN-OLHO-D AGUA DO BORGES;356
RN-OURO BRANCO;478
RN-PARANA;194
RN-PARAU;239
RN-PARAZINHO;329
RN-PARELHAS;3536
RN-RIO DO FOGO;779
RN-PASSA E FICA;1152
RN-PASSAGEM;404
RN-PATU;676
RN-SANTA MARIA;513
RN-PAU DOS FERROS;4470
RN-PEDRA GRANDE;509
RN-PEDRA PRETA;382
RN-PEDRO AVELINO;610
RN-PEDRO VELHO;1079
RN-PENDENCIAS;1532
RN-PILOES;228
RN-POCO BRANCO;776
RN-PORTALEGRE;496
RN-PORTO DO MANGUE;695
RN-SERRA CAIADA;846
RN-PUREZA;727
RN-RAFAEL FERNANDES;223
RN-RAFAEL GODEIRO;334
RN-RIACHO DA CRUZ;267
RN-RIACHO DE SANTANA;300
RN-RIACHUELO;932
RN-RODOLFO FERNANDES;377
RN-TIBAU;795
RN-RUY BARBOSA;20
RN-SANTA CRUZ;3467
RN-SANTANA DO MATOS;811
RN-SANTANA DO SERIDO;458
RN-SANTO ANTONIO;1946
RN-SAO BENTO DO NORTE;866
RN-SAO BENTO DO TRAIRI;317
RN-SAO FERNANDO;525
RN-SAO FRANCISCO DO OESTE;439
RN-SAO GONCALO DO AMARANTE;14221
RN-SAO JOAO DO SABUGI;363
RN-SAO JOSE DE MIPIBU;6879
RN-SAO JOSE DO CAMPESTRE;796
RN-SAO JOSE DO SERIDO;1087
RN-SAO MIGUEL;1260
RN-SAO MIGUEL DO GOSTOSO;928
RN-SAO PAULO DO POTENGI;1582
RN-SAO PEDRO;360
RN-SAO RAFAEL;454
RN-SAO TOME;611
RN-SAO VICENTE;694
RN-SENADOR ELOI DE SOUZA;467
RN-SENADOR GEORGINO AVELINO;374
RN-SERRA DE SAO BENTO;255
RN-SERRA DO MEL;1012
RN-SERRA NEGRA DO NORTE;951
RN-SERRINHA;544
RN-SERRINHA DOS PINTOS;284
RN-SEVERIANO MELO;480
RN-SITIO NOVO;301
RN-TABOLEIRO GRANDE;247
RN-TAIPU;810
RN-TANGARA;1145
RN-TENENTE ANANIAS;556
RN-TENENTE LAURENTINO CRUZ;573
RN-TIBAU DO SUL;4250
RN-TIMBAUBA DOS BATISTAS;292
RN-TOUROS;3059
RN-TRIUNFO POTIGUAR;270
RN-UMARIZAL;799
RN-UPANEMA;1313
RN-VARZEA;432
RN-VENHA-VER;267
RN-VERA CRUZ;679
RN-VICOSA;202
RN-VILA FLOR;346
RN-IGNORADO;0
PB-AGUA BRANCA;723
PB-AGUIAR;239
PB-ALAGOA GRANDE;2072
PB-ALAGOA NOVA;2303
PB-ALAGOINHA;981
PB-ALCANTIL;468
PB-ALGODAO DE JANDAIRA;281
PB-ALHANDRA;5897
PB-SAO JOAO DO RIO DO PEIXE;1275
PB-AMPARO;341
PB-APARECIDA;515
PB-ARACAGI;1118
PB-ARARA;229
PB-ARARUNA;1055
PB-AREIA;1654
PB-AREIA DE BARAUNAS;284
PB-AREIAL;431
PB-AROEIRAS;1253
PB-ASSUNCAO;361
PB-BAIA DA TRAICAO;592
PB-BANANEIRAS;1668
PB-BARAUNA;354
PB-BARRA DE SANTANA;616
PB-BARRA DE SANTA ROSA;198
PB-BARRA DE SAO MIGUEL;305
PB-BAYEUX;9270
PB-BELEM;1196
PB-BELEM DO BREJO DO CRUZ;683
PB-BERNARDINO BATISTA;375
PB-BOA VENTURA;364
PB-BOA VISTA;1204
PB-BOM JESUS;179
PB-BOM SUCESSO;435
PB-BONITO DE SANTA FE;536
PB-BOQUEIRAO;1376
PB-IGARACY;415
PB-BORBOREMA;342
PB-BREJO DO CRUZ;823
PB-BREJO DOS SANTOS;416
PB-CAAPORA;4719
PB-CABACEIRAS;324
PB-CABEDELO;18695
PB-CACHOEIRA DOS INDIOS;511
PB-CACIMBA DE AREIA;276
PB-CACIMBA DE DENTRO;893
PB-CACIMBAS;582
PB-CAICARA;436
PB-CAJAZEIRAS;8681
PB-CAJAZEIRINHAS;285
PB-CALDAS BRANDAO;617
PB-CAMALAU;468
PB-CAMPINA GRANDE;111851
PB-CAPIM;478
PB-CARAUBAS;151
PB-CARRAPATEIRA;238
PB-CASSERENGUE;431
PB-CATINGUEIRA;387
PB-CATOLE DO ROCHA;3536
PB-CATURITE;441
PB-CONCEICAO;991
PB-CONDADO;421
PB-CONDE;6540
PB-CONGO;292
PB-COREMAS;971
PB-COXIXOLA;195
PB-CRUZ DO ESPIRITO SANTO;1628
PB-CUBATI;599
PB-CUITE;1434
PB-CUITEGI;548
PB-CUITE DE MAMANGUAPE;609
PB-CURRAL DE CIMA;405
PB-CURRAL VELHO;251
PB-DAMIAO;414
PB-DESTERRO;465
PB-VISTA SERRANA;306
PB-DIAMANTE;386
PB-DONA INES;453
PB-DUAS ESTRADAS;329
PB-EMAS;275
PB-ESPERANCA;3532
PB-FAGUNDES;627
PB-FREI MARTINHO;265
PB-GADO BRAVO;520
PB-GUARABIRA;9732
PB-GURINHEM;998
PB-GURJAO;388
PB-IBIARA;315
PB-IMACULADA;485
PB-INGA;945
PB-ITABAIANA;1749
PB-ITAPORANGA;2701
PB-ITAPOROROCA;1556
PB-ITATUBA;417
PB-JACARAU;1119
PB-JERICO;429
PB-JOAO PESSOA;285055
PB-JUAREZ TAVORA;537
PB-JUAZEIRINHO;1510
PB-JUNCO DO SERIDO;703
PB-JURIPIRANGA;978
PB-JURU;490
PB-LAGOA;407
PB-LAGOA DE DENTRO;641
PB-LAGOA SECA;2074
PB-LASTRO;206
PB-LIVRAMENTO;502
PB-LOGRADOURO;292
PB-LUCENA;2230
PB-MAE D AGUA;269
PB-MALTA;470
PB-MAMANGUAPE;8155
PB-MANAIRA;316
PB-MARCACAO;545
PB-MARI;1375
PB-MARIZOPOLIS;388
PB-MASSARANDUBA;796
PB-MATARACA;1252
PB-MATINHAS;338
PB-MATO GROSSO;303
PB-MATUREIA;340
PB-MOGEIRO;1116
PB-MONTADAS;453
PB-MONTE HOREBE;246
PB-MONTEIRO;2881
PB-MULUNGU;661
PB-NATUBA;620
PB-NAZAREZINHO;367
PB-NOVA FLORESTA;568
PB-NOVA OLINDA;385
PB-NOVA PALMEIRA;377
PB-OLHO D AGUA;415
PB-OLIVEDOS;236
PB-OURO VELHO;320
PB-PARARI;228
PB-PASSAGEM;276
PB-PATOS;14913
PB-PAULISTA;628
PB-PEDRA BRANCA;276
PB-PEDRA LAVRADA;756
PB-PEDRAS DE FOGO;3761
PB-PIANCO;1396
PB-PICUI;1406
PB-PILAR;1970
PB-PILOES;439
PB-PILOEZINHOS;323
PB-PIRPIRITUBA;585
PB-PITIMBU;2452
PB-POCINHOS;1325
PB-POCO DANTAS;386
PB-POCO DE JOSE DE MOURA;501
PB-POMBAL;2565
PB-PRATA;340
PB-PRINCESA ISABEL;1718
PB-PUXINANA;1058
PB-QUEIMADAS;3781
PB-QUIXABA;263
PB-REMIGIO;1309
PB-PEDRO REGIS;384
PB-RIACHAO;427
PB-RIACHAO DO BACAMARTE;474
PB-RIACHAO DO POCO;338
PB-RIACHO DE SANTO ANTONIO;146
PB-RIACHO DOS CAVALOS;519
PB-RIO TINTO;4256
PB-SALGADINHO;282
PB-SALGADO DE SAO FELIX;762
PB-SANTA CECILIA;30
PB-SANTA CRUZ;432
PB-SANTA HELENA;437
PB-SANTA INES;338
PB-SANTA LUZIA;2223
PB-SANTANA DE MANGUEIRA;413
PB-SANTANA DOS GARROTES;379
PB-JOCA CLAUDINO;330
PB-SANTA RITA;20548
PB-SANTA TERESINHA;579
PB-SANTO ANDRE;274
PB-SAO BENTO;2974
PB-SAO BENTINHO;345
PB-SAO DOMINGOS DO CARIRI;146
PB-SAO DOMINGOS;356
PB-SAO FRANCISCO;252
PB-SAO JOAO DO CARIRI;371
PB-SAO JOAO DO TIGRE;301
PB-SAO JOSE DA LAGOA TAPADA;462
PB-SAO JOSE DE CAIANA;303
PB-SAO JOSE DE ESPINHARAS;322
PB-SAO JOSE DOS RAMOS;931
PB-SAO JOSE DE PIRANHAS;1355
PB-SAO JOSE DE PRINCESA;195
PB-SAO JOSE DO BONFIM;156
PB-SAO JOSE DO BREJO DO CRUZ;269
PB-SAO JOSE DO SABUGI;369
PB-SAO JOSE DOS CORDEIROS;294
PB-SAO MAMEDE;453
PB-SAO MIGUEL DE TAIPU;574
PB-SAO SEBASTIAO DE LAGOA DE ROCA;713
PB-SAO SEBASTIAO DO UMBUZEIRO;257
PB-SAPE;4530
PB-SAO VICENTE DO SERIDO;628
PB-SERRA BRANCA;1030
PB-SERRA DA RAIZ;369
PB-SERRA GRANDE;247
PB-SERRA REDONDA;308
PB-SERRARIA;376
PB-SERTAOZINHO;495
PB-SOBRADO;498
PB-SOLANEA;2274
PB-SOLEDADE;1137
PB-SOSSEGO;363
PB-SOUSA;9895
PB-SUME;1470
PB-TACIMA;625
PB-TAPEROA;883
PB-TAVARES;821
PB-TEIXEIRA;756
PB-TENORIO;295
PB-TRIUNFO;441
PB-UIRAUNA;920
PB-UMBUZEIRO;653
PB-VARZEA;331
PB-VIEIROPOLIS;271
PB-ZABELE;217
PB-IGNORADO;0
PE-ABREU E LIMA;10132
PE-AFOGADOS DA INGAZEIRA;3723
PE-AFRANIO;1215
PE-AGRESTINA;1651
PE-AGUA PRETA;1070
PE-AGUAS BELAS;1937
PE-ALAGOINHA;841
PE-ALIANCA;3436
PE-ALTINHO;1227
PE-AMARAJI;1282
PE-ANGELIM;700
PE-ARACOIABA;1538
PE-ARARIPINA;7565
PE-ARCOVERDE;9306
PE-BARRA DE GUABIRABA;1532
PE-BARREIROS;4020
PE-BELEM DE MARIA;354
PE-BELEM DE SAO FRANCISCO;2418
PE-BELO JARDIM;11576
PE-BETANIA;730
PE-BEZERROS;12161
PE-BODOCO;1476
PE-BOM CONSELHO;3068
PE-BOM JARDIM;1775
PE-BONITO;3547
PE-BREJAO;732
PE-BREJINHO;501
PE-BREJO DA MADRE DE DEUS;2347
PE-BUENOS AIRES;817
PE-BUIQUE;2814
PE-CABO DE SANTO AGOSTINHO;43525
PE-CABROBO;2681
PE-CACHOEIRINHA;1346
PE-CAETES;827
PE-CALCADO;324
PE-CALUMBI;384
PE-CAMARAGIBE;14003
PE-CAMOCIM DE SAO FELIX;1080
PE-CAMUTANGA;3924
PE-CANHOTINHO;1473
PE-CAPOEIRAS;914
PE-CARNAIBA;971
PE-CARNAUBEIRA DA PENHA;500
PE-CARPINA;12296
PE-CARUARU;75710
PE-CASINHAS;646
PE-CATENDE;2257
PE-CEDRO;604
PE-CHA DE ALEGRIA;761
PE-CHA GRANDE;1549
PE-CONDADO;1792
PE-CORRENTES;1456
PE-CORTES;1255
PE-CUMARU;585
PE-CUPIRA;1975
PE-CUSTODIA;2754
PE-DORMENTES;1884
PE-ESCADA;7621
PE-EXU;1662
PE-FEIRA NOVA;1753
PE-FERNANDO DE NORONHA;1836
PE-FERREIROS;1330
PE-FLORES;799
PE-FLORESTA;3418
PE-FREI MIGUELINHO;720
PE-GAMELEIRA;1449
PE-GARANHUNS;22525
PE-GLORIA DO GOITA;3305
PE-GOIANA;23960
PE-GRANITO;379
PE-GRAVATA;10592
PE-IATI;582
PE-IBIMIRIM;1141
PE-IBIRAJUBA;483
PE-IGARASSU;22944
PE-IGUARACY;395
PE-INAJA;1260
PE-INGAZEIRA;316
PE-IPOJUCA;33074
PE-IPUBI;2088
PE-ITACURUBA;382
PE-ITAIBA;1192
PE-ILHA DE ITAMARACA;1122
PE-ITAMBE;4519
PE-ITAPETIM;601
PE-ITAPISSUMA;5799
PE-ITAQUITINGA;887
PE-JABOATAO DOS GUARARAPES;98570
PE-JAQUEIRA;521
PE-JATAUBA;1041
PE-JATOBA;1437
PE-JOAO ALFREDO;1615
PE-JOAQUIM NABUCO;1179
PE-JUCATI;534
PE-JUPI;1306
PE-JUREMA;875
PE-LAGOA DO CARRO;1585
PE-LAGOA DO ITAENGA;6451
PE-LAGOA DO OURO;639
PE-LAGOA DOS GATOS;559
PE-LAGOA GRANDE;2652
PE-LAJEDO;3430
PE-LIMOEIRO;6241
PE-MACAPARANA;2044
PE-MACHADOS;807
PE-MANARI;912
PE-MARAIAL;577
PE-MIRANDIBA;651
PE-MORENO;7096
PE-NAZARE DA MATA;5542
PE-OLINDA;72898
PE-OROBO;1456
PE-OROCO;684
PE-OURICURI;4482
PE-PALMARES;7224
PE-PALMEIRINA;302
PE-PANELAS;2366
PE-PARANATAMA;626
PE-PARNAMIRIM;1255
PE-PASSIRA;1626
PE-PAUDALHO;5764
PE-PAULISTA;43420
PE-PEDRA;1202
PE-PESQUEIRA;5231
PE-PETROLANDIA;4005
PE-PETROLINA;81343
PE-POCAO;749
PE-POMBOS;2930
PE-PRIMAVERA;4474
PE-QUIPAPA;1297
PE-QUIXABA;384
PE-RECIFE;669625
PE-RIACHO DAS ALMAS;1082
PE-RIBEIRAO;3959
PE-RIO FORMOSO;7200
PE-SAIRE;1258
PE-SALGADINHO;490
PE-SALGUEIRO;7079
PE-SALOA;666
PE-SANHARO;1196
PE-SANTA CRUZ;1003
PE-SANTA CRUZ DA BAIXA VERDE;721
PE-SANTA CRUZ DO CAPIBARIBE;15401
PE-SANTA FILOMENA;536
PE-SANTA MARIA DA BOA VISTA;2250
PE-SANTA MARIA DO CAMBUCA;759
PE-SANTA TEREZINHA;652
PE-SAO BENEDITO DO SUL;811
PE-SAO BENTO DO UNA;5034
PE-SAO CAITANO;2537
PE-SAO JOAO;1457
PE-SAO JOAQUIM DO MONTE;1029
PE-SAO JOSE DA COROA GRANDE;2086
PE-SAO JOSE DO BELMONTE;3195
PE-SAO JOSE DO EGITO;2473
PE-SAO LOURENCO DA MATA;9618
PE-SAO VICENTE FERRER;1605
PE-SERRA TALHADA;12230
PE-SERRITA;1105
PE-SERTANIA;1795
PE-SIRINHAEM;8774
PE-MOREILANDIA;583
PE-SOLIDAO;419
PE-SURUBIM;6370
PE-TABIRA;2202
PE-TACAIMBO;1088
PE-TACARATU;1264
PE-TAMANDARE;4030
PE-TAQUARITINGA DO NORTE;2324
PE-TEREZINHA;447
PE-TERRA NOVA;583
PE-TIMBAUBA;7786
PE-TORITAMA;6023
PE-TRACUNHAEM;1112
PE-TRINDADE;2764
PE-TRIUNFO;1183
PE-TUPANATINGA;1468
PE-TUPARETAMA;445
PE-VENTUROSA;923
PE-VERDEJANTE;495
PE-VERTENTE DO LERIO;643
PE-VERTENTES;957
PE-VICENCIA;4048
PE-VITORIA DE SANTO ANTAO;25858
PE-XEXEU;1276
PE-IGNORADO;0
AL-AGUA BRANCA;1388
AL-ANADIA;1435
AL-ARAPIRACA;42647
AL-ATALAIA;5372
AL-BARRA DE SANTO ANTONIO;1073
AL-BARRA DE SAO MIGUEL;1725
AL-BATALHA;1177
AL-BELEM;657
AL-BELO MONTE;373
AL-BOCA DA MATA;1994
AL-BRANQUINHA;565
AL-CACIMBINHAS;1298
AL-CAJUEIRO;1482
AL-CAMPESTRE;606
AL-CAMPO ALEGRE;5007
AL-CAMPO GRANDE;574
AL-CANAPI;443
AL-CAPELA;1524
AL-CARNEIROS;475
AL-CHA PRETA;521
AL-COITE DO NOIA;458
AL-COLONIA LEOPOLDINA;2344
AL-COQUEIRO SECO;587
AL-CORURIPE;11938
AL-CRAIBAS;2280
AL-DELMIRO GOUVEIA;4359
AL-DOIS RIACHOS;449
AL-ESTRELA DE ALAGOAS;514
AL-FEIRA GRANDE;1407
AL-FELIZ DESERTO;468
AL-FLEXEIRAS;956
AL-GIRAU DO PONCIANO;1117
AL-IBATEGUARA;789
AL-IGACI;1575
AL-IGREJA NOVA;3484
AL-INHAPI;662
AL-JACARE DOS HOMENS;224
AL-JACUIPE;553
AL-JAPARATINGA;1357
AL-JARAMATAIA;467
AL-JEQUIA DA PRAIA;1234
AL-JOAQUIM GOMES;1153
AL-JUNDIA;370
AL-JUNQUEIRO;2454
AL-LAGOA DA CANOA;1129
AL-LIMOEIRO DE ANADIA;2213
AL-MACEIO;260052
AL-MAJOR ISIDORO;1653
AL-MARAGOGI;5447
AL-MARAVILHA;282
AL-MARECHAL DEODORO;12388
AL-MARIBONDO;1073
AL-MAR VERMELHO;411
AL-MATA GRANDE;765
AL-MATRIZ DE CAMARAGIBE;4546
AL-MESSIAS;1899
AL-MINADOR DO NEGRAO;548
AL-MONTEIROPOLIS;470
AL-MURICI;2958
AL-NOVO LINO;1132
AL-OLHO D AGUA DAS FLORES;1824
AL-OLHO D AGUA DO CASADO;556
AL-OLHO D AGUA GRANDE;270
AL-OLIVENCA;793
AL-OURO BRANCO;959
AL-PALESTINA;308
AL-PALMEIRA DOS INDIOS;7218
AL-PAO DE ACUCAR;1313
AL-PARICONHA;432
AL-PARIPUEIRA;1373
AL-PASSO DE CAMARAGIBE;1439
AL-PAULO JACINTO;63
AL-PENEDO;7213
AL-PIACABUCU;1059
AL-PILAR;3853
AL-PINDOBA;419
AL-PIRANHAS;1847
AL-POCO DAS TRINCHEIRAS;683
AL-PORTO CALVO;3521
AL-PORTO DE PEDRAS;1279
AL-PORTO REAL DO COLEGIO;734
AL-QUEBRANGULO;717
AL-RIO LARGO;16649
AL-ROTEIRO;859
AL-SANTA LUZIA DO NORTE;1097
AL-SANTANA DO IPANEMA;4547
AL-SANTANA DO MUNDAU;681
AL-SAO BRAS;411
AL-SAO JOSE DA LAJE;6608
AL-SAO JOSE DA TAPERA;2805
AL-SAO LUIS DO QUITUNDE;8914
AL-SAO MIGUEL DOS CAMPOS;12403
AL-SAO MIGUEL DOS MILAGRES;1836
AL-SAO SEBASTIAO;2084
AL-SATUBA;1679
AL-SENADOR RUI PALMEIRA;693
AL-TANQUE D ARCA;416
AL-TAQUARANA;1868
AL-TEOTONIO VILELA;3819
AL-TRAIPU;1650
AL-UNIAO DOS PALMARES;4730
AL-VICOSA;2867
