Município;Total
PI-SANTA CRUZ DOS MILAGRES;191
PI-SANTA FILOMENA;144
PI-SANTA LUZ;252
PI-SANTANA DO PIAUI;153
PI-SANTA ROSA DO PIAUI;192
PI-SANTO ANTONIO DE LISBOA;103
PI-SANTO ANTONIO DOS MILAGRES;67
PI-SANTO INACIO DO PIAUI;176
PI-SAO BRAZ DO PIAUI;153
PI-SAO FELIX DO PIAUI;138
PI-SAO FRANCISCO DE ASSIS DO PIAUI;290
PI-SAO FRANCISCO DO PIAUI;356
PI-SAO GONCALO DO GURGUEIA;162
PI-SAO GONCALO DO PIAUI;201
PI-SAO JOAO DA CANABRAVA;170
PI-SAO JOAO DA FRONTEIRA;257
PI-SAO JOAO DA SERRA;368
PI-SAO JOAO DA VARJOTA;173
PI-SAO JOAO DO ARRAIAL;315
PI-SAO JOAO DO PIAUI;949
PI-SAO JOSE DO DIVINO;291
PI-SAO JOSE DO PEIXE;219
PI-SAO JOSE DO PIAUI;252
PI-SAO JULIAO;238
PI-SAO LOURENCO DO PIAUI;207
PI-SAO LUIS DO PIAUI;107
PI-SAO MIGUEL DA BAIXA GRANDE;152
PI-SAO MIGUEL DO FIDALGO;130
PI-SAO MIGUEL DO TAPUIO;618
PI-SAO PEDRO DO PIAUI;687
PI-SAO RAIMUNDO NONATO;2391
PI-SEBASTIAO BARROS;128
PI-SEBASTIAO LEAL;272
PI-SIGEFREDO PACHECO;370
PI-SIMOES;521
PI-SIMPLICIO MENDES;514
PI-SOCORRO DO PIAUI;207
PI-SUSSUAPARA;269
PI-TAMBORIL DO PIAUI;133
PI-TANQUE DO PIAUI;190
PI-TERESINA;247035
PI-UNIAO;3079
PI-URUCUI;2209
PI-VALENCA DO PIAUI;1434
PI-VARZEA BRANCA;1
PI-VARZEA GRANDE;191
PI-VERA MENDES;130
PI-VILA NOVA DO PIAUI;114
PI-WALL FERRAZ;182
PI-IGNORADO;0
CE-ABAIARA;648
CE-ACARAPE;1638
CE-ACARAU;2983
CE-ACOPIARA;2720
CE-AIUABA;503
CE-ALCANTARAS;721
CE-ALTANEIRA;497
CE-ALTO SANTO;1116
CE-AMONTADA;2227
CE-ANTONINA DO NORTE;446
CE-APUIARES;685
CE-AQUIRAZ;11759
CE-ARACATI;9006
CE-ARACOIABA;1707
CE-ARARENDA;583
CE-ARARIPE;932
CE-ARATUBA;1135
CE-ARNEIROZ;197
CE-ASSARE;1489
CE-AURORA;714
CE-BAIXIO;382
CE-BANABUIU;1204
CE-BARBALHA;7477
CE-BARREIRA;1084
CE-BARRO;1401
CE-BARROQUINHA;1061
CE-BATURITE;2623
CE-BEBERIBE;4827
CE-BELA CRUZ;1800
CE-BOA VIAGEM;2462
CE-BREJO SANTO;2877
CE-CAMOCIM;5843
CE-CAMPOS SALES;1552
CE-CANINDE;4546
CE-CAPISTRANO;859
CE-CARIDADE;1041
CE-CARIRE;789
CE-CARIRIACU;1941
CE-CARIUS;761
CE-CARNAUBAL;802
CE-CASCAVEL;5698
CE-CATARINA;717
CE-CATUNDA;600
CE-CAUCAIA;28156
CE-CEDRO;1615
CE-CHAVAL;1853
CE-CHORO;801
CE-CHOROZINHO;1959
CE-COREAU;849
CE-CRATEUS;4360
CE-CRATO;16440
CE-CROATA;811
CE-CRUZ;1555
CE-DEPUTADO IRAPUAN PINHEIRO;506
CE-ERERE;575
CE-EUSEBIO;34212
CE-FARIAS BRITO;1203
CE-FORQUILHA;1495
CE-FORTALEZA;725525
CE-FORTIM;1021
CE-FRECHEIRINHA;1341
CE-GENERAL SAMPAIO;514
CE-GRACA;844
CE-GRANJA;2906
CE-GRANJEIRO;187
CE-GROAIRAS;482
CE-GUAIUBA;2857
CE-GUARACIABA DO NORTE;2854
CE-GUARAMIRANGA;853
CE-HIDROLANDIA;1206
CE-HORIZONTE;21240
CE-IBARETAMA;1051
CE-IBIAPINA;1317
CE-IBICUITINGA;1083
CE-ICAPUI;2721
CE-ICO;3833
CE-IGUATU;11521
CE-INDEPENDENCIA;1467
CE-IPAPORANGA;585
CE-IPAUMIRIM;577
CE-IPU;2379
CE-IPUEIRAS;1829
CE-IRACEMA;868
CE-IRAUCUBA;1498
CE-ITAICABA;489
CE-ITAITINGA;3119
CE-ITAPAJE;4380
CE-ITAPIPOCA;8523
CE-ITAPIUNA;1041
CE-ITAREMA;2689
CE-ITATIRA;788
CE-JAGUARETAMA;1168
CE-JAGUARIBARA;820
CE-JAGUARIBE;2357
CE-JAGUARUANA;2987
CE-JARDIM;2013
CE-JATI;512
CE-JIJOCA DE JERICOACOARA;1620
CE-JUAZEIRO DO NORTE;39503
CE-JUCAS;1495
CE-LAVRAS DA MANGABEIRA;1343
CE-LIMOEIRO DO NORTE;6019
CE-MADALENA;1131
CE-MARACANAU;49169
CE-MARANGUAPE;14305
CE-MARCO;2574
CE-MARTINOPOLE;1073
CE-MASSAPE;1481
CE-MAURITI;2029
CE-MERUOCA;706
CE-MILAGRES;1881
CE-MILHA;672
CE-MIRAIMA;725
CE-MISSAO VELHA;2068
CE-MOMBACA;1995
CE-MONSENHOR TABOSA;1218
CE-MORADA NOVA;5094
CE-MORAUJO;595
CE-MORRINHOS;1022
CE-MUCAMBO;1022
CE-MULUNGU;438
CE-NOVA OLINDA;1410
CE-NOVA RUSSAS;1850
CE-NOVO ORIENTE;1067
CE-OCARA;1092
CE-OROS;1059
CE-PACAJUS;8312
CE-PACATUBA;6515
CE-PACOTI;950
CE-PACUJA;508
CE-PALHANO;688
CE-PALMACIA;883
CE-PARACURU;3761
CE-PARAIPABA;3293
CE-PARAMBU;709
CE-PARAMOTI;837
CE-PEDRA BRANCA;2078
CE-PENAFORTE;720
CE-PENTECOSTE;2694
CE-PEREIRO;988
CE-PINDORETAMA;1669
CE-PIQUET CARNEIRO;574
CE-PIRES FERREIRA;450
CE-PORANGA;608
CE-PORTEIRAS;1224
CE-POTENGI;716
CE-POTIRETAMA;456
CE-QUITERIANOPOLIS;942
CE-QUIXADA;7470
CE-QUIXELO;1181
CE-QUIXERAMOBIM;3682
CE-QUIXERE;2162
CE-REDENCAO;1870
CE-RERIUTABA;1190
CE-RUSSAS;11668
CE-SABOEIRO;899
CE-SALITRE;1368
CE-SANTANA DO ACARAU;1682
CE-SANTANA DO CARIRI;1155
CE-SANTA QUITERIA;3150
CE-SAO BENEDITO;2895
CE-SAO GONCALO DO AMARANTE;7821
CE-SAO JOAO DO JAGUARIBE;341
CE-SAO LUIS DO CURU;950
CE-SENADOR POMPEU;2165
CE-SENADOR SA;334
CE-SOBRAL;41963
CE-SOLONOPOLE;1031
CE-TABULEIRO DO NORTE;1949
CE-TAMBORIL;1199
CE-TARRAFAS;541
CE-TAUA;4158
CE-TEJUCUOCA;1041
CE-TIANGUA;4803
CE-TRAIRI;2294
CE-TURURU;954
CE-UBAJARA;3134
CE-UMARI;415
CE-UMIRIM;889
CE-URUBURETAMA;2511
CE-URUOCA;1076
CE-VARJOTA;1474
CE-VARZEA ALEGRE;2545
CE-VICOSA DO CEARA;2713
CE-IGNORADO;0
RN-ACARI;963
RN-ACU;5575
RN-AFONSO BEZERRA;645
RN-AGUA NOVA;246
RN-ALEXANDRIA;830
RN-ALMINO AFONSO;166
RN-ALTO DO RODRIGUES;2701
RN-ANGICOS;868
RN-ANTONIO MARTINS;278
RN-APODI;2097
RN-AREIA BRANCA;3977
RN-ARES;2734
RN-AUGUSTO SEVERO;414
RN-BAIA FORMOSA;4008
RN-BARAUNA;3341
RN-BARCELONA;248
RN-BENTO FERNANDES;399
RN-BODO;250
RN-BOM JESUS;428
RN-BREJINHO;744
RN-CAICARA DO NORTE;336
RN-CAICARA DO RIO DO VENTO;300
RN-CAICO;9208
RN-CAMPO REDONDO;1850
RN-CANGUARETAMA;2495
RN-CARAUBAS;1249
RN-CARNAUBA DOS DANTAS;1252
RN-CARNAUBAIS;1042
RN-CEARA-MIRIM;5334
RN-CERRO CORA;638
RN-CORONEL EZEQUIEL;350
RN-CORONEL JOAO PESSOA;253
RN-CRUZETA;842
RN-CURRAIS NOVOS;4784
RN-DOUTOR SEVERIANO;318
RN-PARNAMIRIM;33445
RN-ENCANTO;178
RN-EQUADOR;518
RN-ESPIRITO SANTO;449
RN-EXTREMOZ;841
RN-FELIPE GUERRA;381
RN-FERNANDO PEDROZA;284
RN-FLORANIA;509
RN-FRANCISCO DANTAS;225
RN-FRUTUOSO GOMES;276
RN-GALINHOS;430
RN-GOIANINHA;3190
RN-GOVERNADOR DIX-SEPT ROSADO;923
RN-GROSSOS;750
RN-GUAMARE;3509
RN-IELMO MARINHO;938
RN-IPANGUACU;2118
RN-IPUEIRA;230
RN-ITAJA;1182
RN-ITAU;487
RN-JACANA;389
RN-JANDAIRA;607
RN-JANDUIS;431
RN-JANUARIO CICCO;232
RN-JAPI;318
RN-JARDIM DE ANGICOS;216
RN-JARDIM DE PIRANHAS;1485
RN-JARDIM DO SERIDO;1242
RN-JOAO CAMARA;2163
RN-JOAO DIAS;173
RN-JOSE DA PENHA;308
RN-JUCURUTU;1487
RN-JUNDIA;281
RN-LAGOA D ANTA;360
RN-LAGOA DE PEDRAS;394
RN-LAGOA DE VELHOS;286
RN-LAGOA NOVA;1074
RN-LAGOA SALGADA;263
RN-LAJES;792
RN-LAJES PINTADAS;304
RN-LUCRECIA;234
RN-LUIS GOMES;492
RN-MACAIBA;10435
RN-MACAU;4215
RN-MAJOR SALES;151
RN-MARCELINO VIEIRA;382
RN-MARTINS;553
RN-MAXARANGUAPE;1128
RN-MESSIAS TARGINO;296
RN-MONTANHAS;498
RN-MONTE ALEGRE;1321
RN-MONTE DAS GAMELEIRAS;225
RN-MOSSORO;57348
RN-NATAL;306064
RN-NISIA FLORESTA;2123
RN-NOVA CRUZ;2565
RN-OLHO-D AGUA DO BORGES;293
RN-OURO BRANCO;426
RN-PARANA;210
RN-PARAU;294
RN-PARAZINHO;261
RN-PARELHAS;2939
RN-RIO DO FOGO;691
RN-PASSA E FICA;764
RN-PASSAGEM;227
RN-PATU;541
RN-SANTA MARIA;388
RN-PAU DOS FERROS;2872
RN-PEDRA GRANDE;290
RN-PEDRA PRETA;335
RN-PEDRO AVELINO;480
RN-PEDRO VELHO;766
RN-PENDENCIAS;1272
RN-PILOES;29
RN-POCO BRANCO;626
RN-PORTALEGRE;567
RN-PORTO DO MANGUE;517
RN-SERRA CAIADA;462
RN-PUREZA;600
RN-RAFAEL FERNANDES;242
RN-RAFAEL GODEIRO;243
RN-RIACHO DA CRUZ;218
RN-RIACHO DE SANTANA;273
RN-RIACHUELO;175
RN-RODOLFO FERNANDES;202
RN-TIBAU;364
RN-RUY BARBOSA;297
RN-SANTA CRUZ;2711
RN-SANTANA DO MATOS;760
RN-SANTANA DO SERIDO;336
RN-SANTO ANTONIO;1409
RN-SAO BENTO DO NORTE;318
RN-SAO BENTO DO TRAIRI;398
RN-SAO FERNANDO;388
RN-SAO FRANCISCO DO OESTE;395
RN-SAO GONCALO DO AMARANTE;11383
RN-SAO JOAO DO SABUGI;381
RN-SAO JOSE DE MIPIBU;4221
RN-SAO JOSE DO CAMPESTRE;723
RN-SAO JOSE DO SERIDO;703
RN-SAO MIGUEL;1006
RN-SAO MIGUEL DO GOSTOSO;638
RN-SAO PAULO DO POTENGI;1829
RN-SAO PEDRO;373
RN-SAO RAFAEL;398
RN-SAO TOME;646
RN-SAO VICENTE;385
RN-SENADOR ELOI DE SOUZA;305
RN-SENADOR GEORGINO AVELINO;547
RN-SERRA DE SAO BENTO;305
RN-SERRA DO MEL;571
RN-SERRA NEGRA DO NORTE;787
RN-SERRINHA;234
RN-SERRINHA DOS PINTOS;261
RN-SEVERIANO MELO;323
RN-SITIO NOVO;401
RN-TABOLEIRO GRANDE;286
RN-TAIPU;889
RN-TANGARA;968
RN-TENENTE ANANIAS;297
RN-TENENTE LAURENTINO CRUZ;456
RN-TIBAU DO SUL;2496
RN-TIMBAUBA DOS BATISTAS;275
RN-TOUROS;2108
RN-TRIUNFO POTIGUAR;286
RN-UMARIZAL;701
RN-UPANEMA;586
RN-VARZEA;363
RN-VENHA-VER;201
RN-VERA CRUZ;795
RN-VICOSA;157
RN-VILA FLOR;302
RN-IGNORADO;0
PB-AGUA BRANCA;564
PB-AGUIAR;367
PB-ALAGOA GRANDE;1427
PB-ALAGOA NOVA;1460
PB-ALAGOINHA;700
PB-ALCANTIL;245
PB-ALGODAO DE JANDAIRA;328
PB-ALHANDRA;3302
PB-SAO JOAO DO RIO DO PEIXE;917
PB-AMPARO;176
PB-APARECIDA;456
PB-ARACAGI;918
PB-ARARA;622
PB-ARARUNA;1202
PB-AREIA;1388
PB-AREIA DE BARAUNAS;41
PB-AREIAL;354
PB-AROEIRAS;117
PB-ASSUNCAO;284
PB-BAIA DA TRAICAO;509
PB-BANANEIRAS;1287
PB-BARAUNA;274
PB-BARRA DE SANTANA;435
PB-BARRA DE SANTA ROSA;778
PB-BARRA DE SAO MIGUEL;227
PB-BAYEUX;9369
PB-BELEM;997
PB-BELEM DO BREJO DO CRUZ;333
PB-BERNARDINO BATISTA;215
PB-BOA VENTURA;334
PB-BOA VISTA;957
PB-BOM JESUS;171
PB-BOM SUCESSO;265
PB-BONITO DE SANTA FE;585
PB-BOQUEIRAO;765
PB-IGARACY;384
PB-BORBOREMA;308
PB-BREJO DO CRUZ;557
PB-BREJO DOS SANTOS;412
PB-CAAPORA;4588
PB-CABACEIRAS;440
PB-CABEDELO;16162
PB-CACHOEIRA DOS INDIOS;497
PB-CACIMBA DE AREIA;222
PB-CACIMBA DE DENTRO;696
PB-CACIMBAS;486
PB-CAICARA;386
PB-CAJAZEIRAS;7066
PB-CAJAZEIRINHAS;258
PB-CALDAS BRANDAO;402
PB-CAMALAU;293
PB-CAMPINA GRANDE;80013
PB-CAPIM;385
PB-CARAUBAS;246
PB-CARRAPATEIRA;255
PB-CASSERENGUE;487
PB-CATINGUEIRA;280
PB-CATOLE DO ROCHA;2429
PB-CATURITE;440
PB-CONCEICAO;984
PB-CONDADO;437
PB-CONDE;2963
PB-CONGO;337
PB-COREMAS;580
PB-COXIXOLA;143
PB-CRUZ DO ESPIRITO SANTO;1087
PB-CUBATI;598
PB-CUITE;1236
PB-CUITEGI;517
PB-CUITE DE MAMANGUAPE;484
PB-CURRAL DE CIMA;311
PB-CURRAL VELHO;101
PB-DAMIAO;283
PB-DESTERRO;508
PB-VISTA SERRANA;271
PB-DIAMANTE;370
PB-DONA INES;397
PB-DUAS ESTRADAS;189
PB-EMAS;350
PB-ESPERANCA;3620
PB-FAGUNDES;520
PB-FREI MARTINHO;212
PB-GADO BRAVO;419
PB-GUARABIRA;7994
PB-GURINHEM;894
PB-GURJAO;265
PB-IBIARA;289
PB-IMACULADA;500
PB-INGA;1318
PB-ITABAIANA;1896
PB-ITAPORANGA;2177
PB-ITAPOROROCA;969
PB-ITATUBA;560
PB-JACARAU;757
PB-JERICO;450
PB-JOAO PESSOA;272668
PB-JUAREZ TAVORA;516
PB-JUAZEIRINHO;1166
PB-JUNCO DO SERIDO;498
PB-JURIPIRANGA;795
PB-JURU;458
PB-LAGOA;424
PB-LAGOA DE DENTRO;460
PB-LAGOA SECA;1567
PB-LASTRO;251
PB-LIVRAMENTO;344
PB-LOGRADOURO;152
PB-LUCENA;1870
PB-MAE D AGUA;261
PB-MALTA;296
PB-MAMANGUAPE;5477
PB-MANAIRA;477
PB-MARCACAO;675
PB-MARI;1118
PB-MARIZOPOLIS;396
PB-MASSARANDUBA;478
PB-MATARACA;2535
PB-MATINHAS;291
PB-MATO GROSSO;148
PB-MATUREIA;304
PB-MOGEIRO;963
PB-MONTADAS;284
PB-MONTE HOREBE;227
PB-MONTEIRO;1790
PB-MULUNGU;543
PB-NATUBA;545
PB-NAZAREZINHO;44
PB-NOVA FLORESTA;511
PB-NOVA OLINDA;344
PB-NOVA PALMEIRA;324
PB-OLHO D AGUA;615
PB-OLIVEDOS;184
PB-OURO VELHO;305
PB-PARARI;243
PB-PASSAGEM;338
PB-PATOS;9902
PB-PAULISTA;521
PB-PEDRA BRANCA;288
PB-PEDRA LAVRADA;654
PB-PEDRAS DE FOGO;3981
PB-PIANCO;667
PB-PICUI;1219
PB-PILAR;627
PB-PILOES;516
PB-PILOEZINHOS;343
PB-PIRPIRITUBA;566
PB-PITIMBU;845
PB-POCINHOS;1029
PB-POCO DANTAS;305
PB-POCO DE JOSE DE MOURA;347
PB-POMBAL;2273
PB-PRATA;313
PB-PRINCESA ISABEL;1167
PB-PUXINANA;808
PB-QUEIMADAS;2675
PB-QUIXABA;219
PB-REMIGIO;1229
PB-PEDRO REGIS;307
PB-RIACHAO;268
PB-RIACHAO DO BACAMARTE;381
PB-RIACHAO DO POCO;275
PB-RIACHO DE SANTO ANTONIO;223
PB-RIACHO DOS CAVALOS;308
PB-RIO TINTO;3215
PB-SALGADINHO;235
PB-SALGADO DE SAO FELIX;685
PB-SANTA CECILIA;349
PB-SANTA CRUZ;420
PB-SANTA HELENA;384
PB-SANTA INES;243
PB-SANTA LUZIA;1389
PB-SANTANA DE MANGUEIRA;274
PB-SANTANA DOS GARROTES;354
PB-JOCA CLAUDINO;351
PB-SANTA RITA;19618
PB-SANTA TERESINHA;431
PB-SANTO ANDRE;197
PB-SAO BENTO;2170
PB-SAO BENTINHO;209
PB-SAO DOMINGOS DO CARIRI;107
PB-SAO DOMINGOS;195
PB-SAO FRANCISCO;213
PB-SAO JOAO DO CARIRI;701
PB-SAO JOAO DO TIGRE;218
PB-SAO JOSE DA LAGOA TAPADA;425
PB-SAO JOSE DE CAIANA;317
PB-SAO JOSE DE ESPINHARAS;336
PB-SAO JOSE DOS RAMOS;410
PB-SAO JOSE DE PIRANHAS;1116
PB-SAO JOSE DE PRINCESA;187
PB-SAO JOSE DO BONFIM;141
PB-SAO JOSE DO BREJO DO CRUZ;146
PB-SAO JOSE DO SABUGI;348
PB-SAO JOSE DOS CORDEIROS;198
PB-SAO MAMEDE;652
PB-SAO MIGUEL DE TAIPU;470
PB-SAO SEBASTIAO DE LAGOA DE ROCA;729
PB-SAO SEBASTIAO DO UMBUZEIRO;15
PB-SAPE;3249
PB-SAO VICENTE DO SERIDO;579
PB-SERRA BRANCA;782
PB-SERRA DA RAIZ;271
PB-SERRA GRANDE;171
PB-SERRA REDONDA;609
PB-SERRARIA;357
PB-SERTAOZINHO;447
PB-SOBRADO;450
PB-SOLANEA;1352
PB-SOLEDADE;1107
PB-SOSSEGO;293
PB-SOUSA;7328
PB-SUME;987
PB-TACIMA;497
PB-TAPEROA;933
PB-TAVARES;752
PB-TEIXEIRA;801
PB-TENORIO;338
PB-TRIUNFO;426
PB-UIRAUNA;857
PB-UMBUZEIRO;499
PB-VARZEA;361
PB-VIEIROPOLIS;292
PB-ZABELE;130
PB-IGNORADO;0
PE-ABREU E LIMA;9843
PE-AFOGADOS DA INGAZEIRA;2823
PE-AFRANIO;1015
PE-AGRESTINA;1259
PE-AGUA PRETA;1798
PE-AGUAS BELAS;1863
PE-ALAGOINHA;733
PE-ALIANCA;3388
PE-ALTINHO;1124
PE-AMARAJI;1880
PE-ANGELIM;773
PE-ARACOIABA;785
PE-ARARIPINA;5557
PE-ARCOVERDE;7583
PE-BARRA DE GUABIRABA;4430
PE-BARREIROS;3483
PE-BELEM DE MARIA;595
PE-BELEM DE SAO FRANCISCO;2039
PE-BELO JARDIM;8852
PE-BETANIA;712
PE-BEZERROS;8393
PE-BODOCO;1784
PE-BOM CONSELHO;2409
PE-BOM JARDIM;1950
PE-BONITO;1983
PE-BREJAO;748
PE-BREJINHO;391
PE-BREJO DA MADRE DE DEUS;2460
PE-BUENOS AIRES;812
PE-BUIQUE;712
PE-CABO DE SANTO AGOSTINHO;33686
PE-CABROBO;2078
PE-CACHOEIRINHA;1094
PE-CAETES;706
PE-CALCADO;510
PE-CALUMBI;367
PE-CAMARAGIBE;9929
PE-CAMOCIM DE SAO FELIX;850
PE-CAMUTANGA;5085
PE-CANHOTINHO;1258
PE-CAPOEIRAS;1093
PE-CARNAIBA;738
PE-CARNAUBEIRA DA PENHA;480
PE-CARPINA;8860
PE-CARUARU;58542
PE-CASINHAS;791
PE-CATENDE;4442
PE-CEDRO;471
PE-CHA DE ALEGRIA;664
PE-CHA GRANDE;1909
PE-CONDADO;1445
PE-CORRENTES;932
PE-CORTES;3695
PE-CUMARU;718
PE-CUPIRA;1409
PE-CUSTODIA;2602
PE-DORMENTES;1112
PE-ESCADA;9807
PE-EXU;1942
PE-FEIRA NOVA;1056
PE-FERNANDO DE NORONHA;1049
PE-FERREIROS;934
PE-FLORES;736
PE-FLORESTA;2765
PE-FREI MIGUELINHO;666
PE-GAMELEIRA;1223
PE-GARANHUNS;16154
PE-GLORIA DO GOITA;1313
PE-GOIANA;12194
PE-GRANITO;401
PE-GRAVATA;8748
PE-IATI;825
PE-IBIMIRIM;1682
PE-IBIRAJUBA;478
PE-IGARASSU;18323
PE-IGUARACY;436
PE-INAJA;635
PE-INGAZEIRA;316
PE-IPOJUCA;47019
PE-IPUBI;2388
PE-ITACURUBA;411
PE-ITAIBA;1048
PE-ILHA DE ITAMARACA;1365
PE-ITAMBE;3221
PE-ITAPETIM;639
PE-ITAPISSUMA;3447
PE-ITAQUITINGA;2271
PE-JABOATAO DOS GUARARAPES;93250
PE-JAQUEIRA;777
PE-JATAUBA;955
PE-JATOBA;1063
PE-JOAO ALFREDO;1939
PE-JOAQUIM NABUCO;4872
PE-JUCATI;482
PE-JUPI;747
PE-JUREMA;638
PE-LAGOA DO CARRO;1170
PE-LAGOA DO ITAENGA;6652
PE-LAGOA DO OURO;561
PE-LAGOA DOS GATOS;395
PE-LAGOA GRANDE;2523
PE-LAJEDO;3100
PE-LIMOEIRO;4886
PE-MACAPARANA;1623
PE-MACHADOS;859
PE-MANARI;468
PE-MARAIAL;2848
PE-MIRANDIBA;707
PE-MORENO;5658
PE-NAZARE DA MATA;3393
PE-OLINDA;80953
PE-OROBO;1607
PE-OROCO;554
PE-OURICURI;3567
PE-PALMARES;8115
PE-PALMEIRINA;458
PE-PANELAS;1674
PE-PARANATAMA;562
PE-PARNAMIRIM;1124
PE-PASSIRA;1178
PE-PAUDALHO;5432
PE-PAULISTA;33177
PE-PEDRA;889
PE-PESQUEIRA;4557
PE-PETROLANDIA;3308
PE-PETROLINA;51010
PE-POCAO;767
PE-POMBOS;1908
PE-PRIMAVERA;692
PE-QUIPAPA;1219
PE-QUIXABA;407
PE-RECIFE;670595
PE-RIACHO DAS ALMAS;1271
PE-RIBEIRAO;3263
PE-RIO FORMOSO;7522
PE-SAIRE;975
PE-SALGADINHO;311
PE-SALGUEIRO;14153
PE-SALOA;994
PE-SANHARO;1152
PE-SANTA CRUZ;669
PE-SANTA CRUZ DA BAIXA VERDE;449
PE-SANTA CRUZ DO CAPIBARIBE;10349
PE-SANTA FILOMENA;345
PE-SANTA MARIA DA BOA VISTA;1908
PE-SANTA MARIA DO CAMBUCA;523
PE-SANTA TEREZINHA;633
PE-SAO BENEDITO DO SUL;727
PE-SAO BENTO DO UNA;3920
PE-SAO CAITANO;2244
PE-SAO JOAO;989
PE-SAO JOAQUIM DO MONTE;1228
PE-SAO JOSE DA COROA GRANDE;1316
PE-SAO JOSE DO BELMONTE;2127
PE-SAO JOSE DO EGITO;2215
PE-SAO LOURENCO DA MATA;8044
PE-SAO VICENTE FERRER;1298
PE-SERRA TALHADA;8695
PE-SERRITA;746
PE-SERTANIA;2250
PE-SIRINHAEM;7144
PE-MOREILANDIA;651
PE-SOLIDAO;27
PE-SURUBIM;4962
PE-TABIRA;1948
PE-TACAIMBO;996
PE-TACARATU;1050
PE-TAMANDARE;4102
PE-TAQUARITINGA DO NORTE;2049
PE-TEREZINHA;303
PE-TERRA NOVA;401
PE-TIMBAUBA;10960
PE-TORITAMA;4984
PE-TRACUNHAEM;689
PE-TRINDADE;2804
PE-TRIUNFO;960
PE-TUPANATINGA;1063
PE-TUPARETAMA;134
PE-VENTUROSA;906
PE-VERDEJANTE;541
PE-VERTENTE DO LERIO;748
PE-VERTENTES;1032
PE-VICENCIA;5544
PE-VITORIA DE SANTO ANTAO;16729
PE-XEXEU;1129
PE-IGNORADO;0
AL-AGUA BRANCA;941
AL-ANADIA;1234
AL-ARAPIRACA;26737
AL-ATALAIA;6438
AL-BARRA DE SANTO ANTONIO;980
AL-BARRA DE SAO MIGUEL;1089
AL-BATALHA;1001
AL-BELEM;454
AL-BELO MONTE;320
AL-BOCA DA MATA;5252
AL-BRANQUINHA;582
AL-CACIMBINHAS;95
AL-CAJUEIRO;3256
AL-CAMPESTRE;626
AL-CAMPO ALEGRE;5210
AL-CAMPO GRANDE;68
AL-CANAPI;457
AL-CAPELA;1391
AL-CARNEIROS;398
AL-CHA PRETA;508
AL-COITE DO NOIA;570
AL-COLONIA LEOPOLDINA;5425
AL-COQUEIRO SECO;439
AL-CORURIPE;16952
AL-CRAIBAS;893
AL-DELMIRO GOUVEIA;4655
AL-DOIS RIACHOS;553
AL-ESTRELA DE ALAGOAS;473
AL-FEIRA GRANDE;772
AL-FELIZ DESERTO;531
AL-FLEXEIRAS;981
AL-GIRAU DO PONCIANO;1342
AL-IBATEGUARA;811
AL-IGACI;916
AL-IGREJA NOVA;3660
AL-INHAPI;56
AL-JACARE DOS HOMENS;270
AL-JACUIPE;681
AL-JAPARATINGA;576
AL-JARAMATAIA;402
AL-JEQUIA DA PRAIA;5138
AL-JOAQUIM GOMES;1083
AL-JUNDIA;403
AL-JUNQUEIRO;2043
AL-LAGOA DA CANOA;894
AL-LIMOEIRO DE ANADIA;1145
AL-MACEIO;231453
AL-MAJOR ISIDORO;825
AL-MARAGOGI;2902
AL-MARAVILHA;407
AL-MARECHAL DEODORO;9363
AL-MARIBONDO;728
AL-MAR VERMELHO;384
AL-MATA GRANDE;850
AL-MATRIZ DE CAMARAGIBE;3883
AL-MESSIAS;887
AL-MINADOR DO NEGRAO;342
AL-MONTEIROPOLIS;469
AL-MURICI;2166
AL-NOVO LINO;1519
AL-OLHO D AGUA DAS FLORES;1318
AL-OLHO D AGUA DO CASADO;627
AL-OLHO D AGUA GRANDE;251
AL-OLIVENCA;583
AL-OURO BRANCO;450
AL-PALESTINA;299
AL-PALMEIRA DOS INDIOS;6392
AL-PAO DE ACUCAR;1124
AL-PARICONHA;513
AL-PARIPUEIRA;1108
AL-PASSO DE CAMARAGIBE;934
AL-PAULO JACINTO;433
AL-PENEDO;7743
AL-PIACABUCU;732
AL-PILAR;3530
AL-PINDOBA;401
AL-PIRANHAS;1449
AL-POCO DAS TRINCHEIRAS;487
AL-PORTO CALVO;5815
AL-PORTO DE PEDRAS;698
AL-PORTO REAL DO COLEGIO;1007
AL-QUEBRANGULO;745
AL-RIO LARGO;15384
AL-ROTEIRO;500
AL-SANTA LUZIA DO NORTE;744
AL-SANTANA DO IPANEMA;3220
AL-SANTANA DO MUNDAU;559
AL-SAO BRAS;430
AL-SAO JOSE DA LAJE;5209
AL-SAO JOSE DA TAPERA;1421
AL-SAO LUIS DO QUITUNDE;8712
AL-SAO MIGUEL DOS CAMPOS;12274
AL-SAO MIGUEL DOS MILAGRES;733
AL-SAO SEBASTIAO;1852
AL-SATUBA;1144
AL-SENADOR RUI PALMEIRA;588
AL-TANQUE D ARCA;289
AL-TAQUARANA;889
AL-TEOTONIO VILELA;5611
AL-TRAIPU;851
AL-UNIAO DOS PALMARES;7274
AL-VICOSA;1790
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;43
SE-AQUIDABA;1413
SE-ARACAJU;208667
SE-ARAUA;1110
SE-AREIA BRANCA;831
SE-BARRA DOS COQUEIROS;2727
SE-BOQUIM;1885
SE-BREJO GRANDE;394
SE-CAMPO DO BRITO;1648
