PI-NAZARE DO PIAUI;142;
PI-NAZARIA;0;
PI-NOSSA SENHORA DE NAZARE;101;
PI-NOSSA SENHORA DOS REMEDIOS;7;
PI-NOVO ORIENTE DO PIAUI;245;
PI-NOVO SANTO ANTONIO;120;
PI-OEIRAS;936;
PI-OLHO D AGUA DO PIAUI;64;
PI-PADRE MARCOS;203;
PI-PAES LANDIM;113;
PI-PAJEU DO PIAUI;59;
PI-PALMEIRA DO PIAUI;71;
PI-PALMEIRAIS;282;
PI-PAQUETA;67;
PI-PARNAGUA;126;
PI-PARNAIBA;10247;
PI-PASSAGEM FRANCA DO PIAUI;101;
PI-PATOS DO PIAUI;159;
PI-PAU D ARCO DO PIAUI;89;
PI-PAULISTANA;511;
PI-PAVUSSU;120;
PI-PEDRO II;1069;
PI-PEDRO LAURENTINO;64;
PI-NOVA SANTA RITA;1;
PI-PICOS;4597;
PI-PIMENTEIRAS;278;
PI-PIO IX;656;
PI-PIRACURUCA;706;
PI-PIRIPIRI;2024;
PI-PORTO;408;
PI-PORTO ALEGRE DO PIAUI;92;
PI-PRATA DO PIAUI;59;
PI-QUEIMADA NOVA;169;
PI-REDENCAO DO GURGUEIA;106;
PI-REGENERACAO;510;
PI-RIACHO FRIO;57;
PI-RIBEIRA DO PIAUI;95;
PI-RIBEIRO GONCALVES;126;
PI-RIO GRANDE DO PIAUI;166;
PI-SANTA CRUZ DO PIAUI;204;
PI-SANTA CRUZ DOS MILAGRES;158;
PI-SANTA FILOMENA;26;
PI-SANTA LUZ;185;
PI-SANTANA DO PIAUI;125;
PI-SANTA ROSA DO PIAUI;125;
PI-SANTO ANTONIO DE LISBOA;132;
PI-SANTO ANTONIO DOS MILAGRES;57;
PI-SANTO INACIO DO PIAUI;139;
PI-SAO BRAZ DO PIAUI;117;
PI-SAO FELIX DO PIAUI;194;
PI-SAO FRANCISCO DE ASSIS DO PIAUI;151;
PI-SAO FRANCISCO DO PIAUI;62;
PI-SAO GONCALO DO GURGUEIA;88;
PI-SAO GONCALO DO PIAUI;105;
PI-SAO JOAO DA CANABRAVA;111;
PI-SAO JOAO DA FRONTEIRA;158;
PI-SAO JOAO DA SERRA;213;
PI-SAO JOAO DA VARJOTA;144;
PI-SAO JOAO DO ARRAIAL;159;
PI-SAO JOAO DO PIAUI;564;
PI-SAO JOSE DO DIVINO;93;
PI-SAO JOSE DO PEIXE;140;
PI-SAO JOSE DO PIAUI;207;
PI-SAO JULIAO;157;
PI-SAO LOURENCO DO PIAUI;70;
PI-SAO LUIS DO PIAUI;78;
PI-SAO MIGUEL DA BAIXA GRANDE;1;
PI-SAO MIGUEL DO FIDALGO;68;
PI-SAO MIGUEL DO TAPUIO;266;
PI-SAO PEDRO DO PIAUI;511;
PI-SAO RAIMUNDO NONATO;1392;
PI-SEBASTIAO BARROS;0;
PI-SEBASTIAO LEAL;3;
PI-SIGEFREDO PACHECO;240;
PI-SIMOES;376;
PI-SIMPLICIO MENDES;187;
PI-SOCORRO DO PIAUI;53;
PI-SUSSUAPARA;140;
PI-TAMBORIL DO PIAUI;147;
PI-TANQUE DO PIAUI;119;
PI-TERESINA;171492;
PI-UNIAO;2378;
PI-URUCUI;747;
PI-VALENCA DO PIAUI;869;
PI-VARZEA BRANCA;67;
PI-VARZEA GRANDE;108;
PI-VERA MENDES;53;
PI-VILA NOVA DO PIAUI;98;
PI-WALL FERRAZ;135;
PI-IGNORADO;0;
CE-ABAIARA;358;
CE-ACARAPE;797;
CE-ACARAU;1926;
CE-ACOPIARA;1359;
CE-AIUABA;395;
CE-ALCANTARAS;350;
CE-ALTANEIRA;260;
CE-ALTO SANTO;637;
CE-AMONTADA;1447;
CE-ANTONINA DO NORTE;507;
CE-APUIARES;409;
CE-AQUIRAZ;6482;
CE-ARACATI;6448;
CE-ARACOIABA;1098;
CE-ARARENDA;424;
CE-ARARIPE;627;
CE-ARATUBA;550;
CE-ARNEIROZ;276;
CE-ASSARE;762;
CE-AURORA;1549;
CE-BAIXIO;382;
CE-BANABUIU;453;
CE-BARBALHA;4554;
CE-BARREIRA;884;
CE-BARRO;547;
CE-BARROQUINHA;374;
CE-BATURITE;1608;
CE-BEBERIBE;2830;
CE-BELA CRUZ;936;
CE-BOA VIAGEM;1628;
CE-BREJO SANTO;2454;
CE-CAMOCIM;3780;
CE-CAMPOS SALES;968;
CE-CANINDE;3780;
CE-CAPISTRANO;478;
CE-CARIDADE;416;
CE-CARIRE;532;
CE-CARIRIACU;1148;
CE-CARIUS;527;
CE-CARNAUBAL;524;
CE-CASCAVEL;6885;
CE-CATARINA;377;
CE-CATUNDA;460;
CE-CAUCAIA;13988;
CE-CEDRO;895;
CE-CHAVAL;1191;
CE-CHORO;369;
CE-CHOROZINHO;1753;
CE-COREAU;785;
CE-CRATEUS;3571;
CE-CRATO;12847;
CE-CROATA;324;
CE-CRUZ;482;
CE-DEPUTADO IRAPUAN PINHEIRO;286;
CE-ERERE;292;
CE-EUSEBIO;22984;
CE-FARIAS BRITO;1000;
CE-FORQUILHA;1198;
CE-FORTALEZA;445716;
CE-FORTIM;678;
CE-FRECHEIRINHA;435;
CE-GENERAL SAMPAIO;386;
CE-GRACA;876;
CE-GRANJA;617;
CE-GRANJEIRO;202;
CE-GROAIRAS;434;
CE-GUAIUBA;999;
CE-GUARACIABA DO NORTE;1253;
CE-GUARAMIRANGA;283;
CE-HIDROLANDIA;257;
CE-HORIZONTE;11403;
CE-IBARETAMA;545;
CE-IBIAPINA;826;
CE-IBICUITINGA;628;
CE-ICAPUI;1792;
CE-ICO;2041;
CE-IGUATU;8075;
CE-INDEPENDENCIA;1289;
CE-IPAPORANGA;383;
CE-IPAUMIRIM;345;
CE-IPU;906;
CE-IPUEIRAS;1498;
CE-IRACEMA;633;
CE-IRAUCUBA;610;
CE-ITAICABA;548;
CE-ITAITINGA;1413;
CE-ITAPAJE;3281;
CE-ITAPIPOCA;6238;
CE-ITAPIUNA;459;
CE-ITAREMA;1407;
CE-ITATIRA;519;
CE-JAGUARETAMA;682;
CE-JAGUARIBARA;654;
CE-JAGUARIBE;1621;
CE-JAGUARUANA;2101;
CE-JARDIM;1003;
CE-JATI;592;
CE-JIJOCA DE JERICOACOARA;574;
CE-JUAZEIRO DO NORTE;19845;
CE-JUCAS;622;
CE-LAVRAS DA MANGABEIRA;974;
CE-LIMOEIRO DO NORTE;4115;
CE-MADALENA;562;
CE-MARACANAU;28759;
CE-MARANGUAPE;8891;
CE-MARCO;1513;
CE-MARTINOPOLE;391;
CE-MASSAPE;1173;
CE-MAURITI;1394;
CE-MERUOCA;538;
CE-MILAGRES;641;
CE-MILHA;227;
CE-MIRAIMA;604;
CE-MISSAO VELHA;1082;
CE-MOMBACA;1859;
CE-MONSENHOR TABOSA;796;
CE-MORADA NOVA;3843;
CE-MORAUJO;347;
CE-MORRINHOS;541;
CE-MUCAMBO;735;
CE-MULUNGU;298;
CE-NOVA OLINDA;807;
CE-NOVA RUSSAS;1073;
CE-NOVO ORIENTE;666;
CE-OCARA;11240;
CE-OROS;891;
CE-PACAJUS;4423;
CE-PACATUBA;3699;
CE-PACOTI;565;
CE-PACUJA;420;
CE-PALHANO;543;
CE-PALMACIA;440;
CE-PARACURU;2011;
CE-PARAIPABA;1184;
CE-PARAMBU;453;
CE-PARAMOTI;494;
CE-PEDRA BRANCA;1287;
CE-PENAFORTE;453;
CE-PENTECOSTE;1154;
CE-PEREIRO;624;
CE-PINDORETAMA;1268;
CE-PIQUET CARNEIRO;416;
CE-PIRES FERREIRA;199;
CE-PORANGA;409;
CE-PORTEIRAS;639;
CE-POTENGI;486;
CE-POTIRETAMA;259;
CE-QUITERIANOPOLIS;664;
CE-QUIXADA;4498;
CE-QUIXELO;742;
CE-QUIXERAMOBIM;2739;
CE-QUIXERE;3527;
CE-REDENCAO;1475;
CE-RERIUTABA;1077;
CE-RUSSAS;5763;
CE-SABOEIRO;667;
CE-SALITRE;429;
CE-SANTANA DO ACARAU;1208;
CE-SANTANA DO CARIRI;784;
CE-SANTA QUITERIA;1347;
CE-SAO BENEDITO;1208;
CE-SAO GONCALO DO AMARANTE;2003;
CE-SAO JOAO DO JAGUARIBE;350;
CE-SAO LUIS DO CURU;668;
CE-SENADOR POMPEU;1009;
CE-SENADOR SA;254;
CE-SOBRAL;29524;
CE-SOLONOPOLE;834;
CE-TABULEIRO DO NORTE;1034;
CE-TAMBORIL;705;
CE-TARRAFAS;486;
CE-TAUA;2765;
CE-TEJUCUOCA;477;
CE-TIANGUA;3689;
CE-TRAIRI;911;
CE-TURURU;529;
CE-UBAJARA;1555;
CE-UMARI;354;
CE-UMIRIM;630;
CE-URUBURETAMA;2506;
CE-URUOCA;363;
CE-VARJOTA;868;
CE-VARZEA ALEGRE;1215;
CE-VICOSA DO CEARA;999;
CE-IGNORADO;0;
RN-ACARI;701;
RN-ACU;3375;
RN-AFONSO BEZERRA;560;
RN-AGUA NOVA;218;
RN-ALEXANDRIA;591;
RN-ALMINO AFONSO;205;
RN-ALTO DO RODRIGUES;1624;
RN-ANGICOS;539;
RN-ANTONIO MARTINS;228;
RN-APODI;1289;
RN-AREIA BRANCA;2564;
RN-ARES;1457;
RN-AUGUSTO SEVERO;406;
RN-BAIA FORMOSA;3217;
RN-BARAUNA;2793;
RN-BARCELONA;166;
RN-BENTO FERNANDES;170;
RN-BODO;249;
RN-BOM JESUS;323;
RN-BREJINHO;423;
RN-CAICARA DO NORTE;138;
RN-CAICARA DO RIO DO VENTO;151;
RN-CAICO;5732;
RN-CAMPO REDONDO;332;
RN-CANGUARETAMA;2927;
RN-CARAUBAS;719;
RN-CARNAUBA DOS DANTAS;563;
RN-CARNAUBAIS;1420;
RN-CEARA-MIRIM;3821;
RN-CERRO CORA;528;
RN-CORONEL EZEQUIEL;215;
RN-CORONEL JOAO PESSOA;232;
RN-CRUZETA;622;
RN-CURRAIS NOVOS;3300;
RN-DOUTOR SEVERIANO;198;
RN-PARNAMIRIM;16710;
RN-ENCANTO;183;
RN-EQUADOR;317;
RN-ESPIRITO SANTO;346;
RN-EXTREMOZ;1269;
RN-FELIPE GUERRA;253;
RN-FERNANDO PEDROZA;132;
RN-FLORANIA;297;
RN-FRANCISCO DANTAS;187;
RN-FRUTUOSO GOMES;246;
RN-GALINHOS;443;
RN-GOIANINHA;3676;
RN-GOVERNADOR DIX-SEPT ROSADO;676;
RN-GROSSOS;658;
RN-GUAMARE;1718;
RN-IELMO MARINHO;379;
RN-IPANGUACU;2256;
RN-IPUEIRA;180;
RN-ITAJA;601;
RN-ITAU;250;
RN-JACANA;386;
RN-JANDAIRA;356;
RN-JANDUIS;231;
RN-JANUARIO CICCO;205;
RN-JAPI;289;
RN-JARDIM DE ANGICOS;179;
RN-JARDIM DE PIRANHAS;1000;
RN-JARDIM DO SERIDO;996;
RN-JOAO CAMARA;1250;
RN-JOAO DIAS;124;
RN-JOSE DA PENHA;255;
RN-JUCURUTU;744;
RN-JUNDIA;195;
RN-LAGOA D ANTA;279;
RN-LAGOA DE PEDRAS;404;
RN-LAGOA DE VELHOS;176;
RN-LAGOA NOVA;780;
RN-LAGOA SALGADA;248;
RN-LAJES;611;
RN-LAJES PINTADAS;219;
RN-LUCRECIA;230;
RN-LUIS GOMES;341;
RN-MACAIBA;7723;
RN-MACAU;2873;
RN-MAJOR SALES;120;
RN-MARCELINO VIEIRA;314;
RN-MARTINS;422;
RN-MAXARANGUAPE;6096;
RN-MESSIAS TARGINO;259;
RN-MONTANHAS;295;
RN-MONTE ALEGRE;1842;
RN-MONTE DAS GAMELEIRAS;184;
RN-MOSSORO;34472;
RN-NATAL;204590;
RN-NISIA FLORESTA;1245;
RN-NOVA CRUZ;1669;
RN-OLHO-D AGUA DO BORGES;215;
RN-OURO BRANCO;383;
RN-PARANA;139;
RN-PARAU;222;
RN-PARAZINHO;195;
RN-PARELHAS;1656;
RN-RIO DO FOGO;288;
RN-PASSA E FICA;414;
RN-PASSAGEM;228;
RN-PATU;469;
RN-SANTA MARIA;229;
RN-PAU DOS FERROS;1571;
RN-PEDRA GRANDE;226;
RN-PEDRA PRETA;207;
RN-PEDRO AVELINO;459;
RN-PEDRO VELHO;613;
RN-PENDENCIAS;2549;
RN-PILOES;158;
RN-POCO BRANCO;437;
RN-PORTALEGRE;336;
RN-PORTO DO MANGUE;966;
RN-SERRA CAIADA;319;
RN-PUREZA;245;
RN-RAFAEL FERNANDES;177;
RN-RAFAEL GODEIRO;150;
RN-RIACHO DA CRUZ;136;
RN-RIACHO DE SANTANA;200;
RN-RIACHUELO;338;
RN-RODOLFO FERNANDES;216;
RN-TIBAU;313;
RN-RUY BARBOSA;280;
RN-SANTA CRUZ;1901;
RN-SANTANA DO MATOS;599;
RN-SANTANA DO SERIDO;193;
RN-SANTO ANTONIO;822;
RN-SAO BENTO DO NORTE;283;
RN-SAO BENTO DO TRAIRI;255;
RN-SAO FERNANDO;184;
RN-SAO FRANCISCO DO OESTE;275;
RN-SAO GONCALO DO AMARANTE;7404;
RN-SAO JOAO DO SABUGI;287;
RN-SAO JOSE DE MIPIBU;2519;
RN-SAO JOSE DO CAMPESTRE;502;
RN-SAO JOSE DO SERIDO;354;
RN-SAO MIGUEL;722;
RN-SAO MIGUEL DO GOSTOSO;429;
RN-SAO PAULO DO POTENGI;1091;
RN-SAO PEDRO;255;
RN-SAO RAFAEL;257;
RN-SAO TOME;470;
RN-SAO VICENTE;270;
RN-SENADOR ELOI DE SOUZA;219;
RN-SENADOR GEORGINO AVELINO;259;
RN-SERRA DE SAO BENTO;181;
RN-SERRA DO MEL;264;
RN-SERRA NEGRA DO NORTE;322;
RN-SERRINHA;227;
RN-SERRINHA DOS PINTOS;216;
RN-SEVERIANO MELO;471;
RN-SITIO NOVO;267;
RN-TABOLEIRO GRANDE;206;
RN-TAIPU;802;
RN-TANGARA;816;
RN-TENENTE ANANIAS;225;
RN-TENENTE LAURENTINO CRUZ;237;
RN-TIBAU DO SUL;1275;
RN-TIMBAUBA DOS BATISTAS;135;
RN-TOUROS;1597;
RN-TRIUNFO POTIGUAR;281;
RN-UMARIZAL;553;
RN-UPANEMA;618;
RN-VARZEA;164;
RN-VENHA-VER;201;
RN-VERA CRUZ;466;
RN-VICOSA;110;
RN-VILA FLOR;114;
RN-IGNORADO;0;
PB-AGUA BRANCA;376;
PB-AGUIAR;266;
PB-ALAGOA GRANDE;1050;
PB-ALAGOA NOVA;817;
PB-ALAGOINHA;566;
PB-ALCANTIL;244;
PB-ALGODAO DE JANDAIRA;243;
PB-ALHANDRA;1937;
PB-SAO JOAO DO RIO DO PEIXE;600;
PB-AMPARO;201;
PB-APARECIDA;309;
PB-ARACAGI;621;
PB-ARARA;424;
PB-ARARUNA;810;
PB-AREIA;1100;
PB-AREIA DE BARAUNAS;134;
PB-AREIAL;281;
PB-AROEIRAS;611;
PB-ASSUNCAO;194;
PB-BAIA DA TRAICAO;272;
PB-BANANEIRAS;898;
PB-BARAUNA;199;
PB-BARRA DE SANTANA;378;
PB-BARRA DE SANTA ROSA;568;
PB-BARRA DE SAO MIGUEL;216;
PB-BAYEUX;6725;
PB-BELEM;621;
PB-BELEM DO BREJO DO CRUZ;331;
PB-BERNARDINO BATISTA;146;
PB-BOA VENTURA;133;
PB-BOA VISTA;592;
PB-BOM JESUS;135;
PB-BOM SUCESSO;274;
PB-BONITO DE SANTA FE;325;
PB-BOQUEIRAO;723;
PB-IGARACY;232;
PB-BORBOREMA;251;
PB-BREJO DO CRUZ;443;
PB-BREJO DOS SANTOS;368;
PB-CAAPORA;2619;
PB-CABACEIRAS;245;
PB-CABEDELO;8581;
PB-CACHOEIRA DOS INDIOS;298;
PB-CACIMBA DE AREIA;169;
PB-CACIMBA DE DENTRO;425;
PB-CACIMBAS;204;
PB-CAICARA;373;
PB-CAJAZEIRAS;4085;
PB-CAJAZEIRINHAS;202;
PB-CALDAS BRANDAO;1137;
PB-CAMALAU;269;
PB-CAMPINA GRANDE;48388;
PB-CAPIM;91;
PB-CARAUBAS;172;
PB-CARRAPATEIRA;116;
PB-CASSERENGUE;294;
PB-CATINGUEIRA;207;
PB-CATOLE DO ROCHA;1410;
PB-CATURITE;250;
PB-CONCEICAO;642;
PB-CONDADO;270;
PB-CONDE;1521;
PB-CONGO;264;
PB-COREMAS;607;
PB-COXIXOLA;88;
PB-CRUZ DO ESPIRITO SANTO;1210;
PB-CUBATI;413;
PB-CUITE;878;
PB-CUITEGI;302;
PB-CUITE DE MAMANGUAPE;313;
PB-CURRAL DE CIMA;232;
PB-CURRAL VELHO;76;
PB-DAMIAO;191;
PB-DESTERRO;235;
PB-VISTA SERRANA;127;
PB-DIAMANTE;214;
PB-DONA INES;327;
PB-DUAS ESTRADAS;147;
PB-EMAS;244;
PB-ESPERANCA;1882;
PB-FAGUNDES;539;
PB-FREI MARTINHO;222;
PB-GADO BRAVO;2;
PB-GUARABIRA;4752;
PB-GURINHEM;552;
PB-GURJAO;210;
PB-IBIARA;205;
PB-IMACULADA;383;
PB-INGA;856;
PB-ITABAIANA;1209;
PB-ITAPORANGA;906;
PB-ITAPOROROCA;516;
PB-ITATUBA;405;
PB-JACARAU;720;
PB-JERICO;303;
PB-JOAO PESSOA;184853;
PB-JUAREZ TAVORA;416;
PB-JUAZEIRINHO;599;
PB-JUNCO DO SERIDO;304;
PB-JURIPIRANGA;510;
PB-JURU;376;
PB-LAGOA;246;
PB-LAGOA DE DENTRO;309;
PB-LAGOA SECA;1013;
PB-LASTRO;168;
PB-LIVRAMENTO;187;
PB-LOGRADOURO;281;
PB-LUCENA;1351;
PB-MAE D AGUA;149;
PB-MALTA;201;
PB-MAMANGUAPE;2909;
PB-MANAIRA;250;
PB-MARCACAO;289;
PB-MARI;836;
PB-MARIZOPOLIS;285;
PB-MASSARANDUBA;703;
PB-MATARACA;582;
PB-MATINHAS;172;
PB-MATO GROSSO;212;
PB-MATUREIA;224;
PB-MOGEIRO;733;
PB-MONTADAS;184;
PB-MONTE HOREBE;158;
PB-MONTEIRO;1316;
PB-MULUNGU;513;
PB-NATUBA;371;
PB-NAZAREZINHO;295;
PB-NOVA FLORESTA;373;
PB-NOVA OLINDA;442;
PB-NOVA PALMEIRA;308;
PB-OLHO D AGUA;150;
PB-OLIVEDOS;200;
PB-OURO VELHO;210;
PB-PARARI;171;
PB-PASSAGEM;114;
PB-PATOS;6540;
PB-PAULISTA;369;
PB-PEDRA BRANCA;169;
PB-PEDRA LAVRADA;490;
PB-PEDRAS DE FOGO;3800;
PB-PIANCO;656;
PB-PICUI;950;
PB-PILAR;373;
PB-PILOES;194;
PB-PILOEZINHOS;234;
PB-PIRPIRITUBA;519;
PB-PITIMBU;380;
PB-POCINHOS;574;
PB-POCO DANTAS;218;
PB-POCO DE JOSE DE MOURA;156;
PB-POMBAL;1079;
PB-PRATA;121;
PB-PRINCESA ISABEL;899;
PB-PUXINANA;824;
PB-QUEIMADAS;1843;
PB-QUIXABA;102;
PB-REMIGIO;554;
PB-PEDRO REGIS;302;
PB-RIACHAO;128;
PB-RIACHAO DO BACAMARTE;327;
PB-RIACHAO DO POCO;147;
PB-RIACHO DE SANTO ANTONIO;140;
PB-RIACHO DOS CAVALOS;164;
PB-RIO TINTO;1369;
PB-SALGADINHO;182;
PB-SALGADO DE SAO FELIX;576;
PB-SANTA CECILIA;170;
PB-SANTA CRUZ;302;
PB-SANTA HELENA;265;
PB-SANTA INES;230;
PB-SANTA LUZIA;983;
PB-SANTANA DE MANGUEIRA;113;
PB-SANTANA DOS GARROTES;244;
PB-JOCA CLAUDINO;219;
PB-SANTA RITA;15991;
PB-SANTA TERESINHA;245;
PB-SANTO ANDRE;138;
PB-SAO BENTO;927;
PB-SAO BENTINHO;194;
PB-SAO DOMINGOS DO CARIRI;114;
PB-SAO DOMINGOS;169;
PB-SAO FRANCISCO;195;
PB-SAO JOAO DO CARIRI;567;
PB-SAO JOAO DO TIGRE;212;
PB-SAO JOSE DA LAGOA TAPADA;250;
PB-SAO JOSE DE CAIANA;133;
PB-SAO JOSE DE ESPINHARAS;215;
PB-SAO JOSE DOS RAMOS;274;
PB-SAO JOSE DE PIRANHAS;616;
PB-SAO JOSE DE PRINCESA;142;
PB-SAO JOSE DO BONFIM;102;
PB-SAO JOSE DO BREJO DO CRUZ;78;
PB-SAO JOSE DO SABUGI;253;
PB-SAO JOSE DOS CORDEIROS;208;
PB-SAO MAMEDE;490;
PB-SAO MIGUEL DE TAIPU;376;
PB-SAO SEBASTIAO DE LAGOA DE ROCA;395;
PB-SAO SEBASTIAO DO UMBUZEIRO;128;
PB-SAPE;2442;
PB-SAO VICENTE DO SERIDO;226;
PB-SERRA BRANCA;630;
PB-SERRA DA RAIZ;211;
PB-SERRA GRANDE;163;
PB-SERRA REDONDA;450;
PB-SERRARIA;359;
PB-SERTAOZINHO;295;
PB-SOBRADO;281;
PB-SOLANEA;937;
PB-SOLEDADE;751;
PB-SOSSEGO;121;
PB-SOUSA;3924;
PB-SUME;665;
PB-TACIMA;347;
PB-TAPEROA;549;
PB-TAVARES;481;
PB-TEIXEIRA;551;
PB-TENORIO;186;
PB-TRIUNFO;279;
PB-UIRAUNA;767;
PB-UMBUZEIRO;274;
PB-VARZEA;326;
PB-VIEIROPOLIS;149;
PB-ZABELE;111;
PB-IGNORADO;0;
PE-ABREU E LIMA;7769;
PE-AFOGADOS DA INGAZEIRA;2311;
PE-AFRANIO;769;
PE-AGRESTINA;974;
PE-AGUA PRETA;1597;
PE-AGUAS BELAS;979;
PE-ALAGOINHA;612;
PE-ALIANCA;2260;
PE-ALTINHO;809;
PE-AMARAJI;1567;
PE-ANGELIM;344;
PE-ARACOIABA;298;
PE-ARARIPINA;3110;
PE-ARCOVERDE;4200;
PE-BARRA DE GUABIRABA;750;
PE-BARREIROS;2760;
PE-BELEM DE MARIA;363;
PE-BELEM DE SAO FRANCISCO;909;
PE-BELO JARDIM;5448;
PE-BETANIA;431;
PE-BEZERROS;6243;
PE-BODOCO;1425;
PE-BOM CONSELHO;1417;
PE-BOM JARDIM;1204;
PE-BONITO;2439;
PE-BREJAO;611;
PE-BREJINHO;213;
PE-BREJO DA MADRE DE DEUS;1269;
PE-BUENOS AIRES;617;
PE-BUIQUE;1565;
PE-CABO DE SANTO AGOSTINHO;19889;
PE-CABROBO;922;
PE-CACHOEIRINHA;650;
PE-CAETES;596;
PE-CALCADO;302;
PE-CALUMBI;387;
PE-CAMARAGIBE;7369;
PE-CAMOCIM DE SAO FELIX;688;
PE-CAMUTANGA;3872;
PE-CANHOTINHO;842;
PE-CAPOEIRAS;612;
PE-CARNAIBA;670;
PE-CARNAUBEIRA DA PENHA;375;
PE-CARPINA;5893;
PE-CARUARU;28661;
PE-CASINHAS;542;
PE-CATENDE;3728;
PE-CEDRO;390;
PE-CHA DE ALEGRIA;505;
PE-CHA GRANDE;1076;
PE-CONDADO;775;
PE-CORRENTES;700;
PE-CORTES;2827;
PE-CUMARU;694;
PE-CUPIRA;1218;
PE-CUSTODIA;1331;
PE-DORMENTES;735;
PE-ESCADA;6140;
PE-EXU;1218;
PE-FEIRA NOVA;721;
PE-FERNANDO DE NORONHA;610;
PE-FERREIROS;690;
PE-FLORES;901;
PE-FLORESTA;1378;
PE-FREI MIGUELINHO;449;
PE-GAMELEIRA;1287;
PE-GARANHUNS;9412;
PE-GLORIA DO GOITA;1046;
PE-GOIANA;11638;
PE-GRANITO;407;
PE-GRAVATA;5003;
PE-IATI;274;
PE-IBIMIRIM;1012;
PE-IBIRAJUBA;9;
PE-IGARASSU;10754;
PE-IGUARACY;557;
PE-INAJA;432;
PE-INGAZEIRA;239;
PE-IPOJUCA;15616;
PE-IPUBI;1000;
PE-ITACURUBA;45;
PE-ITAIBA;585;
PE-ILHA DE ITAMARACA;984;
PE-ITAMBE;2426;
PE-ITAPETIM;532;
PE-ITAPISSUMA;2678;
PE-ITAQUITINGA;937;
PE-JABOATAO DOS GUARARAPES;59119;
PE-JAQUEIRA;777;
PE-JATAUBA;559;
PE-JATOBA;909;
PE-JOAO ALFREDO;1281;
PE-JOAQUIM NABUCO;4681;
PE-JUCATI;133;
PE-JUPI;318;
PE-JUREMA;549;
PE-LAGOA DO CARRO;870;
PE-LAGOA DO ITAENGA;4337;
PE-LAGOA DO OURO;406;
PE-LAGOA DOS GATOS;409;
PE-LAGOA GRANDE;1600;
PE-LAJEDO;1713;
PE-LIMOEIRO;3708;
PE-MACAPARANA;1327;
PE-MACHADOS;537;
PE-MANARI;151;
PE-MARAIAL;1558;
PE-MIRANDIBA;634;
PE-MORENO;4097;
PE-NAZARE DA MATA;3227;
PE-OLINDA;50043;
PE-OROBO;1243;
PE-OROCO;524;
PE-OURICURI;2062;
PE-PALMARES;4325;
PE-PALMEIRINA;509;
PE-PANELAS;1229;
PE-PARANATAMA;272;
PE-PARNAMIRIM;722;
PE-PASSIRA;832;
PE-PAUDALHO;3904;
PE-PAULISTA;18344;
PE-PEDRA;800;
PE-PESQUEIRA;3164;
PE-PETROLANDIA;2051;
PE-PETROLINA;30305;
PE-POCAO;615;
PE-POMBOS;1160;
PE-PRIMAVERA;2947;
PE-QUIPAPA;621;
PE-QUIXABA;326;
PE-RECIFE;432185;
PE-RIACHO DAS ALMAS;671;
PE-RIBEIRAO;3147;
PE-RIO FORMOSO;7348;
PE-SAIRE;572;
PE-SALGADINHO;242;
PE-SALGUEIRO;3329;
PE-SALOA;600;
PE-SANHARO;1203;
PE-SANTA CRUZ;122;
PE-SANTA CRUZ DA BAIXA VERDE;434;
PE-SANTA CRUZ DO CAPIBARIBE;3569;
PE-SANTA FILOMENA;58;
PE-SANTA MARIA DA BOA VISTA;1602;
PE-SANTA MARIA DO CAMBUCA;293;
PE-SANTA TEREZINHA;488;
PE-SAO BENEDITO DO SUL;500;
PE-SAO BENTO DO UNA;2207;
PE-SAO CAITANO;1181;
PE-SAO JOAO;532;
PE-SAO JOAQUIM DO MONTE;707;
PE-SAO JOSE DA COROA GRANDE;792;
PE-SAO JOSE DO BELMONTE;1318;
PE-SAO JOSE DO EGITO;1667;
PE-SAO LOURENCO DA MATA;4274;
PE-SAO VICENTE FERRER;1049;
PE-SERRA TALHADA;5408;
PE-SERRITA;546;
PE-SERTANIA;1326;
PE-SIRINHAEM;6060;
PE-MOREILANDIA;592;
PE-SOLIDAO;341;
PE-SURUBIM;2505;
PE-TABIRA;902;
PE-TACAIMBO;719;
PE-TACARATU;678;
PE-TAMANDARE;2449;
PE-TAQUARITINGA DO NORTE;1116;
PE-TEREZINHA;160;
PE-TERRA NOVA;281;
PE-TIMBAUBA;7473;
PE-TORITAMA;2494;
PE-TRACUNHAEM;690;
PE-TRINDADE;1158;
PE-TRIUNFO;669;
PE-TUPANATINGA;778;
PE-TUPARETAMA;486;
PE-VENTUROSA;648;
PE-VERDEJANTE;393;
PE-VERTENTE DO LERIO;328;
PE-VERTENTES;580;
PE-VICENCIA;4256;
PE-VITORIA DE SANTO ANTAO;8977;
PE-XEXEU;683;
PE-IGNORADO;0;
AL-AGUA BRANCA;484;
AL-ANADIA;978;
AL-ARAPIRACA;14495;
AL-ATALAIA;5094;
AL-BARRA DE SANTO ANTONIO;669;
AL-BARRA DE SAO MIGUEL;670;
AL-BATALHA;623;
AL-BELEM;178;
AL-BELO MONTE;228;
AL-BOCA DA MATA;4089;
AL-BRANQUINHA;386;
AL-CACIMBINHAS;384;
AL-CAJUEIRO;2492;
AL-CAMPESTRE;344;
AL-CAMPO ALEGRE;5177;
AL-CAMPO GRANDE;405;
AL-CANAPI;139;
AL-CAPELA;1705;
AL-CARNEIROS;304;
AL-CHA PRETA;357;
AL-COITE DO NOIA;444;
AL-COLONIA LEOPOLDINA;3664;
AL-COQUEIRO SECO;221;
AL-CORURIPE;12918;
