Município;Total;
AL-INHAPI;236;
AL-JACARE DOS HOMENS;127;
AL-JACUIPE;110;
AL-JAPARATINGA;1268;
AL-JARAMATAIA;168;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;678;
AL-JUNDIA;350;
AL-JUNQUEIRO;2154;
AL-LAGOA DA CANOA;324;
AL-LIMOEIRO DE ANADIA;369;
AL-MACEIO;153311;
AL-MAJOR ISIDORO;283;
AL-MARAGOGI;662;
AL-MARAVILHA;262;
AL-MARECHAL DEODORO;3302;
AL-MARIBONDO;672;
AL-MAR VERMELHO;117;
AL-MATA GRANDE;710;
AL-MATRIZ DE CAMARAGIBE;1577;
AL-MESSIAS;506;
AL-MINADOR DO NEGRAO;141;
AL-MONTEIROPOLIS;113;
AL-MURICI;1293;
AL-NOVO LINO;389;
AL-OLHO D AGUA DAS FLORES;247;
AL-OLHO D AGUA DO CASADO;111;
AL-OLHO D AGUA GRANDE;32;
AL-OLIVENCA;120;
AL-OURO BRANCO;473;
AL-PALESTINA;189;
AL-PALMEIRA DOS INDIOS;2466;
AL-PAO DE ACUCAR;570;
AL-PARICONHA;0;
AL-PARIPUEIRA;0;
AL-PASSO DE CAMARAGIBE;476;
AL-PAULO JACINTO;251;
AL-PENEDO;2715;
AL-PIACABUCU;550;
AL-PILAR;1689;
AL-PINDOBA;5;
AL-PIRANHAS;283;
AL-POCO DAS TRINCHEIRAS;5;
AL-PORTO CALVO;2166;
AL-PORTO DE PEDRAS;255;
AL-PORTO REAL DO COLEGIO;200;
AL-QUEBRANGULO;147;
AL-RIO LARGO;4107;
AL-ROTEIRO;345;
AL-SANTA LUZIA DO NORTE;433;
AL-SANTANA DO IPANEMA;1350;
AL-SANTANA DO MUNDAU;186;
AL-SAO BRAS;129;
AL-SAO JOSE DA LAJE;3652;
AL-SAO JOSE DA TAPERA;509;
AL-SAO LUIS DO QUITUNDE;4113;
AL-SAO MIGUEL DOS CAMPOS;7955;
AL-SAO MIGUEL DOS MILAGRES;278;
AL-SAO SEBASTIAO;360;
AL-SATUBA;717;
AL-SENADOR RUI PALMEIRA;4;
AL-TANQUE D ARCA;230;
AL-TAQUARANA;471;
AL-TEOTONIO VILELA;0;
AL-TRAIPU;527;
AL-UNIAO DOS PALMARES;3680;
AL-VICOSA;803;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;18;
SE-AQUIDABA;187;
SE-ARACAJU;121288;
SE-ARAUA;305;
SE-AREIA BRANCA;597;
SE-BARRA DOS COQUEIROS;679;
SE-BOQUIM;649;
SE-BREJO GRANDE;4;
SE-CAMPO DO BRITO;607;
SE-CANHOBA;47;
SE-CANINDE DE SAO FRANCISCO;4130;
SE-CAPELA;908;
SE-CARIRA;261;
SE-CARMOPOLIS;789;
SE-CEDRO DE SAO JOAO;153;
SE-CRISTINAPOLIS;142;
SE-CUMBE;190;
SE-DIVINA PASTORA;245;
SE-ESTANCIA;4668;
SE-FEIRA NOVA;39;
SE-FREI PAULO;235;
SE-GARARU;200;
SE-GENERAL MAYNARD;4;
SE-GRACHO CARDOSO;9;
SE-ILHA DAS FLORES;268;
SE-INDIAROBA;256;
SE-ITABAIANA;2282;
SE-ITABAIANINHA;843;
SE-ITABI;122;
SE-ITAPORANGA D AJUDA;2408;
SE-JAPARATUBA;658;
SE-JAPOATA;30;
SE-LAGARTO;2868;
SE-LARANJEIRAS;4042;
SE-MACAMBIRA;195;
SE-MALHADA DOS BOIS;41;
SE-MALHADOR;224;
SE-MARUIM;671;
SE-MOITA BONITA;140;
SE-MONTE ALEGRE DE SERGIPE;173;
SE-MURIBECA;193;
SE-NEOPOLIS;1556;
SE-NOSSA SENHORA APARECIDA;219;
SE-NOSSA SENHORA DA GLORIA;582;
SE-NOSSA SENHORA DAS DORES;908;
SE-NOSSA SENHORA DE LOURDES;128;
SE-NOSSA SENHORA DO SOCORRO;6734;
SE-PACATUBA;595;
SE-PEDRA MOLE;106;
SE-PEDRINHAS;172;
SE-PINHAO;12;
SE-PIRAMBU;130;
SE-POCO REDONDO;22;
SE-POCO VERDE;73;
SE-PORTO DA FOLHA;562;
SE-PROPRIA;1405;
SE-RIACHAO DO DANTAS;25;
SE-RIACHUELO;757;
SE-RIBEIROPOLIS;503;
SE-ROSARIO DO CATETE;1419;
SE-SALGADO;313;
SE-SANTA LUZIA DO ITANHY;213;
SE-SANTANA DO SAO FRANCISCO;0;
SE-SANTA ROSA DE LIMA;267;
SE-SANTO AMARO DAS BROTAS;213;
SE-SAO CRISTOVAO;3961;
SE-SAO DOMINGOS;488;
SE-SAO FRANCISCO;95;
SE-SAO MIGUEL DO ALEIXO;91;
SE-SIMAO DIAS;909;
SE-SIRIRI;235;
SE-TELHA;157;
SE-TOBIAS BARRETO;849;
SE-TOMAR DO GERU;264;
SE-UMBAUBA;295;
SE-IGNORADO;0;
BA-ABAIRA;145;
BA-ABARE;234;
BA-ACAJUTIBA;269;
BA-ADUSTINA;18;
BA-AGUA FRIA;14;
BA-ERICO CARDOSO;56;
BA-AIQUARA;195;
BA-ALAGOINHAS;6920;
BA-ALCOBACA;1160;
BA-ALMADINA;229;
BA-AMARGOSA;775;
BA-AMELIA RODRIGUES;4164;
BA-AMERICA DOURADA;0;
BA-ANAGE;367;
BA-ANDARAI;159;
BA-ANDORINHA;613;
BA-ANGICAL;23;
BA-ANGUERA;12;
BA-ANTAS;165;
BA-ANTONIO CARDOSO;175;
BA-ANTONIO GONCALVES;94;
BA-APORA;226;
BA-APUAREMA;6;
BA-ARACATU;124;
BA-ARACAS;145;
BA-ARACI;945;
BA-ARAMARI;202;
BA-ARATACA;411;
BA-ARATUIPE;130;
BA-AURELINO LEAL;398;
BA-BAIANOPOLIS;13;
BA-BAIXA GRANDE;302;
BA-BANZAE;246;
BA-BARRA;328;
BA-BARRA DA ESTIVA;218;
BA-BARRA DO CHOCA;517;
BA-BARRA DO MENDES;340;
BA-BARRA DO ROCHA;426;
BA-BARREIRAS;6489;
BA-BARRO ALTO;2;
BA-BARROCAS;2;
BA-BARRO PRETO;390;
BA-BELMONTE;0;
BA-BELO CAMPO;111;
BA-BIRITINGA;285;
BA-BOA NOVA;132;
BA-BOA VISTA DO TUPIM;185;
BA-BOM JESUS DA LAPA;1197;
BA-BOM JESUS DA SERRA;46;
BA-BONINAL;63;
BA-BONITO;0;
BA-BOQUIRA;309;
BA-BOTUPORA;48;
BA-BREJOES;365;
BA-BREJOLANDIA;8;
BA-BROTAS DE MACAUBAS;25;
BA-BRUMADO;4133;
BA-BUERAREMA;596;
BA-BURITIRAMA;7;
BA-CAATIBA;119;
BA-CABACEIRAS DO PARAGUACU;277;
BA-CACHOEIRA;1463;
BA-CACULE;728;
BA-CAEM;245;
BA-CAETANOS;0;
BA-CAETITE;1148;
BA-CAFARNAUM;48;
BA-CAIRU;178;
BA-CALDEIRAO GRANDE;76;
BA-CAMACAN;1915;
BA-CAMACARI;28363;
BA-CAMAMU;2396;
BA-CAMPO ALEGRE DE LOURDES;10;
BA-CAMPO FORMOSO;1400;
BA-CANAPOLIS;11;
BA-CANARANA;32;
BA-CANAVIEIRAS;879;
BA-CANDEAL;20;
BA-CANDEIAS;8508;
BA-CANDIBA;189;
BA-CANDIDO SALES;393;
BA-CANSANCAO;382;
BA-CANUDOS;17;
BA-CAPELA DO ALTO ALEGRE;221;
BA-CAPIM GROSSO;308;
BA-CARAIBAS;75;
BA-CARAVELAS;0;
BA-CARDEAL DA SILVA;135;
BA-CARINHANHA;46;
BA-CASA NOVA;856;
BA-CASTRO ALVES;940;
BA-CATOLANDIA;3;
BA-CATU;2997;
BA-CATURAMA;0;
BA-CENTRAL;94;
BA-CHORROCHO;5;
BA-CICERO DANTAS;165;
BA-CIPO;109;
BA-COARACI;825;
BA-COCOS;143;
BA-CONCEICAO DA FEIRA;670;
BA-CONCEICAO DO ALMEIDA;670;
BA-CONCEICAO DO COITE;2614;
BA-CONCEICAO DO JACUIPE;1552;
BA-CONDE;241;
BA-CONDEUBA;318;
BA-CONTENDAS DO SINCORA;76;
BA-CORACAO DE MARIA;146;
BA-CORDEIROS;83;
BA-CORIBE;72;
BA-CORONEL JOAO SA;1;
BA-CORRENTINA;216;
BA-COTEGIPE;197;
BA-CRAVOLANDIA;278;
BA-CRISOPOLIS;133;
BA-CRISTOPOLIS;24;
BA-CRUZ DAS ALMAS;5598;
BA-CURACA;486;
BA-DARIO MEIRA;85;
BA-DIAS D AVILA;4829;
BA-DOM BASILIO;181;
BA-DOM MACEDO COSTA;157;
BA-ELISIO MEDRADO;194;
BA-ENCRUZILHADA;234;
BA-ENTRE RIOS;923;
BA-ESPLANADA;1148;
BA-EUCLIDES DA CUNHA;1293;
BA-EUNAPOLIS;0;
BA-FATIMA;230;
BA-FEIRA DA MATA;2;
BA-FEIRA DE SANTANA;35984;
BA-FILADELFIA;11;
BA-FIRMINO ALVES;192;
BA-FLORESTA AZUL;748;
BA-FORMOSA DO RIO PRETO;73;
BA-GANDU;866;
BA-GAVIAO;9;
BA-GENTIO DO OURO;52;
BA-GLORIA;150;
BA-GONGOGI;43;
BA-GOVERNADOR MANGABEIRA;496;
BA-GUAJERU;51;
BA-GUANAMBI;2139;
BA-GUARATINGA;1202;
BA-HELIOPOLIS;53;
BA-IACU;370;
BA-IBIASSUCE;299;
BA-IBICARAI;1146;
BA-IBICOARA;215;
BA-IBICUI;410;
BA-IBIPEBA;61;
BA-IBIPITANGA;14;
BA-IBIQUERA;59;
BA-IBIRAPITANGA;234;
BA-IBIRAPUA;330;
BA-IBIRATAIA;236;
BA-IBITIARA;170;
BA-IBITITA;89;
BA-IBOTIRAMA;219;
BA-ICHU;76;
BA-IGAPORA;226;
BA-IGRAPIUNA;174;
BA-IGUAI;196;
BA-ILHEUS;14742;
BA-INHAMBUPE;862;
BA-IPECAETA;361;
BA-IPIAU;2225;
BA-IPIRA;1076;
BA-IPUPIARA;30;
BA-IRAJUBA;113;
BA-IRAMAIA;152;
BA-IRAQUARA;43;
BA-IRARA;795;
BA-IRECE;2527;
BA-ITABELA;421;
BA-ITABERABA;1976;
BA-ITABUNA;18122;
BA-ITACARE;847;
BA-ITAETE;62;
BA-ITAGI;344;
BA-ITAGIBA;224;
BA-ITAGIMIRIM;97;
BA-ITAGUACU DA BAHIA;0;
BA-ITAJU DO COLONIA;434;
BA-ITAJUIPE;1992;
BA-ITAMARAJU;3756;
BA-ITAMARI;27;
BA-ITAMBE;896;
BA-ITANAGRA;81;
BA-ITANHEM;621;
BA-ITAPARICA;1382;
BA-ITAPE;474;
BA-ITAPEBI;197;
BA-ITAPETINGA;2982;
BA-ITAPICURU;344;
BA-ITAPITANGA;364;
BA-ITAQUARA;262;
BA-ITARANTIM;542;
BA-ITATIM;281;
BA-ITIRUCU;98;
BA-ITIUBA;422;
BA-ITORORO;1126;
BA-ITUACU;336;
BA-ITUBERA;898;
BA-IUIU;13;
BA-JABORANDI;0;
BA-JACARACI;114;
BA-JACOBINA;4135;
BA-JAGUAQUARA;1090;
BA-JAGUARARI;1579;
BA-JAGUARIPE;263;
BA-JANDAIRA;129;
BA-JEQUIE;6766;
BA-JEREMOABO;627;
BA-JIQUIRICA;248;
BA-JITAUNA;509;
BA-JOAO DOURADO;28;
BA-JUAZEIRO;15169;
BA-JUCURUCU;220;
BA-JUSSARA;20;
BA-JUSSARI;583;
BA-JUSSIAPE;121;
BA-LAFAIETE COUTINHO;117;
BA-LAGOA REAL;3;
BA-LAJE;67;
BA-LAJEDAO;155;
BA-LAJEDINHO;58;
BA-LAJEDO DO TABOCAL;209;
BA-LAMARAO;145;
BA-LAPAO;21;
BA-LAURO DE FREITAS;12304;
BA-LENCOIS;243;
BA-LICINIO DE ALMEIDA;606;
BA-LIVRAMENTO DE NOSSA SENHORA;496;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;221;
BA-MACARANI;392;
BA-MACAUBAS;234;
BA-MACURURE;6;
BA-MADRE DE DEUS;383;
BA-MAETINGA;36;
BA-MAIQUINIQUE;232;
BA-MAIRI;259;
BA-MALHADA;118;
BA-MALHADA DE PEDRAS;112;
BA-MANOEL VITORINO;537;
BA-MANSIDAO;1;
BA-MARACAS;393;
BA-MARAGOGIPE;199;
BA-MARAU;436;
BA-MARCIONILIO SOUZA;28;
BA-MASCOTE;295;
BA-MATA DE SAO JOAO;1253;
BA-MATINA;0;
BA-MEDEIROS NETO;1281;
BA-MIGUEL CALMON;708;
BA-MILAGRES;275;
BA-MIRANGABA;180;
BA-MIRANTE;129;
BA-MONTE SANTO;682;
BA-MORPARA;38;
BA-MORRO DO CHAPEU;313;
BA-MORTUGABA;147;
BA-MUCUGE;97;
BA-MUCURI;2917;
BA-MULUNGU DO MORRO;57;
BA-MUNDO NOVO;366;
BA-MUNIZ FERREIRA;138;
BA-MUQUEM DE SAO FRANCISCO;3179;
BA-MURITIBA;805;
BA-MUTUIPE;438;
BA-NAZARE;1340;
BA-NILO PECANHA;97;
BA-NORDESTINA;13;
BA-NOVA CANAA;408;
BA-NOVA FATIMA;414;
BA-NOVA IBIA;5;
BA-NOVA ITARANA;48;
BA-NOVA REDENCAO;0;
BA-NOVA SOURE;542;
BA-NOVA VICOSA;1420;
BA-NOVO HORIZONTE;0;
BA-NOVO TRIUNFO;251;
BA-OLINDINA;320;
BA-OLIVEIRA DOS BREJINHOS;99;
BA-OURICANGAS;15;
BA-OUROLANDIA;184;
BA-PALMAS DE MONTE ALTO;236;
BA-PALMEIRAS;88;
BA-PARAMIRIM;251;
BA-PARATINGA;89;
BA-PARIPIRANGA;260;
BA-PAU BRASIL;144;
BA-PAULO AFONSO;7717;
BA-PE DE SERRA;158;
BA-PEDRAO;179;
BA-PEDRO ALEXANDRE;11;
BA-PIATA;24;
BA-PILAO ARCADO;26;
BA-PINDAI;105;
BA-PINDOBACU;154;
BA-PINTADAS;3;
BA-PIRAI DO NORTE;4;
BA-PIRIPA;66;
BA-PIRITIBA;433;
BA-PLANALTINO;30;
BA-PLANALTO;334;
BA-POCOES;685;
BA-POJUCA;4719;
BA-PONTO NOVO;31;
BA-PORTO SEGURO;3067;
BA-POTIRAGUA;346;
BA-PRADO;1170;
BA-PRESIDENTE DUTRA;21;
BA-PRESIDENTE JANIO QUADROS;44;
BA-PRESIDENTE TANCREDO NEVES;465;
BA-QUEIMADAS;530;
BA-QUIJINGUE;267;
BA-QUIXABEIRA;0;
BA-RAFAEL JAMBEIRO;86;
BA-REMANSO;290;
BA-RETIROLANDIA;179;
BA-RIACHAO DAS NEVES;295;
BA-RIACHAO DO JACUIPE;848;
BA-RIACHO DE SANTANA;157;
BA-RIBEIRA DO AMPARO;18;
BA-RIBEIRA DO POMBAL;692;
BA-RIBEIRAO DO LARGO;80;
BA-RIO DE CONTAS;206;
BA-RIO DO ANTONIO;264;
BA-RIO DO PIRES;69;
BA-RIO REAL;605;
BA-RODELAS;485;
BA-RUY BARBOSA;1134;
BA-SALINAS DA MARGARIDA;129;
BA-SALVADOR;492516;
BA-SANTA BARBARA;292;
BA-SANTA BRIGIDA;267;
BA-SANTA CRUZ CABRALIA;448;
BA-SANTA CRUZ DA VITORIA;211;
BA-SANTA INES;173;
BA-SANTALUZ;892;
BA-SANTA LUZIA;347;
BA-SANTA MARIA DA VITORIA;427;
BA-SANTANA;280;
BA-SANTANOPOLIS;87;
BA-SANTA RITA DE CASSIA;183;
BA-SANTA TERESINHA;324;
BA-SANTO AMARO;3840;
BA-SANTO ANTONIO DE JESUS;4988;
BA-SANTO ESTEVAO;595;
BA-SAO DESIDERIO;555;
BA-SAO DOMINGOS;21;
BA-SAO FELIX;641;
BA-SAO FELIX DO CORIBE;54;
BA-SAO FELIPE;390;
BA-SAO FRANCISCO DO CONDE;4556;
BA-SAO GABRIEL;25;
BA-SAO GONCALO DOS CAMPOS;1258;
BA-SAO JOSE DA VITORIA;9;
BA-SAO JOSE DO JACUIPE;8;
BA-SAO MIGUEL DAS MATAS;180;
BA-SAO SEBASTIAO DO PASSE;2209;
BA-SAPEACU;500;
BA-SATIRO DIAS;79;
BA-SAUBARA;103;
BA-SAUDE;229;
BA-SEABRA;737;
BA-SEBASTIAO LARANJEIRAS;92;
BA-SENHOR DO BONFIM;2592;
BA-SERRA DO RAMALHO;351;
BA-SENTO SE;201;
BA-SERRA DOURADA;57;
BA-SERRA PRETA;170;
BA-SERRINHA;1784;
BA-SERROLANDIA;156;
BA-SIMOES FILHO;18224;
BA-SITIO DO MATO;10;
BA-SITIO DO QUINTO;0;
BA-SOBRADINHO;317;
BA-SOUTO SOARES;16;
BA-TABOCAS DO BREJO VELHO;7;
BA-TANHACU;349;
BA-TANQUE NOVO;39;
BA-TANQUINHO;261;
BA-TAPEROA;500;
BA-TAPIRAMUTA;46;
BA-TEIXEIRA DE FREITAS;4249;
BA-TEODORO SAMPAIO;242;
BA-TEOFILANDIA;921;
BA-TEOLANDIA;35;
BA-TERRA NOVA;450;
BA-TREMEDAL;97;
BA-TUCANO;584;
BA-UAUA;308;
BA-UBAIRA;339;
BA-UBAITABA;1083;
BA-UBATA;373;
BA-UIBAI;61;
BA-UMBURANAS;125;
BA-UNA;2311;
BA-URANDI;213;
BA-URUCUCA;763;
BA-UTINGA;327;
BA-VALENCA;4509;
BA-VALENTE;420;
BA-VARZEA DA ROCA;5;
BA-VARZEA DO POCO;82;
BA-VARZEA NOVA;54;
BA-VARZEDO;228;
BA-VERA CRUZ;1954;
BA-VEREDA;79;
BA-VITORIA DA CONQUISTA;17571;
BA-WAGNER;31;
BA-WANDERLEY;26;
BA-WENCESLAU GUIMARAES;153;
BA-XIQUE-XIQUE;522;
BA-IGNORADO;1040;
MG-ABADIA DOS DOURADOS;278;
MG-ABAETE;1909;
MG-ABRE CAMPO;547;
MG-ACAIACA;102;
MG-ACUCENA;890;
MG-AGUA BOA;66;
MG-AGUA COMPRIDA;106;
MG-AGUANIL;94;
MG-AGUAS FORMOSAS;497;
MG-AGUAS VERMELHAS;441;
MG-AIMORES;1175;
MG-AIURUOCA;277;
MG-ALAGOA;109;
MG-ALBERTINA;105;
MG-ALEM PARAIBA;3984;
MG-ALFENAS;7844;
MG-ALFREDO VASCONCELOS;66;
MG-ALMENARA;1063;
MG-ALPERCATA;398;
MG-ALPINOPOLIS;1143;
MG-ALTEROSA;428;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;382;
MG-ALVARENGA;123;
MG-ALVINOPOLIS;1470;
MG-ALVORADA DE MINAS;106;
MG-AMPARO DO SERRA;116;
MG-ANDRADAS;3789;
MG-CACHOEIRA DE PAJEU;201;
MG-ANDRELANDIA;625;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;1110;
MG-ANTONIO DIAS;363;
MG-ANTONIO PRADO DE MINAS;72;
MG-ARACAI;550;
MG-ARACITABA;60;
MG-ARACUAI;1154;
MG-ARAGUARI;11208;
MG-ARANTINA;89;
MG-ARAPONGA;139;
MG-ARAPORA;105;
MG-ARAPUA;151;
MG-ARAUJOS;236;
MG-ARAXA;10059;
MG-ARCEBURGO;592;
MG-ARCOS;4022;
MG-AREADO;414;
MG-ARGIRITA;273;
MG-ARICANDUVA;0;
MG-ARINOS;455;
MG-ASTOLFO DUTRA;1114;
MG-ATALEIA;560;
MG-AUGUSTO DE LIMA;497;
MG-BAEPENDI;1201;
MG-BALDIM;595;
MG-BAMBUI;1382;
MG-BANDEIRA;12;
MG-BANDEIRA DO SUL;239;
MG-BARAO DE COCAIS;2646;
MG-BARAO DE MONTE ALTO;186;
MG-BARBACENA;14488;
MG-BARRA LONGA;242;
MG-BARROSO;2095;
MG-BELA VISTA DE MINAS;408;
MG-BELMIRO BRAGA;285;
MG-BELO HORIZONTE;777095;
MG-BELO ORIENTE;2537;
MG-BELO VALE;199;
MG-BERILO;179;
MG-BERTOPOLIS;20;
MG-BERIZAL;0;
MG-BETIM;45035;
MG-BIAS FORTES;181;
MG-BICAS;1475;
MG-BIQUINHAS;155;
MG-BOA ESPERANCA;3177;
MG-BOCAINA DE MINAS;160;
MG-BOCAIUVA;3182;
MG-BOM DESPACHO;4713;
MG-BOM JARDIM DE MINAS;469;
MG-BOM JESUS DA PENHA;132;
MG-BOM JESUS DO AMPARO;275;
MG-BOM JESUS DO GALHO;231;
MG-BOM REPOUSO;78;
MG-BOM SUCESSO;775;
MG-BONFIM;202;
MG-BONFINOPOLIS DE MINAS;355;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;794;
MG-BOTELHOS;1320;
MG-BOTUMIRIM;63;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;490;
MG-BRAS PIRES;238;
MG-BRAUNAS;129;
MG-BRASOPOLIS;617;
MG-BRUMADINHO;2903;
MG-BUENO BRANDAO;476;
MG-BUENOPOLIS;264;
MG-BUGRE;0;
MG-BURITIS;706;
MG-BURITIZEIRO;1300;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;866;
MG-CACHOEIRA DA PRATA;1358;
MG-CACHOEIRA DE MINAS;552;
MG-CACHOEIRA DOURADA;202;
MG-CAETANOPOLIS;1049;
MG-CAETE;3382;
MG-CAIANA;170;
MG-CAJURI;117;
MG-CALDAS;1290;
MG-CAMACHO;132;
MG-CAMANDUCAIA;1333;
MG-CAMBUI;2423;
MG-CAMBUQUIRA;993;
MG-CAMPANARIO;200;
MG-CAMPANHA;1456;
MG-CAMPESTRE;983;
MG-CAMPINA VERDE;1122;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;4093;
MG-CAMPO DO MEIO;641;
MG-CAMPO FLORIDO;308;
MG-CAMPOS ALTOS;542;
MG-CAMPOS GERAIS;1133;
MG-CANAA;126;
MG-CANAPOLIS;1228;
MG-CANA VERDE;135;
MG-CANDEIAS;1025;
MG-CANTAGALO;0;
MG-CAPARAO;150;
MG-CAPELA NOVA;131;
MG-CAPELINHA;1113;
MG-CAPETINGA;313;
MG-CAPIM BRANCO;659;
MG-CAPINOPOLIS;1279;
MG-CAPITAO ANDRADE;12;
MG-CAPITAO ENEAS;641;
MG-CAPITOLIO;558;
MG-CAPUTIRA;156;
MG-CARAI;156;
MG-CARANAIBA;138;
MG-CARANDAI;1277;
MG-CARANGOLA;2469;
MG-CARATINGA;6964;
MG-CARBONITA;564;
MG-CAREACU;461;
MG-CARLOS CHAGAS;1292;
MG-CARMESIA;129;
MG-CARMO DA CACHOEIRA;689;
MG-CARMO DA MATA;748;
MG-CARMO DE MINAS;1054;
MG-CARMO DO CAJURU;1309;
MG-CARMO DO PARANAIBA;1745;
MG-CARMO DO RIO CLARO;1170;
MG-CARMOPOLIS DE MINAS;569;
MG-CARNEIRINHO;148;
MG-CARRANCAS;184;
MG-CARVALHOPOLIS;95;
MG-CARVALHOS;182;
MG-CASA GRANDE;90;
MG-CASCALHO RICO;104;
MG-CASSIA;1171;
MG-CONCEICAO DA BARRA DE MINAS;192;
MG-CATAGUASES;9668;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;91;
MG-CATUJI;1;
MG-CATUTI;0;
MG-CAXAMBU;2917;
MG-CEDRO DO ABAETE;75;
MG-CENTRAL DE MINAS;163;
MG-CENTRALINA;572;
MG-CHACARA;205;
MG-CHALE;4;
MG-CHAPADA DO NORTE;27;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;171;
MG-CIPOTANEA;128;
MG-CLARAVAL;276;
MG-CLARO DOS POCOES;253;
MG-CLAUDIO;1939;
MG-COIMBRA;91;
MG-COLUNA;87;
MG-COMENDADOR GOMES;613;
MG-COMERCINHO;10;
MG-CONCEICAO DA APARECIDA;375;
MG-CONCEICAO DAS PEDRAS;128;
MG-CONCEICAO DAS ALAGOAS;756;
MG-CONCEICAO DE IPANEMA;100;
MG-CONCEICAO DO MATO DENTRO;473;
MG-CONCEICAO DO PARA;418;
MG-CONCEICAO DO RIO VERDE;971;
MG-CONCEICAO DOS OUROS;637;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;350;
MG-CONGONHAS;5170;
MG-CONGONHAS DO NORTE;123;
MG-CONQUISTA;887;
MG-CONSELHEIRO LAFAIETE;8672;
MG-CONSELHEIRO PENA;1111;
MG-CONSOLACAO;75;
MG-CONTAGEM;90742;
MG-COQUEIRAL;524;
MG-CORACAO DE JESUS;420;
MG-CORDISBURGO;400;
MG-CORDISLANDIA;222;
MG-CORINTO;1452;
MG-COROACI;235;
MG-COROMANDEL;1621;
MG-CORONEL FABRICIANO;8160;
MG-CORONEL MURTA;269;
MG-CORONEL PACHECO;536;
MG-CORONEL XAVIER CHAVES;125;
MG-CORREGO DANTA;201;
MG-CORREGO DO BOM JESUS;93;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;893;
MG-COUTO DE MAGALHAES DE MINAS;362;
MG-CRISOLITA;0;
MG-CRISTAIS;341;
MG-CRISTALIA;67;
MG-CRISTIANO OTONI;288;
MG-CRISTINA;598;
MG-CRUCILANDIA;15;
MG-CRUZEIRO DA FORTALEZA;147;
MG-CRUZILIA;874;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;7047;
MG-DATAS;158;
MG-DELFIM MOREIRA;556;
MG-DELFINOPOLIS;233;
MG-DELTA;0;
MG-DESCOBERTO;376;
MG-DESTERRO DE ENTRE RIOS;154;
MG-DESTERRO DO MELO;69;
MG-DIAMANTINA;3316;
MG-DIOGO DE VASCONCELOS;3;
MG-DIONISIO;611;
MG-DIVINESIA;93;
MG-DIVINO;450;
MG-DIVINO DAS LARANJEIRAS;55;
MG-DIVINOLANDIA DE MINAS;40;
MG-DIVINOPOLIS;26206;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;290;
MG-DIVISOPOLIS;10;
MG-DOM BOSCO;0;
MG-DOM CAVATI;152;
MG-DOM JOAQUIM;77;
MG-DOM SILVERIO;401;
MG-DOM VICOSO;132;
MG-DONA EUZEBIA;215;
MG-DORES DE CAMPOS;741;
MG-DORES DE GUANHAES;94;
MG-DORES DO INDAIA;850;
MG-DORES DO TURVO;144;
MG-DORESOPOLIS;80;
MG-DOURADOQUARA;11;
MG-DURANDE;8;
MG-ELOI MENDES;1442;
MG-ENGENHEIRO CALDAS;278;
MG-ENGENHEIRO NAVARRO;254;
MG-ENTRE FOLHAS;0;
MG-ENTRE RIOS DE MINAS;545;
MG-ERVALIA;444;
MG-ESMERALDAS;2685;
MG-ESPERA FELIZ;610;
MG-ESPINOSA;652;
MG-ESPIRITO SANTO DO DOURADO;122;
MG-ESTIVA;418;
MG-ESTRELA DALVA;130;
MG-ESTRELA DO INDAIA;268;
MG-ESTRELA DO SUL;442;
MG-EUGENOPOLIS;271;
MG-EWBANK DA CAMARA;147;
MG-EXTREMA;2420;
MG-FAMA;116;
MG-FARIA LEMOS;245;
MG-FELICIO DOS SANTOS;117;
MG-SAO GONCALO DO RIO PRETO;120;
MG-FELISBURGO;95;
MG-FELIXLANDIA;659;
MG-FERNANDES TOURINHO;116;
MG-FERROS;358;
MG-FERVEDOURO;2;
MG-FLORESTAL;592;
MG-FORMIGA;6301;
MG-FORMOSO;120;
MG-FORTALEZA DE MINAS;116;
MG-FORTUNA DE MINAS;102;
MG-FRANCISCO BADARO;176;
MG-FRANCISCO DUMONT;127;
MG-FRANCISCO SA;759;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;50;
MG-FREI INOCENCIO;356;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;730;
MG-FRONTEIRA DOS VALES;20;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;3777;
MG-FUNILANDIA;394;
MG-GALILEIA;313;
MG-GAMELEIRAS;0;
MG-GLAUCILANDIA;0;
MG-GOIABEIRA;0;
MG-GOIANA;0;
