Município;Total;
AL-IGREJA NOVA;1185;
AL-INHAPI;8;
AL-JACARE DOS HOMENS;95;
AL-JACUIPE;125;
AL-JAPARATINGA;1752;
AL-JARAMATAIA;170;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;1912;
AL-JUNDIA;282;
AL-JUNQUEIRO;1881;
AL-LAGOA DA CANOA;343;
AL-LIMOEIRO DE ANADIA;278;
AL-MACEIO;163912;
AL-MAJOR ISIDORO;452;
AL-MARAGOGI;444;
AL-MARAVILHA;136;
AL-MARECHAL DEODORO;3910;
AL-MARIBONDO;544;
AL-MAR VERMELHO;84;
AL-MATA GRANDE;800;
AL-MATRIZ DE CAMARAGIBE;1150;
AL-MESSIAS;759;
AL-MINADOR DO NEGRAO;116;
AL-MONTEIROPOLIS;15;
AL-MURICI;2556;
AL-NOVO LINO;536;
AL-OLHO D AGUA DAS FLORES;593;
AL-OLHO D AGUA DO CASADO;5;
AL-OLHO D AGUA GRANDE;1;
AL-OLIVENCA;117;
AL-OURO BRANCO;315;
AL-PALESTINA;90;
AL-PALMEIRA DOS INDIOS;2768;
AL-PAO DE ACUCAR;658;
AL-PARICONHA;0;
AL-PARIPUEIRA;0;
AL-PASSO DE CAMARAGIBE;398;
AL-PAULO JACINTO;144;
AL-PENEDO;3074;
AL-PIACABUCU;53;
AL-PILAR;2564;
AL-PINDOBA;2;
AL-PIRANHAS;539;
AL-POCO DAS TRINCHEIRAS;147;
AL-PORTO CALVO;3203;
AL-PORTO DE PEDRAS;235;
AL-PORTO REAL DO COLEGIO;356;
AL-QUEBRANGULO;126;
AL-RIO LARGO;3000;
AL-ROTEIRO;593;
AL-SANTA LUZIA DO NORTE;510;
AL-SANTANA DO IPANEMA;1020;
AL-SANTANA DO MUNDAU;160;
AL-SAO BRAS;81;
AL-SAO JOSE DA LAJE;4366;
AL-SAO JOSE DA TAPERA;344;
AL-SAO LUIS DO QUITUNDE;4095;
AL-SAO MIGUEL DOS CAMPOS;10115;
AL-SAO MIGUEL DOS MILAGRES;192;
AL-SAO SEBASTIAO;258;
AL-SATUBA;758;
AL-SENADOR RUI PALMEIRA;3;
AL-TANQUE D ARCA;124;
AL-TAQUARANA;280;
AL-TEOTONIO VILELA;0;
AL-TRAIPU;309;
AL-UNIAO DOS PALMARES;4481;
AL-VICOSA;587;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;32;
SE-AQUIDABA;358;
SE-ARACAJU;134266;
SE-ARAUA;284;
SE-AREIA BRANCA;207;
SE-BARRA DOS COQUEIROS;1655;
SE-BOQUIM;388;
SE-BREJO GRANDE;13;
SE-CAMPO DO BRITO;494;
SE-CANHOBA;7;
SE-CANINDE DE SAO FRANCISCO;2380;
SE-CAPELA;552;
SE-CARIRA;238;
SE-CARMOPOLIS;912;
SE-CEDRO DE SAO JOAO;173;
SE-CRISTINAPOLIS;197;
SE-CUMBE;162;
SE-DIVINA PASTORA;107;
SE-ESTANCIA;6490;
SE-FEIRA NOVA;31;
SE-FREI PAULO;296;
SE-GARARU;209;
SE-GENERAL MAYNARD;69;
SE-GRACHO CARDOSO;5;
SE-ILHA DAS FLORES;199;
SE-INDIAROBA;116;
SE-ITABAIANA;2369;
SE-ITABAIANINHA;707;
SE-ITABI;74;
SE-ITAPORANGA D AJUDA;917;
SE-JAPARATUBA;489;
SE-JAPOATA;45;
SE-LAGARTO;2664;
SE-LARANJEIRAS;3913;
SE-MACAMBIRA;258;
SE-MALHADA DOS BOIS;34;
SE-MALHADOR;225;
SE-MARUIM;872;
SE-MOITA BONITA;147;
SE-MONTE ALEGRE DE SERGIPE;28;
SE-MURIBECA;135;
SE-NEOPOLIS;1727;
SE-NOSSA SENHORA APARECIDA;244;
SE-NOSSA SENHORA DA GLORIA;352;
SE-NOSSA SENHORA DAS DORES;289;
SE-NOSSA SENHORA DE LOURDES;145;
SE-NOSSA SENHORA DO SOCORRO;3696;
SE-PACATUBA;728;
SE-PEDRA MOLE;5;
SE-PEDRINHAS;143;
SE-PINHAO;2;
SE-PIRAMBU;130;
SE-POCO REDONDO;58;
SE-POCO VERDE;131;
SE-PORTO DA FOLHA;523;
SE-PROPRIA;2079;
SE-RIACHAO DO DANTAS;325;
SE-RIACHUELO;724;
SE-RIBEIROPOLIS;324;
SE-ROSARIO DO CATETE;2719;
SE-SALGADO;162;
SE-SANTA LUZIA DO ITANHY;120;
SE-SANTANA DO SAO FRANCISCO;0;
SE-SANTA ROSA DE LIMA;145;
SE-SANTO AMARO DAS BROTAS;469;
SE-SAO CRISTOVAO;2968;
SE-SAO DOMINGOS;278;
SE-SAO FRANCISCO;6;
SE-SAO MIGUEL DO ALEIXO;55;
SE-SIMAO DIAS;964;
SE-SIRIRI;318;
SE-TELHA;3;
SE-TOBIAS BARRETO;666;
SE-TOMAR DO GERU;170;
SE-UMBAUBA;275;
SE-IGNORADO;0;
BA-ABAIRA;4;
BA-ABARE;8;
BA-ACAJUTIBA;169;
BA-ADUSTINA;0;
BA-AGUA FRIA;31;
BA-ERICO CARDOSO;37;
BA-AIQUARA;264;
BA-ALAGOINHAS;7955;
BA-ALCOBACA;1577;
BA-ALMADINA;159;
BA-AMARGOSA;573;
BA-AMELIA RODRIGUES;3016;
BA-AMERICA DOURADA;14;
BA-ANAGE;296;
BA-ANDARAI;22;
BA-ANDORINHA;0;
BA-ANGICAL;44;
BA-ANGUERA;51;
BA-ANTAS;190;
BA-ANTONIO CARDOSO;187;
BA-ANTONIO GONCALVES;70;
BA-APORA;113;
BA-APUAREMA;0;
BA-ARACATU;129;
BA-ARACAS;0;
BA-ARACI;635;
BA-ARAMARI;112;
BA-ARATACA;209;
BA-ARATUIPE;158;
BA-AURELINO LEAL;297;
BA-BAIANOPOLIS;1;
BA-BAIXA GRANDE;205;
BA-BANZAE;0;
BA-BARRA;400;
BA-BARRA DA ESTIVA;81;
BA-BARRA DO CHOCA;274;
BA-BARRA DO MENDES;169;
BA-BARRA DO ROCHA;144;
BA-BARREIRAS;3897;
BA-BARRO ALTO;0;
BA-BARROCAS;7;
BA-BARRO PRETO;242;
BA-BELMONTE;0;
BA-BELO CAMPO;223;
BA-BIRITINGA;283;
BA-BOA NOVA;187;
BA-BOA VISTA DO TUPIM;138;
BA-BOM JESUS DA LAPA;3938;
BA-BOM JESUS DA SERRA;0;
BA-BONINAL;73;
BA-BONITO;0;
BA-BOQUIRA;780;
BA-BOTUPORA;46;
BA-BREJOES;286;
BA-BREJOLANDIA;21;
BA-BROTAS DE MACAUBAS;14;
BA-BRUMADO;4290;
BA-BUERAREMA;396;
BA-BURITIRAMA;2;
BA-CAATIBA;62;
BA-CABACEIRAS DO PARAGUACU;0;
BA-CACHOEIRA;1798;
BA-CACULE;599;
BA-CAEM;143;
BA-CAETANOS;0;
BA-CAETITE;1105;
BA-CAFARNAUM;57;
BA-CAIRU;30;
BA-CALDEIRAO GRANDE;47;
BA-CAMACAN;1864;
BA-CAMACARI;35195;
BA-CAMAMU;3066;
BA-CAMPO ALEGRE DE LOURDES;19;
BA-CAMPO FORMOSO;2014;
BA-CANAPOLIS;27;
BA-CANARANA;30;
BA-CANAVIEIRAS;560;
BA-CANDEAL;22;
BA-CANDEIAS;10460;
BA-CANDIBA;173;
BA-CANDIDO SALES;326;
BA-CANSANCAO;513;
BA-CANUDOS;46;
BA-CAPELA DO ALTO ALEGRE;1;
BA-CAPIM GROSSO;71;
BA-CARAIBAS;0;
BA-CARAVELAS;0;
BA-CARDEAL DA SILVA;169;
BA-CARINHANHA;94;
BA-CASA NOVA;1059;
BA-CASTRO ALVES;663;
BA-CATOLANDIA;1;
BA-CATU;3436;
BA-CATURAMA;0;
BA-CENTRAL;95;
BA-CHORROCHO;5;
BA-CICERO DANTAS;271;
BA-CIPO;145;
BA-COARACI;816;
BA-COCOS;96;
BA-CONCEICAO DA FEIRA;516;
BA-CONCEICAO DO ALMEIDA;649;
BA-CONCEICAO DO COITE;2342;
BA-CONCEICAO DO JACUIPE;1360;
BA-CONDE;256;
BA-CONDEUBA;192;
BA-CONTENDAS DO SINCORA;8;
BA-CORACAO DE MARIA;179;
BA-CORDEIROS;4;
BA-CORIBE;111;
BA-CORONEL JOAO SA;36;
BA-CORRENTINA;109;
BA-COTEGIPE;130;
BA-CRAVOLANDIA;126;
BA-CRISOPOLIS;125;
BA-CRISTOPOLIS;17;
BA-CRUZ DAS ALMAS;4782;
BA-CURACA;225;
BA-DARIO MEIRA;76;
BA-DIAS D AVILA;686;
BA-DOM BASILIO;121;
BA-DOM MACEDO COSTA;96;
BA-ELISIO MEDRADO;8;
BA-ENCRUZILHADA;328;
BA-ENTRE RIOS;992;
BA-ESPLANADA;1191;
BA-EUCLIDES DA CUNHA;1377;
BA-EUNAPOLIS;0;
BA-FATIMA;233;
BA-FEIRA DA MATA;0;
BA-FEIRA DE SANTANA;39158;
BA-FILADELFIA;17;
BA-FIRMINO ALVES;157;
BA-FLORESTA AZUL;444;
BA-FORMOSA DO RIO PRETO;95;
BA-GANDU;595;
BA-GAVIAO;5;
BA-GENTIO DO OURO;37;
BA-GLORIA;131;
BA-GONGOGI;184;
BA-GOVERNADOR MANGABEIRA;659;
BA-GUAJERU;0;
BA-GUANAMBI;2023;
BA-GUARATINGA;89;
BA-HELIOPOLIS;92;
BA-IACU;214;
BA-IBIASSUCE;283;
BA-IBICARAI;1095;
BA-IBICOARA;90;
BA-IBICUI;263;
BA-IBIPEBA;19;
BA-IBIPITANGA;8;
BA-IBIQUERA;59;
BA-IBIRAPITANGA;154;
BA-IBIRAPUA;306;
BA-IBIRATAIA;186;
BA-IBITIARA;266;
BA-IBITITA;93;
BA-IBOTIRAMA;313;
BA-ICHU;17;
BA-IGAPORA;217;
BA-IGRAPIUNA;0;
BA-IGUAI;89;
BA-ILHEUS;14227;
BA-INHAMBUPE;441;
BA-IPECAETA;340;
BA-IPIAU;2208;
BA-IPIRA;881;
BA-IPUPIARA;17;
BA-IRAJUBA;107;
BA-IRAMAIA;147;
BA-IRAQUARA;58;
BA-IRARA;683;
BA-IRECE;2445;
BA-ITABELA;0;
BA-ITABERABA;1559;
BA-ITABUNA;25382;
BA-ITACARE;351;
BA-ITAETE;26;
BA-ITAGI;331;
BA-ITAGIBA;346;
BA-ITAGIMIRIM;107;
BA-ITAGUACU DA BAHIA;0;
BA-ITAJU DO COLONIA;169;
BA-ITAJUIPE;878;
BA-ITAMARAJU;2201;
BA-ITAMARI;34;
BA-ITAMBE;678;
BA-ITANAGRA;96;
BA-ITANHEM;457;
BA-ITAPARICA;916;
BA-ITAPE;178;
BA-ITAPEBI;153;
BA-ITAPETINGA;3914;
BA-ITAPICURU;197;
BA-ITAPITANGA;318;
BA-ITAQUARA;155;
BA-ITARANTIM;390;
BA-ITATIM;0;
BA-ITIRUCU;107;
BA-ITIUBA;838;
BA-ITORORO;703;
BA-ITUACU;258;
BA-ITUBERA;874;
BA-IUIU;0;
BA-JABORANDI;0;
BA-JACARACI;47;
BA-JACOBINA;6991;
BA-JAGUAQUARA;522;
BA-JAGUARARI;3109;
BA-JAGUARIPE;134;
BA-JANDAIRA;7;
BA-JEQUIE;6125;
BA-JEREMOABO;586;
BA-JIQUIRICA;181;
BA-JITAUNA;505;
BA-JOAO DOURADO;26;
BA-JUAZEIRO;13831;
BA-JUCURUCU;0;
BA-JUSSARA;42;
BA-JUSSARI;24;
BA-JUSSIAPE;71;
BA-LAFAIETE COUTINHO;113;
BA-LAGOA REAL;0;
BA-LAJE;49;
BA-LAJEDAO;71;
BA-LAJEDINHO;4;
BA-LAJEDO DO TABOCAL;0;
BA-LAMARAO;9;
BA-LAPAO;0;
BA-LAURO DE FREITAS;12482;
BA-LENCOIS;224;
BA-LICINIO DE ALMEIDA;407;
BA-LIVRAMENTO DE NOSSA SENHORA;301;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;94;
BA-MACARANI;298;
BA-MACAUBAS;206;
BA-MACURURE;6;
BA-MADRE DE DEUS;0;
BA-MAETINGA;1;
BA-MAIQUINIQUE;142;
BA-MAIRI;423;
BA-MALHADA;45;
BA-MALHADA DE PEDRAS;83;
BA-MANOEL VITORINO;262;
BA-MANSIDAO;1;
BA-MARACAS;248;
BA-MARAGOGIPE;464;
BA-MARAU;49;
BA-MARCIONILIO SOUZA;22;
BA-MASCOTE;407;
BA-MATA DE SAO JOAO;1738;
BA-MATINA;0;
BA-MEDEIROS NETO;626;
BA-MIGUEL CALMON;603;
BA-MILAGRES;247;
BA-MIRANGABA;60;
BA-MIRANTE;0;
BA-MONTE SANTO;259;
BA-MORPARA;11;
BA-MORRO DO CHAPEU;374;
BA-MORTUGABA;75;
BA-MUCUGE;98;
BA-MUCURI;1176;
BA-MULUNGU DO MORRO;0;
BA-MUNDO NOVO;547;
BA-MUNIZ FERREIRA;134;
BA-MUQUEM DE SAO FRANCISCO;0;
BA-MURITIBA;856;
BA-MUTUIPE;403;
BA-NAZARE;1291;
BA-NILO PECANHA;173;
BA-NORDESTINA;1;
BA-NOVA CANAA;205;
BA-NOVA FATIMA;0;
BA-NOVA IBIA;0;
BA-NOVA ITARANA;6;
BA-NOVA REDENCAO;0;
BA-NOVA SOURE;546;
BA-NOVA VICOSA;204;
BA-NOVO HORIZONTE;0;
BA-NOVO TRIUNFO;0;
BA-OLINDINA;440;
BA-OLIVEIRA DOS BREJINHOS;191;
BA-OURICANGAS;10;
BA-OUROLANDIA;0;
BA-PALMAS DE MONTE ALTO;206;
BA-PALMEIRAS;109;
BA-PARAMIRIM;156;
BA-PARATINGA;362;
BA-PARIPIRANGA;171;
BA-PAU BRASIL;63;
BA-PAULO AFONSO;11658;
BA-PE DE SERRA;133;
BA-PEDRAO;90;
BA-PEDRO ALEXANDRE;10;
BA-PIATA;10;
BA-PILAO ARCADO;54;
BA-PINDAI;83;
BA-PINDOBACU;179;
BA-PINTADAS;5;
BA-PIRAI DO NORTE;0;
BA-PIRIPA;66;
BA-PIRITIBA;301;
BA-PLANALTINO;23;
BA-PLANALTO;545;
BA-POCOES;715;
BA-POJUCA;5850;
BA-PONTO NOVO;0;
BA-PORTO SEGURO;2100;
BA-POTIRAGUA;242;
BA-PRADO;1721;
BA-PRESIDENTE DUTRA;44;
BA-PRESIDENTE JANIO QUADROS;9;
BA-PRESIDENTE TANCREDO NEVES;0;
BA-QUEIMADAS;292;
BA-QUIJINGUE;358;
BA-QUIXABEIRA;0;
BA-RAFAEL JAMBEIRO;19;
BA-REMANSO;348;
BA-RETIROLANDIA;64;
BA-RIACHAO DAS NEVES;238;
BA-RIACHAO DO JACUIPE;1133;
BA-RIACHO DE SANTANA;195;
BA-RIBEIRA DO AMPARO;23;
BA-RIBEIRA DO POMBAL;645;
BA-RIBEIRAO DO LARGO;0;
BA-RIO DE CONTAS;140;
BA-RIO DO ANTONIO;215;
BA-RIO DO PIRES;86;
BA-RIO REAL;1105;
BA-RODELAS;58;
BA-RUY BARBOSA;500;
BA-SALINAS DA MARGARIDA;121;
BA-SALVADOR;513090;
BA-SANTA BARBARA;207;
BA-SANTA BRIGIDA;10;
BA-SANTA CRUZ CABRALIA;2026;
BA-SANTA CRUZ DA VITORIA;150;
BA-SANTA INES;109;
BA-SANTALUZ;656;
BA-SANTA LUZIA;118;
BA-SANTA MARIA DA VITORIA;599;
BA-SANTANA;204;
BA-SANTANOPOLIS;115;
BA-SANTA RITA DE CASSIA;88;
BA-SANTA TERESINHA;168;
BA-SANTO AMARO;5109;
BA-SANTO ANTONIO DE JESUS;4617;
BA-SANTO ESTEVAO;351;
BA-SAO DESIDERIO;264;
BA-SAO DOMINGOS;0;
BA-SAO FELIX;687;
BA-SAO FELIX DO CORIBE;0;
BA-SAO FELIPE;413;
BA-SAO FRANCISCO DO CONDE;4509;
BA-SAO GABRIEL;1;
BA-SAO GONCALO DOS CAMPOS;1281;
BA-SAO JOSE DA VITORIA;0;
BA-SAO JOSE DO JACUIPE;0;
BA-SAO MIGUEL DAS MATAS;123;
BA-SAO SEBASTIAO DO PASSE;1862;
BA-SAPEACU;477;
BA-SATIRO DIAS;83;
BA-SAUBARA;0;
BA-SAUDE;59;
BA-SEABRA;306;
BA-SEBASTIAO LARANJEIRAS;52;
BA-SENHOR DO BONFIM;5017;
BA-SERRA DO RAMALHO;0;
BA-SENTO SE;129;
BA-SERRA DOURADA;85;
BA-SERRA PRETA;98;
BA-SERRINHA;1869;
BA-SERROLANDIA;180;
BA-SIMOES FILHO;20826;
BA-SITIO DO MATO;0;
BA-SITIO DO QUINTO;0;
BA-SOBRADINHO;0;
BA-SOUTO SOARES;21;
BA-TABOCAS DO BREJO VELHO;6;
BA-TANHACU;154;
BA-TANQUE NOVO;1;
BA-TANQUINHO;262;
BA-TAPEROA;550;
BA-TAPIRAMUTA;46;
BA-TEIXEIRA DE FREITAS;2414;
BA-TEODORO SAMPAIO;376;
BA-TEOFILANDIA;559;
BA-TEOLANDIA;13;
BA-TERRA NOVA;352;
BA-TREMEDAL;78;
BA-TUCANO;108;
BA-UAUA;503;
BA-UBAIRA;429;
BA-UBAITABA;1049;
BA-UBATA;486;
BA-UIBAI;37;
BA-UMBURANAS;0;
BA-UNA;2403;
BA-URANDI;113;
BA-URUCUCA;557;
BA-UTINGA;326;
BA-VALENCA;3740;
BA-VALENTE;607;
BA-VARZEA DA ROCA;135;
BA-VARZEA DO POCO;87;
BA-VARZEA NOVA;35;
BA-VARZEDO;0;
BA-VERA CRUZ;1120;
BA-VEREDA;0;
BA-VITORIA DA CONQUISTA;17437;
BA-WAGNER;11;
BA-WANDERLEY;34;
BA-WENCESLAU GUIMARAES;95;
BA-XIQUE-XIQUE;519;
BA-IGNORADO;3504;
MG-ABADIA DOS DOURADOS;271;
MG-ABAETE;1739;
MG-ABRE CAMPO;433;
MG-ACAIACA;64;
MG-ACUCENA;244;
MG-AGUA BOA;41;
MG-AGUA COMPRIDA;89;
MG-AGUANIL;45;
MG-AGUAS FORMOSAS;322;
MG-AGUAS VERMELHAS;179;
MG-AIMORES;1018;
MG-AIURUOCA;210;
MG-ALAGOA;87;
MG-ALBERTINA;42;
MG-ALEM PARAIBA;3533;
MG-ALFENAS;9229;
MG-ALFREDO VASCONCELOS;0;
MG-ALMENARA;1145;
MG-ALPERCATA;145;
MG-ALPINOPOLIS;1179;
MG-ALTEROSA;274;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;271;
MG-ALVARENGA;42;
MG-ALVINOPOLIS;1446;
MG-ALVORADA DE MINAS;42;
MG-AMPARO DO SERRA;139;
MG-ANDRADAS;4046;
MG-CACHOEIRA DE PAJEU;115;
MG-ANDRELANDIA;600;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;851;
MG-ANTONIO DIAS;252;
MG-ANTONIO PRADO DE MINAS;49;
MG-ARACAI;398;
MG-ARACITABA;63;
MG-ARACUAI;1020;
MG-ARAGUARI;10878;
MG-ARANTINA;80;
MG-ARAPONGA;59;
MG-ARAPORA;0;
MG-ARAPUA;129;
MG-ARAUJOS;216;
MG-ARAXA;10046;
MG-ARCEBURGO;441;
MG-ARCOS;3816;
MG-AREADO;701;
MG-ARGIRITA;198;
MG-ARICANDUVA;0;
MG-ARINOS;251;
MG-ASTOLFO DUTRA;2063;
MG-ATALEIA;270;
MG-AUGUSTO DE LIMA;365;
MG-BAEPENDI;1166;
MG-BALDIM;507;
MG-BAMBUI;1505;
MG-BANDEIRA;4;
MG-BANDEIRA DO SUL;179;
MG-BARAO DE COCAIS;916;
MG-BARAO DE MONTE ALTO;82;
MG-BARBACENA;16273;
MG-BARRA LONGA;214;
MG-BARROSO;2932;
MG-BELA VISTA DE MINAS;269;
MG-BELMIRO BRAGA;394;
MG-BELO HORIZONTE;856333;
MG-BELO ORIENTE;439;
MG-BELO VALE;185;
MG-BERILO;152;
MG-BERTOPOLIS;15;
MG-BERIZAL;0;
MG-BETIM;32846;
MG-BIAS FORTES;155;
MG-BICAS;2584;
MG-BIQUINHAS;100;
MG-BOA ESPERANCA;3399;
MG-BOCAINA DE MINAS;95;
MG-BOCAIUVA;6995;
MG-BOM DESPACHO;5831;
MG-BOM JARDIM DE MINAS;425;
MG-BOM JESUS DA PENHA;123;
MG-BOM JESUS DO AMPARO;196;
MG-BOM JESUS DO GALHO;255;
MG-BOM REPOUSO;141;
MG-BOM SUCESSO;1102;
MG-BONFIM;114;
MG-BONFINOPOLIS DE MINAS;212;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;743;
MG-BOTELHOS;581;
MG-BOTUMIRIM;76;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;494;
MG-BRAS PIRES;195;
MG-BRAUNAS;64;
MG-BRASOPOLIS;552;
MG-BRUMADINHO;3676;
MG-BUENO BRANDAO;267;
MG-BUENOPOLIS;242;
MG-BUGRE;0;
MG-BURITIS;276;
MG-BURITIZEIRO;1388;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;1430;
MG-CACHOEIRA DA PRATA;1909;
MG-CACHOEIRA DE MINAS;582;
MG-CACHOEIRA DOURADA;141;
MG-CAETANOPOLIS;1244;
MG-CAETE;4103;
MG-CAIANA;97;
MG-CAJURI;53;
MG-CALDAS;1614;
MG-CAMACHO;102;
MG-CAMANDUCAIA;1058;
MG-CAMBUI;1971;
MG-CAMBUQUIRA;955;
MG-CAMPANARIO;106;
MG-CAMPANHA;1616;
MG-CAMPESTRE;999;
MG-CAMPINA VERDE;930;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;4370;
MG-CAMPO DO MEIO;1946;
MG-CAMPO FLORIDO;444;
MG-CAMPOS ALTOS;531;
MG-CAMPOS GERAIS;629;
MG-CANAA;58;
MG-CANAPOLIS;846;
MG-CANA VERDE;111;
MG-CANDEIAS;709;
MG-CANTAGALO;0;
MG-CAPARAO;95;
MG-CAPELA NOVA;112;
MG-CAPELINHA;1609;
MG-CAPETINGA;234;
MG-CAPIM BRANCO;316;
MG-CAPINOPOLIS;1478;
MG-CAPITAO ANDRADE;0;
MG-CAPITAO ENEAS;783;
MG-CAPITOLIO;572;
MG-CAPUTIRA;90;
MG-CARAI;86;
MG-CARANAIBA;79;
MG-CARANDAI;1279;
MG-CARANGOLA;2756;
MG-CARATINGA;7078;
MG-CARBONITA;990;
MG-CAREACU;209;
MG-CARLOS CHAGAS;1544;
MG-CARMESIA;99;
MG-CARMO DA CACHOEIRA;502;
MG-CARMO DA MATA;632;
MG-CARMO DE MINAS;273;
MG-CARMO DO CAJURU;1068;
MG-CARMO DO PARANAIBA;1758;
MG-CARMO DO RIO CLARO;803;
MG-CARMOPOLIS DE MINAS;443;
MG-CARNEIRINHO;0;
MG-CARRANCAS;128;
MG-CARVALHOPOLIS;92;
MG-CARVALHOS;138;
MG-CASA GRANDE;45;
MG-CASCALHO RICO;62;
MG-CASSIA;1345;
MG-CONCEICAO DA BARRA DE MINAS;84;
MG-CATAGUASES;12371;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;5;
MG-CATUJI;0;
MG-CATUTI;0;
MG-CAXAMBU;2695;
MG-CEDRO DO ABAETE;38;
MG-CENTRAL DE MINAS;79;
MG-CENTRALINA;424;
MG-CHACARA;163;
MG-CHALE;5;
MG-CHAPADA DO NORTE;33;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;160;
MG-CIPOTANEA;86;
MG-CLARAVAL;117;
MG-CLARO DOS POCOES;121;
MG-CLAUDIO;1947;
MG-COIMBRA;53;
MG-COLUNA;88;
MG-COMENDADOR GOMES;306;
MG-COMERCINHO;26;
MG-CONCEICAO DA APARECIDA;432;
MG-CONCEICAO DAS PEDRAS;83;
MG-CONCEICAO DAS ALAGOAS;523;
MG-CONCEICAO DE IPANEMA;57;
MG-CONCEICAO DO MATO DENTRO;481;
MG-CONCEICAO DO PARA;330;
MG-CONCEICAO DO RIO VERDE;1171;
MG-CONCEICAO DOS OUROS;448;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;293;
MG-CONGONHAS;5069;
MG-CONGONHAS DO NORTE;59;
MG-CONQUISTA;624;
MG-CONSELHEIRO LAFAIETE;7429;
MG-CONSELHEIRO PENA;1171;
MG-CONSOLACAO;68;
MG-CONTAGEM;88664;
MG-COQUEIRAL;206;
MG-CORACAO DE JESUS;455;
MG-CORDISBURGO;317;
MG-CORDISLANDIA;60;
MG-CORINTO;1363;
MG-COROACI;92;
MG-COROMANDEL;1426;
MG-CORONEL FABRICIANO;9232;
MG-CORONEL MURTA;194;
MG-CORONEL PACHECO;561;
MG-CORONEL XAVIER CHAVES;92;
MG-CORREGO DANTA;171;
MG-CORREGO DO BOM JESUS;97;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;998;
MG-COUTO DE MAGALHAES DE MINAS;137;
MG-CRISOLITA;0;
MG-CRISTAIS;174;
MG-CRISTALIA;198;
MG-CRISTIANO OTONI;285;
MG-CRISTINA;339;
MG-CRUCILANDIA;164;
MG-CRUZEIRO DA FORTALEZA;173;
MG-CRUZILIA;665;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;7694;
MG-DATAS;122;
MG-DELFIM MOREIRA;549;
MG-DELFINOPOLIS;308;
MG-DELTA;0;
MG-DESCOBERTO;167;
MG-DESTERRO DE ENTRE RIOS;53;
MG-DESTERRO DO MELO;43;
MG-DIAMANTINA;4461;
MG-DIOGO DE VASCONCELOS;30;
MG-DIONISIO;2762;
MG-DIVINESIA;66;
MG-DIVINO;443;
MG-DIVINO DAS LARANJEIRAS;45;
MG-DIVINOLANDIA DE MINAS;166;
MG-DIVINOPOLIS;25395;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;156;
MG-DIVISOPOLIS;0;
MG-DOM BOSCO;0;
MG-DOM CAVATI;133;
MG-DOM JOAQUIM;20;
MG-DOM SILVERIO;388;
MG-DOM VICOSO;76;
MG-DONA EUZEBIA;257;
MG-DORES DE CAMPOS;1110;
MG-DORES DE GUANHAES;37;
MG-DORES DO INDAIA;1118;
MG-DORES DO TURVO;120;
MG-DORESOPOLIS;103;
MG-DOURADOQUARA;37;
MG-DURANDE;0;
MG-ELOI MENDES;1856;
MG-ENGENHEIRO CALDAS;176;
MG-ENGENHEIRO NAVARRO;211;
MG-ENTRE FOLHAS;0;
MG-ENTRE RIOS DE MINAS;393;
MG-ERVALIA;299;
MG-ESMERALDAS;1340;
MG-ESPERA FELIZ;654;
MG-ESPINOSA;435;
MG-ESPIRITO SANTO DO DOURADO;39;
MG-ESTIVA;350;
MG-ESTRELA DALVA;119;
MG-ESTRELA DO INDAIA;211;
MG-ESTRELA DO SUL;342;
MG-EUGENOPOLIS;151;
MG-EWBANK DA CAMARA;207;
MG-EXTREMA;2022;
MG-FAMA;65;
MG-FARIA LEMOS;171;
MG-FELICIO DOS SANTOS;147;
MG-SAO GONCALO DO RIO PRETO;81;
MG-FELISBURGO;44;
MG-FELIXLANDIA;1258;
MG-FERNANDES TOURINHO;94;
MG-FERROS;284;
MG-FERVEDOURO;0;
MG-FLORESTAL;186;
MG-FORMIGA;5929;
MG-FORMOSO;43;
MG-FORTALEZA DE MINAS;191;
MG-FORTUNA DE MINAS;73;
MG-FRANCISCO BADARO;62;
MG-FRANCISCO DUMONT;59;
MG-FRANCISCO SA;599;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;4;
MG-FREI INOCENCIO;423;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;769;
MG-FRONTEIRA DOS VALES;4;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;3546;
MG-FUNILANDIA;110;
MG-GALILEIA;279;
MG-GAMELEIRAS;0;
MG-GLAUCILANDIA;0;
MG-GOIABEIRA;0;
