Município;Total
PI-SAO FELIX DO PIAUI;218
PI-SAO FRANCISCO ASSIS DO PIAUI;112
PI-SAO FRANCISCO DO PIAUI;9
PI-SAO GONCALO DO GURGEIA;38
PI-SAO GONCALO DO PIAUI;112
PI-SAO JOAO DA CANABRAVA;2
PI-SAO JOAO DA FRONTEIRA;85
PI-SAO JOAO DA SERRA;62
PI-SAO JOAO DA VARJOTA;93
PI-SAO JOAO DO ARRAIAL;1
PI-SAO JOAO DO PIAUI;415
PI-SAO JOSE DO DIVINO;42
PI-SAO JOSE DO PEIXE;49
PI-SAO JOSE DO PIAUI;165
PI-SAO JULIAO;232
PI-SAO LOURENCO DO PIAUI;41
PI-SAO LUIS DO PIAUI;0
PI-SAO MIGUEL DA BAIXA GRANDE;148
PI-SAO MIGUEL DO FIDALGO;64
PI-SAO MIGUEL DO TAPUIO;196
PI-SAO PEDRO DO PIAUI;393
PI-SAO RAIMUNDO NONATO;971
PI-SEBASTIAO BARROS;0
PI-SEBASTIAO LEAL;0
PI-SIGEFREDO PACHECO;61
PI-SIMOES;310
PI-SIMPLICIO MENDES;133
PI-SOCORRO DO PIAUI;14
PI-SUSSUAPARA;105
PI-TAMBORIL DO PIAUI;41
PI-TANQUE DO PIAUI;79
PI-TERESINA;118151
PI-UNIAO;1261
PI-URUCUI;274
PI-VALENCA DO PIAUI;1914
PI-VARZEA BRANCA;33
PI-VARZEA GRANDE;94
PI-VERA MENDES;38
PI-VILA NOVA DO PIAUI;103
PI-WALL FERRAZ;8
PI-IGNORADO;0
CE-ABAIARA;289
CE-ACARAPE;803
CE-ACARAU;590
CE-ACOPIARA;2189
CE-AIUABA;489
CE-ALCANTARAS;408
CE-ALTANEIRA;256
CE-ALTO SANTO;989
CE-AMONTADA;1026
CE-ANTONINA DO NORTE;132
CE-APUIARES;306
CE-AQUIRAZ;4176
CE-ARACATI;3652
CE-ARACOIABA;941
CE-ARARENDA;198
CE-ARARIPE;480
CE-ARATUBA;556
CE-ARNEIROZ;258
CE-ASSARE;556
CE-AURORA;641
CE-BAIXIO;250
CE-BANABUIU;445
CE-BARBALHA;3039
CE-BARREIRA;505
CE-BARRO;679
CE-BARROQUINHA;261
CE-BATURITE;1206
CE-BEBERIBE;1190
CE-BELA CRUZ;705
CE-BOA VIAGEM;1368
CE-BREJO SANTO;1359
CE-CAMOCIM;2721
CE-CAMPOS SALES;1136
CE-CANINDE;2025
CE-CAPISTRANO;474
CE-CARIDADE;204
CE-CARIRE;251
CE-CARIRIACU;757
CE-CARIUS;409
CE-CARNAUBAL;380
CE-CASCAVEL;3798
CE-CATARINA;292
CE-CATUNDA;365
CE-CAUCAIA;10740
CE-CEDRO;703
CE-CHAVAL;936
CE-CHORO;325
CE-CHOROZINHO;1331
CE-COREAU;1240
CE-CRATEUS;2232
CE-CRATO;9004
CE-CROATA;235
CE-CRUZ;448
CE-DEPUTADO IRAPUAN PINHEIRO;284
CE-ERERE;282
CE-EUSEBIO;16051
CE-FARIAS BRITO;961
CE-FORQUILHA;746
CE-FORTALEZA;407526
CE-FORTIM;487
CE-FRECHEIRINHA;329
CE-GENERAL SAMPAIO;216
CE-GRACA;385
CE-GRANJA;517
CE-GRANJEIRO;271
CE-GROAIRAS;357
CE-GUAIUBA;630
CE-GUARACIABA DO NORTE;1184
CE-GUARAMIRANGA;270
CE-HIDROLANDIA;450
CE-HORIZONTE;6078
CE-IBARETAMA;290
CE-IBIAPINA;604
CE-IBICUITINGA;487
CE-ICAPUI;451
CE-ICO;1364
CE-IGUATU;5998
CE-INDEPENDENCIA;518
CE-IPAPORANGA;395
CE-IPAUMIRIM;402
CE-IPU;739
CE-IPUEIRAS;1237
CE-IRACEMA;256
CE-IRAUCUBA;587
CE-ITAICABA;355
CE-ITAITINGA;980
CE-ITAPAGE;1231
CE-ITAPIPOCA;3255
CE-ITAPIUNA;393
CE-ITAREMA;375
CE-ITATIRA;256
CE-JAGUARETAMA;473
CE-JAGUARIBARA;426
CE-JAGUARIBE;1367
CE-JAGUARUANA;1752
CE-JARDIM;604
CE-JATI;427
CE-JIJOCA DE JERICOACOARA;84
CE-JUAZEIRO DO NORTE;16325
CE-JUCAS;411
CE-LAVRAS DA MANGABEIRA;794
CE-LIMOEIRO DO NORTE;2333
CE-MADALENA;256
CE-MARACANAU;23229
CE-MARANGUAPE;7056
CE-MARCO;667
CE-MARTINOPOLE;247
CE-MASSAPE;584
CE-MAURITI;543
CE-MERUOCA;409
CE-MILAGRES;967
CE-MILHA;213
CE-MIRAIMA;355
CE-MISSAO VELHA;743
CE-MOMBACA;1117
CE-MONSENHOR TABOSA;749
CE-MORADA NOVA;2991
CE-MORAUJO;542
CE-MORRINHOS;445
CE-MUCAMBO;449
CE-MULUNGU;335
CE-NOVA OLINDA;510
CE-NOVA RUSSAS;893
CE-NOVO ORIENTE;702
CE-OCARA;1761
CE-OROS;935
CE-PACAJUS;3116
CE-PACATUBA;2480
CE-PACOTI;365
CE-PACUJA;383
CE-PALHANO;364
CE-PALMACIA;374
CE-PARACURU;4020
CE-PARAIPABA;739
CE-PARAMBU;423
CE-PARAMOTI;476
CE-PEDRA BRANCA;1066
CE-PENAFORTE;253
CE-PENTECOSTE;742
CE-PEREIRO;501
CE-PINDORETAMA;702
CE-PIQUET CARNEIRO;162
CE-PIRES FERREIRA;110
CE-PORANGA;371
CE-PORTEIRAS;225
CE-POTENGI;266
CE-POTIRETAMA;217
CE-QUITERIANOPOLIS;43
CE-QUIXADA;2861
CE-QUIXELO;368
CE-QUIXERAMOBIM;2169
CE-QUIXERE;671
CE-REDENCAO;1306
CE-RERIUTABA;547
CE-RUSSAS;3673
CE-SABOEIRO;282
CE-SALITRE;145
CE-SANTANA DO ACARAU;717
CE-SANTANA DO CARIRI;371
CE-SANTA QUITERIA;793
CE-SAO BENEDITO;601
CE-SAO GONCALO DO AMARANTE;1558
CE-SAO JOAO DO JAGUARIBE;316
CE-SAO LUIS DO CURU;244
CE-SENADOR POMPEU;785
CE-SENADOR SA;213
CE-SOBRAL;19908
CE-SOLONOPOLE;462
CE-TABULEIRO DO NORTE;898
CE-TAMBORIL;481
CE-TARRAFAS;1281
CE-TAUA;1145
CE-TEJUCUOCA;444
CE-TIANGUA;2334
CE-TRAIRI;641
CE-TURURU;307
CE-UBAJARA;853
CE-UMARI;314
CE-UMIRIM;370
CE-URUBURETAMA;975
CE-URUOCA;246
CE-VARJOTA;521
CE-VARZEA ALEGRE;1087
CE-VICOSA DO CEARA;908
CE-IGNORADO;0
RN-ACARI;607
RN-ACU;2526
RN-AFONSO BEZERRA;448
RN-AGUA NOVA;258
RN-ALEXANDRIA;426
RN-ALMINO AFONSO;163
RN-ALTO DO RODRIGUES;845
RN-ANGICOS;409
RN-ANTONIO MARTINS;179
RN-APODI;861
RN-AREIA BRANCA;2182
RN-ARES;1829
RN-AUGUSTO SEVERO;452
RN-BAIA FORMOSA;2729
RN-BARAUNA;1610
RN-BARCELONA;141
RN-BENTO FERNANDES;117
RN-BODO;95
RN-BOM JESUS;217
RN-BREJINHO;196
RN-CAICARA DO NORTE;54
RN-CAICARA DO RIO DO VENTO;141
RN-CAICO;4607
RN-CAMPO REDONDO;254
RN-CANGUARETAMA;889
RN-CARAUBAS;660
RN-CARNAUBA DOS DANTAS;468
RN-CARNAUBAIS;1028
RN-CEARA-MIRIM;3698
RN-CERRO CORA;348
RN-CORONEL EZEQUIEL;121
RN-CORONEL JOAO PESSOA;82
RN-CRUZETA;464
RN-CURRAIS NOVOS;4084
RN-DOUTOR SEVERIANO;140
RN-PARNAMIRIM;12982
RN-ENCANTO;109
RN-EQUADOR;181
RN-ESPIRITO SANTO;191
RN-EXTREMOZ;583
RN-FELIPE GUERRA;216
RN-FERNANDO PEDROSA;89
RN-FLORANIA;423
RN-FRANCISCO DANTAS;122
RN-FRUTUOSO GOMES;243
RN-GALINHOS;278
RN-GOIANINHA;760
RN-GOVERNADOR DIX-SEPT ROSADO;371
RN-GROSSOS;431
RN-GUAMARE;648
RN-IELMO MARINHO;177
RN-IPANGUACU;1466
RN-IPUEIRA;81
RN-ITAJA;266
RN-ITAU;271
RN-JACANA;197
RN-JANDAIRA;244
RN-JANDUIS;193
RN-BOA SAUDE;197
RN-JAPI;175
RN-JARDIM DE ANGICOS;98
RN-JARDIM DE PIRANHAS;683
RN-JARDIM DO SERIDO;774
RN-JOAO CAMARA;790
RN-JOAO DIAS;112
RN-JOSE DA PENHA;157
RN-JUCURUTU;429
RN-JUNDIA;0
RN-LAGOA D ANTA;171
RN-LAGOA DE PEDRAS;100
RN-LAGOA DE VELHOS;132
RN-LAGOA NOVA;237
RN-LAGOA SALGADA;23
RN-LAJES;463
RN-LAJES PINTADAS;121
RN-LUCRECIA;91
RN-LUIS GOMES;168
RN-MACAIBA;2323
RN-MACAU;2314
RN-MAJOR SALES;78
RN-MARCELINO VIEIRA;297
RN-MARTINS;277
RN-MAXARANGUAPE;474
RN-MESSIAS TARGINO;204
RN-MONTANHAS;354
RN-MONTE ALEGRE;788
RN-MONTE DAS GAMELEIRAS;147
RN-MOSSORO;25148
RN-NATAL;174921
RN-NISIA FLORESTA;724
RN-NOVA CRUZ;490
RN-OLHO D AGUA DO BORGES;147
RN-OURO BRANCO;233
RN-PARANA;119
RN-PARAU;121
RN-PARAZINHO;162
RN-PARELHAS;1282
RN-RIO DO FOGO;13
RN-PASSA E FICA;351
RN-PASSAGEM;165
RN-PATU;323
RN-SANTA MARIA;156
RN-PAU DOS FERROS;1383
RN-PEDRA GRANDE;157
RN-PEDRA PRETA;156
RN-PEDRO AVELINO;190
RN-PEDRO VELHO;423
RN-PENDENCIAS;669
RN-PILOES;119
RN-POCO BRANCO;298
RN-PORTALEGRE;139
RN-PORTO DO MANGUE;159
RN-SERRA CAIADA;93
RN-PUREZA;212
RN-RAFAEL FERNANDES;133
RN-RAFAEL GODEIRO;90
RN-RIACHO DA CRUZ;76
RN-RIACHO DE SANTANA;196
RN-RIACHUELO;294
RN-RODOLFO FERNANDES;226
RN-TIBAU;107
RN-RUY BARBOSA;234
RN-SANTA CRUZ;1835
RN-SANTANA DO MATOS;496
RN-SANTANA DO SERIDO;183
RN-SANTO ANTONIO;618
RN-SAO BENTO DO NORTE;145
RN-SAO BENTO DO TRAIRI;121
RN-SAO FERNANDO;100
RN-SAO FRANCISCO DO OESTE;188
RN-SAO GONCALO DO AMARANTE;8954
RN-SAO JOAO DO SABUGI;158
RN-SAO JOSE DE MIPIBU;1327
RN-SAO JOSE DO CAMPESTRE;438
RN-SAO JOSE DO SERIDO;156
RN-SAO MIGUEL;431
RN-SAO MIGUEL DE TOUROS;149
RN-SAO PAULO DO POTENGI;532
RN-SAO PEDRO;175
RN-SAO RAFAEL;167
RN-SAO TOME;403
RN-SAO VICENTE;239
RN-SENADOR ELOI DE SOUZA;207
RN-SENADOR GEORGINO AVELINO;140
RN-SERRA DE SAO BENTO;202
RN-SERRA DO MEL;129
RN-SERRA NEGRA DO NORTE;178
RN-SERRINHA;94
RN-SERRINHA DOS PINTOS;146
RN-SEVERIANO MELO;266
RN-SITIO NOVO;176
RN-TABOLEIRO GRANDE;77
RN-TAIPU;516
RN-TANGARA;465
RN-TENENTE ANANIAS;212
RN-TENENTE LAURENTINO CRUZ;5
RN-TIBAU DO SUL;281
RN-TIMBAUBA DOS BATISTAS;49
RN-TOUROS;754
RN-TRIUNFO POTIGUAR;119
RN-UMARIZAL;155
RN-UPANEMA;219
RN-VARZEA;168
RN-VENHA-VER;137
RN-VERA CRUZ;186
RN-VICOSA;140
RN-VILA FLOR;44
RN-IGNORADO;0
PB-AGUA BRANCA;131
PB-AGUIAR;385
PB-ALAGOA GRANDE;967
PB-ALAGOA NOVA;516
PB-ALAGOINHA;280
PB-ALCANTIL;19
PB-ALGODAO DE JANDAIRA;123
PB-ALHANDRA;1166
PB-SAO JOAO DO RIO DO PEIXE;576
PB-AMPARO;56
PB-APARECIDA;155
PB-ARACAGI;508
PB-ARARA;332
PB-ARARUNA;685
PB-AREIA;779
PB-AREIA DE BARAUNAS;117
PB-AREIAL;305
PB-AROEIRAS;478
PB-ASSUNCAO;8
PB-BAIA DA TRAICAO;227
PB-BANANEIRAS;501
PB-BARAUNA;108
PB-BARRA DE SANTANA;218
PB-BARRA DE SANTA ROSA;396
PB-BARRA DE SAO MIGUEL;82
PB-BAYEUX;6025
PB-BELEM;447
PB-BELEM DO BREJO DO CRUZ;144
PB-BERNARDINO BATISTA;180
PB-BOA VENTURA;91
PB-BOA VISTA;423
PB-BOM JESUS;132
PB-BOM SUCESSO;189
PB-BONITO DE SANTA FE;493
PB-BOQUEIRAO;775
PB-IGARACY;228
PB-BORBOREMA;239
PB-BREJO DO CRUZ;391
PB-BREJO DOS SANTOS;695
PB-CAAPORA;2313
PB-CABACEIRAS;253
PB-CABEDELO;7808
PB-CACHOEIRA DOS INDIOS;269
PB-CACIMBA DE AREIA;75
PB-CACIMBA DE DENTRO;298
PB-CACIMBAS;1
PB-CAICARA;191
PB-CAJAZEIRAS;3658
PB-CAJAZEIRINHAS;114
PB-CALDAS BRANDAO;48
PB-CAMALAU;215
PB-CAMPINA GRANDE;42182
PB-CAPIM;51
PB-CARAUBAS;107
PB-CARRAPATEIRA;113
PB-CASSERENGUE;153
PB-CATINGUEIRA;103
PB-CATOLE DO ROCHA;972
PB-CATURITE;118
PB-CONCEICAO;488
PB-CONDADO;162
PB-CONDE;1031
PB-CONGO;152
PB-COREMAS;925
PB-COXIXOLA;1
PB-CRUZ DO ESPIRITO SANTO;820
PB-CUBATI;266
PB-CUITE;705
PB-CUITEGI;256
PB-CUITE DE MAMANGUAPE;223
PB-CURRAL DE CIMA;131
PB-CURRAL VELHO;101
PB-DAMIAO;71
PB-DESTERRO;67
PB-VISTA SERRANA;38
PB-DIAMANTE;118
PB-DONA INES;219
PB-DUAS ESTRADAS;170
PB-EMAS;208
PB-ESPERANCA;1651
PB-FAGUNDES;429
PB-FREI MARTINHO;93
PB-GADO BRAVO;0
PB-GUARABIRA;3670
PB-GURINHEM;540
PB-GURJAO;79
PB-IBIARA;152
PB-IMACULADA;145
PB-INGA;703
PB-ITABAIANA;1257
PB-ITAPORANGA;763
PB-ITAPOROROCA;732
PB-ITATUBA;245
PB-JACARAU;400
PB-JERICO;220
PB-JOAO PESSOA;168086
PB-JUAREZ TAVORA;383
PB-JUAZEIRINHO;658
PB-JUNCO DO SERIDO;300
PB-JURIPIRANGA;250
PB-JURU;96
PB-LAGOA;489
PB-LAGOA DE DENTRO;260
PB-LAGOA SECA;646
PB-LASTRO;254
PB-LIVRAMENTO;202
PB-LOGRADOURO;155
PB-LUCENA;571
PB-MAE D AGUA;145
PB-MALTA;170
PB-MAMANGUAPE;2137
PB-MANAIRA;139
PB-MARCACAO;158
PB-MARI;701
PB-MARIZOPOLIS;9
PB-MASSARANDUBA;728
PB-MATARACA;370
PB-MATINHAS;143
PB-MATO GROSSO;133
PB-MATUREIA;109
PB-MOGEIRO;429
PB-MONTADAS;163
PB-MONTE HOREBE;131
PB-MONTEIRO;965
PB-MULUNGU;409
PB-NATUBA;258
PB-NAZAREZINHO;256
PB-NOVA FLORESTA;398
PB-NOVA OLINDA;412
PB-NOVA PALMEIRA;327
PB-OLHO D AGUA;383
PB-OLIVEDOS;179
PB-OURO VELHO;121
PB-PARARI;111
PB-PASSAGEM;87
PB-PATOS;5499
PB-PAULISTA;270
PB-PEDRA BRANCA;157
PB-PEDRA LAVRADA;363
PB-PEDRAS DE FOGO;2627
PB-PIANCO;1413
PB-PICUI;661
PB-PILAR;366
PB-PILOES;212
PB-PILOEZINHOS;282
PB-PIRPIRITUBA;518
PB-PITIMBU;283
PB-POCINHOS;724
PB-POCO DANTAS;101
PB-POCO DE JOSE DE MOURA;72
PB-POMBAL;833
PB-PRATA;110
PB-PRINCESA ISABEL;557
PB-PUXINANA;549
PB-QUEIMADAS;1657
PB-QUIXABA;90
PB-REMIGIO;326
PB-PEDRO REGIO;177
PB-RIACHAO;140
PB-RIACHAO DO BACAMARTE;474
PB-RIACHAO DO POCO;113
PB-RIACHO DE SANTO ANTONIO;80
PB-RIACHO DOS CAVALOS;161
PB-RIO TINTO;1158
PB-SALGADINHO;152
PB-SALGADO DE SAO FELIX;1009
PB-SANTA CECILIA;148
PB-SANTA CRUZ;259
PB-SANTA HELENA;348
PB-SANTA INES;122
PB-SANTA LUZIA;719
PB-SANTANA DE MANGUEIRA;64
PB-SANTANA DOS GARROTES;308
PB-SANTAREM;194
PB-SANTA RITA;11969
PB-SANTA TERESINHA;165
PB-SANTO ANDRE;111
PB-SAO BENTO;596
PB-SAO BENTINHO;126
PB-SAO DOMINGOS DO CARIRI;48
PB-SAO DOMINGOS DE POMBAL;107
PB-SAO FRANCISCO;3
PB-SAO JOAO DO CARIRI;366
PB-SAO JOAO DO TIGRE;129
PB-SAO JOSE DA LAGOA TAPADA;192
PB-SAO JOSE DE CAIANA;88
PB-SAO JOSE DE ESPINHARAS;79
PB-SAO JOSE DOS RAMOS;154
PB-SAO JOSE DE PIRANHAS;913
PB-SAO JOSE DE PRINCESA;43
PB-SAO JOSE DO BONFIM;72
PB-SAO JOSE DO BREJO DO CRUZ;36
PB-SAO JOSE DO SABUGI;243
PB-SAO JOSE DOS CORDEIROS;159
PB-SAO MAMEDE;494
PB-SAO MIGUEL DE TAIPU;153
PB-SAO SEBASTIAO DE LAGOA DE ROCA;269
PB-SAO SEBASTIAO DO UMBUZEIRO;43
PB-SAPE;1728
PB-SERIDO;238
PB-SERRA BRANCA;404
PB-SERRA DA RAIZ;173
PB-SERRA GRANDE;141
PB-SERRA REDONDA;490
PB-SERRARIA;337
PB-SERTAOZINHO;137
PB-SOBRADO;217
PB-SOLANEA;863
PB-SOLEDADE;819
PB-SOSSEGO;144
PB-SOUSA;3873
PB-SUME;535
PB-CAMPO DE SANTANA;344
PB-TAPEROA;556
PB-TAVARES;132
PB-TEIXEIRA;310
PB-TENORIO;42
PB-TRIUNFO;196
PB-UIRAUNA;602
PB-UMBUZEIRO;170
PB-VARZEA;138
PB-VIEIROPOLIS;127
PB-ZABELE;58
PB-IGNORADO;0
PE-ABREU E LIMA;6221
PE-AFOGADOS DA INGAZEIRA;1593
PE-AFRANIO;311
PE-AGRESTINA;828
PE-AGUA PRETA;1622
PE-AGUAS BELAS;925
PE-ALAGOINHA;355
PE-ALIANCA;2198
PE-ALTINHO;79
PE-AMARAJI;634
PE-ANGELIM;243
PE-ARACOIABA;23
PE-ARARIPINA;3504
PE-ARCOVERDE;3672
PE-BARRA DE GUABIRABA;306
PE-BARREIROS;2401
PE-BELEM DE MARIA;139
PE-BELEM DE SAO FRANCISCO;875
PE-BELO JARDIM;4818
PE-BETANIA;305
PE-BEZERROS;2474
PE-BODOCO;808
PE-BOM CONSELHO;1048
PE-BOM JARDIM;1055
PE-BONITO;1667
PE-BREJAO;295
PE-BREJINHO;149
PE-BREJO DA MADRE DE DEUS;866
PE-BUENOS AIRES;452
PE-BUIQUE;954
PE-CABO DE SANTO AGOSTINHO;13404
PE-CABROBO;644
PE-CACHOEIRINHA;514
PE-CAETES;494
PE-CALCADO;272
PE-CALUMBI;361
PE-CAMARAGIBE;6629
PE-CAMOCIM DE SAO FELIX;537
PE-CAMUTANGA;3568
PE-CANHOTINHO;821
PE-CAPOEIRAS;361
PE-CARNAIBA;466
PE-CARNAUBEIRA DA PENHA;152
PE-CARPINA;4616
PE-CARUARU;22600
PE-CASINHAS;423
PE-CATENDE;3577
PE-CEDRO;403
PE-CHA DE ALEGRIA;645
PE-CHA GRANDE;504
PE-CONDADO;645
PE-CORRENTES;483
PE-CORTES;970
PE-CUMARU;622
PE-CUPIRA;517
PE-CUSTODIA;1354
PE-DORMENTES;334
PE-ESCADA;5968
PE-EXU;1019
PE-FEIRA NOVA;580
PE-FERNANDO DE NORONHA;240
PE-FERREIROS;666
PE-FLORES;597
PE-FLORESTA;1037
PE-FREI MIGUELINHO;351
PE-GAMELEIRA;1579
PE-GARANHUNS;8091
PE-GLORIA DO GOITA;858
PE-GOIANA;8359
PE-GRANITO;202
PE-GRAVATA;3163
PE-IATI;136
PE-IBIMIRIM;496
PE-IBIRAJUBA;2
PE-IGARASSU;8921
PE-IGUARACI;482
PE-INAJA;434
PE-INGAZEIRA;203
PE-IPOJUCA;8992
PE-IPUBI;308
PE-ITACURUBA;2
PE-ITAIBA;179
PE-ITAMARACA;729
PE-ITAMBE;1833
PE-ITAPETIM;393
PE-ITAPISSUMA;2022
PE-ITAQUITINGA;771
PE-JABOATAO DOS GUARARAPES;50693
PE-JAQUEIRA;731
PE-JATAUBA;509
PE-JATOBA;497
PE-JOAO ALFREDO;582
PE-JOAQUIM NABUCO;6171
PE-JUCATI;150
PE-JUPI;295
PE-JUREMA;337
PE-LAGOA DO CARRO;679
PE-LAGOA DO ITAENGA;3143
PE-LAGOA DO OURO;250
PE-LAGOA DOS GATOS;347
PE-LAGOA GRANDE;1158
PE-LAJEDO;1067
PE-LIMOEIRO;3041
PE-MACAPARANA;1225
PE-MACHADOS;443
PE-MANARI;104
PE-MARAIAL;1235
PE-MIRANDIBA;520
PE-MORENO;2832
PE-NAZARE DA MATA;3322
PE-OLINDA;38503
PE-OROBO;1017
PE-OROCO;387
PE-OURICURI;1604
PE-PALMARES;2924
PE-PALMEIRINA;402
PE-PANELAS;752
PE-PARANATAMA;224
PE-PARNAMIRIM;569
PE-PASSIRA;683
PE-PAUDALHO;3020
PE-PAULISTA;18930
PE-PEDRA;617
PE-PESQUEIRA;3060
PE-PETROLANDIA;2141
PE-PETROLINA;22567
PE-POCAO;365
PE-POMBOS;999
PE-PRIMAVERA;1297
PE-QUIPAPA;560
PE-QUIXABA;293
PE-RECIFE;441311
PE-RIACHO DAS ALMAS;699
PE-RIBEIRAO;2771
PE-RIO FORMOSO;5310
PE-SAIRE;332
PE-SALGADINHO;233
PE-SALGUEIRO;2427
PE-SALOA;247
PE-SANHARO;1157
PE-SANTA CRUZ;16
PE-SANTA CRUZ DA BAIXA VERDE;290
PE-SANTA CRUZ DO CAPIBARIBE;2002
PE-SANTA FILOMENA;0
PE-SANTA MARIA DA BOA VISTA;1957
PE-SANTA MARIA DO CAMBUCA;260
PE-SANTA TEREZINHA;411
PE-SAO BENEDITO DO SUL;397
PE-SAO BENTO DO UNA;1730
PE-SAO CAITANO;880
PE-SAO JOAO;404
PE-SAO JOAQUIM DO MONTE;417
PE-SAO JOSE DA COROA GRANDE;700
PE-SAO JOSE DO BELMONTE;1227
PE-SAO JOSE DO EGITO;1237
PE-SAO LOURENCO DA MATA;5526
PE-SAO VICENTE FERRER;884
PE-SERRA TALHADA;4239
PE-SERRITA;359
PE-SERTANIA;1148
PE-SIRINHAEM;5288
PE-MOREILANDIA;560
PE-SOLIDAO;169
PE-SURUBIM;2421
PE-TABIRA;610
PE-TACAIMBO;484
PE-TACARATU;595
PE-TAMANDARE;682
PE-TAQUARITINGA DO NORTE;762
PE-TEREZINHA;121
PE-TERRA NOVA;209
PE-TIMBAUBA;3701
PE-TORITAMA;1453
PE-TRACUNHAEM;489
PE-TRINDADE;984
PE-TRIUNFO;571
PE-TUPANATINGA;385
PE-TUPARETAMA;356
PE-VENTUROSA;602
PE-VERDEJANTE;391
PE-VERTENTE DO LERIO;286
PE-VERTENTES;419
PE-VICENCIA;1445
PE-VITORIA DE SANTO ANTAO;7208
PE-XEXEU;523
PE-IGNORADO;0
AL-AGUA BRANCA;502
AL-ANADIA;641
AL-ARAPIRACA;11478
AL-ATALAIA;3912
AL-BARRA DE SANTO ANTONIO;427
AL-BARRA DE SAO MIGUEL;317
AL-BATALHA;367
AL-BELEM;178
AL-BELO MONTE;109
AL-BOCA DA MATA;3635
AL-BRANQUINHA;238
AL-CACIMBINHAS;440
AL-CAJUEIRO;1816
AL-CAMPESTRE;91
AL-CAMPO ALEGRE;4274
AL-CAMPO GRANDE;299
AL-CANAPI;143
AL-CAPELA;1046
AL-CARNEIROS;271
AL-CHA PRETA;305
AL-COITE DO NOIA;409
AL-COLONIA LEOPOLDINA;2309
AL-COQUEIRO SECO;117
AL-CORURIPE;7836
AL-CRAIBAS;22
AL-DELMIRO GOUVEIA;2040
AL-DOIS RIACHOS;203
AL-ESTRELA DE ALAGOAS;320
AL-FEIRA GRANDE;355
AL-FELIZ DESERTO;163
AL-FLEXEIRAS;672
AL-GIRAU DO PONCIANO;1037
AL-IBATEGUARA;251
AL-IGACI;221
AL-IGREJA NOVA;1797
AL-INHAPI;326
AL-JACARE DOS HOMENS;161
AL-JACUIPE;201
AL-JAPARATINGA;801
AL-JARAMATAIA;280
AL-JEQUIA DA PRAIA;0
AL-JOAQUIM GOMES;911
AL-JUNDIA;192
AL-JUNQUEIRO;806
AL-LAGOA DA CANOA;734
AL-LIMOEIRO DE ANADIA;623
AL-MACEIO;131590
AL-MAJOR ISIDORO;525
AL-MARAGOGI;1552
AL-MARAVILHA;220
AL-MARECHAL DEODORO;4216
AL-MARIBONDO;491
AL-MAR VERMELHO;232
AL-MATA GRANDE;382
AL-MATRIZ DE CAMARAGIBE;1641
AL-MESSIAS;422
AL-MINADOR DO NEGRAO;117
AL-MONTEIROPOLIS;111
AL-MURICI;897
AL-NOVO LINO;359
AL-OLHO D AGUA DAS FLORES;1038
AL-OLHO D AGUA DO CASADO;91
AL-OLHO D AGUA GRANDE;2
AL-OLIVENCA;244
AL-OURO BRANCO;332
AL-PALESTINA;1
AL-PALMEIRA DOS INDIOS;2810
AL-PAO DE ACUCAR;646
AL-PARICONHA;151
AL-PARIPUEIRA;604
AL-PASSO DE CAMARAGIBE;428
AL-PAULO JACINTO;305
AL-PENEDO;4111
AL-PIACABUCU;486
AL-PILAR;1316
AL-PINDOBA;4
AL-PIRANHAS;332
AL-POCO DAS TRINCHEIRAS;317
AL-PORTO CALVO;1854
AL-PORTO DE PEDRAS;188
AL-PORTO REAL DO COLEGIO;220
AL-QUEBRANGULO;353
AL-RIO LARGO;8673
AL-ROTEIRO;174
AL-SANTA LUZIA DO NORTE;363
AL-SANTANA DO IPANEMA;1620
AL-SANTANA DO MUNDAU;329
AL-SAO BRAS;121
AL-SAO JOSE DA LAJE;3930
AL-SAO JOSE DA TAPERA;895
AL-SAO LUIS DO QUITUNDE;3855
AL-SAO MIGUEL DOS CAMPOS;10157
AL-SAO MIGUEL DOS MILAGRES;236
AL-SAO SEBASTIAO;544
AL-SATUBA;657
AL-SENADOR RUI PALMEIRA;143
AL-TANQUE D ARCA;166
AL-TAQUARANA;385
AL-TEOTONIO VILELA;2674
AL-TRAIPU;941
AL-UNIAO DOS PALMARES;4834
AL-VICOSA;907
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;154
SE-AQUIDABA;500
SE-ARACAJU;125428
SE-ARAUA;504
SE-AREIA BRANCA;655
SE-BARRA DOS COQUEIROS;1162
SE-BOQUIM;1188
SE-BREJO GRANDE;76
SE-CAMPO DO BRITO;994
SE-CANHOBA;48
SE-CANINDE DE SAO FRANCISCO;683
SE-CAPELA;1313
SE-CARIRA;1101
SE-CARMOPOLIS;1261
SE-CEDRO DE SAO JOAO;187
SE-CRISTINAPOLIS;448
SE-CUMBE;220
SE-DIVINA PASTORA;312
SE-ESTANCIA;4954
SE-FEIRA NOVA;225
SE-FREI PAULO;697
SE-GARARU;248
SE-GENERAL MAYNARD;96
SE-GRACHO CARDOSO;20
SE-ILHA DAS FLORES;311
SE-INDIAROBA;434
SE-ITABAIANA;3468
SE-ITABAIANINHA;1860
SE-ITABI;160
SE-ITAPORANGA D AJUDA;1697
SE-JAPARATUBA;2925
SE-JAPOATA;231
SE-LAGARTO;4408
SE-LARANJEIRAS;3642
SE-MACAMBIRA;210
