Município;Total
PI-RIBEIRO GONCALVES;411
PI-RIO GRANDE DO PIAUI;362
PI-SANTA CRUZ DO PIAUI;429
PI-SANTA CRUZ DOS MILAGRES;235
PI-SANTA FILOMENA;518
PI-SANTA LUZ;373
PI-SANTANA DO PIAUI;196
PI-SANTA ROSA DO PIAUI;231
PI-SANTO ANTONIO DE LISBOA;373
PI-SANTO ANTONIO DOS MILAGRES;103
PI-SANTO INACIO DO PIAUI;230
PI-SAO BRAZ DO PIAUI;232
PI-SAO FELIX DO PIAUI;237
PI-SAO FRANCISCO DE ASSIS DO PIAUI;296
PI-SAO FRANCISCO DO PIAUI;339
PI-SAO GONCALO DO GURGUEIA;218
PI-SAO GONCALO DO PIAUI;248
PI-SAO JOAO DA CANABRAVA;252
PI-SAO JOAO DA FRONTEIRA;310
PI-SAO JOAO DA SERRA;304
PI-SAO JOAO DA VARJOTA;185
PI-SAO JOAO DO ARRAIAL;323
PI-SAO JOAO DO PIAUI;2025
PI-SAO JOSE DO DIVINO;309
PI-SAO JOSE DO PEIXE;260
PI-SAO JOSE DO PIAUI;347
PI-SAO JULIAO;296
PI-SAO LOURENCO DO PIAUI;264
PI-SAO LUIS DO PIAUI;134
PI-SAO MIGUEL DA BAIXA GRANDE;179
PI-SAO MIGUEL DO FIDALGO;176
PI-SAO MIGUEL DO TAPUIO;617
PI-SAO PEDRO DO PIAUI;651
PI-SAO RAIMUNDO NONATO;3215
PI-SEBASTIAO BARROS;273
PI-SEBASTIAO LEAL;703
PI-SIGEFREDO PACHECO;408
PI-SIMOES;716
PI-SIMPLICIO MENDES;704
PI-SOCORRO DO PIAUI;219
PI-SUSSUAPARA;412
PI-TAMBORIL DO PIAUI;210
PI-TANQUE DO PIAUI;193
PI-TERESINA;276138
PI-UNIAO;4913
PI-URUCUI;3609
PI-VALENCA DO PIAUI;1803
PI-VARZEA BRANCA;174
PI-VARZEA GRANDE;188
PI-VERA MENDES;78
PI-VILA NOVA DO PIAUI;149
PI-WALL FERRAZ;167
PI-IGNORADO;0
CE-ABAIARA;784
CE-ACARAPE;1891
CE-ACARAU;3602
CE-ACOPIARA;2725
CE-AIUABA;614
CE-ALCANTARAS;1102
CE-ALTANEIRA;429
CE-ALTO SANTO;1104
CE-AMONTADA;2937
CE-ANTONINA DO NORTE;622
CE-APUIARES;1191
CE-AQUIRAZ;16894
CE-ARACATI;10356
CE-ARACOIABA;1947
CE-ARARENDA;770
CE-ARARIPE;1106
CE-ARATUBA;986
CE-ARNEIROZ;340
CE-ASSARE;1412
CE-AURORA;1657
CE-BAIXIO;625
CE-BANABUIU;1443
CE-BARBALHA;9989
CE-BARREIRA;1078
CE-BARRO;1259
CE-BARROQUINHA;1041
CE-BATURITE;3146
CE-BEBERIBE;4926
CE-BELA CRUZ;1707
CE-BOA VIAGEM;3261
CE-BREJO SANTO;5579
CE-CAMOCIM;5121
CE-CAMPOS SALES;1958
CE-CANINDE;6264
CE-CAPISTRANO;932
CE-CARIDADE;961
CE-CARIRE;1418
CE-CARIRIACU;1855
CE-CARIUS;809
CE-CARNAUBAL;916
CE-CASCAVEL;7688
CE-CATARINA;539
CE-CATUNDA;566
CE-CAUCAIA;35929
CE-CEDRO;1361
CE-CHAVAL;1874
CE-CHORO;672
CE-CHOROZINHO;1422
CE-COREAU;1001
CE-CRATEUS;5737
CE-CRATO;18433
CE-CROATA;819
CE-CRUZ;1582
CE-DEPUTADO IRAPUAN PINHEIRO;554
CE-ERERE;508
CE-EUSEBIO;37702
CE-FARIAS BRITO;1146
CE-FORQUILHA;1919
CE-FORTALEZA;768412
CE-FORTIM;1025
CE-FRECHEIRINHA;3883
CE-GENERAL SAMPAIO;628
CE-GRACA;800
CE-GRANJA;2131
CE-GRANJEIRO;587
CE-GROAIRAS;711
CE-GUAIUBA;1854
CE-GUARACIABA DO NORTE;2751
CE-GUARAMIRANGA;799
CE-HIDROLANDIA;1147
CE-HORIZONTE;17323
CE-IBARETAMA;761
CE-IBIAPINA;1381
CE-IBICUITINGA;885
CE-ICAPUI;3219
CE-ICO;4313
CE-IGUATU;13829
CE-INDEPENDENCIA;1585
CE-IPAPORANGA;631
CE-IPAUMIRIM;947
CE-IPU;3245
CE-IPUEIRAS;1893
CE-IRACEMA;941
CE-IRAUCUBA;1808
CE-ITAICABA;527
CE-ITAITINGA;4548
CE-ITAPAJE;4623
CE-ITAPIPOCA;12188
CE-ITAPIUNA;747
CE-ITAREMA;2763
CE-ITATIRA;1209
CE-JAGUARETAMA;1134
CE-JAGUARIBARA;797
CE-JAGUARIBE;2812
CE-JAGUARUANA;3307
CE-JARDIM;1571
CE-JATI;680
CE-JIJOCA DE JERICOACOARA;3964
CE-JUAZEIRO DO NORTE;49688
CE-JUCAS;1249
CE-LAVRAS DA MANGABEIRA;1733
CE-LIMOEIRO DO NORTE;7088
CE-MADALENA;1095
CE-MARACANAU;56778
CE-MARANGUAPE;15214
CE-MARCO;3149
CE-MARTINOPOLE;780
CE-MASSAPE;1878
CE-MAURITI;2526
CE-MERUOCA;1080
CE-MILAGRES;1622
CE-MILHA;662
CE-MIRAIMA;870
CE-MISSAO VELHA;2803
CE-MOMBACA;2764
CE-MONSENHOR TABOSA;1286
CE-MORADA NOVA;6793
CE-MORAUJO;574
CE-MORRINHOS;812
CE-MUCAMBO;828
CE-MULUNGU;869
CE-NOVA OLINDA;1397
CE-NOVA RUSSAS;1889
CE-NOVO ORIENTE;1114
CE-OCARA;1144
CE-OROS;866
CE-PACAJUS;8132
CE-PACATUBA;6554
CE-PACOTI;828
CE-PACUJA;420
CE-PALHANO;700
CE-PALMACIA;844
CE-PARACURU;3576
CE-PARAIPABA;3090
CE-PARAMBU;1725
CE-PARAMOTI;713
CE-PEDRA BRANCA;2825
CE-PENAFORTE;2231
CE-PENTECOSTE;4135
CE-PEREIRO;2728
CE-PINDORETAMA;1433
CE-PIQUET CARNEIRO;805
CE-PIRES FERREIRA;534
CE-PORANGA;698
CE-PORTEIRAS;1012
CE-POTENGI;714
CE-POTIRETAMA;524
CE-QUITERIANOPOLIS;1385
CE-QUIXADA;7576
CE-QUIXELO;985
CE-QUIXERAMOBIM;10906
CE-QUIXERE;1940
CE-REDENCAO;2626
CE-RERIUTABA;1379
CE-RUSSAS;10484
CE-SABOEIRO;862
CE-SALITRE;1440
CE-SANTANA DO ACARAU;1562
CE-SANTANA DO CARIRI;1159
CE-SANTA QUITERIA;3944
CE-SAO BENEDITO;3962
CE-SAO GONCALO DO AMARANTE;12396
CE-SAO JOAO DO JAGUARIBE;500
CE-SAO LUIS DO CURU;486
CE-SENADOR POMPEU;2844
CE-SENADOR SA;473
CE-SOBRAL;47785
CE-SOLONOPOLE;1445
CE-TABULEIRO DO NORTE;2194
CE-TAMBORIL;1357
CE-TARRAFAS;506
CE-TAUA;4597
CE-TEJUCUOCA;1202
CE-TIANGUA;7882
CE-TRAIRI;3313
CE-TURURU;875
CE-UBAJARA;2769
CE-UMARI;617
CE-UMIRIM;1226
CE-URUBURETAMA;2777
CE-URUOCA;1229
CE-VARJOTA;1490
CE-VARZEA ALEGRE;3329
CE-VICOSA DO CEARA;2862
CE-IGNORADO;0
RN-ACARI;972
RN-ACU;5691
RN-AFONSO BEZERRA;609
RN-AGUA NOVA;207
RN-ALEXANDRIA;914
RN-ALMINO AFONSO;191
RN-ALTO DO RODRIGUES;2686
RN-ANGICOS;735
RN-ANTONIO MARTINS;336
RN-APODI;4054
RN-AREIA BRANCA;4439
RN-ARES;2362
RN-AUGUSTO SEVERO;498
RN-BAIA FORMOSA;2912
RN-BARAUNA;3574
RN-BARCELONA;249
RN-BENTO FERNANDES;444
RN-BODO;344
RN-BOM JESUS;518
RN-BREJINHO;850
RN-CAICARA DO NORTE;267
RN-CAICARA DO RIO DO VENTO;286
RN-CAICO;9823
RN-CAMPO REDONDO;585
RN-CANGUARETAMA;3490
RN-CARAUBAS;1705
RN-CARNAUBA DOS DANTAS;1269
RN-CARNAUBAIS;681
RN-CEARA-MIRIM;5957
RN-CERRO CORA;791
RN-CORONEL EZEQUIEL;302
RN-CORONEL JOAO PESSOA;375
RN-CRUZETA;951
RN-CURRAIS NOVOS;5416
RN-DOUTOR SEVERIANO;388
RN-PARNAMIRIM;39814
RN-ENCANTO;352
RN-EQUADOR;540
RN-ESPIRITO SANTO;559
RN-EXTREMOZ;2379
RN-FELIPE GUERRA;414
RN-FERNANDO PEDROZA;250
RN-FLORANIA;729
RN-FRANCISCO DANTAS;295
RN-FRUTUOSO GOMES;245
RN-GALINHOS;665
RN-GOIANINHA;2642
RN-GOVERNADOR DIX-SEPT ROSADO;1254
RN-GROSSOS;1248
RN-GUAMARE;2049
RN-IELMO MARINHO;644
RN-IPANGUACU;1556
RN-IPUEIRA;275
RN-ITAJA;945
RN-ITAU;337
RN-JACANA;357
RN-JANDAIRA;913
RN-JANDUIS;482
RN-JANUARIO CICCO;341
RN-JAPI;399
RN-JARDIM DE ANGICOS;216
RN-JARDIM DE PIRANHAS;1503
RN-JARDIM DO SERIDO;1501
RN-JOAO CAMARA;2725
RN-JOAO DIAS;194
RN-JOSE DA PENHA;391
RN-JUCURUTU;1733
RN-JUNDIA;281
RN-LAGOA D ANTA;352
RN-LAGOA DE PEDRAS;353
RN-LAGOA DE VELHOS;320
RN-LAGOA NOVA;1201
RN-LAGOA SALGADA;576
RN-LAJES;918
RN-LAJES PINTADAS;411
RN-LUCRECIA;281
RN-LUIS GOMES;449
RN-MACAIBA;10740
RN-MACAU;3286
RN-MAJOR SALES;270
RN-MARCELINO VIEIRA;303
RN-MARTINS;728
RN-MAXARANGUAPE;1096
RN-MESSIAS TARGINO;338
RN-MONTANHAS;616
RN-MONTE ALEGRE;1764
RN-MONTE DAS GAMELEIRAS;254
RN-MOSSORO;58409
RN-NATAL;296216
RN-NISIA FLORESTA;2660
RN-NOVA CRUZ;2852
RN-OLHO-D AGUA DO BORGES;265
RN-OURO BRANCO;478
RN-PARANA;211
RN-PARAU;311
RN-PARAZINHO;295
RN-PARELHAS;3427
RN-RIO DO FOGO;633
RN-PASSA E FICA;924
RN-PASSAGEM;291
RN-PATU;803
RN-SANTA MARIA;413
RN-PAU DOS FERROS;3693
RN-PEDRA GRANDE;563
RN-PEDRA PRETA;283
RN-PEDRO AVELINO;536
RN-PEDRO VELHO;1075
RN-PENDENCIAS;1871
RN-PILOES;233
RN-POCO BRANCO;847
RN-PORTALEGRE;437
RN-PORTO DO MANGUE;678
RN-SERRA CAIADA;639
RN-PUREZA;701
RN-RAFAEL FERNANDES;186
RN-RAFAEL GODEIRO;300
RN-RIACHO DA CRUZ;252
RN-RIACHO DE SANTANA;187
RN-RIACHUELO;369
RN-RODOLFO FERNANDES;345
RN-TIBAU;681
RN-RUY BARBOSA;279
RN-SANTA CRUZ;3397
RN-SANTANA DO MATOS;694
RN-SANTANA DO SERIDO;438
RN-SANTO ANTONIO;1551
RN-SAO BENTO DO NORTE;688
RN-SAO BENTO DO TRAIRI;337
RN-SAO FERNANDO;397
RN-SAO FRANCISCO DO OESTE;483
RN-SAO GONCALO DO AMARANTE;15315
RN-SAO JOAO DO SABUGI;389
RN-SAO JOSE DE MIPIBU;5582
RN-SAO JOSE DO CAMPESTRE;652
RN-SAO JOSE DO SERIDO;940
RN-SAO MIGUEL;1216
RN-SAO MIGUEL DO GOSTOSO;922
RN-SAO PAULO DO POTENGI;1253
RN-SAO PEDRO;328
RN-SAO RAFAEL;496
RN-SAO TOME;706
RN-SAO VICENTE;646
RN-SENADOR ELOI DE SOUZA;318
RN-SENADOR GEORGINO AVELINO;348
RN-SERRA DE SAO BENTO;481
RN-SERRA DO MEL;662
RN-SERRA NEGRA DO NORTE;817
RN-SERRINHA;368
RN-SERRINHA DOS PINTOS;293
RN-SEVERIANO MELO;424
RN-SITIO NOVO;266
RN-TABOLEIRO GRANDE;346
RN-TAIPU;838
RN-TANGARA;1070
RN-TENENTE ANANIAS;490
RN-TENENTE LAURENTINO CRUZ;472
RN-TIBAU DO SUL;3821
RN-TIMBAUBA DOS BATISTAS;318
RN-TOUROS;2729
RN-TRIUNFO POTIGUAR;252
RN-UMARIZAL;672
RN-UPANEMA;1442
RN-VARZEA;351
RN-VENHA-VER;288
RN-VERA CRUZ;693
RN-VICOSA;252
RN-VILA FLOR;261
RN-IGNORADO;0
PB-AGUA BRANCA;712
PB-AGUIAR;399
PB-ALAGOA GRANDE;2030
PB-ALAGOA NOVA;2222
PB-ALAGOINHA;711
PB-ALCANTIL;415
PB-ALGODAO DE JANDAIRA;348
PB-ALHANDRA;3724
PB-SAO JOAO DO RIO DO PEIXE;1208
PB-AMPARO;329
PB-APARECIDA;421
PB-ARACAGI;962
PB-ARARA;635
PB-ARARUNA;1308
PB-AREIA;1674
PB-AREIA DE BARAUNAS;273
PB-AREIAL;454
PB-AROEIRAS;1142
PB-ASSUNCAO;324
PB-BAIA DA TRAICAO;510
PB-BANANEIRAS;1411
PB-BARAUNA;348
PB-BARRA DE SANTANA;562
PB-BARRA DE SANTA ROSA;718
PB-BARRA DE SAO MIGUEL;338
PB-BAYEUX;8971
PB-BELEM;1556
PB-BELEM DO BREJO DO CRUZ;446
PB-BERNARDINO BATISTA;332
PB-BOA VENTURA;429
PB-BOA VISTA;1016
PB-BOM JESUS;183
PB-BOM SUCESSO;359
PB-BONITO DE SANTA FE;629
PB-BOQUEIRAO;1175
PB-IGARACY;449
PB-BORBOREMA;296
PB-BREJO DO CRUZ;738
PB-BREJO DOS SANTOS;359
PB-CAAPORA;4163
PB-CABACEIRAS;307
PB-CABEDELO;19886
PB-CACHOEIRA DOS INDIOS;521
PB-CACIMBA DE AREIA;344
PB-CACIMBA DE DENTRO;718
PB-CACIMBAS;502
PB-CAICARA;410
PB-CAJAZEIRAS;7868
PB-CAJAZEIRINHAS;258
PB-CALDAS BRANDAO;660
PB-CAMALAU;427
PB-CAMPINA GRANDE;100434
PB-CAPIM;582
PB-CARAUBAS;232
PB-CARRAPATEIRA;239
PB-CASSERENGUE;374
PB-CATINGUEIRA;415
PB-CATOLE DO ROCHA;3080
PB-CATURITE;494
PB-CONCEICAO;1360
PB-CONDADO;350
PB-CONDE;4544
PB-CONGO;373
PB-COREMAS;654
PB-COXIXOLA;165
PB-CRUZ DO ESPIRITO SANTO;1322
PB-CUBATI;504
PB-CUITE;1296
PB-CUITEGI;581
PB-CUITE DE MAMANGUAPE;523
PB-CURRAL DE CIMA;403
PB-CURRAL VELHO;163
PB-DAMIAO;308
PB-DESTERRO;481
PB-VISTA SERRANA;355
PB-DIAMANTE;361
PB-DONA INES;481
PB-DUAS ESTRADAS;338
PB-EMAS;299
PB-ESPERANCA;3379
PB-FAGUNDES;566
PB-FREI MARTINHO;277
PB-GADO BRAVO;452
PB-GUARABIRA;9722
PB-GURINHEM;1062
PB-GURJAO;348
PB-IBIARA;358
PB-IMACULADA;537
PB-INGA;1787
PB-ITABAIANA;2017
PB-ITAPORANGA;2536
PB-ITAPOROROCA;1268
PB-ITATUBA;803
PB-JACARAU;1246
PB-JERICO;475
PB-JOAO PESSOA;265079
PB-JUAREZ TAVORA;477
PB-JUAZEIRINHO;1399
PB-JUNCO DO SERIDO;594
PB-JURIPIRANGA;1128
PB-JURU;498
PB-LAGOA;388
PB-LAGOA DE DENTRO;594
PB-LAGOA SECA;1936
PB-LASTRO;250
PB-LIVRAMENTO;482
PB-LOGRADOURO;259
PB-LUCENA;2193
PB-MAE D AGUA;366
PB-MALTA;421
PB-MAMANGUAPE;7434
PB-MANAIRA;519
PB-MARCACAO;504
PB-MARI;1362
PB-MARIZOPOLIS;597
PB-MASSARANDUBA;727
PB-MATARACA;1462
PB-MATINHAS;307
PB-MATO GROSSO;221
PB-MATUREIA;359
PB-MOGEIRO;1370
PB-MONTADAS;607
PB-MONTE HOREBE;205
PB-MONTEIRO;2890
PB-MULUNGU;628
PB-NATUBA;726
PB-NAZAREZINHO;377
PB-NOVA FLORESTA;539
PB-NOVA OLINDA;454
PB-NOVA PALMEIRA;429
PB-OLHO D AGUA;542
PB-OLIVEDOS;245
PB-OURO VELHO;318
PB-PARARI;214
PB-PASSAGEM;224
PB-PATOS;15065
PB-PAULISTA;651
PB-PEDRA BRANCA;258
PB-PEDRA LAVRADA;674
PB-PEDRAS DE FOGO;5469
PB-PIANCO;1590
PB-PICUI;1379
PB-PILAR;1419
PB-PILOES;437
PB-PILOEZINHOS;272
PB-PIRPIRITUBA;548
PB-PITIMBU;1726
PB-POCINHOS;1189
PB-POCO DANTAS;360
PB-POCO DE JOSE DE MOURA;478
PB-POMBAL;2633
PB-PRATA;355
PB-PRINCESA ISABEL;1565
PB-PUXINANA;718
PB-QUEIMADAS;3712
PB-QUIXABA;272
PB-REMIGIO;1239
PB-PEDRO REGIS;359
PB-RIACHAO;418
PB-RIACHAO DO BACAMARTE;432
PB-RIACHAO DO POCO;425
PB-RIACHO DE SANTO ANTONIO;219
PB-RIACHO DOS CAVALOS;542
PB-RIO TINTO;4048
PB-SALGADINHO;260
PB-SALGADO DE SAO FELIX;1336
PB-SANTA CECILIA;449
PB-SANTA CRUZ;371
PB-SANTA HELENA;430
PB-SANTA INES;326
PB-SANTA LUZIA;1445
PB-SANTANA DE MANGUEIRA;391
PB-SANTANA DOS GARROTES;412
PB-JOCA CLAUDINO;302
PB-SANTA RITA;21082
PB-SANTA TERESINHA;545
PB-SANTO ANDRE;254
PB-SAO BENTO;3032
PB-SAO BENTINHO;436
PB-SAO DOMINGOS DO CARIRI;157
PB-SAO DOMINGOS;222
PB-SAO FRANCISCO;263
PB-SAO JOAO DO CARIRI;487
PB-SAO JOAO DO TIGRE;310
PB-SAO JOSE DA LAGOA TAPADA;423
PB-SAO JOSE DE CAIANA;312
PB-SAO JOSE DE ESPINHARAS;356
PB-SAO JOSE DOS RAMOS;396
PB-SAO JOSE DE PIRANHAS;890
PB-SAO JOSE DE PRINCESA;176
PB-SAO JOSE DO BONFIM;169
PB-SAO JOSE DO BREJO DO CRUZ;231
PB-SAO JOSE DO SABUGI;398
PB-SAO JOSE DOS CORDEIROS;263
PB-SAO MAMEDE;538
PB-SAO MIGUEL DE TAIPU;633
PB-SAO SEBASTIAO DE LAGOA DE ROCA;714
PB-SAO SEBASTIAO DO UMBUZEIRO;283
PB-SAPE;4411
PB-SAO VICENTE DO SERIDO;487
PB-SERRA BRANCA;1052
PB-SERRA DA RAIZ;316
PB-SERRA GRANDE;289
PB-SERRA REDONDA;689
PB-SERRARIA;347
PB-SERTAOZINHO;498
PB-SOBRADO;571
PB-SOLANEA;1692
PB-SOLEDADE;1289
PB-SOSSEGO;332
PB-SOUSA;9459
PB-SUME;1157
PB-TACIMA;598
PB-TAPEROA;1153
PB-TAVARES;762
PB-TEIXEIRA;858
PB-TENORIO;278
PB-TRIUNFO;464
PB-UIRAUNA;1348
PB-UMBUZEIRO;624
PB-VARZEA;345
PB-VIEIROPOLIS;357
PB-ZABELE;236
PB-IGNORADO;0
PE-ABREU E LIMA;10241
PE-AFOGADOS DA INGAZEIRA;3307
PE-AFRANIO;1206
PE-AGRESTINA;1557
PE-AGUA PRETA;2041
PE-AGUAS BELAS;1761
PE-ALAGOINHA;830
PE-ALIANCA;3350
PE-ALTINHO;1194
PE-AMARAJI;1835
PE-ANGELIM;782
PE-ARACOIABA;1325
PE-ARARIPINA;6600
PE-ARCOVERDE;8391
PE-BARRA DE GUABIRABA;4953
PE-BARREIROS;4156
PE-BELEM DE MARIA;357
PE-BELEM DE SAO FRANCISCO;2724
PE-BELO JARDIM;11308
PE-BETANIA;611
PE-BEZERROS;5779
PE-BODOCO;1634
PE-BOM CONSELHO;2692
PE-BOM JARDIM;2041
PE-BONITO;2174
PE-BREJAO;715
PE-BREJINHO;432
PE-BREJO DA MADRE DE DEUS;2183
PE-BUENOS AIRES;734
PE-BUIQUE;2564
PE-CABO DE SANTO AGOSTINHO;38825
PE-CABROBO;2787
PE-CACHOEIRINHA;1294
PE-CAETES;2143
PE-CALCADO;318
PE-CALUMBI;343
PE-CAMARAGIBE;13103
PE-CAMOCIM DE SAO FELIX;1078
PE-CAMUTANGA;4055
PE-CANHOTINHO;1621
PE-CAPOEIRAS;903
PE-CARNAIBA;1045
PE-CARNAUBEIRA DA PENHA;354
PE-CARPINA;11293
PE-CARUARU;73133
PE-CASINHAS;955
PE-CATENDE;2008
PE-CEDRO;699
PE-CHA DE ALEGRIA;690
PE-CHA GRANDE;1440
PE-CONDADO;1583
PE-CORRENTES;1047
PE-CORTES;1789
PE-CUMARU;611
PE-CUPIRA;2218
PE-CUSTODIA;2556
PE-DORMENTES;1851
PE-ESCADA;5862
PE-EXU;1936
PE-FEIRA NOVA;1460
PE-FERNANDO DE NORONHA;1620
PE-FERREIROS;1007
PE-FLORES;1236
PE-FLORESTA;3434
PE-FREI MIGUELINHO;829
PE-GAMELEIRA;1506
PE-GARANHUNS;20348
PE-GLORIA DO GOITA;2486
PE-GOIANA;22081
PE-GRANITO;445
PE-GRAVATA;9510
PE-IATI;1139
PE-IBIMIRIM;1039
PE-IBIRAJUBA;328
PE-IGARASSU;19595
PE-IGUARACY;436
PE-INAJA;1331
PE-INGAZEIRA;327
PE-IPOJUCA;34349
PE-IPUBI;2005
PE-ITACURUBA;715
PE-ITAIBA;1008
PE-ILHA DE ITAMARACA;1610
PE-ITAMBE;3587
PE-ITAPETIM;780
PE-ITAPISSUMA;5390
PE-ITAQUITINGA;816
PE-JABOATAO DOS GUARARAPES;107206
PE-JAQUEIRA;649
PE-JATAUBA;940
PE-JATOBA;1360
PE-JOAO ALFREDO;1540
PE-JOAQUIM NABUCO;1269
PE-JUCATI;743
PE-JUPI;1038
PE-JUREMA;600
PE-LAGOA DO CARRO;1308
PE-LAGOA DO ITAENGA;5928
PE-LAGOA DO OURO;761
PE-LAGOA DOS GATOS;530
PE-LAGOA GRANDE;2993
PE-LAJEDO;4025
PE-LIMOEIRO;6055
PE-MACAPARANA;2130
PE-MACHADOS;1284
PE-MANARI;688
PE-MARAIAL;1358
PE-MIRANDIBA;625
PE-MORENO;6407
PE-NAZARE DA MATA;4974
PE-OLINDA;74250
PE-OROBO;1717
PE-OROCO;831
PE-OURICURI;4383
PE-PALMARES;6454
PE-PALMEIRINA;397
PE-PANELAS;831
PE-PARANATAMA;719
PE-PARNAMIRIM;1614
PE-PASSIRA;1760
PE-PAUDALHO;5056
PE-PAULISTA;31454
PE-PEDRA;870
PE-PESQUEIRA;5306
PE-PETROLANDIA;4429
PE-PETROLINA;70217
PE-POCAO;919
PE-POMBOS;2555
PE-PRIMAVERA;821
PE-QUIPAPA;1300
PE-QUIXABA;389
PE-RECIFE;655972
PE-RIACHO DAS ALMAS;1302
PE-RIBEIRAO;3629
PE-RIO FORMOSO;7887
PE-SAIRE;1115
PE-SALGADINHO;491
PE-SALGUEIRO;6580
PE-SALOA;638
PE-SANHARO;1152
PE-SANTA CRUZ;634
PE-SANTA CRUZ DA BAIXA VERDE;699
PE-SANTA CRUZ DO CAPIBARIBE;12655
PE-SANTA FILOMENA;546
PE-SANTA MARIA DA BOA VISTA;2135
PE-SANTA MARIA DO CAMBUCA;693
PE-SANTA TEREZINHA;855
PE-SAO BENEDITO DO SUL;785
PE-SAO BENTO DO UNA;5640
PE-SAO CAITANO;2966
PE-SAO JOAO;1364
PE-SAO JOAQUIM DO MONTE;927
PE-SAO JOSE DA COROA GRANDE;1655
PE-SAO JOSE DO BELMONTE;2423
PE-SAO JOSE DO EGITO;2739
PE-SAO LOURENCO DA MATA;9015
PE-SAO VICENTE FERRER;1491
PE-SERRA TALHADA;10509
PE-SERRITA;966
PE-SERTANIA;4262
PE-SIRINHAEM;8530
PE-MOREILANDIA;681
PE-SOLIDAO;421
PE-SURUBIM;5715
PE-TABIRA;1896
PE-TACAIMBO;892
PE-TACARATU;1275
PE-TAMANDARE;3324
PE-TAQUARITINGA DO NORTE;2075
PE-TEREZINHA;323
PE-TERRA NOVA;489
PE-TIMBAUBA;5841
PE-TORITAMA;5578
PE-TRACUNHAEM;887
PE-TRINDADE;2221
PE-TRIUNFO;1143
PE-TUPANATINGA;1220
PE-TUPARETAMA;422
PE-VENTUROSA;991
PE-VERDEJANTE;512
PE-VERTENTE DO LERIO;563
PE-VERTENTES;1087
PE-VICENCIA;3333
PE-VITORIA DE SANTO ANTAO;24101
PE-XEXEU;1189
PE-IGNORADO;0
AL-AGUA BRANCA;1336
AL-ANADIA;1426
AL-ARAPIRACA;37738
AL-ATALAIA;5083
AL-BARRA DE SANTO ANTONIO;1192
AL-BARRA DE SAO MIGUEL;2008
AL-BATALHA;1331
AL-BELEM;574
AL-BELO MONTE;293
AL-BOCA DA MATA;2091
AL-BRANQUINHA;582
AL-CACIMBINHAS;1388
AL-CAJUEIRO;1381
AL-CAMPESTRE;621
AL-CAMPO ALEGRE;4530
AL-CAMPO GRANDE;590
AL-CANAPI;598
AL-CAPELA;1229
AL-CARNEIROS;424
AL-CHA PRETA;477
AL-COITE DO NOIA;504
AL-COLONIA LEOPOLDINA;1748
AL-COQUEIRO SECO;601
AL-CORURIPE;11373
AL-CRAIBAS;1984
AL-DELMIRO GOUVEIA;4576
AL-DOIS RIACHOS;482
AL-ESTRELA DE ALAGOAS;702
AL-FEIRA GRANDE;955
AL-FELIZ DESERTO;624
AL-FLEXEIRAS;1180
AL-GIRAU DO PONCIANO;975
AL-IBATEGUARA;709
AL-IGACI;1195
AL-IGREJA NOVA;3624
AL-INHAPI;703
AL-JACARE DOS HOMENS;233
AL-JACUIPE;468
AL-JAPARATINGA;806
AL-JARAMATAIA;540
AL-JEQUIA DA PRAIA;1329
AL-JOAQUIM GOMES;1582
AL-JUNDIA;482
AL-JUNQUEIRO;2497
AL-LAGOA DA CANOA;927
AL-LIMOEIRO DE ANADIA;1858
AL-MACEIO;248353
AL-MAJOR ISIDORO;959
AL-MARAGOGI;4988
AL-MARAVILHA;325
AL-MARECHAL DEODORO;10205
AL-MARIBONDO;896
AL-MAR VERMELHO;341
AL-MATA GRANDE;770
AL-MATRIZ DE CAMARAGIBE;4183
AL-MESSIAS;1267
AL-MINADOR DO NEGRAO;383
AL-MONTEIROPOLIS;491
AL-MURICI;2808
AL-NOVO LINO;990
AL-OLHO D AGUA DAS FLORES;2016
AL-OLHO D AGUA DO CASADO;645
AL-OLHO D AGUA GRANDE;277
AL-OLIVENCA;684
AL-OURO BRANCO;487
AL-PALESTINA;267
AL-PALMEIRA DOS INDIOS;7920
AL-PAO DE ACUCAR;2396
AL-PARICONHA;676
AL-PARIPUEIRA;1085
AL-PASSO DE CAMARAGIBE;1083
AL-PAULO JACINTO;571
AL-PENEDO;6763
AL-PIACABUCU;1029
AL-PILAR;4347
AL-PINDOBA;379
AL-PIRANHAS;2706
AL-POCO DAS TRINCHEIRAS;727
AL-PORTO CALVO;3585
AL-PORTO DE PEDRAS;928
AL-PORTO REAL DO COLEGIO;723
AL-QUEBRANGULO;671
AL-RIO LARGO;14784
AL-ROTEIRO;714
AL-SANTA LUZIA DO NORTE;805
AL-SANTANA DO IPANEMA;4339
AL-SANTANA DO MUNDAU;837
AL-SAO BRAS;413
AL-SAO JOSE DA LAJE;6178
AL-SAO JOSE DA TAPERA;2076
AL-SAO LUIS DO QUITUNDE;8136
AL-SAO MIGUEL DOS CAMPOS;10662
AL-SAO MIGUEL DOS MILAGRES;1141
AL-SAO SEBASTIAO;1894
AL-SATUBA;1536
AL-SENADOR RUI PALMEIRA;607
AL-TANQUE D ARCA;392
AL-TAQUARANA;884
AL-TEOTONIO VILELA;4994
AL-TRAIPU;1541
AL-UNIAO DOS PALMARES;5027
AL-VICOSA;2425
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;104
SE-AQUIDABA;1410
