Município;Total;
AL-IBATEGUARA;99;
AL-IGACI;250;
AL-IGREJA NOVA;1958;
AL-INHAPI;310;
AL-JACARE DOS HOMENS;119;
AL-JACUIPE;363;
AL-JAPARATINGA;1314;
AL-JARAMATAIA;242;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;496;
AL-JUNDIA;246;
AL-JUNQUEIRO;823;
AL-LAGOA DA CANOA;785;
AL-LIMOEIRO DE ANADIA;632;
AL-MACEIO;121447;
AL-MAJOR ISIDORO;282;
AL-MARAGOGI;1214;
AL-MARAVILHA;230;
AL-MARECHAL DEODORO;4144;
AL-MARIBONDO;575;
AL-MAR VERMELHO;209;
AL-MATA GRANDE;551;
AL-MATRIZ DE CAMARAGIBE;1825;
AL-MESSIAS;365;
AL-MINADOR DO NEGRAO;111;
AL-MONTEIROPOLIS;94;
AL-MURICI;782;
AL-NOVO LINO;515;
AL-OLHO D AGUA DAS FLORES;639;
AL-OLHO D AGUA DO CASADO;93;
AL-OLHO D AGUA GRANDE;2;
AL-OLIVENCA;156;
AL-OURO BRANCO;474;
AL-PALESTINA;1;
AL-PALMEIRA DOS INDIOS;13856;
AL-PAO DE ACUCAR;472;
AL-PARICONHA;70;
AL-PARIPUEIRA;74;
AL-PASSO DE CAMARAGIBE;350;
AL-PAULO JACINTO;289;
AL-PENEDO;3717;
AL-PIACABUCU;590;
AL-PILAR;2272;
AL-PINDOBA;88;
AL-PIRANHAS;137;
AL-POCO DAS TRINCHEIRAS;192;
AL-PORTO CALVO;2185;
AL-PORTO DE PEDRAS;189;
AL-PORTO REAL DO COLEGIO;213;
AL-QUEBRANGULO;208;
AL-RIO LARGO;4435;
AL-ROTEIRO;283;
AL-SANTA LUZIA DO NORTE;19;
AL-SANTANA DO IPANEMA;1363;
AL-SANTANA DO MUNDAU;379;
AL-SAO BRAS;108;
AL-SAO JOSE DA LAJE;4116;
AL-SAO JOSE DA TAPERA;648;
AL-SAO LUIS DO QUITUNDE;3844;
AL-SAO MIGUEL DOS CAMPOS;10826;
AL-SAO MIGUEL DOS MILAGRES;240;
AL-SAO SEBASTIAO;382;
AL-SATUBA;614;
AL-SENADOR RUI PALMEIRA;145;
AL-TANQUE D ARCA;280;
AL-TAQUARANA;328;
AL-TEOTONIO VILELA;3692;
AL-TRAIPU;931;
AL-UNIAO DOS PALMARES;2301;
AL-VICOSA;821;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;67;
SE-AQUIDABA;473;
SE-ARACAJU;127397;
SE-ARAUA;383;
SE-AREIA BRANCA;817;
SE-BARRA DOS COQUEIROS;802;
SE-BOQUIM;925;
SE-BREJO GRANDE;99;
SE-CAMPO DO BRITO;737;
SE-CANHOBA;50;
SE-CANINDE DE SAO FRANCISCO;228;
SE-CAPELA;1110;
SE-CARIRA;605;
SE-CARMOPOLIS;1239;
SE-CEDRO DE SAO JOAO;30;
SE-CRISTINAPOLIS;471;
SE-CUMBE;308;
SE-DIVINA PASTORA;310;
SE-ESTANCIA;4710;
SE-FEIRA NOVA;216;
SE-FREI PAULO;527;
SE-GARARU;183;
SE-GENERAL MAYNARD;88;
SE-GRACHO CARDOSO;15;
SE-ILHA DAS FLORES;275;
SE-INDIAROBA;397;
SE-ITABAIANA;2956;
SE-ITABAIANINHA;1466;
SE-ITABI;168;
SE-ITAPORANGA D AJUDA;1701;
SE-JAPARATUBA;942;
SE-JAPOATA;93;
SE-LAGARTO;3706;
SE-LARANJEIRAS;2786;
SE-MACAMBIRA;154;
SE-MALHADA DOS BOIS;65;
SE-MALHADOR;381;
SE-MARUIM;882;
SE-MOITA BONITA;234;
SE-MONTE ALEGRE DE SERGIPE;244;
SE-MURIBECA;226;
SE-NEOPOLIS;1229;
SE-NOSSA SENHORA APARECIDA;182;
SE-NOSSA SENHORA DA GLORIA;746;
SE-NOSSA SENHORA DAS DORES;573;
SE-NOSSA SENHORA DE LOURDES;114;
SE-NOSSA SENHORA DO SOCORRO;8865;
SE-PACATUBA;1304;
SE-PEDRA MOLE;139;
SE-PEDRINHAS;143;
SE-PINHAO;181;
SE-PIRAMBU;151;
SE-POCO REDONDO;145;
SE-POCO VERDE;122;
SE-PORTO DA FOLHA;456;
SE-PROPRIA;1596;
SE-RIACHAO DO DANTAS;373;
SE-RIACHUELO;781;
SE-RIBEIROPOLIS;572;
SE-ROSARIO DO CATETE;900;
SE-SALGADO;432;
SE-SANTA LUZIA DO ITANHY;287;
SE-SANTANA DO SAO FRANCISCO;144;
SE-SANTA ROSA DE LIMA;237;
SE-SANTO AMARO DAS BROTAS;386;
SE-SAO CRISTOVAO;4862;
SE-SAO DOMINGOS;280;
SE-SAO FRANCISCO;140;
SE-SAO MIGUEL DO ALEIXO;146;
SE-SIMAO DIAS;1151;
SE-SIRIRI;391;
SE-TELHA;178;
SE-TOBIAS BARRETO;923;
SE-TOMAR DO GERU;312;
SE-UMBAUBA;374;
SE-IGNORADO;0;
BA-ABAIRA;150;
BA-ABARE;155;
BA-ACAJUTIBA;195;
BA-ADUSTINA;120;
BA-AGUA FRIA;197;
BA-ERICO CARDOSO;117;
BA-AIQUARA;164;
BA-ALAGOINHAS;6264;
BA-ALCOBACA;851;
BA-ALMADINA;440;
BA-AMARGOSA;956;
BA-AMELIA RODRIGUES;3339;
BA-AMERICA DOURADA;15;
BA-ANAGE;433;
BA-ANDARAI;45;
BA-ANDORINHA;376;
BA-ANGICAL;87;
BA-ANGUERA;20;
BA-ANTAS;171;
BA-ANTONIO CARDOSO;318;
BA-ANTONIO GONCALVES;36;
BA-APORA;167;
BA-APUAREMA;221;
BA-ARACATU;293;
BA-ARACAS;82;
BA-ARACI;798;
BA-ARAMARI;111;
BA-ARATACA;438;
BA-ARATUIPE;147;
BA-AURELINO LEAL;213;
BA-BAIANOPOLIS;1295;
BA-BAIXA GRANDE;390;
BA-BANZAE;226;
BA-BARRA;422;
BA-BARRA DA ESTIVA;315;
BA-BARRA DO CHOCA;765;
BA-BARRA DO MENDES;337;
BA-BARRA DO ROCHA;449;
BA-BARREIRAS;8900;
BA-BARRO ALTO;52;
BA-BARROCAS;0;
BA-BARRO PRETO;444;
BA-BELMONTE;465;
BA-BELO CAMPO;191;
BA-BIRITINGA;302;
BA-BOA NOVA;142;
BA-BOA VISTA DO TUPIM;407;
BA-BOM JESUS DA LAPA;1989;
BA-BOM JESUS DA SERRA;44;
BA-BONINAL;165;
BA-BONITO;247;
BA-BOQUIRA;243;
BA-BOTUPORA;49;
BA-BREJOES;365;
BA-BREJOLANDIA;8;
BA-BROTAS DE MACAUBAS;179;
BA-BRUMADO;4658;
BA-BUERAREMA;708;
BA-BURITIRAMA;447;
BA-CAATIBA;218;
BA-CABACEIRAS DO PARAGUACU;390;
BA-CACHOEIRA;1637;
BA-CACULE;587;
BA-CAEM;262;
BA-CAETANOS;92;
BA-CAETITE;1673;
BA-CAFARNAUM;16;
BA-CAIRU;355;
BA-CALDEIRAO GRANDE;44;
BA-CAMACAN;1863;
BA-CAMACARI;25661;
BA-CAMAMU;916;
BA-CAMPO ALEGRE DE LOURDES;20;
BA-CAMPO FORMOSO;1044;
BA-CANAPOLIS;13;
BA-CANARANA;86;
BA-CANAVIEIRAS;1023;
BA-CANDEAL;119;
BA-CANDEIAS;8211;
BA-CANDIBA;305;
BA-CANDIDO SALES;404;
BA-CANSANCAO;499;
BA-CANUDOS;34;
BA-CAPELA DO ALTO ALEGRE;189;
BA-CAPIM GROSSO;611;
BA-CARAIBAS;11;
BA-CARAVELAS;696;
BA-CARDEAL DA SILVA;111;
BA-CARINHANHA;40;
BA-CASA NOVA;1550;
BA-CASTRO ALVES;706;
BA-CATOLANDIA;13;
BA-CATU;3317;
BA-CATURAMA;255;
BA-CENTRAL;85;
BA-CHORROCHO;88;
BA-CICERO DANTAS;979;
BA-CIPO;121;
BA-COARACI;1082;
BA-COCOS;151;
BA-CONCEICAO DA FEIRA;945;
BA-CONCEICAO DO ALMEIDA;819;
BA-CONCEICAO DO COITE;2082;
BA-CONCEICAO DO JACUIPE;2309;
BA-CONDE;123;
BA-CONDEUBA;543;
BA-CONTENDAS DO SINCORA;77;
BA-CORACAO DE MARIA;169;
BA-CORDEIROS;46;
BA-CORIBE;94;
BA-CORONEL JOAO SA;49;
BA-CORRENTINA;680;
BA-COTEGIPE;127;
BA-CRAVOLANDIA;386;
BA-CRISOPOLIS;78;
BA-CRISTOPOLIS;57;
BA-CRUZ DAS ALMAS;4908;
BA-CURACA;516;
BA-DARIO MEIRA;101;
BA-DIAS D AVILA;10113;
BA-DOM BASILIO;195;
BA-DOM MACEDO COSTA;194;
BA-ELISIO MEDRADO;140;
BA-ENCRUZILHADA;341;
BA-ENTRE RIOS;1244;
BA-ESPLANADA;1253;
BA-EUCLIDES DA CUNHA;1235;
BA-EUNAPOLIS;6335;
BA-FATIMA;170;
BA-FEIRA DA MATA;26;
BA-FEIRA DE SANTANA;40545;
BA-FILADELFIA;95;
BA-FIRMINO ALVES;178;
BA-FLORESTA AZUL;356;
BA-FORMOSA DO RIO PRETO;183;
BA-GANDU;1316;
BA-GAVIAO;0;
BA-GENTIO DO OURO;6;
BA-GLORIA;300;
BA-GONGOGI;71;
BA-GOVERNADOR MANGABEIRA;249;
BA-GUAJERU;68;
BA-GUANAMBI;2744;
BA-GUARATINGA;252;
BA-HELIOPOLIS;97;
BA-IACU;562;
BA-IBIASSUCE;26;
BA-IBICARAI;1110;
BA-IBICOARA;278;
BA-IBICUI;526;
BA-IBIPEBA;37;
BA-IBIPITANGA;28;
BA-IBIQUERA;18;
BA-IBIRAPITANGA;321;
BA-IBIRAPUA;470;
BA-IBIRATAIA;1000;
BA-IBITIARA;229;
BA-IBITITA;87;
BA-IBOTIRAMA;390;
BA-ICHU;149;
BA-IGAPORA;312;
BA-IGRAPIUNA;1275;
BA-IGUAI;330;
BA-ILHEUS;15386;
BA-INHAMBUPE;762;
BA-IPECAETA;392;
BA-IPIAU;2627;
BA-IPIRA;1004;
BA-IPUPIARA;79;
BA-IRAJUBA;282;
BA-IRAMAIA;84;
BA-IRAQUARA;190;
BA-IRARA;785;
BA-IRECE;2401;
BA-ITABELA;578;
BA-ITABERABA;2531;
BA-ITABUNA;20980;
BA-ITACARE;534;
BA-ITAETE;53;
BA-ITAGI;406;
BA-ITAGIBA;667;
BA-ITAGIMIRIM;257;
BA-ITAGUACU DA BAHIA;20;
BA-ITAJU DO COLONIA;449;
BA-ITAJUIPE;1172;
BA-ITAMARAJU;3365;
BA-ITAMARI;62;
BA-ITAMBE;908;
BA-ITANAGRA;35;
BA-ITANHEM;714;
BA-ITAPARICA;750;
BA-ITAPE;582;
BA-ITAPEBI;416;
BA-ITAPETINGA;3833;
BA-ITAPICURU;242;
BA-ITAPITANGA;309;
BA-ITAQUARA;220;
BA-ITARANTIM;448;
BA-ITATIM;342;
BA-ITIRUCU;131;
BA-ITIUBA;451;
BA-ITORORO;1020;
BA-ITUACU;208;
BA-ITUBERA;957;
BA-IUIU;45;
BA-JABORANDI;13;
BA-JACARACI;81;
BA-JACOBINA;4267;
BA-JAGUAQUARA;1229;
BA-JAGUARARI;1415;
BA-JAGUARIPE;263;
BA-JANDAIRA;183;
BA-JEQUIE;8919;
BA-JEREMOABO;525;
BA-JIQUIRICA;194;
BA-JITAUNA;535;
BA-JOAO DOURADO;358;
BA-JUAZEIRO;16724;
BA-JUCURUCU;87;
BA-JUSSARA;8;
BA-JUSSARI;490;
BA-JUSSIAPE;228;
BA-LAFAIETE COUTINHO;175;
BA-LAGOA REAL;55;
BA-LAJE;134;
BA-LAJEDAO;221;
BA-LAJEDINHO;21;
BA-LAJEDO DO TABOCAL;197;
BA-LAMARAO;62;
BA-LAPAO;86;
BA-LAURO DE FREITAS;25117;
BA-LENCOIS;213;
BA-LICINIO DE ALMEIDA;278;
BA-LIVRAMENTO DE NOSSA SENHORA;804;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;197;
BA-MACARANI;527;
BA-MACAUBAS;564;
BA-MACURURE;8;
BA-MADRE DE DEUS;868;
BA-MAETINGA;26;
BA-MAIQUINIQUE;151;
BA-MAIRI;317;
BA-MALHADA;149;
BA-MALHADA DE PEDRAS;81;
BA-MANOEL VITORINO;352;
BA-MANSIDAO;6;
BA-MARACAS;515;
BA-MARAGOGIPE;806;
BA-MARAU;725;
BA-MARCIONILIO SOUZA;106;
BA-MASCOTE;399;
BA-MATA DE SAO JOAO;1726;
BA-MATINA;142;
BA-MEDEIROS NETO;1504;
BA-MIGUEL CALMON;694;
BA-MILAGRES;509;
BA-MIRANGABA;161;
BA-MIRANTE;106;
BA-MONTE SANTO;738;
BA-MORPARA;3;
BA-MORRO DO CHAPEU;441;
BA-MORTUGABA;64;
BA-MUCUGE;301;
BA-MUCURI;2544;
BA-MULUNGU DO MORRO;31;
BA-MUNDO NOVO;416;
BA-MUNIZ FERREIRA;126;
BA-MUQUEM DE SAO FRANCISCO;36;
BA-MURITIBA;807;
BA-MUTUIPE;422;
BA-NAZARE;1569;
BA-NILO PECANHA;144;
BA-NORDESTINA;103;
BA-NOVA CANAA;450;
BA-NOVA FATIMA;294;
BA-NOVA IBIA;64;
BA-NOVA ITARANA;22;
BA-NOVA REDENCAO;4;
BA-NOVA SOURE;460;
BA-NOVA VICOSA;2274;
BA-NOVO HORIZONTE;0;
BA-NOVO TRIUNFO;329;
BA-OLINDINA;326;
BA-OLIVEIRA DOS BREJINHOS;164;
BA-OURICANGAS;213;
BA-OUROLANDIA;395;
BA-PALMAS DE MONTE ALTO;299;
BA-PALMEIRAS;151;
BA-PARAMIRIM;355;
BA-PARATINGA;40;
BA-PARIPIRANGA;196;
BA-PAU BRASIL;369;
BA-PAULO AFONSO;8697;
BA-PE DE SERRA;100;
BA-PEDRAO;168;
BA-PEDRO ALEXANDRE;6;
BA-PIATA;26;
BA-PILAO ARCADO;22;
BA-PINDAI;88;
BA-PINDOBACU;176;
BA-PINTADAS;155;
BA-PIRAI DO NORTE;16;
BA-PIRIPA;63;
BA-PIRITIBA;447;
BA-PLANALTINO;23;
BA-PLANALTO;585;
BA-POCOES;797;
BA-POJUCA;2407;
BA-PONTO NOVO;7;
BA-PORTO SEGURO;5633;
BA-POTIRAGUA;711;
BA-PRADO;1862;
BA-PRESIDENTE DUTRA;36;
BA-PRESIDENTE JANIO QUADROS;52;
BA-PRESIDENTE TANCREDO NEVES;382;
BA-QUEIMADAS;703;
BA-QUIJINGUE;568;
BA-QUIXABEIRA;276;
BA-RAFAEL JAMBEIRO;360;
BA-REMANSO;469;
BA-RETIROLANDIA;427;
BA-RIACHAO DAS NEVES;99;
BA-RIACHAO DO JACUIPE;758;
BA-RIACHO DE SANTANA;379;
BA-RIBEIRA DO AMPARO;3;
BA-RIBEIRA DO POMBAL;641;
BA-RIBEIRAO DO LARGO;260;
BA-RIO DE CONTAS;167;
BA-RIO DO ANTONIO;227;
BA-RIO DO PIRES;99;
BA-RIO REAL;878;
BA-RODELAS;48;
BA-RUY BARBOSA;1152;
BA-SALINAS DA MARGARIDA;292;
BA-SALVADOR;529936;
BA-SANTA BARBARA;1050;
BA-SANTA BRIGIDA;212;
BA-SANTA CRUZ CABRALIA;855;
BA-SANTA CRUZ DA VITORIA;283;
BA-SANTA INES;357;
BA-SANTALUZ;863;
BA-SANTA LUZIA;254;
BA-SANTA MARIA DA VITORIA;640;
BA-SANTANA;639;
BA-SANTANOPOLIS;103;
BA-SANTA RITA DE CASSIA;120;
BA-SANTA TERESINHA;276;
BA-SANTO AMARO;3531;
BA-SANTO ANTONIO DE JESUS;6576;
BA-SANTO ESTEVAO;321;
BA-SAO DESIDERIO;748;
BA-SAO DOMINGOS;117;
BA-SAO FELIX;675;
BA-SAO FELIX DO CORIBE;176;
BA-SAO FELIPE;375;
BA-SAO FRANCISCO DO CONDE;6612;
BA-SAO GABRIEL;264;
BA-SAO GONCALO DOS CAMPOS;1061;
BA-SAO JOSE DA VITORIA;80;
BA-SAO JOSE DO JACUIPE;196;
BA-SAO MIGUEL DAS MATAS;136;
BA-SAO SEBASTIAO DO PASSE;1207;
BA-SAPEACU;561;
BA-SATIRO DIAS;209;
BA-SAUBARA;206;
BA-SAUDE;536;
BA-SEABRA;961;
BA-SEBASTIAO LARANJEIRAS;162;
BA-SENHOR DO BONFIM;2608;
BA-SERRA DO RAMALHO;60;
BA-SENTO SE;460;
BA-SERRA DOURADA;56;
BA-SERRA PRETA;203;
BA-SERRINHA;2800;
BA-SERROLANDIA;147;
BA-SIMOES FILHO;17703;
BA-SITIO DO MATO;68;
BA-SITIO DO QUINTO;224;
BA-SOBRADINHO;780;
BA-SOUTO SOARES;162;
BA-TABOCAS DO BREJO VELHO;4;
BA-TANHACU;280;
BA-TANQUE NOVO;143;
BA-TANQUINHO;236;
BA-TAPEROA;422;
BA-TAPIRAMUTA;181;
BA-TEIXEIRA DE FREITAS;7373;
BA-TEODORO SAMPAIO;308;
BA-TEOFILANDIA;309;
BA-TEOLANDIA;732;
BA-TERRA NOVA;452;
BA-TREMEDAL;74;
BA-TUCANO;546;
BA-UAUA;238;
BA-UBAIRA;634;
BA-UBAITABA;1101;
BA-UBATA;538;
BA-UIBAI;157;
BA-UMBURANAS;9;
BA-UNA;2417;
BA-URANDI;378;
BA-URUCUCA;679;
BA-UTINGA;271;
BA-VALENCA;4393;
BA-VALENTE;982;
BA-VARZEA DA ROCA;173;
BA-VARZEA DO POCO;65;
BA-VARZEA NOVA;260;
BA-VARZEDO;198;
BA-VERA CRUZ;1677;
BA-VEREDA;259;
BA-VITORIA DA CONQUISTA;20377;
BA-WAGNER;111;
BA-WANDERLEY;49;
BA-WENCESLAU GUIMARAES;275;
BA-XIQUE-XIQUE;1195;
BA-IGNORADO;0;
MG-ABADIA DOS DOURADOS;700;
MG-ABAETE;2320;
MG-ABRE CAMPO;697;
MG-ACAIACA;138;
MG-ACUCENA;537;
MG-AGUA BOA;379;
MG-AGUA COMPRIDA;239;
MG-AGUANIL;255;
MG-AGUAS FORMOSAS;551;
MG-AGUAS VERMELHAS;529;
MG-AIMORES;1385;
MG-AIURUOCA;394;
MG-ALAGOA;131;
MG-ALBERTINA;572;
MG-ALEM PARAIBA;4453;
MG-ALFENAS;10178;
MG-ALFREDO VASCONCELOS;408;
MG-ALMENARA;1748;
MG-ALPERCATA;275;
MG-ALPINOPOLIS;1584;
MG-ALTEROSA;680;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;426;
MG-ALVARENGA;162;
MG-ALVINOPOLIS;1521;
MG-ALVORADA DE MINAS;98;
MG-AMPARO DO SERRA;274;
MG-ANDRADAS;4805;
MG-CACHOEIRA DE PAJEU;254;
MG-ANDRELANDIA;804;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;758;
MG-ANTONIO DIAS;815;
MG-ANTONIO PRADO DE MINAS;96;
MG-ARACAI;260;
MG-ARACITABA;113;
MG-ARACUAI;1652;
MG-ARAGUARI;12453;
MG-ARANTINA;153;
MG-ARAPONGA;154;
MG-ARAPORA;1479;
MG-ARAPUA;136;
MG-ARAUJOS;376;
MG-ARAXA;11854;
MG-ARCEBURGO;1259;
MG-ARCOS;4521;
MG-AREADO;745;
MG-ARGIRITA;334;
MG-ARICANDUVA;0;
MG-ARINOS;578;
MG-ASTOLFO DUTRA;1165;
MG-ATALEIA;569;
MG-AUGUSTO DE LIMA;613;
MG-BAEPENDI;1875;
MG-BALDIM;229;
MG-BAMBUI;1463;
MG-BANDEIRA;58;
MG-BANDEIRA DO SUL;194;
MG-BARAO DE COCAIS;2168;
MG-BARAO DE MONTE ALTO;324;
MG-BARBACENA;16125;
MG-BARRA LONGA;344;
MG-BARROSO;2041;
MG-BELA VISTA DE MINAS;670;
MG-BELMIRO BRAGA;566;
MG-BELO HORIZONTE;862216;
MG-BELO ORIENTE;2508;
MG-BELO VALE;463;
MG-BERILO;175;
MG-BERTOPOLIS;130;
MG-BERIZAL;0;
MG-BETIM;64541;
MG-BIAS FORTES;192;
MG-BICAS;1644;
MG-BIQUINHAS;163;
MG-BOA ESPERANCA;4042;
MG-BOCAINA DE MINAS;271;
MG-BOCAIUVA;4808;
MG-BOM DESPACHO;5587;
MG-BOM JARDIM DE MINAS;424;
MG-BOM JESUS DA PENHA;237;
MG-BOM JESUS DO AMPARO;420;
MG-BOM JESUS DO GALHO;471;
MG-BOM REPOUSO;224;
MG-BOM SUCESSO;1098;
MG-BONFIM;236;
MG-BONFINOPOLIS DE MINAS;468;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;1256;
MG-BOTELHOS;1723;
MG-BOTUMIRIM;50;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;794;
MG-BRAS PIRES;174;
MG-BRAUNAS;102;
MG-BRASOPOLIS;1674;
MG-BRUMADINHO;3384;
MG-BUENO BRANDAO;435;
MG-BUENOPOLIS;203;
MG-BUGRE;0;
MG-BURITIS;953;
MG-BURITIZEIRO;1552;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;1984;
MG-CACHOEIRA DA PRATA;580;
MG-CACHOEIRA DE MINAS;1133;
MG-CACHOEIRA DOURADA;266;
MG-CAETANOPOLIS;1118;
MG-CAETE;2813;
MG-CAIANA;174;
MG-CAJURI;219;
MG-CALDAS;1098;
MG-CAMACHO;190;
MG-CAMANDUCAIA;1396;
MG-CAMBUI;3288;
MG-CAMBUQUIRA;1496;
MG-CAMPANARIO;248;
MG-CAMPANHA;2106;
MG-CAMPESTRE;1746;
MG-CAMPINA VERDE;1485;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;5783;
MG-CAMPO DO MEIO;712;
MG-CAMPO FLORIDO;462;
MG-CAMPOS ALTOS;1215;
MG-CAMPOS GERAIS;2209;
MG-CANAA;200;
MG-CANAPOLIS;1751;
MG-CANA VERDE;293;
MG-CANDEIAS;1363;
MG-CANTAGALO;0;
MG-CAPARAO;224;
MG-CAPELA NOVA;135;
MG-CAPELINHA;2208;
MG-CAPETINGA;415;
MG-CAPIM BRANCO;414;
MG-CAPINOPOLIS;1633;
MG-CAPITAO ANDRADE;49;
MG-CAPITAO ENEAS;497;
MG-CAPITOLIO;737;
MG-CAPUTIRA;242;
MG-CARAI;468;
MG-CARANAIBA;161;
MG-CARANDAI;3717;
MG-CARANGOLA;3202;
MG-CARATINGA;7428;
MG-CARBONITA;506;
MG-CAREACU;658;
MG-CARLOS CHAGAS;1921;
MG-CARMESIA;36;
MG-CARMO DA CACHOEIRA;1603;
MG-CARMO DA MATA;1111;
MG-CARMO DE MINAS;1393;
MG-CARMO DO CAJURU;1670;
MG-CARMO DO PARANAIBA;1950;
MG-CARMO DO RIO CLARO;2021;
MG-CARMOPOLIS DE MINAS;830;
MG-CARNEIRINHO;640;
MG-CARRANCAS;274;
MG-CARVALHOPOLIS;237;
MG-CARVALHOS;190;
MG-CASA GRANDE;180;
MG-CASCALHO RICO;210;
MG-CASSIA;1271;
MG-CONCEICAO DA BARRA DE MINAS;160;
MG-CATAGUASES;10705;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;149;
MG-CATUJI;177;
MG-CATUTI;0;
MG-CAXAMBU;3067;
MG-CEDRO DO ABAETE;272;
MG-CENTRAL DE MINAS;143;
MG-CENTRALINA;513;
MG-CHACARA;293;
MG-CHALE;73;
MG-CHAPADA DO NORTE;29;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;224;
MG-CIPOTANEA;150;
MG-CLARAVAL;338;
MG-CLARO DOS POCOES;287;
MG-CLAUDIO;3193;
MG-COIMBRA;314;
MG-COLUNA;128;
MG-COMENDADOR GOMES;523;
MG-COMERCINHO;10;
MG-CONCEICAO DA APARECIDA;553;
MG-CONCEICAO DAS PEDRAS;140;
MG-CONCEICAO DAS ALAGOAS;1316;
MG-CONCEICAO DE IPANEMA;147;
MG-CONCEICAO DO MATO DENTRO;512;
MG-CONCEICAO DO PARA;548;
MG-CONCEICAO DO RIO VERDE;1467;
MG-CONCEICAO DOS OUROS;748;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;507;
MG-CONGONHAS;4523;
MG-CONGONHAS DO NORTE;157;
MG-CONQUISTA;1781;
MG-CONSELHEIRO LAFAIETE;9623;
MG-CONSELHEIRO PENA;1707;
MG-CONSOLACAO;88;
MG-CONTAGEM;102055;
MG-COQUEIRAL;1069;
MG-CORACAO DE JESUS;523;
MG-CORDISBURGO;453;
MG-CORDISLANDIA;292;
MG-CORINTO;2102;
MG-COROACI;292;
MG-COROMANDEL;2773;
MG-CORONEL FABRICIANO;9404;
MG-CORONEL MURTA;287;
MG-CORONEL PACHECO;571;
MG-CORONEL XAVIER CHAVES;195;
MG-CORREGO DANTA;267;
MG-CORREGO DO BOM JESUS;101;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;213;
MG-COUTO DE MAGALHAES DE MINAS;384;
MG-CRISOLITA;0;
MG-CRISTAIS;911;
MG-CRISTALIA;126;
MG-CRISTIANO OTONI;508;
MG-CRISTINA;718;
MG-CRUCILANDIA;145;
MG-CRUZEIRO DA FORTALEZA;210;
MG-CRUZILIA;1104;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;7515;
MG-DATAS;176;
MG-DELFIM MOREIRA;741;
MG-DELFINOPOLIS;445;
MG-DELTA;0;
MG-DESCOBERTO;613;
MG-DESTERRO DE ENTRE RIOS;167;
MG-DESTERRO DO MELO;183;
MG-DIAMANTINA;3305;
MG-DIOGO DE VASCONCELOS;90;
MG-DIONISIO;386;
MG-DIVINESIA;176;
MG-DIVINO;714;
MG-DIVINO DAS LARANJEIRAS;193;
MG-DIVINOLANDIA DE MINAS;165;
MG-DIVINOPOLIS;30403;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;375;
MG-DIVISOPOLIS;116;
MG-DOM BOSCO;0;
MG-DOM CAVATI;180;
MG-DOM JOAQUIM;147;
MG-DOM SILVERIO;595;
MG-DOM VICOSO;221;
MG-DONA EUZEBIA;349;
MG-DORES DE CAMPOS;1110;
MG-DORES DE GUANHAES;204;
MG-DORES DO INDAIA;1291;
MG-DORES DO TURVO;474;
MG-DORESOPOLIS;132;
MG-DOURADOQUARA;181;
MG-DURANDE;193;
MG-ELOI MENDES;2383;
MG-ENGENHEIRO CALDAS;410;
MG-ENGENHEIRO NAVARRO;410;
MG-ENTRE FOLHAS;83;
MG-ENTRE RIOS DE MINAS;746;
MG-ERVALIA;645;
MG-ESMERALDAS;3324;
MG-ESPERA FELIZ;941;
MG-ESPINOSA;749;
MG-ESPIRITO SANTO DO DOURADO;179;
MG-ESTIVA;551;
MG-ESTRELA DALVA;262;
MG-ESTRELA DO INDAIA;398;
MG-ESTRELA DO SUL;359;
MG-EUGENOPOLIS;563;
MG-EWBANK DA CAMARA;171;
MG-EXTREMA;2934;
MG-FAMA;230;
MG-FARIA LEMOS;298;
MG-FELICIO DOS SANTOS;189;
MG-SAO GONCALO DO RIO PRETO;112;
MG-FELISBURGO;134;
MG-FELIXLANDIA;1198;
MG-FERNANDES TOURINHO;156;
MG-FERROS;605;
MG-FERVEDOURO;269;
MG-FLORESTAL;507;
MG-FORMIGA;8601;
MG-FORMOSO;193;
MG-FORTALEZA DE MINAS;730;
MG-FORTUNA DE MINAS;233;
MG-FRANCISCO BADARO;221;
MG-FRANCISCO DUMONT;372;
MG-FRANCISCO SA;919;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;97;
MG-FREI INOCENCIO;473;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;587;
MG-FRONTEIRA DOS VALES;19;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;3897;
MG-FUNILANDIA;169;
