Município;Total;
AL-IBATEGUARA;67;
AL-IGACI;242;
AL-IGREJA NOVA;2907;
AL-INHAPI;215;
AL-JACARE DOS HOMENS;112;
AL-JACUIPE;253;
AL-JAPARATINGA;1786;
AL-JARAMATAIA;234;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;567;
AL-JUNDIA;454;
AL-JUNQUEIRO;946;
AL-LAGOA DA CANOA;571;
AL-LIMOEIRO DE ANADIA;550;
AL-MACEIO;146882;
AL-MAJOR ISIDORO;787;
AL-MARAGOGI;1128;
AL-MARAVILHA;247;
AL-MARECHAL DEODORO;6120;
AL-MARIBONDO;74;
AL-MAR VERMELHO;222;
AL-MATA GRANDE;539;
AL-MATRIZ DE CAMARAGIBE;1732;
AL-MESSIAS;428;
AL-MINADOR DO NEGRAO;111;
AL-MONTEIROPOLIS;68;
AL-MURICI;680;
AL-NOVO LINO;602;
AL-OLHO D AGUA DAS FLORES;580;
AL-OLHO D AGUA DO CASADO;97;
AL-OLHO D AGUA GRANDE;2;
AL-OLIVENCA;157;
AL-OURO BRANCO;488;
AL-PALESTINA;244;
AL-PALMEIRA DOS INDIOS;2392;
AL-PAO DE ACUCAR;558;
AL-PARICONHA;71;
AL-PARIPUEIRA;250;
AL-PASSO DE CAMARAGIBE;830;
AL-PAULO JACINTO;302;
AL-PENEDO;4539;
AL-PIACABUCU;690;
AL-PILAR;2427;
AL-PINDOBA;62;
AL-PIRANHAS;202;
AL-POCO DAS TRINCHEIRAS;258;
AL-PORTO CALVO;2312;
AL-PORTO DE PEDRAS;272;
AL-PORTO REAL DO COLEGIO;276;
AL-QUEBRANGULO;206;
AL-RIO LARGO;6085;
AL-ROTEIRO;425;
AL-SANTA LUZIA DO NORTE;297;
AL-SANTANA DO IPANEMA;1409;
AL-SANTANA DO MUNDAU;384;
AL-SAO BRAS;120;
AL-SAO JOSE DA LAJE;4523;
AL-SAO JOSE DA TAPERA;750;
AL-SAO LUIS DO QUITUNDE;4165;
AL-SAO MIGUEL DOS CAMPOS;11574;
AL-SAO MIGUEL DOS MILAGRES;240;
AL-SAO SEBASTIAO;411;
AL-SATUBA;792;
AL-SENADOR RUI PALMEIRA;145;
AL-TANQUE D ARCA;290;
AL-TAQUARANA;348;
AL-TEOTONIO VILELA;4070;
AL-TRAIPU;904;
AL-UNIAO DOS PALMARES;2427;
AL-VICOSA;828;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;62;
SE-AQUIDABA;604;
SE-ARACAJU;127413;
SE-ARAUA;421;
SE-AREIA BRANCA;623;
SE-BARRA DOS COQUEIROS;845;
SE-BOQUIM;857;
SE-BREJO GRANDE;100;
SE-CAMPO DO BRITO;739;
SE-CANHOBA;57;
SE-CANINDE DE SAO FRANCISCO;812;
SE-CAPELA;1484;
SE-CARIRA;573;
SE-CARMOPOLIS;1236;
SE-CEDRO DE SAO JOAO;156;
SE-CRISTINAPOLIS;176;
SE-CUMBE;281;
SE-DIVINA PASTORA;315;
SE-ESTANCIA;4094;
SE-FEIRA NOVA;198;
SE-FREI PAULO;444;
SE-GARARU;167;
SE-GENERAL MAYNARD;94;
SE-GRACHO CARDOSO;25;
SE-ILHA DAS FLORES;272;
SE-INDIAROBA;388;
SE-ITABAIANA;2697;
SE-ITABAIANINHA;834;
SE-ITABI;182;
SE-ITAPORANGA D AJUDA;1691;
SE-JAPARATUBA;747;
SE-JAPOATA;67;
SE-LAGARTO;3444;
SE-LARANJEIRAS;2202;
SE-MACAMBIRA;178;
SE-MALHADA DOS BOIS;65;
SE-MALHADOR;354;
SE-MARUIM;708;
SE-MOITA BONITA;173;
SE-MONTE ALEGRE DE SERGIPE;184;
SE-MURIBECA;219;
SE-NEOPOLIS;1325;
SE-NOSSA SENHORA APARECIDA;189;
SE-NOSSA SENHORA DA GLORIA;745;
SE-NOSSA SENHORA DAS DORES;635;
SE-NOSSA SENHORA DE LOURDES;146;
SE-NOSSA SENHORA DO SOCORRO;7420;
SE-PACATUBA;708;
SE-PEDRA MOLE;146;
SE-PEDRINHAS;164;
SE-PINHAO;158;
SE-PIRAMBU;146;
SE-POCO REDONDO;106;
SE-POCO VERDE;64;
SE-PORTO DA FOLHA;509;
SE-PROPRIA;1407;
SE-RIACHAO DO DANTAS;383;
SE-RIACHUELO;706;
SE-RIBEIROPOLIS;560;
SE-ROSARIO DO CATETE;1281;
SE-SALGADO;439;
SE-SANTA LUZIA DO ITANHY;242;
SE-SANTANA DO SAO FRANCISCO;147;
SE-SANTA ROSA DE LIMA;217;
SE-SANTO AMARO DAS BROTAS;511;
SE-SAO CRISTOVAO;4741;
SE-SAO DOMINGOS;1508;
SE-SAO FRANCISCO;174;
SE-SAO MIGUEL DO ALEIXO;84;
SE-SIMAO DIAS;1063;
SE-SIRIRI;341;
SE-TELHA;178;
SE-TOBIAS BARRETO;914;
SE-TOMAR DO GERU;25;
SE-UMBAUBA;338;
SE-IGNORADO;0;
BA-ABAIRA;163;
BA-ABARE;283;
BA-ACAJUTIBA;282;
BA-ADUSTINA;59;
BA-AGUA FRIA;197;
BA-ERICO CARDOSO;138;
BA-AIQUARA;172;
BA-ALAGOINHAS;7498;
BA-ALCOBACA;849;
BA-ALMADINA;242;
BA-AMARGOSA;911;
BA-AMELIA RODRIGUES;4011;
BA-AMERICA DOURADA;78;
BA-ANAGE;520;
BA-ANDARAI;62;
BA-ANDORINHA;320;
BA-ANGICAL;77;
BA-ANGUERA;21;
BA-ANTAS;171;
BA-ANTONIO CARDOSO;293;
BA-ANTONIO GONCALVES;31;
BA-APORA;263;
BA-APUAREMA;196;
BA-ARACATU;135;
BA-ARACAS;201;
BA-ARACI;761;
BA-ARAMARI;178;
BA-ARATACA;454;
BA-ARATUIPE;150;
BA-AURELINO LEAL;402;
BA-BAIANOPOLIS;25;
BA-BAIXA GRANDE;401;
BA-BANZAE;237;
BA-BARRA;512;
BA-BARRA DA ESTIVA;317;
BA-BARRA DO CHOCA;747;
BA-BARRA DO MENDES;333;
BA-BARRA DO ROCHA;510;
BA-BARREIRAS;8255;
BA-BARRO ALTO;82;
BA-BARROCAS;0;
BA-BARRO PRETO;551;
BA-BELMONTE;801;
BA-BELO CAMPO;202;
BA-BIRITINGA;317;
BA-BOA NOVA;153;
BA-BOA VISTA DO TUPIM;370;
BA-BOM JESUS DA LAPA;1815;
BA-BOM JESUS DA SERRA;39;
BA-BONINAL;76;
BA-BONITO;215;
BA-BOQUIRA;280;
BA-BOTUPORA;43;
BA-BREJOES;307;
BA-BREJOLANDIA;8;
BA-BROTAS DE MACAUBAS;89;
BA-BRUMADO;4447;
BA-BUERAREMA;538;
BA-BURITIRAMA;237;
BA-CAATIBA;218;
BA-CABACEIRAS DO PARAGUACU;336;
BA-CACHOEIRA;1707;
BA-CACULE;551;
BA-CAEM;261;
BA-CAETANOS;67;
BA-CAETITE;1296;
BA-CAFARNAUM;15;
BA-CAIRU;344;
BA-CALDEIRAO GRANDE;70;
BA-CAMACAN;1869;
BA-CAMACARI;27031;
BA-CAMAMU;1279;
BA-CAMPO ALEGRE DE LOURDES;25;
BA-CAMPO FORMOSO;1015;
BA-CANAPOLIS;11;
BA-CANARANA;39;
BA-CANAVIEIRAS;999;
BA-CANDEAL;173;
BA-CANDEIAS;8664;
BA-CANDIBA;308;
BA-CANDIDO SALES;452;
BA-CANSANCAO;491;
BA-CANUDOS;25;
BA-CAPELA DO ALTO ALEGRE;227;
BA-CAPIM GROSSO;559;
BA-CARAIBAS;19;
BA-CARAVELAS;853;
BA-CARDEAL DA SILVA;117;
BA-CARINHANHA;47;
BA-CASA NOVA;1726;
BA-CASTRO ALVES;808;
BA-CATOLANDIA;108;
BA-CATU;4199;
BA-CATURAMA;1;
BA-CENTRAL;605;
BA-CHORROCHO;21;
BA-CICERO DANTAS;916;
BA-CIPO;99;
BA-COARACI;1551;
BA-COCOS;168;
BA-CONCEICAO DA FEIRA;1069;
BA-CONCEICAO DO ALMEIDA;840;
BA-CONCEICAO DO COITE;2835;
BA-CONCEICAO DO JACUIPE;2104;
BA-CONDE;196;
BA-CONDEUBA;273;
BA-CONTENDAS DO SINCORA;119;
BA-CORACAO DE MARIA;153;
BA-CORDEIROS;74;
BA-CORIBE;35;
BA-CORONEL JOAO SA;221;
BA-CORRENTINA;378;
BA-COTEGIPE;42;
BA-CRAVOLANDIA;313;
BA-CRISOPOLIS;98;
BA-CRISTOPOLIS;65;
BA-CRUZ DAS ALMAS;4277;
BA-CURACA;595;
BA-DARIO MEIRA;97;
BA-DIAS D AVILA;6174;
BA-DOM BASILIO;250;
BA-DOM MACEDO COSTA;112;
BA-ELISIO MEDRADO;219;
BA-ENCRUZILHADA;420;
BA-ENTRE RIOS;1218;
BA-ESPLANADA;1435;
BA-EUCLIDES DA CUNHA;1028;
BA-EUNAPOLIS;5684;
BA-FATIMA;229;
BA-FEIRA DA MATA;54;
BA-FEIRA DE SANTANA;40238;
BA-FILADELFIA;304;
BA-FIRMINO ALVES;191;
BA-FLORESTA AZUL;744;
BA-FORMOSA DO RIO PRETO;91;
BA-GANDU;1204;
BA-GAVIAO;4;
BA-GENTIO DO OURO;13;
BA-GLORIA;271;
BA-GONGOGI;105;
BA-GOVERNADOR MANGABEIRA;570;
BA-GUAJERU;76;
BA-GUANAMBI;2280;
BA-GUARATINGA;200;
BA-HELIOPOLIS;2;
BA-IACU;455;
BA-IBIASSUCE;276;
BA-IBICARAI;984;
BA-IBICOARA;275;
BA-IBICUI;521;
BA-IBIPEBA;67;
BA-IBIPITANGA;8;
BA-IBIQUERA;20;
BA-IBIRAPITANGA;434;
BA-IBIRAPUA;436;
BA-IBIRATAIA;884;
BA-IBITIARA;159;
BA-IBITITA;80;
BA-IBOTIRAMA;280;
BA-ICHU;138;
BA-IGAPORA;220;
BA-IGRAPIUNA;348;
BA-IGUAI;332;
BA-ILHEUS;13405;
BA-INHAMBUPE;722;
BA-IPECAETA;372;
BA-IPIAU;2569;
BA-IPIRA;1117;
BA-IPUPIARA;36;
BA-IRAJUBA;25;
BA-IRAMAIA;87;
BA-IRAQUARA;142;
BA-IRARA;907;
BA-IRECE;2504;
BA-ITABELA;601;
BA-ITABERABA;2560;
BA-ITABUNA;22746;
BA-ITACARE;614;
BA-ITAETE;38;
BA-ITAGI;342;
BA-ITAGIBA;659;
BA-ITAGIMIRIM;288;
BA-ITAGUACU DA BAHIA;14;
BA-ITAJU DO COLONIA;529;
BA-ITAJUIPE;1478;
BA-ITAMARAJU;4036;
BA-ITAMARI;52;
BA-ITAMBE;1087;
BA-ITANAGRA;135;
BA-ITANHEM;714;
BA-ITAPARICA;686;
BA-ITAPE;506;
BA-ITAPEBI;259;
BA-ITAPETINGA;3270;
BA-ITAPICURU;383;
BA-ITAPITANGA;320;
BA-ITAQUARA;238;
BA-ITARANTIM;754;
BA-ITATIM;124;
BA-ITIRUCU;123;
BA-ITIUBA;259;
BA-ITORORO;991;
BA-ITUACU;363;
BA-ITUBERA;913;
BA-IUIU;87;
BA-JABORANDI;119;
BA-JACARACI;105;
BA-JACOBINA;4186;
BA-JAGUAQUARA;1279;
BA-JAGUARARI;1432;
BA-JAGUARIPE;244;
BA-JANDAIRA;40;
BA-JEQUIE;8576;
BA-JEREMOABO;531;
BA-JIQUIRICA;240;
BA-JITAUNA;555;
BA-JOAO DOURADO;442;
BA-JUAZEIRO;17789;
BA-JUCURUCU;381;
BA-JUSSARA;13;
BA-JUSSARI;458;
BA-JUSSIAPE;114;
BA-LAFAIETE COUTINHO;176;
BA-LAGOA REAL;5;
BA-LAJE;169;
BA-LAJEDAO;265;
BA-LAJEDINHO;32;
BA-LAJEDO DO TABOCAL;197;
BA-LAMARAO;7;
BA-LAPAO;67;
BA-LAURO DE FREITAS;19516;
BA-LENCOIS;174;
BA-LICINIO DE ALMEIDA;354;
BA-LIVRAMENTO DE NOSSA SENHORA;692;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;223;
BA-MACARANI;535;
BA-MACAUBAS;752;
BA-MACURURE;7;
BA-MADRE DE DEUS;816;
BA-MAETINGA;8;
BA-MAIQUINIQUE;196;
BA-MAIRI;345;
BA-MALHADA;156;
BA-MALHADA DE PEDRAS;112;
BA-MANOEL VITORINO;359;
BA-MANSIDAO;2;
BA-MARACAS;366;
BA-MARAGOGIPE;828;
BA-MARAU;780;
BA-MARCIONILIO SOUZA;115;
BA-MASCOTE;371;
BA-MATA DE SAO JOAO;1708;
BA-MATINA;35;
BA-MEDEIROS NETO;1526;
BA-MIGUEL CALMON;723;
BA-MILAGRES;356;
BA-MIRANGABA;243;
BA-MIRANTE;147;
BA-MONTE SANTO;753;
BA-MORPARA;17;
BA-MORRO DO CHAPEU;432;
BA-MORTUGABA;49;
BA-MUCUGE;403;
BA-MUCURI;2396;
BA-MULUNGU DO MORRO;65;
BA-MUNDO NOVO;462;
BA-MUNIZ FERREIRA;128;
BA-MUQUEM DE SAO FRANCISCO;42;
BA-MURITIBA;941;
BA-MUTUIPE;378;
BA-NAZARE;1859;
BA-NILO PECANHA;145;
BA-NORDESTINA;81;
BA-NOVA CANAA;463;
BA-NOVA FATIMA;300;
BA-NOVA IBIA;57;
BA-NOVA ITARANA;14;
BA-NOVA REDENCAO;3;
BA-NOVA SOURE;418;
BA-NOVA VICOSA;1485;
BA-NOVO HORIZONTE;117;
BA-NOVO TRIUNFO;270;
BA-OLINDINA;519;
BA-OLIVEIRA DOS BREJINHOS;199;
BA-OURICANGAS;191;
BA-OUROLANDIA;388;
BA-PALMAS DE MONTE ALTO;316;
BA-PALMEIRAS;72;
BA-PARAMIRIM;278;
BA-PARATINGA;39;
BA-PARIPIRANGA;187;
BA-PAU BRASIL;704;
BA-PAULO AFONSO;9640;
BA-PE DE SERRA;149;
BA-PEDRAO;202;
BA-PEDRO ALEXANDRE;7;
BA-PIATA;24;
BA-PILAO ARCADO;24;
BA-PINDAI;170;
BA-PINDOBACU;139;
BA-PINTADAS;167;
BA-PIRAI DO NORTE;9;
BA-PIRIPA;98;
BA-PIRITIBA;308;
BA-PLANALTINO;6;
BA-PLANALTO;637;
BA-POCOES;786;
BA-POJUCA;2718;
BA-PONTO NOVO;20;
BA-PORTO SEGURO;5006;
BA-POTIRAGUA;368;
BA-PRADO;1458;
BA-PRESIDENTE DUTRA;12;
BA-PRESIDENTE JANIO QUADROS;50;
BA-PRESIDENTE TANCREDO NEVES;406;
BA-QUEIMADAS;573;
BA-QUIJINGUE;624;
BA-QUIXABEIRA;10;
BA-RAFAEL JAMBEIRO;463;
BA-REMANSO;289;
BA-RETIROLANDIA;413;
BA-RIACHAO DAS NEVES;158;
BA-RIACHAO DO JACUIPE;655;
BA-RIACHO DE SANTANA;322;
BA-RIBEIRA DO AMPARO;48;
BA-RIBEIRA DO POMBAL;700;
BA-RIBEIRAO DO LARGO;129;
BA-RIO DE CONTAS;174;
BA-RIO DO ANTONIO;327;
BA-RIO DO PIRES;217;
BA-RIO REAL;820;
BA-RODELAS;63;
BA-RUY BARBOSA;1143;
BA-SALINAS DA MARGARIDA;304;
BA-SALVADOR;498040;
BA-SANTA BARBARA;2146;
BA-SANTA BRIGIDA;178;
BA-SANTA CRUZ CABRALIA;721;
BA-SANTA CRUZ DA VITORIA;387;
BA-SANTA INES;742;
BA-SANTALUZ;647;
BA-SANTA LUZIA;388;
BA-SANTA MARIA DA VITORIA;419;
BA-SANTANA;431;
BA-SANTANOPOLIS;216;
BA-SANTA RITA DE CASSIA;99;
BA-SANTA TERESINHA;285;
BA-SANTO AMARO;4656;
BA-SANTO ANTONIO DE JESUS;5844;
BA-SANTO ESTEVAO;689;
BA-SAO DESIDERIO;643;
BA-SAO DOMINGOS;110;
BA-SAO FELIX;701;
BA-SAO FELIX DO CORIBE;78;
BA-SAO FELIPE;348;
BA-SAO FRANCISCO DO CONDE;5707;
BA-SAO GABRIEL;172;
BA-SAO GONCALO DOS CAMPOS;1624;
BA-SAO JOSE DA VITORIA;103;
BA-SAO JOSE DO JACUIPE;200;
BA-SAO MIGUEL DAS MATAS;226;
BA-SAO SEBASTIAO DO PASSE;1855;
BA-SAPEACU;570;
BA-SATIRO DIAS;283;
BA-SAUBARA;95;
BA-SAUDE;511;
BA-SEABRA;536;
BA-SEBASTIAO LARANJEIRAS;175;
BA-SENHOR DO BONFIM;2546;
BA-SERRA DO RAMALHO;331;
BA-SENTO SE;269;
BA-SERRA DOURADA;52;
BA-SERRA PRETA;196;
BA-SERRINHA;2268;
BA-SERROLANDIA;195;
BA-SIMOES FILHO;17027;
BA-SITIO DO MATO;451;
BA-SITIO DO QUINTO;265;
BA-SOBRADINHO;906;
BA-SOUTO SOARES;165;
BA-TABOCAS DO BREJO VELHO;3;
BA-TANHACU;282;
BA-TANQUE NOVO;164;
BA-TANQUINHO;193;
BA-TAPEROA;604;
BA-TAPIRAMUTA;167;
BA-TEIXEIRA DE FREITAS;6571;
BA-TEODORO SAMPAIO;535;
BA-TEOFILANDIA;395;
BA-TEOLANDIA;878;
BA-TERRA NOVA;399;
BA-TREMEDAL;76;
BA-TUCANO;837;
BA-UAUA;269;
BA-UBAIRA;633;
BA-UBAITABA;1561;
BA-UBATA;363;
BA-UIBAI;137;
BA-UMBURANAS;0;
BA-UNA;2538;
BA-URANDI;320;
BA-URUCUCA;965;
BA-UTINGA;284;
BA-VALENCA;4382;
BA-VALENTE;914;
BA-VARZEA DA ROCA;32;
BA-VARZEA DO POCO;69;
BA-VARZEA NOVA;63;
BA-VARZEDO;280;
BA-VERA CRUZ;1707;
BA-VEREDA;73;
BA-VITORIA DA CONQUISTA;19553;
BA-WAGNER;35;
BA-WANDERLEY;89;
BA-WENCESLAU GUIMARAES;285;
BA-XIQUE-XIQUE;625;
BA-IGNORADO;0;
MG-ABADIA DOS DOURADOS;456;
MG-ABAETE;2449;
MG-ABRE CAMPO;674;
MG-ACAIACA;146;
MG-ACUCENA;999;
MG-AGUA BOA;200;
MG-AGUA COMPRIDA;127;
MG-AGUANIL;214;
MG-AGUAS FORMOSAS;745;
MG-AGUAS VERMELHAS;485;
MG-AIMORES;1338;
MG-AIURUOCA;397;
MG-ALAGOA;129;
MG-ALBERTINA;517;
MG-ALEM PARAIBA;4402;
MG-ALFENAS;9250;
MG-ALFREDO VASCONCELOS;292;
MG-ALMENARA;2040;
MG-ALPERCATA;312;
MG-ALPINOPOLIS;1647;
MG-ALTEROSA;686;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;290;
MG-ALVARENGA;135;
MG-ALVINOPOLIS;1602;
MG-ALVORADA DE MINAS;103;
MG-AMPARO DO SERRA;268;
MG-ANDRADAS;4496;
MG-CACHOEIRA DE PAJEU;223;
MG-ANDRELANDIA;667;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;746;
MG-ANTONIO DIAS;1753;
MG-ANTONIO PRADO DE MINAS;76;
MG-ARACAI;404;
MG-ARACITABA;75;
MG-ARACUAI;1316;
MG-ARAGUARI;12672;
MG-ARANTINA;140;
MG-ARAPONGA;128;
MG-ARAPORA;1222;
MG-ARAPUA;197;
MG-ARAUJOS;396;
MG-ARAXA;12005;
MG-ARCEBURGO;1023;
MG-ARCOS;4295;
MG-AREADO;644;
MG-ARGIRITA;252;
MG-ARICANDUVA;0;
MG-ARINOS;513;
MG-ASTOLFO DUTRA;1206;
MG-ATALEIA;589;
MG-AUGUSTO DE LIMA;548;
MG-BAEPENDI;1906;
MG-BALDIM;390;
MG-BAMBUI;1336;
MG-BANDEIRA;62;
MG-BANDEIRA DO SUL;234;
MG-BARAO DE COCAIS;2618;
MG-BARAO DE MONTE ALTO;451;
MG-BARBACENA;15100;
MG-BARRA LONGA;332;
MG-BARROSO;2602;
MG-BELA VISTA DE MINAS;664;
MG-BELMIRO BRAGA;641;
MG-BELO HORIZONTE;862303;
MG-BELO ORIENTE;3102;
MG-BELO VALE;299;
MG-BERILO;110;
MG-BERTOPOLIS;91;
MG-BERIZAL;0;
MG-BETIM;54116;
MG-BIAS FORTES;196;
MG-BICAS;1700;
MG-BIQUINHAS;147;
MG-BOA ESPERANCA;3796;
MG-BOCAINA DE MINAS;189;
MG-BOCAIUVA;4052;
MG-BOM DESPACHO;4899;
MG-BOM JARDIM DE MINAS;547;
MG-BOM JESUS DA PENHA;272;
MG-BOM JESUS DO AMPARO;315;
MG-BOM JESUS DO GALHO;560;
MG-BOM REPOUSO;212;
MG-BOM SUCESSO;1104;
MG-BONFIM;232;
MG-BONFINOPOLIS DE MINAS;407;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;1256;
MG-BOTELHOS;1306;
MG-BOTUMIRIM;15;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;341;
MG-BRAS PIRES;208;
MG-BRAUNAS;125;
MG-BRASOPOLIS;964;
MG-BRUMADINHO;3622;
MG-BUENO BRANDAO;502;
MG-BUENOPOLIS;374;
MG-BUGRE;0;
MG-BURITIS;876;
MG-BURITIZEIRO;1496;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;1816;
MG-CACHOEIRA DA PRATA;808;
MG-CACHOEIRA DE MINAS;704;
MG-CACHOEIRA DOURADA;260;
MG-CAETANOPOLIS;1019;
MG-CAETE;2504;
MG-CAIANA;111;
MG-CAJURI;191;
MG-CALDAS;1266;
MG-CAMACHO;230;
MG-CAMANDUCAIA;1084;
MG-CAMBUI;3008;
MG-CAMBUQUIRA;1414;
MG-CAMPANARIO;232;
MG-CAMPANHA;1635;
MG-CAMPESTRE;1413;
MG-CAMPINA VERDE;1399;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;5543;
MG-CAMPO DO MEIO;740;
MG-CAMPO FLORIDO;439;
MG-CAMPOS ALTOS;1042;
MG-CAMPOS GERAIS;2218;
MG-CANAA;160;
MG-CANAPOLIS;1691;
MG-CANA VERDE;298;
MG-CANDEIAS;1244;
MG-CANTAGALO;0;
MG-CAPARAO;196;
MG-CAPELA NOVA;127;
MG-CAPELINHA;1514;
MG-CAPETINGA;377;
MG-CAPIM BRANCO;512;
MG-CAPINOPOLIS;1455;
MG-CAPITAO ANDRADE;98;
MG-CAPITAO ENEAS;531;
MG-CAPITOLIO;679;
MG-CAPUTIRA;211;
MG-CARAI;330;
MG-CARANAIBA;163;
MG-CARANDAI;1816;
MG-CARANGOLA;2827;
MG-CARATINGA;7565;
MG-CARBONITA;429;
MG-CAREACU;624;
MG-CARLOS CHAGAS;1875;
MG-CARMESIA;178;
MG-CARMO DA CACHOEIRA;1402;
MG-CARMO DA MATA;976;
MG-CARMO DE MINAS;1391;
MG-CARMO DO CAJURU;1406;
MG-CARMO DO PARANAIBA;2461;
MG-CARMO DO RIO CLARO;1938;
MG-CARMOPOLIS DE MINAS;778;
MG-CARNEIRINHO;516;
MG-CARRANCAS;285;
MG-CARVALHOPOLIS;163;
MG-CARVALHOS;242;
MG-CASA GRANDE;192;
MG-CASCALHO RICO;238;
MG-CASSIA;1397;
MG-CONCEICAO DA BARRA DE MINAS;168;
MG-CATAGUASES;10787;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;118;
MG-CATUJI;144;
MG-CATUTI;0;
MG-CAXAMBU;3103;
MG-CEDRO DO ABAETE;299;
MG-CENTRAL DE MINAS;168;
MG-CENTRALINA;497;
MG-CHACARA;325;
MG-CHALE;101;
MG-CHAPADA DO NORTE;27;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;219;
MG-CIPOTANEA;173;
MG-CLARAVAL;261;
MG-CLARO DOS POCOES;330;
MG-CLAUDIO;2701;
MG-COIMBRA;328;
MG-COLUNA;68;
MG-COMENDADOR GOMES;563;
MG-COMERCINHO;10;
MG-CONCEICAO DA APARECIDA;553;
MG-CONCEICAO DAS PEDRAS;174;
MG-CONCEICAO DAS ALAGOAS;1156;
MG-CONCEICAO DE IPANEMA;129;
MG-CONCEICAO DO MATO DENTRO;582;
MG-CONCEICAO DO PARA;365;
MG-CONCEICAO DO RIO VERDE;1344;
MG-CONCEICAO DOS OUROS;778;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;607;
MG-CONGONHAS;5791;
MG-CONGONHAS DO NORTE;123;
MG-CONQUISTA;2048;
MG-CONSELHEIRO LAFAIETE;9714;
MG-CONSELHEIRO PENA;1338;
MG-CONSOLACAO;147;
MG-CONTAGEM;98444;
MG-COQUEIRAL;1001;
MG-CORACAO DE JESUS;602;
MG-CORDISBURGO;465;
MG-CORDISLANDIA;299;
MG-CORINTO;1777;
MG-COROACI;282;
MG-COROMANDEL;2249;
MG-CORONEL FABRICIANO;9100;
MG-CORONEL MURTA;258;
MG-CORONEL PACHECO;553;
MG-CORONEL XAVIER CHAVES;189;
MG-CORREGO DANTA;209;
MG-CORREGO DO BOM JESUS;110;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;124;
MG-COUTO DE MAGALHAES DE MINAS;387;
MG-CRISOLITA;0;
MG-CRISTAIS;657;
MG-CRISTALIA;135;
MG-CRISTIANO OTONI;611;
MG-CRISTINA;708;
MG-CRUCILANDIA;246;
MG-CRUZEIRO DA FORTALEZA;351;
MG-CRUZILIA;1051;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;7791;
MG-DATAS;169;
MG-DELFIM MOREIRA;707;
MG-DELFINOPOLIS;445;
MG-DELTA;0;
MG-DESCOBERTO;435;
MG-DESTERRO DE ENTRE RIOS;164;
MG-DESTERRO DO MELO;151;
MG-DIAMANTINA;2977;
MG-DIOGO DE VASCONCELOS;81;
MG-DIONISIO;245;
MG-DIVINESIA;126;
MG-DIVINO;596;
MG-DIVINO DAS LARANJEIRAS;92;
MG-DIVINOLANDIA DE MINAS;110;
MG-DIVINOPOLIS;29911;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;387;
MG-DIVISOPOLIS;120;
MG-DOM BOSCO;0;
MG-DOM CAVATI;287;
MG-DOM JOAQUIM;310;
MG-DOM SILVERIO;569;
MG-DOM VICOSO;216;
MG-DONA EUZEBIA;321;
MG-DORES DE CAMPOS;853;
MG-DORES DE GUANHAES;133;
MG-DORES DO INDAIA;1274;
MG-DORES DO TURVO;127;
MG-DORESOPOLIS;131;
MG-DOURADOQUARA;26;
MG-DURANDE;157;
MG-ELOI MENDES;2213;
MG-ENGENHEIRO CALDAS;308;
MG-ENGENHEIRO NAVARRO;374;
MG-ENTRE FOLHAS;68;
MG-ENTRE RIOS DE MINAS;776;
MG-ERVALIA;570;
MG-ESMERALDAS;3154;
MG-ESPERA FELIZ;805;
MG-ESPINOSA;777;
MG-ESPIRITO SANTO DO DOURADO;143;
MG-ESTIVA;576;
MG-ESTRELA DALVA;240;
MG-ESTRELA DO INDAIA;766;
MG-ESTRELA DO SUL;447;
MG-EUGENOPOLIS;420;
MG-EWBANK DA CAMARA;150;
MG-EXTREMA;2276;
MG-FAMA;227;
MG-FARIA LEMOS;285;
MG-FELICIO DOS SANTOS;160;
MG-SAO GONCALO DO RIO PRETO;116;
MG-FELISBURGO;123;
MG-FELIXLANDIA;812;
MG-FERNANDES TOURINHO;158;
MG-FERROS;624;
MG-FERVEDOURO;201;
MG-FLORESTAL;477;
MG-FORMIGA;6933;
MG-FORMOSO;219;
MG-FORTALEZA DE MINAS;340;
MG-FORTUNA DE MINAS;200;
MG-FRANCISCO BADARO;274;
MG-FRANCISCO DUMONT;220;
MG-FRANCISCO SA;984;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;99;
MG-FREI INOCENCIO;474;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;501;
MG-FRONTEIRA DOS VALES;38;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;4241;
MG-FUNILANDIA;234;
MG-GALILEIA;333;
