Município;Total
PI-SAO FELIX DO PIAUI;207
PI-SAO FRANCISCO ASSIS DO PIAUI;107
PI-SAO FRANCISCO DO PIAUI;5
PI-SAO GONCALO DO GURGEIA;34
PI-SAO GONCALO DO PIAUI;113
PI-SAO JOAO DA CANABRAVA;33
PI-SAO JOAO DA FRONTEIRA;95
PI-SAO JOAO DA SERRA;61
PI-SAO JOAO DA VARJOTA;86
PI-SAO JOAO DO ARRAIAL;99
PI-SAO JOAO DO PIAUI;439
PI-SAO JOSE DO DIVINO;41
PI-SAO JOSE DO PEIXE;53
PI-SAO JOSE DO PIAUI;157
PI-SAO JULIAO;230
PI-SAO LOURENCO DO PIAUI;35
PI-SAO LUIS DO PIAUI;31
PI-SAO MIGUEL DA BAIXA GRANDE;140
PI-SAO MIGUEL DO FIDALGO;70
PI-SAO MIGUEL DO TAPUIO;71
PI-SAO PEDRO DO PIAUI;431
PI-SAO RAIMUNDO NONATO;1149
PI-SEBASTIAO BARROS;0
PI-SEBASTIAO LEAL;0
PI-SIGEFREDO PACHECO;61
PI-SIMOES;338
PI-SIMPLICIO MENDES;145
PI-SOCORRO DO PIAUI;4
PI-SUSSUAPARA;110
PI-TAMBORIL DO PIAUI;44
PI-TANQUE DO PIAUI;80
PI-TERESINA;124382
PI-UNIAO;1291
PI-URUCUI;294
PI-VALENCA DO PIAUI;731
PI-VARZEA BRANCA;35
PI-VARZEA GRANDE;103
PI-VERA MENDES;35
PI-VILA NOVA DO PIAUI;103
PI-WALL FERRAZ;107
PI-IGNORADO;0
CE-ABAIARA;322
CE-ACARAPE;761
CE-ACARAU;731
CE-ACOPIARA;1193
CE-AIUABA;431
CE-ALCANTARAS;402
CE-ALTANEIRA;260
CE-ALTO SANTO;578
CE-AMONTADA;1036
CE-ANTONINA DO NORTE;126
CE-APUIARES;350
CE-AQUIRAZ;4583
CE-ARACATI;3638
CE-ARACOIABA;969
CE-ARARENDA;205
CE-ARARIPE;493
CE-ARATUBA;517
CE-ARNEIROZ;266
CE-ASSARE;617
CE-AURORA;620
CE-BAIXIO;243
CE-BANABUIU;462
CE-BARBALHA;3382
CE-BARREIRA;658
CE-BARRO;688
CE-BARROQUINHA;427
CE-BATURITE;1346
CE-BEBERIBE;1378
CE-BELA CRUZ;931
CE-BOA VIAGEM;1407
CE-BREJO SANTO;1439
CE-CAMOCIM;2229
CE-CAMPOS SALES;1096
CE-CANINDE;2063
CE-CAPISTRANO;17
CE-CARIDADE;558
CE-CARIRE;352
CE-CARIRIACU;916
CE-CARIUS;416
CE-CARNAUBAL;373
CE-CASCAVEL;4899
CE-CATARINA;286
CE-CATUNDA;369
CE-CAUCAIA;11275
CE-CEDRO;686
CE-CHAVAL;928
CE-CHORO;359
CE-CHOROZINHO;1491
CE-COREAU;86
CE-CRATEUS;2411
CE-CRATO;10089
CE-CROATA;241
CE-CRUZ;429
CE-DEPUTADO IRAPUAN PINHEIRO;289
CE-ERERE;283
CE-EUSEBIO;16334
CE-FARIAS BRITO;964
CE-FORQUILHA;999
CE-FORTALEZA;413938
CE-FORTIM;537
CE-FRECHEIRINHA;347
CE-GENERAL SAMPAIO;206
CE-GRACA;410
CE-GRANJA;688
CE-GRANJEIRO;233
CE-GROAIRAS;373
CE-GUAIUBA;628
CE-GUARACIABA DO NORTE;1184
CE-GUARAMIRANGA;248
CE-HIDROLANDIA;431
CE-HORIZONTE;5787
CE-IBARETAMA;249
CE-IBIAPINA;864
CE-IBICUITINGA;229
CE-ICAPUI;798
CE-ICO;1599
CE-IGUATU;5796
CE-INDEPENDENCIA;534
CE-IPAPORANGA;403
CE-IPAUMIRIM;416
CE-IPU;711
CE-IPUEIRAS;1254
CE-IRACEMA;450
CE-IRAUCUBA;596
CE-ITAICABA;371
CE-ITAITINGA;947
CE-ITAPAGE;1184
CE-ITAPIPOCA;3241
CE-ITAPIUNA;400
CE-ITAREMA;518
CE-ITATIRA;6
CE-JAGUARETAMA;508
CE-JAGUARIBARA;631
CE-JAGUARIBE;1373
CE-JAGUARUANA;1818
CE-JARDIM;604
CE-JATI;442
CE-JIJOCA DE JERICOACOARA;83
CE-JUAZEIRO DO NORTE;17607
CE-JUCAS;461
CE-LAVRAS DA MANGABEIRA;790
CE-LIMOEIRO DO NORTE;2593
CE-MADALENA;481
CE-MARACANAU;24623
CE-MARANGUAPE;8172
CE-MARCO;882
CE-MARTINOPOLE;285
CE-MASSAPE;665
CE-MAURITI;608
CE-MERUOCA;371
CE-MILAGRES;1029
CE-MILHA;207
CE-MIRAIMA;347
CE-MISSAO VELHA;723
CE-MOMBACA;1165
CE-MONSENHOR TABOSA;740
CE-MORADA NOVA;2571
CE-MORAUJO;519
CE-MORRINHOS;484
CE-MUCAMBO;437
CE-MULUNGU;316
CE-NOVA OLINDA;676
CE-NOVA RUSSAS;868
CE-NOVO ORIENTE;703
CE-OCARA;2271
CE-OROS;911
CE-PACAJUS;3212
CE-PACATUBA;2929
CE-PACOTI;356
CE-PACUJA;352
CE-PALHANO;391
CE-PALMACIA;352
CE-PARACURU;4980
CE-PARAIPABA;724
CE-PARAMBU;316
CE-PARAMOTI;461
CE-PEDRA BRANCA;1070
CE-PENAFORTE;31
CE-PENTECOSTE;683
CE-PEREIRO;515
CE-PINDORETAMA;815
CE-PIQUET CARNEIRO;169
CE-PIRES FERREIRA;152
CE-PORANGA;360
CE-PORTEIRAS;272
CE-POTENGI;27
CE-POTIRETAMA;215
CE-QUITERIANOPOLIS;180
CE-QUIXADA;3112
CE-QUIXELO;326
CE-QUIXERAMOBIM;2311
CE-QUIXERE;1803
CE-REDENCAO;1534
CE-RERIUTABA;571
CE-RUSSAS;4756
CE-SABOEIRO;330
CE-SALITRE;115
CE-SANTANA DO ACARAU;741
CE-SANTANA DO CARIRI;494
CE-SANTA QUITERIA;751
CE-SAO BENEDITO;662
CE-SAO GONCALO DO AMARANTE;1463
CE-SAO JOAO DO JAGUARIBE;320
CE-SAO LUIS DO CURU;356
CE-SENADOR POMPEU;781
CE-SENADOR SA;230
CE-SOBRAL;21120
CE-SOLONOPOLE;569
CE-TABULEIRO DO NORTE;944
CE-TAMBORIL;495
CE-TARRAFAS;1455
CE-TAUA;1145
CE-TEJUCUOCA;459
CE-TIANGUA;2352
CE-TRAIRI;637
CE-TURURU;309
CE-UBAJARA;1210
CE-UMARI;326
CE-UMIRIM;363
CE-URUBURETAMA;1567
CE-URUOCA;3006
CE-VARJOTA;501
CE-VARZEA ALEGRE;1084
CE-VICOSA DO CEARA;896
CE-IGNORADO;0
RN-ACARI;648
RN-ACU;2472
RN-AFONSO BEZERRA;374
RN-AGUA NOVA;162
RN-ALEXANDRIA;579
RN-ALMINO AFONSO;160
RN-ALTO DO RODRIGUES;932
RN-ANGICOS;444
RN-ANTONIO MARTINS;172
RN-APODI;902
RN-AREIA BRANCA;2041
RN-ARES;1088
RN-AUGUSTO SEVERO;439
RN-BAIA FORMOSA;3186
RN-BARAUNA;1900
RN-BARCELONA;138
RN-BENTO FERNANDES;147
RN-BODO;143
RN-BOM JESUS;253
RN-BREJINHO;249
RN-CAICARA DO NORTE;69
RN-CAICARA DO RIO DO VENTO;140
RN-CAICO;4734
RN-CAMPO REDONDO;269
RN-CANGUARETAMA;1690
RN-CARAUBAS;679
RN-CARNAUBA DOS DANTAS;556
RN-CARNAUBAIS;430
RN-CEARA-MIRIM;3866
RN-CERRO CORA;548
RN-CORONEL EZEQUIEL;105
RN-CORONEL JOAO PESSOA;82
RN-CRUZETA;576
RN-CURRAIS NOVOS;3079
RN-DOUTOR SEVERIANO;139
RN-PARNAMIRIM;13424
RN-ENCANTO;106
RN-EQUADOR;235
RN-ESPIRITO SANTO;262
RN-EXTREMOZ;792
RN-FELIPE GUERRA;238
RN-FERNANDO PEDROSA;93
RN-FLORANIA;300
RN-FRANCISCO DANTAS;122
RN-FRUTUOSO GOMES;240
RN-GALINHOS;460
RN-GOIANINHA;2664
RN-GOVERNADOR DIX-SEPT ROSADO;518
RN-GROSSOS;458
RN-GUAMARE;672
RN-IELMO MARINHO;263
RN-IPANGUACU;1797
RN-IPUEIRA;159
RN-ITAJA;350
RN-ITAU;266
RN-JACANA;221
RN-JANDAIRA;244
RN-JANDUIS;182
RN-BOA SAUDE;166
RN-JAPI;183
RN-JARDIM DE ANGICOS;133
RN-JARDIM DE PIRANHAS;894
RN-JARDIM DO SERIDO;900
RN-JOAO CAMARA;939
RN-JOAO DIAS;112
RN-JOSE DA PENHA;210
RN-JUCURUTU;526
RN-JUNDIA;0
RN-LAGOA D ANTA;206
RN-LAGOA DE PEDRAS;129
RN-LAGOA DE VELHOS;138
RN-LAGOA NOVA;275
RN-LAGOA SALGADA;19
RN-LAJES;519
RN-LAJES PINTADAS;117
RN-LUCRECIA;89
RN-LUIS GOMES;186
RN-MACAIBA;2916
RN-MACAU;2453
RN-MAJOR SALES;94
RN-MARCELINO VIEIRA;274
RN-MARTINS;321
RN-MAXARANGUAPE;4445
RN-MESSIAS TARGINO;223
RN-MONTANHAS;364
RN-MONTE ALEGRE;1016
RN-MONTE DAS GAMELEIRAS;160
RN-MOSSORO;27110
RN-NATAL;179137
RN-NISIA FLORESTA;920
RN-NOVA CRUZ;1038
RN-OLHO D AGUA DO BORGES;140
RN-OURO BRANCO;297
RN-PARANA;118
RN-PARAU;108
RN-PARAZINHO;170
RN-PARELHAS;1471
RN-RIO DO FOGO;32
RN-PASSA E FICA;271
RN-PASSAGEM;167
RN-PATU;369
RN-SANTA MARIA;150
RN-PAU DOS FERROS;1418
RN-PEDRA GRANDE;151
RN-PEDRA PRETA;170
RN-PEDRO AVELINO;170
RN-PEDRO VELHO;464
RN-PENDENCIAS;744
RN-PILOES;164
RN-POCO BRANCO;329
RN-PORTALEGRE;235
RN-PORTO DO MANGUE;161
RN-SERRA CAIADA;398
RN-PUREZA;236
RN-RAFAEL FERNANDES;128
RN-RAFAEL GODEIRO;86
RN-RIACHO DA CRUZ;78
RN-RIACHO DE SANTANA;191
RN-RIACHUELO;283
RN-RODOLFO FERNANDES;224
RN-TIBAU;79
RN-RUY BARBOSA;233
RN-SANTA CRUZ;1345
RN-SANTANA DO MATOS;446
RN-SANTANA DO SERIDO;191
RN-SANTO ANTONIO;654
RN-SAO BENTO DO NORTE;175
RN-SAO BENTO DO TRAIRI;164
RN-SAO FERNANDO;91
RN-SAO FRANCISCO DO OESTE;193
RN-SAO GONCALO DO AMARANTE;8595
RN-SAO JOAO DO SABUGI;164
RN-SAO JOSE DE MIPIBU;1180
RN-SAO JOSE DO CAMPESTRE;446
RN-SAO JOSE DO SERIDO;315
RN-SAO MIGUEL;458
RN-SAO MIGUEL DE TOUROS;149
RN-SAO PAULO DO POTENGI;611
RN-SAO PEDRO;196
RN-SAO RAFAEL;247
RN-SAO TOME;443
RN-SAO VICENTE;236
RN-SENADOR ELOI DE SOUZA;219
RN-SENADOR GEORGINO AVELINO;145
RN-SERRA DE SAO BENTO;202
RN-SERRA DO MEL;155
RN-SERRA NEGRA DO NORTE;265
RN-SERRINHA;89
RN-SERRINHA DOS PINTOS;184
RN-SEVERIANO MELO;396
RN-SITIO NOVO;188
RN-TABOLEIRO GRANDE;85
RN-TAIPU;481
RN-TANGARA;522
RN-TENENTE ANANIAS;219
RN-TENENTE LAURENTINO CRUZ;205
RN-TIBAU DO SUL;410
RN-TIMBAUBA DOS BATISTAS;104
RN-TOUROS;959
RN-TRIUNFO POTIGUAR;180
RN-UMARIZAL;418
RN-UPANEMA;249
RN-VARZEA;174
RN-VENHA-VER;154
RN-VERA CRUZ;174
RN-VICOSA;98
RN-VILA FLOR;10
RN-IGNORADO;0
PB-AGUA BRANCA;126
PB-AGUIAR;372
PB-ALAGOA GRANDE;922
PB-ALAGOA NOVA;685
PB-ALAGOINHA;306
PB-ALCANTIL;227
PB-ALGODAO DE JANDAIRA;1
PB-ALHANDRA;1261
PB-SAO JOAO DO RIO DO PEIXE;621
PB-AMPARO;56
PB-APARECIDA;170
PB-ARACAGI;468
PB-ARARA;335
PB-ARARUNA;751
PB-AREIA;805
PB-AREIA DE BARAUNAS;104
PB-AREIAL;287
PB-AROEIRAS;483
PB-ASSUNCAO;37
PB-BAIA DA TRAICAO;209
PB-BANANEIRAS;562
PB-BARAUNA;117
PB-BARRA DE SANTANA;205
PB-BARRA DE SANTA ROSA;391
PB-BARRA DE SAO MIGUEL;81
PB-BAYEUX;6563
PB-BELEM;430
PB-BELEM DO BREJO DO CRUZ;151
PB-BERNARDINO BATISTA;183
PB-BOA VENTURA;139
PB-BOA VISTA;495
PB-BOM JESUS;127
PB-BOM SUCESSO;158
PB-BONITO DE SANTA FE;480
PB-BOQUEIRAO;855
PB-IGARACY;226
PB-BORBOREMA;245
PB-BREJO DO CRUZ;414
PB-BREJO DOS SANTOS;337
PB-CAAPORA;3463
PB-CABACEIRAS;243
PB-CABEDELO;7871
PB-CACHOEIRA DOS INDIOS;270
PB-CACIMBA DE AREIA;81
PB-CACIMBA DE DENTRO;312
PB-CACIMBAS;1
PB-CAICARA;203
PB-CAJAZEIRAS;3546
PB-CAJAZEIRINHAS;126
PB-CALDAS BRANDAO;150
PB-CAMALAU;241
PB-CAMPINA GRANDE;42839
PB-CAPIM;56
PB-CARAUBAS;107
PB-CARRAPATEIRA;124
PB-CASSERENGUE;183
PB-CATINGUEIRA;100
PB-CATOLE DO ROCHA;1008
PB-CATURITE;148
PB-CONCEICAO;533
PB-CONDADO;167
PB-CONDE;1039
PB-CONGO;209
PB-COREMAS;855
PB-COXIXOLA;53
PB-CRUZ DO ESPIRITO SANTO;1158
PB-CUBATI;321
PB-CUITE;857
PB-CUITEGI;284
PB-CUITE DE MAMANGUAPE;260
PB-CURRAL DE CIMA;128
PB-CURRAL VELHO;101
PB-DAMIAO;82
PB-DESTERRO;80
PB-VISTA SERRANA;1
PB-DIAMANTE;136
PB-DONA INES;253
PB-DUAS ESTRADAS;152
PB-EMAS;208
PB-ESPERANCA;1680
PB-FAGUNDES;418
PB-FREI MARTINHO;93
PB-GADO BRAVO;0
PB-GUARABIRA;3666
PB-GURINHEM;531
PB-GURJAO;68
PB-IBIARA;159
PB-IMACULADA;268
PB-INGA;725
PB-ITABAIANA;1367
PB-ITAPORANGA;765
PB-ITAPOROROCA;629
PB-ITATUBA;264
PB-JACARAU;402
PB-JERICO;282
PB-JOAO PESSOA;170410
PB-JUAREZ TAVORA;339
PB-JUAZEIRINHO;613
PB-JUNCO DO SERIDO;319
PB-JURIPIRANGA;395
PB-JURU;149
PB-LAGOA;239
PB-LAGOA DE DENTRO;250
PB-LAGOA SECA;718
PB-LASTRO;253
PB-LIVRAMENTO;164
PB-LOGRADOURO;240
PB-LUCENA;551
PB-MAE D AGUA;145
PB-MALTA;164
PB-MAMANGUAPE;2366
PB-MANAIRA;127
PB-MARCACAO;190
PB-MARI;479
PB-MARIZOPOLIS;84
PB-MASSARANDUBA;741
PB-MATARACA;367
PB-MATINHAS;143
PB-MATO GROSSO;137
PB-MATUREIA;34
PB-MOGEIRO;450
PB-MONTADAS;162
PB-MONTE HOREBE;133
PB-MONTEIRO;1058
PB-MULUNGU;465
PB-NATUBA;367
PB-NAZAREZINHO;251
PB-NOVA FLORESTA;396
PB-NOVA OLINDA;411
PB-NOVA PALMEIRA;303
PB-OLHO D AGUA;146
PB-OLIVEDOS;171
PB-OURO VELHO;190
PB-PARARI;113
PB-PASSAGEM;96
PB-PATOS;5758
PB-PAULISTA;362
PB-PEDRA BRANCA;199
PB-PEDRA LAVRADA;300
PB-PEDRAS DE FOGO;2955
PB-PIANCO;1405
PB-PICUI;729
PB-PILAR;361
PB-PILOES;205
PB-PILOEZINHOS;301
PB-PIRPIRITUBA;422
PB-PITIMBU;346
PB-POCINHOS;736
PB-POCO DANTAS;162
PB-POCO DE JOSE DE MOURA;88
PB-POMBAL;1080
PB-PRATA;109
PB-PRINCESA ISABEL;471
PB-PUXINANA;632
PB-QUEIMADAS;1429
PB-QUIXABA;58
PB-REMIGIO;324
PB-PEDRO REGIO;209
PB-RIACHAO;131
PB-RIACHAO DO BACAMARTE;604
PB-RIACHAO DO POCO;118
PB-RIACHO DE SANTO ANTONIO;85
PB-RIACHO DOS CAVALOS;120
PB-RIO TINTO;1560
PB-SALGADINHO;82
PB-SALGADO DE SAO FELIX;705
PB-SANTA CECILIA;140
PB-SANTA CRUZ;221
PB-SANTA HELENA;346
PB-SANTA INES;121
PB-SANTA LUZIA;765
PB-SANTANA DE MANGUEIRA;103
PB-SANTANA DOS GARROTES;278
PB-SANTAREM;199
PB-SANTA RITA;12862
PB-SANTA TERESINHA;146
PB-SANTO ANDRE;102
PB-SAO BENTO;586
PB-SAO BENTINHO;123
PB-SAO DOMINGOS DO CARIRI;47
PB-SAO DOMINGOS DE POMBAL;137
PB-SAO FRANCISCO;5
PB-SAO JOAO DO CARIRI;444
PB-SAO JOAO DO TIGRE;131
PB-SAO JOSE DA LAGOA TAPADA;219
PB-SAO JOSE DE CAIANA;88
PB-SAO JOSE DE ESPINHARAS;77
PB-SAO JOSE DOS RAMOS;161
PB-SAO JOSE DE PIRANHAS;1011
PB-SAO JOSE DE PRINCESA;142
PB-SAO JOSE DO BONFIM;43
PB-SAO JOSE DO BREJO DO CRUZ;36
PB-SAO JOSE DO SABUGI;246
PB-SAO JOSE DOS CORDEIROS;178
PB-SAO MAMEDE;484
PB-SAO MIGUEL DE TAIPU;173
PB-SAO SEBASTIAO DE LAGOA DE ROCA;275
PB-SAO SEBASTIAO DO UMBUZEIRO;43
PB-SAPE;1793
PB-SERIDO;237
PB-SERRA BRANCA;411
PB-SERRA DA RAIZ;100
PB-SERRA GRANDE;117
PB-SERRA REDONDA;514
PB-SERRARIA;329
PB-SERTAOZINHO;139
PB-SOBRADO;230
PB-SOLANEA;815
PB-SOLEDADE;831
PB-SOSSEGO;131
PB-SOUSA;3832
PB-SUME;580
PB-CAMPO DE SANTANA;348
PB-TAPEROA;535
PB-TAVARES;309
PB-TEIXEIRA;386
PB-TENORIO;172
PB-TRIUNFO;195
PB-UIRAUNA;599
PB-UMBUZEIRO;172
PB-VARZEA;212
PB-VIEIROPOLIS;132
PB-ZABELE;58
PB-IGNORADO;0
PE-ABREU E LIMA;6265
PE-AFOGADOS DA INGAZEIRA;1674
PE-AFRANIO;79
PE-AGRESTINA;819
PE-AGUA PRETA;1794
PE-AGUAS BELAS;901
PE-ALAGOINHA;375
PE-ALIANCA;2486
PE-ALTINHO;672
PE-AMARAJI;826
PE-ANGELIM;312
PE-ARACOIABA;44
PE-ARARIPINA;3180
PE-ARCOVERDE;3958
PE-BARRA DE GUABIRABA;341
PE-BARREIROS;2437
PE-BELEM DE MARIA;425
PE-BELEM DE SAO FRANCISCO;904
PE-BELO JARDIM;4635
PE-BETANIA;274
PE-BEZERROS;3419
PE-BODOCO;806
PE-BOM CONSELHO;1028
PE-BOM JARDIM;1099
PE-BONITO;1656
PE-BREJAO;278
PE-BREJINHO;169
PE-BREJO DA MADRE DE DEUS;910
PE-BUENOS AIRES;475
PE-BUIQUE;953
PE-CABO DE SANTO AGOSTINHO;14401
PE-CABROBO;307
PE-CACHOEIRINHA;533
PE-CAETES;536
PE-CALCADO;270
PE-CALUMBI;296
PE-CAMARAGIBE;6753
PE-CAMOCIM DE SAO FELIX;575
PE-CAMUTANGA;3397
PE-CANHOTINHO;714
PE-CAPOEIRAS;393
PE-CARNAIBA;475
PE-CARNAUBEIRA DA PENHA;220
PE-CARPINA;4663
PE-CARUARU;20934
PE-CASINHAS;463
PE-CATENDE;3821
PE-CEDRO;387
PE-CHA DE ALEGRIA;622
PE-CHA GRANDE;562
PE-CONDADO;683
PE-CORRENTES;552
PE-CORTES;860
PE-CUMARU;600
PE-CUPIRA;559
PE-CUSTODIA;1127
PE-DORMENTES;339
PE-ESCADA;5345
PE-EXU;1260
PE-FEIRA NOVA;600
PE-FERNANDO DE NORONHA;279
PE-FERREIROS;740
PE-FLORES;553
PE-FLORESTA;1024
PE-FREI MIGUELINHO;428
PE-GAMELEIRA;1356
PE-GARANHUNS;8721
PE-GLORIA DO GOITA;852
PE-GOIANA;9282
PE-GRANITO;17
PE-GRAVATA;3443
PE-IATI;167
PE-IBIMIRIM;532
PE-IBIRAJUBA;197
PE-IGARASSU;9561
PE-IGUARACI;459
PE-INAJA;457
PE-INGAZEIRA;214
PE-IPOJUCA;8836
PE-IPUBI;635
PE-ITACURUBA;48
PE-ITAIBA;331
PE-ITAMARACA;750
PE-ITAMBE;2118
PE-ITAPETIM;403
PE-ITAPISSUMA;2084
PE-ITAQUITINGA;869
PE-JABOATAO DOS GUARARAPES;49769
PE-JAQUEIRA;942
PE-JATAUBA;509
PE-JATOBA;672
PE-JOAO ALFREDO;678
PE-JOAQUIM NABUCO;5603
PE-JUCATI;151
PE-JUPI;256
PE-JUREMA;345
PE-LAGOA DO CARRO;687
PE-LAGOA DO ITAENGA;3399
PE-LAGOA DO OURO;253
PE-LAGOA DOS GATOS;343
PE-LAGOA GRANDE;1041
PE-LAJEDO;1351
PE-LIMOEIRO;3137
PE-MACAPARANA;1167
PE-MACHADOS;463
PE-MANARI;113
PE-MARAIAL;1237
PE-MIRANDIBA;528
PE-MORENO;2733
PE-NAZARE DA MATA;3320
PE-OLINDA;43885
PE-OROBO;645
PE-OROCO;366
PE-OURICURI;1408
PE-PALMARES;2985
PE-PALMEIRINA;433
PE-PANELAS;760
PE-PARANATAMA;259
PE-PARNAMIRIM;583
PE-PASSIRA;766
PE-PAUDALHO;3366
PE-PAULISTA;17830
PE-PEDRA;615
PE-PESQUEIRA;3095
PE-PETROLANDIA;1730
PE-PETROLINA;23879
PE-POCAO;523
PE-POMBOS;998
PE-PRIMAVERA;2014
PE-QUIPAPA;601
PE-QUIXABA;308
PE-RECIFE;453568
PE-RIACHO DAS ALMAS;582
PE-RIBEIRAO;3368
PE-RIO FORMOSO;5700
PE-SAIRE;342
PE-SALGADINHO;216
PE-SALGUEIRO;2576
PE-SALOA;378
PE-SANHARO;1334
PE-SANTA CRUZ;84
PE-SANTA CRUZ DA BAIXA VERDE;298
PE-SANTA CRUZ DO CAPIBARIBE;2206
PE-SANTA FILOMENA;4
PE-SANTA MARIA DA BOA VISTA;1882
PE-SANTA MARIA DO CAMBUCA;235
PE-SANTA TEREZINHA;415
PE-SAO BENEDITO DO SUL;389
PE-SAO BENTO DO UNA;1615
PE-SAO CAITANO;1091
PE-SAO JOAO;455
PE-SAO JOAQUIM DO MONTE;415
PE-SAO JOSE DA COROA GRANDE;694
PE-SAO JOSE DO BELMONTE;1222
PE-SAO JOSE DO EGITO;1352
PE-SAO LOURENCO DA MATA;4596
PE-SAO VICENTE FERRER;933
PE-SERRA TALHADA;4565
PE-SERRITA;375
PE-SERTANIA;1332
PE-SIRINHAEM;5145
PE-MOREILANDIA;546
PE-SOLIDAO;175
PE-SURUBIM;2431
PE-TABIRA;701
PE-TACAIMBO;572
PE-TACARATU;700
PE-TAMANDARE;824
PE-TAQUARITINGA DO NORTE;818
PE-TEREZINHA;121
PE-TERRA NOVA;204
PE-TIMBAUBA;5739
PE-TORITAMA;994
PE-TRACUNHAEM;677
PE-TRINDADE;890
PE-TRIUNFO;530
PE-TUPANATINGA;395
PE-TUPARETAMA;404
PE-VENTUROSA;616
PE-VERDEJANTE;387
PE-VERTENTE DO LERIO;272
PE-VERTENTES;436
PE-VICENCIA;3404
PE-VITORIA DE SANTO ANTAO;7724
PE-XEXEU;562
PE-IGNORADO;0
AL-AGUA BRANCA;446
AL-ANADIA;688
AL-ARAPIRACA;12013
AL-ATALAIA;4320
AL-BARRA DE SANTO ANTONIO;453
AL-BARRA DE SAO MIGUEL;436
AL-BATALHA;289
AL-BELEM;182
AL-BELO MONTE;141
AL-BOCA DA MATA;4052
AL-BRANQUINHA;231
AL-CACIMBINHAS;316
AL-CAJUEIRO;1788
AL-CAMPESTRE;126
AL-CAMPO ALEGRE;4404
AL-CAMPO GRANDE;284
AL-CANAPI;25
AL-CAPELA;1310
AL-CARNEIROS;267
AL-CHA PRETA;310
AL-COITE DO NOIA;380
AL-COLONIA LEOPOLDINA;2173
AL-COQUEIRO SECO;122
AL-CORURIPE;10972
AL-CRAIBAS;25
AL-DELMIRO GOUVEIA;2453
AL-DOIS RIACHOS;206
AL-ESTRELA DE ALAGOAS;269
AL-FEIRA GRANDE;391
AL-FELIZ DESERTO;153
AL-FLEXEIRAS;301
AL-GIRAU DO PONCIANO;845
AL-IBATEGUARA;423
AL-IGACI;359
AL-IGREJA NOVA;2065
AL-INHAPI;325
AL-JACARE DOS HOMENS;170
AL-JACUIPE;166
AL-JAPARATINGA;603
AL-JARAMATAIA;293
AL-JEQUIA DA PRAIA;0
AL-JOAQUIM GOMES;856
AL-JUNDIA;201
AL-JUNQUEIRO;189
AL-LAGOA DA CANOA;522
AL-LIMOEIRO DE ANADIA;864
AL-MACEIO;136706
AL-MAJOR ISIDORO;671
AL-MARAGOGI;1619
AL-MARAVILHA;180
AL-MARECHAL DEODORO;5008
AL-MARIBONDO;495
AL-MAR VERMELHO;242
AL-MATA GRANDE;521
AL-MATRIZ DE CAMARAGIBE;2482
AL-MESSIAS;443
AL-MINADOR DO NEGRAO;255
AL-MONTEIROPOLIS;166
AL-MURICI;978
AL-NOVO LINO;466
AL-OLHO D AGUA DAS FLORES;1541
AL-OLHO D AGUA DO CASADO;95
AL-OLHO D AGUA GRANDE;2
AL-OLIVENCA;234
AL-OURO BRANCO;343
AL-PALESTINA;163
AL-PALMEIRA DOS INDIOS;2836
AL-PAO DE ACUCAR;631
AL-PARICONHA;145
AL-PARIPUEIRA;456
AL-PASSO DE CAMARAGIBE;559
AL-PAULO JACINTO;347
AL-PENEDO;4748
AL-PIACABUCU;482
AL-PILAR;1709
AL-PINDOBA;71
AL-PIRANHAS;347
AL-POCO DAS TRINCHEIRAS;336
AL-PORTO CALVO;2079
AL-PORTO DE PEDRAS;243
AL-PORTO REAL DO COLEGIO;301
AL-QUEBRANGULO;408
AL-RIO LARGO;10370
AL-ROTEIRO;173
AL-SANTA LUZIA DO NORTE;372
AL-SANTANA DO IPANEMA;1605
AL-SANTANA DO MUNDAU;340
AL-SAO BRAS;125
AL-SAO JOSE DA LAJE;4173
AL-SAO JOSE DA TAPERA;1032
AL-SAO LUIS DO QUITUNDE;5445
AL-SAO MIGUEL DOS CAMPOS;10879
AL-SAO MIGUEL DOS MILAGRES;211
AL-SAO SEBASTIAO;902
AL-SATUBA;630
AL-SENADOR RUI PALMEIRA;143
AL-TANQUE D ARCA;196
AL-TAQUARANA;314
AL-TEOTONIO VILELA;2826
AL-TRAIPU;960
AL-UNIAO DOS PALMARES;5030
AL-VICOSA;742
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;165
SE-AQUIDABA;472
SE-ARACAJU;130268
SE-ARAUA;542
SE-AREIA BRANCA;674
SE-BARRA DOS COQUEIROS;1397
SE-BOQUIM;1156
SE-BREJO GRANDE;248
SE-CAMPO DO BRITO;828
SE-CANHOBA;9
SE-CANINDE DE SAO FRANCISCO;432
SE-CAPELA;1297
SE-CARIRA;1150
SE-CARMOPOLIS;1728
SE-CEDRO DE SAO JOAO;215
SE-CRISTINAPOLIS;484
SE-CUMBE;197
SE-DIVINA PASTORA;273
SE-ESTANCIA;5586
SE-FEIRA NOVA;217
SE-FREI PAULO;726
SE-GARARU;245
SE-GENERAL MAYNARD;97
SE-GRACHO CARDOSO;19
SE-ILHA DAS FLORES;298
SE-INDIAROBA;532
SE-ITABAIANA;3828
SE-ITABAIANINHA;2034
SE-ITABI;157
SE-ITAPORANGA D AJUDA;2072
SE-JAPARATUBA;1587
SE-JAPOATA;246
SE-LAGARTO;4923
SE-LARANJEIRAS;3960
