Município;Total;
AL-IBATEGUARA;23;
AL-IGACI;174;
AL-IGREJA NOVA;1044;
AL-INHAPI;93;
AL-JACARE DOS HOMENS;85;
AL-JACUIPE;64;
AL-JAPARATINGA;1225;
AL-JARAMATAIA;3;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;1849;
AL-JUNDIA;220;
AL-JUNQUEIRO;1746;
AL-LAGOA DA CANOA;303;
AL-LIMOEIRO DE ANADIA;209;
AL-MACEIO;155535;
AL-MAJOR ISIDORO;353;
AL-MARAGOGI;489;
AL-MARAVILHA;135;
AL-MARECHAL DEODORO;4109;
AL-MARIBONDO;519;
AL-MAR VERMELHO;1;
AL-MATA GRANDE;745;
AL-MATRIZ DE CAMARAGIBE;1160;
AL-MESSIAS;875;
AL-MINADOR DO NEGRAO;104;
AL-MONTEIROPOLIS;77;
AL-MURICI;2267;
AL-NOVO LINO;509;
AL-OLHO D AGUA DAS FLORES;569;
AL-OLHO D AGUA DO CASADO;8;
AL-OLHO D AGUA GRANDE;1;
AL-OLIVENCA;135;
AL-OURO BRANCO;227;
AL-PALESTINA;96;
AL-PALMEIRA DOS INDIOS;2809;
AL-PAO DE ACUCAR;646;
AL-PARICONHA;0;
AL-PARIPUEIRA;0;
AL-PASSO DE CAMARAGIBE;355;
AL-PAULO JACINTO;139;
AL-PENEDO;2824;
AL-PIACABUCU;445;
AL-PILAR;2530;
AL-PINDOBA;2;
AL-PIRANHAS;180;
AL-POCO DAS TRINCHEIRAS;122;
AL-PORTO CALVO;2858;
AL-PORTO DE PEDRAS;237;
AL-PORTO REAL DO COLEGIO;326;
AL-QUEBRANGULO;120;
AL-RIO LARGO;3380;
AL-ROTEIRO;555;
AL-SANTA LUZIA DO NORTE;415;
AL-SANTANA DO IPANEMA;1083;
AL-SANTANA DO MUNDAU;153;
AL-SAO BRAS;78;
AL-SAO JOSE DA LAJE;5220;
AL-SAO JOSE DA TAPERA;286;
AL-SAO LUIS DO QUITUNDE;4176;
AL-SAO MIGUEL DOS CAMPOS;10628;
AL-SAO MIGUEL DOS MILAGRES;204;
AL-SAO SEBASTIAO;77;
AL-SATUBA;764;
AL-SENADOR RUI PALMEIRA;5;
AL-TANQUE D ARCA;136;
AL-TAQUARANA;210;
AL-TEOTONIO VILELA;0;
AL-TRAIPU;306;
AL-UNIAO DOS PALMARES;4069;
AL-VICOSA;560;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;37;
SE-AQUIDABA;346;
SE-ARACAJU;114098;
SE-ARAUA;133;
SE-AREIA BRANCA;215;
SE-BARRA DOS COQUEIROS;1114;
SE-BOQUIM;337;
SE-BREJO GRANDE;14;
SE-CAMPO DO BRITO;424;
SE-CANHOBA;13;
SE-CANINDE DE SAO FRANCISCO;123;
SE-CAPELA;513;
SE-CARIRA;275;
SE-CARMOPOLIS;1108;
SE-CEDRO DE SAO JOAO;160;
SE-CRISTINAPOLIS;204;
SE-CUMBE;146;
SE-DIVINA PASTORA;148;
SE-ESTANCIA;6046;
SE-FEIRA NOVA;31;
SE-FREI PAULO;301;
SE-GARARU;229;
SE-GENERAL MAYNARD;68;
SE-GRACHO CARDOSO;5;
SE-ILHA DAS FLORES;187;
SE-INDIAROBA;92;
SE-ITABAIANA;2418;
SE-ITABAIANINHA;711;
SE-ITABI;84;
SE-ITAPORANGA D AJUDA;1097;
SE-JAPARATUBA;420;
SE-JAPOATA;39;
SE-LAGARTO;2709;
SE-LARANJEIRAS;4046;
SE-MACAMBIRA;205;
SE-MALHADA DOS BOIS;36;
SE-MALHADOR;200;
SE-MARUIM;911;
SE-MOITA BONITA;162;
SE-MONTE ALEGRE DE SERGIPE;68;
SE-MURIBECA;129;
SE-NEOPOLIS;1589;
SE-NOSSA SENHORA APARECIDA;235;
SE-NOSSA SENHORA DA GLORIA;418;
SE-NOSSA SENHORA DAS DORES;310;
SE-NOSSA SENHORA DE LOURDES;141;
SE-NOSSA SENHORA DO SOCORRO;3294;
SE-PACATUBA;818;
SE-PEDRA MOLE;56;
SE-PEDRINHAS;147;
SE-PINHAO;5;
SE-PIRAMBU;112;
SE-POCO REDONDO;34;
SE-POCO VERDE;129;
SE-PORTO DA FOLHA;483;
SE-PROPRIA;2077;
SE-RIACHAO DO DANTAS;266;
SE-RIACHUELO;694;
SE-RIBEIROPOLIS;88;
SE-ROSARIO DO CATETE;3061;
SE-SALGADO;199;
SE-SANTA LUZIA DO ITANHY;139;
SE-SANTANA DO SAO FRANCISCO;0;
SE-SANTA ROSA DE LIMA;178;
SE-SANTO AMARO DAS BROTAS;923;
SE-SAO CRISTOVAO;2731;
SE-SAO DOMINGOS;248;
SE-SAO FRANCISCO;8;
SE-SAO MIGUEL DO ALEIXO;55;
SE-SIMAO DIAS;772;
SE-SIRIRI;158;
SE-TELHA;6;
SE-TOBIAS BARRETO;688;
SE-TOMAR DO GERU;161;
SE-UMBAUBA;275;
SE-IGNORADO;0;
BA-ABAIRA;23;
BA-ABARE;7;
BA-ACAJUTIBA;160;
BA-ADUSTINA;0;
BA-AGUA FRIA;42;
BA-ERICO CARDOSO;39;
BA-AIQUARA;241;
BA-ALAGOINHAS;8024;
BA-ALCOBACA;1884;
BA-ALMADINA;164;
BA-AMARGOSA;575;
BA-AMELIA RODRIGUES;2988;
BA-AMERICA DOURADA;4;
BA-ANAGE;319;
BA-ANDARAI;159;
BA-ANDORINHA;0;
BA-ANGICAL;33;
BA-ANGUERA;56;
BA-ANTAS;184;
BA-ANTONIO CARDOSO;191;
BA-ANTONIO GONCALVES;69;
BA-APORA;118;
BA-APUAREMA;0;
BA-ARACATU;24;
BA-ARACAS;0;
BA-ARACI;629;
BA-ARAMARI;91;
BA-ARATACA;9;
BA-ARATUIPE;164;
BA-AURELINO LEAL;294;
BA-BAIANOPOLIS;1;
BA-BAIXA GRANDE;206;
BA-BANZAE;0;
BA-BARRA;522;
BA-BARRA DA ESTIVA;92;
BA-BARRA DO CHOCA;345;
BA-BARRA DO MENDES;142;
BA-BARRA DO ROCHA;134;
BA-BARREIRAS;3468;
BA-BARRO ALTO;0;
BA-BARROCAS;174;
BA-BARRO PRETO;227;
BA-BELMONTE;0;
BA-BELO CAMPO;191;
BA-BIRITINGA;289;
BA-BOA NOVA;183;
BA-BOA VISTA DO TUPIM;119;
BA-BOM JESUS DA LAPA;2362;
BA-BOM JESUS DA SERRA;0;
BA-BONINAL;74;
BA-BONITO;0;
BA-BOQUIRA;742;
BA-BOTUPORA;74;
BA-BREJOES;270;
BA-BREJOLANDIA;17;
BA-BROTAS DE MACAUBAS;15;
BA-BRUMADO;4097;
BA-BUERAREMA;381;
BA-BURITIRAMA;2;
BA-CAATIBA;69;
BA-CABACEIRAS DO PARAGUACU;0;
BA-CACHOEIRA;1615;
BA-CACULE;558;
BA-CAEM;77;
BA-CAETANOS;0;
BA-CAETITE;1086;
BA-CAFARNAUM;43;
BA-CAIRU;170;
BA-CALDEIRAO GRANDE;50;
BA-CAMACAN;1828;
BA-CAMACARI;37348;
BA-CAMAMU;2765;
BA-CAMPO ALEGRE DE LOURDES;11;
BA-CAMPO FORMOSO;1895;
BA-CANAPOLIS;32;
BA-CANARANA;35;
BA-CANAVIEIRAS;825;
BA-CANDEAL;15;
BA-CANDEIAS;12095;
BA-CANDIBA;138;
BA-CANDIDO SALES;312;
BA-CANSANCAO;452;
BA-CANUDOS;122;
BA-CAPELA DO ALTO ALEGRE;1;
BA-CAPIM GROSSO;92;
BA-CARAIBAS;0;
BA-CARAVELAS;0;
BA-CARDEAL DA SILVA;124;
BA-CARINHANHA;114;
BA-CASA NOVA;666;
BA-CASTRO ALVES;843;
BA-CATOLANDIA;57;
BA-CATU;3426;
BA-CATURAMA;0;
BA-CENTRAL;91;
BA-CHORROCHO;7;
BA-CICERO DANTAS;253;
BA-CIPO;85;
BA-COARACI;756;
BA-COCOS;100;
BA-CONCEICAO DA FEIRA;456;
BA-CONCEICAO DO ALMEIDA;556;
BA-CONCEICAO DO COITE;2081;
BA-CONCEICAO DO JACUIPE;1090;
BA-CONDE;251;
BA-CONDEUBA;151;
BA-CONTENDAS DO SINCORA;12;
BA-CORACAO DE MARIA;179;
BA-CORDEIROS;6;
BA-CORIBE;58;
BA-CORONEL JOAO SA;40;
BA-CORRENTINA;130;
BA-COTEGIPE;130;
BA-CRAVOLANDIA;88;
BA-CRISOPOLIS;111;
BA-CRISTOPOLIS;14;
BA-CRUZ DAS ALMAS;5001;
BA-CURACA;189;
BA-DARIO MEIRA;102;
BA-DIAS D AVILA;616;
BA-DOM BASILIO;83;
BA-DOM MACEDO COSTA;97;
BA-ELISIO MEDRADO;5;
BA-ENCRUZILHADA;291;
BA-ENTRE RIOS;1188;
BA-ESPLANADA;1202;
BA-EUCLIDES DA CUNHA;1410;
BA-EUNAPOLIS;0;
BA-FATIMA;185;
BA-FEIRA DA MATA;0;
BA-FEIRA DE SANTANA;38226;
BA-FILADELFIA;14;
BA-FIRMINO ALVES;129;
BA-FLORESTA AZUL;463;
BA-FORMOSA DO RIO PRETO;112;
BA-GANDU;648;
BA-GAVIAO;0;
BA-GENTIO DO OURO;44;
BA-GLORIA;150;
BA-GONGOGI;200;
BA-GOVERNADOR MANGABEIRA;761;
BA-GUAJERU;1;
BA-GUANAMBI;1839;
BA-GUARATINGA;49;
BA-HELIOPOLIS;116;
BA-IACU;188;
BA-IBIASSUCE;291;
BA-IBICARAI;1320;
BA-IBICOARA;94;
BA-IBICUI;213;
BA-IBIPEBA;34;
BA-IBIPITANGA;11;
BA-IBIQUERA;67;
BA-IBIRAPITANGA;212;
BA-IBIRAPUA;278;
BA-IBIRATAIA;187;
BA-IBITIARA;255;
BA-IBITITA;91;
BA-IBOTIRAMA;320;
BA-ICHU;49;
BA-IGAPORA;104;
BA-IGRAPIUNA;0;
BA-IGUAI;95;
BA-ILHEUS;14893;
BA-INHAMBUPE;433;
BA-IPECAETA;272;
BA-IPIAU;2111;
BA-IPIRA;923;
BA-IPUPIARA;17;
BA-IRAJUBA;101;
BA-IRAMAIA;131;
BA-IRAQUARA;42;
BA-IRARA;716;
BA-IRECE;2302;
BA-ITABELA;0;
BA-ITABERABA;1163;
BA-ITABUNA;24396;
BA-ITACARE;287;
BA-ITAETE;42;
BA-ITAGI;321;
BA-ITAGIBA;358;
BA-ITAGIMIRIM;109;
BA-ITAGUACU DA BAHIA;0;
BA-ITAJU DO COLONIA;140;
BA-ITAJUIPE;905;
BA-ITAMARAJU;2250;
BA-ITAMARI;32;
BA-ITAMBE;715;
BA-ITANAGRA;20;
BA-ITANHEM;506;
BA-ITAPARICA;842;
BA-ITAPE;173;
BA-ITAPEBI;148;
BA-ITAPETINGA;4044;
BA-ITAPICURU;190;
BA-ITAPITANGA;320;
BA-ITAQUARA;162;
BA-ITARANTIM;357;
BA-ITATIM;0;
BA-ITIRUCU;96;
BA-ITIUBA;846;
BA-ITORORO;764;
BA-ITUACU;214;
BA-ITUBERA;943;
BA-IUIU;0;
BA-JABORANDI;0;
BA-JACARACI;206;
BA-JACOBINA;5177;
BA-JAGUAQUARA;543;
BA-JAGUARARI;3307;
BA-JAGUARIPE;171;
BA-JANDAIRA;65;
BA-JEQUIE;7492;
BA-JEREMOABO;530;
BA-JIQUIRICA;169;
BA-JITAUNA;494;
BA-JOAO DOURADO;27;
BA-JUAZEIRO;12533;
BA-JUCURUCU;0;
BA-JUSSARA;31;
BA-JUSSARI;248;
BA-JUSSIAPE;66;
BA-LAFAIETE COUTINHO;67;
BA-LAGOA REAL;0;
BA-LAJE;59;
BA-LAJEDAO;74;
BA-LAJEDINHO;12;
BA-LAJEDO DO TABOCAL;0;
BA-LAMARAO;132;
BA-LAPAO;0;
BA-LAURO DE FREITAS;9899;
BA-LENCOIS;193;
BA-LICINIO DE ALMEIDA;390;
BA-LIVRAMENTO DE NOSSA SENHORA;341;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;88;
BA-MACARANI;81;
BA-MACAUBAS;224;
BA-MACURURE;5;
BA-MADRE DE DEUS;0;
BA-MAETINGA;1;
BA-MAIQUINIQUE;77;
BA-MAIRI;444;
BA-MALHADA;27;
BA-MALHADA DE PEDRAS;100;
BA-MANOEL VITORINO;338;
BA-MANSIDAO;1;
BA-MARACAS;242;
BA-MARAGOGIPE;957;
BA-MARAU;44;
BA-MARCIONILIO SOUZA;17;
BA-MASCOTE;445;
BA-MATA DE SAO JOAO;1720;
BA-MATINA;0;
BA-MEDEIROS NETO;548;
BA-MIGUEL CALMON;632;
BA-MILAGRES;229;
BA-MIRANGABA;54;
BA-MIRANTE;0;
BA-MONTE SANTO;198;
BA-MORPARA;13;
BA-MORRO DO CHAPEU;390;
BA-MORTUGABA;66;
BA-MUCUGE;135;
BA-MUCURI;362;
BA-MULUNGU DO MORRO;0;
BA-MUNDO NOVO;527;
BA-MUNIZ FERREIRA;148;
BA-MUQUEM DE SAO FRANCISCO;0;
BA-MURITIBA;976;
BA-MUTUIPE;387;
BA-NAZARE;1265;
BA-NILO PECANHA;179;
BA-NORDESTINA;1;
BA-NOVA CANAA;196;
BA-NOVA FATIMA;0;
BA-NOVA IBIA;0;
BA-NOVA ITARANA;7;
BA-NOVA REDENCAO;0;
BA-NOVA SOURE;475;
BA-NOVA VICOSA;153;
BA-NOVO HORIZONTE;0;
BA-NOVO TRIUNFO;0;
BA-OLINDINA;433;
BA-OLIVEIRA DOS BREJINHOS;35;
BA-OURICANGAS;11;
BA-OUROLANDIA;0;
BA-PALMAS DE MONTE ALTO;191;
BA-PALMEIRAS;93;
BA-PARAMIRIM;133;
BA-PARATINGA;253;
BA-PARIPIRANGA;152;
BA-PAU BRASIL;70;
BA-PAULO AFONSO;12416;
BA-PE DE SERRA;137;
BA-PEDRAO;81;
BA-PEDRO ALEXANDRE;13;
BA-PIATA;11;
BA-PILAO ARCADO;18;
BA-PINDAI;78;
BA-PINDOBACU;158;
BA-PINTADAS;3;
BA-PIRAI DO NORTE;0;
BA-PIRIPA;70;
BA-PIRITIBA;272;
BA-PLANALTINO;27;
BA-PLANALTO;570;
BA-POCOES;691;
BA-POJUCA;5389;
BA-PONTO NOVO;0;
BA-PORTO SEGURO;2445;
BA-POTIRAGUA;216;
BA-PRADO;1552;
BA-PRESIDENTE DUTRA;37;
BA-PRESIDENTE JANIO QUADROS;9;
BA-PRESIDENTE TANCREDO NEVES;0;
BA-QUEIMADAS;241;
BA-QUIJINGUE;3;
BA-QUIXABEIRA;0;
BA-RAFAEL JAMBEIRO;14;
BA-REMANSO;597;
BA-RETIROLANDIA;72;
BA-RIACHAO DAS NEVES;64;
BA-RIACHAO DO JACUIPE;1116;
BA-RIACHO DE SANTANA;170;
BA-RIBEIRA DO AMPARO;20;
BA-RIBEIRA DO POMBAL;421;
BA-RIBEIRAO DO LARGO;0;
BA-RIO DE CONTAS;125;
BA-RIO DO ANTONIO;197;
BA-RIO DO PIRES;85;
BA-RIO REAL;849;
BA-RODELAS;336;
BA-RUY BARBOSA;436;
BA-SALINAS DA MARGARIDA;125;
BA-SALVADOR;525248;
BA-SANTA BARBARA;206;
BA-SANTA BRIGIDA;33;
BA-SANTA CRUZ CABRALIA;2147;
BA-SANTA CRUZ DA VITORIA;137;
BA-SANTA INES;104;
BA-SANTALUZ;556;
BA-SANTA LUZIA;96;
BA-SANTA MARIA DA VITORIA;578;
BA-SANTANA;192;
BA-SANTANOPOLIS;97;
BA-SANTA RITA DE CASSIA;83;
BA-SANTA TERESINHA;159;
BA-SANTO AMARO;5138;
BA-SANTO ANTONIO DE JESUS;4758;
BA-SANTO ESTEVAO;369;
BA-SAO DESIDERIO;335;
BA-SAO DOMINGOS;0;
BA-SAO FELIX;564;
BA-SAO FELIX DO CORIBE;0;
BA-SAO FELIPE;401;
BA-SAO FRANCISCO DO CONDE;4336;
BA-SAO GABRIEL;1;
BA-SAO GONCALO DOS CAMPOS;1382;
BA-SAO JOSE DA VITORIA;0;
BA-SAO JOSE DO JACUIPE;0;
BA-SAO MIGUEL DAS MATAS;108;
BA-SAO SEBASTIAO DO PASSE;2068;
BA-SAPEACU;559;
BA-SATIRO DIAS;93;
BA-SAUBARA;0;
BA-SAUDE;54;
BA-SEABRA;246;
BA-SEBASTIAO LARANJEIRAS;55;
BA-SENHOR DO BONFIM;3369;
BA-SERRA DO RAMALHO;0;
BA-SENTO SE;66;
BA-SERRA DOURADA;61;
BA-SERRA PRETA;97;
BA-SERRINHA;1786;
BA-SERROLANDIA;120;
BA-SIMOES FILHO;18924;
BA-SITIO DO MATO;0;
BA-SITIO DO QUINTO;0;
BA-SOBRADINHO;0;
BA-SOUTO SOARES;21;
BA-TABOCAS DO BREJO VELHO;8;
BA-TANHACU;143;
BA-TANQUE NOVO;1;
BA-TANQUINHO;260;
BA-TAPEROA;486;
BA-TAPIRAMUTA;35;
BA-TEIXEIRA DE FREITAS;2362;
BA-TEODORO SAMPAIO;426;
BA-TEOFILANDIA;299;
BA-TEOLANDIA;16;
BA-TERRA NOVA;395;
BA-TREMEDAL;79;
BA-TUCANO;95;
BA-UAUA;441;
BA-UBAIRA;452;
BA-UBAITABA;847;
BA-UBATA;612;
BA-UIBAI;21;
BA-UMBURANAS;0;
BA-UNA;1166;
BA-URANDI;155;
BA-URUCUCA;540;
BA-UTINGA;306;
BA-VALENCA;4438;
BA-VALENTE;479;
BA-VARZEA DA ROCA;6;
BA-VARZEA DO POCO;92;
BA-VARZEA NOVA;23;
BA-VARZEDO;0;
BA-VERA CRUZ;1395;
BA-VEREDA;0;
BA-VITORIA DA CONQUISTA;17855;
BA-WAGNER;10;
BA-WANDERLEY;34;
BA-WENCESLAU GUIMARAES;97;
BA-XIQUE-XIQUE;433;
BA-IGNORADO;3496;
MG-ABADIA DOS DOURADOS;234;
MG-ABAETE;1588;
MG-ABRE CAMPO;387;
MG-ACAIACA;67;
MG-ACUCENA;208;
MG-AGUA BOA;337;
MG-AGUA COMPRIDA;87;
MG-AGUANIL;39;
MG-AGUAS FORMOSAS;266;
MG-AGUAS VERMELHAS;80;
MG-AIMORES;1221;
MG-AIURUOCA;208;
MG-ALAGOA;84;
MG-ALBERTINA;52;
MG-ALEM PARAIBA;3454;
MG-ALFENAS;8432;
MG-ALFREDO VASCONCELOS;0;
MG-ALMENARA;951;
MG-ALPERCATA;137;
MG-ALPINOPOLIS;1152;
MG-ALTEROSA;257;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;269;
MG-ALVARENGA;65;
MG-ALVINOPOLIS;1354;
MG-ALVORADA DE MINAS;52;
MG-AMPARO DO SERRA;97;
MG-ANDRADAS;3308;
MG-CACHOEIRA DE PAJEU;151;
MG-ANDRELANDIA;555;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;612;
MG-ANTONIO DIAS;236;
MG-ANTONIO PRADO DE MINAS;47;
MG-ARACAI;437;
MG-ARACITABA;65;
MG-ARACUAI;1071;
MG-ARAGUARI;9212;
MG-ARANTINA;73;
MG-ARAPONGA;2;
MG-ARAPORA;0;
MG-ARAPUA;128;
MG-ARAUJOS;212;
MG-ARAXA;9646;
MG-ARCEBURGO;341;
MG-ARCOS;3590;
MG-AREADO;327;
MG-ARGIRITA;190;
MG-ARICANDUVA;0;
MG-ARINOS;285;
MG-ASTOLFO DUTRA;2407;
MG-ATALEIA;287;
MG-AUGUSTO DE LIMA;330;
MG-BAEPENDI;849;
MG-BALDIM;469;
MG-BAMBUI;1438;
MG-BANDEIRA;4;
MG-BANDEIRA DO SUL;197;
MG-BARAO DE COCAIS;1989;
MG-BARAO DE MONTE ALTO;66;
MG-BARBACENA;15336;
MG-BARRA LONGA;200;
MG-BARROSO;2661;
MG-BELA VISTA DE MINAS;286;
MG-BELMIRO BRAGA;329;
MG-BELO HORIZONTE;814757;
MG-BELO ORIENTE;2210;
MG-BELO VALE;197;
MG-BERILO;137;
MG-BERTOPOLIS;6;
MG-BERIZAL;0;
MG-BETIM;31430;
MG-BIAS FORTES;140;
MG-BICAS;2331;
MG-BIQUINHAS;75;
MG-BOA ESPERANCA;2176;
MG-BOCAINA DE MINAS;75;
MG-BOCAIUVA;5838;
MG-BOM DESPACHO;4690;
MG-BOM JARDIM DE MINAS;290;
MG-BOM JESUS DA PENHA;128;
MG-BOM JESUS DO AMPARO;179;
MG-BOM JESUS DO GALHO;190;
MG-BOM REPOUSO;107;
MG-BOM SUCESSO;627;
MG-BONFIM;107;
MG-BONFINOPOLIS DE MINAS;97;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;533;
MG-BOTELHOS;598;
MG-BOTUMIRIM;57;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;625;
MG-BRAS PIRES;239;
MG-BRAUNAS;64;
MG-BRASOPOLIS;655;
MG-BRUMADINHO;3258;
MG-BUENO BRANDAO;234;
MG-BUENOPOLIS;191;
MG-BUGRE;0;
MG-BURITIS;467;
MG-BURITIZEIRO;1311;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;416;
MG-CACHOEIRA DA PRATA;2135;
MG-CACHOEIRA DE MINAS;311;
MG-CACHOEIRA DOURADA;76;
MG-CAETANOPOLIS;1309;
MG-CAETE;3554;
MG-CAIANA;95;
MG-CAJURI;61;
MG-CALDAS;1660;
MG-CAMACHO;94;
MG-CAMANDUCAIA;1133;
MG-CAMBUI;1464;
MG-CAMBUQUIRA;658;
MG-CAMPANARIO;166;
MG-CAMPANHA;1100;
MG-CAMPESTRE;913;
MG-CAMPINA VERDE;817;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;3823;
MG-CAMPO DO MEIO;1450;
MG-CAMPO FLORIDO;332;
MG-CAMPOS ALTOS;526;
MG-CAMPOS GERAIS;604;
MG-CANAA;75;
MG-CANAPOLIS;473;
MG-CANA VERDE;120;
MG-CANDEIAS;529;
MG-CANTAGALO;0;
MG-CAPARAO;90;
MG-CAPELA NOVA;24;
MG-CAPELINHA;1798;
MG-CAPETINGA;225;
MG-CAPIM BRANCO;296;
MG-CAPINOPOLIS;1273;
MG-CAPITAO ANDRADE;0;
MG-CAPITAO ENEAS;705;
MG-CAPITOLIO;539;
MG-CAPUTIRA;68;
MG-CARAI;66;
MG-CARANAIBA;79;
MG-CARANDAI;1299;
MG-CARANGOLA;2505;
MG-CARATINGA;6866;
MG-CARBONITA;666;
MG-CAREACU;206;
MG-CARLOS CHAGAS;1369;
MG-CARMESIA;76;
MG-CARMO DA CACHOEIRA;350;
MG-CARMO DA MATA;624;
MG-CARMO DE MINAS;345;
MG-CARMO DO CAJURU;888;
MG-CARMO DO PARANAIBA;1434;
MG-CARMO DO RIO CLARO;532;
MG-CARMOPOLIS DE MINAS;392;
MG-CARNEIRINHO;0;
MG-CARRANCAS;117;
MG-CARVALHOPOLIS;87;
MG-CARVALHOS;117;
MG-CASA GRANDE;39;
MG-CASCALHO RICO;51;
MG-CASSIA;751;
MG-CONCEICAO DA BARRA DE MINAS;89;
MG-CATAGUASES;12102;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;58;
MG-CATUJI;0;
MG-CATUTI;0;
MG-CAXAMBU;2362;
MG-CEDRO DO ABAETE;40;
MG-CENTRAL DE MINAS;78;
MG-CENTRALINA;356;
MG-CHACARA;109;
MG-CHALE;4;
MG-CHAPADA DO NORTE;28;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;166;
MG-CIPOTANEA;93;
MG-CLARAVAL;113;
MG-CLARO DOS POCOES;87;
MG-CLAUDIO;1743;
MG-COIMBRA;65;
MG-COLUNA;70;
MG-COMENDADOR GOMES;291;
MG-COMERCINHO;25;
MG-CONCEICAO DA APARECIDA;327;
MG-CONCEICAO DAS PEDRAS;74;
MG-CONCEICAO DAS ALAGOAS;469;
MG-CONCEICAO DE IPANEMA;41;
MG-CONCEICAO DO MATO DENTRO;481;
MG-CONCEICAO DO PARA;183;
MG-CONCEICAO DO RIO VERDE;489;
MG-CONCEICAO DOS OUROS;437;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;242;
MG-CONGONHAS;4234;
MG-CONGONHAS DO NORTE;97;
MG-CONQUISTA;534;
MG-CONSELHEIRO LAFAIETE;6700;
MG-CONSELHEIRO PENA;1176;
MG-CONSOLACAO;81;
MG-CONTAGEM;83391;
MG-COQUEIRAL;268;
MG-CORACAO DE JESUS;510;
MG-CORDISBURGO;258;
MG-CORDISLANDIA;66;
MG-CORINTO;1303;
MG-COROACI;157;
MG-COROMANDEL;1266;
MG-CORONEL FABRICIANO;8388;
MG-CORONEL MURTA;152;
MG-CORONEL PACHECO;567;
MG-CORONEL XAVIER CHAVES;90;
MG-CORREGO DANTA;155;
MG-CORREGO DO BOM JESUS;105;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;1152;
MG-COUTO DE MAGALHAES DE MINAS;161;
MG-CRISOLITA;0;
MG-CRISTAIS;131;
MG-CRISTALIA;138;
MG-CRISTIANO OTONI;299;
MG-CRISTINA;209;
MG-CRUCILANDIA;103;
MG-CRUZEIRO DA FORTALEZA;170;
MG-CRUZILIA;643;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;7147;
MG-DATAS;77;
MG-DELFIM MOREIRA;524;
MG-DELFINOPOLIS;193;
MG-DELTA;0;
MG-DESCOBERTO;183;
MG-DESTERRO DE ENTRE RIOS;53;
MG-DESTERRO DO MELO;47;
MG-DIAMANTINA;4081;
MG-DIOGO DE VASCONCELOS;30;
MG-DIONISIO;2490;
MG-DIVINESIA;65;
MG-DIVINO;410;
MG-DIVINO DAS LARANJEIRAS;40;
MG-DIVINOLANDIA DE MINAS;163;
MG-DIVINOPOLIS;22868;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;120;
MG-DIVISOPOLIS;0;
MG-DOM BOSCO;0;
MG-DOM CAVATI;132;
MG-DOM JOAQUIM;20;
MG-DOM SILVERIO;323;
MG-DOM VICOSO;78;
MG-DONA EUZEBIA;220;
MG-DORES DE CAMPOS;1074;
MG-DORES DE GUANHAES;31;
MG-DORES DO INDAIA;733;
MG-DORES DO TURVO;140;
MG-DORESOPOLIS;100;
MG-DOURADOQUARA;33;
MG-DURANDE;0;
MG-ELOI MENDES;876;
MG-ENGENHEIRO CALDAS;201;
MG-ENGENHEIRO NAVARRO;277;
MG-ENTRE FOLHAS;0;
MG-ENTRE RIOS DE MINAS;430;
MG-ERVALIA;242;
MG-ESMERALDAS;1136;
MG-ESPERA FELIZ;684;
MG-ESPINOSA;518;
MG-ESPIRITO SANTO DO DOURADO;57;
MG-ESTIVA;307;
MG-ESTRELA DALVA;106;
MG-ESTRELA DO INDAIA;167;
MG-ESTRELA DO SUL;312;
MG-EUGENOPOLIS;175;
MG-EWBANK DA CAMARA;153;
MG-EXTREMA;1958;
MG-FAMA;69;
MG-FARIA LEMOS;163;
MG-FELICIO DOS SANTOS;115;
MG-SAO GONCALO DO RIO PRETO;77;
MG-FELISBURGO;58;
MG-FELIXLANDIA;1030;
MG-FERNANDES TOURINHO;77;
MG-FERROS;289;
MG-FERVEDOURO;0;
MG-FLORESTAL;199;
MG-FORMIGA;5686;
MG-FORMOSO;51;
MG-FORTALEZA DE MINAS;247;
MG-FORTUNA DE MINAS;90;
MG-FRANCISCO BADARO;52;
MG-FRANCISCO DUMONT;51;
MG-FRANCISCO SA;645;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;5;
MG-FREI INOCENCIO;196;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;949;
MG-FRONTEIRA DOS VALES;4;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;2994;
MG-FUNILANDIA;122;
MG-GALILEIA;241;
MG-GAMELEIRAS;0;
MG-GLAUCILANDIA;0;
