Município;Total
PI-SANTANA DO PIAUI;132
PI-SANTA ROSA DO PIAUI;164
PI-SANTO ANTONIO DE LISBOA;192
PI-SANTO ANTONIO DOS MILAGRES;56
PI-SANTO INACIO DO PIAUI;154
PI-SAO BRAZ DO PIAUI;144
PI-SAO FELIX DO PIAUI;143
PI-SAO FRANCISCO DE ASSIS DO PIAUI;189
PI-SAO FRANCISCO DO PIAUI;149
PI-SAO GONCALO DO GURGUEIA;146
PI-SAO GONCALO DO PIAUI;172
PI-SAO JOAO DA CANABRAVA;173
PI-SAO JOAO DA FRONTEIRA;222
PI-SAO JOAO DA SERRA;98
PI-SAO JOAO DA VARJOTA;169
PI-SAO JOAO DO ARRAIAL;283
PI-SAO JOAO DO PIAUI;791
PI-SAO JOSE DO DIVINO;249
PI-SAO JOSE DO PEIXE;192
PI-SAO JOSE DO PIAUI;250
PI-SAO JULIAO;225
PI-SAO LOURENCO DO PIAUI;202
PI-SAO LUIS DO PIAUI;90
PI-SAO MIGUEL DA BAIXA GRANDE;108
PI-SAO MIGUEL DO FIDALGO;134
PI-SAO MIGUEL DO TAPUIO;245
PI-SAO PEDRO DO PIAUI;637
PI-SAO RAIMUNDO NONATO;2170
PI-SEBASTIAO BARROS;7
PI-SEBASTIAO LEAL;249
PI-SIGEFREDO PACHECO;361
PI-SIMOES;505
PI-SIMPLICIO MENDES;474
PI-SOCORRO DO PIAUI;202
PI-SUSSUAPARA;198
PI-TAMBORIL DO PIAUI;119
PI-TANQUE DO PIAUI;141
PI-TERESINA;223795
PI-UNIAO;2684
PI-URUCUI;1778
PI-VALENCA DO PIAUI;1280
PI-VARZEA BRANCA;84
PI-VARZEA GRANDE;152
PI-VERA MENDES;129
PI-VILA NOVA DO PIAUI;114
PI-WALL FERRAZ;143
PI-IGNORADO;0
CE-ABAIARA;661
CE-ACARAPE;1392
CE-ACARAU;2626
CE-ACOPIARA;1839
CE-AIUABA;386
CE-ALCANTARAS;709
CE-ALTANEIRA;434
CE-ALTO SANTO;842
CE-AMONTADA;2025
CE-ANTONINA DO NORTE;463
CE-APUIARES;662
CE-AQUIRAZ;11905
CE-ARACATI;7375
CE-ARACOIABA;1363
CE-ARARENDA;565
CE-ARARIPE;839
CE-ARATUBA;1146
CE-ARNEIROZ;419
CE-ASSARE;1108
CE-AURORA;1902
CE-BAIXIO;385
CE-BANABUIU;1182
CE-BARBALHA;5907
CE-BARREIRA;1164
CE-BARRO;1251
CE-BARROQUINHA;932
CE-BATURITE;1886
CE-BEBERIBE;4508
CE-BELA CRUZ;1484
CE-BOA VIAGEM;2343
CE-BREJO SANTO;2485
CE-CAMOCIM;5424
CE-CAMPOS SALES;1171
CE-CANINDE;5502
CE-CAPISTRANO;889
CE-CARIDADE;961
CE-CARIRE;734
CE-CARIRIACU;1138
CE-CARIUS;934
CE-CARNAUBAL;730
CE-CASCAVEL;5849
CE-CATARINA;605
CE-CATUNDA;523
CE-CAUCAIA;20861
CE-CEDRO;1248
CE-CHAVAL;1637
CE-CHORO;345
CE-CHOROZINHO;1978
CE-COREAU;1113
CE-CRATEUS;4072
CE-CRATO;14541
CE-CROATA;460
CE-CRUZ;1264
CE-DEPUTADO IRAPUAN PINHEIRO;532
CE-ERERE;578
CE-EUSEBIO;28296
CE-FARIAS BRITO;942
CE-FORQUILHA;1465
CE-FORTALEZA;614690
CE-FORTIM;571
CE-FRECHEIRINHA;944
CE-GENERAL SAMPAIO;437
CE-GRACA;925
CE-GRANJA;2377
CE-GRANJEIRO;174
CE-GROAIRAS;430
CE-GUAIUBA;1951
CE-GUARACIABA DO NORTE;2245
CE-GUARAMIRANGA;600
CE-HIDROLANDIA;1331
CE-HORIZONTE;15812
CE-IBARETAMA;940
CE-IBIAPINA;1220
CE-IBICUITINGA;220
CE-ICAPUI;1961
CE-ICO;4066
CE-IGUATU;11570
CE-INDEPENDENCIA;1603
CE-IPAPORANGA;606
CE-IPAUMIRIM;673
CE-IPU;1873
CE-IPUEIRAS;1700
CE-IRACEMA;992
CE-IRAUCUBA;1155
CE-ITAICABA;420
CE-ITAITINGA;2237
CE-ITAPAJE;4681
CE-ITAPIPOCA;7698
CE-ITAPIUNA;690
CE-ITAREMA;2325
CE-ITATIRA;692
CE-JAGUARETAMA;1101
CE-JAGUARIBARA;611
CE-JAGUARIBE;1935
CE-JAGUARUANA;2764
CE-JARDIM;1562
CE-JATI;603
CE-JIJOCA DE JERICOACOARA;1368
CE-JUAZEIRO DO NORTE;30937
CE-JUCAS;1291
CE-LAVRAS DA MANGABEIRA;1311
CE-LIMOEIRO DO NORTE;6422
CE-MADALENA;1073
CE-MARACANAU;40104
CE-MARANGUAPE;12522
CE-MARCO;2017
CE-MARTINOPOLE;1001
CE-MASSAPE;1444
CE-MAURITI;1596
CE-MERUOCA;683
CE-MILAGRES;1516
CE-MILHA;528
CE-MIRAIMA;592
CE-MISSAO VELHA;1977
CE-MOMBACA;1778
CE-MONSENHOR TABOSA;925
CE-MORADA NOVA;4776
CE-MORAUJO;504
CE-MORRINHOS;865
CE-MUCAMBO;850
CE-MULUNGU;557
CE-NOVA OLINDA;1143
CE-NOVA RUSSAS;1560
CE-NOVO ORIENTE;1277
CE-OCARA;963
CE-OROS;1013
CE-PACAJUS;6980
CE-PACATUBA;6414
CE-PACOTI;568
CE-PACUJA;602
CE-PALHANO;558
CE-PALMACIA;555
CE-PARACURU;2925
CE-PARAIPABA;2780
CE-PARAMBU;516
CE-PARAMOTI;798
CE-PEDRA BRANCA;1469
CE-PENAFORTE;525
CE-PENTECOSTE;2346
CE-PEREIRO;794
CE-PINDORETAMA;2010
CE-PIQUET CARNEIRO;469
CE-PIRES FERREIRA;383
CE-PORANGA;585
CE-PORTEIRAS;1130
CE-POTENGI;669
CE-POTIRETAMA;344
CE-QUITERIANOPOLIS;842
CE-QUIXADA;6503
CE-QUIXELO;1132
CE-QUIXERAMOBIM;4069
CE-QUIXERE;4172
CE-REDENCAO;1421
CE-RERIUTABA;1032
CE-RUSSAS;11285
CE-SABOEIRO;924
CE-SALITRE;680
CE-SANTANA DO ACARAU;1510
CE-SANTANA DO CARIRI;989
CE-SANTA QUITERIA;2649
CE-SAO BENEDITO;2289
CE-SAO GONCALO DO AMARANTE;3997
CE-SAO JOAO DO JAGUARIBE;344
CE-SAO LUIS DO CURU;944
CE-SENADOR POMPEU;1682
CE-SENADOR SA;262
CE-SOBRAL;33357
CE-SOLONOPOLE;979
CE-TABULEIRO DO NORTE;1761
CE-TAMBORIL;1130
CE-TARRAFAS;540
CE-TAUA;3440
CE-TEJUCUOCA;800
CE-TIANGUA;4595
CE-TRAIRI;2542
CE-TURURU;699
CE-UBAJARA;2921
CE-UMARI;488
CE-UMIRIM;677
CE-URUBURETAMA;2557
CE-URUOCA;817
CE-VARJOTA;1131
CE-VARZEA ALEGRE;2130
CE-VICOSA DO CEARA;2331
CE-IGNORADO;0
RN-ACARI;933
RN-ACU;4473
RN-AFONSO BEZERRA;504
RN-AGUA NOVA;201
RN-ALEXANDRIA;747
RN-ALMINO AFONSO;175
RN-ALTO DO RODRIGUES;3665
RN-ANGICOS;776
RN-ANTONIO MARTINS;279
RN-APODI;1821
RN-AREIA BRANCA;3536
RN-ARES;3440
RN-AUGUSTO SEVERO;428
RN-BAIA FORMOSA;4319
RN-BARAUNA;2456
RN-BARCELONA;197
RN-BENTO FERNANDES;314
RN-BODO;275
RN-BOM JESUS;333
RN-BREJINHO;609
RN-CAICARA DO NORTE;308
RN-CAICARA DO RIO DO VENTO;314
RN-CAICO;7104
RN-CAMPO REDONDO;1509
RN-CANGUARETAMA;2597
RN-CARAUBAS;899
RN-CARNAUBA DOS DANTAS;1084
RN-CARNAUBAIS;990
RN-CEARA-MIRIM;5875
RN-CERRO CORA;540
RN-CORONEL EZEQUIEL;304
RN-CORONEL JOAO PESSOA;258
RN-CRUZETA;738
RN-CURRAIS NOVOS;4178
RN-DOUTOR SEVERIANO;311
RN-PARNAMIRIM;26933
RN-ENCANTO;211
RN-EQUADOR;527
RN-ESPIRITO SANTO;434
RN-EXTREMOZ;1234
RN-FELIPE GUERRA;268
RN-FERNANDO PEDROZA;192
RN-FLORANIA;446
RN-FRANCISCO DANTAS;178
RN-FRUTUOSO GOMES;293
RN-GALINHOS;374
RN-GOIANINHA;2638
RN-GOVERNADOR DIX-SEPT ROSADO;896
RN-GROSSOS;573
RN-GUAMARE;2257
RN-IELMO MARINHO;837
RN-IPANGUACU;2232
RN-IPUEIRA;228
RN-ITAJA;756
RN-ITAU;325
RN-JACANA;386
RN-JANDAIRA;610
RN-JANDUIS;373
RN-JANUARIO CICCO;223
RN-JAPI;281
RN-JARDIM DE ANGICOS;193
RN-JARDIM DE PIRANHAS;1557
RN-JARDIM DO SERIDO;1084
RN-JOAO CAMARA;1843
RN-JOAO DIAS;157
RN-JOSE DA PENHA;289
RN-JUCURUTU;1403
RN-JUNDIA;264
RN-LAGOA D ANTA;320
RN-LAGOA DE PEDRAS;514
RN-LAGOA DE VELHOS;220
RN-LAGOA NOVA;1238
RN-LAGOA SALGADA;216
RN-LAJES;629
RN-LAJES PINTADAS;263
RN-LUCRECIA;167
RN-LUIS GOMES;396
RN-MACAIBA;9510
RN-MACAU;3545
RN-MAJOR SALES;135
RN-MARCELINO VIEIRA;364
RN-MARTINS;478
RN-MAXARANGUAPE;1568
RN-MESSIAS TARGINO;257
RN-MONTANHAS;430
RN-MONTE ALEGRE;1106
RN-MONTE DAS GAMELEIRAS;218
RN-MOSSORO;50962
RN-NATAL;277870
RN-NISIA FLORESTA;1615
RN-NOVA CRUZ;2303
RN-OLHO-D AGUA DO BORGES;186
RN-OURO BRANCO;399
RN-PARANA;204
RN-PARAU;298
RN-PARAZINHO;280
RN-PARELHAS;2321
RN-RIO DO FOGO;636
RN-PASSA E FICA;797
RN-PASSAGEM;289
RN-PATU;513
RN-SANTA MARIA;281
RN-PAU DOS FERROS;2317
RN-PEDRA GRANDE;290
RN-PEDRA PRETA;309
RN-PEDRO AVELINO;203
RN-PEDRO VELHO;761
RN-PENDENCIAS;1376
RN-PILOES;157
RN-POCO BRANCO;497
RN-PORTALEGRE;377
RN-PORTO DO MANGUE;763
RN-SERRA CAIADA;347
RN-PUREZA;563
RN-RAFAEL FERNANDES;131
RN-RAFAEL GODEIRO;214
RN-RIACHO DA CRUZ;183
RN-RIACHO DE SANTANA;250
RN-RIACHUELO;377
RN-RODOLFO FERNANDES;204
RN-TIBAU;394
RN-RUY BARBOSA;283
RN-SANTA CRUZ;2206
RN-SANTANA DO MATOS;764
RN-SANTANA DO SERIDO;271
RN-SANTO ANTONIO;1080
RN-SAO BENTO DO NORTE;259
RN-SAO BENTO DO TRAIRI;426
RN-SAO FERNANDO;307
RN-SAO FRANCISCO DO OESTE;335
RN-SAO GONCALO DO AMARANTE;8459
RN-SAO JOAO DO SABUGI;410
RN-SAO JOSE DE MIPIBU;3686
RN-SAO JOSE DO CAMPESTRE;579
RN-SAO JOSE DO SERIDO;422
RN-SAO MIGUEL;935
RN-SAO MIGUEL DO GOSTOSO;511
RN-SAO PAULO DO POTENGI;1281
RN-SAO PEDRO;260
RN-SAO RAFAEL;345
RN-SAO TOME;645
RN-SAO VICENTE;364
RN-SENADOR ELOI DE SOUZA;255
RN-SENADOR GEORGINO AVELINO;683
RN-SERRA DE SAO BENTO;342
RN-SERRA DO MEL;1010
RN-SERRA NEGRA DO NORTE;597
RN-SERRINHA;288
RN-SERRINHA DOS PINTOS;248
RN-SEVERIANO MELO;288
RN-SITIO NOVO;306
RN-TABOLEIRO GRANDE;220
RN-TAIPU;951
RN-TANGARA;876
RN-TENENTE ANANIAS;262
RN-TENENTE LAURENTINO CRUZ;364
RN-TIBAU DO SUL;2373
RN-TIMBAUBA DOS BATISTAS;246
RN-TOUROS;1897
RN-TRIUNFO POTIGUAR;276
RN-UMARIZAL;578
RN-UPANEMA;679
RN-VARZEA;265
RN-VENHA-VER;244
RN-VERA CRUZ;669
RN-VICOSA;147
RN-VILA FLOR;109
RN-IGNORADO;0
PB-AGUA BRANCA;408
PB-AGUIAR;369
PB-ALAGOA GRANDE;1237
PB-ALAGOA NOVA;1118
PB-ALAGOINHA;622
PB-ALCANTIL;197
PB-ALGODAO DE JANDAIRA;297
PB-ALHANDRA;2452
PB-SAO JOAO DO RIO DO PEIXE;666
PB-AMPARO;196
PB-APARECIDA;366
PB-ARACAGI;889
PB-ARARA;594
PB-ARARUNA;807
PB-AREIA;1292
PB-AREIA DE BARAUNAS;160
PB-AREIAL;320
PB-AROEIRAS;809
PB-ASSUNCAO;225
PB-BAIA DA TRAICAO;522
PB-BANANEIRAS;1143
PB-BARAUNA;282
PB-BARRA DE SANTANA;461
PB-BARRA DE SANTA ROSA;774
PB-BARRA DE SAO MIGUEL;130
PB-BAYEUX;9277
PB-BELEM;1016
PB-BELEM DO BREJO DO CRUZ;323
PB-BERNARDINO BATISTA;209
PB-BOA VENTURA;345
PB-BOA VISTA;874
PB-BOM JESUS;109
PB-BOM SUCESSO;280
PB-BONITO DE SANTA FE;332
PB-BOQUEIRAO;658
PB-IGARACY;457
PB-BORBOREMA;330
PB-BREJO DO CRUZ;593
PB-BREJO DOS SANTOS;358
PB-CAAPORA;4137
PB-CABACEIRAS;248
PB-CABEDELO;12287
PB-CACHOEIRA DOS INDIOS;387
PB-CACIMBA DE AREIA;163
PB-CACIMBA DE DENTRO;636
PB-CACIMBAS;370
PB-CAICARA;392
PB-CAJAZEIRAS;5003
PB-CAJAZEIRINHAS;268
PB-CALDAS BRANDAO;413
PB-CAMALAU;297
PB-CAMPINA GRANDE;67725
PB-CAPIM;279
PB-CARAUBAS;200
PB-CARRAPATEIRA;160
PB-CASSERENGUE;394
PB-CATINGUEIRA;280
PB-CATOLE DO ROCHA;2165
PB-CATURITE;430
PB-CONCEICAO;845
PB-CONDADO;481
PB-CONDE;2135
PB-CONGO;371
PB-COREMAS;496
PB-COXIXOLA;109
PB-CRUZ DO ESPIRITO SANTO;929
PB-CUBATI;514
PB-CUITE;1111
PB-CUITEGI;394
PB-CUITE DE MAMANGUAPE;604
PB-CURRAL DE CIMA;389
PB-CURRAL VELHO;127
PB-DAMIAO;227
PB-DESTERRO;441
PB-VISTA SERRANA;183
PB-DIAMANTE;286
PB-DONA INES;386
PB-DUAS ESTRADAS;224
PB-EMAS;221
PB-ESPERANCA;2997
PB-FAGUNDES;479
PB-FREI MARTINHO;207
PB-GADO BRAVO;323
PB-GUARABIRA;6801
PB-GURINHEM;851
PB-GURJAO;249
PB-IBIARA;213
PB-IMACULADA;396
PB-INGA;892
PB-ITABAIANA;1789
PB-ITAPORANGA;1632
PB-ITAPOROROCA;1148
PB-ITATUBA;665
PB-JACARAU;788
PB-JERICO;373
PB-JOAO PESSOA;236734
PB-JUAREZ TAVORA;391
PB-JUAZEIRINHO;855
PB-JUNCO DO SERIDO;434
PB-JURIPIRANGA;568
PB-JURU;490
PB-LAGOA;263
PB-LAGOA DE DENTRO;398
PB-LAGOA SECA;1379
PB-LASTRO;237
PB-LIVRAMENTO;349
PB-LOGRADOURO;279
PB-LUCENA;1678
PB-MAE D AGUA;236
PB-MALTA;184
PB-MAMANGUAPE;5447
PB-MANAIRA;522
PB-MARCACAO;573
PB-MARI;1141
PB-MARIZOPOLIS;342
PB-MASSARANDUBA;505
PB-MATARACA;1684
PB-MATINHAS;213
PB-MATO GROSSO;287
PB-MATUREIA;266
PB-MOGEIRO;747
PB-MONTADAS;175
PB-MONTE HOREBE;132
PB-MONTEIRO;1584
PB-MULUNGU;599
PB-NATUBA;444
PB-NAZAREZINHO;277
PB-NOVA FLORESTA;397
PB-NOVA OLINDA;474
PB-NOVA PALMEIRA;349
PB-OLHO D AGUA;326
PB-OLIVEDOS;197
PB-OURO VELHO;283
PB-PARARI;206
PB-PASSAGEM;303
PB-PATOS;8663
PB-PAULISTA;398
PB-PEDRA BRANCA;195
PB-PEDRA LAVRADA;617
PB-PEDRAS DE FOGO;5346
PB-PIANCO;611
PB-PICUI;1126
PB-PILAR;680
PB-PILOES;344
PB-PILOEZINHOS;295
PB-PIRPIRITUBA;436
PB-PITIMBU;627
PB-POCINHOS;861
PB-POCO DANTAS;259
PB-POCO DE JOSE DE MOURA;233
PB-POMBAL;1682
PB-PRATA;280
PB-PRINCESA ISABEL;1143
PB-PUXINANA;752
PB-QUEIMADAS;2488
PB-QUIXABA;186
PB-REMIGIO;748
PB-PEDRO REGIS;324
PB-RIACHAO;298
PB-RIACHAO DO BACAMARTE;141
PB-RIACHAO DO POCO;299
PB-RIACHO DE SANTO ANTONIO;206
PB-RIACHO DOS CAVALOS;311
PB-RIO TINTO;2896
PB-SALGADINHO;201
PB-SALGADO DE SAO FELIX;495
PB-SANTA CECILIA;277
PB-SANTA CRUZ;282
PB-SANTA HELENA;353
PB-SANTA INES;240
PB-SANTA LUZIA;1211
PB-SANTANA DE MANGUEIRA;9
PB-SANTANA DOS GARROTES;251
PB-JOCA CLAUDINO;194
PB-SANTA RITA;17578
PB-SANTA TERESINHA;380
PB-SANTO ANDRE;155
PB-SAO BENTO;1623
PB-SAO BENTINHO;276
PB-SAO DOMINGOS DO CARIRI;72
PB-SAO DOMINGOS;258
PB-SAO FRANCISCO;187
PB-SAO JOAO DO CARIRI;883
PB-SAO JOAO DO TIGRE;205
PB-SAO JOSE DA LAGOA TAPADA;425
PB-SAO JOSE DE CAIANA;193
PB-SAO JOSE DE ESPINHARAS;267
PB-SAO JOSE DOS RAMOS;278
PB-SAO JOSE DE PIRANHAS;779
PB-SAO JOSE DE PRINCESA;151
PB-SAO JOSE DO BONFIM;136
PB-SAO JOSE DO BREJO DO CRUZ;143
PB-SAO JOSE DO SABUGI;316
PB-SAO JOSE DOS CORDEIROS;183
PB-SAO MAMEDE;574
PB-SAO MIGUEL DE TAIPU;338
PB-SAO SEBASTIAO DE LAGOA DE ROCA;560
PB-SAO SEBASTIAO DO UMBUZEIRO;106
PB-SAPE;4630
PB-SAO VICENTE DO SERIDO;352
PB-SERRA BRANCA;690
PB-SERRA DA RAIZ;264
PB-SERRA GRANDE;180
PB-SERRA REDONDA;510
PB-SERRARIA;332
PB-SERTAOZINHO;461
PB-SOBRADO;379
PB-SOLANEA;1518
PB-SOLEDADE;869
PB-SOSSEGO;241
PB-SOUSA;15197
PB-SUME;734
PB-TACIMA;423
PB-TAPEROA;480
PB-TAVARES;692
PB-TEIXEIRA;720
PB-TENORIO;287
PB-TRIUNFO;293
PB-UIRAUNA;942
PB-UMBUZEIRO;433
PB-VARZEA;314
PB-VIEIROPOLIS;324
PB-ZABELE;95
PB-IGNORADO;0
PE-ABREU E LIMA;6822
PE-AFOGADOS DA INGAZEIRA;2684
PE-AFRANIO;733
PE-AGRESTINA;1259
PE-AGUA PRETA;1379
PE-AGUAS BELAS;1571
PE-ALAGOINHA;489
PE-ALIANCA;2361
PE-ALTINHO;1114
PE-AMARAJI;1628
PE-ANGELIM;514
PE-ARACOIABA;209
PE-ARARIPINA;5340
PE-ARCOVERDE;6177
PE-BARRA DE GUABIRABA;4073
PE-BARREIROS;4240
PE-BELEM DE MARIA;438
PE-BELEM DE SAO FRANCISCO;1805
PE-BELO JARDIM;7371
PE-BETANIA;609
PE-BEZERROS;6826
PE-BODOCO;1170
PE-BOM CONSELHO;2009
PE-BOM JARDIM;1949
PE-BONITO;2748
PE-BREJAO;1027
PE-BREJINHO;245
PE-BREJO DA MADRE DE DEUS;2467
PE-BUENOS AIRES;625
PE-BUIQUE;2324
PE-CABO DE SANTO AGOSTINHO;28720
PE-CABROBO;1392
PE-CACHOEIRINHA;989
PE-CAETES;682
PE-CALCADO;459
PE-CALUMBI;300
PE-CAMARAGIBE;7064
PE-CAMOCIM DE SAO FELIX;717
PE-CAMUTANGA;4807
PE-CANHOTINHO;1104
PE-CAPOEIRAS;648
PE-CARNAIBA;586
PE-CARNAUBEIRA DA PENHA;544
PE-CARPINA;6776
PE-CARUARU;49876
PE-CASINHAS;640
PE-CATENDE;4248
PE-CEDRO;417
PE-CHA DE ALEGRIA;407
PE-CHA GRANDE;1846
PE-CONDADO;1110
PE-CORRENTES;935
PE-CORTES;3988
PE-CUMARU;767
PE-CUPIRA;1067
PE-CUSTODIA;1875
PE-DORMENTES;941
PE-ESCADA;8216
PE-EXU;1511
PE-FEIRA NOVA;804
PE-FERNANDO DE NORONHA;816
PE-FERREIROS;1009
PE-FLORES;1273
PE-FLORESTA;2390
PE-FREI MIGUELINHO;498
PE-GAMELEIRA;1415
PE-GARANHUNS;13787
PE-GLORIA DO GOITA;1275
PE-GOIANA;11527
PE-GRANITO;48
PE-GRAVATA;7024
PE-IATI;550
PE-IBIMIRIM;1587
PE-IBIRAJUBA;448
PE-IGARASSU;16215
PE-IGUARACY;387
PE-INAJA;600
PE-INGAZEIRA;229
PE-IPOJUCA;24672
PE-IPUBI;1980
PE-ITACURUBA;372
PE-ITAIBA;923
PE-ILHA DE ITAMARACA;1006
PE-ITAMBE;2571
PE-ITAPETIM;558
PE-ITAPISSUMA;2991
PE-ITAQUITINGA;938
PE-JABOATAO DOS GUARARAPES;85070
PE-JAQUEIRA;753
PE-JATAUBA;650
PE-JATOBA;1020
PE-JOAO ALFREDO;1720
PE-JOAQUIM NABUCO;5073
PE-JUCATI;400
PE-JUPI;643
PE-JUREMA;690
PE-LAGOA DO CARRO;1101
PE-LAGOA DO ITAENGA;6177
PE-LAGOA DO OURO;555
PE-LAGOA DOS GATOS;608
PE-LAGOA GRANDE;2402
PE-LAJEDO;2621
PE-LIMOEIRO;4676
PE-MACAPARANA;1480
PE-MACHADOS;778
PE-MANARI;401
PE-MARAIAL;2450
PE-MIRANDIBA;506
PE-MORENO;5688
PE-NAZARE DA MATA;3005
PE-OLINDA;70593
PE-OROBO;1422
PE-OROCO;601
PE-OURICURI;2355
PE-PALMARES;7585
PE-PALMEIRINA;451
PE-PANELAS;1204
PE-PARANATAMA;452
PE-PARNAMIRIM;980
PE-PASSIRA;1053
PE-PAUDALHO;4589
PE-PAULISTA;24497
PE-PEDRA;813
PE-PESQUEIRA;3866
PE-PETROLANDIA;2457
PE-PETROLINA;45004
PE-POCAO;865
PE-POMBOS;1562
PE-PRIMAVERA;882
PE-QUIPAPA;1159
PE-QUIXABA;281
PE-RECIFE;577619
PE-RIACHO DAS ALMAS;1236
PE-RIBEIRAO;3462
PE-RIO FORMOSO;7419
PE-SAIRE;831
PE-SALGADINHO;328
PE-SALGUEIRO;5212
PE-SALOA;355
PE-SANHARO;1070
PE-SANTA CRUZ;694
PE-SANTA CRUZ DA BAIXA VERDE;510
PE-SANTA CRUZ DO CAPIBARIBE;8052
PE-SANTA FILOMENA;290
PE-SANTA MARIA DA BOA VISTA;1709
PE-SANTA MARIA DO CAMBUCA;470
PE-SANTA TEREZINHA;535
PE-SAO BENEDITO DO SUL;680
PE-SAO BENTO DO UNA;3390
PE-SAO CAITANO;1876
PE-SAO JOAO;846
PE-SAO JOAQUIM DO MONTE;964
PE-SAO JOSE DA COROA GRANDE;1021
PE-SAO JOSE DO BELMONTE;1724
PE-SAO JOSE DO EGITO;2497
PE-SAO LOURENCO DA MATA;6123
PE-SAO VICENTE FERRER;1066
PE-SERRA TALHADA;7007
PE-SERRITA;621
PE-SERTANIA;1640
PE-SIRINHAEM;6649
PE-MOREILANDIA;559
PE-SOLIDAO;293
PE-SURUBIM;4162
PE-TABIRA;1708
PE-TACAIMBO;1060
PE-TACARATU;917
PE-TAMANDARE;3926
PE-TAQUARITINGA DO NORTE;1384
PE-TEREZINHA;202
PE-TERRA NOVA;289
PE-TIMBAUBA;10745
PE-TORITAMA;3992
PE-TRACUNHAEM;556
PE-TRINDADE;1989
PE-TRIUNFO;844
PE-TUPANATINGA;1025
PE-TUPARETAMA;529
PE-VENTUROSA;878
PE-VERDEJANTE;460
PE-VERTENTE DO LERIO;476
PE-VERTENTES;877
PE-VICENCIA;4962
PE-VITORIA DE SANTO ANTAO;15860
PE-XEXEU;1313
PE-IGNORADO;0
AL-AGUA BRANCA;837
AL-ANADIA;996
AL-ARAPIRACA;22920
AL-ATALAIA;6087
AL-BARRA DE SANTO ANTONIO;916
AL-BARRA DE SAO MIGUEL;745
AL-BATALHA;964
AL-BELEM;414
AL-BELO MONTE;280
AL-BOCA DA MATA;5126
AL-BRANQUINHA;625
AL-CACIMBINHAS;482
AL-CAJUEIRO;3106
AL-CAMPESTRE;420
AL-CAMPO ALEGRE;4849
AL-CAMPO GRANDE;477
AL-CANAPI;416
AL-CAPELA;1409
AL-CARNEIROS;379
AL-CHA PRETA;420
AL-COITE DO NOIA;484
AL-COLONIA LEOPOLDINA;5449
AL-COQUEIRO SECO;297
AL-CORURIPE;15902
AL-CRAIBAS;934
AL-DELMIRO GOUVEIA;3678
AL-DOIS RIACHOS;569
AL-ESTRELA DE ALAGOAS;477
AL-FEIRA GRANDE;767
AL-FELIZ DESERTO;424
AL-FLEXEIRAS;769
AL-GIRAU DO PONCIANO;1350
AL-IBATEGUARA;983
AL-IGACI;916
AL-IGREJA NOVA;3632
AL-INHAPI;479
AL-JACARE DOS HOMENS;272
AL-JACUIPE;586
AL-JAPARATINGA;559
AL-JARAMATAIA;385
AL-JEQUIA DA PRAIA;5038
AL-JOAQUIM GOMES;1000
AL-JUNDIA;398
AL-JUNQUEIRO;1569
AL-LAGOA DA CANOA;870
AL-LIMOEIRO DE ANADIA;1130
AL-MACEIO;204112
AL-MAJOR ISIDORO;740
AL-MARAGOGI;2630
AL-MARAVILHA;421
AL-MARECHAL DEODORO;7762
AL-MARIBONDO;671
AL-MAR VERMELHO;360
AL-MATA GRANDE;170
AL-MATRIZ DE CAMARAGIBE;4061
AL-MESSIAS;903
AL-MINADOR DO NEGRAO;353
AL-MONTEIROPOLIS;285
AL-MURICI;2156
AL-NOVO LINO;695
AL-OLHO D AGUA DAS FLORES;1313
AL-OLHO D AGUA DO CASADO;503
AL-OLHO D AGUA GRANDE;230
AL-OLIVENCA;572
AL-OURO BRANCO;463
AL-PALESTINA;294
AL-PALMEIRA DOS INDIOS;5048
AL-PAO DE ACUCAR;1089
AL-PARICONHA;438
AL-PARIPUEIRA;799
AL-PASSO DE CAMARAGIBE;800
AL-PAULO JACINTO;443
AL-PENEDO;7221
AL-PIACABUCU;649
AL-PILAR;3199
AL-PINDOBA;335
AL-PIRANHAS;1254
AL-POCO DAS TRINCHEIRAS;467
AL-PORTO CALVO;5080
AL-PORTO DE PEDRAS;689
AL-PORTO REAL DO COLEGIO;721
AL-QUEBRANGULO;648
AL-RIO LARGO;13907
AL-ROTEIRO;397
AL-SANTA LUZIA DO NORTE;728
AL-SANTANA DO IPANEMA;2473
AL-SANTANA DO MUNDAU;564
AL-SAO BRAS;48
AL-SAO JOSE DA LAJE;6093
AL-SAO JOSE DA TAPERA;1288
AL-SAO LUIS DO QUITUNDE;8341
AL-SAO MIGUEL DOS CAMPOS;12550
AL-SAO MIGUEL DOS MILAGRES;636
AL-SAO SEBASTIAO;1720
AL-SATUBA;1036
AL-SENADOR RUI PALMEIRA;533
AL-TANQUE D ARCA;229
AL-TAQUARANA;718
AL-TEOTONIO VILELA;4697
AL-TRAIPU;1005
AL-UNIAO DOS PALMARES;7762
AL-VICOSA;1949
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;281
SE-AQUIDABA;1474
SE-ARACAJU;184129
SE-ARAUA;671
SE-AREIA BRANCA;768
SE-BARRA DOS COQUEIROS;2261
SE-BOQUIM;1574
SE-BREJO GRANDE;417
SE-CAMPO DO BRITO;1461
SE-CANHOBA;347
SE-CANINDE DE SAO FRANCISCO;1949
SE-CAPELA;3971
SE-CARIRA;1870
SE-CARMOPOLIS;2791
SE-CEDRO DE SAO JOAO;437
