Município;Total
PI-SANTA CRUZ DO PIAUI;416
PI-SANTA CRUZ DOS MILAGRES;213
PI-SANTA FILOMENA;321
PI-SANTA LUZ;294
PI-SANTANA DO PIAUI;158
PI-SANTA ROSA DO PIAUI;221
PI-SANTO ANTONIO DE LISBOA;211
PI-SANTO ANTONIO DOS MILAGRES;91
PI-SANTO INACIO DO PIAUI;183
PI-SAO BRAZ DO PIAUI;148
PI-SAO FELIX DO PIAUI;114
PI-SAO FRANCISCO DE ASSIS DO PIAUI;241
PI-SAO FRANCISCO DO PIAUI;33
PI-SAO GONCALO DO GURGUEIA;223
PI-SAO GONCALO DO PIAUI;234
PI-SAO JOAO DA CANABRAVA;246
PI-SAO JOAO DA FRONTEIRA;265
PI-SAO JOAO DA SERRA;215
PI-SAO JOAO DA VARJOTA;189
PI-SAO JOAO DO ARRAIAL;295
PI-SAO JOAO DO PIAUI;1083
PI-SAO JOSE DO DIVINO;266
PI-SAO JOSE DO PEIXE;242
PI-SAO JOSE DO PIAUI;263
PI-SAO JULIAO;246
PI-SAO LOURENCO DO PIAUI;240
PI-SAO LUIS DO PIAUI;116
PI-SAO MIGUEL DA BAIXA GRANDE;172
PI-SAO MIGUEL DO FIDALGO;59
PI-SAO MIGUEL DO TAPUIO;684
PI-SAO PEDRO DO PIAUI;749
PI-SAO RAIMUNDO NONATO;2874
PI-SEBASTIAO BARROS;169
PI-SEBASTIAO LEAL;377
PI-SIGEFREDO PACHECO;357
PI-SIMOES;610
PI-SIMPLICIO MENDES;564
PI-SOCORRO DO PIAUI;210
PI-SUSSUAPARA;309
PI-TAMBORIL DO PIAUI;136
PI-TANQUE DO PIAUI;194
PI-TERESINA;272722
PI-UNIAO;3277
PI-URUCUI;2338
PI-VALENCA DO PIAUI;1573
PI-VARZEA BRANCA;206
PI-VARZEA GRANDE;103
PI-VERA MENDES;128
PI-VILA NOVA DO PIAUI;134
PI-WALL FERRAZ;100
PI-IGNORADO;0
CE-ABAIARA;640
CE-ACARAPE;1915
CE-ACARAU;3170
CE-ACOPIARA;2991
CE-AIUABA;606
CE-ALCANTARAS;935
CE-ALTANEIRA;606
CE-ALTO SANTO;1281
CE-AMONTADA;2226
CE-ANTONINA DO NORTE;460
CE-APUIARES;825
CE-AQUIRAZ;14779
CE-ARACATI;8714
CE-ARACOIABA;1656
CE-ARARENDA;501
CE-ARARIPE;950
CE-ARATUBA;1269
CE-ARNEIROZ;517
CE-ASSARE;958
CE-AURORA;1069
CE-BAIXIO;326
CE-BANABUIU;1198
CE-BARBALHA;8086
CE-BARREIRA;1146
CE-BARRO;1324
CE-BARROQUINHA;1123
CE-BATURITE;2597
CE-BEBERIBE;3556
CE-BELA CRUZ;1860
CE-BOA VIAGEM;2871
CE-BREJO SANTO;3558
CE-CAMOCIM;5981
CE-CAMPOS SALES;1312
CE-CANINDE;4914
CE-CAPISTRANO;777
CE-CARIDADE;1297
CE-CARIRE;981
CE-CARIRIACU;1059
CE-CARIUS;628
CE-CARNAUBAL;963
CE-CASCAVEL;9403
CE-CATARINA;759
CE-CATUNDA;618
CE-CAUCAIA;26739
CE-CEDRO;1782
CE-CHAVAL;1867
CE-CHORO;706
CE-CHOROZINHO;1902
CE-COREAU;1175
CE-CRATEUS;4960
CE-CRATO;17058
CE-CROATA;640
CE-CRUZ;1005
CE-DEPUTADO IRAPUAN PINHEIRO;503
CE-ERERE;576
CE-EUSEBIO;34869
CE-FARIAS BRITO;969
CE-FORQUILHA;1263
CE-FORTALEZA;800045
CE-FORTIM;604
CE-FRECHEIRINHA;2016
CE-GENERAL SAMPAIO;511
CE-GRACA;806
CE-GRANJA;2874
CE-GRANJEIRO;443
CE-GROAIRAS;554
CE-GUAIUBA;2282
CE-GUARACIABA DO NORTE;2473
CE-GUARAMIRANGA;628
CE-HIDROLANDIA;1184
CE-HORIZONTE;18170
CE-IBARETAMA;702
CE-IBIAPINA;1066
CE-IBICUITINGA;518
CE-ICAPUI;3030
CE-ICO;2533
CE-IGUATU;12414
CE-INDEPENDENCIA;1472
CE-IPAPORANGA;710
CE-IPAUMIRIM;719
CE-IPU;2544
CE-IPUEIRAS;1667
CE-IRACEMA;863
CE-IRAUCUBA;1722
CE-ITAICABA;474
CE-ITAITINGA;3761
CE-ITAPAJE;4362
CE-ITAPIPOCA;11724
CE-ITAPIUNA;567
CE-ITAREMA;2294
CE-ITATIRA;746
CE-JAGUARETAMA;919
CE-JAGUARIBARA;794
CE-JAGUARIBE;2743
CE-JAGUARUANA;3054
CE-JARDIM;2431
CE-JATI;528
CE-JIJOCA DE JERICOACOARA;1851
CE-JUAZEIRO DO NORTE;43722
CE-JUCAS;1531
CE-LAVRAS DA MANGABEIRA;1608
CE-LIMOEIRO DO NORTE;6255
CE-MADALENA;1407
CE-MARACANAU;50636
CE-MARANGUAPE;14496
CE-MARCO;2986
CE-MARTINOPOLE;1032
CE-MASSAPE;1479
CE-MAURITI;2192
CE-MERUOCA;751
CE-MILAGRES;1458
CE-MILHA;595
CE-MIRAIMA;660
CE-MISSAO VELHA;2646
CE-MOMBACA;1867
CE-MONSENHOR TABOSA;1042
CE-MORADA NOVA;5291
CE-MORAUJO;541
CE-MORRINHOS;786
CE-MUCAMBO;998
CE-MULUNGU;797
CE-NOVA OLINDA;1428
CE-NOVA RUSSAS;1812
CE-NOVO ORIENTE;1180
CE-OCARA;1493
CE-OROS;1051
CE-PACAJUS;10143
CE-PACATUBA;7425
CE-PACOTI;729
CE-PACUJA;520
CE-PALHANO;490
CE-PALMACIA;513
CE-PARACURU;3716
CE-PARAIPABA;3022
CE-PARAMBU;1059
CE-PARAMOTI;719
CE-PEDRA BRANCA;1495
CE-PENAFORTE;790
CE-PENTECOSTE;4256
CE-PEREIRO;907
CE-PINDORETAMA;1399
CE-PIQUET CARNEIRO;595
CE-PIRES FERREIRA;354
CE-PORANGA;702
CE-PORTEIRAS;1314
CE-POTENGI;730
CE-POTIRETAMA;403
CE-QUITERIANOPOLIS;1148
CE-QUIXADA;9501
CE-QUIXELO;1097
CE-QUIXERAMOBIM;3679
CE-QUIXERE;2944
CE-REDENCAO;2004
CE-RERIUTABA;1186
CE-RUSSAS;12007
CE-SABOEIRO;1221
CE-SALITRE;1544
CE-SANTANA DO ACARAU;1532
CE-SANTANA DO CARIRI;1185
CE-SANTA QUITERIA;2306
CE-SAO BENEDITO;3165
CE-SAO GONCALO DO AMARANTE;6832
CE-SAO JOAO DO JAGUARIBE;457
CE-SAO LUIS DO CURU;545
CE-SENADOR POMPEU;2250
CE-SENADOR SA;685
CE-SOBRAL;44548
CE-SOLONOPOLE;1393
CE-TABULEIRO DO NORTE;2114
CE-TAMBORIL;1256
CE-TARRAFAS;575
CE-TAUA;3220
CE-TEJUCUOCA;1028
CE-TIANGUA;5640
CE-TRAIRI;3036
CE-TURURU;907
CE-UBAJARA;2781
CE-UMARI;444
CE-UMIRIM;1192
CE-URUBURETAMA;2698
CE-URUOCA;930
CE-VARJOTA;1647
CE-VARZEA ALEGRE;2543
CE-VICOSA DO CEARA;2170
CE-IGNORADO;0
RN-ACARI;1071
RN-ACU;6201
RN-AFONSO BEZERRA;604
RN-AGUA NOVA;233
RN-ALEXANDRIA;713
RN-ALMINO AFONSO;174
RN-ALTO DO RODRIGUES;3164
RN-ANGICOS;671
RN-ANTONIO MARTINS;337
RN-APODI;2280
RN-AREIA BRANCA;4035
RN-ARES;2507
RN-AUGUSTO SEVERO;466
RN-BAIA FORMOSA;4052
RN-BARAUNA;3446
RN-BARCELONA;286
RN-BENTO FERNANDES;418
RN-BODO;266
RN-BOM JESUS;430
RN-BREJINHO;552
RN-CAICARA DO NORTE;282
RN-CAICARA DO RIO DO VENTO;233
RN-CAICO;9517
RN-CAMPO REDONDO;1197
RN-CANGUARETAMA;2742
RN-CARAUBAS;1380
RN-CARNAUBA DOS DANTAS;1376
RN-CARNAUBAIS;935
RN-CEARA-MIRIM;5069
RN-CERRO CORA;702
RN-CORONEL EZEQUIEL;338
RN-CORONEL JOAO PESSOA;247
RN-CRUZETA;976
RN-CURRAIS NOVOS;5445
RN-DOUTOR SEVERIANO;348
RN-PARNAMIRIM;35607
RN-ENCANTO;256
RN-EQUADOR;492
RN-ESPIRITO SANTO;503
RN-EXTREMOZ;2431
RN-FELIPE GUERRA;364
RN-FERNANDO PEDROZA;302
RN-FLORANIA;607
RN-FRANCISCO DANTAS;235
RN-FRUTUOSO GOMES;286
RN-GALINHOS;474
RN-GOIANINHA;2996
RN-GOVERNADOR DIX-SEPT ROSADO;765
RN-GROSSOS;717
RN-GUAMARE;2549
RN-IELMO MARINHO;728
RN-IPANGUACU;1999
RN-IPUEIRA;261
RN-ITAJA;1384
RN-ITAU;350
RN-JACANA;377
RN-JANDAIRA;705
RN-JANDUIS;421
RN-JANUARIO CICCO;323
RN-JAPI;298
RN-JARDIM DE ANGICOS;231
RN-JARDIM DE PIRANHAS;1429
RN-JARDIM DO SERIDO;1387
RN-JOAO CAMARA;2228
RN-JOAO DIAS;173
RN-JOSE DA PENHA;294
RN-JUCURUTU;1126
RN-JUNDIA;234
RN-LAGOA D ANTA;290
RN-LAGOA DE PEDRAS;362
RN-LAGOA DE VELHOS;242
RN-LAGOA NOVA;1788
RN-LAGOA SALGADA;457
RN-LAJES;961
RN-LAJES PINTADAS;331
RN-LUCRECIA;282
RN-LUIS GOMES;491
RN-MACAIBA;11189
RN-MACAU;4981
RN-MAJOR SALES;153
RN-MARCELINO VIEIRA;342
RN-MARTINS;604
RN-MAXARANGUAPE;800
RN-MESSIAS TARGINO;364
RN-MONTANHAS;545
RN-MONTE ALEGRE;1247
RN-MONTE DAS GAMELEIRAS;247
RN-MOSSORO;62910
RN-NATAL;320671
RN-NISIA FLORESTA;1761
RN-NOVA CRUZ;2489
RN-OLHO-D AGUA DO BORGES;269
RN-OURO BRANCO;390
RN-PARANA;230
RN-PARAU;279
RN-PARAZINHO;246
RN-PARELHAS;3218
RN-RIO DO FOGO;593
RN-PASSA E FICA;1085
RN-PASSAGEM;282
RN-PATU;602
RN-SANTA MARIA;395
RN-PAU DOS FERROS;3151
RN-PEDRA GRANDE;704
RN-PEDRA PRETA;262
RN-PEDRO AVELINO;439
RN-PEDRO VELHO;783
RN-PENDENCIAS;1802
RN-PILOES;210
RN-POCO BRANCO;667
RN-PORTALEGRE;498
RN-PORTO DO MANGUE;528
RN-SERRA CAIADA;607
RN-PUREZA;549
RN-RAFAEL FERNANDES;212
RN-RAFAEL GODEIRO;251
RN-RIACHO DA CRUZ;228
RN-RIACHO DE SANTANA;173
RN-RIACHUELO;476
RN-RODOLFO FERNANDES;211
RN-TIBAU;446
RN-RUY BARBOSA;272
RN-SANTA CRUZ;3032
RN-SANTANA DO MATOS;778
RN-SANTANA DO SERIDO;443
RN-SANTO ANTONIO;1560
RN-SAO BENTO DO NORTE;395
RN-SAO BENTO DO TRAIRI;399
RN-SAO FERNANDO;336
RN-SAO FRANCISCO DO OESTE;431
RN-SAO GONCALO DO AMARANTE;11185
RN-SAO JOAO DO SABUGI;354
RN-SAO JOSE DE MIPIBU;3905
RN-SAO JOSE DO CAMPESTRE;593
RN-SAO JOSE DO SERIDO;806
RN-SAO MIGUEL;1176
RN-SAO MIGUEL DO GOSTOSO;675
RN-SAO PAULO DO POTENGI;1430
RN-SAO PEDRO;306
RN-SAO RAFAEL;387
RN-SAO TOME;672
RN-SAO VICENTE;425
RN-SENADOR ELOI DE SOUZA;323
RN-SENADOR GEORGINO AVELINO;353
RN-SERRA DE SAO BENTO;265
RN-SERRA DO MEL;669
RN-SERRA NEGRA DO NORTE;840
RN-SERRINHA;236
RN-SERRINHA DOS PINTOS;282
RN-SEVERIANO MELO;280
RN-SITIO NOVO;296
RN-TABOLEIRO GRANDE;289
RN-TAIPU;768
RN-TANGARA;927
RN-TENENTE ANANIAS;362
RN-TENENTE LAURENTINO CRUZ;581
RN-TIBAU DO SUL;2213
RN-TIMBAUBA DOS BATISTAS;310
RN-TOUROS;1817
RN-TRIUNFO POTIGUAR;285
RN-UMARIZAL;613
RN-UPANEMA;615
RN-VARZEA;329
RN-VENHA-VER;286
RN-VERA CRUZ;702
RN-VICOSA;163
RN-VILA FLOR;344
RN-IGNORADO;0
PB-AGUA BRANCA;624
PB-AGUIAR;405
PB-ALAGOA GRANDE;1901
PB-ALAGOA NOVA;1371
PB-ALAGOINHA;691
PB-ALCANTIL;284
PB-ALGODAO DE JANDAIRA;279
PB-ALHANDRA;4008
PB-SAO JOAO DO RIO DO PEIXE;889
PB-AMPARO;599
PB-APARECIDA;407
PB-ARACAGI;909
PB-ARARA;597
PB-ARARUNA;1314
PB-AREIA;1547
PB-AREIA DE BARAUNAS;226
PB-AREIAL;393
PB-AROEIRAS;919
PB-ASSUNCAO;357
PB-BAIA DA TRAICAO;463
PB-BANANEIRAS;1246
PB-BARAUNA;295
PB-BARRA DE SANTANA;504
PB-BARRA DE SANTA ROSA;933
PB-BARRA DE SAO MIGUEL;344
PB-BAYEUX;8677
PB-BELEM;1103
PB-BELEM DO BREJO DO CRUZ;370
PB-BERNARDINO BATISTA;284
PB-BOA VENTURA;389
PB-BOA VISTA;951
PB-BOM JESUS;176
PB-BOM SUCESSO;291
PB-BONITO DE SANTA FE;720
PB-BOQUEIRAO;889
PB-IGARACY;519
PB-BORBOREMA;295
PB-BREJO DO CRUZ;634
PB-BREJO DOS SANTOS;410
PB-CAAPORA;4671
PB-CABACEIRAS;226
PB-CABEDELO;18582
PB-CACHOEIRA DOS INDIOS;484
PB-CACIMBA DE AREIA;224
PB-CACIMBA DE DENTRO;727
PB-CACIMBAS;501
PB-CAICARA;356
PB-CAJAZEIRAS;6948
PB-CAJAZEIRINHAS;319
PB-CALDAS BRANDAO;487
PB-CAMALAU;302
PB-CAMPINA GRANDE;93350
PB-CAPIM;364
PB-CARAUBAS;260
PB-CARRAPATEIRA;265
PB-CASSERENGUE;487
PB-CATINGUEIRA;337
PB-CATOLE DO ROCHA;2798
PB-CATURITE;444
PB-CONCEICAO;1049
PB-CONDADO;366
PB-CONDE;2842
PB-CONGO;337
PB-COREMAS;463
PB-COXIXOLA;102
PB-CRUZ DO ESPIRITO SANTO;1095
PB-CUBATI;502
PB-CUITE;1361
PB-CUITEGI;542
PB-CUITE DE MAMANGUAPE;498
PB-CURRAL DE CIMA;308
PB-CURRAL VELHO;141
PB-DAMIAO;243
PB-DESTERRO;506
PB-VISTA SERRANA;290
PB-DIAMANTE;381
PB-DONA INES;464
PB-DUAS ESTRADAS;298
PB-EMAS;343
PB-ESPERANCA;3732
PB-FAGUNDES;627
PB-FREI MARTINHO;247
PB-GADO BRAVO;416
PB-GUARABIRA;8868
PB-GURINHEM;952
PB-GURJAO;261
PB-IBIARA;380
PB-IMACULADA;507
PB-INGA;1543
PB-ITABAIANA;1875
PB-ITAPORANGA;2636
PB-ITAPOROROCA;963
PB-ITATUBA;820
PB-JACARAU;727
PB-JERICO;443
PB-JOAO PESSOA;293220
PB-JUAREZ TAVORA;532
PB-JUAZEIRINHO;1280
PB-JUNCO DO SERIDO;509
PB-JURIPIRANGA;987
PB-JURU;431
PB-LAGOA;279
PB-LAGOA DE DENTRO;369
PB-LAGOA SECA;1738
PB-LASTRO;216
PB-LIVRAMENTO;42
PB-LOGRADOURO;219
PB-LUCENA;1779
PB-MAE D AGUA;268
PB-MALTA;381
PB-MAMANGUAPE;6198
PB-MANAIRA;509
PB-MARCACAO;43
PB-MARI;1109
PB-MARIZOPOLIS;397
PB-MASSARANDUBA;803
PB-MATARACA;1372
PB-MATINHAS;122
PB-MATO GROSSO;225
PB-MATUREIA;360
PB-MOGEIRO;1184
PB-MONTADAS;349
PB-MONTE HOREBE;247
PB-MONTEIRO;1874
PB-MULUNGU;600
PB-NATUBA;641
PB-NAZAREZINHO;404
PB-NOVA FLORESTA;519
PB-NOVA OLINDA;382
PB-NOVA PALMEIRA;365
PB-OLHO D AGUA;424
PB-OLIVEDOS;154
PB-OURO VELHO;316
PB-PARARI;170
PB-PASSAGEM;326
PB-PATOS;13098
PB-PAULISTA;522
PB-PEDRA BRANCA;305
PB-PEDRA LAVRADA;688
PB-PEDRAS DE FOGO;3942
PB-PIANCO;741
PB-PICUI;1191
PB-PILAR;788
PB-PILOES;526
PB-PILOEZINHOS;334
PB-PIRPIRITUBA;551
PB-PITIMBU;137
PB-POCINHOS;1192
PB-POCO DANTAS;283
PB-POCO DE JOSE DE MOURA;417
PB-POMBAL;2080
PB-PRATA;344
PB-PRINCESA ISABEL;1467
PB-PUXINANA;796
PB-QUEIMADAS;3088
PB-QUIXABA;241
PB-REMIGIO;1184
PB-PEDRO REGIS;340
PB-RIACHAO;368
PB-RIACHAO DO BACAMARTE;395
PB-RIACHAO DO POCO;273
PB-RIACHO DE SANTO ANTONIO;220
PB-RIACHO DOS CAVALOS;306
PB-RIO TINTO;3480
PB-SALGADINHO;209
PB-SALGADO DE SAO FELIX;872
PB-SANTA CECILIA;362
PB-SANTA CRUZ;384
PB-SANTA HELENA;371
PB-SANTA INES;243
PB-SANTA LUZIA;1512
PB-SANTANA DE MANGUEIRA;269
PB-SANTANA DOS GARROTES;304
PB-JOCA CLAUDINO;312
PB-SANTA RITA;21479
PB-SANTA TERESINHA;433
PB-SANTO ANDRE;160
PB-SAO BENTO;2190
PB-SAO BENTINHO;225
PB-SAO DOMINGOS DO CARIRI;104
PB-SAO DOMINGOS;200
PB-SAO FRANCISCO;203
PB-SAO JOAO DO CARIRI;883
PB-SAO JOAO DO TIGRE;199
PB-SAO JOSE DA LAGOA TAPADA;397
PB-SAO JOSE DE CAIANA;381
PB-SAO JOSE DE ESPINHARAS;372
PB-SAO JOSE DOS RAMOS;419
PB-SAO JOSE DE PIRANHAS;1138
PB-SAO JOSE DE PRINCESA;221
PB-SAO JOSE DO BONFIM;161
PB-SAO JOSE DO BREJO DO CRUZ;186
PB-SAO JOSE DO SABUGI;428
PB-SAO JOSE DOS CORDEIROS;326
PB-SAO MAMEDE;707
PB-SAO MIGUEL DE TAIPU;440
PB-SAO SEBASTIAO DE LAGOA DE ROCA;703
PB-SAO SEBASTIAO DO UMBUZEIRO;182
PB-SAPE;2845
PB-SAO VICENTE DO SERIDO;531
PB-SERRA BRANCA;832
PB-SERRA DA RAIZ;346
PB-SERRA GRANDE;189
PB-SERRA REDONDA;685
PB-SERRARIA;341
PB-SERTAOZINHO;420
PB-SOBRADO;556
PB-SOLANEA;1368
PB-SOLEDADE;1190
PB-SOSSEGO;379
PB-SOUSA;7066
PB-SUME;1071
PB-TACIMA;448
PB-TAPEROA;1007
PB-TAVARES;803
PB-TEIXEIRA;800
PB-TENORIO;308
PB-TRIUNFO;467
PB-UIRAUNA;899
PB-UMBUZEIRO;551
PB-VARZEA;460
PB-VIEIROPOLIS;270
PB-ZABELE;127
PB-IGNORADO;0
PE-ABREU E LIMA;10613
PE-AFOGADOS DA INGAZEIRA;2585
PE-AFRANIO;1182
PE-AGRESTINA;1419
PE-AGUA PRETA;2086
PE-AGUAS BELAS;1609
PE-ALAGOINHA;769
PE-ALIANCA;3626
PE-ALTINHO;1111
PE-AMARAJI;2033
PE-ANGELIM;776
PE-ARACOIABA;610
PE-ARARIPINA;6724
PE-ARCOVERDE;8290
PE-BARRA DE GUABIRABA;5108
PE-BARREIROS;3585
PE-BELEM DE MARIA;416
PE-BELEM DE SAO FRANCISCO;1845
PE-BELO JARDIM;8953
PE-BETANIA;538
PE-BEZERROS;5424
PE-BODOCO;1567
PE-BOM CONSELHO;2619
PE-BOM JARDIM;2054
PE-BONITO;2756
PE-BREJAO;714
PE-BREJINHO;453
PE-BREJO DA MADRE DE DEUS;1698
PE-BUENOS AIRES;723
PE-BUIQUE;2459
PE-CABO DE SANTO AGOSTINHO;39927
PE-CABROBO;2316
PE-CACHOEIRINHA;1080
PE-CAETES;871
PE-CALCADO;539
PE-CALUMBI;281
PE-CAMARAGIBE;10280
PE-CAMOCIM DE SAO FELIX;913
PE-CAMUTANGA;4920
PE-CANHOTINHO;1210
PE-CAPOEIRAS;1030
PE-CARNAIBA;1113
PE-CARNAUBEIRA DA PENHA;408
PE-CARPINA;9874
PE-CARUARU;71233
PE-CASINHAS;745
PE-CATENDE;2227
PE-CEDRO;653
PE-CHA DE ALEGRIA;686
PE-CHA GRANDE;1325
PE-CONDADO;1647
PE-CORRENTES;1114
PE-CORTES;2768
PE-CUMARU;569
PE-CUPIRA;1921
PE-CUSTODIA;2103
PE-DORMENTES;1504
PE-ESCADA;9455
PE-EXU;1895
PE-FEIRA NOVA;1130
PE-FERNANDO DE NORONHA;1155
PE-FERREIROS;978
PE-FLORES;1238
PE-FLORESTA;3418
PE-FREI MIGUELINHO;621
PE-GAMELEIRA;1221
PE-GARANHUNS;17859
PE-GLORIA DO GOITA;1510
PE-GOIANA;13012
PE-GRANITO;556
PE-GRAVATA;9744
PE-IATI;790
PE-IBIMIRIM;1525
PE-IBIRAJUBA;270
PE-IGARASSU;19336
PE-IGUARACY;630
PE-INAJA;756
PE-INGAZEIRA;304
PE-IPOJUCA;75122
PE-IPUBI;2257
PE-ITACURUBA;376
PE-ITAIBA;1152
PE-ILHA DE ITAMARACA;1884
PE-ITAMBE;2722
PE-ITAPETIM;639
PE-ITAPISSUMA;4635
PE-ITAQUITINGA;2507
PE-JABOATAO DOS GUARARAPES;110516
PE-JAQUEIRA;1100
PE-JATAUBA;963
PE-JATOBA;934
PE-JOAO ALFREDO;1799
PE-JOAQUIM NABUCO;3570
PE-JUCATI;560
PE-JUPI;1033
PE-JUREMA;733
PE-LAGOA DO CARRO;1170
PE-LAGOA DO ITAENGA;6997
PE-LAGOA DO OURO;799
PE-LAGOA DOS GATOS;317
PE-LAGOA GRANDE;2360
PE-LAJEDO;3582
PE-LIMOEIRO;5400
PE-MACAPARANA;1736
PE-MACHADOS;960
PE-MANARI;779
PE-MARAIAL;1047
PE-MIRANDIBA;656
PE-MORENO;4320
PE-NAZARE DA MATA;4014
PE-OLINDA;87909
PE-OROBO;1465
PE-OROCO;543
PE-OURICURI;3878
PE-PALMARES;7536
PE-PALMEIRINA;521
PE-PANELAS;1721
PE-PARANATAMA;587
PE-PARNAMIRIM;1495
PE-PASSIRA;1085
PE-PAUDALHO;5591
PE-PAULISTA;33228
PE-PEDRA;957
PE-PESQUEIRA;5084
PE-PETROLANDIA;2655
PE-PETROLINA;60276
PE-POCAO;722
PE-POMBOS;2378
PE-PRIMAVERA;605
PE-QUIPAPA;1216
PE-QUIXABA;295
PE-RECIFE;736715
PE-RIACHO DAS ALMAS;1295
PE-RIBEIRAO;3414
PE-RIO FORMOSO;7348
PE-SAIRE;1065
PE-SALGADINHO;324
PE-SALGUEIRO;10046
PE-SALOA;869
PE-SANHARO;1137
PE-SANTA CRUZ;814
PE-SANTA CRUZ DA BAIXA VERDE;502
PE-SANTA CRUZ DO CAPIBARIBE;12448
PE-SANTA FILOMENA;291
PE-SANTA MARIA DA BOA VISTA;2145
PE-SANTA MARIA DO CAMBUCA;612
PE-SANTA TEREZINHA;775
PE-SAO BENEDITO DO SUL;830
PE-SAO BENTO DO UNA;4378
PE-SAO CAITANO;2645
PE-SAO JOAO;1047
PE-SAO JOAQUIM DO MONTE;1018
PE-SAO JOSE DA COROA GRANDE;1749
PE-SAO JOSE DO BELMONTE;2356
PE-SAO JOSE DO EGITO;1923
PE-SAO LOURENCO DA MATA;12297
PE-SAO VICENTE FERRER;1149
PE-SERRA TALHADA;10140
PE-SERRITA;1045
PE-SERTANIA;1989
PE-SIRINHAEM;7267
PE-MOREILANDIA;803
PE-SOLIDAO;541
PE-SURUBIM;5518
PE-TABIRA;1541
PE-TACAIMBO;992
PE-TACARATU;1359
PE-TAMANDARE;3839
PE-TAQUARITINGA DO NORTE;2156
PE-TEREZINHA;279
PE-TERRA NOVA;451
PE-TIMBAUBA;6089
PE-TORITAMA;6665
PE-TRACUNHAEM;729
PE-TRINDADE;3151
PE-TRIUNFO;1033
PE-TUPANATINGA;1305
PE-TUPARETAMA;436
PE-VENTUROSA;973
PE-VERDEJANTE;412
PE-VERTENTE DO LERIO;754
PE-VERTENTES;1044
PE-VICENCIA;4828
PE-VITORIA DE SANTO ANTAO;17398
PE-XEXEU;1327
PE-IGNORADO;0
AL-AGUA BRANCA;1717
AL-ANADIA;1075
AL-ARAPIRACA;31262
AL-ATALAIA;5521
AL-BARRA DE SANTO ANTONIO;882
AL-BARRA DE SAO MIGUEL;1484
AL-BATALHA;1114
AL-BELEM;553
AL-BELO MONTE;340
AL-BOCA DA MATA;5310
AL-BRANQUINHA;579
AL-CACIMBINHAS;492
AL-CAJUEIRO;3305
AL-CAMPESTRE;722
AL-CAMPO ALEGRE;5213
AL-CAMPO GRANDE;577
AL-CANAPI;530
AL-CAPELA;1621
AL-CARNEIROS;491
AL-CHA PRETA;498
AL-COITE DO NOIA;535
AL-COLONIA LEOPOLDINA;4680
AL-COQUEIRO SECO;469
AL-CORURIPE;16768
AL-CRAIBAS;1317
AL-DELMIRO GOUVEIA;3891
AL-DOIS RIACHOS;548
AL-ESTRELA DE ALAGOAS;597
AL-FEIRA GRANDE;767
AL-FELIZ DESERTO;513
AL-FLEXEIRAS;951
AL-GIRAU DO PONCIANO;1454
AL-IBATEGUARA;845
AL-IGACI;1098
AL-IGREJA NOVA;3911
AL-INHAPI;1303
AL-JACARE DOS HOMENS;271
AL-JACUIPE;761
AL-JAPARATINGA;553
AL-JARAMATAIA;417
AL-JEQUIA DA PRAIA;4495
AL-JOAQUIM GOMES;848
AL-JUNDIA;313
AL-JUNQUEIRO;2608
AL-LAGOA DA CANOA;814
AL-LIMOEIRO DE ANADIA;1163
AL-MACEIO;259697
AL-MAJOR ISIDORO;813
AL-MARAGOGI;3096
AL-MARAVILHA;393
AL-MARECHAL DEODORO;8374
AL-MARIBONDO;948
AL-MAR VERMELHO;327
AL-MATA GRANDE;789
AL-MATRIZ DE CAMARAGIBE;4690
AL-MESSIAS;1329
AL-MINADOR DO NEGRAO;365
AL-MONTEIROPOLIS;440
AL-MURICI;2604
AL-NOVO LINO;1002
AL-OLHO D AGUA DAS FLORES;1392
AL-OLHO D AGUA DO CASADO;509
AL-OLHO D AGUA GRANDE;269
AL-OLIVENCA;613
AL-OURO BRANCO;433
AL-PALESTINA;297
AL-PALMEIRA DOS INDIOS;6586
AL-PAO DE ACUCAR;919
AL-PARICONHA;490
AL-PARIPUEIRA;748
AL-PASSO DE CAMARAGIBE;984
AL-PAULO JACINTO;493
AL-PENEDO;7770
AL-PIACABUCU;810
AL-PILAR;3413
AL-PINDOBA;394
AL-PIRANHAS;1661
AL-POCO DAS TRINCHEIRAS;492
AL-PORTO CALVO;3928
AL-PORTO DE PEDRAS;746
AL-PORTO REAL DO COLEGIO;1310
AL-QUEBRANGULO;588
AL-RIO LARGO;14748
AL-ROTEIRO;262
AL-SANTA LUZIA DO NORTE;856
AL-SANTANA DO IPANEMA;3523
AL-SANTANA DO MUNDAU;750
AL-SAO BRAS;418
AL-SAO JOSE DA LAJE;5525
AL-SAO JOSE DA TAPERA;1779
AL-SAO LUIS DO QUITUNDE;8828
AL-SAO MIGUEL DOS CAMPOS;12301
AL-SAO MIGUEL DOS MILAGRES;750
AL-SAO SEBASTIAO;1904
AL-SATUBA;1278
AL-SENADOR RUI PALMEIRA;600
AL-TANQUE D ARCA;357
AL-TAQUARANA;955
AL-TEOTONIO VILELA;6343
AL-TRAIPU;124
AL-UNIAO DOS PALMARES;6581
AL-VICOSA;2362
AL-IGNORADO;0
SE-AMPARO DE SAO FRANCISCO;300
SE-AQUIDABA;1459
SE-ARACAJU;221813
SE-ARAUA;923
SE-AREIA BRANCA;974
SE-BARRA DOS COQUEIROS;2816
SE-BOQUIM;1937
