Município;Total;
AL-INHAPI;79;
AL-JACARE DOS HOMENS;95;
AL-JACUIPE;66;
AL-JAPARATINGA;1248;
AL-JARAMATAIA;150;
AL-JEQUIA DA PRAIA;0;
AL-JOAQUIM GOMES;1560;
AL-JUNDIA;296;
AL-JUNQUEIRO;1925;
AL-LAGOA DA CANOA;542;
AL-LIMOEIRO DE ANADIA;421;
AL-MACEIO;152857;
AL-MAJOR ISIDORO;570;
AL-MARAGOGI;201;
AL-MARAVILHA;241;
AL-MARECHAL DEODORO;2896;
AL-MARIBONDO;563;
AL-MAR VERMELHO;3;
AL-MATA GRANDE;854;
AL-MATRIZ DE CAMARAGIBE;1320;
AL-MESSIAS;934;
AL-MINADOR DO NEGRAO;10;
AL-MONTEIROPOLIS;114;
AL-MURICI;1643;
AL-NOVO LINO;359;
AL-OLHO D AGUA DAS FLORES;636;
AL-OLHO D AGUA DO CASADO;5;
AL-OLHO D AGUA GRANDE;1;
AL-OLIVENCA;140;
AL-OURO BRANCO;326;
AL-PALESTINA;149;
AL-PALMEIRA DOS INDIOS;2446;
AL-PAO DE ACUCAR;555;
AL-PARICONHA;0;
AL-PARIPUEIRA;0;
AL-PASSO DE CAMARAGIBE;459;
AL-PAULO JACINTO;168;
AL-PENEDO;3301;
AL-PIACABUCU;410;
AL-PILAR;2215;
AL-PINDOBA;2;
AL-PIRANHAS;252;
AL-POCO DAS TRINCHEIRAS;269;
AL-PORTO CALVO;1836;
AL-PORTO DE PEDRAS;286;
AL-PORTO REAL DO COLEGIO;214;
AL-QUEBRANGULO;143;
AL-RIO LARGO;3841;
AL-ROTEIRO;445;
AL-SANTA LUZIA DO NORTE;561;
AL-SANTANA DO IPANEMA;1121;
AL-SANTANA DO MUNDAU;161;
AL-SAO BRAS;84;
AL-SAO JOSE DA LAJE;3751;
AL-SAO JOSE DA TAPERA;460;
AL-SAO LUIS DO QUITUNDE;4005;
AL-SAO MIGUEL DOS CAMPOS;8574;
AL-SAO MIGUEL DOS MILAGRES;2;
AL-SAO SEBASTIAO;365;
AL-SATUBA;739;
AL-SENADOR RUI PALMEIRA;2;
AL-TANQUE D ARCA;210;
AL-TAQUARANA;365;
AL-TEOTONIO VILELA;0;
AL-TRAIPU;464;
AL-UNIAO DOS PALMARES;5407;
AL-VICOSA;639;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;18;
SE-AQUIDABA;418;
SE-ARACAJU;102428;
SE-ARAUA;270;
SE-AREIA BRANCA;196;
SE-BARRA DOS COQUEIROS;584;
SE-BOQUIM;768;
SE-BREJO GRANDE;4;
SE-CAMPO DO BRITO;529;
SE-CANHOBA;9;
SE-CANINDE DE SAO FRANCISCO;5071;
SE-CAPELA;684;
SE-CARIRA;210;
SE-CARMOPOLIS;1196;
SE-CEDRO DE SAO JOAO;139;
SE-CRISTINAPOLIS;148;
SE-CUMBE;173;
SE-DIVINA PASTORA;116;
SE-ESTANCIA;4823;
SE-FEIRA NOVA;26;
SE-FREI PAULO;321;
SE-GARARU;170;
SE-GENERAL MAYNARD;55;
SE-GRACHO CARDOSO;2;
SE-ILHA DAS FLORES;141;
SE-INDIAROBA;122;
SE-ITABAIANA;2306;
SE-ITABAIANINHA;358;
SE-ITABI;123;
SE-ITAPORANGA D AJUDA;846;
SE-JAPARATUBA;553;
SE-JAPOATA;40;
SE-LAGARTO;2564;
SE-LARANJEIRAS;3381;
SE-MACAMBIRA;194;
SE-MALHADA DOS BOIS;38;
SE-MALHADOR;15;
SE-MARUIM;671;
SE-MOITA BONITA;138;
SE-MONTE ALEGRE DE SERGIPE;93;
SE-MURIBECA;23;
SE-NEOPOLIS;1659;
SE-NOSSA SENHORA APARECIDA;216;
SE-NOSSA SENHORA DA GLORIA;523;
SE-NOSSA SENHORA DAS DORES;368;
SE-NOSSA SENHORA DE LOURDES;133;
SE-NOSSA SENHORA DO SOCORRO;3375;
SE-PACATUBA;358;
SE-PEDRA MOLE;99;
SE-PEDRINHAS;135;
SE-PINHAO;7;
SE-PIRAMBU;93;
SE-POCO REDONDO;25;
SE-POCO VERDE;85;
SE-PORTO DA FOLHA;554;
SE-PROPRIA;1753;
SE-RIACHAO DO DANTAS;385;
SE-RIACHUELO;728;
SE-RIBEIROPOLIS;433;
SE-ROSARIO DO CATETE;1272;
SE-SALGADO;236;
SE-SANTA LUZIA DO ITANHY;122;
SE-SANTANA DO SAO FRANCISCO;0;
SE-SANTA ROSA DE LIMA;104;
SE-SANTO AMARO DAS BROTAS;576;
SE-SAO CRISTOVAO;3267;
SE-SAO DOMINGOS;277;
SE-SAO FRANCISCO;5;
SE-SAO MIGUEL DO ALEIXO;80;
SE-SIMAO DIAS;665;
SE-SIRIRI;167;
SE-TELHA;52;
SE-TOBIAS BARRETO;836;
SE-TOMAR DO GERU;184;
SE-UMBAUBA;345;
SE-IGNORADO;0;
BA-ABAIRA;147;
BA-ABARE;122;
BA-ACAJUTIBA;252;
BA-ADUSTINA;15;
BA-AGUA FRIA;9;
BA-ERICO CARDOSO;3;
BA-AIQUARA;260;
BA-ALAGOINHAS;7242;
BA-ALCOBACA;1984;
BA-ALMADINA;138;
BA-AMARGOSA;853;
BA-AMELIA RODRIGUES;2519;
BA-AMERICA DOURADA;7;
BA-ANAGE;279;
BA-ANDARAI;132;
BA-ANDORINHA;757;
BA-ANGICAL;21;
BA-ANGUERA;41;
BA-ANTAS;128;
BA-ANTONIO CARDOSO;192;
BA-ANTONIO GONCALVES;32;
BA-APORA;178;
BA-APUAREMA;0;
BA-ARACATU;210;
BA-ARACAS;60;
BA-ARACI;829;
BA-ARAMARI;156;
BA-ARATACA;80;
BA-ARATUIPE;10;
BA-AURELINO LEAL;435;
BA-BAIANOPOLIS;9;
BA-BAIXA GRANDE;306;
BA-BANZAE;105;
BA-BARRA;548;
BA-BARRA DA ESTIVA;137;
BA-BARRA DO CHOCA;448;
BA-BARRA DO MENDES;179;
BA-BARRA DO ROCHA;308;
BA-BARREIRAS;5343;
BA-BARRO ALTO;0;
BA-BARROCAS;0;
BA-BARRO PRETO;269;
BA-BELMONTE;0;
BA-BELO CAMPO;223;
BA-BIRITINGA;321;
BA-BOA NOVA;103;
BA-BOA VISTA DO TUPIM;188;
BA-BOM JESUS DA LAPA;1787;
BA-BOM JESUS DA SERRA;0;
BA-BONINAL;73;
BA-BONITO;0;
BA-BOQUIRA;459;
BA-BOTUPORA;16;
BA-BREJOES;222;
BA-BREJOLANDIA;5;
BA-BROTAS DE MACAUBAS;2;
BA-BRUMADO;3786;
BA-BUERAREMA;574;
BA-BURITIRAMA;5;
BA-CAATIBA;30;
BA-CABACEIRAS DO PARAGUACU;258;
BA-CACHOEIRA;1580;
BA-CACULE;609;
BA-CAEM;127;
BA-CAETANOS;0;
BA-CAETITE;990;
BA-CAFARNAUM;34;
BA-CAIRU;61;
BA-CALDEIRAO GRANDE;51;
BA-CAMACAN;1858;
BA-CAMACARI;38257;
BA-CAMAMU;2654;
BA-CAMPO ALEGRE DE LOURDES;1;
BA-CAMPO FORMOSO;1651;
BA-CANAPOLIS;8;
BA-CANARANA;29;
BA-CANAVIEIRAS;795;
BA-CANDEAL;8;
BA-CANDEIAS;9881;
BA-CANDIBA;192;
BA-CANDIDO SALES;401;
BA-CANSANCAO;419;
BA-CANUDOS;23;
BA-CAPELA DO ALTO ALEGRE;34;
BA-CAPIM GROSSO;94;
BA-CARAIBAS;0;
BA-CARAVELAS;0;
BA-CARDEAL DA SILVA;141;
BA-CARINHANHA;47;
BA-CASA NOVA;1210;
BA-CASTRO ALVES;842;
BA-CATOLANDIA;1;
BA-CATU;3284;
BA-CATURAMA;0;
BA-CENTRAL;79;
BA-CHORROCHO;5;
BA-CICERO DANTAS;246;
BA-CIPO;106;
BA-COARACI;913;
BA-COCOS;149;
BA-CONCEICAO DA FEIRA;551;
BA-CONCEICAO DO ALMEIDA;790;
BA-CONCEICAO DO COITE;2021;
BA-CONCEICAO DO JACUIPE;1676;
BA-CONDE;245;
BA-CONDEUBA;331;
BA-CONTENDAS DO SINCORA;3;
BA-CORACAO DE MARIA;133;
BA-CORDEIROS;1;
BA-CORIBE;92;
BA-CORONEL JOAO SA;37;
BA-CORRENTINA;123;
BA-COTEGIPE;151;
BA-CRAVOLANDIA;188;
BA-CRISOPOLIS;128;
BA-CRISTOPOLIS;19;
BA-CRUZ DAS ALMAS;4944;
BA-CURACA;399;
BA-DARIO MEIRA;66;
BA-DIAS D AVILA;1530;
BA-DOM BASILIO;234;
BA-DOM MACEDO COSTA;100;
BA-ELISIO MEDRADO;8;
BA-ENCRUZILHADA;302;
BA-ENTRE RIOS;1032;
BA-ESPLANADA;1135;
BA-EUCLIDES DA CUNHA;1258;
BA-EUNAPOLIS;0;
BA-FATIMA;250;
BA-FEIRA DA MATA;0;
BA-FEIRA DE SANTANA;36839;
BA-FILADELFIA;10;
BA-FIRMINO ALVES;156;
BA-FLORESTA AZUL;650;
BA-FORMOSA DO RIO PRETO;90;
BA-GANDU;724;
BA-GAVIAO;1;
BA-GENTIO DO OURO;53;
BA-GLORIA;140;
BA-GONGOGI;26;
BA-GOVERNADOR MANGABEIRA;662;
BA-GUAJERU;41;
BA-GUANAMBI;1996;
BA-GUARATINGA;75;
BA-HELIOPOLIS;74;
BA-IACU;337;
BA-IBIASSUCE;273;
BA-IBICARAI;1263;
BA-IBICOARA;191;
BA-IBICUI;385;
BA-IBIPEBA;16;
BA-IBIPITANGA;1;
BA-IBIQUERA;90;
BA-IBIRAPITANGA;122;
BA-IBIRAPUA;277;
BA-IBIRATAIA;149;
BA-IBITIARA;181;
BA-IBITITA;92;
BA-IBOTIRAMA;199;
BA-ICHU;8;
BA-IGAPORA;340;
BA-IGRAPIUNA;150;
BA-IGUAI;71;
BA-ILHEUS;15504;
BA-INHAMBUPE;725;
BA-IPECAETA;330;
BA-IPIAU;2308;
BA-IPIRA;1256;
BA-IPUPIARA;11;
BA-IRAJUBA;132;
BA-IRAMAIA;204;
BA-IRAQUARA;21;
BA-IRARA;674;
BA-IRECE;2329;
BA-ITABELA;486;
BA-ITABERABA;1909;
BA-ITABUNA;19165;
BA-ITACARE;373;
BA-ITAETE;44;
BA-ITAGI;427;
BA-ITAGIBA;333;
BA-ITAGIMIRIM;104;
BA-ITAGUACU DA BAHIA;0;
BA-ITAJU DO COLONIA;201;
BA-ITAJUIPE;1100;
BA-ITAMARAJU;3030;
BA-ITAMARI;24;
BA-ITAMBE;769;
BA-ITANAGRA;97;
BA-ITANHEM;474;
BA-ITAPARICA;804;
BA-ITAPE;422;
BA-ITAPEBI;106;
BA-ITAPETINGA;3157;
BA-ITAPICURU;161;
BA-ITAPITANGA;271;
BA-ITAQUARA;15;
BA-ITARANTIM;459;
BA-ITATIM;200;
BA-ITIRUCU;43;
BA-ITIUBA;544;
BA-ITORORO;1036;
BA-ITUACU;266;
BA-ITUBERA;851;
BA-IUIU;54;
BA-JABORANDI;0;
BA-JACARACI;134;
BA-JACOBINA;4234;
BA-JAGUAQUARA;1042;
BA-JAGUARARI;2631;
BA-JAGUARIPE;173;
BA-JANDAIRA;25;
BA-JEQUIE;7000;
BA-JEREMOABO;656;
BA-JIQUIRICA;282;
BA-JITAUNA;547;
BA-JOAO DOURADO;13;
BA-JUAZEIRO;13141;
BA-JUCURUCU;104;
BA-JUSSARA;15;
BA-JUSSARI;376;
BA-JUSSIAPE;71;
BA-LAFAIETE COUTINHO;131;
BA-LAGOA REAL;4;
BA-LAJE;61;
BA-LAJEDAO;81;
BA-LAJEDINHO;12;
BA-LAJEDO DO TABOCAL;1;
BA-LAMARAO;291;
BA-LAPAO;8;
BA-LAURO DE FREITAS;10257;
BA-LENCOIS;164;
BA-LICINIO DE ALMEIDA;558;
BA-LIVRAMENTO DE NOSSA SENHORA;292;
BA-LUIS EDUARDO MAGALHAES;0;
BA-MACAJUBA;109;
BA-MACARANI;374;
BA-MACAUBAS;192;
BA-MACURURE;7;
BA-MADRE DE DEUS;135;
BA-MAETINGA;1;
BA-MAIQUINIQUE;118;
BA-MAIRI;185;
BA-MALHADA;16;
BA-MALHADA DE PEDRAS;81;
BA-MANOEL VITORINO;388;
BA-MANSIDAO;1;
BA-MARACAS;262;
BA-MARAGOGIPE;328;
BA-MARAU;99;
BA-MARCIONILIO SOUZA;19;
BA-MASCOTE;408;
BA-MATA DE SAO JOAO;1632;
BA-MATINA;0;
BA-MEDEIROS NETO;1168;
BA-MIGUEL CALMON;690;
BA-MILAGRES;358;
BA-MIRANGABA;115;
BA-MIRANTE;121;
BA-MONTE SANTO;488;
BA-MORPARA;2;
BA-MORRO DO CHAPEU;291;
BA-MORTUGABA;128;
BA-MUCUGE;83;
BA-MUCURI;6130;
BA-MULUNGU DO MORRO;0;
BA-MUNDO NOVO;413;
BA-MUNIZ FERREIRA;159;
BA-MUQUEM DE SAO FRANCISCO;26;
BA-MURITIBA;754;
BA-MUTUIPE;424;
BA-NAZARE;1267;
BA-NILO PECANHA;98;
BA-NORDESTINA;1;
BA-NOVA CANAA;296;
BA-NOVA FATIMA;205;
BA-NOVA IBIA;0;
BA-NOVA ITARANA;37;
BA-NOVA REDENCAO;0;
BA-NOVA SOURE;395;
BA-NOVA VICOSA;1030;
BA-NOVO HORIZONTE;0;
BA-NOVO TRIUNFO;125;
BA-OLINDINA;382;
BA-OLIVEIRA DOS BREJINHOS;89;
BA-OURICANGAS;4;
BA-OUROLANDIA;3;
BA-PALMAS DE MONTE ALTO;42;
BA-PALMEIRAS;133;
BA-PARAMIRIM;186;
BA-PARATINGA;40;
BA-PARIPIRANGA;156;
BA-PAU BRASIL;54;
BA-PAULO AFONSO;7999;
BA-PE DE SERRA;179;
BA-PEDRAO;152;
BA-PEDRO ALEXANDRE;8;
BA-PIATA;2;
BA-PILAO ARCADO;92;
BA-PINDAI;133;
BA-PINDOBACU;148;
BA-PINTADAS;3;
BA-PIRAI DO NORTE;1;
BA-PIRIPA;56;
BA-PIRITIBA;270;
BA-PLANALTINO;13;
BA-PLANALTO;617;
BA-POCOES;937;
BA-POJUCA;3674;
BA-PONTO NOVO;25;
BA-PORTO SEGURO;2378;
BA-POTIRAGUA;337;
BA-PRADO;873;
BA-PRESIDENTE DUTRA;15;
BA-PRESIDENTE JANIO QUADROS;0;
BA-PRESIDENTE TANCREDO NEVES;21;
BA-QUEIMADAS;405;
BA-QUIJINGUE;375;
BA-QUIXABEIRA;0;
BA-RAFAEL JAMBEIRO;33;
BA-REMANSO;302;
BA-RETIROLANDIA;265;
BA-RIACHAO DAS NEVES;264;
BA-RIACHAO DO JACUIPE;866;
BA-RIACHO DE SANTANA;75;
BA-RIBEIRA DO AMPARO;3;
BA-RIBEIRA DO POMBAL;606;
BA-RIBEIRAO DO LARGO;105;
BA-RIO DE CONTAS;162;
BA-RIO DO ANTONIO;331;
BA-RIO DO PIRES;66;
BA-RIO REAL;1022;
BA-RODELAS;248;
BA-RUY BARBOSA;723;
BA-SALINAS DA MARGARIDA;190;
BA-SALVADOR;498573;
BA-SANTA BARBARA;245;
BA-SANTA BRIGIDA;311;
BA-SANTA CRUZ CABRALIA;210;
BA-SANTA CRUZ DA VITORIA;156;
BA-SANTA INES;142;
BA-SANTALUZ;861;
BA-SANTA LUZIA;175;
BA-SANTA MARIA DA VITORIA;401;
BA-SANTANA;220;
BA-SANTANOPOLIS;99;
BA-SANTA RITA DE CASSIA;89;
BA-SANTA TERESINHA;39;
BA-SANTO AMARO;4464;
BA-SANTO ANTONIO DE JESUS;4703;
BA-SANTO ESTEVAO;515;
BA-SAO DESIDERIO;478;
BA-SAO DOMINGOS;18;
BA-SAO FELIX;616;
BA-SAO FELIX DO CORIBE;24;
BA-SAO FELIPE;514;
BA-SAO FRANCISCO DO CONDE;5710;
BA-SAO GABRIEL;3;
BA-SAO GONCALO DOS CAMPOS;1119;
BA-SAO JOSE DA VITORIA;2;
BA-SAO JOSE DO JACUIPE;0;
BA-SAO MIGUEL DAS MATAS;181;
BA-SAO SEBASTIAO DO PASSE;1669;
BA-SAPEACU;481;
BA-SATIRO DIAS;11;
BA-SAUBARA;118;
BA-SAUDE;91;
BA-SEABRA;682;
BA-SEBASTIAO LARANJEIRAS;92;
BA-SENHOR DO BONFIM;2228;
BA-SERRA DO RAMALHO;385;
BA-SENTO SE;126;
BA-SERRA DOURADA;65;
BA-SERRA PRETA;8;
BA-SERRINHA;1952;
BA-SERROLANDIA;145;
BA-SIMOES FILHO;22052;
BA-SITIO DO MATO;4;
BA-SITIO DO QUINTO;0;
BA-SOBRADINHO;383;
BA-SOUTO SOARES;17;
BA-TABOCAS DO BREJO VELHO;1;
BA-TANHACU;81;
BA-TANQUE NOVO;10;
BA-TANQUINHO;283;
BA-TAPEROA;427;
BA-TAPIRAMUTA;20;
BA-TEIXEIRA DE FREITAS;4710;
BA-TEODORO SAMPAIO;265;
BA-TEOFILANDIA;346;
BA-TEOLANDIA;198;
BA-TERRA NOVA;369;
BA-TREMEDAL;99;
BA-TUCANO;384;
BA-UAUA;374;
BA-UBAIRA;376;
BA-UBAITABA;1035;
BA-UBATA;427;
BA-UIBAI;79;
BA-UMBURANAS;91;
BA-UNA;1871;
BA-URANDI;335;
BA-URUCUCA;269;
BA-UTINGA;280;
BA-VALENCA;4870;
BA-VALENTE;490;
BA-VARZEA DA ROCA;2;
BA-VARZEA DO POCO;70;
BA-VARZEA NOVA;27;
BA-VARZEDO;112;
BA-VERA CRUZ;1459;
BA-VEREDA;0;
BA-VITORIA DA CONQUISTA;17193;
BA-WAGNER;19;
BA-WANDERLEY;23;
BA-WENCESLAU GUIMARAES;106;
BA-XIQUE-XIQUE;372;
BA-IGNORADO;8082;
MG-ABADIA DOS DOURADOS;248;
MG-ABAETE;1784;
MG-ABRE CAMPO;317;
MG-ACAIACA;110;
MG-ACUCENA;839;
MG-AGUA BOA;48;
MG-AGUA COMPRIDA;100;
MG-AGUANIL;75;
MG-AGUAS FORMOSAS;430;
MG-AGUAS VERMELHAS;320;
MG-AIMORES;11393;
MG-AIURUOCA;124;
MG-ALAGOA;103;
MG-ALBERTINA;83;
MG-ALEM PARAIBA;3416;
MG-ALFENAS;7111;
MG-ALFREDO VASCONCELOS;0;
MG-ALMENARA;1046;
MG-ALPERCATA;88;
MG-ALPINOPOLIS;1164;
MG-ALTEROSA;341;
MG-ALTO CAPARAO;0;
MG-ALTO RIO DOCE;270;
MG-ALVARENGA;52;
MG-ALVINOPOLIS;1422;
MG-ALVORADA DE MINAS;65;
MG-AMPARO DO SERRA;167;
MG-ANDRADAS;3701;
MG-CACHOEIRA DE PAJEU;133;
MG-ANDRELANDIA;658;
MG-ANGELANDIA;0;
MG-ANTONIO CARLOS;1254;
MG-ANTONIO DIAS;293;
MG-ANTONIO PRADO DE MINAS;47;
MG-ARACAI;489;
MG-ARACITABA;62;
MG-ARACUAI;982;
MG-ARAGUARI;10243;
MG-ARANTINA;75;
MG-ARAPONGA;90;
MG-ARAPORA;0;
MG-ARAPUA;105;
MG-ARAUJOS;239;
MG-ARAXA;10096;
MG-ARCEBURGO;789;
MG-ARCOS;3841;
MG-AREADO;494;
MG-ARGIRITA;257;
MG-ARICANDUVA;0;
MG-ARINOS;501;
MG-ASTOLFO DUTRA;1622;
MG-ATALEIA;353;
MG-AUGUSTO DE LIMA;403;
MG-BAEPENDI;919;
MG-BALDIM;648;
MG-BAMBUI;1381;
MG-BANDEIRA;76;
MG-BANDEIRA DO SUL;209;
MG-BARAO DE COCAIS;2182;
MG-BARAO DE MONTE ALTO;149;
MG-BARBACENA;14978;
MG-BARRA LONGA;68;
MG-BARROSO;2473;
MG-BELA VISTA DE MINAS;381;
MG-BELMIRO BRAGA;323;
MG-BELO HORIZONTE;812621;
MG-BELO ORIENTE;2462;
MG-BELO VALE;194;
MG-BERILO;87;
MG-BERTOPOLIS;19;
MG-BERIZAL;0;
MG-BETIM;38013;
MG-BIAS FORTES;184;
MG-BICAS;1342;
MG-BIQUINHAS;116;
MG-BOA ESPERANCA;2595;
MG-BOCAINA DE MINAS;172;
MG-BOCAIUVA;3838;
MG-BOM DESPACHO;5075;
MG-BOM JARDIM DE MINAS;400;
MG-BOM JESUS DA PENHA;147;
MG-BOM JESUS DO AMPARO;256;
MG-BOM JESUS DO GALHO;385;
MG-BOM REPOUSO;162;
MG-BOM SUCESSO;789;
MG-BONFIM;48;
MG-BONFINOPOLIS DE MINAS;108;
MG-BONITO DE MINAS;0;
MG-BORDA DA MATA;735;
MG-BOTELHOS;716;
MG-BOTUMIRIM;54;
MG-BRASILANDIA DE MINAS;0;
MG-BRASILIA DE MINAS;429;
MG-BRAS PIRES;218;
MG-BRAUNAS;19;
MG-BRASOPOLIS;517;
MG-BRUMADINHO;2529;
MG-BUENO BRANDAO;299;
MG-BUENOPOLIS;315;
MG-BUGRE;0;
MG-BURITIS;444;
MG-BURITIZEIRO;1486;
MG-CABECEIRA GRANDE;0;
MG-CABO VERDE;850;
MG-CACHOEIRA DA PRATA;1822;
MG-CACHOEIRA DE MINAS;313;
MG-CACHOEIRA DOURADA;185;
MG-CAETANOPOLIS;1295;
MG-CAETE;4832;
MG-CAIANA;172;
MG-CAJURI;81;
MG-CALDAS;1424;
MG-CAMACHO;232;
MG-CAMANDUCAIA;1294;
MG-CAMBUI;2190;
MG-CAMBUQUIRA;1127;
MG-CAMPANARIO;130;
MG-CAMPANHA;1381;
MG-CAMPESTRE;1510;
MG-CAMPINA VERDE;926;
MG-CAMPO AZUL;0;
MG-CAMPO BELO;4169;
MG-CAMPO DO MEIO;1002;
MG-CAMPO FLORIDO;295;
MG-CAMPOS ALTOS;712;
MG-CAMPOS GERAIS;750;
MG-CANAA;97;
MG-CANAPOLIS;733;
MG-CANA VERDE;153;
MG-CANDEIAS;885;
MG-CANTAGALO;0;
MG-CAPARAO;132;
MG-CAPELA NOVA;125;
MG-CAPELINHA;1234;
MG-CAPETINGA;210;
MG-CAPIM BRANCO;502;
MG-CAPINOPOLIS;1167;
MG-CAPITAO ANDRADE;0;
MG-CAPITAO ENEAS;754;
MG-CAPITOLIO;540;
MG-CAPUTIRA;140;
MG-CARAI;241;
MG-CARANAIBA;117;
MG-CARANDAI;1357;
MG-CARANGOLA;2454;
MG-CARATINGA;7124;
MG-CARBONITA;691;
MG-CAREACU;356;
MG-CARLOS CHAGAS;982;
MG-CARMESIA;136;
MG-CARMO DA CACHOEIRA;539;
MG-CARMO DA MATA;672;
MG-CARMO DE MINAS;772;
MG-CARMO DO CAJURU;1181;
MG-CARMO DO PARANAIBA;1637;
MG-CARMO DO RIO CLARO;800;
MG-CARMOPOLIS DE MINAS;564;
MG-CARNEIRINHO;0;
MG-CARRANCAS;175;
MG-CARVALHOPOLIS;79;
MG-CARVALHOS;219;
MG-CASA GRANDE;103;
MG-CASCALHO RICO;95;
MG-CASSIA;1160;
MG-CONCEICAO DA BARRA DE MINAS;207;
MG-CATAGUASES;9802;
MG-CATAS ALTAS;0;
MG-CATAS ALTAS DA NORUEGA;91;
MG-CATUJI;0;
MG-CATUTI;0;
MG-CAXAMBU;2771;
MG-CEDRO DO ABAETE;58;
MG-CENTRAL DE MINAS;135;
MG-CENTRALINA;466;
MG-CHACARA;161;
MG-CHALE;9;
MG-CHAPADA DO NORTE;27;
MG-CHAPADA GAUCHA;0;
MG-CHIADOR;161;
MG-CIPOTANEA;133;
MG-CLARAVAL;309;
MG-CLARO DOS POCOES;126;
MG-CLAUDIO;1837;
MG-COIMBRA;67;
MG-COLUNA;81;
MG-COMENDADOR GOMES;470;
MG-COMERCINHO;6;
MG-CONCEICAO DA APARECIDA;306;
MG-CONCEICAO DAS PEDRAS;95;
MG-CONCEICAO DAS ALAGOAS;637;
MG-CONCEICAO DE IPANEMA;113;
MG-CONCEICAO DO MATO DENTRO;406;
MG-CONCEICAO DO PARA;426;
MG-CONCEICAO DO RIO VERDE;1004;
MG-CONCEICAO DOS OUROS;411;
MG-CONEGO MARINHO;0;
MG-CONFINS;0;
MG-CONGONHAL;347;
MG-CONGONHAS;4784;
MG-CONGONHAS DO NORTE;74;
MG-CONQUISTA;684;
MG-CONSELHEIRO LAFAIETE;7668;
MG-CONSELHEIRO PENA;1157;
MG-CONSOLACAO;65;
MG-CONTAGEM;87717;
MG-COQUEIRAL;378;
MG-CORACAO DE JESUS;474;
MG-CORDISBURGO;293;
MG-CORDISLANDIA;119;
MG-CORINTO;1384;
MG-COROACI;201;
MG-COROMANDEL;1385;
MG-CORONEL FABRICIANO;8710;
MG-CORONEL MURTA;254;
MG-CORONEL PACHECO;521;
MG-CORONEL XAVIER CHAVES;133;
MG-CORREGO DANTA;207;
MG-CORREGO DO BOM JESUS;89;
MG-CORREGO FUNDO;0;
MG-CORREGO NOVO;754;
MG-COUTO DE MAGALHAES DE MINAS;283;
MG-CRISOLITA;0;
MG-CRISTAIS;234;
MG-CRISTALIA;21;
MG-CRISTIANO OTONI;329;
MG-CRISTINA;318;
MG-CRUCILANDIA;23;
MG-CRUZEIRO DA FORTALEZA;149;
MG-CRUZILIA;748;
MG-CUPARAQUE;0;
MG-CURRAL DE DENTRO;0;
MG-CURVELO;6655;
MG-DATAS;145;
MG-DELFIM MOREIRA;577;
MG-DELFINOPOLIS;264;
MG-DELTA;0;
MG-DESCOBERTO;198;
MG-DESTERRO DE ENTRE RIOS;53;
MG-DESTERRO DO MELO;93;
MG-DIAMANTINA;3390;
MG-DIOGO DE VASCONCELOS;4;
MG-DIONISIO;1120;
MG-DIVINESIA;81;
MG-DIVINO;454;
MG-DIVINO DAS LARANJEIRAS;46;
MG-DIVINOLANDIA DE MINAS;158;
MG-DIVINOPOLIS;24626;
MG-DIVISA ALEGRE;0;
MG-DIVISA NOVA;178;
MG-DIVISOPOLIS;0;
MG-DOM BOSCO;0;
MG-DOM CAVATI;155;
MG-DOM JOAQUIM;78;
MG-DOM SILVERIO;413;
MG-DOM VICOSO;88;
MG-DONA EUZEBIA;62;
MG-DORES DE CAMPOS;964;
MG-DORES DE GUANHAES;146;
MG-DORES DO INDAIA;889;
MG-DORES DO TURVO;140;
MG-DORESOPOLIS;86;
MG-DOURADOQUARA;3;
MG-DURANDE;0;
MG-ELOI MENDES;1378;
MG-ENGENHEIRO CALDAS;203;
MG-ENGENHEIRO NAVARRO;237;
MG-ENTRE FOLHAS;0;
MG-ENTRE RIOS DE MINAS;482;
MG-ERVALIA;469;
MG-ESMERALDAS;1983;
MG-ESPERA FELIZ;492;
MG-ESPINOSA;658;
MG-ESPIRITO SANTO DO DOURADO;72;
MG-ESTIVA;354;
MG-ESTRELA DALVA;134;
MG-ESTRELA DO INDAIA;228;
MG-ESTRELA DO SUL;426;
MG-EUGENOPOLIS;213;
MG-EWBANK DA CAMARA;184;
MG-EXTREMA;1802;
MG-FAMA;110;
MG-FARIA LEMOS;202;
MG-FELICIO DOS SANTOS;128;
MG-SAO GONCALO DO RIO PRETO;132;
MG-FELISBURGO;60;
MG-FELIXLANDIA;744;
MG-FERNANDES TOURINHO;97;
MG-FERROS;343;
MG-FERVEDOURO;0;
MG-FLORESTAL;503;
MG-FORMIGA;5910;
MG-FORMOSO;76;
MG-FORTALEZA DE MINAS;106;
MG-FORTUNA DE MINAS;97;
MG-FRANCISCO BADARO;67;
MG-FRANCISCO DUMONT;204;
MG-FRANCISCO SA;652;
MG-FRANCISCOPOLIS;0;
MG-FREI GASPAR;3;
MG-FREI INOCENCIO;440;
MG-FREI LAGONEGRO;0;
MG-FRONTEIRA;743;
MG-FRONTEIRA DOS VALES;22;
MG-FRUTA DE LEITE;0;
MG-FRUTAL;3331;
MG-FUNILANDIA;148;
MG-GALILEIA;250;
MG-GAMELEIRAS;0;
MG-GLAUCILANDIA;0;
MG-GOIABEIRA;0;
MG-GOIANA;0;
