AL-CORURIPE;13873;
AL-CRAIBAS;741;
AL-DELMIRO GOUVEIA;2311;
AL-DOIS RIACHOS;378;
AL-ESTRELA DE ALAGOAS;487;
AL-FEIRA GRANDE;667;
AL-FELIZ DESERTO;233;
AL-FLEXEIRAS;690;
AL-GIRAU DO PONCIANO;1155;
AL-IBATEGUARA;314;
AL-IGACI;686;
AL-IGREJA NOVA;3709;
AL-INHAPI;317;
AL-JACARE DOS HOMENS;237;
AL-JACUIPE;384;
AL-JAPARATINGA;310;
AL-JARAMATAIA;379;
AL-JEQUIA DA PRAIA;4912;
AL-JOAQUIM GOMES;758;
AL-JUNDIA;347;
AL-JUNQUEIRO;871;
AL-LAGOA DA CANOA;595;
AL-LIMOEIRO DE ANADIA;1016;
AL-MACEIO;163624;
AL-MAJOR ISIDORO;724;
AL-MARAGOGI;1576;
AL-MARAVILHA;415;
AL-MARECHAL DEODORO;6041;
AL-MARIBONDO;578;
AL-MAR VERMELHO;314;
AL-MATA GRANDE;403;
AL-MATRIZ DE CAMARAGIBE;4158;
AL-MESSIAS;716;
AL-MINADOR DO NEGRAO;269;
AL-MONTEIROPOLIS;185;
AL-MURICI;1460;
AL-NOVO LINO;524;
AL-OLHO D AGUA DAS FLORES;1549;
AL-OLHO D AGUA DO CASADO;283;
AL-OLHO D AGUA GRANDE;117;
AL-OLIVENCA;292;
AL-OURO BRANCO;433;
AL-PALESTINA;292;
AL-PALMEIRA DOS INDIOS;3911;
AL-PAO DE ACUCAR;904;
AL-PARICONHA;247;
AL-PARIPUEIRA;550;
AL-PASSO DE CAMARAGIBE;730;
AL-PAULO JACINTO;445;
AL-PENEDO;6102;
AL-PIACABUCU;681;
AL-PILAR;2344;
AL-PINDOBA;248;
AL-PIRANHAS;1140;
AL-POCO DAS TRINCHEIRAS;444;
AL-PORTO CALVO;3895;
AL-PORTO DE PEDRAS;363;
AL-PORTO REAL DO COLEGIO;709;
AL-QUEBRANGULO;437;
AL-RIO LARGO;12846;
AL-ROTEIRO;183;
AL-SANTA LUZIA DO NORTE;536;
AL-SANTANA DO IPANEMA;1798;
AL-SANTANA DO MUNDAU;409;
AL-SAO BRAS;181;
AL-SAO JOSE DA LAJE;5442;
AL-SAO JOSE DA TAPERA;1118;
AL-SAO LUIS DO QUITUNDE;6866;
AL-SAO MIGUEL DOS CAMPOS;11669;
AL-SAO MIGUEL DOS MILAGRES;442;
AL-SAO SEBASTIAO;1231;
AL-SATUBA;887;
AL-SENADOR RUI PALMEIRA;461;
AL-TANQUE D ARCA;246;
AL-TAQUARANA;560;
AL-TEOTONIO VILELA;3878;
AL-TRAIPU;987;
AL-UNIAO DOS PALMARES;6260;
AL-VICOSA;1547;
AL-IGNORADO;0;
SE-AMPARO DE SAO FRANCISCO;226;
SE-AQUIDABA;1058;
SE-ARACAJU;152594;
SE-ARAUA;550;
SE-AREIA BRANCA;772;
SE-BARRA DOS COQUEIROS;2423;
SE-BOQUIM;1312;
SE-BREJO GRANDE;284;
SE-CAMPO DO BRITO;891;
SE-CANHOBA;242;
SE-CANINDE DE SAO FRANCISCO;1515;
SE-CAPELA;1973;
SE-CARIRA;1531;
SE-CARMOPOLIS;2209;
SE-CEDRO DE SAO JOAO;223;
SE-CRISTINAPOLIS;800;
SE-CUMBE;275;
SE-DIVINA PASTORA;566;
SE-ESTANCIA;5779;
SE-FEIRA NOVA;251;
SE-FREI PAULO;945;
SE-GARARU;562;
SE-GENERAL MAYNARD;314;
SE-GRACHO CARDOSO;38;
SE-ILHA DAS FLORES;481;
SE-INDIAROBA;569;
SE-ITABAIANA;6019;
SE-ITABAIANINHA;2518;
SE-ITABI;276;
SE-ITAPORANGA D AJUDA;3798;
SE-JAPARATUBA;2140;
SE-JAPOATA;681;
SE-LAGARTO;6960;
SE-LARANJEIRAS;4451;
SE-MACAMBIRA;288;
SE-MALHADA DOS BOIS;293;
SE-MALHADOR;539;
SE-MARUIM;1751;
SE-MOITA BONITA;397;
SE-MONTE ALEGRE DE SERGIPE;412;
SE-MURIBECA;484;
SE-NEOPOLIS;1953;
SE-NOSSA SENHORA APARECIDA;417;
SE-NOSSA SENHORA DA GLORIA;1592;
SE-NOSSA SENHORA DAS DORES;1110;
SE-NOSSA SENHORA DE LOURDES;287;
SE-NOSSA SENHORA DO SOCORRO;9559;
SE-PACATUBA;1846;
SE-PEDRA MOLE;205;
SE-PEDRINHAS;358;
SE-PINHAO;273;
SE-PIRAMBU;627;
SE-POCO REDONDO;883;
SE-POCO VERDE;799;
SE-PORTO DA FOLHA;1017;
SE-PROPRIA;2066;
SE-RIACHAO DO DANTAS;829;
SE-RIACHUELO;1219;
SE-RIBEIROPOLIS;1050;
SE-ROSARIO DO CATETE;1836;
SE-SALGADO;1040;
SE-SANTA LUZIA DO ITANHY;542;
SE-SANTANA DO SAO FRANCISCO;335;
SE-SANTA ROSA DE LIMA;221;
SE-SANTO AMARO DAS BROTAS;535;
SE-SAO CRISTOVAO;8703;
SE-SAO DOMINGOS;640;
SE-SAO FRANCISCO;185;
SE-SAO MIGUEL DO ALEIXO;323;
SE-SIMAO DIAS;1767;
SE-SIRIRI;555;
SE-TELHA;270;
SE-TOBIAS BARRETO;1953;
SE-TOMAR DO GERU;530;
SE-UMBAUBA;1141;
SE-IGNORADO;0;
BA-ABAIRA;299;
BA-ABARE;374;
BA-ACAJUTIBA;479;
BA-ADUSTINA;481;
BA-AGUA FRIA;579;
BA-ERICO CARDOSO;294;
BA-AIQUARA;365;
BA-ALAGOINHAS;12848;
BA-ALCOBACA;1385;
BA-ALMADINA;403;
BA-AMARGOSA;1928;
BA-AMELIA RODRIGUES;3107;
BA-AMERICA DOURADA;498;
BA-ANAGE;965;
BA-ANDARAI;121;
BA-ANDORINHA;1418;
BA-ANGICAL;238;
BA-ANGUERA;48;
BA-ANTAS;308;
BA-ANTONIO CARDOSO;557;
BA-ANTONIO GONCALVES;435;
BA-APORA;570;
BA-APUAREMA;402;
BA-ARACATU;638;
BA-ARACAS;156;
BA-ARACI;2029;
BA-ARAMARI;503;
BA-ARATACA;713;
BA-ARATUIPE;382;
BA-AURELINO LEAL;132;
BA-BAIANOPOLIS;81;
BA-BAIXA GRANDE;744;
BA-BANZAE;268;
BA-BARRA;1714;
BA-BARRA DA ESTIVA;970;
BA-BARRA DO CHOCA;1493;
BA-BARRA DO MENDES;296;
BA-BARRA DO ROCHA;498;
BA-BARREIRAS;13553;
BA-BARRO ALTO;352;
BA-BARROCAS;1021;
BA-BARRO PRETO;668;
BA-BELMONTE;1253;
BA-BELO CAMPO;317;
BA-BIRITINGA;548;
BA-BOA NOVA;508;
BA-BOA VISTA DO TUPIM;822;
BA-BOM JESUS DA LAPA;3583;
BA-BOM JESUS DA SERRA;283;
BA-BONINAL;651;
BA-BONITO;714;
BA-BOQUIRA;1164;
BA-BOTUPORA;297;
BA-BREJOES;695;
BA-BREJOLANDIA;308;
BA-BROTAS DE MACAUBAS;424;
BA-BRUMADO;6446;
BA-BUERAREMA;1106;
BA-BURITIRAMA;695;
BA-CAATIBA;950;
BA-CABACEIRAS DO PARAGUACU;720;
BA-CACHOEIRA;2419;
BA-CACULE;1163;
BA-CAEM;588;
BA-CAETANOS;13;
BA-CAETITE;2663;
BA-CAFARNAUM;381;
BA-CAIRU;880;
BA-CALDEIRAO GRANDE;16;
BA-CAMACAN;2315;
BA-CAMACARI;50525;
BA-CAMAMU;1590;
BA-CAMPO ALEGRE DE LOURDES;187;
BA-CAMPO FORMOSO;1533;
BA-CANAPOLIS;465;
BA-CANARANA;524;
BA-CANAVIEIRAS;1850;
BA-CANDEAL;48;
BA-CANDEIAS;11296;
BA-CANDIBA;341;
BA-CANDIDO SALES;705;
BA-CANSANCAO;1010;
BA-CANUDOS;491;
BA-CAPELA DO ALTO ALEGRE;949;
BA-CAPIM GROSSO;1353;
BA-CARAIBAS;52;
BA-CARAVELAS;2056;
BA-CARDEAL DA SILVA;201;
BA-CARINHANHA;500;
BA-CASA NOVA;4450;
BA-CASTRO ALVES;879;
BA-CATOLANDIA;193;
BA-CATU;6705;
BA-CATURAMA;39;
BA-CENTRAL;183;
BA-CHORROCHO;180;
BA-CICERO DANTAS;1398;
BA-CIPO;275;
BA-COARACI;1464;
BA-COCOS;890;
BA-CONCEICAO DA FEIRA;1373;
BA-CONCEICAO DO ALMEIDA;1131;
BA-CONCEICAO DO COITE;4075;
BA-CONCEICAO DO JACUIPE;4093;
BA-CONDE;561;
BA-CONDEUBA;647;
BA-CONTENDAS DO SINCORA;214;
BA-CORACAO DE MARIA;1072;
BA-CORDEIROS;327;
BA-CORIBE;362;
BA-CORONEL JOAO SA;95;
BA-CORRENTINA;3805;
BA-COTEGIPE;306;
BA-CRAVOLANDIA;414;
BA-CRISOPOLIS;278;
BA-CRISTOPOLIS;274;
BA-CRUZ DAS ALMAS;8278;
BA-CURACA;1217;
BA-DARIO MEIRA;444;
BA-DIAS D AVILA;12902;
BA-DOM BASILIO;340;
BA-DOM MACEDO COSTA;256;
BA-ELISIO MEDRADO;290;
BA-ENCRUZILHADA;1019;
BA-ENTRE RIOS;2778;
BA-ESPLANADA;2672;
BA-EUCLIDES DA CUNHA;1891;
BA-EUNAPOLIS;14749;
BA-FATIMA;323;
BA-FEIRA DA MATA;223;
BA-FEIRA DE SANTANA;62620;
BA-FILADELFIA;630;
BA-FIRMINO ALVES;654;
BA-FLORESTA AZUL;628;
BA-FORMOSA DO RIO PRETO;1092;
BA-GANDU;2336;
BA-GAVIAO;42;
BA-GENTIO DO OURO;379;
BA-GLORIA;652;
BA-GONGOGI;118;
BA-GOVERNADOR MANGABEIRA;1898;
BA-GUAJERU;198;
BA-GUANAMBI;5601;
BA-GUARATINGA;955;
BA-HELIOPOLIS;322;
BA-IACU;753;
BA-IBIASSUCE;568;
BA-IBICARAI;1434;
BA-IBICOARA;2553;
BA-IBICUI;1082;
BA-IBIPEBA;273;
BA-IBIPITANGA;367;
BA-IBIQUERA;221;
BA-IBIRAPITANGA;279;
BA-IBIRAPUA;772;
BA-IBIRATAIA;1351;
BA-IBITIARA;457;
BA-IBITITA;641;
BA-IBOTIRAMA;1177;
BA-ICHU;337;
BA-IGAPORA;444;
BA-IGRAPIUNA;690;
BA-IGUAI;1081;
BA-ILHEUS;24332;
BA-INHAMBUPE;2491;
BA-IPECAETA;281;
BA-IPIAU;3706;
BA-IPIRA;3330;
BA-IPUPIARA;382;
BA-IRAJUBA;97;
BA-IRAMAIA;353;
BA-IRAQUARA;596;
BA-IRARA;1312;
BA-IRECE;4256;
BA-ITABELA;1636;
BA-ITABERABA;3716;
BA-ITABUNA;27517;
BA-ITACARE;1510;
BA-ITAETE;494;
BA-ITAGI;883;
BA-ITAGIBA;930;
BA-ITAGIMIRIM;574;
BA-ITAGUACU DA BAHIA;25;
BA-ITAJU DO COLONIA;674;
BA-ITAJUIPE;1961;
BA-ITAMARAJU;5503;
BA-ITAMARI;388;
BA-ITAMBE;1706;
BA-ITANAGRA;382;
BA-ITANHEM;1223;
BA-ITAPARICA;1155;
BA-ITAPE;562;
BA-ITAPEBI;1015;
BA-ITAPETINGA;10281;
BA-ITAPICURU;861;
BA-ITAPITANGA;568;
BA-ITAQUARA;432;
BA-ITARANTIM;1263;
BA-ITATIM;506;
BA-ITIRUCU;686;
BA-ITIUBA;603;
BA-ITORORO;1939;
BA-ITUACU;837;
BA-ITUBERA;1753;
BA-IUIU;244;
BA-JABORANDI;570;
BA-JACARACI;475;
BA-JACOBINA;5320;
BA-JAGUAQUARA;1991;
BA-JAGUARARI;1945;
BA-JAGUARIPE;500;
BA-JANDAIRA;1049;
BA-JEQUIE;13500;
BA-JEREMOABO;1034;
BA-JIQUIRICA;391;
BA-JITAUNA;550;
BA-JOAO DOURADO;765;
BA-JUAZEIRO;21199;
BA-JUCURUCU;148;
BA-JUSSARA;208;
BA-JUSSARI;723;
BA-JUSSIAPE;439;
BA-LAFAIETE COUTINHO;178;
BA-LAGOA REAL;24;
BA-LAJE;826;
BA-LAJEDAO;389;
BA-LAJEDINHO;514;
BA-LAJEDO DO TABOCAL;371;
BA-LAMARAO;173;
BA-LAPAO;582;
BA-LAURO DE FREITAS;63542;
BA-LENCOIS;555;
BA-LICINIO DE ALMEIDA;792;
BA-LIVRAMENTO DE NOSSA SENHORA;1854;
BA-LUIS EDUARDO MAGALHAES;5123;
BA-MACAJUBA;215;
BA-MACARANI;1507;
BA-MACAUBAS;1219;
BA-MACURURE;103;
BA-MADRE DE DEUS;1647;
BA-MAETINGA;245;
BA-MAIQUINIQUE;668;
BA-MAIRI;653;
BA-MALHADA;407;
BA-MALHADA DE PEDRAS;384;
BA-MANOEL VITORINO;578;
BA-MANSIDAO;326;
BA-MARACAS;806;
BA-MARAGOGIPE;1727;
BA-MARAU;877;
BA-MARCIONILIO SOUZA;69;
BA-MASCOTE;663;
BA-MATA DE SAO JOAO;6040;
BA-MATINA;308;
BA-MEDEIROS NETO;1842;
BA-MIGUEL CALMON;1274;
BA-MILAGRES;753;
BA-MIRANGABA;644;
BA-MIRANTE;264;
BA-MONTE SANTO;1331;
BA-MORPARA;97;
BA-MORRO DO CHAPEU;327;
BA-MORTUGABA;365;
BA-MUCUGE;820;
BA-MUCURI;5522;
BA-MULUNGU DO MORRO;262;
BA-MUNDO NOVO;523;
BA-MUNIZ FERREIRA;438;
BA-MUQUEM DE SAO FRANCISCO;207;
BA-MURITIBA;1001;
BA-MUTUIPE;1087;
BA-NAZARE;1690;
BA-NILO PECANHA;612;
BA-NORDESTINA;335;
BA-NOVA CANAA;767;
BA-NOVA FATIMA;386;
BA-NOVA IBIA;145;
BA-NOVA ITARANA;129;
BA-NOVA REDENCAO;8;
BA-NOVA SOURE;1160;
BA-NOVA VICOSA;3787;
BA-NOVO HORIZONTE;267;
BA-NOVO TRIUNFO;433;
BA-OLINDINA;672;
BA-OLIVEIRA DOS BREJINHOS;783;
BA-OURICANGAS;537;
BA-OUROLANDIA;209;
BA-PALMAS DE MONTE ALTO;809;
BA-PALMEIRAS;260;
BA-PARAMIRIM;692;
BA-PARATINGA;1020;
BA-PARIPIRANGA;889;
BA-PAU BRASIL;726;
BA-PAULO AFONSO;9946;
BA-PE DE SERRA;377;
BA-PEDRAO;313;
BA-PEDRO ALEXANDRE;23;
BA-PIATA;515;
BA-PILAO ARCADO;1317;
BA-PINDAI;386;
BA-PINDOBACU;715;
BA-PINTADAS;398;
BA-PIRAI DO NORTE;228;
BA-PIRIPA;582;
BA-PIRITIBA;824;
BA-PLANALTINO;325;
BA-PLANALTO;1221;
BA-POCOES;1761;
BA-POJUCA;5204;
BA-PONTO NOVO;416;
BA-PORTO SEGURO;13179;
BA-POTIRAGUA;683;
BA-PRADO;3042;
BA-PRESIDENTE DUTRA;255;
BA-PRESIDENTE JANIO QUADROS;202;
BA-PRESIDENTE TANCREDO NEVES;909;
BA-QUEIMADAS;1080;
BA-QUIJINGUE;760;
BA-QUIXABEIRA;359;
BA-RAFAEL JAMBEIRO;934;
BA-REMANSO;1423;
BA-RETIROLANDIA;799;
BA-RIACHAO DAS NEVES;484;
BA-RIACHAO DO JACUIPE;970;
BA-RIACHO DE SANTANA;972;
BA-RIBEIRA DO AMPARO;32;
BA-RIBEIRA DO POMBAL;2400;
BA-RIBEIRAO DO LARGO;431;
BA-RIO DE CONTAS;465;
BA-RIO DO ANTONIO;411;
BA-RIO DO PIRES;458;
BA-RIO REAL;1512;
BA-RODELAS;116;
BA-RUY BARBOSA;1335;
BA-SALINAS DA MARGARIDA;828;
BA-SALVADOR;588863;
BA-SANTA BARBARA;911;
BA-SANTA BRIGIDA;578;
BA-SANTA CRUZ CABRALIA;1593;
BA-SANTA CRUZ DA VITORIA;369;
BA-SANTA INES;420;
BA-SANTALUZ;1211;
BA-SANTA LUZIA;734;
BA-SANTA MARIA DA VITORIA;1281;
BA-SANTANA;888;
BA-SANTANOPOLIS;232;
BA-SANTA RITA DE CASSIA;414;
BA-SANTA TERESINHA;350;
BA-SANTO AMARO;3511;
BA-SANTO ANTONIO DE JESUS;10702;
BA-SANTO ESTEVAO;4582;
BA-SAO DESIDERIO;4837;
BA-SAO DOMINGOS;504;
BA-SAO FELIX;820;
BA-SAO FELIX DO CORIBE;546;
BA-SAO FELIPE;849;
BA-SAO FRANCISCO DO CONDE;8215;
BA-SAO GABRIEL;287;
BA-SAO GONCALO DOS CAMPOS;2444;
BA-SAO JOSE DA VITORIA;67;
BA-SAO JOSE DO JACUIPE;23;
BA-SAO MIGUEL DAS MATAS;506;
BA-SAO SEBASTIAO DO PASSE;2728;
BA-SAPEACU;915;
BA-SATIRO DIAS;408;
BA-SAUBARA;166;
BA-SAUDE;593;
BA-SEABRA;1606;
BA-SEBASTIAO LARANJEIRAS;339;
BA-SENHOR DO BONFIM;6256;
BA-SERRA DO RAMALHO;602;
BA-SENTO SE;3027;
BA-SERRA DOURADA;434;
BA-SERRA PRETA;468;
BA-SERRINHA;5512;
BA-SERROLANDIA;471;
BA-SIMOES FILHO;27033;
BA-SITIO DO MATO;175;
BA-SITIO DO QUINTO;289;
BA-SOBRADINHO;967;
BA-SOUTO SOARES;310;
BA-TABOCAS DO BREJO VELHO;326;
BA-TANHACU;749;
BA-TANQUE NOVO;449;
BA-TANQUINHO;457;
BA-TAPEROA;623;
BA-TAPIRAMUTA;438;
BA-TEIXEIRA DE FREITAS;15268;
BA-TEODORO SAMPAIO;420;
BA-TEOFILANDIA;1218;
BA-TEOLANDIA;368;
BA-TERRA NOVA;922;
BA-TREMEDAL;358;
BA-TUCANO;1559;
BA-UAUA;896;
BA-UBAIRA;860;
BA-UBAITABA;1012;
BA-UBATA;1369;
BA-UIBAI;403;
BA-UMBURANAS;5;
BA-UNA;2734;
BA-URANDI;625;
BA-URUCUCA;1702;
BA-UTINGA;299;
BA-VALENCA;7535;
BA-VALENTE;2399;
BA-VARZEA DA ROCA;537;
BA-VARZEA DO POCO;382;
BA-VARZEA NOVA;442;
BA-VARZEDO;329;
BA-VERA CRUZ;2616;
BA-VEREDA;479;
BA-VITORIA DA CONQUISTA;32109;
BA-WAGNER;295;
BA-WANDERLEY;320;
BA-WENCESLAU GUIMARAES;651;
BA-XIQUE-XIQUE;2746;
BA-IGNORADO;0;
MG-ABADIA DOS DOURADOS;745;
MG-ABAETE;3036;
MG-ABRE CAMPO;906;
MG-ACAIACA;192;
MG-ACUCENA;346;
MG-AGUA BOA;671;
MG-AGUA COMPRIDA;393;
MG-AGUANIL;516;
MG-AGUAS FORMOSAS;757;
MG-AGUAS VERMELHAS;719;
MG-AIMORES;3514;
MG-AIURUOCA;578;
MG-ALAGOA;173;
MG-ALBERTINA;364;
MG-ALEM PARAIBA;5413;
MG-ALFENAS;12735;
MG-ALFREDO VASCONCELOS;655;
MG-ALMENARA;2661;
MG-ALPERCATA;745;
MG-ALPINOPOLIS;2049;
MG-ALTEROSA;841;
MG-ALTO CAPARAO;343;
MG-ALTO RIO DOCE;474;
MG-ALVARENGA;167;
MG-ALVINOPOLIS;1716;
MG-ALVORADA DE MINAS;211;
MG-AMPARO DO SERRA;378;
MG-ANDRADAS;6419;
MG-CACHOEIRA DE PAJEU;545;
MG-ANDRELANDIA;1111;
MG-ANGELANDIA;352;
MG-ANTONIO CARLOS;1159;
MG-ANTONIO DIAS;1511;
MG-ANTONIO PRADO DE MINAS;116;
MG-ARACAI;489;
MG-ARACITABA;158;
MG-ARACUAI;2060;
MG-ARAGUARI;16770;
MG-ARANTINA;311;
MG-ARAPONGA;345;
MG-ARAPORA;1713;
MG-ARAPUA;287;
MG-ARAUJOS;1102;
MG-ARAXA;19645;
MG-ARCEBURGO;2445;
MG-ARCOS;6042;
MG-AREADO;1074;
MG-ARGIRITA;354;
MG-ARICANDUVA;206;
MG-ARINOS;977;
MG-ASTOLFO DUTRA;2616;
MG-ATALEIA;765;
MG-AUGUSTO DE LIMA;478;
MG-BAEPENDI;2446;
MG-BALDIM;1121;
MG-BAMBUI;2326;
MG-BANDEIRA;123;
MG-BANDEIRA DO SUL;336;
MG-BARAO DE COCAIS;3469;
MG-BARAO DE MONTE ALTO;460;
MG-BARBACENA;22537;
MG-BARRA LONGA;403;
MG-BARROSO;2040;
MG-BELA VISTA DE MINAS;601;
MG-BELMIRO BRAGA;451;
MG-BELO HORIZONTE;997273;
MG-BELO ORIENTE;4957;
MG-BELO VALE;372;
MG-BERILO;2280;
MG-BERTOPOLIS;221;
MG-BERIZAL;257;
MG-BETIM;68544;
MG-BIAS FORTES;346;
MG-BICAS;4171;
MG-BIQUINHAS;272;
MG-BOA ESPERANCA;4569;
MG-BOCAINA DE MINAS;326;
MG-BOCAIUVA;5991;
MG-BOM DESPACHO;7655;
MG-BOM JARDIM DE MINAS;612;
MG-BOM JESUS DA PENHA;381;
MG-BOM JESUS DO AMPARO;522;
MG-BOM JESUS DO GALHO;457;
MG-BOM REPOUSO;389;
MG-BOM SUCESSO;1746;
MG-BONFIM;672;
MG-BONFINOPOLIS DE MINAS;658;
MG-BONITO DE MINAS;193;
MG-BORDA DA MATA;1892;
MG-BOTELHOS;1882;
MG-BOTUMIRIM;258;
MG-BRASILANDIA DE MINAS;3009;
MG-BRASILIA DE MINAS;1263;
MG-BRAS PIRES;163;
MG-BRAUNAS;225;
MG-BRAZOPOLIS;1293;
MG-BRUMADINHO;3583;
MG-BUENO BRANDAO;594;
MG-BUENOPOLIS;687;
MG-BUGRE;149;
MG-BURITIS;1796;
MG-BURITIZEIRO;3326;
MG-CABECEIRA GRANDE;420;
MG-CABO VERDE;1950;
MG-CACHOEIRA DA PRATA;601;
MG-CACHOEIRA DE MINAS;932;
MG-CACHOEIRA DOURADA;526;
MG-CAETANOPOLIS;1439;
MG-CAETE;3333;
MG-CAIANA;254;
MG-CAJURI;368;
MG-CALDAS;1337;
MG-CAMACHO;221;
MG-CAMANDUCAIA;2925;
MG-CAMBUI;4417;
MG-CAMBUQUIRA;1447;
MG-CAMPANARIO;377;
MG-CAMPANHA;2447;
MG-CAMPESTRE;2093;
MG-CAMPINA VERDE;1963;
MG-CAMPO AZUL;60;
MG-CAMPO BELO;6729;
MG-CAMPO DO MEIO;1095;
MG-CAMPO FLORIDO;1262;
MG-CAMPOS ALTOS;1853;
MG-CAMPOS GERAIS;2708;
MG-CANAA;270;
MG-CANAPOLIS;2094;
MG-CANA VERDE;431;
MG-CANDEIAS;1563;
MG-CANTAGALO;211;
MG-CAPARAO;275;
MG-CAPELA NOVA;210;
MG-CAPELINHA;3228;
MG-CAPETINGA;707;
MG-CAPIM BRANCO;823;
MG-CAPINOPOLIS;3385;
MG-CAPITAO ANDRADE;143;
MG-CAPITAO ENEAS;1205;
MG-CAPITOLIO;1167;
MG-CAPUTIRA;449;
MG-CARAI;469;
MG-CARANAIBA;215;
MG-CARANDAI;2439;
MG-CARANGOLA;3529;
MG-CARATINGA;11153;
MG-CARBONITA;1101;
MG-CAREACU;905;
MG-CARLOS CHAGAS;2519;
MG-CARMESIA;240;
MG-CARMO DA CACHOEIRA;1866;
MG-CARMO DA MATA;1615;
MG-CARMO DE MINAS;2112;
MG-CARMO DO CAJURU;2714;
MG-CARMO DO PARANAIBA;3440;
MG-CARMO DO RIO CLARO;2619;
MG-CARMOPOLIS DE MINAS;1702;
MG-CARNEIRINHO;1159;
MG-CARRANCAS;457;
MG-CARVALHOPOLIS;394;
MG-CARVALHOS;284;
MG-CASA GRANDE;204;
MG-CASCALHO RICO;322;
MG-CASSIA;2138;
MG-CONCEICAO DA BARRA DE MINAS;202;
MG-CATAGUASES;14272;
MG-CATAS ALTAS;515;
MG-CATAS ALTAS DA NORUEGA;72;
MG-CATUJI;216;
MG-CATUTI;244;
MG-CAXAMBU;3149;
MG-CEDRO DO ABAETE;145;
MG-CENTRAL DE MINAS;270;
MG-CENTRALINA;849;
MG-CHACARA;245;
MG-CHALE;206;
MG-CHAPADA DO NORTE;359;
MG-CHAPADA GAUCHA;185;
MG-CHIADOR;194;
MG-CIPOTANEA;215;
MG-CLARAVAL;537;
MG-CLARO DOS POCOES;651;
MG-CLAUDIO;5279;
MG-COIMBRA;477;
MG-COLUNA;335;
MG-COMENDADOR GOMES;509;
MG-COMERCINHO;397;
MG-CONCEICAO DA APARECIDA;801;
MG-CONCEICAO DAS PEDRAS;389;
MG-CONCEICAO DAS ALAGOAS;3783;
MG-CONCEICAO DE IPANEMA;150;
MG-CONCEICAO DO MATO DENTRO;945;
MG-CONCEICAO DO PARA;940;
MG-CONCEICAO DO RIO VERDE;1567;
MG-CONCEICAO DOS OUROS;1293;
MG-CONEGO MARINHO;279;
MG-CONFINS;840;
MG-CONGONHAL;1016;
MG-CONGONHAS;6377;
MG-CONGONHAS DO NORTE;178;
MG-CONQUISTA;1001;
MG-CONSELHEIRO LAFAIETE;12548;
MG-CONSELHEIRO PENA;1651;
MG-CONSOLACAO;107;
MG-CONTAGEM;139576;
MG-COQUEIRAL;961;
MG-CORACAO DE JESUS;1038;
MG-CORDISBURGO;408;
MG-CORDISLANDIA;417;
MG-CORINTO;3193;
MG-COROACI;506;
MG-COROMANDEL;3035;
MG-CORONEL FABRICIANO;11408;
MG-CORONEL MURTA;253;
MG-CORONEL PACHECO;246;
MG-CORONEL XAVIER CHAVES;191;
MG-CORREGO DANTA;368;
MG-CORREGO DO BOM JESUS;164;
MG-CORREGO FUNDO;945;
MG-CORREGO NOVO;327;
MG-COUTO DE MAGALHAES DE MINAS;525;
MG-CRISOLITA;174;
MG-CRISTAIS;2069;
MG-CRISTALIA;242;
MG-CRISTIANO OTONI;1007;
MG-CRISTINA;839;
MG-CRUCILANDIA;292;
MG-CRUZEIRO DA FORTALEZA;261;
MG-CRUZILIA;1391;
MG-CUPARAQUE;170;
MG-CURRAL DE DENTRO;330;
MG-CURVELO;10938;
MG-DATAS;302;
MG-DELFIM MOREIRA;726;
MG-DELFINOPOLIS;771;
MG-DELTA;3258;
MG-DESCOBERTO;643;
MG-DESTERRO DE ENTRE RIOS;273;
MG-DESTERRO DO MELO;268;
MG-DIAMANTINA;4812;
MG-DIOGO DE VASCONCELOS;184;
MG-DIONISIO;1214;
MG-DIVINESIA;405;
MG-DIVINO;717;
MG-DIVINO DAS LARANJEIRAS;183;
MG-DIVINOLANDIA DE MINAS;301;
MG-DIVINOPOLIS;41437;
MG-DIVISA ALEGRE;435;
MG-DIVISA NOVA;420;
MG-DIVISOPOLIS;305;
MG-DOM BOSCO;186;
MG-DOM CAVATI;310;
MG-DOM JOAQUIM;251;
MG-DOM SILVERIO;614;
MG-DOM VICOSO;278;
MG-DONA EUSEBIA;584;
MG-DORES DE CAMPOS;1632;
MG-DORES DE GUANHAES;459;
MG-DORES DO INDAIA;1657;
MG-DORES DO TURVO;151;
MG-DORESOPOLIS;130;
MG-DOURADOQUARA;237;
MG-DURANDE;224;
MG-ELOI MENDES;3973;
MG-ENGENHEIRO CALDAS;893;
MG-ENGENHEIRO NAVARRO;519;
MG-ENTRE FOLHAS;155;
MG-ENTRE RIOS DE MINAS;1040;
MG-ERVALIA;989;
MG-ESMERALDAS;3998;
MG-ESPERA FELIZ;1534;
MG-ESPINOSA;1168;
MG-ESPIRITO SANTO DO DOURADO;403;
MG-ESTIVA;613;
MG-ESTRELA DALVA;347;
MG-ESTRELA DO INDAIA;373;
MG-ESTRELA DO SUL;1094;
MG-EUGENOPOLIS;781;
MG-EWBANK DA CAMARA;609;
MG-EXTREMA;5462;
MG-FAMA;225;
MG-FARIA LEMOS;474;
MG-FELICIO DOS SANTOS;276;
MG-SAO GONCALO DO RIO PRETO;167;
MG-FELISBURGO;323;
MG-FELIXLANDIA;1272;
MG-FERNANDES TOURINHO;199;
MG-FERROS;678;
MG-FERVEDOURO;402;
MG-FLORESTAL;1009;
